Date,Close,NSC
26/01/2011,62.73,-0.003024276
25/01/2011,62.92,-0.021851062
24/01/2011,64.31,0.00843228
21/01/2011,63.77,-0.006408775
20/01/2011,64.18,-0.010385275
19/01/2011,64.85,-0.0066088
18/01/2011,65.28,-0.001836548
14/01/2011,65.4,-0.004272207
13/01/2011,65.68,0.003966443
12/01/2011,65.42,0.007056326
11/01/2011,64.96,-0.009956428
10/01/2011,65.61,0.008725658
07/01/2011,65.04,0.019249275
06/01/2011,63.8,0.001254705
05/01/2011,63.72,0.005192365
04/01/2011,63.39,-0.005349289
03/01/2011,63.73,0.014381915
31/12/2010,62.82,0.001274291
30/12/2010,62.74,0
29/12/2010,62.74,0.000478278
28/12/2010,62.71,-0.001115627
27/12/2010,62.78,0.005430456
23/12/2010,62.44,-0.003676769
22/12/2010,62.67,0.000319183
21/12/2010,62.65,0.005762782
20/12/2010,62.29,-0.006081965
17/12/2010,62.67,-0.005093119
16/12/2010,62.99,0.007489478
15/12/2010,62.52,0.002562461
14/12/2010,62.36,0.001926164
13/12/2010,62.24,-0.007204065
10/12/2010,62.69,0.003195401
09/12/2010,62.49,0.006904885
08/12/2010,62.06,-0.012331007
07/12/2010,62.83,0.001911742
06/12/2010,62.71,-0.002707224
03/12/2010,62.88,0.006221604
02/12/2010,62.49,0.015644219
01/12/2010,61.52,0.022188436
30/11/2010,60.17,-0.012223476
29/11/2010,60.91,0.001149897
26/11/2010,60.84,-0.002954212
24/11/2010,61.02,0.023042876
23/11/2010,59.63,-0.023698184
22/11/2010,61.06,-0.005227062
19/11/2010,61.38,0.003754187
18/11/2010,61.15,0.013334628
17/11/2010,60.34,-0.003474236
16/11/2010,60.55,-0.01279965
15/11/2010,61.33,0.006051208
12/11/2010,60.96,-0.016432486
11/11/2010,61.97,-0.002095592
10/11/2010,62.1,0.00678626
09/11/2010,61.68,-0.010964315
08/11/2010,62.36,0.000802118
05/11/2010,62.31,-0.006558449
04/11/2010,62.72,0.009451412
03/11/2010,62.13,-0.004015747
02/11/2010,62.38,0.009826901
01/11/2010,61.77,0.00454325
29/10/2010,61.49,0.011449258
28/10/2010,60.79,-0.009169869
27/10/2010,61.35,-0.013759829
26/10/2010,62.2,0.003704603
25/10/2010,61.97,-0.002095592
22/10/2010,62.1,0.00873368
21/10/2010,61.56,-0.005023101
20/10/2010,61.87,0.021731106
19/10/2010,60.54,-0.015570256
18/10/2010,61.49,-0.000325203
15/10/2010,61.51,-0.004379924
14/10/2010,61.78,-0.006936071
13/10/2010,62.21,0.040681352
12/10/2010,59.73,-0.015450096
11/10/2010,60.66,0.002145392
08/10/2010,60.53,0.014980307
07/10/2010,59.63,-0.000670578
06/10/2010,59.67,0.002685016
05/10/2010,59.51,0.019342306
04/10/2010,58.37,-0.01107431
01/10/2010,59.02,-0.008267996
30/09/2010,59.51,-0.004359497
29/09/2010,59.77,0.002177373
28/09/2010,59.64,0.001174398
27/09/2010,59.57,-0.005190468
24/09/2010,59.88,0.032071978
23/09/2010,57.99,-0.016079717
22/09/2010,58.93,-0.0072703
21/09/2010,59.36,0.0072703
20/09/2010,58.93,0.008178611
17/09/2010,58.45,0.000342231
16/09/2010,58.43,-0.009538481
15/09/2010,58.99,0.003736417
14/09/2010,58.77,-0.007121088
13/09/2010,59.19,0.005760775
10/09/2010,58.85,0.015929086
09/09/2010,57.92,-0.007910617
08/09/2010,58.38,0.012409673
07/09/2010,57.66,-0.004326389
03/09/2010,57.91,0.013560709
02/09/2010,57.13,0.019620603
01/09/2010,56.02,0.042668277
31/08/2010,53.68,0.002424696
30/08/2010,53.55,-0.018501915
27/08/2010,54.55,0.027882847
26/08/2010,53.05,0.000377074
25/08/2010,53.03,0.006432107
24/08/2010,52.69,-0.014508026
23/08/2010,53.46,-0.018165467
20/08/2010,54.44,-0.002201836
19/08/2010,54.56,-0.02765653
18/08/2010,56.09,0.010934948
17/08/2010,55.48,0.016904883
16/08/2010,54.55,-0.0023803
13/08/2010,54.68,-0.004197469
12/08/2010,54.91,-0.006353838
11/08/2010,55.26,-0.043554414
10/08/2010,57.72,-0.003459014
09/08/2010,57.92,0.014959402
06/08/2010,57.06,-0.014959402
05/08/2010,57.92,0.005366584
04/08/2010,57.61,0.003129349
03/08/2010,57.43,-0.001218133
02/08/2010,57.5,0.021623414
30/07/2010,56.27,0.006060625
29/07/2010,55.93,-0.001786353
28/07/2010,56.03,-0.008707296
27/07/2010,56.52,-0.011259795
26/07/2010,57.16,0.01232193
23/07/2010,56.46,0.03130315
22/07/2010,54.72,0.029111169
21/07/2010,53.15,-0.015680739
20/07/2010,53.99,0.019639647
19/07/2010,52.94,-0.007902205
16/07/2010,53.36,-0.030817089
15/07/2010,55.03,0.000545306
14/07/2010,55,-0.005258875
13/07/2010,55.29,0.020095671
12/07/2010,54.19,0.007037066
09/07/2010,53.81,0.034985132
08/07/2010,51.96,0.003856542
07/07/2010,51.76,0.024644314
06/07/2010,50.5,-0.008086032
02/07/2010,50.91,-0.034556088
01/07/2010,52.7,-0.00661941
30/06/2010,53.05,-0.007324664
29/06/2010,53.44,-0.057449456
28/06/2010,56.6,-0.00141243
25/06/2010,56.68,0.007970993
24/06/2010,56.23,-0.02181265
23/06/2010,57.47,0
22/06/2010,57.47,-0.042581365
21/06/2010,59.97,0.014782732
18/06/2010,59.09,0.007303642
17/06/2010,58.66,0.006327511
16/06/2010,58.29,-0.002912208
15/06/2010,58.46,0.039781938
14/06/2010,56.18,-0.010975504
11/06/2010,56.8,0.011331566
10/06/2010,56.16,0.046655692
09/06/2010,53.6,0.004862549
08/06/2010,53.34,0.021795613
07/06/2010,52.19,-0.02291984
04/06/2010,53.4,-0.06172558
03/06/2010,56.8,0.001938497
02/06/2010,56.69,0.029719337
01/06/2010,55.03,-0.025653932
28/05/2010,56.46,-0.004594459
27/05/2010,56.72,0.030975532
26/05/2010,54.99,0.012442978
25/05/2010,54.31,-0.001104159
24/05/2010,54.37,-0.008060128
21/05/2010,54.81,0.025874665
20/05/2010,53.41,-0.04699649
19/05/2010,55.98,-0.019984749
18/05/2010,57.11,-0.017702649
17/05/2010,58.13,-0.00274867
14/05/2010,58.29,-0.025407871
13/05/2010,59.79,-0.015599387
12/05/2010,60.73,0.026361219
11/05/2010,59.15,0.006104818
10/05/2010,58.79,0.062646566
07/05/2010,55.22,-0.020789279
06/05/2010,56.38,-0.034173479
05/05/2010,58.34,-0.022206184
04/05/2010,59.65,-0.024835714
03/05/2010,61.15,0.030214782
30/04/2010,59.33,-0.01969356
29/04/2010,60.51,0.022393984
28/04/2010,59.17,-0.008079492
27/04/2010,59.65,-0.023854038
26/04/2010,61.09,0.003443473
23/04/2010,60.88,0.00560041
22/04/2010,60.54,0.005798078
21/04/2010,60.19,0
20/04/2010,60.19,0.013380364
19/04/2010,59.39,-0.001346122
16/04/2010,59.47,-0.018987912
15/04/2010,60.61,0.007951011
14/04/2010,60.13,0.016094228
13/04/2010,59.17,0.013270014
12/04/2010,58.39,0.008254561
09/04/2010,57.91,-0.009452678
08/04/2010,58.46,0.013432267
07/04/2010,57.68,0.001561551
06/04/2010,57.59,0.000521059
05/04/2010,57.56,0.009952068
01/04/2010,56.99,0.019490341
31/03/2010,55.89,-0.005531284
30/03/2010,56.2,0.006963692
29/03/2010,55.81,0.017715575
26/03/2010,54.83,0.00237378
25/03/2010,54.7,0.000731529
24/03/2010,54.66,-0.010555148
23/03/2010,55.24,-0.002892265
22/03/2010,55.4,0.001264337
19/03/2010,55.33,-0.006305759
18/03/2010,55.68,0.007209837
17/03/2010,55.28,0.002717147
16/03/2010,55.13,0.010393019
15/03/2010,54.56,0.002018164
12/03/2010,54.45,0.00165426
11/03/2010,54.36,0.009054853
10/03/2010,53.87,0.002416134
09/03/2010,53.74,0.014431888
08/03/2010,52.97,0
05/03/2010,52.97,0.009484138
04/03/2010,52.47,0.004776014
03/03/2010,52.22,-0.009339628
02/03/2010,52.71,0.001328904
01/03/2010,52.64,0.023254627
26/02/2010,51.43,-0.004268536
25/02/2010,51.65,0.010510023
24/02/2010,51.11,0.008448817
23/02/2010,50.68,-0.009035614
22/02/2010,51.14,0.002545278
19/02/2010,51.01,0.015011145
18/02/2010,50.25,0.019898154
17/02/2010,49.26,-0.012708189
16/02/2010,49.89,0.02866924
12/02/2010,48.48,-0.002060582
11/02/2010,48.58,0.03327711
10/02/2010,46.99,-0.003187084
09/02/2010,47.14,0.017763977
08/02/2010,46.31,-0.016915081
05/02/2010,47.1,0.005748978
04/02/2010,46.83,-0.034008315
03/02/2010,48.45,-0.01128796
02/02/2010,49,0.018954008
01/02/2010,48.08,0.021442907
29/01/2010,47.06,-0.021650872
28/01/2010,48.09,-0.047511981
27/01/2010,50.43,0.013575772
26/01/2010,49.75,-0.002409156
25/01/2010,49.87,0.004421229
22/01/2010,49.65,-0.014992785
21/01/2010,50.4,-0.026433257
20/01/2010,51.75,-0.024810433
19/01/2010,53.05,0.005102534
15/01/2010,52.78,-0.006985774
14/01/2010,53.15,-0.015865942
13/01/2010,54,-0.000370302
12/01/2010,54.02,-0.003879912
11/01/2010,54.23,-0.002394328
08/01/2010,54.36,0.033863492
07/01/2010,52.55,-0.013232707
06/01/2010,53.25,-0.002812941
05/01/2010,53.4,0.015284758
04/01/2010,52.59,0.00323779
31/12/2009,52.42,-0.015521796
30/12/2009,53.24,-0.001126338
29/12/2009,53.3,-0.005426152
28/12/2009,53.59,-0.01205616
24/12/2009,54.24,0.007773498
23/12/2009,53.82,0.01516457
22/12/2009,53.01,-0.001319634
21/12/2009,53.08,0.019787556
18/12/2009,52.04,-0.000384246
17/12/2009,52.06,-0.01525001
16/12/2009,52.86,0.001514578
15/12/2009,52.78,-0.005667878
14/12/2009,53.08,0.016334646
11/12/2009,52.22,-0.000382922
10/12/2009,52.24,0.018742699
09/12/2009,51.27,-0.000584966
08/12/2009,51.3,-0.019879068
07/12/2009,52.33,-0.009698659
04/12/2009,52.84,0.026075097
03/12/2009,51.48,-0.014272181
02/12/2009,52.22,-0.002486374
01/12/2009,52.35,0.018313765
30/11/2009,51.4,0.004093972
27/11/2009,51.19,-0.012617852
25/11/2009,51.84,0.006774438
24/11/2009,51.49,-0.010240646
23/11/2009,52.02,0.011990088
20/11/2009,51.4,0.009382399
19/11/2009,50.92,-0.013653421
18/11/2009,51.62,-0.001161665
17/11/2009,51.68,0.000387072
16/11/2009,51.66,-0.000193555
13/11/2009,51.67,0.007966621
12/11/2009,51.26,-0.013563471
11/11/2009,51.96,0.003084043
10/11/2009,51.8,-0.002891568
09/11/2009,51.95,-0.00230725
06/11/2009,52.07,0.020763334
05/11/2009,51,0.022606555
04/11/2009,49.86,0.014342232
03/11/2009,49.15,0.052632736
02/11/2009,46.63,0.000214477
30/10/2009,46.62,-0.010880107
29/10/2009,47.13,0.018848277
28/10/2009,46.25,0.004333701
27/10/2009,46.05,-0.018929367
26/10/2009,46.93,0.001065985
23/10/2009,46.88,-0.037060663
22/10/2009,48.65,0.00061684
21/10/2009,48.62,-0.018341659
20/10/2009,49.52,-0.003225809
19/10/2009,49.68,0.010725591
16/10/2009,49.15,0.010636222
15/10/2009,48.63,0.007223228
14/10/2009,48.28,0.055356831
13/10/2009,45.68,-0.005893283
12/10/2009,45.95,-0.004559773
09/10/2009,46.16,0.00695655
08/10/2009,45.84,0.031692403
07/10/2009,44.41,0.001126507
06/10/2009,44.36,0.006558884
05/10/2009,44.07,0.018550858
02/10/2009,43.26,-0.00828734
01/10/2009,43.62,0.011760772
30/09/2009,43.11,-0.01701973
29/09/2009,43.85,-0.01381519
28/09/2009,44.46,0.011309779
25/09/2009,43.96,-0.024492855
24/09/2009,45.05,-0.015637363
23/09/2009,45.76,-0.015396596
22/09/2009,46.47,0.012123985
21/09/2009,45.91,-0.009322561
18/09/2009,46.34,-0.006453023
17/09/2009,46.64,-0.018060621
16/09/2009,47.49,-0.026596207
15/09/2009,48.77,-0.005316986
14/09/2009,49.03,0.007164088
11/09/2009,48.68,-0.011234926
10/09/2009,49.23,0.017210013
09/09/2009,48.39,0.018352966
08/09/2009,47.51,-0.009427115
04/09/2009,47.96,0.024056868
03/09/2009,46.82,0.051046017
02/09/2009,44.49,-0.019145732
01/09/2009,45.35,-0.011401132
31/08/2009,45.87,-0.022419564
28/08/2009,46.91,0.00877856
27/08/2009,46.5,0.006256088
26/08/2009,46.21,-0.014181587
25/08/2009,46.87,-0.002982533
24/08/2009,47.01,-0.011211117
21/08/2009,47.54,0.022979735
20/08/2009,46.46,0.0171501
19/08/2009,45.67,-0.009588219
18/08/2009,46.11,0.017060781
17/08/2009,45.33,-0.04190678
14/08/2009,47.27,-0.027541904
13/08/2009,48.59,0.03646674
12/08/2009,46.85,0.008789852
11/08/2009,46.44,0.027728007
10/08/2009,45.17,-0.026219549
07/08/2009,46.37,0.072433888
06/08/2009,43.13,-0.007161865
05/08/2009,43.44,-0.022759289
04/08/2009,44.44,0.001801802
03/08/2009,44.36,0.025340929
31/07/2009,43.25,0.006960585
30/07/2009,42.95,0.003498546
29/07/2009,42.8,-0.019206885
28/07/2009,43.63,-0.03358062
27/07/2009,45.12,0.006225009
24/07/2009,44.84,-0.011530061
23/07/2009,45.36,0.032944156
22/07/2009,43.89,0.011918546
21/07/2009,43.37,0.012062313
20/07/2009,42.85,0.034666339
17/07/2009,41.39,0.011420365
16/07/2009,40.92,0.014027546
15/07/2009,40.35,0.039686745
14/07/2009,38.78,0.036501361
13/07/2009,37.39,0.019989861
10/07/2009,36.65,0.011525923
09/07/2009,36.23,0.00359464
08/07/2009,36.1,0.006391574
07/07/2009,35.87,-0.034793264
06/07/2009,37.14,0.006483005
02/07/2009,36.9,-0.034100267
01/07/2009,38.18,0.013447797
30/06/2009,37.67,-0.014494917
29/06/2009,38.22,-0.025062673
26/06/2009,39.19,0.005372918
25/06/2009,38.98,0.054837143
24/06/2009,36.9,0.012270093
23/06/2009,36.45,0.001372684
22/06/2009,36.4,-0.055049966
19/06/2009,38.46,0.008879661
18/06/2009,38.12,-0.006276171
17/06/2009,38.36,-0.013979001
16/06/2009,38.9,-0.007937566
15/06/2009,39.21,-0.05023433
12/06/2009,41.23,0.019099503
11/06/2009,40.45,-0.002222498
10/06/2009,40.54,-0.014448641
09/06/2009,41.13,0.004630202
08/06/2009,40.94,0.005879488
05/06/2009,40.7,0.006408698
04/06/2009,40.44,0.036257748
03/06/2009,39,-0.028562538
02/06/2009,40.13,0.01557038
01/06/2009,39.51,0.060245043
29/05/2009,37.2,0.050162073
28/05/2009,35.38,0.01280063
27/05/2009,34.93,-0.04286971
26/05/2009,36.46,0.034885636
22/05/2009,35.21,0.022401856
21/05/2009,34.43,-0.063030705
20/05/2009,36.67,0.016774764
19/05/2009,36.06,-0.005255164
18/05/2009,36.25,0.032808214
15/05/2009,35.08,0.016671843
14/05/2009,34.5,-0.013245227
13/05/2009,34.96,-0.043381645
12/05/2009,36.51,0.001919123
11/05/2009,36.44,-0.042182211
08/05/2009,38.01,0.026120888
07/05/2009,37.03,-0.0179317
06/05/2009,37.7,0.019823848
05/05/2009,36.96,-0.025378683
04/05/2009,37.91,0.057267036
01/05/2009,35.8,0.003357586
30/04/2009,35.68,0.004775961
29/04/2009,35.51,0.021059401
28/04/2009,34.77,-0.032539297
27/04/2009,35.92,-0.050750274
24/04/2009,37.79,-0.010267301
23/04/2009,38.18,0.017970885
22/04/2009,37.5,0.003472689
21/04/2009,37.37,0.047119097
20/04/2009,35.65,-0.058295371
17/04/2009,37.79,0.015198266
16/04/2009,37.22,0.005658105
15/04/2009,37.01,0.015246688
14/04/2009,36.45,-0.014706147
13/04/2009,36.99,-0.009685306
09/04/2009,37.35,0.03016943
08/04/2009,36.24,0.029685742
07/04/2009,35.18,-0.033816272
06/04/2009,36.39,-0.028712698
03/04/2009,37.45,0.014795159
02/04/2009,36.9,0.066093478
01/04/2009,34.54,0.023137655
31/03/2009,33.75,0.018541201
30/03/2009,33.13,-0.051474383
27/03/2009,34.88,-0.029937282
26/03/2009,35.94,0.068516
25/03/2009,33.56,-0.019183117
24/03/2009,34.21,0.025460227
23/03/2009,33.35,0.090643425
20/03/2009,30.46,-0.031984636
19/03/2009,31.45,0.004780886
18/03/2009,31.3,-0.006369448
17/03/2009,31.5,0.014710851
16/03/2009,31.04,0.058372006
13/03/2009,29.28,-0.02229069
12/03/2009,29.94,0.051750453
11/03/2009,28.43,0.007768401
10/03/2009,28.21,0.045693228
09/03/2009,26.95,-0.016924613
06/03/2009,27.41,0.005854389
05/03/2009,27.25,-0.095476972
04/03/2009,29.98,0.028761922
03/03/2009,29.13,-0.014653525
02/03/2009,29.56,-0.070525301
27/02/2009,31.72,-0.020284671
26/02/2009,32.37,-0.005852473
25/02/2009,32.56,-0.027564974
24/02/2009,33.47,0.038062137
23/02/2009,32.22,-0.052890404
20/02/2009,33.97,-0.002058522
19/02/2009,34.04,-0.043685107
18/02/2009,35.56,-0.003088589
17/02/2009,35.67,-0.056145535
13/02/2009,37.73,0.024685987
12/02/2009,36.81,-0.03234279
11/02/2009,38.02,-0.009945123
10/02/2009,38.4,-0.070866116
09/02/2009,41.22,-0.001212268
06/02/2009,41.27,0.043582039
05/02/2009,39.51,0.022524628
04/02/2009,38.63,0.019078065
03/02/2009,37.9,0.009277734
02/02/2009,37.55,-0.021341872
30/01/2009,38.36,0.003917989
29/01/2009,38.21,-0.042276053
28/01/2009,39.86,0.057040361
27/01/2009,37.65,0.06444999
26/01/2009,35.3,0.033120378
23/01/2009,34.15,-0.04074
22/01/2009,35.57,0.004790766
21/01/2009,35.4,0.003395589
20/01/2009,35.28,-0.069257387
16/01/2009,37.81,-0.025846629
15/01/2009,38.8,-0.018386626
14/01/2009,39.52,-0.064190535
13/01/2009,42.14,-0.027386147
12/01/2009,43.31,-0.072143448
09/01/2009,46.55,-0.023145741
08/01/2009,47.64,0.00126024
07/01/2009,47.58,-0.047608498
06/01/2009,49.9,0.028457205
05/01/2009,48.5,
