Date,Close,TROW
25/01/2011,66.83,0.004649427
24/01/2011,66.52,0.004067189
21/01/2011,66.25,0.009402556
20/01/2011,65.63,-0.005924818
19/01/2011,66.02,-0.027489033
18/01/2011,67.86,0.002360579
14/01/2011,67.7,0.014281707
13/01/2011,66.74,0.001949757
12/01/2011,66.61,0.021241885
11/01/2011,65.21,0.007388059
10/01/2011,64.73,0.001546073
07/01/2011,64.63,-0.008167084
06/01/2011,65.16,0
05/01/2011,65.16,0.013597243
04/01/2011,64.28,-0.0230673
03/01/2011,65.78,0.019030654
31/12/2010,64.54,0.004970498
30/12/2010,64.22,0.004838845
29/12/2010,63.91,-0.007327182
28/12/2010,64.38,-0.005421747
27/12/2010,64.73,0.005111139
23/12/2010,64.4,-0.014949805
22/12/2010,65.37,0.016970478
21/12/2010,64.27,0.014260212
20/12/2010,63.36,0.005856764
17/12/2010,62.99,0.005571932
16/12/2010,62.64,-0.000957396
15/12/2010,62.7,-0.001275104
14/12/2010,62.78,-0.010615643
13/12/2010,63.45,0.006800058
10/12/2010,63.02,0.009246041
09/12/2010,62.44,0.009655691
08/12/2010,61.84,-0.004195585
07/12/2010,62.1,0.008408846
06/12/2010,61.58,0.004231088
03/12/2010,61.32,-0.002443197
02/12/2010,61.47,0.033245433
01/12/2010,59.46,0.019187277
30/11/2010,58.33,-0.000171424
29/11/2010,58.34,-0.005299611
26/11/2010,58.65,-0.009671748
24/11/2010,59.22,0.035055136
23/11/2010,57.18,-0.023506094
22/11/2010,58.54,-0.007488122
19/11/2010,58.98,0.007488122
18/11/2010,58.54,0.019665978
17/11/2010,57.4,0.009452197
16/11/2010,56.86,-0.022777652
15/11/2010,58.17,0.007419584
12/11/2010,57.74,-0.015807889
11/11/2010,58.66,0.005984458
10/11/2010,58.31,0.007747306
09/11/2010,57.86,-0.019680622
08/11/2010,59.01,-0.024275068
05/11/2010,60.46,0.02224358
04/11/2010,59.13,0.040906558
03/11/2010,56.76,0.008314953
02/11/2010,56.29,0.015937306
01/11/2010,55.4,0.002349328
29/10/2010,55.27,0.010366556
28/10/2010,54.7,0.005499556
27/10/2010,54.4,-0.003486562
26/10/2010,54.59,-0.001830162
25/10/2010,54.69,-0.003650305
22/10/2010,54.89,0.040715727
21/10/2010,52.7,-0.003220615
20/10/2010,52.87,0.021025239
19/10/2010,51.77,-0.021970508
18/10/2010,52.92,0.0102565
15/10/2010,52.38,-0.00266921
14/10/2010,52.52,-0.009663742
13/10/2010,53.03,0.017117192
12/10/2010,52.13,0.007896045
11/10/2010,51.72,0.00193536
08/10/2010,51.62,0.008951218
07/10/2010,51.16,-0.016093416
06/10/2010,51.99,0.00134732
05/10/2010,51.92,0.042090775
04/10/2010,49.78,-0.011186693
01/10/2010,50.34,0.005577704
30/09/2010,50.06,0.008425326
29/09/2010,49.64,-0.009224048
28/09/2010,50.1,0.002598183
27/09/2010,49.97,-0.007972934
24/09/2010,50.37,0.044036739
23/09/2010,48.2,-0.026209526
22/09/2010,49.48,-0.013449967
21/09/2010,50.15,-0.017395181
20/09/2010,51.03,0.027213915
17/09/2010,49.66,0.000805802
16/09/2010,49.62,0.00201735
15/09/2010,49.52,-0.006641868
14/09/2010,49.85,-0.000601624
13/09/2010,49.88,0.025585152
10/09/2010,48.62,0.000205698
09/09/2010,48.61,0.019527002
08/09/2010,47.67,0.015858245
07/09/2010,46.92,-0.024630232
03/09/2010,48.09,0.030401328
02/09/2010,46.65,0.013596843
01/09/2010,46.02,0.049670604
31/08/2010,43.79,0.000228389
30/08/2010,43.78,-0.032804559
27/08/2010,45.24,0.028246666
26/08/2010,43.98,-0.025147261
25/08/2010,45.1,0.005558658
24/08/2010,44.85,-0.02161531
23/08/2010,45.83,-0.005657108
20/08/2010,46.09,0.0095924
19/08/2010,45.65,-0.039515556
18/08/2010,47.49,-0.005250458
17/08/2010,47.74,0.032573396
16/08/2010,46.21,-0.004318728
13/08/2010,46.41,-0.001937359
12/08/2010,46.5,-0.015365219
11/08/2010,47.22,-0.04046615
10/08/2010,49.17,-0.014737321
09/08/2010,49.9,0.01290861
06/08/2010,49.26,-0.021687597
05/08/2010,50.34,0.003781475
04/08/2010,50.15,0.009013581
03/08/2010,49.7,-0.006417992
02/08/2010,50.02,0.036441691
30/07/2010,48.23,-0.009903114
29/07/2010,48.71,0.010317879
28/07/2010,48.21,-0.002692907
27/07/2010,48.34,-0.002685675
26/07/2010,48.47,0.012873932
23/07/2010,47.85,-0.032688695
22/07/2010,49.44,0.048062274
21/07/2010,47.12,-0.011185091
20/07/2010,47.65,0.008006785
19/07/2010,47.27,0.007218715
16/07/2010,46.93,-0.032906668
15/07/2010,48.5,-0.000206164
14/07/2010,48.51,-0.012903405
13/07/2010,49.14,0.027647728
12/07/2010,47.8,-0.001881075
09/07/2010,47.89,0.01684605
08/07/2010,47.09,0.024724467
07/07/2010,45.94,0.048159105
06/07/2010,43.78,0.004119942
02/07/2010,43.6,-0.011856044
01/07/2010,44.12,-0.006101024
30/06/2010,44.39,-0.01030937
29/06/2010,44.85,-0.046611225
28/06/2010,46.99,-0.012267497
25/06/2010,47.57,0.033560914
24/06/2010,46,-0.034821418
23/06/2010,47.63,-0.004190243
22/06/2010,47.83,-0.019257247
21/06/2010,48.76,-0.011824806
18/06/2010,49.34,-0.002024702
17/06/2010,49.44,-0.001212856
16/06/2010,49.5,-0.019802627
15/06/2010,50.49,0.022229813
14/06/2010,49.38,-0.009272391
11/06/2010,49.84,0.02067781
10/06/2010,48.82,0.03353433
09/06/2010,47.21,-0.015970081
08/06/2010,47.97,0.017878276
07/06/2010,47.12,-0.016835414
04/06/2010,47.92,-0.031833471
03/06/2010,49.47,-0.012454962
02/06/2010,50.09,0.02793704
01/06/2010,48.71,-0.016492281
28/05/2010,49.52,-0.038622485
27/05/2010,51.47,0.040441586
26/05/2010,49.43,-0.008260347
25/05/2010,49.84,0.019654163
24/05/2010,48.87,-0.042465824
21/05/2010,50.99,0.040421669
20/05/2010,48.97,-0.055989215
19/05/2010,51.79,-0.003661949
18/05/2010,51.98,-0.021694476
17/05/2010,53.12,0.012311927
14/05/2010,52.47,-0.023916025
13/05/2010,53.74,-0.02281188
12/05/2010,54.98,0.01724497
11/05/2010,54.04,-0.018335681
10/05/2010,55.04,0.047056566
07/05/2010,52.51,-0.01774301
06/05/2010,53.45,-0.056908928
05/05/2010,56.58,-0.012819563
04/05/2010,57.31,-0.021918213
03/05/2010,58.58,0.017912983
30/04/2010,57.54,-0.023190939
29/04/2010,58.89,0.041253683
28/04/2010,56.51,0.004433811
27/04/2010,56.26,-0.027177968
26/04/2010,57.81,-0.018339703
23/04/2010,58.88,-0.001696929
22/04/2010,58.98,0.013141242
21/04/2010,58.21,-0.004969593
20/04/2010,58.5,0.014636508
19/04/2010,57.65,0.016263364
16/04/2010,56.72,-0.034312845
15/04/2010,58.7,0.003754911
14/04/2010,58.48,0.022830462
13/04/2010,57.16,0.013562515
12/04/2010,56.39,-0.00230272
09/04/2010,56.52,0.015153156
08/04/2010,55.67,0.00233792
07/04/2010,55.54,-0.006997427
06/04/2010,55.93,0.001252348
05/04/2010,55.86,-0.000179003
01/04/2010,55.87,0.016239982
31/03/2010,54.97,-0.004356514
30/03/2010,55.21,-0.002713215
29/03/2010,55.36,0.005070637
26/03/2010,55.08,-0.002538533
25/03/2010,55.22,0.003992021
24/03/2010,55,-0.015515375
23/03/2010,55.86,0.00718652
22/03/2010,55.46,0.011789381
19/03/2010,54.81,-0.007452547
18/03/2010,55.22,-0.000543134
17/03/2010,55.25,0.025665937
16/03/2010,53.85,0.007455766
15/03/2010,53.45,0.002247613
12/03/2010,53.33,-0.001311721
11/03/2010,53.4,-0.000748783
10/03/2010,53.44,-0.000935191
09/03/2010,53.49,0.002433319
08/03/2010,53.36,-0.011552206
05/03/2010,53.98,0.026658233
04/03/2010,52.56,0.017658808
03/03/2010,51.64,0.004658394
02/03/2010,51.4,0.005853675
01/03/2010,51.1,0.008055845
26/02/2010,50.69,0.00732604
25/02/2010,50.32,-0.006141674
24/02/2010,50.63,0.020553452
23/02/2010,49.6,-0.008831852
22/02/2010,50.04,0.001800181
19/02/2010,49.95,0.007031671
18/02/2010,49.6,-0.00643089
17/02/2010,49.92,-0.005194817
16/02/2010,50.18,0.025021483
12/02/2010,48.94,-0.001429301
11/02/2010,49.01,-0.001223491
10/02/2010,49.07,0.00777418
09/02/2010,48.69,0.011567987
08/02/2010,48.13,-0.015258028
05/02/2010,48.87,0.012353462
04/02/2010,48.27,-0.049115661
03/02/2010,50.7,-0.009227512
02/02/2010,51.17,0.002739728
01/02/2010,51.03,0.028019717
29/01/2010,49.62,-0.019557598
28/01/2010,50.6,-0.039334723
27/01/2010,52.63,0.024231955
26/01/2010,51.37,-0.006403437
25/01/2010,51.7,0.020716004
22/01/2010,50.64,-0.024962295
21/01/2010,51.92,-0.027357329
20/01/2010,53.36,-0.017278646
19/01/2010,54.29,0.01279098
15/01/2010,53.6,-0.021958627
14/01/2010,54.79,-0.006186337
13/01/2010,55.13,0.009843317
12/01/2010,54.59,0.005694881
11/01/2010,54.28,0.007025357
08/01/2010,53.9,-0.003888534
07/01/2010,54.11,-0.000738962
06/01/2010,54.15,-0.015757013
05/01/2010,55.01,0.011150833
04/01/2010,54.4,0.021366349
31/12/2009,53.25,-0.009903846
30/12/2009,53.78,0.008027673
29/12/2009,53.35,-0.005048155
28/12/2009,53.62,-0.010020496
24/12/2009,54.16,0.010766764
23/12/2009,53.58,0.00373972
22/12/2009,53.38,0.009410948
21/12/2009,52.88,-0.007348125
18/12/2009,53.27,0.02817624
17/12/2009,51.79,0.00057943
16/12/2009,51.76,0.033994825
15/12/2009,50.03,0.001800541
14/12/2009,49.94,-0.002400001
11/12/2009,50.06,0.002400001
10/12/2009,49.94,0.029877235
09/12/2009,48.47,-0.014135235
08/12/2009,49.16,0.011456754
07/12/2009,48.6,-0.022984842
04/12/2009,49.73,0.00645554
03/12/2009,49.41,0.000404858
02/12/2009,49.39,0.015918703
01/12/2009,48.61,-0.006561434
30/11/2009,48.93,0.032401588
27/11/2009,47.37,-0.035666231
25/11/2009,49.09,-0.001831689
24/11/2009,49.18,-0.006081511
23/11/2009,49.48,0.0156842
20/11/2009,48.71,-0.01102502
19/11/2009,49.25,-0.018707173
18/11/2009,50.18,-0.009717479
17/11/2009,50.67,-0.004725348
16/11/2009,50.91,0.003344814
13/11/2009,50.74,-0.005699141
12/11/2009,51.03,-0.009362269
11/11/2009,51.51,0.018219722
10/11/2009,50.58,-0.008073294
09/11/2009,50.99,0.02000661
06/11/2009,49.98,-0.002198462
05/11/2009,50.09,0.021797028
04/11/2009,49.01,0.001633654
03/11/2009,48.93,-0.004486141
02/11/2009,49.15,0.00858199
30/10/2009,48.73,-0.042781903
29/10/2009,50.86,0.01965714
28/10/2009,49.87,-0.040669587
27/10/2009,51.94,-0.032392263
26/10/2009,53.65,-0.011490119
23/10/2009,54.27,0.099908908
22/10/2009,49.11,0.029760411
21/10/2009,47.67,-0.00083875
20/10/2009,47.71,-0.002093803
19/10/2009,47.81,0.003981982
16/10/2009,47.62,-0.01127596
15/10/2009,48.16,0.026511126
14/10/2009,46.9,0.054553006
13/10/2009,44.41,-0.001799776
12/10/2009,44.49,-0.007613113
09/10/2009,44.83,0.013022187
08/10/2009,44.25,-0.005409073
07/10/2009,44.49,-0.011842391
06/10/2009,45.02,0.009821508
05/10/2009,44.58,0.031907903
02/10/2009,43.18,-0.01835756
01/10/2009,43.98,-0.038363313
30/09/2009,45.7,-0.005673155
29/09/2009,45.96,-0.006290011
28/09/2009,46.25,0.047601682
25/09/2009,44.1,-0.027509282
24/09/2009,45.33,-0.039577011
23/09/2009,47.16,-0.000423998
22/09/2009,47.18,0.030559727
21/09/2009,45.76,-0.016471981
18/09/2009,46.52,0.009069378
17/09/2009,46.1,0.000650971
16/09/2009,46.07,0.030188477
15/09/2009,44.7,-0.001341382
14/09/2009,44.76,0.018717425
11/09/2009,43.93,-0.027392822
10/09/2009,45.15,-0.0061824
09/09/2009,45.43,0.010177079
08/09/2009,44.97,0.017044593
04/09/2009,44.21,0.014582168
03/09/2009,43.57,0.015730142
02/09/2009,42.89,-0.005811942
01/09/2009,43.14,-0.048856392
31/08/2009,45.3,-0.009447505
28/08/2009,45.73,0.003066143
27/08/2009,45.59,-0.008735587
26/08/2009,45.99,-0.008013037
25/08/2009,46.36,0.008230499
24/08/2009,45.98,-0.014252023
21/08/2009,46.64,0.022989518
20/08/2009,45.58,0.017930752
19/08/2009,44.77,0.000893855
18/08/2009,44.73,0.01827462
17/08/2009,43.92,-0.040821995
14/08/2009,45.75,-0.015399936
13/08/2009,46.46,-0.011343086
12/08/2009,46.99,0.013066481
11/08/2009,46.38,-0.019219041
10/08/2009,47.28,-0.029386297
07/08/2009,48.69,0.034475367
06/08/2009,47.04,-0.015190165
05/08/2009,47.76,0.005458758
04/08/2009,47.5,0.007607814
03/08/2009,47.14,0.009163623
31/07/2009,46.71,-0.000642055
30/07/2009,46.74,0.010106526
29/07/2009,46.27,0.006287284
28/07/2009,45.98,-0.009523882
27/07/2009,46.42,0.02111758
24/07/2009,45.45,-0.017664836
23/07/2009,46.26,0.057158414
22/07/2009,43.69,0.009659689
21/07/2009,43.27,0.003240744
20/07/2009,43.13,0.034197413
17/07/2009,41.68,-0.000239894
16/07/2009,41.69,-0.004547094
15/07/2009,41.88,0.034494554
14/07/2009,40.46,0.021484713
13/07/2009,39.6,0.054221554
10/07/2009,37.51,-0.002130493
09/07/2009,37.59,0.007744731
08/07/2009,37.3,-0.021220955
07/07/2009,38.1,-0.046412637
06/07/2009,39.91,0.010326247
02/07/2009,39.5,-0.04480393
01/07/2009,41.31,-0.008676844
30/06/2009,41.67,-0.004549272
29/06/2009,41.86,-0.000238863
26/06/2009,41.87,0.004548183
25/06/2009,41.68,0.018891334
24/06/2009,40.9,0.010075033
23/06/2009,40.49,0.033910068
22/06/2009,39.14,-0.077169199
19/06/2009,42.28,0.024420653
18/06/2009,41.26,0.01072135
17/06/2009,40.82,-0.009508788
16/06/2009,41.21,-0.018274132
15/06/2009,41.97,-0.027959063
12/06/2009,43.16,-0.005314859
11/06/2009,43.39,-0.011913085
10/06/2009,43.91,-0.01738389
09/06/2009,44.68,0.049081164
08/06/2009,42.54,0.011109912
05/06/2009,42.07,-0.016502025
04/06/2009,42.77,0.002809648
03/06/2009,42.65,0.016548841
02/06/2009,41.95,0.012956035
01/06/2009,41.41,0.02049352
29/05/2009,40.57,0.025969
28/05/2009,39.53,0.047930428
27/05/2009,37.68,-0.059499973
26/05/2009,39.99,0.047103665
22/05/2009,38.15,0.012927235
21/05/2009,37.66,-0.014498738
20/05/2009,38.21,-0.017639887
19/05/2009,38.89,-0.029641182
18/05/2009,40.06,0.080812683
15/05/2009,36.95,-0.009963729
14/05/2009,37.32,0.018661799
13/05/2009,36.63,-0.062694069
12/05/2009,39,0.026765272
11/05/2009,37.97,-0.075311206
08/05/2009,40.94,0.06015148
07/05/2009,38.55,-0.061615967
06/05/2009,41,0.008819263
05/05/2009,40.64,-0.015625318
04/05/2009,41.28,0.071539717
01/05/2009,38.43,-0.002339182
30/04/2009,38.52,-0.013921339
29/04/2009,39.06,0.043695636
28/04/2009,37.39,-0.034952973
27/04/2009,38.72,-0.012575554
24/04/2009,39.21,0.014126343
23/04/2009,38.66,0.056945418
22/04/2009,36.52,0.007696575
21/04/2009,36.24,0.097298911
20/04/2009,32.88,-0.07835684
17/04/2009,35.56,0.020455259
16/04/2009,34.84,0.024699788
15/04/2009,33.99,0.045441848
14/04/2009,32.48,-0.046911788
13/04/2009,34.04,0.011523248
09/04/2009,33.65,0.131961833
08/04/2009,29.49,0.021248229
07/04/2009,28.87,-0.076332227
06/04/2009,31.16,-0.034072697
03/04/2009,32.24,0.044395369
02/04/2009,30.84,0.060138359
01/04/2009,29.04,0.006217637
31/03/2009,28.86,0.05300903
30/03/2009,27.37,-0.0619777
27/03/2009,29.12,-0.030771659
26/03/2009,30.03,0.062874904
25/03/2009,28.2,0.054658413
24/03/2009,26.7,-0.096331109
23/03/2009,29.4,0.166930406
20/03/2009,24.88,-0.018714462
19/03/2009,25.35,-0.113610415
18/03/2009,28.4,0.075680172
17/03/2009,26.33,0.054637076
16/03/2009,24.93,-0.059184261
13/03/2009,26.45,0.001892148
12/03/2009,26.4,0.052889464
11/03/2009,25.04,0.014886616
10/03/2009,24.67,0.153002845
09/03/2009,21.17,0.004734857
06/03/2009,21.07,0.002851713
05/03/2009,21.01,-0.058241966
04/03/2009,22.27,0.040316958
03/03/2009,21.39,-0.013927802
02/03/2009,21.69,-0.047274163
27/02/2009,22.74,-0.04092753
26/02/2009,23.69,-0.025423332
25/02/2009,24.3,-0.028399475
24/02/2009,25,0.098274569
23/02/2009,22.66,-0.073981877
20/02/2009,24.4,0.009057287
19/02/2009,24.18,-0.041714896
18/02/2009,25.21,0.011971412
17/02/2009,24.91,-0.068644892
13/02/2009,26.68,-0.029180279
12/02/2009,27.47,0.004743669
11/02/2009,27.34,0.034229532
10/02/2009,26.42,-0.095585415
09/02/2009,29.07,0.008637124
06/02/2009,28.82,0.067828684
05/02/2009,26.93,0.002975086
04/02/2009,26.85,0.010483061
03/02/2009,26.57,-0.036582686
02/02/2009,27.56,-0.000725426
30/01/2009,27.58,-0.079093967
29/01/2009,29.85,-0.11237106
28/01/2009,33.4,0.116399263
27/01/2009,29.73,0.016961058
26/01/2009,29.23,-0.0239998
23/01/2009,29.94,0.061292848
22/01/2009,28.16,-0.051559594
21/01/2009,29.65,0.094736988
20/01/2009,26.97,-0.082521024
16/01/2009,29.29,0.03120919
15/01/2009,28.39,-0.022637219
14/01/2009,29.04,-0.067568533
13/01/2009,31.07,0.010027579
12/01/2009,30.76,-0.033565561
09/01/2009,31.81,-0.066873893
08/01/2009,34.01,-0.002349487
07/01/2009,34.09,-0.068308174
06/01/2009,36.5,-0.013875886
05/01/2009,37.01,
