Date,Close,AON
25/01/2011,45.56,0.012145451
24/01/2011,45.01,-0.006863749
21/01/2011,45.32,0.005531599
20/01/2011,45.07,0.01115585
19/01/2011,44.57,-0.007154066
18/01/2011,44.89,0.004241551
14/01/2011,44.7,0.019654987
13/01/2011,43.83,-0.001595806
12/01/2011,43.9,-0.001138304
11/01/2011,43.95,-0.001364257
10/01/2011,44.01,-0.007470323
07/01/2011,44.34,-0.009874407
06/01/2011,44.78,-0.004900879
05/01/2011,45,0.000222247
04/01/2011,44.99,-0.011711547
03/01/2011,45.52,-0.010706974
31/12/2010,46.01,-0.000868999
30/12/2010,46.05,0.002827011
29/12/2010,45.92,0.00458366
28/12/2010,45.71,-0.0037122
27/12/2010,45.88,0.000217984
23/12/2010,45.87,-0.00174254
22/12/2010,45.95,0.004799311
21/12/2010,45.73,0.008785473
20/12/2010,45.33,0.005086818
17/12/2010,45.1,0.013617802
16/12/2010,44.49,0.003602796
15/12/2010,44.33,-0.00652054
14/12/2010,44.62,0.011042366
13/12/2010,44.13,0.010249492
10/12/2010,43.68,0.004819286
09/12/2010,43.47,0.002995049
08/12/2010,43.34,-0.008043247
07/12/2010,43.69,0.009428608
06/12/2010,43.28,0.011619931
03/12/2010,42.78,0.012229691
02/12/2010,42.26,0.022736411
01/12/2010,41.31,0.029229638
30/11/2010,40.12,-0.00819168
29/11/2010,40.45,-0.005669928
26/11/2010,40.68,-0.005393492
24/11/2010,40.9,0.016020059
23/11/2010,40.25,-0.014551989
22/11/2010,40.84,-0.004153946
19/11/2010,41.01,-0.000731261
18/11/2010,41.04,0.003906255
17/11/2010,40.88,0.002449181
16/11/2010,40.78,-0.011701742
15/11/2010,41.26,0.00461558
12/11/2010,41.07,-0.008002953
11/11/2010,41.4,-0.005059642
10/11/2010,41.61,0.004093925
09/11/2010,41.44,-0.000723676
08/11/2010,41.47,-0.007447482
05/11/2010,41.78,0.016652973
04/11/2010,41.09,0.028386455
03/11/2010,39.94,0.001252662
02/11/2010,39.89,0.003012807
01/11/2010,39.77,0.000503018
29/10/2010,39.75,-0.022634967
28/10/2010,40.66,-0.005151489
27/10/2010,40.87,0.012061685
26/10/2010,40.38,0.001983144
25/10/2010,40.3,0.00697214
22/10/2010,40.02,-0.000999001
21/10/2010,40.06,0.010287382
20/10/2010,39.65,0.004043473
19/10/2010,39.49,-0.013831479
18/10/2010,40.04,0.014591454
15/10/2010,39.46,-0.000759975
14/10/2010,39.49,0.000759975
13/10/2010,39.46,-0.001013171
12/10/2010,39.5,0.012995469
11/10/2010,38.99,-0.010714388
08/10/2010,39.41,0.001015486
07/10/2010,39.37,-0.003802768
06/10/2010,39.52,-0.003788362
05/10/2010,39.67,0.011918488
04/10/2010,39.2,-0.002038737
01/10/2010,39.28,0.004337295
30/09/2010,39.11,-0.012955853
29/09/2010,39.62,0.001262786
28/09/2010,39.57,0.003037208
27/09/2010,39.45,0
24/09/2010,39.45,0.030890487
23/09/2010,38.25,-0.012987196
22/09/2010,38.75,-0.001289491
21/09/2010,38.8,-0.000257699
20/09/2010,38.81,0.017938867
17/09/2010,38.12,0.006051854
16/09/2010,37.89,0.003172088
15/09/2010,37.77,-0.001322927
14/09/2010,37.82,-0.009211804
13/09/2010,38.17,0.01053473
10/09/2010,37.77,-0.007648725
09/09/2010,38.06,0.007384
08/09/2010,37.78,0.005307868
07/09/2010,37.58,-0.02080391
03/09/2010,38.37,0.014966802
02/09/2010,37.8,0.017076189
01/09/2010,37.16,0.025069433
31/08/2010,36.24,-0.00413053
30/08/2010,36.39,-0.021207973
27/08/2010,37.17,0.024511031
26/08/2010,36.27,-0.005773212
25/08/2010,36.48,-0.002464067
24/08/2010,36.57,-0.009525177
23/08/2010,36.92,0.000270893
20/08/2010,36.91,-0.00135373
19/08/2010,36.96,-0.012903405
18/08/2010,37.44,0
17/08/2010,37.44,0.018873572
16/08/2010,36.74,-0.004616437
13/08/2010,36.91,-0.007019467
12/08/2010,37.17,-0.004295309
11/08/2010,37.33,-0.029561403
10/08/2010,38.45,-0.005963975
09/08/2010,38.68,0.012487155
06/08/2010,38.2,0.004723179
05/08/2010,38.02,0.007656803
04/08/2010,37.73,-0.001853569
03/08/2010,37.8,-0.008692271
02/08/2010,38.13,0.012137352
30/07/2010,37.67,0.027996445
29/07/2010,36.63,-0.000545852
28/07/2010,36.65,0.006569966
27/07/2010,36.41,-0.010926085
26/07/2010,36.81,0.005175008
23/07/2010,36.62,0.004104534
22/07/2010,36.47,0.023302025
21/07/2010,35.63,-0.010053142
20/07/2010,35.99,0.008650814
19/07/2010,35.68,-0.015573173
16/07/2010,36.24,-0.020213745
15/07/2010,36.98,-0.003239744
14/07/2010,37.1,0.000808952
13/07/2010,37.07,0.039900739
12/07/2010,35.62,-0.07358646
09/07/2010,38.34,0.003396476
08/07/2010,38.21,0.002882979
07/07/2010,38.1,0.02283083
06/07/2010,37.24,0.003496977
02/07/2010,37.11,0.008932256
01/07/2010,36.78,-0.009201689
30/06/2010,37.12,-0.01603455
29/06/2010,37.72,-0.023061819
28/06/2010,38.6,-0.003103986
25/06/2010,38.72,0.008298803
24/06/2010,38.4,-0.01396454
23/06/2010,38.94,-0.004100467
22/06/2010,39.1,-0.01169604
21/06/2010,39.56,-0.00453973
18/06/2010,39.74,0.002015114
17/06/2010,39.66,0.00708505
16/06/2010,39.38,0.003306629
15/06/2010,39.25,0.025285145
14/06/2010,38.27,-0.008326876
11/06/2010,38.59,0.005977926
10/06/2010,38.36,0.014706147
09/06/2010,37.8,-0.023530497
08/06/2010,38.7,0.007261443
07/06/2010,38.42,0
04/06/2010,38.42,-0.03553998
03/06/2010,39.81,0.004027189
02/06/2010,39.65,0.026061771
01/06/2010,38.63,-0.021511713
28/05/2010,39.47,-0.003540722
27/05/2010,39.61,0.028942986
26/05/2010,38.48,-0.007766024
25/05/2010,38.78,-0.004374123
24/05/2010,38.95,-0.017559937
21/05/2010,39.64,0.018330452
20/05/2010,38.92,-0.038558386
19/05/2010,40.45,-0.006161449
18/05/2010,40.7,-0.027863704
17/05/2010,41.85,0.005751274
14/05/2010,41.61,-0.019279426
13/05/2010,42.42,-0.013347581
12/05/2010,42.99,0.013819168
11/05/2010,42.4,0.001416097
10/05/2010,42.34,0.028994483
07/05/2010,41.13,-0.000243102
06/05/2010,41.14,-0.020926801
05/05/2010,42.01,-0.000713861
04/05/2010,42.04,-0.008762637
03/05/2010,42.41,-0.001178273
30/04/2010,42.46,-0.035627178
29/04/2010,44,0.012118589
28/04/2010,43.47,0.010173498
27/04/2010,43.03,-0.017964555
26/04/2010,43.81,-0.006144063
23/04/2010,44.08,-0.00407517
22/04/2010,44.26,0.00316814
21/04/2010,44.12,0.002496314
20/04/2010,44.01,0.015340885
19/04/2010,43.34,0.006017144
16/04/2010,43.08,-0.007630977
15/04/2010,43.41,0.002306274
14/04/2010,43.31,-0.001153802
13/04/2010,43.36,-0.001382807
12/04/2010,43.42,0.006469523
09/04/2010,43.14,-0.000926784
08/04/2010,43.18,0.002550726
07/04/2010,43.07,0.001394052
06/04/2010,43.01,0.001861765
05/04/2010,42.93,-0.001396648
01/04/2010,42.99,0.006534446
31/03/2010,42.71,-0.004205614
30/03/2010,42.89,-0.000233127
29/03/2010,42.9,0.007487166
26/03/2010,42.58,-0.000234824
25/03/2010,42.59,0.003999535
24/03/2010,42.42,-0.011018749
23/03/2010,42.89,0.004673998
22/03/2010,42.69,0.000937427
19/03/2010,42.65,0.007295008
18/03/2010,42.34,0.00758657
17/03/2010,42.02,0.003337309
16/03/2010,41.88,-0.000477441
15/03/2010,41.9,0.008629008
12/03/2010,41.54,0.005310174
11/03/2010,41.32,0.008506553
10/03/2010,40.97,-0.00826451
09/03/2010,41.31,-0.002900655
08/03/2010,41.43,-0.000723851
05/03/2010,41.46,0.015067114
04/03/2010,40.84,0
03/03/2010,40.84,-0.002445587
02/03/2010,40.94,-0.000976563
01/03/2010,40.98,0.000976563
26/02/2010,40.94,-0.001220554
25/02/2010,40.99,0.006117724
24/02/2010,40.74,0.00368868
23/02/2010,40.59,0.003207899
22/02/2010,40.46,-0.002715045
19/02/2010,40.57,0.007422102
18/02/2010,40.27,-0.000248293
17/02/2010,40.28,0.009478744
16/02/2010,39.9,0.002258187
12/02/2010,39.81,0.010098546
11/02/2010,39.41,-0.005819118
10/02/2010,39.64,-0.004781688
09/02/2010,39.83,0.004529449
08/02/2010,39.65,-0.001512097
05/02/2010,39.71,0.0229251
04/02/2010,38.81,-0.012800994
03/02/2010,39.31,-0.003808561
02/02/2010,39.46,0.017125019
01/02/2010,38.79,-0.002831769
29/01/2010,38.9,-0.003080085
28/01/2010,39.02,-0.004092077
27/01/2010,39.18,0.003579651
26/01/2010,39.04,0.0028216
25/01/2010,38.93,0.010328003
22/01/2010,38.53,0.008601643
21/01/2010,38.2,0.002883735
20/01/2010,38.09,0.006849342
19/01/2010,37.83,0.007162784
15/01/2010,37.56,-0.005310687
14/01/2010,37.76,-0.007913521
13/01/2010,38.06,0.001840895
12/01/2010,37.99,-0.001578117
11/01/2010,38.05,0.004213859
08/01/2010,37.89,0.008215231
07/01/2010,37.58,-0.002922813
06/01/2010,37.69,-0.000265287
05/01/2010,37.7,-0.00634587
04/01/2010,37.94,-0.010487773
31/12/2009,38.34,-0.01037892
30/12/2009,38.74,-0.000774094
29/12/2009,38.77,0.002582646
28/12/2009,38.67,-0.01003482
24/12/2009,39.06,0.01003482
23/12/2009,38.67,-0.000517063
22/12/2009,38.69,0.01484209
21/12/2009,38.12,0.009223942
18/12/2009,37.77,-0.003172088
17/12/2009,37.89,0.002378122
16/12/2009,37.8,-0.001586043
15/12/2009,37.86,0.003704688
14/12/2009,37.72,-0.000265076
11/12/2009,37.73,-0.003703708
10/12/2009,37.87,-0.001319435
09/12/2009,37.92,0.001055409
08/12/2009,37.88,-0.013113222
07/12/2009,38.38,-0.005715786
04/12/2009,38.6,0.007541318
03/12/2009,38.31,-0.004167758
02/12/2009,38.47,-0.00337356
01/12/2009,38.6,-0.003362217
30/11/2009,38.73,0.008817485
27/11/2009,38.39,-0.021899626
25/11/2009,39.24,0.002551673
24/11/2009,39.14,-0.006620854
23/11/2009,39.4,0.009435235
20/11/2009,39.03,-0.001024328
19/11/2009,39.07,-0.024524045
18/11/2009,40.04,-0.010682004
17/11/2009,40.47,-0.011057982
16/11/2009,40.92,0.01750322
13/11/2009,40.21,0.002240758
12/11/2009,40.12,-0.000996512
11/11/2009,40.16,0.012024193
10/11/2009,39.68,-0.010030174
09/11/2009,40.08,0.01711164
06/11/2009,39.4,0.005854669
05/11/2009,39.17,0.015436375
04/11/2009,38.57,0.000778109
03/11/2009,38.54,-0.006207987
02/11/2009,38.78,0.006986702
30/10/2009,38.51,-0.067277561
29/10/2009,41.19,0.018623425
28/10/2009,40.43,-0.009109998
27/10/2009,40.8,0
26/10/2009,40.8,0.007380107
23/10/2009,40.5,-0.013001532
22/10/2009,41.03,0.025174084
21/10/2009,40.01,-0.013159718
20/10/2009,40.54,-0.022922242
19/10/2009,41.48,0.000482276
16/10/2009,41.46,-0.004332137
15/10/2009,41.64,-0.003356512
14/10/2009,41.78,0.019089622
13/10/2009,40.99,-0.000487805
12/10/2009,41.01,-0.002435462
09/10/2009,41.11,0.001460565
08/10/2009,41.05,0.005863686
07/10/2009,40.81,-0.00488879
06/10/2009,41.01,0.008571131
05/10/2009,40.66,0.007653413
02/10/2009,40.35,-0.009619016
01/10/2009,40.74,0.001228049
30/09/2009,40.69,-0.013426297
29/09/2009,41.24,-0.020163909
28/09/2009,42.08,0.042229036
25/09/2009,40.34,-0.012318461
24/09/2009,40.84,-0.008290708
23/09/2009,41.18,0.00291829
22/09/2009,41.06,-0.01089995
21/09/2009,41.51,-0.005046268
18/09/2009,41.72,-0.001437126
17/09/2009,41.78,-0.015673558
16/09/2009,42.44,0.020472031
15/09/2009,41.58,-0.006950298
14/09/2009,41.87,0.009840473
11/09/2009,41.46,-0.015556135
10/09/2009,42.11,-0.017420403
09/09/2009,42.85,0.02146562
08/09/2009,41.94,0.001192891
04/09/2009,41.89,0.009353708
03/09/2009,41.5,0.006769852
02/09/2009,41.22,0.000485319
01/09/2009,41.2,-0.013500687
31/08/2009,41.76,-0.007158227
28/08/2009,42.06,0.013644736
27/08/2009,41.49,-0.001445087
26/08/2009,41.55,-0.010772097
25/08/2009,42,0
24/08/2009,42,0.007888173
21/08/2009,41.67,0.003606207
20/08/2009,41.52,0.00458661
19/08/2009,41.33,0.001452785
18/08/2009,41.27,0.002668933
17/08/2009,41.16,-0.000971345
14/08/2009,41.2,-0.008218562
13/08/2009,41.54,-0.000962464
12/08/2009,41.58,0.008938337
11/08/2009,41.21,0.016145165
10/08/2009,40.55,-0.006146301
07/08/2009,40.8,0.015810606
06/08/2009,40.16,0.000498132
05/08/2009,40.14,0.005997019
04/08/2009,39.9,0.012103022
03/08/2009,39.42,-0.000760746
31/07/2009,39.45,-0.004804662
30/07/2009,39.64,-0.006286956
29/07/2009,39.89,0.046173885
28/07/2009,38.09,0.018013732
27/07/2009,37.41,0.013184639
24/07/2009,36.92,-0.006479504
23/07/2009,37.16,0.008648703
22/07/2009,36.84,-0.007841057
21/07/2009,37.13,-0.005907643
20/07/2009,37.35,-0.009857546
17/07/2009,37.72,-0.014214506
16/07/2009,38.26,0.008662608
15/07/2009,37.93,0.009536496
14/07/2009,37.57,0.001598295
13/07/2009,37.51,0.022375917
10/07/2009,36.68,-0.004081083
09/07/2009,36.83,0.000543183
08/07/2009,36.81,0.005994568
07/07/2009,36.59,-0.021360823
06/07/2009,37.38,0.022181055
02/07/2009,36.56,-0.036260183
01/07/2009,37.91,0.001055688
30/06/2009,37.87,0.004499147
29/06/2009,37.7,0.018742182
26/06/2009,37,-0.015021742
25/06/2009,37.56,0.009630893
24/06/2009,37.2,-0.008565363
23/06/2009,37.52,0.002401602
22/06/2009,37.43,-0.005329083
19/06/2009,37.63,0.017965358
18/06/2009,36.96,0.010061268
17/06/2009,36.59,0.009611498
16/06/2009,36.24,-0.004954593
15/06/2009,36.42,-0.015529532
12/06/2009,36.99,0.003520654
11/06/2009,36.86,0.002444657
10/06/2009,36.77,-0.001087252
09/06/2009,36.81,0.00544812
08/06/2009,36.61,0.007677581
05/06/2009,36.33,0.007459628
04/06/2009,36.06,0.008074665
03/06/2009,35.77,-0.001396843
02/06/2009,35.82,0.00475725
01/06/2009,35.65,-0.009769792
29/05/2009,36,0.013986242
28/05/2009,35.5,0.00678352
27/05/2009,35.26,-0.030720092
26/05/2009,36.36,0.020000667
22/05/2009,35.64,-0.02219847
21/05/2009,36.44,-0.001097093
20/05/2009,36.48,-0.002737478
19/05/2009,36.58,-0.025372481
18/05/2009,37.52,0.024279585
15/05/2009,36.62,-0.001091703
14/05/2009,36.66,0.002731496
13/05/2009,36.56,-0.004094451
12/05/2009,36.71,0.003820965
11/05/2009,36.57,-0.01168968
08/05/2009,37,0.010869672
07/05/2009,36.6,-0.034375028
06/05/2009,37.88,0.013287466
05/05/2009,37.38,0.012111573
04/05/2009,36.93,0.015005056
01/05/2009,36.38,-0.148401048
30/04/2009,42.2,0.018414965
29/04/2009,41.43,0.021962815
28/04/2009,40.53,-0.018093403
27/04/2009,41.27,0.01538304
24/04/2009,40.64,-0.005398786
23/04/2009,40.86,0.011321804
22/04/2009,40.4,-0.031911123
21/04/2009,41.71,0.028451767
20/04/2009,40.54,-0.01978328
17/04/2009,41.35,0.029449981
16/04/2009,40.15,0.01733494
15/04/2009,39.46,0.015322057
14/04/2009,38.86,-0.016841429
13/04/2009,39.52,0.012732538
09/04/2009,39.02,0.004623692
08/04/2009,38.84,-0.014568948
07/04/2009,39.41,-0.012356733
06/04/2009,39.9,-0.00250313
03/04/2009,40,-0.003992021
02/04/2009,40.16,-0.008677382
01/04/2009,40.51,-0.0076233
31/03/2009,40.82,0.034898856
30/03/2009,39.42,-0.014606152
27/03/2009,40,-0.006727321
26/03/2009,40.27,-0.000496524
25/03/2009,40.29,0.00772397
24/03/2009,39.98,-0.022016969
23/03/2009,40.87,0.045809536
20/03/2009,39.04,0.0028216
19/03/2009,38.93,-0.02511229
18/03/2009,39.92,0.030004793
17/03/2009,38.74,0.041101676
16/03/2009,37.18,-0.045994179
13/03/2009,38.93,0.012406466
12/03/2009,38.45,0.025284465
11/03/2009,37.49,-0.021114535
10/03/2009,38.29,-0.011167497
09/03/2009,38.72,-0.027008011
06/03/2009,39.78,0.037653315
05/03/2009,38.31,0.006284388
04/03/2009,38.07,0.020701376
03/03/2009,37.29,0.005108225
02/03/2009,37.1,-0.030265119
27/02/2009,38.24,0.014221994
26/02/2009,37.7,-0.022814678
25/02/2009,38.57,-0.029128273
24/02/2009,39.71,0.018041399
23/02/2009,39,-0.008680167
20/02/2009,39.34,0.003565066
19/02/2009,39.2,-0.012674441
18/02/2009,39.7,0.01344004
17/02/2009,39.17,-0.023215779
13/02/2009,40.09,-0.030945495
12/02/2009,41.35,0.013145272
11/02/2009,40.81,0.024306752
10/02/2009,39.83,-0.04010871
09/02/2009,41.46,0.020468551
06/02/2009,40.62,0.108319098
05/02/2009,36.45,-0.02599659
04/02/2009,37.41,-0.043416861
03/02/2009,39.07,0.01964395
02/02/2009,38.31,0.033442607
30/01/2009,37.05,-0.024264622
29/01/2009,37.96,-0.025232188
28/01/2009,38.93,0.015010634
27/01/2009,38.35,-0.017063496
26/01/2009,39.01,-0.017533164
23/01/2009,39.7,-0.039995457
22/01/2009,41.32,-0.034957786
21/01/2009,42.79,0.046887325
20/01/2009,40.83,-0.018442648
16/01/2009,41.59,0.000962232
15/01/2009,41.55,0.015034231
14/01/2009,40.93,-0.043271959
13/01/2009,42.74,-0.004668543
12/01/2009,42.94,0.000465875
09/01/2009,42.92,-0.010891082
08/01/2009,43.39,0.000691643
07/01/2009,43.36,-0.009868124
06/01/2009,43.79,-0.007281033
05/01/2009,44.11,
