Date,Close,PBI
09/09/2013,17,0.01064469
06/09/2013,16.82,0.010158438
05/09/2013,16.65,-0.00060042
04/09/2013,16.66,0.019394547
03/09/2013,16.34,0.00122474
30/08/2013,16.32,-0.021219347
29/08/2013,16.67,-0.01073996
28/08/2013,16.85,0.000593648
27/08/2013,16.84,-0.020570811
26/08/2013,17.19,-0.008111284
23/08/2013,17.33,0.008111284
22/08/2013,17.19,-0.012142387
21/08/2013,17.4,-0.018223739
20/08/2013,17.72,0.009070357
19/08/2013,17.56,0.003994299
16/08/2013,17.49,0.002862871
15/08/2013,17.44,-0.012535777
14/08/2013,17.66,-0.007334307
13/08/2013,17.79,0.029086738
12/08/2013,17.28,-0.001734606
09/08/2013,17.31,-0.018317627
08/08/2013,17.63,-0.004527455
07/08/2013,17.71,-0.010112446
06/08/2013,17.89,0.017480005
05/08/2013,17.58,0.006849342
02/08/2013,17.46,0.032007388
01/08/2013,16.91,0.023938905
31/07/2013,16.51,-0.005436437
30/07/2013,16.6,0.120195582
29/07/2013,14.72,0.020590981
26/07/2013,14.42,-0.011720231
25/07/2013,14.59,0.00343289
24/07/2013,14.54,0.001376463
23/07/2013,14.52,-0.006179216
22/07/2013,14.61,0.038372339
19/07/2013,14.06,-0.008498635
18/07/2013,14.18,0.001411433
17/07/2013,14.16,0.011363759
16/07/2013,14,0.005730675
15/07/2013,13.92,-0.002869442
12/07/2013,13.96,-0.011396135
11/07/2013,14.12,-0.01196776
10/07/2013,14.29,0.002803085
09/07/2013,14.25,-0.005598335
08/07/2013,14.33,-0.00348311
05/07/2013,14.38,0.012596388
03/07/2013,14.2,0.008486614
02/07/2013,14.08,-0.060624622
01/07/2013,14.96,0.018893949
28/06/2013,14.68,-0.034151293
27/06/2013,15.19,0.029394234
26/06/2013,14.75,0.023320673
25/06/2013,14.41,0.032442902
24/06/2013,13.95,-0.010695289
21/06/2013,14.1,0.022956532
20/06/2013,13.78,-0.033538641
19/06/2013,14.25,-0.030410083
18/06/2013,14.69,0.012328923
17/06/2013,14.51,-0.005498296
14/06/2013,14.59,0
13/06/2013,14.59,0.019377769
12/06/2013,14.31,-0.031639503
11/06/2013,14.77,-0.00135318
10/06/2013,14.79,0.010193768
07/06/2013,14.64,0.039712637
06/06/2013,14.07,-0.029413885
05/06/2013,14.49,-0.033924556
04/06/2013,14.99,0.036688898
03/06/2013,14.45,-0.015791609
31/05/2013,14.68,-0.022230622
30/05/2013,15.01,0
29/05/2013,15.01,-0.004652717
28/05/2013,15.08,-0.002649008
24/05/2013,15.12,0.003976148
23/05/2013,15.06,0.000664231
22/05/2013,15.05,-0.009259325
21/05/2013,15.19,-0.000658111
20/05/2013,15.2,0.027344151
17/05/2013,14.79,0.005423742
16/05/2013,14.71,-0.004747381
15/05/2013,14.78,-0.018103076
14/05/2013,15.05,0.002661346
13/05/2013,15.01,-0.028244899
10/05/2013,15.44,-0.014786512
09/05/2013,15.67,0.014139053
08/05/2013,15.45,0.002592354
07/05/2013,15.41,0.017016117
06/05/2013,15.15,-0.015717416
03/05/2013,15.39,0.056126954
02/05/2013,14.55,0.018731037
01/05/2013,14.28,0.043656306
30/04/2013,13.67,-0.169807592
29/04/2013,16.2,0.018692133
26/04/2013,15.9,0.053613097
25/04/2013,15.07,0.020785193
24/04/2013,14.76,0.003393285
23/04/2013,14.71,0.020605125
22/04/2013,14.41,0.006963816
19/04/2013,14.31,0.004903688
18/04/2013,14.24,-0.013947227
17/04/2013,14.44,-0.015802459
16/04/2013,14.67,0.01718846
15/04/2013,14.42,-0.045416141
12/04/2013,15.09,-0.005946499
11/04/2013,15.18,0.011262126
10/04/2013,15.01,0.004005346
09/04/2013,14.95,0.015504187
08/04/2013,14.72,0.008185585
05/04/2013,14.6,0.008253142
04/04/2013,14.48,0.007625687
03/04/2013,14.37,-0.003473432
02/04/2013,14.42,-0.003461409
01/04/2013,14.47,-0.026595499
28/03/2013,14.86,-0.004699572
27/03/2013,14.93,-0.012645759
26/03/2013,15.12,0.00796817
25/03/2013,15,-0.001998003
22/03/2013,15.03,-0.00927159
21/03/2013,15.17,-0.001975634
20/03/2013,15.2,-0.005903592
19/03/2013,15.29,0
18/03/2013,15.29,0.00327547
15/03/2013,15.24,-0.017561427
14/03/2013,15.51,0.041466948
13/03/2013,14.88,0.014895333
12/03/2013,14.66,0.029770284
11/03/2013,14.23,0.019156315
08/03/2013,13.96,-0.005001797
07/03/2013,14.03,0.017254202
06/03/2013,13.79,0.009471838
05/03/2013,13.66,0.007347572
04/03/2013,13.56,0.039869891
01/03/2013,13.03,-0.005357839
28/02/2013,13.1,-0.005329286
27/02/2013,13.17,0.015302517
26/02/2013,12.97,0.007739977
25/02/2013,12.87,-0.030606827
22/02/2013,13.27,0.025182559
21/02/2013,12.94,-0.025935855
20/02/2013,13.28,-0.022338978
19/02/2013,13.58,0.009619016
15/02/2013,13.45,-0.002969564
14/02/2013,13.49,-0.016176823
13/02/2013,13.71,-0.013043663
12/02/2013,13.89,0.002883924
11/02/2013,13.85,0.000722282
08/02/2013,13.84,-0.002886005
07/02/2013,13.88,0.002886005
06/02/2013,13.84,0.027840626
05/02/2013,13.46,0.008955284
04/02/2013,13.34,-0.035349778
01/02/2013,13.82,-0.041805592
31/01/2013,14.41,0.184683817
30/01/2013,11.98,-0.014090577
29/01/2013,12.15,-0.012270093
28/01/2013,12.3,0.012270093
25/01/2013,12.15,0
24/01/2013,12.15,0.013256201
23/01/2013,11.99,-0.004991691
22/01/2013,12.05,0.036336909
18/01/2013,11.62,-0.009421911
17/01/2013,11.73,0.001706485
16/01/2013,11.71,0.000854336
15/01/2013,11.7,-0.003412973
14/01/2013,11.74,-0.014376569
11/01/2013,11.91,0.000839983
10/01/2013,11.9,0.001682086
09/01/2013,11.88,0.008453136
08/01/2013,11.78,0.011096998
07/01/2013,11.65,0.024327872
04/01/2013,11.37,0.024934506
03/01/2013,11.09,0.027424022
02/01/2013,10.79,0.013999295
31/12/2012,10.64,0.021853601
28/12/2012,10.41,-0.010511325
27/12/2012,10.52,-0.004741593
26/12/2012,10.57,-0.011288925
24/12/2012,10.69,-0.00838384
21/12/2012,10.78,-0.028351236
20/12/2012,11.09,0.012704345
19/12/2012,10.95,-0.018996501
18/12/2012,11.16,0.027249642
17/12/2012,10.86,0.016713481
14/12/2012,10.68,-0.010246946
13/12/2012,10.79,-0.002776494
12/12/2012,10.82,-0.017407677
11/12/2012,11.01,0.006378154
10/12/2012,10.94,0.000914495
07/12/2012,10.93,0.003666365
06/12/2012,10.89,0.000918696
05/12/2012,10.88,-0.013692592
04/12/2012,11.03,-0.053828609
03/12/2012,11.64,0.03942692
30/11/2012,11.19,0.008976721
29/11/2012,11.09,-0.011654099
28/11/2012,11.22,0.019802627
27/11/2012,11,-0.009950331
26/11/2012,11.11,-0.005386009
23/11/2012,11.17,0.023551813
21/11/2012,10.91,-0.008215473
20/11/2012,11,-0.009049836
19/11/2012,11.1,0.007233305
16/11/2012,11.02,0.002726035
15/11/2012,10.99,0.012820688
14/11/2012,10.85,-0.072856366
13/11/2012,11.67,-0.021196215
12/11/2012,11.92,0.001679262
09/11/2012,11.9,-0.010033529
08/11/2012,12.02,-0.014864023
07/11/2012,12.2,-0.04409532
06/11/2012,12.75,0.003929278
05/11/2012,12.7,-0.002359419
02/11/2012,12.73,-0.139796096
01/11/2012,14.64,0.019310945
31/10/2012,14.36,0.002091322
26/10/2012,14.33,-0.0013947
25/10/2012,14.35,0.020416056
24/10/2012,14.06,0.00570615
23/10/2012,13.98,-0.013499317
22/10/2012,14.17,-0.007032378
19/10/2012,14.27,-0.015299325
18/10/2012,14.49,0.027283959
17/10/2012,14.1,0.0099787
16/10/2012,13.96,0.038705087
15/10/2012,13.43,0.005225842
12/10/2012,13.36,-0.012644274
11/10/2012,13.53,0.009654735
10/10/2012,13.4,-0.012606767
09/10/2012,13.57,-0.008804165
08/10/2012,13.69,-0.008727328
05/10/2012,13.81,0.005809748
04/10/2012,13.73,0.00291758
03/10/2012,13.69,0.006595847
02/10/2012,13.6,-0.013148473
01/10/2012,13.78,-0.002898553
28/09/2012,13.82,-0.014368063
27/09/2012,14.02,0.005722476
26/09/2012,13.94,-0.001433692
25/09/2012,13.96,-0.020560809
24/09/2012,14.25,-0.002803085
21/09/2012,14.29,-0.005582708
20/09/2012,14.37,-0.005551714
19/09/2012,14.45,-0.011011811
18/09/2012,14.61,-0.018311804
17/09/2012,14.88,-0.02587209
14/09/2012,15.27,0.036003889
13/09/2012,14.73,0.004763534
12/09/2012,14.66,0.016506565
11/09/2012,14.42,0.018195044
10/09/2012,14.16,0.013508915
07/09/2012,13.97,0.015146341
06/09/2012,13.76,0.030249448
05/09/2012,13.35,0.012057418
04/09/2012,13.19,-0.012806201
31/08/2012,13.36,0.002998503
30/08/2012,13.32,-0.00224972
29/08/2012,13.35,0
28/08/2012,13.35,0.000749344
27/08/2012,13.34,-0.020037776
24/08/2012,13.61,0
23/08/2012,13.61,0.005895374
22/08/2012,13.53,-0.008830079
21/08/2012,13.65,-0.002195391
20/08/2012,13.68,0.01102547
17/08/2012,13.53,0.005930336
16/08/2012,13.45,0.006713938
15/08/2012,13.36,-0.007457156
14/08/2012,13.46,-0.006664223
