Date,Close,ZMH
25/01/2011,56.38,0.016993522
24/01/2011,55.43,-0.016638724
21/01/2011,56.36,0.009269229
20/01/2011,55.84,-0.00161045
19/01/2011,55.93,-0.004103851
18/01/2011,56.16,0.006968669
14/01/2011,55.77,0.005934736
13/01/2011,55.44,-0.004678792
12/01/2011,55.7,0.014648964
11/01/2011,54.89,0.035039269
10/01/2011,53,0.007765926
07/01/2011,52.59,-0.000190132
06/01/2011,52.6,-0.031439715
05/01/2011,54.28,0.000737191
04/01/2011,54.24,-0.013368938
03/01/2011,54.97,0.023747089
31/12/2010,53.68,-0.004089985
30/12/2010,53.9,-0.001297859
29/12/2010,53.97,-0.003514292
28/12/2010,54.16,-0.005340221
27/12/2010,54.45,0.000551116
23/12/2010,54.42,-0.010055849
22/12/2010,54.97,0.015953396
21/12/2010,54.1,-0.007183013
20/12/2010,54.49,-0.000183503
17/12/2010,54.5,0.006812141
16/12/2010,54.13,0.007975559
15/12/2010,53.7,0.001490869
14/12/2010,53.62,0.023779192
13/12/2010,52.36,-0.014222293
10/12/2010,53.11,0.023817454
09/12/2010,51.86,0.008715074
08/12/2010,51.41,0.022424228
07/12/2010,50.27,0.006986754
06/12/2010,49.92,-0.002001201
03/12/2010,50.02,-0.002396167
02/12/2010,50.14,0.000199461
01/12/2010,50.13,0.017507239
30/11/2010,49.26,-0.013709892
29/11/2010,49.94,-0.003398304
26/11/2010,50.11,-0.006563922
24/11/2010,50.44,0.008361586
23/11/2010,50.02,-0.003990428
22/11/2010,50.22,-0.005757983
19/11/2010,50.51,-0.001582592
18/11/2010,50.59,0.011730923
17/11/2010,50,-0.004390348
16/11/2010,50.22,-0.009512557
15/11/2010,50.7,-0.004918849
12/11/2010,50.95,-0.006651042
11/11/2010,51.29,-0.007768538
10/11/2010,51.69,-0.007324628
09/11/2010,52.07,0.009454967
08/11/2010,51.58,-0.00444918
05/11/2010,51.81,0.020474538
04/11/2010,50.76,0.023117809
03/11/2010,49.6,0.012374638
02/11/2010,48.99,0.018334019
01/11/2010,48.1,0.013816422
29/10/2010,47.44,-0.040687078
28/10/2010,49.41,-0.048973261
27/10/2010,51.89,0
26/10/2010,51.89,0.006379915
25/10/2010,51.56,0.005250377
22/10/2010,51.29,-0.00175319
21/10/2010,51.38,0.013717636
20/10/2010,50.68,0.000394711
19/10/2010,50.66,-0.030520398
18/10/2010,52.23,0.019526962
15/10/2010,51.22,0.017926216
14/10/2010,50.31,-0.003769472
13/10/2010,50.5,-0.009460063
12/10/2010,50.98,-0.012475795
11/10/2010,51.62,-0.006564998
08/10/2010,51.96,-0.002690757
07/10/2010,52.1,-0.012398824
06/10/2010,52.75,0.006275574
05/10/2010,52.42,0.0229629
04/10/2010,51.23,-0.027340941
01/10/2010,52.65,0.006096418
30/09/2010,52.33,0.003445639
29/09/2010,52.15,0.008859842
28/09/2010,51.69,0.03104375
27/09/2010,50.11,-0.033362592
24/09/2010,51.81,0.02898186
23/09/2010,50.33,-0.005350256
22/09/2010,50.6,-0.018212586
21/09/2010,51.53,-0.00135751
20/09/2010,51.6,0.017990317
17/09/2010,50.68,0.00217284
16/09/2010,50.57,0
15/09/2010,50.57,0.013938896
14/09/2010,49.87,0.011495539
13/09/2010,49.3,0.006307885
10/09/2010,48.99,0.000816827
09/09/2010,48.95,0.005120339
08/09/2010,48.7,-0.006141268
07/09/2010,49,-0.005698021
03/09/2010,49.28,0.014924124
02/09/2010,48.55,0.017662797
01/09/2010,47.7,0.011173301
31/08/2010,47.17,-0.007602993
30/08/2010,47.53,-0.010048232
27/08/2010,48.01,0.015321949
26/08/2010,47.28,-0.009263224
25/08/2010,47.72,0.015841497
24/08/2010,46.97,-0.049833852
23/08/2010,49.37,-0.009073558
20/08/2010,49.82,-0.007996844
19/08/2010,50.22,-0.032327235
18/08/2010,51.87,0.012805763
17/08/2010,51.21,0.004109193
16/08/2010,51,-0.008590447
13/08/2010,51.44,-0.010827639
12/08/2010,52,-0.000192289
11/08/2010,52.01,-0.03569447
10/08/2010,53.9,-0.001668366
09/08/2010,53.99,0.000185237
06/08/2010,53.98,-0.009587094
05/08/2010,54.5,-0.006036788
04/08/2010,54.83,0.0117411
03/08/2010,54.19,0.006665457
02/08/2010,53.83,0.015727716
30/07/2010,52.99,0.015787299
29/07/2010,52.16,-0.024991835
28/07/2010,53.48,-0.007265984
27/07/2010,53.87,0.010262241
26/07/2010,53.32,0.007152299
23/07/2010,52.94,0.008155569
22/07/2010,52.51,-0.008722088
21/07/2010,52.97,-0.04033103
20/07/2010,55.15,-0.015116358
19/07/2010,55.99,0.001429848
16/07/2010,55.91,-0.035319493
15/07/2010,57.92,0.007451728
14/07/2010,57.49,0.009964246
13/07/2010,56.92,0.016116527
12/07/2010,56.01,-0.003742319
09/07/2010,56.22,-0.001954687
08/07/2010,56.33,0.001954687
07/07/2010,56.22,0.021212372
06/07/2010,55.04,0.01316771
02/07/2010,54.32,0.008133132
01/07/2010,53.88,-0.003150193
30/06/2010,54.05,-0.010124339
29/06/2010,54.6,0.000549602
28/06/2010,54.57,0.02411096
25/06/2010,53.27,0.001126972
24/06/2010,53.21,-0.018065488
23/06/2010,54.18,-0.007355679
22/06/2010,54.58,-0.00766567
21/06/2010,55,-0.000908678
18/06/2010,55.05,0.000726876
17/06/2010,55.01,-0.002723066
16/06/2010,55.16,0.014609464
15/06/2010,54.36,0.012960744
14/06/2010,53.66,-0.00650137
11/06/2010,54.01,-0.000925326
10/06/2010,54.06,0.015660275
09/06/2010,53.22,0.004331049
08/06/2010,52.99,0.006247062
07/06/2010,52.66,-0.009826232
04/06/2010,53.18,-0.037823898
03/06/2010,55.23,0.002356568
02/06/2010,55.1,0.017022466
01/06/2010,54.17,-0.031973659
28/05/2010,55.93,0.010966402
27/05/2010,55.32,0.019900246
26/05/2010,54.23,-0.011367926
25/05/2010,54.85,-0.013760854
24/05/2010,55.61,-0.003948318
21/05/2010,55.83,-0.004289551
20/05/2010,56.07,-0.040201149
19/05/2010,58.37,-0.005637668
18/05/2010,58.7,-0.005775453
17/05/2010,59.04,-0.008769028
14/05/2010,59.56,-0.018135428
13/05/2010,60.65,-0.007392231
12/05/2010,61.1,0.006568168
11/05/2010,60.7,-0.002961015
10/05/2010,60.88,0.039877959
07/05/2010,58.5,-0.020975059
06/05/2010,59.74,-0.009496115
05/05/2010,60.31,0.001161344
04/05/2010,60.24,-0.017932536
03/05/2010,61.33,0.006871755
30/04/2010,60.91,-0.01142683
29/04/2010,61.61,0.002600359
28/04/2010,61.45,0.010305154
27/04/2010,60.82,-0.005247634
26/04/2010,61.14,0.002784377
23/04/2010,60.97,0.005757068
22/04/2010,60.62,0.006620349
21/04/2010,60.22,-0.015815816
20/04/2010,61.18,0.013328046
19/04/2010,60.37,-0.001820439
16/04/2010,60.48,-0.008561132
15/04/2010,61,-0.000491682
14/04/2010,61.03,0.015522108
13/04/2010,60.09,0.012559823
12/04/2010,59.34,-0.003532681
09/04/2010,59.55,0.007923838
08/04/2010,59.08,0
07/04/2010,59.08,0.002202831
06/04/2010,58.95,-0.009286686
05/04/2010,59.5,-0.008201569
01/04/2010,59.99,0.01325634
31/03/2010,59.2,0.002875753
30/03/2010,59.03,0.007140459
29/03/2010,58.61,0.022430202
26/03/2010,57.31,-0.002961933
25/03/2010,57.48,-0.009867647
24/03/2010,58.05,-0.007038052
23/03/2010,58.46,0.004457405
22/03/2010,58.2,0.021360541
19/03/2010,56.97,-0.008216111
18/03/2010,57.44,-0.003475846
17/03/2010,57.64,-0.002945
16/03/2010,57.81,-0.007410633
15/03/2010,58.24,-0.017024586
12/03/2010,59.24,0.038019544
11/03/2010,57.03,-0.031584298
10/03/2010,58.86,-0.004238372
09/03/2010,59.11,-0.007416181
08/03/2010,59.55,-0.009193546
05/03/2010,60.1,0.022208181
04/03/2010,58.78,-0.004413519
03/03/2010,59.04,-0.000338696
02/03/2010,59.06,0.01415319
01/03/2010,58.23,0.015576639
26/02/2010,57.33,0.001571092
25/02/2010,57.24,-0.00348797
24/02/2010,57.44,0.001045114
23/02/2010,57.38,-0.013158085
22/02/2010,58.14,0.000688231
19/02/2010,58.1,-0.005150226
18/02/2010,58.4,0.001027925
17/02/2010,58.34,-0.000342759
16/02/2010,58.36,0.019377769
12/02/2010,57.24,-0.006269613
11/02/2010,57.6,0.016101153
10/02/2010,56.68,0.010642172
09/02/2010,56.08,0.011838703
08/02/2010,55.42,-0.000180424
05/02/2010,55.43,-0.003421885
04/02/2010,55.62,-0.026786524
03/02/2010,57.13,-0.020272721
02/02/2010,58.3,0.022024648
01/02/2010,57.03,0.012527733
29/01/2010,56.32,-0.009366508
28/01/2010,56.85,-0.051926339
27/01/2010,59.88,-0.012941943
26/01/2010,60.66,-0.002962965
25/01/2010,60.84,0.004117604
22/01/2010,60.59,-0.012465308
21/01/2010,61.35,-0.01905127
20/01/2010,62.53,-0.018695095
19/01/2010,63.71,0.031247561
15/01/2010,61.75,-0.015745827
14/01/2010,62.73,0.002873565
13/01/2010,62.55,0.006576333
12/01/2010,62.14,-0.019442844
11/01/2010,63.36,0.021859666
08/01/2010,61.99,-0.021228153
07/01/2010,63.32,0.022681055
06/01/2010,61.9,-0.00032305
05/01/2010,61.92,0.031165389
04/01/2010,60.02,0.015277725
31/12/2009,59.11,-0.010936426
30/12/2009,59.76,-0.00700353
29/12/2009,60.18,-0.002655163
28/12/2009,60.34,0.001160766
24/12/2009,60.27,0.003323919
23/12/2009,60.07,0.010543148
22/12/2009,59.44,0.009465926
21/12/2009,58.88,0.006987672
18/12/2009,58.47,-0.003585151
17/12/2009,58.68,-0.011521646
16/12/2009,59.36,-0.01188995
15/12/2009,60.07,0.003167989
14/12/2009,59.88,0.008721961
11/12/2009,59.36,0.002530152
10/12/2009,59.21,0.022200365
09/12/2009,57.91,-0.008939375
08/12/2009,58.43,-0.01173982
07/12/2009,59.12,0.003558421
04/12/2009,58.91,0.01315696
03/12/2009,58.14,-0.014174945
02/12/2009,58.97,0.003737687
01/12/2009,58.75,-0.007123504
30/11/2009,59.17,0.011046081
27/11/2009,58.52,-0.010031539
25/11/2009,59.11,0.01311215
24/11/2009,58.34,0.006534847
23/11/2009,57.96,0.018106344
20/11/2009,56.92,0.001054667
19/11/2009,56.86,-0.020368012
18/11/2009,58.03,0.022304462
17/11/2009,56.75,0.017061015
16/11/2009,55.79,0.003591313
13/11/2009,55.59,0.007765276
12/11/2009,55.16,-0.002896454
11/11/2009,55.32,-0.007025157
10/11/2009,55.71,0.013917983
09/11/2009,54.94,0.02152599
06/11/2009,53.77,-0.013485011
05/11/2009,54.5,0.025082597
04/11/2009,53.15,0.013639158
03/11/2009,52.43,-0.006463901
02/11/2009,52.77,0.003797233
30/10/2009,52.57,-0.018843595
29/10/2009,53.57,0.008812282
28/10/2009,53.1,-0.022347299
27/10/2009,54.3,0.00073692
26/10/2009,54.26,-0.008259201
23/10/2009,54.71,-0.006013686
22/10/2009,55.04,0.052403151
21/10/2009,52.23,0.024812283
20/10/2009,50.95,-0.01866669
19/10/2009,51.91,-0.000192623
16/10/2009,51.92,-0.004228336
15/10/2009,52.14,0.001919755
14/10/2009,52.04,-0.003644389
13/10/2009,52.23,-0.004965633
12/10/2009,52.49,0.002097836
09/10/2009,52.38,0.00728112
08/10/2009,52,0.007722046
07/10/2009,51.6,0.00291121
06/10/2009,51.45,-0.019249873
05/10/2009,52.45,0.018278527
02/10/2009,51.5,-0.023981965
01/10/2009,52.75,-0.013182865
30/09/2009,53.45,-0.002802431
29/09/2009,53.6,-0.005766921
28/09/2009,53.91,0.01853465
25/09/2009,52.92,0.01542447
24/09/2009,52.11,-0.013722342
23/09/2009,52.83,0.007600265
22/09/2009,52.43,-0.00475693
21/09/2009,52.68,0.030060067
18/09/2009,51.12,0.008249899
17/09/2009,50.7,-0.01098481
16/09/2009,51.26,0.00724428
15/09/2009,50.89,0.005319685
14/09/2009,50.62,0.000592827
11/09/2009,50.59,0.012531243
10/09/2009,49.96,0.008240424
09/09/2009,49.55,0.012182892
08/09/2009,48.95,-0.003263311
04/09/2009,49.11,0.034596925
03/09/2009,47.44,0.02562053
02/09/2009,46.24,-0.007755317
01/09/2009,46.6,-0.015966279
31/08/2009,47.35,-0.012800511
28/08/2009,47.96,-0.012432817
27/08/2009,48.56,0.000205952
26/08/2009,48.55,0.008480762
25/08/2009,48.14,0.003746102
24/08/2009,47.96,0.015126339
21/08/2009,47.24,0.011496827
20/08/2009,46.7,0.021864709
19/08/2009,45.69,0.017664403
18/08/2009,44.89,-0.001113214
17/08/2009,44.94,-0.008640798
14/08/2009,45.33,-0.00176328
13/08/2009,45.41,-0.001760176
12/08/2009,45.49,0.002641428
11/08/2009,45.37,-0.015961856
10/08/2009,46.1,0.017505918
07/08/2009,45.3,-0.017071984
06/08/2009,46.08,-0.007135937
05/08/2009,46.41,-0.003870973
04/08/2009,46.59,0.001933613
03/08/2009,46.5,-0.002148229
31/07/2009,46.6,0.020596934
30/07/2009,45.65,-0.02166932
29/07/2009,46.65,0.006020229
28/07/2009,46.37,0.023345666
27/07/2009,45.3,0.015124843
24/07/2009,44.62,0.033036379
23/07/2009,43.17,0.012822183
22/07/2009,42.62,0.012988729
21/07/2009,42.07,0.008114603
20/07/2009,41.73,0.003841541
17/07/2009,41.57,-0.024240731
16/07/2009,42.59,0.030514883
15/07/2009,41.31,0.014876509
14/07/2009,40.7,0.002706362
13/07/2009,40.59,0.033825096
10/07/2009,39.24,-0.013164747
09/07/2009,39.76,-0.007017573
08/07/2009,40.04,0.007269113
07/07/2009,39.75,-0.012996934
06/07/2009,40.27,0.001242391
02/07/2009,40.22,-0.040205196
01/07/2009,41.87,-0.017284673
30/06/2009,42.6,-0.009113277
29/06/2009,42.99,-0.002555467
26/06/2009,43.1,0.004185079
25/06/2009,42.92,0.029076626
24/06/2009,41.69,-0.009073606
23/06/2009,42.07,0.002141583
22/06/2009,41.98,-0.01160463
19/06/2009,42.47,0.027209316
18/06/2009,41.33,0.010214097
17/06/2009,40.91,0.006129724
16/06/2009,40.66,0.002462449
15/06/2009,40.56,-0.046015585
12/06/2009,42.47,-0.002116901
11/06/2009,42.56,0.01276915
10/06/2009,42.02,-0.009002667
09/06/2009,42.4,-0.007284723
08/06/2009,42.71,-0.017867977
05/06/2009,43.48,-0.015291865
04/06/2009,44.15,-0.021067565
03/06/2009,45.09,-0.020415592
02/06/2009,46.02,0.006758992
01/06/2009,45.71,0.025704938
29/05/2009,44.55,0.00969896
28/05/2009,44.12,-0.019082406
27/05/2009,44.97,-0.007090657
26/05/2009,45.29,0.023004923
22/05/2009,44.26,-0.001354708
21/05/2009,44.32,-0.022974134
20/05/2009,45.35,0.000220531
19/05/2009,45.34,0.0189252
18/05/2009,44.49,0.017687536
15/05/2009,43.71,-0.002285193
14/05/2009,43.81,0.021223403
13/05/2009,42.89,-0.032797344
12/05/2009,44.32,-0.020545609
11/05/2009,45.24,-0.030905615
08/05/2009,46.66,0.007961312
07/05/2009,46.29,0.037192096
06/05/2009,44.6,0.018785208
05/05/2009,43.77,-0.011132683
04/05/2009,44.26,0.026558338
01/05/2009,43.1,-0.020439338
30/04/2009,43.99,-0.005440957
29/04/2009,44.23,0.019865935
28/04/2009,43.36,-0.009868124
27/04/2009,43.79,-0.018776708
24/04/2009,44.62,0.043046939
23/04/2009,42.74,0.010584598
22/04/2009,42.29,0.001893492
21/04/2009,42.21,0.006655599
20/04/2009,41.93,-0.024267889
17/04/2009,42.96,0.036988569
16/04/2009,41.4,0.004599935
15/04/2009,41.21,-0.003391476
14/04/2009,41.35,0.052375787
13/04/2009,39.24,0.011791985
09/04/2009,38.78,0.02718411
08/04/2009,37.74,0.018992145
07/04/2009,37.03,0
06/04/2009,37.03,0.004872776
03/04/2009,36.85,-0.034145755
02/04/2009,38.13,0.033331975
01/04/2009,36.88,0.010357138
31/03/2009,36.5,-0.004101168
30/03/2009,36.65,-0.031953316
27/03/2009,37.84,0.008226131
26/03/2009,37.53,0.029473541
25/03/2009,36.44,0.004951867
24/03/2009,36.26,-0.001102536
23/03/2009,36.3,0.037041272
20/03/2009,34.98,-0.005132603
19/03/2009,35.16,-0.048573444
18/03/2009,36.91,0.008434277
17/03/2009,36.6,-0.00626449
16/03/2009,36.83,0.009548565
13/03/2009,36.48,0.033731421
12/03/2009,35.27,0.050890469
11/03/2009,33.52,0.002389487
10/03/2009,33.44,0.039962615
09/03/2009,32.13,-0.016360914
06/03/2009,32.66,-0.011870479
05/03/2009,33.05,-0.0610339
04/03/2009,35.13,0.028000097
03/03/2009,34.16,0.012371292
02/03/2009,33.74,-0.03723525
27/02/2009,35.02,-0.059582657
26/02/2009,37.17,-0.038009326
25/02/2009,38.61,-0.02859526
24/02/2009,39.73,0.001259287
23/02/2009,39.68,-0.005278384
20/02/2009,39.89,-0.014188166
19/02/2009,40.46,0.011684409
18/02/2009,39.99,0.006271186
17/02/2009,39.74,-0.032676174
13/02/2009,41.06,0.005372418
12/02/2009,40.84,0.014303573
11/02/2009,40.26,0.023116607
10/02/2009,39.34,-0.021127546
09/02/2009,40.18,0.000248911
06/02/2009,40.17,0.03624779
05/02/2009,38.74,0.009857408
04/02/2009,38.36,0.031513266
03/02/2009,37.17,0.018463734
02/02/2009,36.49,0.002469476
30/01/2009,36.4,-0.038269289
29/01/2009,37.82,-0.129524168
28/01/2009,43.05,0.024454546
27/01/2009,42.01,0.057564562
26/01/2009,39.66,0.008609828
23/01/2009,39.32,-0.015645033
22/01/2009,39.94,0.011837438
21/01/2009,39.47,0.024882648
20/01/2009,38.5,-0.0516309
16/01/2009,40.54,-0.003938951
15/01/2009,40.7,0.004185652
14/01/2009,40.53,-0.011041702
13/01/2009,40.98,-0.002193785
12/01/2009,41.07,-0.019769207
09/01/2009,41.89,0.012007829
08/01/2009,41.39,0.026439729
07/01/2009,40.31,-0.032941859
06/01/2009,41.66,0.018411373
05/01/2009,40.9,
