Date,Close,BLL
24/01/2011,70.23,0.009873444
21/01/2011,69.54,0.004901264
20/01/2011,69.2,-0.006338252
19/01/2011,69.64,-0.018495334
18/01/2011,70.94,0.016057183
14/01/2011,69.81,-0.013092545
13/01/2011,70.73,0.009803304
12/01/2011,70.04,0.010333043
11/01/2011,69.32,0.00782046
10/01/2011,68.78,-0.018724442
07/01/2011,70.08,-0.008100663
06/01/2011,70.65,0.00681724
05/01/2011,70.17,0.007438169
04/01/2011,69.65,0.010971671
03/01/2011,68.89,0.012268301
31/12/2010,68.05,-0.013863775
30/12/2010,69,-0.004482691
29/12/2010,69.31,-0.002449745
28/12/2010,69.48,0.003027029
27/12/2010,69.27,0.000866551
23/12/2010,69.21,-0.006337339
22/12/2010,69.65,0.005182105
21/12/2010,69.29,0.012927771
20/12/2010,68.4,-0.001460921
17/12/2010,68.5,-0.003933858
16/12/2010,68.77,0.005687219
15/12/2010,68.38,-0.009605663
14/12/2010,69.04,0.011362103
13/12/2010,68.26,0.004110399
10/12/2010,67.98,0.003241494
09/12/2010,67.76,0.006366148
08/12/2010,67.33,-0.009607642
07/12/2010,67.98,0.000147113
06/12/2010,67.97,-0.012863794
03/12/2010,68.85,-0.003045467
02/12/2010,69.06,0.016350729
01/12/2010,67.94,0.030790057
30/11/2010,65.88,0.020394788
29/11/2010,64.55,-0.00494515
26/11/2010,64.87,-0.009664875
24/11/2010,65.5,0.018024057
23/11/2010,64.33,-0.02107284
22/11/2010,65.7,0.003812433
19/11/2010,65.45,0.0001528
18/11/2010,65.44,0.016020059
17/11/2010,64.4,-0.00139654
16/11/2010,64.49,-0.012328712
15/11/2010,65.29,0.006299475
12/11/2010,64.88,-0.013320261
11/11/2010,65.75,0.000912964
10/11/2010,65.69,0.003201954
09/11/2010,65.48,-0.001068458
08/11/2010,65.55,-0.00775021
05/11/2010,66.06,0.005007978
04/11/2010,65.73,0.019510566
03/11/2010,64.46,0.002640778
02/11/2010,64.29,0.017732909
01/11/2010,63.16,-0.018821133
29/10/2010,64.36,0.040588958
28/10/2010,61.8,0.016313575
27/10/2010,60.8,-0.01258495
26/10/2010,61.57,0.001137564
25/10/2010,61.5,0.001953126
22/10/2010,61.38,-0.012305855
21/10/2010,62.14,0
20/10/2010,62.14,0.009540051
19/10/2010,61.55,-0.013394859
18/10/2010,62.38,0.003211307
15/10/2010,62.18,0.007101386
14/10/2010,61.74,-0.003718378
13/10/2010,61.97,0.018896148
12/10/2010,60.81,0.003129378
11/10/2010,60.62,0.008282307
08/10/2010,60.12,0.001998003
07/10/2010,60,-0.003659961
06/10/2010,60.22,-0.004638842
05/10/2010,60.5,0.025275427
04/10/2010,58.99,-0.006757924
01/10/2010,59.39,0.009134028
30/09/2010,58.85,-0.000339789
29/09/2010,58.87,-0.014837568
28/09/2010,59.75,0.005538321
27/09/2010,59.42,-0.013207581
24/09/2010,60.21,0.022167155
23/09/2010,58.89,-0.008791265
22/09/2010,59.41,-0.005706628
21/09/2010,59.75,-0.004508649
20/09/2010,60.02,0.000833403
17/09/2010,59.97,0.004344927
16/09/2010,59.71,-0.000167462
15/09/2010,59.72,-0.001673081
14/09/2010,59.82,0.002510672
13/09/2010,59.67,0.004535155
10/09/2010,59.4,0.008792752
09/09/2010,58.88,0.002891404
08/09/2010,58.71,0.00341239
07/09/2010,58.51,-0.009694778
03/09/2010,59.08,0.006452731
02/09/2010,58.7,0.016143232
01/09/2010,57.76,0.029517252
31/08/2010,56.08,0.010576418
30/08/2010,55.49,-0.017860807
27/08/2010,56.49,0.017680611
26/08/2010,55.5,-0.015021742
25/08/2010,56.34,0.001598721
24/08/2010,56.25,-0.017097447
23/08/2010,57.22,0.001399091
20/08/2010,57.14,-0.003668447
19/08/2010,57.35,-0.01642925
18/08/2010,58.3,0.01034492
17/08/2010,57.7,0.018894894
16/08/2010,56.62,-0.009667006
13/08/2010,57.17,-0.00453753
12/08/2010,57.43,0.004012916
11/08/2010,57.2,-0.027417874
10/08/2010,58.79,0
09/08/2010,58.79,0.005629013
06/08/2010,58.46,-0.007837832
05/08/2010,58.92,0.004081638
04/08/2010,58.68,-0.002212955
03/08/2010,58.81,-0.002547339
02/08/2010,58.96,0.012286844
30/07/2010,58.24,0.020644328
29/07/2010,57.05,-0.000700894
28/07/2010,57.09,-0.012013725
27/07/2010,57.78,-0.00259269
26/07/2010,57.93,0.012681487
23/07/2010,57.2,0.023884373
22/07/2010,55.85,0.016245845
21/07/2010,54.95,-0.005263648
20/07/2010,55.24,0.017163102
19/07/2010,54.3,0.006466535
16/07/2010,53.95,-0.027063272
15/07/2010,55.43,0.000902446
14/07/2010,55.38,0.000180587
13/07/2010,55.37,0.027278579
12/07/2010,53.88,-0.007949021
09/07/2010,54.31,0.008691687
08/07/2010,53.84,0.005400888
07/07/2010,53.55,0.0188507
06/07/2010,52.55,0.014568017
02/07/2010,51.79,-0.007693825
01/07/2010,52.19,-0.012188306
30/06/2010,52.83,0.00056802
29/06/2010,52.8,-0.011486804
28/06/2010,53.41,-0.008204409
25/06/2010,53.85,0.00483992
24/06/2010,53.59,-0.018854533
23/06/2010,54.61,-0.004931967
22/06/2010,54.88,-0.012494504
21/06/2010,55.57,0.007768082
18/06/2010,55.14,-0.003620569
17/06/2010,55.34,0.016396797
16/06/2010,54.44,0.018539649
15/06/2010,53.44,0.024627121
14/06/2010,52.14,-0.004019529
11/06/2010,52.35,0.012107383
10/06/2010,51.72,0.027044564
09/06/2010,50.34,-0.001587932
08/06/2010,50.42,0.004173712
07/06/2010,50.21,-0.018548282
04/06/2010,51.15,-0.006819315
03/06/2010,51.5,0.023179195
02/06/2010,50.32,0.037870274
01/06/2010,48.45,-0.016377029
28/05/2010,49.25,-0.010101096
27/05/2010,49.75,0.030614636
26/05/2010,48.25,-0.007844797
25/05/2010,48.63,-0.004309025
24/05/2010,48.84,-0.024073176
21/05/2010,50.03,0.021619187
20/05/2010,48.96,-0.035119492
19/05/2010,50.71,-0.00805268
18/05/2010,51.12,-0.008570368
17/05/2010,51.56,0.01268681
14/05/2010,50.91,-0.015398414
13/05/2010,51.7,-0.007899087
12/05/2010,52.11,0.011386787
11/05/2010,51.52,0
10/05/2010,51.52,0.040199453
07/05/2010,49.49,-0.024352501
06/05/2010,50.71,-0.028767776
05/05/2010,52.19,-0.000191589
04/05/2010,52.2,-0.01615237
03/05/2010,53.05,-0.003011484
30/04/2010,53.21,-0.011398797
29/04/2010,53.82,-0.017497453
28/04/2010,54.77,0.003108716
27/04/2010,54.6,-0.011653446
26/04/2010,55.24,-0.002350602
23/04/2010,55.37,0.01107793
22/04/2010,54.76,0.010279092
21/04/2010,54.2,-0.002763705
20/04/2010,54.35,0.005350073
19/04/2010,54.06,-0.004797942
16/04/2010,54.32,-0.003124715
15/04/2010,54.49,0.00533629
14/04/2010,54.2,0.011318425
13/04/2010,53.59,-0.006138983
12/04/2010,53.92,-0.008311065
09/04/2010,54.37,0.007198924
08/04/2010,53.98,0.00222552
07/04/2010,53.86,-0.004815716
06/04/2010,54.12,-0.00552793
05/04/2010,54.42,0.002944426
01/04/2010,54.26,0.016351163
31/03/2010,53.38,-0.001310493
30/03/2010,53.45,-0.011162907
29/03/2010,54.05,0.000925498
26/03/2010,54,0.015301661
25/03/2010,53.18,-0.015301661
24/03/2010,54,-0.00958356
23/03/2010,54.52,0.006809633
22/03/2010,54.15,-0.000922935
19/03/2010,54.2,-0.002027464
18/03/2010,54.31,-0.009164287
17/03/2010,54.81,0.006038997
16/03/2010,54.48,0.004230669
15/03/2010,54.25,-0.003679857
12/03/2010,54.45,-0.000367242
11/03/2010,54.47,0.006261531
10/03/2010,54.13,0.001664048
09/03/2010,54.04,-0.006823447
08/03/2010,54.41,-0.008965388
05/03/2010,54.9,0.008230499
04/03/2010,54.45,-0.002567866
03/03/2010,54.59,0.007354326
02/03/2010,54.19,-0.007537493
01/03/2010,54.6,0.01030937
26/02/2010,54.04,0.016982773
25/02/2010,53.13,0.00207254
24/02/2010,53.02,0.013481643
23/02/2010,52.31,-0.007048319
22/02/2010,52.68,0.000949578
19/02/2010,52.63,-0.004927986
18/02/2010,52.89,0.014090104
17/02/2010,52.15,0.002111528
16/02/2010,52.04,0.012569053
12/02/2010,51.39,0.006638056
11/02/2010,51.05,0.018984157
10/02/2010,50.09,-0.009537128
09/02/2010,50.57,0.006347968
08/02/2010,50.25,-0.005952399
05/02/2010,50.55,0.01113996
04/02/2010,49.99,-0.03053522
03/02/2010,51.54,-0.012915842
02/02/2010,52.21,0.02521468
01/02/2010,50.91,0.002359883
29/01/2010,50.79,0.004934383
28/01/2010,50.54,0.001782355
27/01/2010,50.45,-0.002178003
26/01/2010,50.56,-0.00591601
25/01/2010,50.86,0.000196637
22/01/2010,50.85,-0.005686847
21/01/2010,51.14,-0.00565469
20/01/2010,51.43,-0.010060058
19/01/2010,51.95,0.010449011
15/01/2010,51.41,-0.005431633
14/01/2010,51.69,-0.004632319
13/01/2010,51.93,0.004052104
12/01/2010,51.72,-0.001545595
11/01/2010,51.8,-0.005198818
08/01/2010,52.07,0.003655608
07/01/2010,51.88,-0.002310359
06/01/2010,52,0.001924928
05/01/2010,51.9,-0.011303885
04/01/2010,52.49,0.015164894
31/12/2009,51.7,-0.008090971
30/12/2009,52.12,-0.000767165
29/12/2009,52.16,0.000767165
28/12/2009,52.12,0.001920492
24/12/2009,52.02,0.004817429
23/12/2009,51.77,-0.00038625
22/12/2009,51.79,0.004256972
21/12/2009,51.57,0.006029387
18/12/2009,51.26,-0.000780031
17/12/2009,51.3,-0.016816865
16/12/2009,52.17,0.004610959
15/12/2009,51.93,-0.004035751
14/12/2009,52.14,0.012544794
11/12/2009,51.49,0.000777152
10/12/2009,51.45,0.001166861
09/12/2009,51.39,-0.010645605
08/12/2009,51.94,0.03666718
07/12/2009,50.07,0.017528403
04/12/2009,49.2,0.017634248
03/12/2009,48.34,-0.014988475
02/12/2009,49.07,-0.011146128
01/12/2009,49.62,0.004241145
30/11/2009,49.41,-0.008865664
27/11/2009,49.85,-0.017893122
25/11/2009,50.75,0.007515858
24/11/2009,50.37,-0.007121692
23/11/2009,50.73,0.006724709
20/11/2009,50.39,-0.002180594
19/11/2009,50.5,-0.010832208
18/11/2009,51.05,-0.005274995
17/11/2009,51.32,0.008217616
16/11/2009,50.9,0.015442794
13/11/2009,50.12,0.003597845
12/11/2009,49.94,-0.00916889
11/11/2009,50.4,-0.000793336
10/11/2009,50.44,-0.008292249
09/11/2009,50.86,0.02710409
06/11/2009,49.5,0.004657293
05/11/2009,49.27,0.010610179
04/11/2009,48.75,-0.01020417
03/11/2009,49.25,0.005905729
02/11/2009,48.96,-0.007528777
30/10/2009,49.33,-0.022053821
29/10/2009,50.43,0.04046678
28/10/2009,48.43,-0.02889904
27/10/2009,49.85,0.000200622
26/10/2009,49.84,-0.006400022
23/10/2009,50.16,-0.018566601
22/10/2009,51.1,0.008450478
21/10/2009,50.67,-0.01508206
20/10/2009,51.44,-0.005041702
19/10/2009,51.7,0.007377242
16/10/2009,51.32,-0.017001955
15/10/2009,52.2,-0.001148765
14/10/2009,52.26,0.011160401
13/10/2009,51.68,-0.007518108
12/10/2009,52.07,0.009842789
09/10/2009,51.56,0.007983686
08/10/2009,51.15,0.011008564
07/10/2009,50.59,0.014936054
06/10/2009,49.84,-0.005402714
05/10/2009,50.11,0.025261523
02/10/2009,48.86,-0.00388112
01/10/2009,49.05,-0.003053437
30/09/2009,49.2,-0.013525996
29/09/2009,49.87,-0.00679459
28/09/2009,50.21,0.025619152
25/09/2009,48.94,-0.00122524
24/09/2009,49,-0.007522654
23/09/2009,49.37,-0.025201334
22/09/2009,50.63,-0.011390539
21/09/2009,51.21,0.005482685
18/09/2009,50.93,0.009073041
17/09/2009,50.47,-0.029672292
16/09/2009,51.99,0.01883368
15/09/2009,51.02,0.019395027
14/09/2009,50.04,0.021002387
11/09/2009,49,-0.016194686
10/09/2009,49.8,0.002815204
09/09/2009,49.66,0.008493479
08/09/2009,49.24,0.017206488
04/09/2009,48.4,0.009549585
03/09/2009,47.94,-0.008515993
02/09/2009,48.35,0.006640406
01/09/2009,48.03,-0.0089129
31/08/2009,48.46,-0.006171589
28/08/2009,48.76,-0.016273752
27/08/2009,49.56,-0.001209922
26/08/2009,49.62,-0.000201511
25/08/2009,49.63,0.00545511
24/08/2009,49.36,-0.014481347
21/08/2009,50.08,0.001198801
20/08/2009,50.02,-0.001198801
19/08/2009,50.08,0
18/08/2009,50.08,-0.001994814
17/08/2009,50.18,-0.0079397
14/08/2009,50.58,-0.017831373
13/08/2009,51.49,0.036792124
12/08/2009,49.63,0.015227175
11/08/2009,48.88,0.022342675
10/08/2009,47.8,0.011572986
07/08/2009,47.25,-0.007800187
06/08/2009,47.62,-0.018310957
05/08/2009,48.5,-0.008622513
04/08/2009,48.92,-0.004893974
03/08/2009,49.16,0.016407259
31/07/2009,48.36,-0.009671852
30/07/2009,48.83,-0.001636996
29/07/2009,48.91,-0.004894972
28/07/2009,49.15,-0.00931558
27/07/2009,49.61,0.001815798
24/07/2009,49.52,0.027640208
23/07/2009,48.17,0.012323916
22/07/2009,47.58,0.012264903
21/07/2009,47,-0.00509339
20/07/2009,47.24,0.005944816
17/07/2009,46.96,-0.013956666
16/07/2009,47.62,0.009070835
15/07/2009,47.19,0.027499047
14/07/2009,45.91,-0.00043554
13/07/2009,45.93,0.00808836
10/07/2009,45.56,0.004179045
09/07/2009,45.37,-0.01769571
08/07/2009,46.18,0
07/07/2009,46.18,-0.016536402
06/07/2009,46.95,-0.00255265
02/07/2009,47.07,-0.016435262
01/07/2009,47.85,0.057859379
30/06/2009,45.16,-0.001990931
29/06/2009,45.25,0.053563972
26/06/2009,42.89,0.016929631
25/06/2009,42.17,0.023270811
24/06/2009,41.2,0.013931546
23/06/2009,40.63,0.000492368
22/06/2009,40.61,-0.03151012
19/06/2009,41.91,0.000238635
18/06/2009,41.9,0.009351465
17/06/2009,41.51,0.003620132
16/06/2009,41.36,-0.017971012
15/06/2009,42.11,-0.020914874
12/06/2009,43,-0.018433702
11/06/2009,43.8,0.002056909
10/06/2009,43.71,-0.01588776
09/06/2009,44.41,0.00473988
08/06/2009,44.2,0.012750628
05/06/2009,43.64,-0.006167924
04/06/2009,43.91,0.019779854
03/06/2009,43.05,-0.012694919
02/06/2009,43.6,0.03595998
01/06/2009,42.06,0.055230258
29/05/2009,39.8,0.022358655
28/05/2009,38.92,0.000771109
27/05/2009,38.89,-0.029141806
26/05/2009,40.04,0.029141806
22/05/2009,38.89,0.00386449
21/05/2009,38.74,-0.01765429
20/05/2009,39.43,-0.012099971
19/05/2009,39.91,0.003011295
18/05/2009,39.79,0.014683808
15/05/2009,39.21,0.005113793
14/05/2009,39.01,0.013939307
13/05/2009,38.47,-0.029202895
12/05/2009,39.61,0.023500443
11/05/2009,38.69,-0.003096777
08/05/2009,38.81,0.009579361
07/05/2009,38.44,-0.024921007
06/05/2009,39.41,0.00943283
05/05/2009,39.04,0.017310857
04/05/2009,38.37,0.009689745
01/05/2009,38,0.007395702
30/04/2009,37.72,-0.029002686
29/04/2009,38.83,0.023187179
28/04/2009,37.94,-0.029092961
27/04/2009,39.06,-0.031748698
24/04/2009,40.32,-0.021105078
23/04/2009,41.18,-0.036246219
22/04/2009,42.7,0.002814261
21/04/2009,42.58,0.012763113
20/04/2009,42.04,-0.026060872
17/04/2009,43.15,0.002784871
16/04/2009,43.03,0.013099603
15/04/2009,42.47,0.007088877
14/04/2009,42.17,-0.0103799
13/04/2009,42.61,-0.014445731
09/04/2009,43.23,0.018679039
08/04/2009,42.43,0.005435438
07/04/2009,42.2,-0.025270413
06/04/2009,43.28,-0.020581563
03/04/2009,44.18,-0.002938187
02/04/2009,44.31,0.010435666
01/04/2009,43.85,0.010315278
31/03/2009,43.4,0.00253778
30/03/2009,43.29,-0.001846296
27/03/2009,43.37,-0.020313377
26/03/2009,44.26,0.010904243
25/03/2009,43.78,0.012411099
24/03/2009,43.24,-0.003232513
23/03/2009,43.38,0.0469592
20/03/2009,41.39,-0.003617513
19/03/2009,41.54,-0.009583207
18/03/2009,41.94,0.028784186
17/03/2009,40.75,0.027112717
16/03/2009,39.66,-0.003775014
13/03/2009,39.81,0.013148103
12/03/2009,39.29,0.023954784
11/03/2009,38.36,0.009955545
10/03/2009,37.98,0.029119194
09/03/2009,36.89,-0.009442941
06/03/2009,37.24,-0.02283083
05/03/2009,38.1,-0.004452017
04/03/2009,38.27,0.013415958
03/03/2009,37.76,-0.028972404
02/03/2009,38.87,-0.035880554
27/02/2009,40.29,0.008975378
26/02/2009,39.93,0
25/02/2009,39.93,-0.000751033
24/02/2009,39.96,0.043996866
23/02/2009,38.24,-0.045996866
20/02/2009,40.04,0.008275909
19/02/2009,39.71,-0.001006796
18/02/2009,39.75,-0.010261634
17/02/2009,40.16,-0.038827976
13/02/2009,41.75,-0.001196888
12/02/2009,41.8,0.028881998
11/02/2009,40.61,0.002712368
10/02/2009,40.5,-0.031833571
09/02/2009,41.81,0.013969399
06/02/2009,41.23,0.024801762
05/02/2009,40.22,0.010497472
04/02/2009,39.8,0.02158814
03/02/2009,38.95,0.002056027
02/02/2009,38.87,0.013729007
30/01/2009,38.34,-0.046875622
29/01/2009,40.18,0.002491903
28/01/2009,40.08,0.02194564
27/01/2009,39.21,0.014126343
26/01/2009,38.66,0.002330702
23/01/2009,38.57,0.000518672
22/01/2009,38.55,-0.005174656
21/01/2009,38.75,0.048106527
20/01/2009,36.93,-0.060672406
16/01/2009,39.24,0.006391432
15/01/2009,38.99,0.009276026
14/01/2009,38.63,-0.042818447
13/01/2009,40.32,-0.008643096
12/01/2009,40.67,-0.007837415
09/01/2009,40.99,-0.028380933
08/01/2009,42.17,0.019153087
07/01/2009,41.37,-0.032111214
06/01/2009,42.72,0.000936768
05/01/2009,42.68,
