Date,Close,UTX
27/01/2011,82.59,0.014390492
26/01/2011,81.41,-0.003923016
25/01/2011,81.73,0.002572743
24/01/2011,81.52,0.016324874
21/01/2011,80.2,0.00813776
20/01/2011,79.55,-0.004515247
19/01/2011,79.91,0.004263864
18/01/2011,79.57,0.006177139
14/01/2011,79.08,-0.005297023
13/01/2011,79.5,0.000880891
12/01/2011,79.43,0.006441449
11/01/2011,78.92,0.00584574
10/01/2011,78.46,-0.007871058
07/01/2011,79.08,-0.000884788
06/01/2011,79.15,-0.001010229
05/01/2011,79.23,0.001389328
04/01/2011,79.12,0.001644425
03/01/2011,78.99,0.003424009
31/12/2010,78.72,-0.001650061
30/12/2010,78.85,-0.003165561
29/12/2010,79.1,-0.002399143
28/12/2010,79.29,0.00025227
27/12/2010,79.27,-0.002897275
23/12/2010,79.5,-0.000251541
22/12/2010,79.52,0.002140115
21/12/2010,79.35,0.005687219
20/12/2010,78.9,0.001268231
17/12/2010,78.8,-0.002787988
16/12/2010,79.02,0.000886244
15/12/2010,78.95,0.001267427
14/12/2010,78.85,0.008917257
13/12/2010,78.15,-0.00319387
10/12/2010,78.4,0.009869977
09/12/2010,77.63,-0.000772599
08/12/2010,77.69,-0.0108815
07/12/2010,78.54,0.001656579
06/12/2010,78.41,-0.004199815
03/12/2010,78.74,0.00050813
02/12/2010,78.7,0.005606539
01/12/2010,78.26,0.038954968
30/11/2010,75.27,0.006263764
29/11/2010,74.8,-0.00639661
26/11/2010,75.28,-0.010702355
24/11/2010,76.09,0.025422278
23/11/2010,74.18,-0.012459134
22/11/2010,75.11,-0.002659222
19/11/2010,75.31,0.003724895
18/11/2010,75.03,0.018699677
17/11/2010,73.64,-0.007036565
16/11/2010,74.16,-0.015388007
15/11/2010,75.31,0.005726096
12/11/2010,74.88,-0.006787808
11/11/2010,75.39,-0.010030439
10/11/2010,76.15,-0.007066242
09/11/2010,76.69,0.000782677
08/11/2010,76.63,-0.001564741
05/11/2010,76.75,0.006667127
04/11/2010,76.24,0.015731701
03/11/2010,75.05,-0.002661346
02/11/2010,75.25,0.008139347
01/11/2010,74.64,-0.001740178
29/10/2010,74.77,0.000936643
28/10/2010,74.7,0.003218024
27/10/2010,74.46,-0.002816337
26/10/2010,74.67,-0.004543033
25/10/2010,75.01,0.000933645
22/10/2010,74.94,-0.00040024
21/10/2010,74.97,0.014104606
20/10/2010,73.92,0.004202541
19/10/2010,73.61,-0.012823284
18/10/2010,74.56,0.006188638
15/10/2010,74.1,-0.000674536
14/10/2010,74.15,-0.000404503
13/10/2010,74.18,0.016309141
12/10/2010,72.98,0.000685354
11/10/2010,72.93,0.000274273
08/10/2010,72.91,0.001784612
07/10/2010,72.78,-0.001235839
06/10/2010,72.87,0.004952548
05/10/2010,72.51,0.027686332
04/10/2010,70.53,-0.008471038
01/10/2010,71.13,-0.001404889
30/09/2010,71.23,-0.003643502
29/09/2010,71.49,-0.001537494
28/09/2010,71.6,0.009683607
27/09/2010,70.91,-0.008285982
24/09/2010,71.5,0.02406344
23/09/2010,69.8,-0.011112808
22/09/2010,70.58,-0.000283326
21/09/2010,70.6,0.003263109
20/09/2010,70.37,0.012008722
17/09/2010,69.53,0.014486709
16/09/2010,68.53,0.003801174
15/09/2010,68.27,-0.006569846
14/09/2010,68.72,-0.001018108
13/09/2010,68.79,-0.001452644
10/09/2010,68.89,0.003926992
09/09/2010,68.62,0.002188344
08/09/2010,68.47,0.007182149
07/09/2010,67.98,-0.004110399
03/09/2010,68.26,0.01208563
02/09/2010,67.44,0.001038499
01/09/2010,67.37,0.032586984
31/08/2010,65.21,-0.00275651
30/08/2010,65.39,-0.017884684
27/08/2010,66.57,0.023097821
26/08/2010,65.05,-0.003223086
25/08/2010,65.26,-0.006110621
24/08/2010,65.66,-0.02348091
23/08/2010,67.22,-0.013300033
20/08/2010,68.12,-0.005708864
19/08/2010,68.51,-0.020515022
18/08/2010,69.93,-0.008259802
17/08/2010,70.51,0.00227176
16/08/2010,70.35,-0.004962789
13/08/2010,70.7,0.001698755
12/08/2010,70.58,-0.009728663
11/08/2010,71.27,-0.029312205
10/08/2010,73.39,0.000545182
09/08/2010,73.35,0.00848855
06/08/2010,72.73,-0.006441467
05/08/2010,73.2,0.007266776
04/08/2010,72.67,0.008845946
03/08/2010,72.03,-0.008019954
02/08/2010,72.61,0.021015317
30/07/2010,71.1,-0.000702988
29/07/2010,71.15,0.000562351
28/07/2010,71.11,0.000281294
27/07/2010,71.09,-0.007008719
26/07/2010,71.59,0.009684966
23/07/2010,70.9,0.019512119
22/07/2010,69.53,0.036618034
21/07/2010,67.03,-0.007579735
20/07/2010,67.54,0.017173572
19/07/2010,66.39,0.005437259
16/07/2010,66.03,-0.031601974
15/07/2010,68.15,0.002056405
14/07/2010,68.01,0.003682703
13/07/2010,67.76,0.016066992
12/07/2010,66.68,-0.012370677
09/07/2010,67.51,0.004156159
08/07/2010,67.23,0.010166032
07/07/2010,66.55,0.029893945
06/07/2010,64.59,0.004655502
02/07/2010,64.29,-0.001554243
01/07/2010,64.39,-0.008043353
30/06/2010,64.91,-0.00092393
29/06/2010,64.97,-0.032407439
28/06/2010,67.11,-0.011113695
25/06/2010,67.86,0.007543856
24/06/2010,67.35,-0.009457733
23/06/2010,67.99,0
22/06/2010,67.99,-0.020093862
21/06/2010,69.37,0.002742694
18/06/2010,69.18,0.009002529
17/06/2010,68.56,-0.000437477
16/06/2010,68.59,-0.000145783
15/06/2010,68.6,0.025093568
14/06/2010,66.9,0.010065435
11/06/2010,66.23,0.011236073
10/06/2010,65.49,0.03211819
09/06/2010,63.42,-0.012379693
08/06/2010,64.21,0.015538255
07/06/2010,63.22,-0.029918093
04/06/2010,65.14,-0.040760586
03/06/2010,67.85,0.005764557
02/06/2010,67.46,0.021122799
01/06/2010,66.05,-0.019936207
28/05/2010,67.38,-0.010775807
27/05/2010,68.11,0.029199155
26/05/2010,66.15,-0.00015116
25/05/2010,66.16,0.000453549
24/05/2010,66.13,-0.004676783
21/05/2010,66.44,0.000150523
20/05/2010,66.43,-0.043017385
19/05/2010,69.35,-0.018996501
18/05/2010,70.68,-0.004939676
17/05/2010,71.03,-0.007713382
14/05/2010,71.58,-0.017724086
13/05/2010,72.86,-0.003972336
12/05/2010,73.15,0.000273448
11/05/2010,73.13,0.001231443
10/05/2010,73.04,0.050256189
07/05/2010,69.46,-0.025303411
06/05/2010,71.24,-0.032454689
05/05/2010,73.59,-0.007715774
04/05/2010,74.16,-0.028185859
03/05/2010,76.28,0.017589556
30/04/2010,74.95,-0.014175239
29/04/2010,76.02,0.01805199
28/04/2010,74.66,0.004564379
27/04/2010,74.32,-0.027602602
26/04/2010,76.4,-0.000915811
23/04/2010,76.47,0.000523218
22/04/2010,76.43,-0.006520628
21/04/2010,76.93,0.036131767
20/04/2010,74.2,0.005947571
19/04/2010,73.76,0.000949474
16/04/2010,73.69,-0.012407442
15/04/2010,74.61,0.008209453
14/04/2010,74,0.007324053
13/04/2010,73.46,-0.004075539
12/04/2010,73.76,-0.00311337
09/04/2010,73.99,0.00392715
08/04/2010,73.7,-0.00392715
07/04/2010,73.99,-0.009148456
06/04/2010,74.67,-0.002407706
05/04/2010,74.85,0.009665802
01/04/2010,74.13,0.007039423
31/03/2010,73.61,-0.007039423
30/03/2010,74.13,0.001755215
29/03/2010,74,0.005148365
26/03/2010,73.62,0.00476548
25/03/2010,73.27,0.003144012
24/03/2010,73.04,-0.000684322
23/03/2010,73.09,0.006588905
22/03/2010,72.61,-0.008639066
19/03/2010,73.24,0.010155158
18/03/2010,72.5,0.00428503
17/03/2010,72.19,-0.002904767
16/03/2010,72.4,0.007764875
15/03/2010,71.84,0.004324482
12/03/2010,71.53,-0.007104578
11/03/2010,72.04,0.00347633
10/03/2010,71.79,0.000139305
09/03/2010,71.78,0.014312016
08/03/2010,70.76,-0.00690095
05/03/2010,71.25,0.012427783
04/03/2010,70.37,0.011002469
03/03/2010,69.6,-0.002152853
02/03/2010,69.75,0.001578306
01/03/2010,69.64,0.014317983
26/02/2010,68.65,-0.00029129
25/02/2010,68.67,0.000728385
24/02/2010,68.62,0.012169346
23/02/2010,67.79,-0.008958133
22/02/2010,68.4,-0.001752849
19/02/2010,68.52,0.006001628
18/02/2010,68.11,0.011221142
17/02/2010,67.35,0.015260619
16/02/2010,66.33,0.009695577
12/02/2010,65.69,-0.01540816
11/02/2010,66.71,0.001049869
10/02/2010,66.64,0.001802344
09/02/2010,66.52,0.016980396
08/02/2010,65.4,-0.016679689
05/02/2010,66.5,0.001806141
04/02/2010,66.38,-0.027635097
03/02/2010,68.24,0.003082119
02/02/2010,68.03,0.00708072
01/02/2010,67.55,0.001036807
29/01/2010,67.48,0.001631443
28/01/2010,67.37,-0.003556086
27/01/2010,67.61,-0.012639792
26/01/2010,68.47,-0.001751058
25/01/2010,68.59,-0.007118502
22/01/2010,69.08,-0.015085409
21/01/2010,70.13,-0.018367287
20/01/2010,71.43,-0.011967858
19/01/2010,72.29,0.004158587
15/01/2010,71.99,-0.011326088
14/01/2010,72.81,0.003439503
13/01/2010,72.56,0.011365334
12/01/2010,71.74,-0.005837404
11/01/2010,72.16,0.021430892
08/01/2010,70.63,0.001984128
07/01/2010,70.49,0.004265005
06/01/2010,70.19,-0.005257561
05/01/2010,70.56,-0.015050569
04/01/2010,71.63,0.031483031
31/12/2009,69.41,-0.015439906
30/12/2009,70.49,0.002699057
29/12/2009,70.3,-0.002273374
28/12/2009,70.46,0.001420253
24/12/2009,70.36,0.012154293
23/12/2009,69.51,0.00230448
22/12/2009,69.35,-0.000144186
21/12/2009,69.36,-0.001440715
18/12/2009,69.46,-0.001726122
17/12/2009,69.58,-0.009583138
16/12/2009,70.25,0
15/12/2009,70.25,0.004851608
14/12/2009,69.91,0.007321833
11/12/2009,69.4,0.021409104
10/12/2009,67.93,0.007684388
09/12/2009,67.41,-0.012090976
08/12/2009,68.23,-0.009191107
07/12/2009,68.86,0.007872908
04/12/2009,68.32,0.015636843
03/12/2009,67.26,-0.013145452
02/12/2009,68.15,0.002203453
01/12/2009,68,0.011239397
30/11/2009,67.24,0.000595061
27/11/2009,67.2,-0.016382921
25/11/2009,68.31,0.000585737
24/11/2009,68.27,-0.006715354
23/11/2009,68.73,0.011119354
20/11/2009,67.97,-0.000588322
19/11/2009,68.01,-0.01169433
18/11/2009,68.81,-0.016145659
17/11/2009,69.93,0.008472801
16/11/2009,69.34,0.019661305
13/11/2009,67.99,0.019155683
12/11/2009,66.7,-0.004039805
11/11/2009,66.97,0.003590131
10/11/2009,66.73,0
09/11/2009,66.73,0.025191013
06/11/2009,65.07,-0.005822879
05/11/2009,65.45,0.028987537
04/11/2009,63.58,0.005994654
03/11/2009,63.2,0.008581016
02/11/2009,62.66,0.01949945
30/10/2009,61.45,-0.034075119
29/10/2009,63.58,0.015373946
28/10/2009,62.61,-0.023363336
27/10/2009,64.09,-0.011480114
26/10/2009,64.83,-0.015003343
23/10/2009,65.81,-0.001366639
22/10/2009,65.9,0.007616183
21/10/2009,65.4,0
20/10/2009,65.4,-0.000611434
19/10/2009,65.44,0.008440164
16/10/2009,64.89,0.007579896
15/10/2009,64.4,0.009987599
14/10/2009,63.76,0.028475638
13/10/2009,61.97,0.008101146
12/10/2009,61.47,-0.011323317
09/10/2009,62.17,0.006292881
08/10/2009,61.78,0.01155894
07/10/2009,61.07,-0.006853813
06/10/2009,61.49,0.01738889
05/10/2009,60.43,0.013326867
02/10/2009,59.63,-0.006019079
01/10/2009,59.99,-0.015547783
30/09/2009,60.93,-0.006217298
29/09/2009,61.31,-0.005368049
28/09/2009,61.64,0.001623641
25/09/2009,61.54,-0.012915904
24/09/2009,62.34,-0.006395928
23/09/2009,62.74,-0.007779669
22/09/2009,63.23,0.008896008
21/09/2009,62.67,-0.00239063
18/09/2009,62.82,0.004786989
17/09/2009,62.52,0.009158897
16/09/2009,61.95,0.010710911
15/09/2009,61.29,-0.004395611
14/09/2009,61.56,-0.006960773
11/09/2009,61.99,0.000645474
10/09/2009,61.95,0.011527037
09/09/2009,61.24,0.014142647
08/09/2009,60.38,-0.002315965
04/09/2009,60.52,0.01447974
03/09/2009,59.65,0.013502315
02/09/2009,58.85,-0.003562043
01/09/2009,59.06,-0.005066723
31/08/2009,59.36,-0.004705891
28/08/2009,59.64,-0.006184725
27/08/2009,60.01,0.004007352
26/08/2009,59.77,0.001004352
25/08/2009,59.71,0.006890205
24/08/2009,59.3,0.009999236
21/08/2009,58.71,0.02500777
20/08/2009,57.26,0.022250609
19/08/2009,56,-0.014360676
18/08/2009,56.81,0.012041938
17/08/2009,56.13,-0.019058279
14/08/2009,57.21,-0.003315595
13/08/2009,57.4,-0.013325455
12/08/2009,58.17,0.042133668
11/08/2009,55.77,-0.002149383
10/08/2009,55.89,0.005382144
07/08/2009,55.59,0.009579829
06/08/2009,55.06,0.015373656
05/08/2009,54.22,-0.010457851
04/08/2009,54.79,-0.007092873
03/08/2009,55.18,0.012950477
31/07/2009,54.47,0.004415831
30/07/2009,54.23,0.019175865
29/07/2009,53.2,0.014388737
28/07/2009,52.44,0.00631279
27/07/2009,52.11,-0.002300174
24/07/2009,52.23,-0.021779102
23/07/2009,53.38,0.004882639
22/07/2009,53.12,-0.015874831
21/07/2009,53.97,-0.018359245
20/07/2009,54.97,0.021514115
17/07/2009,53.8,-0.003154869
16/07/2009,53.97,0.00408467
15/07/2009,53.75,0.041209667
14/07/2009,51.58,0.003106799
13/07/2009,51.42,0.035230242
10/07/2009,49.64,-0.00020143
09/07/2009,49.65,-0.000604047
08/07/2009,49.68,0.00504491
07/07/2009,49.43,-0.029305396
06/07/2009,50.9,0.013051401
02/07/2009,50.24,-0.039802367
01/07/2009,52.28,0.006139697
30/06/2009,51.96,-0.009767386
29/06/2009,52.47,0.017689367
26/06/2009,51.55,-0.009268265
25/06/2009,52.03,0.02372729
24/06/2009,50.81,-0.020068866
23/06/2009,51.84,-0.014173767
22/06/2009,52.58,-0.030345089
19/06/2009,54.2,-0.013378739
18/06/2009,54.93,0.004561635
17/06/2009,54.68,0.001830497
16/06/2009,54.58,-0.002561758
15/06/2009,54.72,-0.020261185
12/06/2009,55.84,0.005206942
11/06/2009,55.55,0.000900495
10/06/2009,55.5,-0.000360295
09/06/2009,55.52,-0.017320315
08/06/2009,56.49,0.001771794
05/06/2009,56.39,0.022597805
04/06/2009,55.13,0.008013155
03/06/2009,54.69,-0.016142547
02/06/2009,55.58,0.005593158
01/06/2009,55.27,0.04932405
29/05/2009,52.61,0.004381377
28/05/2009,52.38,0.018108759
27/05/2009,51.44,-0.024958101
26/05/2009,52.74,0.032764542
22/05/2009,51.04,0.005500996
21/05/2009,50.76,-0.019122534
20/05/2009,51.74,-0.010765194
19/05/2009,52.3,-0.012918113
18/05/2009,52.98,0.032613671
15/05/2009,51.28,-0.004475151
14/05/2009,51.51,0.017626778
13/05/2009,50.61,-0.043119294
12/05/2009,52.84,0.00645531
11/05/2009,52.5,-0.019802627
08/05/2009,53.55,0.034771243
07/05/2009,51.72,-0.010960594
06/05/2009,52.29,0.008836016
05/05/2009,51.83,0.012620301
04/05/2009,51.18,0.032972202
01/05/2009,49.52,0.013826979
30/04/2009,48.84,-0.001432225
29/04/2009,48.91,0.019406059
28/04/2009,47.97,-0.0101629
27/04/2009,48.46,-0.018604237
24/04/2009,49.37,0.027308955
23/04/2009,48.04,0.024229564
22/04/2009,46.89,-0.023188223
21/04/2009,47.99,0.046490248
20/04/2009,45.81,-0.032430631
17/04/2009,47.32,-0.003796672
16/04/2009,47.5,0.015701574
15/04/2009,46.76,0.026217513
14/04/2009,45.55,-0.018273295
13/04/2009,46.39,-0.019214938
09/04/2009,47.29,0.058116668
08/04/2009,44.62,-0.01202955
07/04/2009,45.16,-0.025146181
06/04/2009,46.31,0.014792526
03/04/2009,45.63,-0.006770802
02/04/2009,45.94,0.045877562
01/04/2009,43.88,0.020723744
31/03/2009,42.98,0.008880638
30/03/2009,42.6,-0.043185397
27/03/2009,44.48,-0.022013118
26/03/2009,45.47,0.039933525
25/03/2009,43.69,0.011047293
24/03/2009,43.21,-0.006229112
23/03/2009,43.48,0.070258622
20/03/2009,40.53,-0.012748395
19/03/2009,41.05,-0.02001755
18/03/2009,41.88,0.004067478
17/03/2009,41.71,0.014246287
16/03/2009,41.12,0.013465744
13/03/2009,40.57,-0.029867462
12/03/2009,41.8,0.017861928
11/03/2009,41.06,0.006597458
10/03/2009,40.79,0.082497299
09/03/2009,37.56,-0.025757009
06/03/2009,38.54,0.016217986
05/03/2009,37.92,-0.03217714
04/03/2009,39.16,0.015699718
03/03/2009,38.55,-0.015955048
02/03/2009,39.17,-0.041505958
27/02/2009,40.83,-0.006591016
26/02/2009,41.1,-0.010167117
25/02/2009,41.52,-0.035024877
24/02/2009,43,0.015231695
23/02/2009,42.35,-0.037993914
20/02/2009,43.99,-0.016458493
19/02/2009,44.72,-0.00290276
18/02/2009,44.85,-0.018336977
17/02/2009,45.68,-0.030400099
13/02/2009,47.09,0.003829792
12/02/2009,46.91,-0.015021969
11/02/2009,47.62,0.011829458
10/02/2009,47.06,-0.052970595
09/02/2009,49.62,0.011961623
06/02/2009,49.03,0.02019022
05/02/2009,48.05,0.010881045
04/02/2009,47.53,-0.016277488
03/02/2009,48.31,0.016067117
02/02/2009,47.54,-0.009421194
30/01/2009,47.99,-0.014275612
29/01/2009,48.68,-0.039868376
28/01/2009,50.66,0.028430343
27/01/2009,49.24,0.011643477
26/01/2009,48.67,0.026229647
23/01/2009,47.41,-0.031966192
22/01/2009,48.95,-0.006109999
21/01/2009,49.25,-0.002231012
20/01/2009,49.36,-0.034644118
16/01/2009,51.1,0.027980792
15/01/2009,49.69,-0.00681912
14/01/2009,50.03,-0.015273529
13/01/2009,50.8,-0.030246586
12/01/2009,52.36,-0.006472515
09/01/2009,52.7,-0.015253097
08/01/2009,53.51,-0.000186863
07/01/2009,53.52,-0.025093568
06/01/2009,54.88,0.010624756
05/01/2009,54.3,
