Date,Close,LLY
25/01/2011,34.73,-0.001438642
24/01/2011,34.78,0.000575209
21/01/2011,34.76,0.000287728
20/01/2011,34.75,0.002881846
19/01/2011,34.65,-0.004032264
18/01/2011,34.79,-0.003443332
14/01/2011,34.91,0.000286492
13/01/2011,34.9,-0.003718008
12/01/2011,35.03,0.003431516
11/01/2011,34.91,0.012103894
10/01/2011,34.49,-0.011817402
07/01/2011,34.9,-0.001145475
06/01/2011,34.94,0.004589796
05/01/2011,34.78,-0.007162328
04/01/2011,35.03,0.000856776
03/01/2011,35,-0.001142205
31/12/2010,35.04,0.000570939
30/12/2010,35.02,-0.003705291
29/12/2010,35.15,0.002849005
28/12/2010,35.05,-0.000570451
27/12/2010,35.07,-0.004551928
23/12/2010,35.23,0.00085191
22/12/2010,35.2,0.001706
21/12/2010,35.14,0.002849817
20/12/2010,35.04,0.000856531
17/12/2010,35.01,-0.004844004
16/12/2010,35.18,0.001422273
15/12/2010,35.13,0.001139277
14/12/2010,35.09,0.003425639
13/12/2010,34.97,-0.000285919
10/12/2010,34.98,0.00890171
09/12/2010,34.67,0.010437903
08/12/2010,34.31,0.00584626
07/12/2010,34.11,0.004112814
06/12/2010,33.97,-0.004991935
03/12/2010,34.14,-0.003216847
02/12/2010,34.25,-0.000291928
01/12/2010,34.26,0.017668304
30/11/2010,33.66,-0.006809797
29/11/2010,33.89,-0.005297246
26/11/2010,34.07,-0.004393037
24/11/2010,34.22,0.004099567
23/11/2010,34.08,-0.013696848
22/11/2010,34.55,0.001448226
19/11/2010,34.5,-0.008370665
18/11/2010,34.79,0.011273425
17/11/2010,34.4,-0.000871713
16/11/2010,34.43,-0.005792081
15/11/2010,34.63,-0.003746942
12/11/2010,34.76,-0.005451168
11/11/2010,34.95,-0.001143838
10/11/2010,34.99,-0.022047247
09/11/2010,35.77,0.001118881
08/11/2010,35.73,0.000279916
05/11/2010,35.72,-0.001119194
04/11/2010,35.76,0.005327364
03/11/2010,35.57,0.005355897
02/11/2010,35.38,0.009656423
01/11/2010,35.04,-0.004555817
29/10/2010,35.2,0.001421464
28/10/2010,35.15,0.005992314
27/10/2010,34.94,0.001145475
26/10/2010,34.9,-0.006568637
25/10/2010,35.13,-0.007656354
22/10/2010,35.4,-0.002820876
21/10/2010,35.5,-0.014263981
20/10/2010,36.01,-0.039210032
19/10/2010,37.45,-0.016157152
18/10/2010,38.06,0.007913521
15/10/2010,37.76,0.00904502
14/10/2010,37.42,0.000534616
13/10/2010,37.4,0.001070091
12/10/2010,37.36,0.003754362
11/10/2010,37.22,0.004038234
08/10/2010,37.07,-0.000269724
07/10/2010,37.08,-0.002424244
06/10/2010,37.17,0.007561473
05/10/2010,36.89,0.01612277
04/10/2010,36.3,-0.00658981
01/10/2010,36.54,0.00027371
30/09/2010,36.53,0
29/09/2010,36.53,0.003839829
28/09/2010,36.39,0.01244313
27/09/2010,35.94,-0.004441984
24/09/2010,36.1,0.006670397
23/09/2010,35.86,-0.005284396
22/09/2010,36.05,-0.007736983
21/09/2010,36.33,-0.000550358
20/09/2010,36.35,0.015525679
17/09/2010,35.79,0.003358525
16/09/2010,35.67,-0.000840689
15/09/2010,35.7,0.001401542
14/09/2010,35.65,0.003371737
13/09/2010,35.53,0.002818491
10/09/2010,35.43,0.007365472
09/09/2010,35.17,0.010288745
08/09/2010,34.81,0.007786629
07/09/2010,34.54,-0.003468212
03/09/2010,34.66,0.010149427
02/09/2010,34.31,0.003211213
01/09/2010,34.2,0.01799724
31/08/2010,33.59,-0.011249379
30/08/2010,33.97,-0.006747862
27/08/2010,34.2,0.00733679
26/08/2010,33.95,-0.010548003
25/08/2010,34.31,0.009959075
24/08/2010,33.97,-0.009959075
23/08/2010,34.31,0.004088791
20/08/2010,34.17,-0.003214028
19/08/2010,34.28,-0.014480415
18/08/2010,34.78,0.000862937
17/08/2010,34.75,-0.023323014
16/08/2010,35.57,-0.003648103
13/08/2010,35.7,-0.024897552
12/08/2010,36.6,-0.003000957
11/08/2010,36.71,-0.028465939
10/08/2010,37.77,0.02167889
09/08/2010,36.96,0.002438035
06/08/2010,36.87,0.000542594
05/08/2010,36.85,0.001901399
04/08/2010,36.78,0.005452576
03/08/2010,36.58,0.00658258
02/08/2010,36.34,0.020573425
30/07/2010,35.6,0.004222385
29/07/2010,35.45,-0.006186746
28/07/2010,35.67,-0.011982866
27/07/2010,36.1,0.01845174
26/07/2010,35.44,0.007647679
23/07/2010,35.17,0.000568828
22/07/2010,35.15,0.00570615
21/07/2010,34.95,-0.008830708
20/07/2010,35.26,0.007686871
19/07/2010,34.99,0.010053223
16/07/2010,34.64,-0.015184363
15/07/2010,35.17,0.01057606
14/07/2010,34.8,-0.011712746
13/07/2010,35.21,0.002274667
12/07/2010,35.13,-0.00113798
09/07/2010,35.17,-0.000284293
08/07/2010,35.18,0.014891455
07/07/2010,34.66,0.021876328
06/07/2010,33.91,0.007102723
02/07/2010,33.67,0.016469904
01/07/2010,33.12,-0.011408109
30/06/2010,33.5,-0.007434978
29/06/2010,33.75,-0.00796817
28/06/2010,34.02,0.002354327
25/06/2010,33.94,-0.015785186
24/06/2010,34.48,-0.002317498
23/06/2010,34.56,0.003187946
22/06/2010,34.45,-0.006077287
21/06/2010,34.66,0.001443627
18/06/2010,34.61,0.006376833
17/06/2010,34.39,0.008175228
16/06/2010,34.11,-0.008175228
15/06/2010,34.39,0.015236158
14/06/2010,33.87,0.005922434
11/06/2010,33.67,0.006256538
10/06/2010,33.46,0.015359435
09/06/2010,32.95,0.001518603
08/06/2010,32.9,0.009774055
07/06/2010,32.58,0.006466535
04/06/2010,32.37,-0.030425225
03/06/2010,33.37,0.004806257
02/06/2010,33.21,0.020073667
01/06/2010,32.55,-0.007346222
28/05/2010,32.79,-0.000914495
27/05/2010,32.82,0.017520042
26/05/2010,32.25,-0.015384919
25/05/2010,32.75,-0.006998355
24/05/2010,32.98,-0.004236012
21/05/2010,33.12,-0.006620548
20/05/2010,33.34,-0.015476499
19/05/2010,33.86,0.007113249
18/05/2010,33.62,-0.011533471
17/05/2010,34.01,0.002649788
14/05/2010,33.92,-0.016954513
13/05/2010,34.5,-0.008083185
12/05/2010,34.78,-0.014273722
11/05/2010,35.28,0.003691613
10/05/2010,35.15,0.015193069
07/05/2010,34.62,0.006374985
06/05/2010,34.4,-0.019574603
05/05/2010,35.08,0.001997433
04/05/2010,35.01,-0.005128216
03/05/2010,35.19,0.0062714
30/04/2010,34.97,-0.001999715
29/04/2010,35.04,0.008022966
28/04/2010,34.76,-0.00315956
27/04/2010,34.87,-0.012822515
26/04/2010,35.32,-0.003955925
23/04/2010,35.46,0.002258612
22/04/2010,35.38,-0.017649989
21/04/2010,36.01,-0.014337163
20/04/2010,36.53,-0.001367802
19/04/2010,36.58,0.001094092
16/04/2010,36.54,-0.004914015
15/04/2010,36.72,0.003546587
14/04/2010,36.59,-0.008978431
13/04/2010,36.92,0.009525177
12/04/2010,36.57,-0.007355979
09/04/2010,36.84,0.008724156
08/04/2010,36.52,0
07/04/2010,36.52,0.00027386
06/04/2010,36.51,-0.001094991
05/04/2010,36.55,0.011004238
01/04/2010,36.15,-0.001934504
31/03/2010,36.22,0.008874157
30/03/2010,35.9,0.012050027
29/03/2010,35.47,0.001410636
26/03/2010,35.42,-0.015686596
25/03/2010,35.98,-0.007751977
24/03/2010,36.26,-0.009879334
23/03/2010,36.62,0.002186988
22/03/2010,36.54,0.010177505
19/03/2010,36.17,-0.005239223
18/03/2010,36.36,0.003857817
17/03/2010,36.22,0.001104972
16/03/2010,36.18,0.004709802
15/03/2010,36.01,0.002224077
12/03/2010,35.93,0.003066204
11/03/2010,35.82,0.01349093
10/03/2010,35.34,0.007954587
09/03/2010,35.06,0.003714821
08/03/2010,34.93,-0.004570131
05/03/2010,35.09,0.015798117
04/03/2010,34.54,0.006389798
03/03/2010,34.32,-0.006679276
02/03/2010,34.55,0.006679276
01/03/2010,34.32,-0.000582581
26/02/2010,34.34,0.002916304
25/02/2010,34.24,0.005858248
24/02/2010,34.04,0.002352942
23/02/2010,33.96,-0.014906019
22/02/2010,34.47,0.006694829
19/02/2010,34.24,-0.004952669
18/02/2010,34.41,0.000581395
17/02/2010,34.39,0.009055122
16/02/2010,34.08,0.003821848
12/02/2010,33.95,-0.006459212
11/02/2010,34.17,0
10/02/2010,34.17,-0.029698016
09/02/2010,35.2,0.012003574
08/02/2010,34.78,0.007503643
05/02/2010,34.52,-0.004335893
04/02/2010,34.67,-0.01829145
03/02/2010,35.31,-0.008741068
02/02/2010,35.62,0.017559216
01/02/2010,35,-0.005698021
29/01/2010,35.2,-0.015504187
28/01/2010,35.75,-0.017743742
27/01/2010,36.39,0.006340476
26/01/2010,36.16,0.011403266
25/01/2010,35.75,0.006454351
22/01/2010,35.52,-0.016473917
21/01/2010,36.11,-0.032423491
20/01/2010,37.3,-0.002944722
19/01/2010,37.41,0.043431652
15/01/2010,35.82,-0.005012542
14/01/2010,36,0.004175371
13/01/2010,35.85,0.013762329
12/01/2010,35.36,-0.00338792
11/01/2010,35.48,0.013621096
08/01/2010,35,-0.007684683
07/01/2010,35.27,-0.005090509
06/01/2010,35.45,0.007361302
05/01/2010,35.19,-0.017744445
04/01/2010,35.82,0.003075635
31/12/2009,35.71,-0.012799284
30/12/2009,36.17,0.004433368
29/12/2009,36.01,-0.005538646
28/12/2009,36.21,0.003596629
24/12/2009,36.08,0.003887814
23/12/2009,35.94,-0.004718954
22/12/2009,36.11,-0.003593646
21/12/2009,36.24,0.014452725
18/12/2009,35.72,0.007587503
17/12/2009,35.45,-0.007307509
16/12/2009,35.71,-0.001119508
15/12/2009,35.75,0.003642991
14/12/2009,35.62,0.018416727
11/12/2009,34.97,-0.001428776
10/12/2009,35.02,-0.04303542
09/12/2009,36.56,0.001368551
08/12/2009,36.51,-0.015221821
07/12/2009,37.07,-0.008595272
04/12/2009,37.39,-0.000267415
03/12/2009,37.4,-0.00293686
02/12/2009,37.51,0.011260173
01/12/2009,37.09,0.009753532
30/11/2009,36.73,-0.004617691
27/11/2009,36.9,-0.013459153
25/11/2009,37.4,0.002677378
24/11/2009,37.3,0.013495481
23/11/2009,36.8,0.005722866
20/11/2009,36.59,0.01292825
19/11/2009,36.12,-0.002488595
18/11/2009,36.21,0.007484442
17/11/2009,35.94,0.001392176
16/11/2009,35.89,0.014877467
13/11/2009,35.36,0.010804768
12/11/2009,34.98,-0.005985482
11/11/2009,35.19,-0.001703578
10/11/2009,35.25,-0.001983846
09/11/2009,35.32,0.023490052
06/11/2009,34.5,0.002031047
05/11/2009,34.43,0.013156161
04/11/2009,33.98,0.01303336
03/11/2009,33.54,-0.015091276
02/11/2009,34.05,0.001175434
30/10/2009,34.01,-0.003815118
29/10/2009,34.14,0.004109193
28/10/2009,34,-0.005280153
27/10/2009,34.18,0.007930722
26/10/2009,33.91,-0.001473405
23/10/2009,33.96,-0.004114023
22/10/2009,34.1,0.012987196
21/10/2009,33.66,-0.045871612
20/10/2009,35.24,-0.00113443
19/10/2009,35.28,0.024097552
16/10/2009,34.44,-0.001740644
15/10/2009,34.5,0.016954513
14/10/2009,33.92,0.016647233
13/10/2009,33.36,-0.015172089
12/10/2009,33.87,0.002660755
09/10/2009,33.78,0.012511334
08/10/2009,33.36,0.007220248
07/10/2009,33.12,0.003023891
06/10/2009,33.02,0.016796852
05/10/2009,32.47,-0.001231148
02/10/2009,32.51,-0.004297121
01/10/2009,32.65,-0.011571384
30/09/2009,33.03,-0.011738284
29/09/2009,33.42,0.011435575
28/09/2009,33.04,0.010955679
25/09/2009,32.68,0.008604847
24/09/2009,32.4,-0.00154202
23/09/2009,32.45,-0.00981302
22/09/2009,32.77,-0.00274265
21/09/2009,32.86,0
18/09/2009,32.86,0.003658541
17/09/2009,32.74,-0.003962816
16/09/2009,32.87,0.003657426
15/09/2009,32.75,-0.011536254
14/09/2009,33.13,0.009401131
11/09/2009,32.82,0
10/09/2009,32.82,-0.001826485
09/09/2009,32.88,0.001521839
08/09/2009,32.83,-0.00516483
04/09/2009,33,0.010969031
03/09/2009,32.64,-0.011272016
02/09/2009,33.01,0.003945976
01/09/2009,32.88,-0.017486125
31/08/2009,33.46,-0.004175371
28/08/2009,33.6,-0.015064529
27/08/2009,34.11,0.01357754
26/08/2009,33.65,-0.006516611
25/08/2009,33.87,0.004142018
24/08/2009,33.73,0.008335862
21/08/2009,33.45,0.00900907
20/08/2009,33.15,0.006051456
19/08/2009,32.95,0.003343976
18/08/2009,32.84,0.003966443
17/08/2009,32.71,-0.005183729
14/08/2009,32.88,0.000304183
13/08/2009,32.87,-0.002127337
12/08/2009,32.94,-0.021919508
11/08/2009,33.67,-0.00474075
10/08/2009,33.83,-0.030852272
07/08/2009,34.89,0.013562464
06/08/2009,34.42,-0.008101896
05/08/2009,34.7,-0.010321193
04/08/2009,35.06,0.002856329
03/08/2009,34.96,0.002004296
31/07/2009,34.89,-0.004575358
30/07/2009,35.05,0.004288784
29/07/2009,34.9,-0.004859235
28/07/2009,35.07,-0.002278554
27/07/2009,35.15,0.013461466
24/07/2009,34.68,0.011601058
23/07/2009,34.28,0.014397193
22/07/2009,33.79,-0.019344097
21/07/2009,34.45,0.021417864
20/07/2009,33.72,0.005650573
17/07/2009,33.53,-0.006836109
16/07/2009,33.76,0.008029783
15/07/2009,33.49,0.017470324
14/07/2009,32.91,-0.000607533
13/07/2009,32.93,-0.011773721
10/07/2009,33.32,0.009650256
09/07/2009,33,-0.012646962
08/07/2009,33.42,-0.002092364
07/07/2009,33.49,-0.002385924
06/07/2009,33.57,-0.009782203
02/07/2009,33.9,-0.030789536
01/07/2009,34.96,0.009195467
30/06/2009,34.64,-0.011195754
29/06/2009,35.03,-0.007111394
26/06/2009,35.28,-0.00141623
25/06/2009,35.33,0.04990882
24/06/2009,33.61,0.00148876
23/06/2009,33.56,0.010182777
22/06/2009,33.22,-0.014642425
19/06/2009,33.71,-0.00414447
18/06/2009,33.85,0.012485299
17/06/2009,33.43,0.013552383
16/06/2009,32.98,0.000606612
15/06/2009,32.96,-0.039559061
12/06/2009,34.29,-0.002621233
11/06/2009,34.38,0.013765044
10/06/2009,33.91,0
09/06/2009,33.91,-0.005587428
08/06/2009,34.1,-0.019457562
05/06/2009,34.77,0.011279946
04/06/2009,34.38,-0.006378682
03/06/2009,34.6,-0.012921931
02/06/2009,35.05,0.011477888
01/06/2009,34.65,0.002311472
29/05/2009,34.57,0.023117343
28/05/2009,33.78,0.003261678
27/05/2009,33.67,-0.034445904
26/05/2009,34.85,0.014742282
22/05/2009,34.34,-0.008120694
21/05/2009,34.62,-0.003172317
20/05/2009,34.73,0.005775355
19/05/2009,34.53,-0.004046248
18/05/2009,34.67,0.014526694
15/05/2009,34.17,-0.027422703
14/05/2009,35.12,-0.000853849
13/05/2009,35.15,-0.021112677
12/05/2009,35.9,0.015438903
11/05/2009,35.35,-0.016830692
08/05/2009,35.95,0.002785517
07/05/2009,35.85,0.04041529
06/05/2009,34.43,-0.003189795
05/05/2009,34.54,0.021361456
04/05/2009,33.81,0.00950973
01/05/2009,33.49,0.017166511
30/04/2009,32.92,-0.013277202
29/04/2009,33.36,0.004807702
28/04/2009,33.2,0.00211066
27/04/2009,33.13,0.00362867
24/04/2009,33.01,0.003945976
23/04/2009,32.88,0.004266998
22/04/2009,32.74,-0.018160305
21/04/2009,33.34,0.010553392
20/04/2009,32.99,-0.022775932
17/04/2009,33.75,0.014324327
16/04/2009,33.27,0.013922743
15/04/2009,32.81,0.020320896
14/04/2009,32.15,-0.012979169
13/04/2009,32.57,-0.002146911
09/04/2009,32.64,0.009233676
08/04/2009,32.34,0.014326
07/04/2009,31.88,-0.029668431
06/04/2009,32.84,-0.005163261
03/04/2009,33.01,-0.026604469
02/04/2009,33.9,0.003546103
01/04/2009,33.78,0.011013655
31/03/2009,33.41,0.017207972
30/03/2009,32.84,-0.027333133
27/03/2009,33.75,-0.013829851
26/03/2009,34.22,0.020369708
25/03/2009,33.53,0.010794708
24/03/2009,33.17,-0.027358233
23/03/2009,34.09,0.046226717
20/03/2009,32.55,0.022368127
19/03/2009,31.83,-0.020830848
18/03/2009,32.5,0.023032453
17/03/2009,31.76,0.030368324
16/03/2009,30.81,0.005532968
13/03/2009,30.64,0.020109463
12/03/2009,30.03,0.040086889
11/03/2009,28.85,-0.029710227
10/03/2009,29.72,0.060687713
09/03/2009,27.97,-0.000357462
06/03/2009,27.98,0.018395469
05/03/2009,27.47,-0.036809587
04/03/2009,28.5,0.036081785
03/03/2009,27.49,-0.009413538
02/03/2009,27.75,-0.057078331
27/02/2009,29.38,-0.054962525
26/02/2009,31.04,-0.047807846
25/02/2009,32.56,-0.010692022
24/02/2009,32.91,0.018399783
23/02/2009,32.31,-0.02837719
20/02/2009,33.24,-0.036625476
19/02/2009,34.48,0.002322881
18/02/2009,34.4,-0.005218916
17/02/2009,34.58,-0.024283439
13/02/2009,35.43,-0.025360144
12/02/2009,36.34,-0.010402503
11/02/2009,36.72,-0.005973409
10/02/2009,36.94,-0.031444104
09/02/2009,38.12,-0.00157274
06/02/2009,38.18,0.000523972
05/02/2009,38.16,0.003938564
04/02/2009,38.01,-0.017731886
03/02/2009,38.69,0.037392455
02/02/2009,37.27,0.012147538
30/01/2009,36.82,-0.030755198
29/01/2009,37.97,-0.029070306
28/01/2009,39.09,0.01235537
27/01/2009,38.61,0.027305451
26/01/2009,37.57,0.004000539
23/01/2009,37.42,-0.010103782
22/01/2009,37.8,-0.011572986
21/01/2009,38.24,0.022478799
20/01/2009,37.39,-0.019598085
16/01/2009,38.13,0.015327996
15/01/2009,37.55,0.002132765
14/01/2009,37.47,-0.027636974
13/01/2009,38.52,0.010176213
12/01/2009,38.13,-0.009137252
09/01/2009,38.48,-0.00853932
08/01/2009,38.81,0.004907668
07/01/2009,38.62,-0.024300978
06/01/2009,39.57,0.002783755
05/01/2009,39.46,
