Date,Close,SYK
21/01/2011,57.65,0.007836348
20/01/2011,57.2,-0.006621387
19/01/2011,57.58,-0.013969357
18/01/2011,58.39,0.009809906
14/01/2011,57.82,0.00294449
13/01/2011,57.65,-0.002771524
12/01/2011,57.81,-0.003281239
11/01/2011,58,0.058579301
10/01/2011,54.7,0.006971226
07/01/2011,54.32,-0.005873732
06/01/2011,54.64,-0.000365965
05/01/2011,54.66,0.005503591
04/01/2011,54.36,-0.004038926
03/01/2011,54.58,0.016254514
31/12/2010,53.7,-0.00705143
30/12/2010,54.08,-0.000369754
29/12/2010,54.1,0.000924642
28/12/2010,54.05,0.000740329
27/12/2010,54.01,0.005756213
23/12/2010,53.7,-0.012583438
22/12/2010,54.38,0.003684603
21/12/2010,54.18,-0.011378357
20/12/2010,54.8,0.004939185
17/12/2010,54.53,0.00275457
16/12/2010,54.38,0.015380642
15/12/2010,53.55,-0.009293747
14/12/2010,54.05,0.018109335
13/12/2010,53.08,0.001508296
10/12/2010,53,0
09/12/2010,53,0.017318922
08/12/2010,52.09,0.015672179
07/12/2010,51.28,-0.00486335
06/12/2010,51.53,-0.011192707
03/12/2010,52.11,0.013718696
02/12/2010,51.4,0.008793413
01/12/2010,50.95,0.017023372
30/11/2010,50.09,-0.013484242
29/11/2010,50.77,-0.013499178
26/11/2010,51.46,0.003114055
24/11/2010,51.3,0.008220833
23/11/2010,50.88,-0.009973682
22/11/2010,51.39,-0.004852965
19/11/2010,51.64,0.004852965
18/11/2010,51.39,0.016085086
17/11/2010,50.57,-0.002567396
16/11/2010,50.7,-0.014101291
15/11/2010,51.42,-0.003300653
12/11/2010,51.59,-0.01156305
11/11/2010,52.19,0.001342153
10/11/2010,52.12,-0.000958865
09/11/2010,52.17,0.001534625
08/11/2010,52.09,-0.006505955
05/11/2010,52.43,0.012861296
04/11/2010,51.76,0.009902032
03/11/2010,51.25,0.026694615
02/11/2010,49.9,0.011894103
01/11/2010,49.31,-0.003643729
29/10/2010,49.49,-0.014244398
28/10/2010,50.2,-0.013847897
27/10/2010,50.9,-0.006462374
26/10/2010,51.23,-0.000780488
25/10/2010,51.27,0.013351857
22/10/2010,50.59,-0.014326611
21/10/2010,51.32,0.014722025
20/10/2010,50.57,0.009936489
19/10/2010,50.07,-0.00874931
18/10/2010,50.51,0.029535045
15/10/2010,49.04,0.004291414
14/10/2010,48.83,-0.009376343
13/10/2010,49.29,0.004881035
12/10/2010,49.05,-0.014973975
11/10/2010,49.79,0.002211723
08/10/2010,49.68,-0.002010859
07/10/2010,49.78,-0.01336945
06/10/2010,50.45,-0.002375768
05/10/2010,50.57,0.024015563
04/10/2010,49.37,-0.012880033
01/10/2010,50.01,-0.00079952
30/09/2010,50.05,-0.003789016
29/09/2010,50.24,0.002590933
28/09/2010,50.11,0.019343742
27/09/2010,49.15,-0.011128087
24/09/2010,49.7,0.03626332
23/09/2010,47.93,-0.001875978
22/09/2010,48.02,-0.010152371
21/09/2010,48.51,-0.004730086
20/09/2010,48.74,0.014674233
17/09/2010,48.03,-0.014674233
16/09/2010,48.74,0.001026378
15/09/2010,48.69,0.005973856
14/09/2010,48.4,0.022989518
13/09/2010,47.3,0.013408736
10/09/2010,46.67,0.011854865
09/09/2010,46.12,0.013974027
08/09/2010,45.48,-0.01093385
07/09/2010,45.98,-0.002389487
03/09/2010,46.09,0.008060168
02/09/2010,45.72,0.023905521
01/09/2010,44.64,0.033021331
31/08/2010,43.19,-0.008300716
30/08/2010,43.55,-0.010279931
27/08/2010,44,0.025784117
26/08/2010,42.88,-0.00558141
25/08/2010,43.12,-0.001853569
24/08/2010,43.2,-0.065839757
23/08/2010,46.14,0.007177845
20/08/2010,45.81,-0.00109087
19/08/2010,45.86,-0.021571156
18/08/2010,46.86,0.003634424
17/08/2010,46.69,0.004292773
16/08/2010,46.49,-0.001719321
13/08/2010,46.57,-0.002145003
12/08/2010,46.67,0.001071926
11/08/2010,46.62,-0.021433181
10/08/2010,47.63,-0.009195467
09/08/2010,48.07,0.002082466
06/08/2010,47.97,-0.001874415
05/08/2010,48.06,0.002917277
04/08/2010,47.92,0.003344485
03/08/2010,47.76,0.003565814
02/08/2010,47.59,0.021666098
30/07/2010,46.57,0.009059596
29/07/2010,46.15,-0.015054048
28/07/2010,46.85,-0.013568154
27/07/2010,47.49,0.006973087
26/07/2010,47.16,-0.014106982
23/07/2010,47.83,0.014743317
22/07/2010,47.13,0.008095485
21/07/2010,46.75,-0.092681546
20/07/2010,51.29,-0.004668361
19/07/2010,51.53,0.00642463
16/07/2010,51.2,-0.026215842
15/07/2010,52.56,-0.009279491
14/07/2010,53.05,-0.00131864
13/07/2010,53.12,0.018621097
12/07/2010,52.14,-0.004592431
09/07/2010,52.38,-0.001907306
08/07/2010,52.48,0.004392254
07/07/2010,52.25,0.035651969
06/07/2010,50.42,0.010767801
02/07/2010,49.88,0.002408672
01/07/2010,49.76,-0.006010838
30/06/2010,50.06,-0.00199561
29/06/2010,50.16,-0.017391743
28/06/2010,51.04,0.018588631
25/06/2010,50.1,-0.001994019
24/06/2010,50.2,-0.018551943
23/06/2010,51.14,0.0039185
22/06/2010,50.94,-0.012485531
21/06/2010,51.58,-0.004642175
18/06/2010,51.82,-0.004236479
17/06/2010,52.04,-0.003644389
16/06/2010,52.23,0.009812489
15/06/2010,51.72,0.024861807
14/06/2010,50.45,-0.002771182
11/06/2010,50.59,0.024613549
10/06/2010,49.36,-0.002428168
09/06/2010,49.48,-0.021592202
08/06/2010,50.56,-0.001186005
07/06/2010,50.62,-0.026319874
04/06/2010,51.97,-0.038872819
03/06/2010,54.03,0.005940244
02/06/2010,53.71,0.024311006
01/06/2010,52.42,-0.011569593
28/05/2010,53.03,-0.008262958
27/05/2010,53.47,0.024229843
26/05/2010,52.19,-0.007635082
25/05/2010,52.59,-0.011156398
24/05/2010,53.18,0.00906693
21/05/2010,52.7,-0.022143896
20/05/2010,53.88,-0.033579797
19/05/2010,55.72,-0.003404106
18/05/2010,55.91,-0.011558767
17/05/2010,56.56,0.001769599
14/05/2010,56.46,-0.01773065
13/05/2010,57.47,0.004359585
12/05/2010,57.22,0.008247831
11/05/2010,56.75,-0.00193645
10/05/2010,56.86,0.049388303
07/05/2010,54.12,-0.038602238
06/05/2010,56.25,-0.017097447
05/05/2010,57.22,-0.004011517
04/05/2010,57.45,-0.011594834
03/05/2010,58.12,0.011768914
30/04/2010,57.44,-0.019993772
29/04/2010,58.6,0.008913326
28/04/2010,58.08,0.009341012
27/04/2010,57.54,-0.02183155
26/04/2010,58.81,-0.001359388
23/04/2010,58.89,0.020067563
22/04/2010,57.72,-0.003631651
21/04/2010,57.93,-0.008936303
20/04/2010,58.45,0.016908615
19/04/2010,57.47,0.004010118
16/04/2010,57.24,-0.014740577
15/04/2010,58.09,0.006563063
14/04/2010,57.71,0.009226282
13/04/2010,57.18,-0.008012584
12/04/2010,57.64,0
09/04/2010,57.64,0.009412654
08/04/2010,57.1,-0.001225169
07/04/2010,57.17,-0.01061341
06/04/2010,57.78,-0.001210759
05/04/2010,57.85,0.003463207
01/04/2010,57.65,0.007486759
31/03/2010,57.22,-0.005055358
30/03/2010,57.51,0.005754659
29/03/2010,57.18,0.008253625
26/03/2010,56.71,-0.016959931
25/03/2010,57.68,-0.004842624
24/03/2010,57.96,0.01670185
23/03/2010,57,0.002635048
22/03/2010,56.85,0.003700771
19/03/2010,56.64,-0.000353045
18/03/2010,56.66,0.006906961
17/03/2010,56.27,0.01504057
16/03/2010,55.43,0.000180424
15/03/2010,55.42,0.003434256
12/03/2010,55.23,-0.009012318
11/03/2010,55.73,0.007926541
10/03/2010,55.29,0.005258875
09/03/2010,55,-0.000908678
08/03/2010,55.05,0.00018167
05/03/2010,55.04,0.01815065
04/03/2010,54.05,-0.001109468
03/03/2010,54.11,-0.006447476
02/03/2010,54.46,0.011821342
01/03/2010,53.82,0.013468217
26/02/2010,53.1,0.004908449
25/02/2010,52.84,-0.000945805
24/02/2010,52.89,0.005118009
23/02/2010,52.62,-0.008892311
22/02/2010,53.09,-0.001317647
19/02/2010,53.16,-0.00150376
18/02/2010,53.24,0.003198197
17/02/2010,53.07,0.005100606
16/02/2010,52.8,0.014114291
12/02/2010,52.06,-0.002110717
11/02/2010,52.17,0.010598423
10/02/2010,51.62,-0.005602256
09/02/2010,51.91,0.00928979
08/02/2010,51.43,0.007220248
05/02/2010,51.06,-0.000587372
04/02/2010,51.09,-0.027986001
03/02/2010,52.54,-0.011543321
02/02/2010,53.15,0.01803561
01/02/2010,52.2,0.005378422
29/01/2010,51.92,-0.005186833
28/01/2010,52.19,-0.013701451
27/01/2010,52.91,-0.030708657
26/01/2010,54.56,0.002201836
25/01/2010,54.44,0.007374665
22/01/2010,54.04,-0.012687492
21/01/2010,54.73,-0.021688904
20/01/2010,55.93,-0.018248358
19/01/2010,56.96,0.016462006
15/01/2010,56.03,0.000178492
14/01/2010,56.02,0.009866436
13/01/2010,55.47,0.004698238
12/01/2010,55.21,-0.000724244
11/01/2010,55.25,-0.003072199
08/01/2010,55.42,0.003072199
07/01/2010,55.25,0.03293463
06/01/2010,53.46,0.015267472
05/01/2010,52.65,0.009350321
04/01/2010,52.16,0.034920158
31/12/2009,50.37,-0.008303725
30/12/2009,50.79,-0.003145275
29/12/2009,50.95,-0.004308663
28/12/2009,51.17,0.000782014
24/12/2009,51.13,0.004312041
23/12/2009,50.91,-0.002550271
22/12/2009,51.04,0
21/12/2009,51.04,0.010636303
18/12/2009,50.5,-0.003558019
17/12/2009,50.68,-0.029551139
16/12/2009,52.2,0.004800777
15/12/2009,51.95,-0.000577312
14/12/2009,51.98,0.013948308
11/12/2009,51.26,-0.002921985
10/12/2009,51.41,0.011345975
09/12/2009,50.83,-0.011734928
08/12/2009,51.43,-0.005429527
07/12/2009,51.71,-0.001931994
04/12/2009,51.81,-0.001735609
03/12/2009,51.9,0.012798313
02/12/2009,51.24,0.009411834
01/12/2009,50.76,0.007117468
30/11/2009,50.4,0.014187469
27/11/2009,49.69,-0.013989037
25/11/2009,50.39,0.007769737
24/11/2009,50,0.009646377
23/11/2009,49.52,0.016081772
20/11/2009,48.73,-0.001845208
19/11/2009,48.82,-0.008363129
18/11/2009,49.23,-0.002231917
17/11/2009,49.34,-0.001417722
16/11/2009,49.41,0.005072548
13/11/2009,49.16,-0.001829083
12/11/2009,49.25,-0.002636116
11/11/2009,49.38,0.011610274
10/11/2009,48.81,0.00699016
09/11/2009,48.47,0.02169011
06/11/2009,47.43,-0.007561473
05/11/2009,47.79,0.022430056
04/11/2009,46.73,0.003215092
03/11/2009,46.58,-0.006846411
02/11/2009,46.9,0.019376279
30/10/2009,46,-0.026599595
29/10/2009,47.24,0.026599595
28/10/2009,46,-0.042976194
27/10/2009,48.02,0.002084637
26/10/2009,47.92,-0.002292862
23/10/2009,48.03,-0.018973553
22/10/2009,48.95,0.019806713
21/10/2009,47.99,0.058127222
20/10/2009,45.28,-0.019031527
19/10/2009,46.15,0.017266302
16/10/2009,45.36,-0.017266302
15/10/2009,46.15,0.004996209
14/10/2009,45.92,0.012711107
13/10/2009,45.34,-0.00132246
12/10/2009,45.4,-0.002639685
09/10/2009,45.52,0.019969601
08/10/2009,44.62,0.00022414
07/10/2009,44.61,-0.00044823
06/10/2009,44.63,0.002018617
05/10/2009,44.54,0.013790204
02/10/2009,43.93,-0.006805834
01/10/2009,44.23,-0.026769388
30/09/2009,45.43,-0.004392715
29/09/2009,45.63,-0.006770802
28/09/2009,45.94,0.016903048
25/09/2009,45.17,-0.007279176
24/09/2009,45.5,-0.009188426
23/09/2009,45.92,-0.015772175
22/09/2009,46.65,-0.009600074
21/09/2009,47.1,-0.001273075
18/09/2009,47.16,-0.011175657
17/09/2009,47.69,0.00020971
16/09/2009,47.68,0.002099518
15/09/2009,47.58,0.016102043
14/09/2009,46.82,0.017234377
11/09/2009,46.02,0.003919012
10/09/2009,45.84,0.014059986
09/09/2009,45.2,0.041790384
08/09/2009,43.35,-0.002764342
04/09/2009,43.47,0.023273101
03/09/2009,42.47,0.026000272
02/09/2009,41.38,0.001935172
01/09/2009,41.3,-0.003866607
31/08/2009,41.46,0.008964324
28/08/2009,41.09,-0.007999073
27/08/2009,41.42,-0.000724026
26/08/2009,41.45,0.00847976
25/08/2009,41.1,-0.011130045
24/08/2009,41.56,-0.004800777
21/08/2009,41.76,0.017391743
20/08/2009,41.04,0.027920282
19/08/2009,39.91,0.00351406
18/08/2009,39.77,0.000503018
17/08/2009,39.75,-0.010261634
14/08/2009,40.16,-0.001244246
13/08/2009,40.21,-0.011866641
12/08/2009,40.69,-0.006125218
11/08/2009,40.94,-0.003900541
10/08/2009,41.1,0.021892401
07/08/2009,40.21,0
06/08/2009,40.21,0.001493281
05/08/2009,40.15,-0.017039553
04/08/2009,40.84,0.034881464
03/08/2009,39.44,0.01430055
31/07/2009,38.88,-0.006664982
30/07/2009,39.14,0.010530468
29/07/2009,38.73,-0.006947153
28/07/2009,39,-0.004859966
27/07/2009,39.19,-0.009396895
24/07/2009,39.56,0.004560434
23/07/2009,39.38,0.017418473
22/07/2009,38.7,-0.023999109
21/07/2009,39.64,0.002778832
20/07/2009,39.53,0.004055772
17/07/2009,39.37,-0.017873352
16/07/2009,40.08,0.025522548
15/07/2009,39.07,0.020949945
14/07/2009,38.26,-0.007551136
13/07/2009,38.55,0.028415487
10/07/2009,37.47,0.002137324
09/07/2009,37.39,-0.009847052
08/07/2009,37.76,-0.009488738
07/07/2009,38.12,-0.022309615
06/07/2009,38.98,0.013429954
02/07/2009,38.46,-0.032991101
01/07/2009,39.75,0.000251604
30/06/2009,39.74,-0.009516726
29/06/2009,40.12,-0.018031858
26/06/2009,40.85,-0.00756009
25/06/2009,41.16,0.024595436
24/06/2009,40.16,-0.003976148
23/06/2009,40.32,0.007218451
22/06/2009,40.03,-0.007218451
19/06/2009,40.32,0.001240849
18/06/2009,40.27,0.032045129
17/06/2009,39,0.00643089
16/06/2009,38.75,-0.015365219
15/06/2009,39.35,-0.036186107
12/06/2009,40.8,0.005406747
11/06/2009,40.58,0.002467309
10/06/2009,40.48,-0.003698685
09/06/2009,40.63,0.015127381
08/06/2009,40.02,-0.011428696
05/06/2009,40.48,0.000988631
04/06/2009,40.44,-0.015701991
03/06/2009,41.08,0.009784814
02/06/2009,40.68,0.038336149
01/06/2009,39.15,0.018301838
29/05/2009,38.44,0.02315893
28/05/2009,37.56,-0.011383313
27/05/2009,37.99,-0.020581683
26/05/2009,38.78,0.014022562
22/05/2009,38.24,-0.013248668
21/05/2009,38.75,-0.024472289
20/05/2009,39.71,0.010378526
19/05/2009,39.3,-0.002795072
18/05/2009,39.41,0.010714388
15/05/2009,38.99,-0.006646241
14/05/2009,39.25,0.005620863
13/05/2009,39.03,-0.031524487
12/05/2009,40.28,-0.019179344
11/05/2009,41.06,-0.01186311
08/05/2009,41.55,0.018460568
07/05/2009,40.79,0.011093421
06/05/2009,40.34,0.011217867
05/05/2009,39.89,0.008054411
04/05/2009,39.57,0.033927695
01/05/2009,38.25,-0.011954404
30/04/2009,38.71,0.00155119
29/04/2009,38.65,0.020651629
28/04/2009,37.86,-0.021427525
27/04/2009,38.68,0.003885512
24/04/2009,38.53,0.028430449
23/04/2009,37.45,-0.000533903
22/04/2009,37.47,0.001335292
21/04/2009,37.42,0
20/04/2009,37.42,-0.013800644
17/04/2009,37.94,0.02427757
16/04/2009,37.03,0.016610321
15/04/2009,36.42,0.006335237
14/04/2009,36.19,0.023484445
13/04/2009,35.35,0.01711882
09/04/2009,34.75,0.011286475
08/04/2009,34.36,0.036755768
07/04/2009,33.12,-0.017953804
06/04/2009,33.72,0.012834082
03/04/2009,33.29,-0.022572981
02/04/2009,34.05,0.028901162
01/04/2009,33.08,-0.028607434
31/03/2009,34.04,0.017484517
30/03/2009,33.45,-0.026550232
27/03/2009,34.35,-0.01731645
26/03/2009,34.95,0.039987817
25/03/2009,33.58,0.021674539
24/03/2009,32.86,0.00825062
23/03/2009,32.59,0.033066019
20/03/2009,31.53,0.000951928
19/03/2009,31.5,-0.05256233
18/03/2009,33.2,-0.0095924
17/03/2009,33.52,0.000298374
16/03/2009,33.51,-0.008912715
13/03/2009,33.81,0.03002327
12/03/2009,32.81,0.04583811
11/03/2009,31.34,-0.024894936
10/03/2009,32.13,0.029692643
09/03/2009,31.19,-0.025950823
06/03/2009,32.01,-0.007779719
05/03/2009,32.26,-0.062191535
04/03/2009,34.33,0.02986179
03/03/2009,33.32,0.016949558
02/03/2009,32.76,-0.027398974
27/02/2009,33.67,-0.075761321
26/02/2009,36.32,-0.074009635
25/02/2009,39.11,-0.000766773
24/02/2009,39.14,-0.001786854
23/02/2009,39.21,-0.020697357
20/02/2009,40.03,-0.022966808
19/02/2009,40.96,-0.021973599
18/02/2009,41.87,0.00358895
17/02/2009,41.72,-0.034628357
13/02/2009,43.19,0.00162206
12/02/2009,43.12,0.022277859
11/02/2009,42.17,0.020120439
10/02/2009,41.33,-0.01608099
09/02/2009,42,-0.023065273
06/02/2009,42.98,0.023065273
05/02/2009,42,-0.002853069
04/02/2009,42.12,0.001901141
03/02/2009,42.04,0.005725206
02/02/2009,41.8,-0.0104713
30/01/2009,42.24,0.009992945
29/01/2009,41.82,-0.033391299
28/01/2009,43.24,0.051975157
27/01/2009,41.05,0.036972329
26/01/2009,39.56,0.003037977
23/01/2009,39.44,-0.028248347
22/01/2009,40.57,-0.004426962
21/01/2009,40.75,0.026104652
20/01/2009,39.7,-0.032708565
16/01/2009,41.02,0.002440812
15/01/2009,40.92,-0.01166194
14/01/2009,41.4,0.022967049
13/01/2009,40.46,0.011684409
12/01/2009,39.99,-0.023966558
09/01/2009,40.96,0.059861973
08/01/2009,38.58,0.005197517
07/01/2009,38.38,-0.010110261
06/01/2009,38.77,-0.050545013
05/01/2009,40.78,
