Date,Close,UNP
26/01/2011,94.12,0.01175604
25/01/2011,93.02,-0.012605658
24/01/2011,94.2,-0.003285467
21/01/2011,94.51,-0.00569742
20/01/2011,95.05,-0.02339592
19/01/2011,97.3,-0.008799811
18/01/2011,98.16,-0.005080795
14/01/2011,98.66,-0.003642254
13/01/2011,99.02,0.009538378
12/01/2011,98.08,0.006238834
11/01/2011,97.47,0.00112919
10/01/2011,97.36,0.022645613
07/01/2011,95.18,0.028020797
06/01/2011,92.55,-0.004420254
05/01/2011,92.96,-0.001290045
04/01/2011,93.08,-0.006532122
03/01/2011,93.69,0.01105458
31/12/2010,92.66,0.006496342
30/12/2010,92.06,-0.000977146
29/12/2010,92.15,0.002607847
28/12/2010,91.91,-0.001087429
27/12/2010,92.01,0.003265842
23/12/2010,91.71,-0.004134935
22/12/2010,92.09,0.000325821
21/12/2010,92.06,0.012680537
20/12/2010,90.9,-0.003075574
17/12/2010,91.18,-0.012100218
16/12/2010,92.29,0.009252774
15/12/2010,91.44,-0.001420688
14/12/2010,91.57,-0.00663948
13/12/2010,92.18,-0.004977827
10/12/2010,92.64,-0.001725626
09/12/2010,92.8,0.003562372
08/12/2010,92.47,-0.017792538
07/12/2010,94.13,-0.00307611
06/12/2010,94.42,-0.00137588
03/12/2010,94.55,0.009457591
02/12/2010,93.66,0.024206931
01/12/2010,91.42,0.014433127
30/11/2010,90.11,-0.005974791
29/11/2010,90.65,0.006085773
26/11/2010,90.1,-0.007188309
24/11/2010,90.75,0.01935975
23/11/2010,89.01,-0.014610197
22/11/2010,90.32,-0.016471219
19/11/2010,91.82,0.001416817
18/11/2010,91.69,0.019604152
17/11/2010,89.91,0.001669728
16/11/2010,89.76,-0.016901811
15/11/2010,91.29,0.01101454
12/11/2010,90.29,-0.007173236
11/11/2010,90.94,-0.00504553
10/11/2010,91.4,0.011554461
09/11/2010,90.35,-0.017880145
08/11/2010,91.98,0.008296991
05/11/2010,91.22,-0.005466287
04/11/2010,91.72,0.007551335
03/11/2010,91.03,0.011935162
02/11/2010,89.95,0.011741818
01/11/2010,88.9,0.013818319
29/10/2010,87.68,0.018765301
28/10/2010,86.05,0.007231195
27/10/2010,85.43,-0.022340185
26/10/2010,87.36,0.001947867
25/10/2010,87.19,0.010144179
22/10/2010,86.31,0.012240055
21/10/2010,85.26,-0.006197038
20/10/2010,85.79,0.017401968
19/10/2010,84.31,-0.013196845
18/10/2010,85.43,0.002578529
15/10/2010,85.21,-0.010738985
14/10/2010,86.13,-0.007979227
13/10/2010,86.82,0.039469535
12/10/2010,83.46,-0.018989415
11/10/2010,85.06,0.00235405
08/10/2010,84.86,0.014600532
07/10/2010,83.63,0.004073813
06/10/2010,83.29,0.010500368
05/10/2010,82.42,0.029426562
04/10/2010,80.03,-0.012417892
01/10/2010,81.03,-0.009457787
30/09/2010,81.8,-0.005486146
29/09/2010,82.25,-0.000607718
28/09/2010,82.3,0.007929288
27/09/2010,81.65,-0.005496197
24/09/2010,82.1,0.036340577
23/09/2010,79.17,-0.01790121
22/09/2010,80.6,-0.007785988
21/09/2010,81.23,0.006050522
20/09/2010,80.74,0.009707606
17/09/2010,79.96,0.013091828
16/09/2010,78.92,-0.002025317
15/09/2010,79.08,-0.007809587
14/09/2010,79.7,0.005662173
13/09/2010,79.25,0.006583136
10/09/2010,78.73,0.00088951
09/09/2010,78.66,-0.00443966
08/09/2010,79.01,0.008260834
07/09/2010,78.36,-0.005599404
03/09/2010,78.8,0.019089684
02/09/2010,77.31,0.012102432
01/09/2010,76.38,0.046083696
31/08/2010,72.94,0.008121732
30/08/2010,72.35,-0.018351652
27/08/2010,73.69,0.017522693
26/08/2010,72.41,0.003319964
25/08/2010,72.17,0.003192009
24/08/2010,71.94,-0.012707353
23/08/2010,72.86,-0.019032657
20/08/2010,74.26,-0.003226677
19/08/2010,74.5,-0.019934215
18/08/2010,76,0.015247229
17/08/2010,74.85,0.023794552
16/08/2010,73.09,-0.004913344
13/08/2010,73.45,-0.005024795
12/08/2010,73.82,-0.006212039
11/08/2010,74.28,-0.044498588
10/08/2010,77.66,-0.006033782
09/08/2010,78.13,0.014049339
06/08/2010,77.04,-0.006340191
05/08/2010,77.53,0.007249223
04/08/2010,76.97,0.005602256
03/08/2010,76.54,0.003664926
02/08/2010,76.26,0.021070149
30/07/2010,74.67,0.004294732
29/07/2010,74.35,-0.004830279
28/07/2010,74.71,0.001071381
27/07/2010,74.63,-0.011060143
26/07/2010,75.46,0.020889887
23/07/2010,73.9,0.020506529
22/07/2010,72.4,0.046362175
21/07/2010,69.12,-0.007351384
20/07/2010,69.63,0.018261377
19/07/2010,68.37,-0.006414951
16/07/2010,68.81,-0.047813916
15/07/2010,72.18,-0.005664172
14/07/2010,72.59,0.002068538
13/07/2010,72.44,-0.00344519
12/07/2010,72.69,0.013573616
09/07/2010,71.71,0.011500828
08/07/2010,70.89,0.009211431
07/07/2010,70.24,0.040827927
06/07/2010,67.43,-0.013844109
02/07/2010,68.37,-0.016536495
01/07/2010,69.51,0
30/06/2010,69.51,-0.008880035
29/06/2010,70.13,-0.035577982
28/06/2010,72.67,-0.000687805
25/06/2010,72.72,0.009533751
24/06/2010,72.03,-0.026441708
23/06/2010,73.96,0.001759253
22/06/2010,73.83,-0.039830036
21/06/2010,76.83,0.00600524
18/06/2010,76.37,0.001966053
17/06/2010,76.22,0.014537061
16/06/2010,75.12,-0.000399281
15/06/2010,75.15,0.032594677
14/06/2010,72.74,-0.011074007
11/06/2010,73.55,0.011761624
10/06/2010,72.69,0.046605182
09/06/2010,69.38,0.000720929
08/06/2010,69.33,0.0179005
07/06/2010,68.1,-0.0179005
04/06/2010,69.33,-0.054590895
03/06/2010,73.22,0.008779206
02/06/2010,72.58,0.031775366
01/06/2010,70.31,-0.015803913
28/05/2010,71.43,-0.001678557
27/05/2010,71.55,0.020188446
26/05/2010,70.12,0.022352939
25/05/2010,68.57,-0.011022592
24/05/2010,69.33,-0.006039708
21/05/2010,69.75,0.026292458
20/05/2010,67.94,-0.052190743
19/05/2010,71.58,-0.01882148
18/05/2010,72.94,-0.018473766
17/05/2010,74.3,0.00161638
14/05/2010,74.18,-0.021999421
13/05/2010,75.83,-0.011668438
12/05/2010,76.72,0.025478244
11/05/2010,74.79,-0.002003607
10/05/2010,74.94,0.053022487
07/05/2010,71.07,-0.015774739
06/05/2010,72.2,-0.028536307
05/05/2010,74.29,-0.010311441
04/05/2010,75.06,-0.029794185
03/05/2010,77.33,0.021832359
30/04/2010,75.66,-0.02596193
29/04/2010,77.65,0.022267995
28/04/2010,75.94,-0.001710414
27/04/2010,76.07,-0.013579005
26/04/2010,77.11,0.000129693
23/04/2010,77.1,0.011085865
22/04/2010,76.25,-0.010177541
21/04/2010,77.03,0.004162878
20/04/2010,76.71,0.017357438
19/04/2010,75.39,-0.007400589
16/04/2010,75.95,-0.015157745
15/04/2010,77.11,0.000648635
14/04/2010,77.06,0.011222877
13/04/2010,76.2,0.010819475
12/04/2010,75.38,-0.004896457
09/04/2010,75.75,0.002643756
08/04/2010,75.55,0.025063297
07/04/2010,73.68,0.000543036
06/04/2010,73.64,-0.002305867
05/04/2010,73.81,0.002170081
01/04/2010,73.65,0.004763534
31/03/2010,73.3,-0.004220277
30/03/2010,73.61,0.000407636
29/03/2010,73.58,0.012582223
26/03/2010,72.66,-0.000137618
25/03/2010,72.67,-0.003297159
24/03/2010,72.91,-0.010776995
23/03/2010,73.7,-0.004062294
22/03/2010,74,0.010323373
19/03/2010,73.24,-0.005582423
18/03/2010,73.65,0.005992119
17/03/2010,73.21,-0.003272879
16/03/2010,73.45,0.007379099
15/03/2010,72.91,-0.001233637
12/03/2010,73,0.006872879
11/03/2010,72.5,0.012491488
10/03/2010,71.6,0.010671261
09/03/2010,70.84,0.019240956
08/03/2010,69.49,0.005194067
05/03/2010,69.13,0.015599121
04/03/2010,68.06,0.012567623
03/03/2010,67.21,-0.000892326
02/03/2010,67.27,-0.006371808
01/03/2010,67.7,0.004886365
26/02/2010,67.37,-0.016049818
25/02/2010,68.46,0.023349664
24/02/2010,66.88,0.007353526
23/02/2010,66.39,-0.006904861
22/02/2010,66.85,0.004197278
19/02/2010,66.57,0.019108862
18/02/2010,65.31,0.005065634
17/02/2010,64.98,-0.002766253
16/02/2010,65.16,0.027224206
12/02/2010,63.41,-0.003149113
11/02/2010,63.61,0.030324698
10/02/2010,61.71,-0.000486027
09/02/2010,61.74,0.012550079
08/02/2010,60.97,-0.018364049
05/02/2010,62.1,0.018200047
04/02/2010,60.98,-0.032271274
03/02/2010,62.98,0.000794218
02/02/2010,62.93,0.009901071
01/02/2010,62.31,0.029478562
29/01/2010,60.5,-0.017044005
28/01/2010,61.54,-0.036222548
27/01/2010,63.81,-0.006093293
26/01/2010,64.2,0.007034027
25/01/2010,63.75,-0.001567398
22/01/2010,63.85,-0.02474991
21/01/2010,65.45,0.026631083
20/01/2010,63.73,-0.02770003
19/01/2010,65.52,-0.000762835
15/01/2010,65.57,-0.012277532
14/01/2010,66.38,-0.016287248
13/01/2010,67.47,0.001186416
12/01/2010,67.39,-0.002963404
11/01/2010,67.59,-0.006635724
08/01/2010,68.04,0.033323965
07/01/2010,65.81,-0.008925254
06/01/2010,66.4,0.001507159
05/01/2010,66.3,0.013820556
04/01/2010,65.39,0.02304998
31/12/2009,63.9,-0.015528262
30/12/2009,64.9,-0.007062827
29/12/2009,65.36,-0.004579462
28/12/2009,65.66,-0.00864362
24/12/2009,66.23,0.006513694
23/12/2009,65.8,0.011463633
22/12/2009,65.05,0.004622504
21/12/2009,64.75,0.021385346
18/12/2009,63.38,0.00110506
17/12/2009,63.31,-0.018311804
16/12/2009,64.48,-0.006646597
15/12/2009,64.91,-0.005684016
14/12/2009,65.28,0.016994075
11/12/2009,64.18,-0.006367964
10/12/2009,64.59,0.017177187
09/12/2009,63.49,0.002207506
08/12/2009,63.35,-0.022939291
07/12/2009,64.82,-0.006151973
04/12/2009,65.22,0.01576296
03/12/2009,64.2,-0.006365987
02/12/2009,64.61,0.004343112
01/12/2009,64.33,0.016772868
30/11/2009,63.26,0.001107157
27/11/2009,63.19,-0.020519163
25/11/2009,64.5,0.001396323
24/11/2009,64.41,-0.026051121
23/11/2009,66.11,0.016163816
20/11/2009,65.05,0.00585879
19/11/2009,64.67,-0.019447822
18/11/2009,65.94,-0.00030326
17/11/2009,65.96,0.013892293
16/11/2009,65.05,0.023329207
13/11/2009,63.55,0.016660441
12/11/2009,62.5,-0.009395722
11/11/2009,63.09,0.01549428
10/11/2009,62.12,-0.004176713
09/11/2009,62.38,0.000320667
06/11/2009,62.36,0.027804409
05/11/2009,60.65,0.025043045
04/11/2009,59.15,-0.004385972
03/11/2009,59.41,0.076039063
02/11/2009,55.06,-0.001451906
30/10/2009,55.14,-0.024011188
29/10/2009,56.48,0.018404879
28/10/2009,55.45,0.006513502
27/10/2009,55.09,-0.052336497
26/10/2009,58.05,0.005527739
23/10/2009,57.73,-0.057062176
22/10/2009,61.12,-0.029024933
21/10/2009,62.92,-0.020761991
20/10/2009,64.24,0.001713796
19/10/2009,64.13,0.009400038
16/10/2009,63.53,0.011875684
15/10/2009,62.78,-0.00127348
14/10/2009,62.86,0.048066595
13/10/2009,59.91,0.005020091
12/10/2009,59.61,-0.003015078
09/10/2009,59.79,0.0057028
08/10/2009,59.45,0.013718566
07/10/2009,58.64,-0.002894851
06/10/2009,58.81,0.007509849
05/10/2009,58.37,0.017106249
02/10/2009,57.38,-0.011781148
01/10/2009,58.06,-0.0049824
30/09/2009,58.35,-0.013448156
29/09/2009,59.14,-0.019258738
28/09/2009,60.29,0.01318994
25/09/2009,59.5,-0.019637842
24/09/2009,60.68,-0.002304528
23/09/2009,60.82,-0.019215703
22/09/2009,62,0.007284532
21/09/2009,61.55,-0.013715423
18/09/2009,62.4,0.000801603
17/09/2009,62.35,-0.013540629
16/09/2009,63.2,-0.00646639
15/09/2009,63.61,0.013134139
14/09/2009,62.78,0.003670315
11/09/2009,62.55,-0.015703392
10/09/2009,63.54,0.020511093
09/09/2009,62.25,0.009360946
08/09/2009,61.67,-0.005981749
04/09/2009,62.04,0.032934901
03/09/2009,60.03,0.02240471
02/09/2009,58.7,-0.010000931
01/09/2009,59.29,-0.008732213
31/08/2009,59.81,-0.013616949
28/08/2009,60.63,0.001155211
27/08/2009,60.56,0.002976685
26/08/2009,60.38,-0.009724016
25/08/2009,60.97,-0.004091994
24/08/2009,61.22,-0.011853675
21/08/2009,61.95,0.011200507
20/08/2009,61.26,0.022116762
19/08/2009,59.92,0.006194043
18/08/2009,59.55,0.008939926
17/08/2009,59.02,-0.030042313
14/08/2009,60.82,-0.011281081
13/08/2009,61.51,0.012597304
12/08/2009,60.74,0.012257897
11/08/2009,60,0.012241286
10/08/2009,59.27,-0.034817841
07/08/2009,61.37,0.032121967
06/08/2009,59.43,0.002864607
05/08/2009,59.26,-0.019551128
04/08/2009,60.43,0.003813318
03/08/2009,60.2,0.045539639
31/07/2009,57.52,0.007153481
30/07/2009,57.11,0.017308804
29/07/2009,56.13,-0.007631593
28/07/2009,56.56,-0.02185975
27/07/2009,57.81,-0.003108811
24/07/2009,57.99,-0.019806009
23/07/2009,59.15,-0.00135158
22/07/2009,59.23,0.010011113
21/07/2009,58.64,0.006672965
20/07/2009,58.25,0.024679737
17/07/2009,56.83,0.005116003
16/07/2009,56.54,0.015686596
15/07/2009,55.66,0.04370073
14/07/2009,53.28,0.038845408
13/07/2009,51.25,0.017319858
10/07/2009,50.37,0.013592054
09/07/2009,49.69,0.016230829
08/07/2009,48.89,-0.002859479
07/07/2009,49.03,-0.033887954
06/07/2009,50.72,-0.003542613
02/07/2009,50.9,-0.035700849
01/07/2009,52.75,0.013166873
30/06/2009,52.06,-0.011838977
29/06/2009,52.68,-0.011700454
26/06/2009,53.3,0.003194591
25/06/2009,53.13,0.051758994
24/06/2009,50.45,0.019212118
23/06/2009,49.49,0.004455252
22/06/2009,49.27,-0.053928342
19/06/2009,52,0.02393809
18/06/2009,50.77,-0.012332544
17/06/2009,51.4,-0.005626167
16/06/2009,51.69,0.001742667
15/06/2009,51.6,-0.052106917
12/06/2009,54.36,0.022322355
11/06/2009,53.16,-0.005066152
10/06/2009,53.43,-0.009129081
09/06/2009,53.92,-0.00148258
08/06/2009,54,0.003710579
05/06/2009,53.8,0.008961972
04/06/2009,53.32,0.029114415
03/06/2009,51.79,-0.023094833
02/06/2009,53,0.019625285
01/06/2009,51.97,0.053351252
29/05/2009,49.27,0.078285238
28/05/2009,45.56,0.00550238
27/05/2009,45.31,-0.055587746
26/05/2009,47.9,0.037001882
22/05/2009,46.16,0.003254858
21/05/2009,46.01,-0.052705034
20/05/2009,48.5,0.006827377
19/05/2009,48.17,-0.006208629
18/05/2009,48.47,0.039773785
15/05/2009,46.58,0.014706147
14/05/2009,45.9,-0.00087108
13/05/2009,45.94,-0.050509356
12/05/2009,48.32,-0.020889557
11/05/2009,49.34,-0.041680969
08/05/2009,51.44,0.003505359
07/05/2009,51.26,-0.033381193
06/05/2009,53,0.017318922
05/05/2009,52.09,-0.023338504
04/05/2009,53.32,0.06468857
01/05/2009,49.98,0.016949558
30/04/2009,49.14,0.004487056
29/04/2009,48.92,0.037701018
28/04/2009,47.11,-0.005714906
27/04/2009,47.38,-0.036269647
24/04/2009,49.13,-0.008512415
23/04/2009,49.55,0.037631664
22/04/2009,47.72,0.015202996
21/04/2009,47,0.021941082
20/04/2009,45.98,-0.049017981
17/04/2009,48.29,0.023254426
16/04/2009,47.18,0.012584148
15/04/2009,46.59,0.009055689
14/04/2009,46.17,-0.0126979
13/04/2009,46.76,0.009886176
09/04/2009,46.3,0.052999877
08/04/2009,43.91,0.029583854
07/04/2009,42.63,-0.032994111
06/04/2009,44.06,-0.045043665
03/04/2009,46.09,0.018393337
02/04/2009,45.25,0.084102503
01/04/2009,41.6,0.011848766
31/03/2009,41.11,0.003167258
30/03/2009,40.98,-0.048115973
27/03/2009,43,-0.033839534
26/03/2009,44.48,0.08268784
25/03/2009,40.95,-0.029120094
24/03/2009,42.16,0.002850358
23/03/2009,42.04,0.083040377
20/03/2009,38.69,-0.019959721
19/03/2009,39.47,-0.003540722
18/03/2009,39.61,-0.012294723
17/03/2009,40.1,0.029611173
16/03/2009,38.93,0.045994179
13/03/2009,37.18,-0.002417731
12/03/2009,37.27,0.019781163
11/03/2009,36.54,0.020459658
10/03/2009,35.8,0.062826765
09/03/2009,33.62,-0.039655342
06/03/2009,34.98,-0.012782449
05/03/2009,35.43,-0.068974055
04/03/2009,37.96,0.037304742
03/03/2009,36.57,0.021001048
02/03/2009,35.81,-0.04664694
27/02/2009,37.52,0.002401602
26/02/2009,37.43,-0.034400136
25/02/2009,38.74,-0.029253008
24/02/2009,39.89,0.05514019
23/02/2009,37.75,-0.058643697
20/02/2009,40.03,0.020187413
19/02/2009,39.23,-0.043154221
18/02/2009,40.96,0.003668831
17/02/2009,40.81,-0.064063647
13/02/2009,43.51,0.003684094
12/02/2009,43.35,-0.044441733
11/02/2009,45.32,-0.031493536
10/02/2009,46.77,-0.052682109
09/02/2009,49.3,0.000608704
06/02/2009,49.27,0.041228003
05/02/2009,47.28,0.023973751
04/02/2009,46.16,0.013961832
03/02/2009,45.52,0.054396801
02/02/2009,43.11,-0.015650492
30/01/2009,43.79,-0.020568021
29/01/2009,44.7,-0.044840754
28/01/2009,46.75,0.038596309
27/01/2009,44.98,0.046414154
26/01/2009,42.94,0.010299717
23/01/2009,42.5,-0.017493157
22/01/2009,43.25,0.065201554
21/01/2009,40.52,0.068693241
20/01/2009,37.83,-0.066222273
16/01/2009,40.42,-0.019841435
15/01/2009,41.23,-0.00797202
14/01/2009,41.56,-0.062491191
13/01/2009,44.24,-0.028302725
12/01/2009,45.51,-0.055765809
09/01/2009,48.12,-0.023820428
08/01/2009,49.28,-0.009693129
07/01/2009,49.76,-0.081957766
06/01/2009,54.01,0.03696442
05/01/2009,52.05,
