Date,Close,PBCT
20/01/2011,13.69,-0.018813869
19/01/2011,13.95,-0.020575398
18/01/2011,14.24,-0.012561226
14/01/2011,14.42,0.01467019
13/01/2011,14.21,0.004938282
12/01/2011,14.14,0.007097262
11/01/2011,14.04,0.000712504
10/01/2011,14.03,-0.014857012
07/01/2011,14.24,0.005633818
06/01/2011,14.16,0.000706464
05/01/2011,14.15,0.007092228
04/01/2011,14.05,-0.00284293
03/01/2011,14.09,0.005693966
31/12/2010,14.01,-0.006403437
30/12/2010,14.1,0.004264399
29/12/2010,14.04,-0.001423488
28/12/2010,14.06,0.003562526
27/12/2010,14.01,0.006444705
23/12/2010,13.92,-0.002152853
22/12/2010,13.95,0.020275858
21/12/2010,13.67,0.000731797
20/12/2010,13.66,0.003667037
17/12/2010,13.61,0.008856146
16/12/2010,13.49,0.002969564
15/12/2010,13.45,0.004470946
14/12/2010,13.39,-0.002982851
13/12/2010,13.43,-0.012578782
10/12/2010,13.6,0.011090687
09/12/2010,13.45,-0.001485884
08/12/2010,13.47,0.030910867
07/12/2010,13.06,0.002299733
06/12/2010,13.03,0.0053867
03/12/2010,12.96,0.003865486
02/12/2010,12.91,0.027485044
01/12/2010,12.56,0.013627465
30/11/2010,12.39,0.002424244
29/11/2010,12.36,0
26/11/2010,12.36,0
24/11/2010,12.36,0.005679528
23/11/2010,12.29,-0.014539836
22/11/2010,12.47,-0.005597776
19/11/2010,12.54,-0.00079713
18/11/2010,12.55,0.00079713
17/11/2010,12.54,0.003995211
16/11/2010,12.49,-0.013519093
15/11/2010,12.66,0.012718772
12/11/2010,12.5,-0.008761506
11/11/2010,12.61,-0.004746844
10/11/2010,12.67,0.008719833
09/11/2010,12.56,0.003189795
08/11/2010,12.52,-0.013486916
05/11/2010,12.69,0.007911434
04/11/2010,12.59,0.010379335
03/11/2010,12.46,-0.000802246
02/11/2010,12.47,0.00482316
01/11/2010,12.41,0.008903337
29/10/2010,12.3,0.005707313
28/10/2010,12.23,-0.025828716
27/10/2010,12.55,-0.001592357
26/10/2010,12.57,-0.007134394
25/10/2010,12.66,0.003957267
22/10/2010,12.61,-0.034297984
21/10/2010,13.05,-0.010670833
20/10/2010,13.19,0.000758438
19/10/2010,13.18,0.001518603
18/10/2010,13.16,0.000760167
15/10/2010,13.15,-0.003037208
14/10/2010,13.19,-0.006046882
13/10/2010,13.27,-0.004511286
12/10/2010,13.33,0.00375799
11/10/2010,13.28,-0.003007521
08/10/2010,13.32,-0.005241495
07/10/2010,13.39,-0.002982851
06/10/2010,13.43,0.010479138
05/10/2010,13.29,0.013636575
04/10/2010,13.11,0.005353741
01/10/2010,13.04,-0.003827023
30/09/2010,13.09,0.003827023
29/09/2010,13.04,-0.000766577
28/09/2010,13.05,0.011560822
27/09/2010,12.9,-0.019954615
24/09/2010,13.16,0.02851831
23/09/2010,12.79,-0.004680196
22/09/2010,12.85,-0.011605546
21/09/2010,13,-0.007662873
20/09/2010,13.1,0.010744539
17/09/2010,12.96,-0.0053867
16/09/2010,13.03,-0.008406622
15/09/2010,13.14,0.002285715
14/09/2010,13.11,-0.011376687
13/09/2010,13.26,0.012139755
10/09/2010,13.1,-0.004569696
09/09/2010,13.16,0.007627802
08/09/2010,13.06,0.008458336
07/09/2010,12.95,0.005420067
03/09/2010,12.88,0.012500163
02/09/2010,12.72,-0.000785855
01/09/2010,12.73,0.002359419
31/08/2010,12.7,0.005527057
30/08/2010,12.63,-0.012588679
27/08/2010,12.79,0.009426621
26/08/2010,12.67,-0.008644455
25/08/2010,12.78,-0.004683849
24/08/2010,12.84,-0.023095715
23/08/2010,13.14,-0.007581537
20/08/2010,13.24,0.008342862
19/08/2010,13.13,-0.022591322
18/08/2010,13.43,-0.003716095
17/08/2010,13.48,0.008941937
16/08/2010,13.36,0.010534334
13/08/2010,13.22,-0.002266718
12/08/2010,13.25,-0.011257155
11/08/2010,13.4,-0.025784117
10/08/2010,13.75,0.005103912
09/08/2010,13.68,0.008073438
06/08/2010,13.57,-0.008073438
05/08/2010,13.68,0.000731261
04/08/2010,13.67,-0.005835173
03/08/2010,13.75,-0.010850016
02/08/2010,13.9,0.00432589
30/07/2010,13.84,0
29/07/2010,13.84,-0.008633147
28/07/2010,13.96,-0.017045867
27/07/2010,14.2,0.001409444
26/07/2010,14.18,0.009210125
23/07/2010,14.05,0.008577608
22/07/2010,13.93,0.021771542
21/07/2010,13.63,-0.032482105
20/07/2010,14.08,0.021537085
19/07/2010,13.78,0.01094502
16/07/2010,13.63,-0.037441378
15/07/2010,14.15,0.004249298
14/07/2010,14.09,-0.00141844
13/07/2010,14.11,0
12/07/2010,14.11,0.016434811
09/07/2010,13.88,0.011594333
08/07/2010,13.72,-0.006538345
07/07/2010,13.81,0.028646836
06/07/2010,13.42,0.004480963
02/07/2010,13.36,-0.011904903
01/07/2010,13.52,0.001480385
30/06/2010,13.5,-0.002219757
29/06/2010,13.53,-0.018308823
28/06/2010,13.78,-0.016553095
25/06/2010,14.01,0.010043126
24/06/2010,13.87,-0.017863998
23/06/2010,14.12,-0.005649733
22/06/2010,14.2,-0.031880732
21/06/2010,14.66,0.008219224
18/06/2010,14.54,-0.002747254
17/06/2010,14.58,0
16/06/2010,14.58,0.027113235
15/06/2010,14.19,0.00778214
14/06/2010,14.08,-0.00707717
11/06/2010,14.18,-0.004222385
10/06/2010,14.24,0.01343251
09/06/2010,14.05,-0.006385265
08/06/2010,14.14,0.009950331
07/06/2010,14,0.004294924
04/06/2010,13.94,0.00143575
03/06/2010,13.92,-0.004301082
02/06/2010,13.98,0.010064787
01/06/2010,13.84,-0.009349223
28/05/2010,13.97,-0.012095487
27/05/2010,14.14,0.007097262
26/05/2010,14.04,-0.00851069
25/05/2010,14.16,-0.002820876
24/05/2010,14.2,-0.011900735
21/05/2010,14.37,0.005582708
20/05/2010,14.29,-0.024880344
19/05/2010,14.65,-0.000682361
18/05/2010,14.66,-0.009504484
17/05/2010,14.8,0.017036187
14/05/2010,14.55,-0.00889503
13/05/2010,14.68,-0.010166133
12/05/2010,14.83,0.008124622
11/05/2010,14.71,-0.017520664
10/05/2010,14.97,0.039514678
07/05/2010,14.39,-0.014488008
06/05/2010,14.6,-0.027028672
05/05/2010,15,-0.013245227
04/05/2010,15.2,-0.017607237
03/05/2010,15.47,-0.00322685
30/04/2010,15.52,-0.003216471
29/04/2010,15.57,-0.002565749
28/04/2010,15.61,-0.002559182
27/04/2010,15.65,-0.025237933
26/04/2010,16.05,0.008761007
23/04/2010,15.91,-0.007514124
22/04/2010,16.03,-0.008695707
21/04/2010,16.17,-0.006165248
20/04/2010,16.27,0.016734199
19/04/2010,16,-0.024692613
16/04/2010,16.4,-0.015128882
15/04/2010,16.65,0.007233305
14/04/2010,16.53,-0.007233305
13/04/2010,16.65,0.003007521
12/04/2010,16.6,0.002412546
09/04/2010,16.56,0.005449605
08/04/2010,16.47,0.018382871
07/04/2010,16.17,0.022515022
06/04/2010,15.81,0.012730917
05/04/2010,15.61,-0.005748978
01/04/2010,15.7,0.005108568
31/03/2010,15.62,-0.004471422
30/03/2010,15.69,-0.003816799
29/03/2010,15.75,0.00445435
26/03/2010,15.68,0.000637959
25/03/2010,15.67,0.008330711
24/03/2010,15.54,-0.010880107
23/03/2010,15.71,-0.003177632
22/03/2010,15.76,-0.001901744
19/03/2010,15.79,0.01531619
18/03/2010,15.55,-0.003851096
17/03/2010,15.61,0.003208216
16/03/2010,15.56,0.001286174
15/03/2010,15.54,-0.002570696
12/03/2010,15.58,-0.009581677
11/03/2010,15.73,0.009581677
10/03/2010,15.58,-0.001923694
09/03/2010,15.61,-0.001920001
08/03/2010,15.64,0.002560821
05/03/2010,15.6,0.015504187
04/03/2010,15.36,-0.005194817
03/03/2010,15.44,-0.01095019
02/03/2010,15.61,-0.006385718
01/03/2010,15.71,-0.002542913
26/02/2010,15.75,0.005730675
25/02/2010,15.66,-0.004460027
24/02/2010,15.73,0.014729693
23/02/2010,15.5,-0.011545991
22/02/2010,15.68,-0.007623925
19/02/2010,15.8,0.014663954
18/02/2010,15.57,-0.016560888
17/02/2010,15.83,0
16/02/2010,15.83,0.015277191
12/02/2010,15.59,0.000641643
11/02/2010,15.58,0.005148017
10/02/2010,15.5,-0.000644953
09/02/2010,15.51,0.017561427
08/02/2010,15.24,-0.007191924
05/02/2010,15.35,0.010478157
04/02/2010,15.19,-0.020847661
03/02/2010,15.51,-0.009624713
02/02/2010,15.66,-0.006365394
01/02/2010,15.76,-0.025682589
29/01/2010,16.17,0.033325938
28/01/2010,15.64,-0.020880227
27/01/2010,15.97,0.00376412
26/01/2010,15.91,-0.022375079
25/01/2010,16.27,0.007402872
22/01/2010,16.15,-0.0262771
21/01/2010,16.58,-0.003011143
20/01/2010,16.63,-0.001201923
19/01/2010,16.65,0.001803427
15/01/2010,16.62,-0.014337163
14/01/2010,16.86,0.00893661
13/01/2010,16.71,0.010225653
12/01/2010,16.54,-0.017381319
11/01/2010,16.83,-0.010050336
08/01/2010,17,0.00471699
07/01/2010,16.92,0.004739345
06/01/2010,16.84,-0.000593648
05/01/2010,16.85,0.005952399
04/01/2010,16.75,0.002989539
31/12/2009,16.7,-0.005374752
30/12/2009,16.79,0.001191895
29/12/2009,16.77,-0.000596125
28/12/2009,16.78,-0.008899495
24/12/2009,16.93,0.005330187
23/12/2009,16.84,-0.011219486
22/12/2009,17.03,0.001763151
21/12/2009,17,0.001766265
18/12/2009,16.97,0.020238786
17/12/2009,16.63,-0.000601142
16/12/2009,16.64,0.007843177
15/12/2009,16.51,-0.015028837
14/12/2009,16.76,0.015634714
11/12/2009,16.5,0.00852105
10/12/2009,16.36,0.00551641
09/12/2009,16.27,0.009882724
08/12/2009,16.11,0.004354595
07/12/2009,16.04,-0.011775779
04/12/2009,16.23,0.014272659
03/12/2009,16,-0.01242252
02/12/2009,16.2,0.003710579
01/12/2009,16.14,-0.00925076
30/11/2009,16.29,-0.004898969
27/11/2009,16.37,-0.006697133
25/11/2009,16.48,0.001822047
24/11/2009,16.45,0.025863511
23/11/2009,16.03,-0.027078578
20/11/2009,16.47,0
19/11/2009,16.47,-0.014466798
18/11/2009,16.71,0.001796946
17/11/2009,16.68,0.007824295
16/11/2009,16.55,0.020141053
13/11/2009,16.22,0.00991334
12/11/2009,16.06,-0.006825965
11/11/2009,16.17,0.009319732
10/11/2009,16.02,0.000624415
09/11/2009,16.01,0.006894418
06/11/2009,15.9,-0.005644418
05/11/2009,15.99,0.02149261
04/11/2009,15.65,-0.010171734
03/11/2009,15.81,-0.006305191
02/11/2009,15.91,-0.007514124
30/10/2009,16.03,-0.021599112
29/10/2009,16.38,0.007352974
28/10/2009,16.26,-0.008573231
27/10/2009,16.4,-0.003044142
26/10/2009,16.45,-0.009679446
23/10/2009,16.61,-0.011373963
22/10/2009,16.8,0.018018506
21/10/2009,16.5,-0.003629768
20/10/2009,16.56,0.000604047
19/10/2009,16.55,0.024466052
16/10/2009,16.15,0.017489515
15/10/2009,15.87,0.01204452
14/10/2009,15.68,0.00319387
13/10/2009,15.63,0.002562461
12/10/2009,15.59,-0.006393884
09/10/2009,15.69,0.012828912
08/10/2009,15.49,-0.000645369
07/10/2009,15.5,0.011028331
06/10/2009,15.33,-0.005853675
05/10/2009,15.42,0.007159158
02/10/2009,15.31,-0.002609264
01/10/2009,15.35,-0.013588045
30/09/2009,15.56,-0.01467331
29/09/2009,15.79,-0.006313152
28/09/2009,15.89,0.01458029
25/09/2009,15.66,-0.001276324
24/09/2009,15.68,-0.008256636
23/09/2009,15.81,-0.013819315
22/09/2009,16.03,0
21/09/2009,16.03,-0.012399415
18/09/2009,16.23,0.005560719
17/09/2009,16.14,-0.006176672
16/09/2009,16.24,0.017391743
15/09/2009,15.96,0.004395611
14/09/2009,15.89,0.001259446
11/09/2009,15.87,-0.009407407
10/09/2009,16.02,0.008777486
09/09/2009,15.88,0.000629921
08/09/2009,15.87,0.000630318
04/09/2009,15.86,0.002525254
03/09/2009,15.82,0.008888947
02/09/2009,15.68,-0.003819228
01/09/2009,15.74,-0.020748937
31/08/2009,16.07,0.00124533
28/08/2009,16.05,-0.011152532
27/08/2009,16.23,-0.000615953
26/08/2009,16.24,0.001848999
25/08/2009,16.21,-0.007987754
24/08/2009,16.34,-0.001223242
21/08/2009,16.36,0.007361996
20/08/2009,16.24,-0.009194058
19/08/2009,16.39,0.001221001
18/08/2009,16.37,-0.010331298
17/08/2009,16.54,-0.012616569
14/08/2009,16.75,-0.014815086
13/08/2009,17,-0.000588062
12/08/2009,17.01,0.00945075
11/08/2009,16.85,-0.013557532
10/08/2009,17.08,-0.001170275
07/08/2009,17.1,0.014134511
06/08/2009,16.86,-0.012964236
05/08/2009,17.08,0.015934241
04/08/2009,16.81,0.015587846
03/08/2009,16.55,0.018293193
31/07/2009,16.25,-0.011016023
30/07/2009,16.43,0.010400828
29/07/2009,16.26,0.001846723
28/07/2009,16.23,0.004322328
27/07/2009,16.16,0.025698688
24/07/2009,15.75,-0.005066509
23/07/2009,15.83,0.029489316
22/07/2009,15.37,0.005218538
21/07/2009,15.29,0.00327547
20/07/2009,15.24,-0.004582659
17/07/2009,15.31,-0.027699033
16/07/2009,15.74,0.014720266
15/07/2009,15.51,0.009718249
14/07/2009,15.36,-0.022530725
13/07/2009,15.71,0.033002024
10/07/2009,15.2,0.005277057
09/07/2009,15.12,0.007301725
08/07/2009,15.01,-0.008623602
07/07/2009,15.14,-0.017027261
06/07/2009,15.4,0.018349139
02/07/2009,15.12,-0.008561132
01/07/2009,15.25,0.01187349
30/06/2009,15.07,-0.015146816
29/06/2009,15.3,0.016474837
26/06/2009,15.05,-0.012545559
25/06/2009,15.24,0.018543578
24/06/2009,14.96,0.001337793
23/06/2009,14.94,-0.007335811
22/06/2009,15.05,-0.003978785
19/06/2009,15.11,-0.00528054
18/06/2009,15.19,0.003957789
17/06/2009,15.13,-0.005273578
16/06/2009,15.21,-0.007206058
15/06/2009,15.32,-0.009096879
12/06/2009,15.46,-0.014767524
11/06/2009,15.69,0.01153859
10/06/2009,15.51,-0.003861009
09/06/2009,15.57,-0.003206159
08/06/2009,15.62,0.00064041
05/06/2009,15.61,-0.020919939
04/06/2009,15.94,0.016445658
03/06/2009,15.68,0.009612378
02/06/2009,15.53,0.007756988
01/06/2009,15.41,-0.024993291
29/05/2009,15.8,0.019169916
28/05/2009,15.5,0.01429524
27/05/2009,15.28,-0.040403059
26/05/2009,15.91,0.023530497
22/05/2009,15.54,0.012301871
21/05/2009,15.35,-0.027627841
20/05/2009,15.78,-0.016342287
19/05/2009,16.04,-0.038525094
18/05/2009,16.67,0.035412736
15/05/2009,16.09,-0.019083374
14/05/2009,16.4,0.003053437
13/05/2009,16.35,-0.008526239
12/05/2009,16.49,0.004254033
11/05/2009,16.42,0.003049713
08/05/2009,16.37,0.033543517
07/05/2009,15.83,-0.031097033
06/05/2009,16.33,0.009227995
05/05/2009,16.18,-0.00308547
04/05/2009,16.23,0.049899837
01/05/2009,15.44,-0.0115906
30/04/2009,15.62,-0.029024119
29/04/2009,16.08,0.002490661
28/04/2009,16.04,0.022699588
27/04/2009,15.68,-0.010783485
24/04/2009,15.85,-0.018131163
23/04/2009,16.14,0.012468989
22/04/2009,15.94,-0.039365476
21/04/2009,16.58,0.059645005
20/04/2009,15.62,-0.046287187
17/04/2009,16.36,-0.041310873
16/04/2009,17.05,-0.0162889
15/04/2009,17.33,0.016875582
14/04/2009,17.04,-0.067505067
13/04/2009,18.23,-0.003285874
09/04/2009,18.29,0.017094433
08/04/2009,17.98,0.004459316
07/04/2009,17.9,0.006164211
06/04/2009,17.79,-0.00224593
03/04/2009,17.83,-0.013923923
02/04/2009,18.08,-0.008262234
01/04/2009,18.23,0.014364888
31/03/2009,17.97,0.02879115
30/03/2009,17.46,0.001146132
27/03/2009,17.44,-0.00856414
26/03/2009,17.59,0.025332385
25/03/2009,17.15,0.018241165
24/03/2009,16.84,-0.056003088
23/03/2009,17.81,0.067950662
20/03/2009,16.64,-0.020226745
19/03/2009,16.98,-0.046038049
18/03/2009,17.78,0.022178902
17/03/2009,17.39,0.025627495
16/03/2009,16.95,-0.027351138
13/03/2009,17.42,-0.024384537
12/03/2009,17.85,0.022090958
11/03/2009,17.46,-0.015909426
10/03/2009,17.74,0.027430291
09/03/2009,17.26,0.022854789
06/03/2009,16.87,0.01252626
05/03/2009,16.66,-0.045755782
04/03/2009,17.44,0.016185324
03/03/2009,17.16,0.008779688
02/03/2009,17.01,-0.023243347
27/02/2009,17.41,0.01213537
26/02/2009,17.2,0.018779895
25/02/2009,16.88,0.014921196
24/02/2009,16.63,0.047408077
23/02/2009,15.86,-0.019357457
20/02/2009,16.17,0.00558141
19/02/2009,16.08,-0.030620886
18/02/2009,16.58,0.003020238
17/02/2009,16.53,-0.033316585
13/02/2009,17.09,-0.012213004
12/02/2009,17.3,-0.007486358
11/02/2009,17.43,0.02674578
10/02/2009,16.97,-0.04211756
09/02/2009,17.7,0.006234081
06/02/2009,17.59,0.031180355
05/02/2009,17.05,0.017155109
04/02/2009,16.76,0.000596837
03/02/2009,16.75,0.002989539
02/02/2009,16.7,0.020569388
30/01/2009,16.36,-0.009126927
29/01/2009,16.51,-0.049626248
28/01/2009,17.35,-0.00917964
27/01/2009,17.51,0.031914516
26/01/2009,16.96,-0.022734876
23/01/2009,17.35,0.058142115
22/01/2009,16.37,-0.045380921
21/01/2009,17.13,0.063877133
20/01/2009,16.07,-0.046208828
16/01/2009,16.83,0.010752792
15/01/2009,16.65,0.029252543
14/01/2009,16.17,-0.029852963
13/01/2009,16.66,0.021845529
12/01/2009,16.3,-0.016428724
09/01/2009,16.57,-0.043690538
08/01/2009,17.31,0.02515488
07/01/2009,16.88,-0.010607053
06/01/2009,17.06,-0.012813221
05/01/2009,17.28,
