Date,Close,ESS
26/01/2011,115.49,0.000259796
25/01/2011,115.46,0.018355554
24/01/2011,113.36,0.020317933
21/01/2011,111.08,0.002794683
20/01/2011,110.77,-0.013984988
19/01/2011,112.33,-0.020966237
18/01/2011,114.71,0.00981173
14/01/2011,113.59,0.003086014
13/01/2011,113.24,-0.005372332
12/01/2011,113.85,0.005725627
11/01/2011,113.2,-0.00141243
10/01/2011,113.36,-0.00264294
07/01/2011,113.66,-0.014932819
06/01/2011,115.37,-0.006307534
05/01/2011,116.1,0.006914461
04/01/2011,115.3,-0.016259122
03/01/2011,117.19,0.025670136
31/12/2010,114.22,0.00061304
30/12/2010,114.15,-0.006548812
29/12/2010,114.9,-0.002694365
28/12/2010,115.21,0.002259299
27/12/2010,114.95,0.011989817
23/12/2010,113.58,-0.00404183
22/12/2010,114.04,0.008895994
21/12/2010,113.03,0.013718369
20/12/2010,111.49,0.011910273
17/12/2010,110.17,-0.00344328
16/12/2010,110.55,-0.000361762
15/12/2010,110.59,-0.012579913
14/12/2010,111.99,-0.010746584
13/12/2010,113.2,0.004160587
10/12/2010,112.73,0.020342115
09/12/2010,110.46,-0.019632202
08/12/2010,112.65,-0.021168065
07/12/2010,115.06,0.006014925
06/12/2010,114.37,0.003415812
03/12/2010,113.98,-0.002103419
02/12/2010,114.22,0.008881912
01/12/2010,113.21,0.021156781
30/11/2010,110.84,0.002619813
29/11/2010,110.55,0.007171743
26/11/2010,109.76,-0.005270344
24/11/2010,110.34,0.017738419
23/11/2010,108.4,-0.007261395
22/11/2010,109.19,0.002567631
19/11/2010,108.91,0.002482189
18/11/2010,108.64,0.008782934
17/11/2010,107.69,0.008111554
16/11/2010,106.82,-0.037573887
15/11/2010,110.91,-0.002970968
12/11/2010,111.24,-0.007165921
11/11/2010,112.04,-0.000624582
10/11/2010,112.11,0.018727476
09/11/2010,110.03,-0.046263854
08/11/2010,115.24,-0.014644073
05/11/2010,116.94,0.00763985
04/11/2010,116.05,0.023452537
03/11/2010,113.36,-0.001674673
02/11/2010,113.55,-0.000704287
01/11/2010,113.63,0.005913782
29/10/2010,112.96,0.002748107
28/10/2010,112.65,-0.011649589
27/10/2010,113.97,-0.00699487
26/10/2010,114.77,-0.011177173
25/10/2010,116.06,0.002588216
22/10/2010,115.76,0.001642675
21/10/2010,115.57,0.003467109
20/10/2010,115.17,0.02150243
19/10/2010,112.72,-0.001772736
18/10/2010,112.92,0.014270667
15/10/2010,111.32,-0.002512113
14/10/2010,111.6,-0.003756377
13/10/2010,112.02,0.004832224
12/10/2010,111.48,0.012819531
11/10/2010,110.06,0.002274072
08/10/2010,109.81,-0.000455228
07/10/2010,109.86,0.003556289
06/10/2010,109.47,-0.01026955
05/10/2010,110.6,0.008261884
04/10/2010,109.69,0.005576647
01/10/2010,109.08,-0.003294896
30/09/2010,109.44,0.008718451
29/09/2010,108.49,0.002399411
28/09/2010,108.23,-0.003412815
27/09/2010,108.6,-0.017977397
24/09/2010,110.57,0.026670691
23/09/2010,107.66,-0.027213187
22/09/2010,110.63,-0.011861043
21/09/2010,111.95,-0.024442034
20/09/2010,114.72,0.035218968
17/09/2010,110.75,0.01135086
16/09/2010,109.5,-0.008004409
15/09/2010,110.38,0.004995242
14/09/2010,109.83,-0.009965656
13/09/2010,110.93,0.013066151
10/09/2010,109.49,0.010005132
09/09/2010,108.4,-0.005244526
08/09/2010,108.97,-0.009134986
07/09/2010,109.97,-0.006254836
03/09/2010,110.66,0.007619776
02/09/2010,109.82,0.006394468
01/09/2010,109.12,0.031181269
31/08/2010,105.77,0.023629549
30/08/2010,103.3,-0.016513432
27/08/2010,105.02,0.01409622
26/08/2010,103.55,-0.002989251
25/08/2010,103.86,0.017384986
24/08/2010,102.07,0.001176355
23/08/2010,101.95,-0.005477858
20/08/2010,102.51,0.000878349
19/08/2010,102.42,-0.017326088
18/08/2010,104.21,0.000191939
17/08/2010,104.19,0.024582243
16/08/2010,101.66,-0.00900907
13/08/2010,102.58,0.000194989
12/08/2010,102.56,-0.012499557
11/08/2010,103.85,-0.027729438
10/08/2010,106.77,-0.004672032
09/08/2010,107.27,0.011532639
06/08/2010,106.04,-0.003107201
05/08/2010,106.37,-0.006372433
04/08/2010,107.05,-0.000560329
03/08/2010,107.11,-0.008274883
02/08/2010,108,0.027123806
30/07/2010,105.11,0.004481533
29/07/2010,104.64,-0.022583281
28/07/2010,107.03,-0.002892198
27/07/2010,107.34,0.006917855
26/07/2010,106.6,0.018653194
23/07/2010,104.63,0.000764892
22/07/2010,104.55,0.035436395
21/07/2010,100.91,-0.024182489
20/07/2010,103.38,0.006015348
19/07/2010,102.76,0.017671773
16/07/2010,100.96,-0.031107769
15/07/2010,104.15,0.001056727
14/07/2010,104.04,-0.014693519
13/07/2010,105.58,0.021831583
12/07/2010,103.3,-0.000193592
09/07/2010,103.32,0.014329826
08/07/2010,101.85,0.026060755
07/07/2010,99.23,0.059799859
06/07/2010,93.47,-0.017078113
02/07/2010,95.08,-0.01834149
01/07/2010,96.84,-0.007202418
30/06/2010,97.54,-0.023106014
29/06/2010,99.82,-0.039675274
28/06/2010,103.86,-0.014623917
25/06/2010,105.39,0.041557629
24/06/2010,101.1,-0.024620235
23/06/2010,103.62,0.00357713
22/06/2010,103.25,-0.038289007
21/06/2010,107.28,-0.007706988
18/06/2010,108.11,0.001944355
17/06/2010,107.9,-0.000463285
16/06/2010,107.95,-0.00277521
15/06/2010,108.25,0.013298192
14/06/2010,106.82,0.002436968
11/06/2010,106.56,0.009239247
10/06/2010,105.58,0.034692244
09/06/2010,101.98,0.027134796
08/06/2010,99.25,0.01707185
07/06/2010,97.57,0.008543102
04/06/2010,96.74,-0.059200753
03/06/2010,102.64,-0.006216026
02/06/2010,103.28,0.012176859
01/06/2010,102.03,-0.030881543
28/05/2010,105.23,-0.022736793
27/05/2010,107.65,0.043185833
26/05/2010,103.1,0.000679183
25/05/2010,103.03,0.001651368
24/05/2010,102.86,-0.021067587
21/05/2010,105.05,0.03605391
20/05/2010,101.33,-0.051169927
19/05/2010,106.65,-0.005237083
18/05/2010,107.21,-0.016007744
17/05/2010,108.94,0.017501257
14/05/2010,107.05,-0.020891867
13/05/2010,109.31,-0.016692758
12/05/2010,111.15,0.015321455
11/05/2010,109.46,0.007887778
10/05/2010,108.6,0.057320923
07/05/2010,102.55,-0.024466641
06/05/2010,105.09,-0.04566324
05/05/2010,110,-0.008509149
04/05/2010,110.94,0.006329707
03/05/2010,110.24,0.04092027
30/04/2010,105.82,-0.036556627
29/04/2010,109.76,0.053905265
28/04/2010,104,0.011605546
27/04/2010,102.8,-0.022792736
26/04/2010,105.17,0.011283348
23/04/2010,103.99,0.026405782
22/04/2010,101.28,0.008328424
21/04/2010,100.44,0.022859865
20/04/2010,98.17,0.020791198
19/04/2010,96.15,-0.002077923
16/04/2010,96.35,-0.01094148
15/04/2010,97.41,-0.019418086
14/04/2010,99.32,-0.013103463
13/04/2010,100.63,0.029139532
12/04/2010,97.74,0.000204645
09/04/2010,97.72,0.027703177
08/04/2010,95.05,0.001368637
07/04/2010,94.92,-0.01131376
06/04/2010,96,0.027992321
05/04/2010,93.35,0.02703601
01/04/2010,90.86,0.0100659
31/03/2010,89.95,0.001446293
30/03/2010,89.82,0.014805116
29/03/2010,88.5,-0.014693776
26/03/2010,89.81,-0.014480991
25/03/2010,91.12,-0.006890168
24/03/2010,91.75,-0.00021796
23/03/2010,91.77,-0.012238199
22/03/2010,92.9,0.007888948
19/03/2010,92.17,-0.00810421
18/03/2010,92.92,-0.005366547
17/03/2010,93.42,0.011303204
16/03/2010,92.37,0.020894487
15/03/2010,90.46,-0.00705004
12/03/2010,91.1,0.00705004
11/03/2010,90.46,0.00665486
10/03/2010,89.86,0.000222593
09/03/2010,89.84,-0.007761432
08/03/2010,90.54,0.001768738
05/03/2010,90.38,0.026004604
04/03/2010,88.06,0.010617144
03/03/2010,87.13,0.000344372
02/03/2010,87.1,0.006681283
01/03/2010,86.52,0.007191772
26/02/2010,85.9,0.005603564
25/02/2010,85.42,0.002344117
24/02/2010,85.22,0.007420092
23/02/2010,84.59,-0.000354589
22/02/2010,84.62,0.005094496
19/02/2010,84.19,-0.00071242
18/02/2010,84.25,0.007147142
17/02/2010,83.65,0.017242846
16/02/2010,82.22,0.024750386
12/02/2010,80.21,0.009646176
11/02/2010,79.44,0.012923023
10/02/2010,78.42,0.002170167
09/02/2010,78.25,0.00486806
08/02/2010,77.87,-0.00486806
05/02/2010,78.25,0.007568505
04/02/2010,77.66,-0.029936279
03/02/2010,80.02,-0.029187467
02/02/2010,82.39,0.01713838
01/02/2010,80.99,0.016181583
29/01/2010,79.69,-0.021476836
28/01/2010,81.42,-0.007098304
27/01/2010,82,0.012270093
26/01/2010,81,-0.00554018
25/01/2010,81.45,0.00702276
22/01/2010,80.88,-0.0314009
21/01/2010,83.46,-0.026368658
20/01/2010,85.69,0.002921757
19/01/2010,85.44,0.013551141
15/01/2010,84.29,-0.006739606
14/01/2010,84.86,0.006739606
13/01/2010,84.29,0.01964841
12/01/2010,82.65,-0.013340742
11/01/2010,83.76,0.000716589
08/01/2010,83.7,-0.010340616
07/01/2010,84.57,0.010340616
06/01/2010,83.7,0.006953631
05/01/2010,83.12,0.006033565
04/01/2010,82.62,-0.012389645
31/12/2009,83.65,-0.014832666
30/12/2009,84.9,-0.005403514
29/12/2009,85.36,-0.01926037
28/12/2009,87.02,-0.003670571
24/12/2009,87.34,0.010358016
23/12/2009,86.44,-0.000925069
22/12/2009,86.52,0.010339912
21/12/2009,85.63,0.009740146
18/12/2009,84.8,0.010669929
17/12/2009,83.9,-0.010316093
16/12/2009,84.77,-0.001178967
15/12/2009,84.87,0.007569522
14/12/2009,84.23,0.011102603
11/12/2009,83.3,0.015973234
10/12/2009,81.98,0.00648598
09/12/2009,81.45,0.001966327
08/12/2009,81.29,0.000861486
07/12/2009,81.22,-0.01805808
04/12/2009,82.7,0.018550691
03/12/2009,81.18,-0.020362832
02/12/2009,82.85,0.018147992
01/12/2009,81.36,0.01998701
30/11/2009,79.75,0.048031831
27/11/2009,76.01,-0.029043919
25/11/2009,78.25,0.008212545
24/11/2009,77.61,-0.023305735
23/11/2009,79.44,0.017524258
20/11/2009,78.06,-0.013487926
19/11/2009,79.12,-0.02373035
18/11/2009,81.02,0.006811594
17/11/2009,80.47,-0.033483089
16/11/2009,83.21,0.020028587
13/11/2009,81.56,0.001718003
12/11/2009,81.42,-0.006366329
11/11/2009,81.94,0.019097482
10/11/2009,80.39,0.008996687
09/11/2009,79.67,0.029940449
06/11/2009,77.32,-0.020735416
05/11/2009,78.94,0.018410134
04/11/2009,77.5,0.009073296
03/11/2009,76.8,0.012315104
02/11/2009,75.86,0.009004298
30/10/2009,75.18,-0.028455339
29/10/2009,77.35,0.024737862
28/10/2009,75.46,-0.027320175
27/10/2009,77.55,0.004912109
26/10/2009,77.17,0.002595045
23/10/2009,76.97,-0.009310813
22/10/2009,77.69,0.025684223
21/10/2009,75.72,-0.024525101
20/10/2009,77.6,-0.030834137
19/10/2009,80.03,0.030963011
16/10/2009,77.59,-0.016489157
15/10/2009,78.88,-0.01771737
14/10/2009,80.29,0.03459325
13/10/2009,77.56,-0.00488747
12/10/2009,77.94,-0.009195467
09/10/2009,78.66,0.010350869
08/10/2009,77.85,0.027609515
07/10/2009,75.73,-0.001187727
06/10/2009,75.82,-0.011409212
05/10/2009,76.69,0.024552448
02/10/2009,74.83,-0.011559286
01/10/2009,75.7,-0.049984645
30/09/2009,79.58,-0.011121639
29/09/2009,80.47,-0.015781366
28/09/2009,81.75,0.01416716
25/09/2009,80.6,-0.006800644
24/09/2009,81.15,-0.018436515
23/09/2009,82.66,-0.040308918
22/09/2009,86.06,0.02137486
21/09/2009,84.24,-0.000949217
18/09/2009,84.32,0.016139988
17/09/2009,82.97,-0.001445261
16/09/2009,83.09,0.067712808
15/09/2009,77.65,0.019375159
14/09/2009,76.16,0.01681602
11/09/2009,74.89,-0.007714856
10/09/2009,75.47,0.001060586
09/09/2009,75.39,0.016449719
08/09/2009,74.16,0.027754875
04/09/2009,72.13,0.017763947
03/09/2009,70.86,0.010640662
02/09/2009,70.11,-0.030343668
01/09/2009,72.27,-0.031865441
31/08/2009,74.61,0.006589145
28/08/2009,74.12,-0.00605288
27/08/2009,74.57,0.008890145
26/08/2009,73.91,-0.002297454
25/08/2009,74.08,0.006908256
24/08/2009,73.57,0.001360174
21/08/2009,73.47,0.013566498
20/08/2009,72.48,0.018801473
19/08/2009,71.13,-0.005048391
18/08/2009,71.49,0.020491072
17/08/2009,70.04,-0.04303542
14/08/2009,73.12,-0.004775232
13/08/2009,73.47,0.004228336
12/08/2009,73.16,0.000546896
11/08/2009,73.12,-0.000273486
10/08/2009,73.14,-0.027243762
07/08/2009,75.16,0.035618905
06/08/2009,72.53,0.001655858
05/08/2009,72.41,0.029003784
04/08/2009,70.34,0.071290484
03/08/2009,65.5,0.007509038
31/07/2009,65.01,-0.020854702
30/07/2009,66.38,0.023935894
29/07/2009,64.81,-0.013182288
28/07/2009,65.67,0.007796416
27/07/2009,65.16,0.027539663
24/07/2009,63.39,0.026212145
23/07/2009,61.75,0.026751411
22/07/2009,60.12,-0.004977611
21/07/2009,60.42,-0.018692133
20/07/2009,61.56,0.030847807
17/07/2009,59.69,-0.027104617
16/07/2009,61.33,0.005723178
15/07/2009,60.98,0.026588472
14/07/2009,59.38,0.000842389
13/07/2009,59.33,0.039187004
10/07/2009,57.05,-0.013925377
09/07/2009,57.85,-0.014415901
08/07/2009,58.69,-0.020240192
07/07/2009,59.89,-0.041376191
06/07/2009,62.42,0.05279529
02/07/2009,59.21,-0.05615395
01/07/2009,62.63,0.006407198
30/06/2009,62.23,0.001930192
29/06/2009,62.11,0.008407487
26/06/2009,61.59,-0.017542898
25/06/2009,62.68,-0.015199786
24/06/2009,63.64,0.014561827
23/06/2009,62.72,0.019318051
22/06/2009,61.52,-0.029786029
19/06/2009,63.38,-0.008171007
18/06/2009,63.9,0.017842109
17/06/2009,62.77,-0.004767968
16/06/2009,63.07,-0.003482118
15/06/2009,63.29,-0.040562836
12/06/2009,65.91,0.032223554
11/06/2009,63.82,-0.035707087
10/06/2009,66.14,-0.011126261
09/06/2009,66.88,-0.003731069
08/06/2009,67.13,-0.013758631
05/06/2009,68.06,-0.011685789
04/06/2009,68.86,-0.005358837
03/06/2009,69.23,0.016163439
02/06/2009,68.12,-0.016163439
01/06/2009,69.23,0.016603935
29/05/2009,68.09,0.029359087
28/05/2009,66.12,0.020937572
27/05/2009,64.75,-0.028020716
26/05/2009,66.59,0.066914069
22/05/2009,62.28,-0.020343995
21/05/2009,63.56,0.010597173
20/05/2009,62.89,-0.012640396
19/05/2009,63.69,-0.033807341
18/05/2009,65.88,0.05362881
15/05/2009,62.44,-0.019978467
14/05/2009,63.7,0.026244051
13/05/2009,62.05,-0.051051525
12/05/2009,65.3,0.004450932
11/05/2009,65.01,-0.039954059
08/05/2009,67.66,0.051246622
07/05/2009,64.28,-0.051246622
06/05/2009,67.66,0.062196208
05/05/2009,63.58,-0.038869791
04/05/2009,66.1,0.065648567
01/05/2009,61.9,-0.025362233
30/04/2009,63.49,-0.054108669
29/04/2009,67.02,0.055369505
28/04/2009,63.41,0.004267095
27/04/2009,63.14,-0.069879396
24/04/2009,67.71,0.046245774
23/04/2009,64.65,0.026647345
22/04/2009,62.95,-0.027420441
21/04/2009,64.7,0.060692244
20/04/2009,60.89,-0.096071323
17/04/2009,67.03,-0.003722735
16/04/2009,67.28,0.026354963
15/04/2009,65.53,0.058442889
14/04/2009,61.81,-0.097499249
13/04/2009,68.14,-0.02693083
09/04/2009,70,0.094624701
08/04/2009,63.68,0.015987677
07/04/2009,62.67,-0.088512829
06/04/2009,68.47,-0.00072998
03/04/2009,68.52,0.06918053
02/04/2009,63.94,0.089260328
01/04/2009,58.48,0.019686355
31/03/2009,57.34,0.044396274
30/03/2009,54.85,-0.051347988
27/03/2009,57.74,-0.058850397
26/03/2009,61.24,0.004254629
25/03/2009,60.98,0.012043369
24/03/2009,60.25,-0.074499123
23/03/2009,64.91,0.138053343
20/03/2009,56.54,-0.084088823
19/03/2009,61.5,-0.078766096
18/03/2009,66.54,0.00572722
17/03/2009,66.16,0.080546664
16/03/2009,61.04,-0.074482364
13/03/2009,65.76,-0.013743326
12/03/2009,66.67,0.054083887
11/03/2009,63.16,0.002536463
10/03/2009,63,0.112085015
09/03/2009,56.32,0.020267934
06/03/2009,55.19,0.014233817
05/03/2009,54.41,-0.037515671
04/03/2009,56.49,0.04916198
03/03/2009,53.78,0.057793008
02/03/2009,50.76,-0.069255511
27/02/2009,54.4,0.008306462
26/02/2009,53.95,-0.038899852
25/02/2009,56.09,-0.003559356
24/02/2009,56.29,0.059282034
23/02/2009,53.05,-0.039184462
20/02/2009,55.17,0.075656835
19/02/2009,51.15,-0.03080128
18/02/2009,52.75,0.011247855
17/02/2009,52.16,-0.045717965
13/02/2009,54.6,-0.044069463
12/02/2009,57.06,-0.031737745
11/02/2009,58.9,0.017469189
10/02/2009,57.88,-0.060177349
09/02/2009,61.47,0.041350848
06/02/2009,58.98,0.049349832
05/02/2009,56.14,-0.095083448
04/02/2009,61.74,-0.021471743
03/02/2009,63.08,-0.03718826
02/02/2009,65.47,-0.008820009
30/01/2009,66.05,-0.040791714
29/01/2009,68.8,-0.043933428
28/01/2009,71.89,0.053426015
27/01/2009,68.15,0.022856442
26/01/2009,66.61,-0.005837903
23/01/2009,67,0.022642477
22/01/2009,65.5,-0.065587589
21/01/2009,69.94,0.062234438
20/01/2009,65.72,-0.07952757
16/01/2009,71.16,0.046158722
15/01/2009,67.95,0.058639838
14/01/2009,64.08,-0.024814404
13/01/2009,65.69,0.040067471
12/01/2009,63.11,-0.079176933
09/01/2009,68.31,-0.060357637
08/01/2009,72.56,-0.029735406
07/01/2009,74.75,-0.020261568
06/01/2009,76.28,0.019325552
05/01/2009,74.82,
