Date,Close,VIAB
25/01/2011,42.5,-0.010532572
24/01/2011,42.95,0.015722487
21/01/2011,42.28,0.005692615
20/01/2011,42.04,-0.00023784
19/01/2011,42.05,-0.011820469
18/01/2011,42.55,0.018022779
14/01/2011,41.79,0.012521233
13/01/2011,41.27,0.001212268
12/01/2011,41.22,0.005595441
11/01/2011,40.99,0.008821425
10/01/2011,40.63,0.002711031
07/01/2011,40.52,0.002470967
06/01/2011,40.42,-0.004443355
05/01/2011,40.6,0.018143905
04/01/2011,39.87,0.001757249
03/01/2011,39.8,0.004785301
31/12/2010,39.61,0.004301082
30/12/2010,39.44,0.000760939
29/12/2010,39.41,0.004068147
28/12/2010,39.25,-0.003306629
27/12/2010,39.38,0.005346926
23/12/2010,39.17,-0.005854669
22/12/2010,39.4,0.014572673
21/12/2010,38.83,0.006199968
20/12/2010,38.59,-0.000518135
17/12/2010,38.61,-0.000776699
16/12/2010,38.64,0.001813237
15/12/2010,38.57,-0.013391908
14/12/2010,39.09,-0.004339509
13/12/2010,39.26,-0.007106629
10/12/2010,39.54,0.001012146
09/12/2010,39.5,0.000253197
08/12/2010,39.49,0.002281659
07/12/2010,39.4,-0.007585371
06/12/2010,39.7,-0.002515725
03/12/2010,39.8,-0.006261761
02/12/2010,40.05,0.020941853
01/12/2010,39.22,0.036084382
30/11/2010,37.83,0.009561826
29/11/2010,37.47,-0.011410499
26/11/2010,37.9,-0.003161225
24/11/2010,38.02,0.016441633
23/11/2010,37.4,-0.024040254
22/11/2010,38.31,-0.00208605
19/11/2010,38.39,-0.001561687
18/11/2010,38.45,0.010720458
17/11/2010,38.04,0.002368734
16/11/2010,37.95,-0.022666074
15/11/2010,38.82,-0.003343195
12/11/2010,38.95,-0.00588764
11/11/2010,39.18,0.02795213
10/11/2010,38.1,0.00183896
09/11/2010,38.03,-0.016171453
08/11/2010,38.65,-0.001292825
05/11/2010,38.7,-0.007465603
04/11/2010,38.99,0.005916416
03/11/2010,38.76,-0.00411947
02/11/2010,38.92,0.005410293
01/11/2010,38.71,0.002327688
29/10/2010,38.62,0.007015749
28/10/2010,38.35,0.014445425
27/10/2010,37.8,-0.001321877
26/10/2010,37.85,0.001851118
25/10/2010,37.78,0.01600888
22/10/2010,37.18,-0.011233068
21/10/2010,37.6,0.00292982
20/10/2010,37.49,0.014779256
19/10/2010,36.94,-0.01877234
18/10/2010,37.64,-0.006091927
15/10/2010,37.87,0.009818309
14/10/2010,37.5,0.007226045
13/10/2010,37.23,-0.00482316
12/10/2010,37.41,0.003212854
11/10/2010,37.29,0.000268204
08/10/2010,37.28,0.012687442
07/10/2010,36.81,0.008183352
06/10/2010,36.51,-0.006007664
05/10/2010,36.73,0.014258536
04/10/2010,36.21,-0.004958688
01/10/2010,36.39,0.005511174
30/09/2010,36.19,-0.002483788
29/09/2010,36.28,-0.00659343
28/09/2010,36.52,0.018237588
27/09/2010,35.86,-0.00306279
24/09/2010,35.97,0.034505686
23/09/2010,34.75,-0.005452733
22/09/2010,34.94,-0.004853685
21/09/2010,35.11,-0.01834396
20/09/2010,35.76,0.014080773
17/09/2010,35.26,0.013994231
16/09/2010,34.77,-0.008591118
15/09/2010,35.07,0.012625706
14/09/2010,34.63,0.002312808
13/09/2010,34.55,0.02313088
10/09/2010,33.76,0.036192129
09/09/2010,32.56,0.001536807
08/09/2010,32.51,0.007099891
07/09/2010,32.28,-0.020543418
03/09/2010,32.95,0.014674675
02/09/2010,32.47,0.020221563
01/09/2010,31.82,0.01265039
31/08/2010,31.42,0.00063674
30/08/2010,31.4,-0.01328713
27/08/2010,31.82,0.013924276
26/08/2010,31.38,0.009284523
25/08/2010,31.09,0
24/08/2010,31.09,-0.012148487
23/08/2010,31.47,-0.006650856
20/08/2010,31.68,-0.016280886
19/08/2010,32.2,-0.024541109
18/08/2010,33,-0.000302984
17/08/2010,33.01,0.011578435
16/08/2010,32.63,0.003684376
13/08/2010,32.51,-0.007660525
12/08/2010,32.76,0.003057171
11/08/2010,32.66,-0.039032274
10/08/2010,33.96,0.008576128
09/08/2010,33.67,0.002081166
06/08/2010,33.6,-0.00297177
05/08/2010,33.7,-0.00945075
04/08/2010,34.02,0.00441892
03/08/2010,33.87,-0.007354056
02/08/2010,34.12,0.032164774
30/07/2010,33.04,0.003031224
29/07/2010,32.94,0.001823155
28/07/2010,32.88,0.000304183
27/07/2010,32.87,-0.020476476
26/07/2010,33.55,0.009884759
23/07/2010,33.22,0.009679446
22/07/2010,32.9,0.043167702
21/07/2010,31.51,-0.030627394
20/07/2010,32.49,0.006484506
19/07/2010,32.28,0.015296068
16/07/2010,31.79,-0.040381507
15/07/2010,33.1,-0.017073951
14/07/2010,33.67,-0.017079332
13/07/2010,34.25,0.023933776
12/07/2010,33.44,-0.003880023
09/07/2010,33.57,0.015913862
08/07/2010,33.04,0.011874093
07/07/2010,32.65,0.046067992
06/07/2010,31.18,0.013236674
02/07/2010,30.77,0.000325045
01/07/2010,30.76,-0.019636878
30/06/2010,31.37,-0.022068992
29/06/2010,32.07,-0.057556768
28/06/2010,33.97,-0.004112814
25/06/2010,34.11,0.00058651
24/06/2010,34.09,-0.034028658
23/06/2010,35.27,0.001418641
22/06/2010,35.22,-0.0118545
21/06/2010,35.64,0.000842105
18/06/2010,35.61,-0.002524191
17/06/2010,35.7,0.004491866
16/06/2010,35.54,0.013883209
15/06/2010,35.05,0.029827027
14/06/2010,34.02,-0.001762115
11/06/2010,34.08,0.003527341
10/06/2010,33.96,0.023839031
09/06/2010,33.16,0.018566962
08/06/2010,32.55,-0.010695289
07/06/2010,32.9,0.005180569
04/06/2010,32.73,-0.027720968
03/06/2010,33.65,-0.015042313
02/06/2010,34.16,0.028806743
01/06/2010,33.19,-0.012575016
28/05/2010,33.61,-0.020321712
27/05/2010,34.3,0.045631891
26/05/2010,32.77,0.016926085
25/05/2010,32.22,0.000310414
24/05/2010,32.21,-0.01142164
21/05/2010,32.58,0.015154148
20/05/2010,32.09,-0.044194301
19/05/2010,33.54,-0.0109712
18/05/2010,33.91,-0.00206216
17/05/2010,33.98,0.009164883
14/05/2010,33.67,-0.010341354
13/05/2010,34.02,-0.01372084
12/05/2010,34.49,0.029123988
11/05/2010,33.5,0.000597193
10/05/2010,33.48,0.037120173
07/05/2010,32.26,-0.018123672
06/05/2010,32.85,-0.029100599
05/05/2010,33.82,-0.02193391
04/05/2010,34.57,-0.042475241
03/05/2010,36.07,0.020729034
30/04/2010,35.33,-0.018786477
29/04/2010,36,0.014267972
28/04/2010,35.49,0.003104278
27/04/2010,35.38,-0.033901552
26/04/2010,36.6,0.0019144
23/04/2010,36.53,0.007418635
22/04/2010,36.26,0.011650617
21/04/2010,35.84,-0.000836703
20/04/2010,35.87,0.030283905
19/04/2010,34.8,-0.005159083
16/04/2010,34.98,-0.030407748
15/04/2010,36.06,-0.003045828
14/04/2010,36.17,0.011679777
13/04/2010,35.75,-0.004465539
12/04/2010,35.91,-0.011352745
09/04/2010,36.32,0.036734819
08/04/2010,35.01,0.006016348
07/04/2010,34.8,-0.006016348
06/04/2010,35.01,-0.003137034
05/04/2010,35.12,0.014339219
01/04/2010,34.62,0.00695655
31/03/2010,34.38,0.022056474
30/03/2010,33.63,-0.000297309
29/03/2010,33.64,0.010458784
26/03/2010,33.29,0.000901578
25/03/2010,33.26,0.014842011
24/03/2010,32.77,0.008273373
23/03/2010,32.5,0.014879382
22/03/2010,32.02,0.01225467
19/03/2010,31.63,0.011446866
18/03/2010,31.27,0.005772947
17/03/2010,31.09,-0.007370647
16/03/2010,31.32,0.010269667
15/03/2010,31,-0.011227063
12/03/2010,31.35,0.003835096
11/03/2010,31.23,0.003207187
10/03/2010,31.13,0.01228199
09/03/2010,30.75,0.011776387
08/03/2010,30.39,0.001646633
05/03/2010,30.34,0.019637842
04/03/2010,29.75,0.005730675
03/03/2010,29.58,-0.004048589
02/03/2010,29.7,0.00168492
01/03/2010,29.65,0
26/02/2010,29.65,-0.001348163
25/02/2010,29.69,0.008116379
24/02/2010,29.45,0.004765155
23/02/2010,29.31,-0.016579639
22/02/2010,29.8,-0.004686985
19/02/2010,29.94,0.006030169
18/02/2010,29.76,0
17/02/2010,29.76,0.011830457
16/02/2010,29.41,0.017493157
12/02/2010,28.9,0.019920281
11/02/2010,28.33,-0.007735622
10/02/2010,28.55,-0.006980831
09/02/2010,28.75,0.029294489
08/02/2010,27.92,-0.018101648
05/02/2010,28.43,-0.024323645
04/02/2010,29.13,-0.03970912
03/02/2010,30.31,0.021004273
02/02/2010,29.68,0.013227257
01/02/2010,29.29,0.00513436
29/01/2010,29.14,0.004815971
28/01/2010,29,-0.008583744
27/01/2010,29.25,-0.005115101
26/01/2010,29.4,0.003407158
25/01/2010,29.3,-0.009172818
22/01/2010,29.57,-0.026694945
21/01/2010,30.37,-0.011133055
20/01/2010,30.71,-0.002926356
19/01/2010,30.8,0.04482078
15/01/2010,29.45,-0.017502971
14/01/2010,29.97,0.010060447
13/01/2010,29.67,0.006424367
12/01/2010,29.48,-0.023467386
11/01/2010,30.18,0.004649626
08/01/2010,30.04,-0.005312097
07/01/2010,30.2,0.010317948
06/01/2010,29.89,-0.005005851
05/01/2010,30.04,0.001999334
04/01/2010,29.98,0.008373856
31/12/2009,29.73,-0.005701843
30/12/2009,29.9,-0.003005512
29/12/2009,29.99,0.012414184
28/12/2009,29.62,0.002027713
24/12/2009,29.56,0.002710029
23/12/2009,29.48,-0.008108153
22/12/2009,29.72,-0.016352776
21/12/2009,30.21,0.006975614
18/12/2009,30,0.003004509
17/12/2009,29.91,-0.020516934
16/12/2009,30.53,0.003938305
15/12/2009,30.41,0.000328893
14/12/2009,30.4,-0.016960615
11/12/2009,30.92,0.002590675
10/12/2009,30.84,0.025617164
09/12/2009,30.06,-0.005970167
08/12/2009,30.24,-0.005934736
07/12/2009,30.42,0.023616597
04/12/2009,29.71,0.006754501
03/12/2009,29.51,-0.01913131
02/12/2009,30.08,0.00232984
01/12/2009,30.01,0.012405859
30/11/2009,29.64,-0.013072082
27/11/2009,30.03,-0.013232082
25/11/2009,30.43,0.000986355
24/11/2009,30.4,0.00395518
23/11/2009,30.28,0.009956936
20/11/2009,29.98,-0.024708883
19/11/2009,30.73,-0.001950586
18/11/2009,30.79,-0.01546921
17/11/2009,31.27,-0.003830199
16/11/2009,31.39,0.015086147
13/11/2009,30.92,0.021907039
12/11/2009,30.25,-0.018343128
11/11/2009,30.81,0.002599936
10/11/2009,30.73,0.005874691
09/11/2009,30.55,0.019501527
06/11/2009,29.96,0
05/11/2009,29.96,0.041573278
04/11/2009,28.74,0.002089865
03/11/2009,28.68,0.022211384
02/11/2009,28.05,0.016535244
30/10/2009,27.59,-0.026820846
29/10/2009,28.34,0.03300156
28/10/2009,27.42,-0.028758272
27/10/2009,28.22,-0.008819955
26/10/2009,28.47,0.0038712
23/10/2009,28.36,-0.012265792
22/10/2009,28.71,0.006990591
21/10/2009,28.51,-0.034474286
20/10/2009,29.51,0.018468377
19/10/2009,28.97,0.017058725
16/10/2009,28.48,-0.001403509
15/10/2009,28.52,-0.01358196
14/10/2009,28.91,0.007290433
13/10/2009,28.7,-0.003130982
12/10/2009,28.79,-0.006577832
09/10/2009,28.98,0.00207254
08/10/2009,28.92,0.002423404
07/10/2009,28.85,0.011504397
06/10/2009,28.52,0.023772629
05/10/2009,27.85,0.009742094
02/10/2009,27.58,0.009837937
01/10/2009,27.31,-0.026379127
30/09/2009,28.04,-0.00710735
29/09/2009,28.24,0.016783111
28/09/2009,27.77,0.043045086
25/09/2009,26.6,-0.018622512
24/09/2009,27.1,-0.009548365
23/09/2009,27.36,-0.023836448
22/09/2009,28.02,0.003933493
21/09/2009,27.91,-0.009982258
18/09/2009,28.19,-0.006717367
17/09/2009,28.38,0.009915095
16/09/2009,28.1,0.01759155
15/09/2009,27.61,0.034638688
14/09/2009,26.67,0.024289619
11/09/2009,26.03,-0.018272301
10/09/2009,26.51,0.032199025
09/09/2009,25.67,0.017685664
08/09/2009,25.22,0.002381899
04/09/2009,25.16,0.035602466
03/09/2009,24.28,0.008271346
02/09/2009,24.08,-0.006209914
01/09/2009,24.23,-0.032883011
31/08/2009,25.04,-0.005178263
28/08/2009,25.17,0.003183449
27/08/2009,25.09,-0.005564402
26/08/2009,25.23,0.005963047
25/08/2009,25.08,0.009615459
24/08/2009,24.84,0.002822014
21/08/2009,24.77,0.02328061
20/08/2009,24.2,0.00996686
19/08/2009,23.96,0.015986878
18/08/2009,23.58,0.001697793
17/08/2009,23.54,-0.027651531
14/08/2009,24.2,-0.004123717
13/08/2009,24.3,-0.01308277
12/08/2009,24.62,0.004477923
11/08/2009,24.51,-0.028159544
10/08/2009,25.21,0.008764996
07/08/2009,24.99,0.058925386
06/08/2009,23.56,0.000849257
05/08/2009,23.54,-0.017267222
04/08/2009,23.95,0.010493276
03/08/2009,23.7,0.023048395
31/07/2009,23.16,-0.021359206
30/07/2009,23.66,0.023953241
29/07/2009,23.1,-0.027749913
28/07/2009,23.75,-0.020834087
27/07/2009,24.25,0.006204777
24/07/2009,24.1,-0.004966898
23/07/2009,24.22,0.034442716
22/07/2009,23.4,0.016372619
21/07/2009,23.02,0.011358794
20/07/2009,22.76,0.009713101
17/07/2009,22.54,-0.00663279
16/07/2009,22.69,0.027705079
15/07/2009,22.07,0.050173086
14/07/2009,20.99,0.006212684
13/07/2009,20.86,0.026720074
10/07/2009,20.31,-0.016117565
09/07/2009,20.64,0.01316771
08/07/2009,20.37,-0.015103819
07/07/2009,20.68,-0.029070429
06/07/2009,21.29,-0.009815456
02/07/2009,21.5,-0.060022525
01/07/2009,22.83,0.005710536
30/06/2009,22.7,-0.030371098
29/06/2009,23.4,0.041445408
26/06/2009,22.45,0.006255606
25/06/2009,22.31,0.024042891
24/06/2009,21.78,-0.011413043
23/06/2009,22.03,0.004093706
22/06/2009,21.94,-0.059712629
19/06/2009,23.29,0.00732604
18/06/2009,23.12,0.035663035
17/06/2009,22.31,0.007197512
16/06/2009,22.15,-0.020996974
15/06/2009,22.62,-0.040715888
12/06/2009,23.56,-0.005924689
11/06/2009,23.7,0.024344572
10/06/2009,23.13,0.012179359
09/06/2009,22.85,-0.004366819
08/06/2009,22.95,0.014041477
05/06/2009,22.63,-0.005288686
04/06/2009,22.75,0.002200221
03/06/2009,22.7,-0.03250557
02/06/2009,23.45,0.010287275
01/06/2009,23.21,0.045843197
29/05/2009,22.17,0.002710029
28/05/2009,22.11,-0.000904159
27/05/2009,22.13,-0.023225698
26/05/2009,22.65,0.047466537
22/05/2009,21.6,0.044493851
21/05/2009,20.66,-0.019650764
20/05/2009,21.07,-0.005679144
19/05/2009,21.19,-0.007053874
18/05/2009,21.34,0.050455092
15/05/2009,20.29,0.037152867
14/05/2009,19.55,0.015464226
13/05/2009,19.25,-0.070204259
12/05/2009,20.65,-0.052817556
11/05/2009,21.77,0.00368155
08/05/2009,21.69,0.027104463
07/05/2009,21.11,-0.028026122
06/05/2009,21.71,0.066167361
05/05/2009,20.32,0.014374473
04/05/2009,20.03,0.040239704
01/05/2009,19.24,0
30/04/2009,19.24,-0.06050232
29/04/2009,20.44,0.074107972
28/04/2009,18.98,0
27/04/2009,18.98,-0.024461277
24/04/2009,19.45,0.045223268
23/04/2009,18.59,-0.000537779
22/04/2009,18.6,0.010267585
21/04/2009,18.41,-0.001628223
20/04/2009,18.44,-0.052810581
17/04/2009,19.44,-0.002055499
16/04/2009,19.48,0.032875384
15/04/2009,18.85,-0.010554188
14/04/2009,19.05,-0.005235614
13/04/2009,19.15,0.011026628
09/04/2009,18.94,0.027839057
08/04/2009,18.42,0.020291346
07/04/2009,18.05,-0.0316275
06/04/2009,18.63,-0.057873849
03/04/2009,19.74,0.022541938
02/04/2009,19.3,0.058134202
01/04/2009,18.21,0.046650774
31/03/2009,17.38,0.006928434
30/03/2009,17.26,-0.016092301
27/03/2009,17.54,-0.042417073
26/03/2009,18.3,0.006029067
25/03/2009,18.19,0.008280478
24/03/2009,18.04,-0.00055417
23/03/2009,18.05,0.091605141
20/03/2009,16.47,0.011603184
19/03/2009,16.28,-0.015239551
18/03/2009,16.53,0.050243125
17/03/2009,15.72,0.036273407
16/03/2009,15.16,0.000659848
13/03/2009,15.15,-0.007234494
12/03/2009,15.26,0.044213497
11/03/2009,14.6,0.004806051
10/03/2009,14.53,0.077980142
09/03/2009,13.44,-0.03509132
06/03/2009,13.92,0.030636969
05/03/2009,13.5,-0.047731403
04/03/2009,14.16,0.020692854
03/03/2009,13.87,-0.027028672
02/03/2009,14.25,-0.076961041
27/02/2009,15.39,0
26/02/2009,15.39,-0.00583092
25/02/2009,15.48,-0.016656375
24/02/2009,15.74,0.056187214
23/02/2009,14.88,-0.027180991
20/02/2009,15.29,0.011842244
19/02/2009,15.11,-0.014454917
18/02/2009,15.33,-0.028297708
17/02/2009,15.77,-0.064459254
13/02/2009,16.82,0.032017232
12/02/2009,16.29,0.041359278
11/02/2009,15.63,0.020685935
10/02/2009,15.31,-0.077879892
09/02/2009,16.55,-0.000604047
06/02/2009,16.56,0.047613321
05/02/2009,15.79,0.017891851
04/02/2009,15.51,-0.034223872
03/02/2009,16.05,0.094002624
02/02/2009,14.61,-0.009536857
30/01/2009,14.75,-0.039220713
29/01/2009,15.34,-0.041499731
28/01/2009,15.99,0.061915323
27/01/2009,15.03,-0.00464654
26/01/2009,15.1,0.005312097
23/01/2009,15.02,-0.02693102
22/01/2009,15.43,-0.005171311
21/01/2009,15.51,0.022165184
20/01/2009,15.17,-0.069388311
16/01/2009,16.26,-0.018885727
15/01/2009,16.57,-0.010804427
14/01/2009,16.75,-0.044944827
13/01/2009,17.52,-0.006258911
12/01/2009,17.63,-0.04708707
09/01/2009,18.48,-0.038741911
08/01/2009,19.21,-0.01754431
07/01/2009,19.55,-0.054255654
06/01/2009,20.64,0.025516595
05/01/2009,20.12,
