Date,Close,CTXS
27/01/2011,64.83,0.020571085
26/01/2011,63.51,0.024869766
25/01/2011,61.95,-0.043433593
24/01/2011,64.7,-0.008158284
21/01/2011,65.23,-0.001990965
20/01/2011,65.36,-0.036504241
19/01/2011,67.79,-0.001474057
18/01/2011,67.89,-0.002353981
14/01/2011,68.05,0.005599779
13/01/2011,67.67,-0.006187409
12/01/2011,68.09,0.001616815
11/01/2011,67.98,-0.025560497
10/01/2011,69.74,0.019108862
07/01/2011,68.42,-0.006990998
06/01/2011,68.9,0.013736881
05/01/2011,67.96,0.013182447
04/01/2011,67.07,-0.013182447
03/01/2011,67.96,-0.006599716
31/12/2010,68.41,0.000438629
30/12/2010,68.38,-0.004668815
29/12/2010,68.7,0.002915454
28/12/2010,68.5,-0.008431508
27/12/2010,69.08,0.005952831
23/12/2010,68.67,0.003208871
22/12/2010,68.45,-0.018813869
21/12/2010,69.75,0.012551561
20/12/2010,68.88,-0.004779501
17/12/2010,69.21,0.000578118
16/12/2010,69.17,0.021776527
15/12/2010,67.68,-0.012626801
14/12/2010,68.54,-0.007847737
13/12/2010,69.08,-0.025723053
10/12/2010,70.88,0.009639995
09/12/2010,70.2,-0.00128123
08/12/2010,70.29,-0.008358765
07/12/2010,70.88,0.018798617
06/12/2010,69.56,-0.010012957
03/12/2010,70.26,0.009150764
02/12/2010,69.62,0.010395704
01/12/2010,68.9,0.036507416
30/11/2010,66.43,-0.014199476
29/11/2010,67.38,-0.019983033
26/11/2010,68.74,0.001601515
24/11/2010,68.63,0.03453986
23/11/2010,66.3,-0.025611882
22/11/2010,68.02,0.031208206
19/11/2010,65.93,0.015129806
18/11/2010,64.94,0.023842189
17/11/2010,63.41,0.018302413
16/11/2010,62.26,-0.026313136
15/11/2010,63.92,-0.013518969
12/11/2010,64.79,-0.03055181
11/11/2010,66.8,0.006156638
10/11/2010,66.39,0.027022482
09/11/2010,64.62,-0.011692441
08/11/2010,65.38,0.001071237
05/11/2010,65.31,-0.009296722
04/11/2010,65.92,0.008378448
03/11/2010,65.37,-0.001070255
02/11/2010,65.44,0.01897473
01/11/2010,64.21,0.001246689
29/10/2010,64.13,-0.009775856
28/10/2010,64.76,-0.008457035
27/10/2010,65.31,0.033473975
26/10/2010,63.16,0.02858714
25/10/2010,61.38,0.00949426
22/10/2010,60.8,0.039931492
21/10/2010,58.42,0.029531415
20/10/2010,56.72,-0.00070497
19/10/2010,56.76,-0.030707591
18/10/2010,58.53,-0.011213165
15/10/2010,59.19,0.004572017
14/10/2010,58.92,0.003570522
13/10/2010,58.71,0.021869145
12/10/2010,57.44,0.030940327
11/10/2010,55.69,-0.068861181
08/10/2010,59.66,-0.01332021
07/10/2010,60.46,0.005140547
06/10/2010,60.15,-0.1516538
05/10/2010,70,0.037701867
04/10/2010,67.41,-0.007831588
01/10/2010,67.94,-0.00440594
30/09/2010,68.24,-0.028459848
29/09/2010,70.21,-0.01203384
28/09/2010,71.06,0.022485649
27/09/2010,69.48,-0.015282737
24/09/2010,70.55,0.030510353
23/09/2010,68.43,0.016948309
22/09/2010,67.28,-0.028282345
21/09/2010,69.21,-0.01263477
20/09/2010,70.09,0.027188949
17/09/2010,68.21,0.017450901
16/09/2010,67.03,0.001044854
15/09/2010,66.96,-0.006549592
14/09/2010,67.4,0.025850553
13/09/2010,65.68,0.030766901
10/09/2010,63.69,0.014231739
09/09/2010,62.79,-0.011558992
08/09/2010,63.52,0.029719394
07/09/2010,61.66,-0.004530752
03/09/2010,61.94,0.006803849
02/09/2010,61.52,0.018704401
01/09/2010,60.38,0.041249932
31/08/2010,57.94,-0.002068966
30/08/2010,58.06,-0.010621995
27/08/2010,58.68,0.008213599
26/08/2010,58.2,0.005340697
25/08/2010,57.89,-0.009284798
24/08/2010,58.43,0.002055851
23/08/2010,58.31,-0.015316841
20/08/2010,59.21,0.021682454
19/08/2010,57.94,-0.013372392
18/08/2010,58.72,0.003240941
17/08/2010,58.53,0.026663629
16/08/2010,56.99,0.004043962
13/08/2010,56.76,0.009559287
12/08/2010,56.22,0.006782107
11/08/2010,55.84,-0.035881443
10/08/2010,57.88,-0.007916063
09/08/2010,58.34,0.000342877
06/08/2010,58.32,0.01120798
05/08/2010,57.67,-0.005705903
04/08/2010,58,0.02567154
03/08/2010,56.53,0.012460111
02/08/2010,55.83,0.014614604
30/07/2010,55.02,-0.029548215
29/07/2010,56.67,0.180100626
28/07/2010,47.33,-0.014264979
27/07/2010,48.01,0.002293818
26/07/2010,47.9,0.001044387
23/07/2010,47.85,0.026041484
22/07/2010,46.62,0.035144946
21/07/2010,45.01,-0.03299764
20/07/2010,46.52,0.004740367
19/07/2010,46.3,0.020511302
16/07/2010,45.36,-0.027613451
15/07/2010,46.63,0.014037591
14/07/2010,45.98,0.006545954
13/07/2010,45.68,0.014109582
12/07/2010,45.04,0.009368795
09/07/2010,44.62,-0.001791313
08/07/2010,44.7,0.004709057
07/07/2010,44.49,0.030350304
06/07/2010,43.16,0.024628898
02/07/2010,42.11,-0.016019188
01/07/2010,42.79,0.013173561
30/06/2010,42.23,-0.014574776
29/06/2010,42.85,-0.040700634
28/06/2010,44.63,-0.010919329
25/06/2010,45.12,0.016987445
24/06/2010,44.36,-0.025813627
23/06/2010,45.52,0
22/06/2010,45.52,-0.015044435
21/06/2010,46.21,0.002600218
18/06/2010,46.09,0.007622818
17/06/2010,45.74,0.014534499
16/06/2010,45.08,0.001331854
15/06/2010,45.02,0.02587612
14/06/2010,43.87,-0.002276868
11/06/2010,43.97,0.004330491
10/06/2010,43.78,0.025446666
09/06/2010,42.68,0.017967386
08/06/2010,41.92,-0.016325927
07/06/2010,42.61,-0.016063667
04/06/2010,43.3,-0.035393894
03/06/2010,44.86,0.01008186
02/06/2010,44.41,0.028550529
01/06/2010,43.16,-0.010372341
28/05/2010,43.61,-0.010038871
27/05/2010,44.05,0.027853107
26/05/2010,42.84,-0.007441895
25/05/2010,43.16,-0.022225683
24/05/2010,44.13,-0.012162312
21/05/2010,44.67,0.015112501
20/05/2010,44,-0.016901811
19/05/2010,44.75,-0.011553117
18/05/2010,45.27,-0.0224974
17/05/2010,46.3,-0.004525382
14/05/2010,46.51,-0.032158472
13/05/2010,48.03,0.008153071
12/05/2010,47.64,0.020999817
11/05/2010,46.65,-0.006623248
10/05/2010,46.96,0.073780415
07/05/2010,43.62,-0.018849201
06/05/2010,44.45,-0.03405902
05/05/2010,45.99,-0.01681799
04/05/2010,46.77,-0.023873533
03/05/2010,47.9,0.018329808
30/04/2010,47.03,-0.015821446
29/04/2010,47.78,0.001047011
28/04/2010,47.73,0.004619916
27/04/2010,47.51,-0.0284281
26/04/2010,48.88,0.008835977
23/04/2010,48.45,0.003100778
22/04/2010,48.3,-0.031185652
21/04/2010,49.83,0.007857399
20/04/2010,49.44,0.035409216
19/04/2010,47.72,-0.015594453
16/04/2010,48.47,-0.003295575
15/04/2010,48.63,0.011998489
14/04/2010,48.05,-0.000208095
13/04/2010,48.06,-0.014665139
12/04/2010,48.77,0.010719542
09/04/2010,48.25,0.025822785
08/04/2010,47.02,-0.004032691
07/04/2010,47.21,-0.000846919
06/04/2010,47.25,-0.001480385
05/04/2010,47.32,0.008915364
01/04/2010,46.9,-0.012080257
31/03/2010,47.47,-0.010894723
30/03/2010,47.99,0.000208398
29/03/2010,47.98,-0.002289998
26/03/2010,48.09,0.001040258
25/03/2010,48.04,-0.010148166
24/03/2010,48.53,0.010981153
23/03/2010,48,-0.00395052
22/03/2010,48.19,-0.003107845
19/03/2010,48.34,0.005809145
18/03/2010,48.06,0.01319529
17/03/2010,47.43,-0.031544429
16/03/2010,48.95,-0.001020929
15/03/2010,49,0.018954008
12/03/2010,48.08,0.017202018
11/03/2010,47.26,0.013634638
10/03/2010,46.62,0.013823114
09/03/2010,45.98,0.021766276
08/03/2010,44.99,0.008482194
05/03/2010,44.61,0.013995714
04/03/2010,43.99,0.002959592
03/03/2010,43.86,0.012388321
02/03/2010,43.32,-0.009877191
01/03/2010,43.75,0.017058966
26/02/2010,43.01,0.004427364
25/02/2010,42.82,-0.02148633
24/02/2010,43.75,-0.003650472
23/02/2010,43.91,-0.00454443
22/02/2010,44.11,-0.014181442
19/02/2010,44.74,-0.009343783
18/02/2010,45.16,0.028525236
17/02/2010,43.89,0.006170743
16/02/2010,43.62,0.01060162
12/02/2010,43.16,0.002087441
11/02/2010,43.07,0.003954873
10/02/2010,42.9,-0.006737161
09/02/2010,43.19,0.025323745
08/02/2010,42.11,0.007628166
05/02/2010,41.79,0.009859404
04/02/2010,41.38,-0.025764784
03/02/2010,42.46,0.002594035
02/02/2010,42.35,0.000944956
01/02/2010,42.31,0.018125943
29/01/2010,41.55,-0.027535564
28/01/2010,42.71,0.01723977
27/01/2010,41.98,-0.002379254
26/01/2010,42.08,0.022348641
25/01/2010,41.15,-0.006056954
22/01/2010,41.4,-0.033490839
21/01/2010,42.81,-0.002333179
20/01/2010,42.91,-0.023264898
19/01/2010,43.92,0.016066446
15/01/2010,43.22,0.003476652
14/01/2010,43.07,0.013557945
13/01/2010,42.49,0.011599136
12/01/2010,42,-0.011599136
11/01/2010,42.49,-0.03082158
08/01/2010,43.82,0.026828621
07/01/2010,42.66,-0.000937207
06/01/2010,42.7,-0.00397336
05/01/2010,42.87,0.000700035
04/01/2010,42.84,0.029131723
31/12/2009,41.61,-0.013605652
30/12/2009,42.18,-0.000710985
29/12/2009,42.21,-0.002602628
28/12/2009,42.32,0.004025103
24/12/2009,42.15,0.001899787
23/12/2009,42.07,0.026006763
22/12/2009,40.99,0.018466609
21/12/2009,40.24,0.020080996
18/12/2009,39.44,0.015329886
17/12/2009,38.84,-0.019378475
16/12/2009,39.6,0.02195646
15/12/2009,38.74,0.001033058
14/12/2009,38.7,0.010912033
11/12/2009,38.28,-0.011945091
10/12/2009,38.74,0.007253918
09/12/2009,38.46,0.005213776
08/12/2009,38.26,-0.019156682
07/12/2009,39,-0.011979244
04/12/2009,39.47,0.024363303
03/12/2009,38.52,-0.0100737
02/12/2009,38.91,0.001800644
01/12/2009,38.84,0.017138825
30/11/2009,38.18,0.00788855
27/11/2009,37.88,-0.021674696
25/11/2009,38.71,0.015096591
24/11/2009,38.13,-0.013027803
23/11/2009,38.63,0.020662432
20/11/2009,37.84,-0.007109971
19/11/2009,38.11,-0.024878194
18/11/2009,39.07,-0.0144838
17/11/2009,39.64,0.009632521
16/11/2009,39.26,-0.003813402
13/11/2009,39.41,0.018696921
12/11/2009,38.68,-0.013098942
11/11/2009,39.19,0.004859966
10/11/2009,39,-0.010965302
09/11/2009,39.43,0.014046968
06/11/2009,38.88,0.013986242
05/11/2009,38.34,0.028036748
04/11/2009,37.28,-0.021757292
03/11/2009,38.1,0.020149144
02/11/2009,37.34,0.015654841
30/10/2009,36.76,-0.042604953
29/10/2009,38.36,0.022674317
28/10/2009,37.5,-0.023976909
27/10/2009,38.41,-0.012419306
26/10/2009,38.89,-0.011504665
23/10/2009,39.34,-0.010619569
22/10/2009,39.76,-0.039452848
21/10/2009,41.36,-0.006026293
20/10/2009,41.61,-0.017391743
19/10/2009,42.34,0.009015482
16/10/2009,41.96,-0.013492926
15/10/2009,42.53,0.008263534
14/10/2009,42.18,-0.013189075
13/10/2009,42.74,0.001404823
12/10/2009,42.68,0.022030975
09/10/2009,41.75,0.012290792
08/10/2009,41.24,0.041337404
07/10/2009,39.57,-0.012806201
06/10/2009,40.08,0.02194564
05/10/2009,39.21,0.032662312
02/10/2009,37.95,-0.003419706
01/10/2009,38.08,-0.02975255
30/09/2009,39.23,0.019563043
29/09/2009,38.47,-0.003114459
28/09/2009,38.59,0.031322471
25/09/2009,37.4,-0.00666225
24/09/2009,37.65,0.040932669
23/09/2009,36.14,-0.024058022
22/09/2009,37.02,0.001081081
21/09/2009,36.98,-0.006469025
18/09/2009,37.22,-0.020739909
17/09/2009,38,0.012445547
16/09/2009,37.53,0.024273036
15/09/2009,36.63,-0.005988042
14/09/2009,36.85,0.019732073
11/09/2009,36.13,-0.005795518
10/09/2009,36.34,0.010789979
09/09/2009,35.95,0.005019531
08/09/2009,35.77,-0.006964786
04/09/2009,36.02,0.031587511
03/09/2009,34.9,0.008055279
02/09/2009,34.62,-0.003748022
01/09/2009,34.75,-0.02585004
31/08/2009,35.66,-0.006986196
28/08/2009,35.91,-0.010250817
27/08/2009,36.28,0.010250817
26/08/2009,35.91,0.009794398
25/08/2009,35.56,0.010743671
24/08/2009,35.18,-0.005668949
21/08/2009,35.38,0.017967117
20/08/2009,34.75,-0.001150417
19/08/2009,34.79,0.008370665
18/08/2009,34.5,0.013129291
17/08/2009,34.05,-0.044515605
14/08/2009,35.6,-0.012561226
13/08/2009,36.05,0.003334263
12/08/2009,35.93,0.030519464
11/08/2009,34.85,-0.015376157
10/08/2009,35.39,-0.025939259
07/08/2009,36.32,0.012467262
06/08/2009,35.87,-0.005837404
05/08/2009,36.08,-0.006905151
04/08/2009,36.33,-0.005763705
03/08/2009,36.54,0.026061913
31/07/2009,35.6,0.003094671
30/07/2009,35.49,-0.00168919
29/07/2009,35.55,-0.008961135
28/07/2009,35.87,0.021700161
27/07/2009,35.1,-0.01217628
24/07/2009,35.53,-0.02967083
23/07/2009,36.6,0.053308553
22/07/2009,34.7,-0.004887174
21/07/2009,34.87,-0.019313296
20/07/2009,35.55,0.01587785
17/07/2009,34.99,0.009764581
16/07/2009,34.65,0.025132825
15/07/2009,33.79,0.044169309
14/07/2009,32.33,0.000928362
13/07/2009,32.3,0.003100778
10/07/2009,32.2,0.02452182
09/07/2009,31.42,0.020904443
08/07/2009,30.77,0.016713481
07/07/2009,30.26,-0.006915885
06/07/2009,30.47,-0.022392628
02/07/2009,31.16,-0.034692852
01/07/2009,32.26,0.011535592
30/06/2009,31.89,-0.004692641
29/06/2009,32.04,0.003125979
26/06/2009,31.94,-0.002813821
25/06/2009,32.03,0.020502216
24/06/2009,31.38,0.01153859
23/06/2009,31.02,0.003875974
22/06/2009,30.9,-0.048327736
19/06/2009,32.43,-0.010429542
18/06/2009,32.77,-0.02857767
17/06/2009,33.72,0.018860011
16/06/2009,33.09,-0.012911154
15/06/2009,33.52,-0.017155109
12/06/2009,34.1,0.02104093
11/06/2009,33.39,0.004201687
10/06/2009,33.25,0.016068255
09/06/2009,32.72,0.033564369
08/06/2009,31.64,-0.01037582
05/06/2009,31.97,-0.004058067
04/06/2009,32.1,-0.004662013
03/06/2009,32.25,0.011852915
02/06/2009,31.87,0.009457826
01/06/2009,31.57,0.005080989
29/05/2009,31.41,0.033671034
28/05/2009,30.37,0.00462047
27/05/2009,30.23,-0.055024334
26/05/2009,31.94,0.071702506
22/05/2009,29.73,-0.008707356
21/05/2009,29.99,0.059416616
20/05/2009,28.26,-0.001767722
19/05/2009,28.31,0.005667745
18/05/2009,28.15,0.019007207
15/05/2009,27.62,0.011653446
14/05/2009,27.3,0.016620881
13/05/2009,26.85,-0.032970019
12/05/2009,27.75,-0.002878735
11/05/2009,27.83,0.013748408
08/05/2009,27.45,0.003284075
07/05/2009,27.36,-0.015953928
06/05/2009,27.8,-0.010733556
05/05/2009,28.1,-0.009210125
04/05/2009,28.36,0.030430127
01/05/2009,27.51,-0.03640659
30/04/2009,28.53,0.106412594
29/04/2009,25.65,-0.007380107
28/04/2009,25.84,0.007380107
27/04/2009,25.65,-0.007380107
24/04/2009,25.84,0.029852963
23/04/2009,25.08,-0.037179003
22/04/2009,26.03,-0.020533041
21/04/2009,26.57,0.020148942
20/04/2009,26.04,-0.023530497
17/04/2009,26.66,-0.010447856
16/04/2009,26.94,0.04751036
15/04/2009,25.69,0.001948179
14/04/2009,25.64,-0.011246967
13/04/2009,25.93,0.011246967
09/04/2009,25.64,0.013349236
08/04/2009,25.3,0.075081386
07/04/2009,23.47,-0.028975363
06/04/2009,24.16,-0.007833476
03/04/2009,24.35,0.006179216
02/04/2009,24.2,0.024258822
01/04/2009,23.62,0.042375557
31/03/2009,22.64,0.027767122
30/03/2009,22.02,-0.030854225
27/03/2009,22.71,-0.029930666
26/03/2009,23.4,0.023784905
25/03/2009,22.85,0.015435808
24/03/2009,22.5,-0.066619687
23/03/2009,24.05,0.066619687
20/03/2009,22.5,-0.059107131
19/03/2009,23.87,0.00672554
18/03/2009,23.71,0.002111042
17/03/2009,23.66,0.037464015
16/03/2009,22.79,-0.01307778
13/03/2009,23.09,-0.048604538
12/03/2009,24.24,0.029727958
11/03/2009,23.53,0.034150714
10/03/2009,22.74,0.073431657
09/03/2009,21.13,-0.02937959
06/03/2009,21.76,0.021366349
05/03/2009,21.3,-0.030060067
04/03/2009,21.95,0.063961618
03/03/2009,20.59,0.024583342
02/03/2009,20.09,-0.024097552
27/02/2009,20.58,-0.008708328
26/02/2009,20.76,-0.025679014
25/02/2009,21.3,-0.018144252
24/02/2009,21.69,0.030901335
23/02/2009,21.03,-0.053240992
20/02/2009,22.18,0.020957487
19/02/2009,21.72,-0.032165853
18/02/2009,22.43,-0.007550558
17/02/2009,22.6,-0.029644717
13/02/2009,23.28,-0.00770222
12/02/2009,23.46,0.004271685
11/02/2009,23.36,0.020761991
10/02/2009,22.88,-0.037319364
09/02/2009,23.75,-0.004620886
06/02/2009,23.86,0.050279118
05/02/2009,22.69,0.02183201
04/02/2009,22.2,0.006326275
03/02/2009,22.06,0.018760559
02/02/2009,21.65,0.028580067
30/01/2009,21.04,-0.049152221
29/01/2009,22.1,-0.090361716
28/01/2009,24.19,0.033203302
27/01/2009,23.4,-0.006389798
26/01/2009,23.55,0.024066482
23/01/2009,22.99,0.004359205
22/01/2009,22.89,-0.018182319
21/01/2009,23.31,0.041161678
20/01/2009,22.37,-0.037723771
16/01/2009,23.23,0.021758909
15/01/2009,22.73,0.01373222
14/01/2009,22.42,0.00447028
13/01/2009,22.32,-0.000895656
12/01/2009,22.34,-0.009799633
09/01/2009,22.56,-0.029696505
08/01/2009,23.24,0.008643096
07/01/2009,23.04,-0.039153937
06/01/2009,23.96,0.011754963
05/01/2009,23.68,
