Date,Close,FLR
09/02/2011,70.02,-0.006831794
08/02/2011,70.5,-0.001275782
07/02/2011,70.59,0.027284863
04/02/2011,68.69,0.000728173
03/02/2011,68.64,-0.012163486
02/02/2011,69.48,0.000143937
01/02/2011,69.47,0.004038661
31/01/2011,69.19,0.012507435
28/01/2011,68.33,-0.021141824
27/01/2011,69.79,-0.031314265
26/01/2011,72.01,0.022043715
25/01/2011,70.44,-0.015355658
24/01/2011,71.53,0.007155415
21/01/2011,71.02,0.015895878
20/01/2011,69.9,0.00444477
19/01/2011,69.59,-0.040689783
18/01/2011,72.48,0.017958303
14/01/2011,71.19,0.014288989
13/01/2011,70.18,0.003711639
12/01/2011,69.92,0.022856485
11/01/2011,68.34,0.034689001
10/01/2011,66.01,0.00136436
07/01/2011,65.92,0.008684446
06/01/2011,65.35,0.003986512
05/01/2011,65.09,0.00833081
04/01/2011,64.55,-0.048974574
03/01/2011,67.79,0.022828295
31/12/2010,66.26,0.001510346
30/12/2010,66.16,-0.001359414
29/12/2010,66.25,0.011996196
28/12/2010,65.46,-0.017715658
27/12/2010,66.63,0.009803261
23/12/2010,65.98,-0.001211754
22/12/2010,66.06,0.017561725
21/12/2010,64.91,0.012869392
20/12/2010,64.08,0.005006268
17/12/2010,63.76,0.009613186
16/12/2010,63.15,0.029569887
15/12/2010,61.31,-0.007798577
14/12/2010,61.79,0
13/12/2010,61.79,-0.007256341
10/12/2010,62.24,0.003379741
09/12/2010,62.03,0.009719824
08/12/2010,61.43,0.009322171
07/12/2010,60.86,-0.012410349
06/12/2010,61.62,-0.002431317
03/12/2010,61.77,0.01681535
02/12/2010,60.74,0.016265919
01/12/2010,59.76,0.032828869
30/11/2010,57.83,-0.002590451
29/11/2010,57.98,0.006749182
26/11/2010,57.59,-0.008472429
24/11/2010,58.08,0.020174597
23/11/2010,56.92,-0.020690993
22/11/2010,58.11,0.006907297
19/11/2010,57.71,0.010976676
18/11/2010,57.08,0.038030112
17/11/2010,54.95,0.015404669
16/11/2010,54.11,-0.023199506
15/11/2010,55.38,0.007794837
12/11/2010,54.95,-0.021781079
11/11/2010,56.16,0.012723046
10/11/2010,55.45,0.010514963
09/11/2010,54.87,-0.015372398
08/11/2010,55.72,0.02158814
05/11/2010,54.53,0.090736025
04/11/2010,49.8,0.004830927
03/11/2010,49.56,0.001817632
02/11/2010,49.47,0.01322636
01/11/2010,48.82,0.012988534
29/10/2010,48.19,-0.018300089
28/10/2010,49.08,-0.000407415
27/10/2010,49.1,-0.016562689
26/10/2010,49.92,0.007035912
25/10/2010,49.57,0.002019387
22/10/2010,49.47,-0.009255599
21/10/2010,49.93,0.014728401
20/10/2010,49.2,0.004277428
19/10/2010,48.99,-0.004886998
18/10/2010,49.23,-0.052237395
15/10/2010,51.87,-0.011691556
14/10/2010,52.48,-0.002093843
13/10/2010,52.59,0.022498786
12/10/2010,51.42,-0.009484248
11/10/2010,51.91,-0.014344704
08/10/2010,52.66,0.006095257
07/10/2010,52.34,0.005556102
06/10/2010,52.05,0.005973618
05/10/2010,51.74,0.041031397
04/10/2010,49.66,-0.013798839
01/10/2010,50.35,0.016420073
30/09/2010,49.53,-0.001210654
29/09/2010,49.59,-0.009433086
28/09/2010,50.06,0.024058575
27/09/2010,48.87,-0.000818163
24/09/2010,48.91,0.015453074
23/09/2010,48.16,-0.028655256
22/09/2010,49.56,-0.017996886
21/09/2010,50.46,0.011360361
20/09/2010,49.89,0.025579957
17/09/2010,48.63,-0.001027644
16/09/2010,48.68,-0.006347928
15/09/2010,48.99,0.001021138
14/09/2010,48.94,-0.01661639
13/09/2010,49.76,0.0237937
10/09/2010,48.59,0.012216738
09/09/2010,48,-0.001457271
08/09/2010,48.07,0.008356013
07/09/2010,47.67,-0.008564021
03/09/2010,48.08,0.01382221
02/09/2010,47.42,0.023038562
01/09/2010,46.34,0.036927273
31/08/2010,44.66,-0.005136806
30/08/2010,44.89,-0.018976739
27/08/2010,45.75,0.025682173
26/08/2010,44.59,-0.008263587
25/08/2010,44.96,-0.001777778
24/08/2010,45.04,-0.027806937
23/08/2010,46.31,-0.006028005
20/08/2010,46.59,-0.00342833
19/08/2010,46.75,-0.021374213
18/08/2010,47.76,0.016040867
17/08/2010,47,0.023682485
16/08/2010,45.9,-0.003913899
13/08/2010,46.08,-0.004762945
12/08/2010,46.3,-0.007745306
11/08/2010,46.66,-0.043612782
10/08/2010,48.74,-0.010003146
09/08/2010,49.23,0.009797996
06/08/2010,48.75,-0.002253868
05/08/2010,48.86,-0.007340979
04/08/2010,49.22,0.005092179
03/08/2010,48.97,-0.012984561
02/08/2010,49.61,0.026967926
30/07/2010,48.29,0.006648684
29/07/2010,47.97,-0.012841933
28/07/2010,48.59,-0.010441286
27/07/2010,49.1,0.025787917
26/07/2010,47.85,0.017072814
23/07/2010,47.04,0.021922219
22/07/2010,46.02,0.045795955
21/07/2010,43.96,-0.009508788
20/07/2010,44.38,0.02926592
19/07/2010,43.1,0.007218567
16/07/2010,42.79,-0.036709788
15/07/2010,44.39,-0.013203728
14/07/2010,44.98,-0.016755242
13/07/2010,45.74,0.023671053
12/07/2010,44.67,-0.01643021
09/07/2010,45.41,0.004635258
08/07/2010,45.2,0.017857617
07/07/2010,44.4,0.042324624
06/07/2010,42.56,0.018975901
02/07/2010,41.76,0
01/07/2010,41.76,-0.017565132
30/06/2010,42.5,0.006610034
29/06/2010,42.22,-0.028946932
28/06/2010,43.46,-0.020497188
25/06/2010,44.36,0.012476061
24/06/2010,43.81,-0.028576587
23/06/2010,45.08,-0.007513848
22/06/2010,45.42,-0.019621297
21/06/2010,46.32,-0.00323311
18/06/2010,46.47,0.006260139
17/06/2010,46.18,-0.018238892
16/06/2010,47.03,-0.0057246
15/06/2010,47.3,0.032007888
14/06/2010,45.81,0.004375417
11/06/2010,45.61,0.000438596
10/06/2010,45.59,0.043943407
09/06/2010,43.63,-0.005485728
08/06/2010,43.87,0.028437935
07/06/2010,42.64,-0.031169556
04/06/2010,43.99,-0.046633671
03/06/2010,46.09,0.01068829
02/06/2010,45.6,0.023071121
01/06/2010,44.56,-0.051607428
28/05/2010,46.92,-0.018790799
27/05/2010,47.81,0.076701715
26/05/2010,44.28,-0.019457172
25/05/2010,45.15,0.003105593
24/05/2010,45.01,-0.017181039
21/05/2010,45.79,0.010758694
20/05/2010,45.3,-0.063710364
19/05/2010,48.28,-0.036803991
18/05/2010,50.09,-0.004382477
17/05/2010,50.31,-0.019096948
14/05/2010,51.28,-0.034876116
13/05/2010,53.1,-0.005446534
12/05/2010,53.39,0.056244362
11/05/2010,50.47,0.030375462
10/05/2010,48.96,0.063449789
07/05/2010,45.95,-0.069355519
06/05/2010,49.25,-0.031183818
05/05/2010,50.81,-0.011350415
04/05/2010,51.39,-0.042292017
03/05/2010,53.61,0.014467138
30/04/2010,52.84,-0.042425553
29/04/2010,55.13,0.035635636
28/04/2010,53.2,0.018018506
27/04/2010,52.25,-0.014440684
26/04/2010,53.01,-0.007142888
23/04/2010,53.39,0.005258228
22/04/2010,53.11,0.009459019
21/04/2010,52.61,0.004763275
20/04/2010,52.36,0.030246586
19/04/2010,50.8,0.00275971
16/04/2010,50.66,-0.013333531
15/04/2010,51.34,-0.006794164
14/04/2010,51.69,0.011871308
13/04/2010,51.08,-0.002151169
12/04/2010,51.19,0.008238572
09/04/2010,50.77,0.020496191
08/04/2010,49.74,0.008074327
07/04/2010,49.34,-0.012687714
06/04/2010,49.97,0.009450156
05/04/2010,49.5,0.039139908
01/04/2010,47.6,0.023165418
31/03/2010,46.51,-0.012180939
30/03/2010,47.08,0.002126303
29/03/2010,46.98,0.015444322
26/03/2010,46.26,0.000865052
25/03/2010,46.22,-0.011829367
24/03/2010,46.77,0.019866773
23/03/2010,45.85,0.010744539
22/03/2010,45.36,0.002427989
19/03/2010,45.25,-0.015133527
18/03/2010,45.94,-0.005643601
17/03/2010,46.2,0.007604599
16/03/2010,45.85,0.003714633
15/03/2010,45.68,-0.006763416
12/03/2010,45.99,0.002830704
11/03/2010,45.86,0.012727844
10/03/2010,45.28,0.003096663
09/03/2010,45.14,0.005553719
08/03/2010,44.89,0.005360745
05/03/2010,44.65,0.022421956
04/03/2010,43.66,0.007587115
03/03/2010,43.33,0.01347604
02/03/2010,42.75,-0.002803085
01/03/2010,42.87,0.001634178
26/02/2010,42.8,-0.051234881
25/02/2010,45.05,-0.00509245
24/02/2010,45.28,0.005980747
23/02/2010,45.01,-0.030414772
22/02/2010,46.4,0.009963262
19/02/2010,45.94,-0.018760658
18/02/2010,46.81,0.026627831
17/02/2010,45.58,0.001976502
16/02/2010,45.49,0.030806007
12/02/2010,44.11,-0.007003304
11/02/2010,44.42,0.020239463
10/02/2010,43.53,0.005759721
09/02/2010,43.28,0.019599321
08/02/2010,42.44,-0.014503178
05/02/2010,43.06,-0.028615893
04/02/2010,44.31,-0.054672818
03/02/2010,46.8,-0.016949558
02/02/2010,47.6,0.035061308
01/02/2010,45.96,0.013581808
29/01/2010,45.34,-0.015538118
28/01/2010,46.05,-0.023181978
27/01/2010,47.13,0.007881604
26/01/2010,46.76,-0.001068719
25/01/2010,46.81,0.008581902
22/01/2010,46.41,-0.002797205
21/01/2010,46.54,-0.041663926
20/01/2010,48.52,-0.019996585
19/01/2010,49.5,0.008317322
15/01/2010,49.09,-0.022359679
14/01/2010,50.2,0.015255214
13/01/2010,49.44,0.006493529
12/01/2010,49.12,-0.017356642
11/01/2010,49.98,0.004411477
08/01/2010,49.76,0.016003583
07/01/2010,48.97,0.037237792
06/01/2010,47.18,0.025763555
05/01/2010,45.98,-0.000652245
04/01/2010,46.01,0.02130778
31/12/2009,45.04,-0.004651686
30/12/2009,45.25,-0.007266354
29/12/2009,45.58,0.002856203
28/12/2009,45.45,0.001100716
24/12/2009,45.4,0.011297052
23/12/2009,44.89,0.02366841
22/12/2009,43.84,-0.002278424
21/12/2009,43.94,0.006850906
18/12/2009,43.64,0.012683209
17/12/2009,43.09,-0.016114529
16/12/2009,43.79,0.007104419
15/12/2009,43.48,0.070258622
14/12/2009,40.53,0.016669126
11/12/2009,39.86,-0.008244894
10/12/2009,40.19,-0.010396133
09/12/2009,40.61,-0.00466774
08/12/2009,40.8,-0.033026986
07/12/2009,42.17,-0.009440712
04/12/2009,42.57,0.005889992
03/12/2009,42.32,-0.010109408
02/12/2009,42.75,-0.003269503
01/12/2009,42.89,0.009605322
30/11/2009,42.48,-0.013793322
27/11/2009,43.07,-0.023633083
25/11/2009,44.1,0.021082357
24/11/2009,43.18,-0.022894773
23/11/2009,44.18,-0.003163844
20/11/2009,44.32,0.008155913
19/11/2009,43.96,-0.03179135
18/11/2009,45.38,0.000220386
17/11/2009,45.37,0.00198566
16/11/2009,45.28,0.046099441
13/11/2009,43.24,-0.00943729
12/11/2009,43.65,-0.024217547
11/11/2009,44.72,0.007631911
10/11/2009,44.38,-0.078620405
09/11/2009,48.01,0.055897217
06/11/2009,45.4,0.003309435
05/11/2009,45.25,0.006651909
04/11/2009,44.95,0.004012489
03/11/2009,44.77,0.006723468
02/11/2009,44.47,0.001124986
30/10/2009,44.42,-0.055606357
29/10/2009,46.96,0.024575498
28/10/2009,45.82,-0.04062992
27/10/2009,47.72,-0.010837955
26/10/2009,48.24,-0.026591872
23/10/2009,49.54,-0.021961354
22/10/2009,50.64,0.00455221
21/10/2009,50.41,-0.003762008
20/10/2009,50.6,-0.018406629
19/10/2009,51.54,0.025546683
16/10/2009,50.24,-0.013444252
15/10/2009,50.92,0.030507799
14/10/2009,49.39,0.028130384
13/10/2009,48.02,-0.00974
12/10/2009,48.49,-0.005347606
09/10/2009,48.75,0.00082085
08/10/2009,48.71,-0.001436045
07/10/2009,48.78,0.016536135
06/10/2009,47.98,-0.000416753
05/10/2009,48,0.008578356
02/10/2009,47.59,-0.036315111
01/10/2009,49.35,-0.029942357
30/09/2009,50.85,-0.004121289
29/09/2009,51.06,-0.008580396
28/09/2009,51.5,0.012308449
25/09/2009,50.87,-0.018888693
24/09/2009,51.84,-0.029274092
23/09/2009,53.38,-0.024793129
22/09/2009,54.72,-0.005467482
21/09/2009,55.02,-0.018547394
18/09/2009,56.05,0.002679769
17/09/2009,55.9,-0.002322881
16/09/2009,56.03,0.017282158
15/09/2009,55.07,0.012608664
14/09/2009,54.38,0.001840604
11/09/2009,54.28,0.000921574
10/09/2009,54.23,0.014674732
09/09/2009,53.44,-0.001869509
08/09/2009,53.54,0.010325822
04/09/2009,52.99,0.010052242
03/09/2009,52.46,0.030974214
02/09/2009,50.86,-0.012116623
01/09/2009,51.48,-0.027209956
31/08/2009,52.9,-0.012772525
28/08/2009,53.58,-0.009473462
27/08/2009,54.09,0.002962417
26/08/2009,53.93,-0.018918739
25/08/2009,54.96,-0.009416948
24/08/2009,55.48,-0.007004968
21/08/2009,55.87,0.025928386
20/08/2009,54.44,0.022664912
19/08/2009,53.22,0.012859481
18/08/2009,52.54,0.019604702
17/08/2009,51.52,-0.047569366
14/08/2009,54.03,-0.035097702
13/08/2009,55.96,0.02039966
12/08/2009,54.83,0.015994458
11/08/2009,53.96,-0.063367988
10/08/2009,57.49,-0.012446142
07/08/2009,58.21,0.038705471
06/08/2009,56,0.007348362
05/08/2009,55.59,0.032729862
04/08/2009,53.8,-0.003895747
03/08/2009,54.01,0.022658024
31/07/2009,52.8,0.004555817
30/07/2009,52.56,0.01804618
29/07/2009,51.62,-0.038572275
28/07/2009,53.65,-0.024306113
27/07/2009,54.97,0.028976836
24/07/2009,53.4,0.012057418
23/07/2009,52.76,0.036676568
22/07/2009,50.86,0.000393314
21/07/2009,50.84,-0.00998149
20/07/2009,51.35,0.038916962
17/07/2009,49.39,-0.004444452
16/07/2009,49.61,0.010537078
15/07/2009,49.09,0.036088528
14/07/2009,47.35,-0.002952343
13/07/2009,47.49,0.010371561
10/07/2009,47,-0.027076898
09/07/2009,48.29,0.045110878
08/07/2009,46.16,-0.003676077
07/07/2009,46.33,-0.025571391
06/07/2009,47.53,-0.026574119
02/07/2009,48.81,-0.033245733
01/07/2009,50.46,-0.016314858
30/06/2009,51.29,-0.01662838
29/06/2009,52.15,0.006155049
26/06/2009,51.83,-0.011319066
25/06/2009,52.42,0.042874844
24/06/2009,50.22,0.027658975
23/06/2009,48.85,0.030976388
22/06/2009,47.36,-0.059630487
19/06/2009,50.27,-0.002384265
18/06/2009,50.39,-0.013796041
17/06/2009,51.09,-0.002150749
16/06/2009,51.2,-0.005259582
15/06/2009,51.47,-0.04520329
12/06/2009,53.85,0.000557258
11/06/2009,53.82,-0.017314855
10/06/2009,54.76,0.015829523
09/06/2009,53.9,0.04554867
08/06/2009,51.5,-0.026821531
05/06/2009,52.9,0.023525997
04/06/2009,51.67,0.071803087
03/06/2009,48.09,-0.042940771
02/06/2009,50.2,-0.00595831
01/06/2009,50.5,0.072251357
29/05/2009,46.98,0.024128702
28/05/2009,45.86,0.00854051
27/05/2009,45.47,-0.001318682
26/05/2009,45.53,0.043084967
22/05/2009,43.61,-0.008221101
21/05/2009,43.97,-0.029578674
20/05/2009,45.29,0.005091323
19/05/2009,45.06,0.006456663
18/05/2009,44.77,0.034541039
15/05/2009,43.25,-0.027592675
14/05/2009,44.46,0.025052551
13/05/2009,43.36,-0.051685284
12/05/2009,45.66,0.055150691
11/05/2009,43.21,-0.0443612
08/05/2009,45.17,0.079692241
07/05/2009,41.71,-0.00143747
06/05/2009,41.77,0.012769719
05/05/2009,41.24,0.011462142
04/05/2009,40.77,0.077490983
01/05/2009,37.73,-0.003703708
30/04/2009,37.87,-0.008676274
29/04/2009,38.2,-0.01015766
28/04/2009,38.59,-0.037135498
27/04/2009,40.05,-0.022467307
24/04/2009,40.96,0.038069033
23/04/2009,39.43,0.008660268
22/04/2009,39.09,0.012873504
21/04/2009,38.59,0
20/04/2009,38.59,-0.064959526
17/04/2009,41.18,-0.011348667
16/04/2009,41.65,0.052241491
15/04/2009,39.53,0.020703615
14/04/2009,38.72,-0.018424267
13/04/2009,39.44,-0.011345136
09/04/2009,39.89,0.048276383
08/04/2009,38.01,0.026661137
07/04/2009,37.01,-0.043875959
06/04/2009,38.67,0.033393401
03/04/2009,37.4,-0.001869908
02/04/2009,37.47,0.067906878
01/04/2009,35.01,0.013226185
31/03/2009,34.55,-0.008071534
30/03/2009,34.83,-0.066367167
27/03/2009,37.22,-0.034331336
26/03/2009,38.52,0.054961818
25/03/2009,36.46,-0.011995782
24/03/2009,36.9,-0.032789823
23/03/2009,38.13,0.042320188
20/03/2009,36.55,-0.059996759
19/03/2009,38.81,0.018463663
18/03/2009,38.1,-0.016658376
17/03/2009,38.74,0.048661107
16/03/2009,36.9,-0.076910854
13/03/2009,39.85,-0.014202307
12/03/2009,40.42,0.085168804
11/03/2009,37.12,-0.015504187
10/03/2009,37.7,0.119010579
09/03/2009,33.47,0.05275679
06/03/2009,31.75,0.026489502
05/03/2009,30.92,-0.063891481
04/03/2009,32.96,0.070380797
03/03/2009,30.72,0.008499561
02/03/2009,30.46,-0.08764042
27/02/2009,33.25,-0.048432062
26/02/2009,34.9,0.057495568
25/02/2009,32.95,-0.0697412
24/02/2009,35.33,0.008813135
23/02/2009,35.02,-0.054457899
20/02/2009,36.98,-0.026419148
19/02/2009,37.97,-0.015678398
18/02/2009,38.57,-0.016457044
17/02/2009,39.21,-0.069213879
13/02/2009,42.02,-0.011828858
12/02/2009,42.52,0.006133541
11/02/2009,42.26,0.024674865
10/02/2009,41.23,-0.01516457
09/02/2009,41.86,0.007433196
06/02/2009,41.55,0.04781591
05/02/2009,39.61,0.012959145
04/02/2009,39.1,0.010282867
03/02/2009,38.7,0.010389704
02/02/2009,38.3,-0.015544354
30/01/2009,38.9,-0.045725122
29/01/2009,40.72,-0.050986273
28/01/2009,42.85,0.051969074
27/01/2009,40.68,-0.00881063
26/01/2009,41.04,-0.025262982
23/01/2009,42.09,0.047436839
22/01/2009,40.14,-0.080157683
21/01/2009,43.49,0.044430859
20/01/2009,41.6,-0.069633692
16/01/2009,44.6,0.020843528
15/01/2009,43.68,0.014992785
14/01/2009,43.03,-0.067830216
13/01/2009,46.05,0.020402156
12/01/2009,45.12,-0.076353423
09/01/2009,48.7,-0.01346135
08/01/2009,49.36,0.053470875
07/01/2009,46.79,-0.059328886
06/01/2009,49.65,-0.00281577
05/01/2009,49.79,
