Date,Close,ETN
08/02/2011,111.14,0.017334917
07/02/2011,109.23,-0.003016594
04/02/2011,109.56,0.005124462
03/02/2011,109,0.001377095
02/02/2011,108.85,-0.002752295
01/02/2011,109.15,0.010962295
31/01/2011,107.96,0.034873009
28/01/2011,104.26,-0.020881548
27/01/2011,106.46,0.017530178
26/01/2011,104.61,0.013182775
25/01/2011,103.24,0.005244258
24/01/2011,102.7,0.002437242
21/01/2011,102.45,0.022106891
20/01/2011,100.21,-0.03914011
19/01/2011,104.21,-0.017973952
18/01/2011,106.1,0.018549878
14/01/2011,104.15,0.003558894
13/01/2011,103.78,-0.015868797
12/01/2011,105.44,0.013943498
11/01/2011,103.98,0.012581217
10/01/2011,102.68,0.000779423
07/01/2011,102.6,9.74706E-05
06/01/2011,102.59,-0.013169552
05/01/2011,103.95,0.007047382
04/01/2011,103.22,-0.004350145
03/01/2011,103.67,0.021055462
31/12/2010,101.51,0.003453894
30/12/2010,101.16,-0.002369669
29/12/2010,101.4,0.000295902
28/12/2010,101.37,-0.002561578
27/12/2010,101.63,0.001575579
23/12/2010,101.47,-0.006972776
22/12/2010,102.18,0.000195752
21/12/2010,102.16,0.011122709
20/12/2010,101.03,0.009847396
17/12/2010,100.04,-0.008559821
16/12/2010,100.9,0.016588769
15/12/2010,99.24,0.00343192
14/12/2010,98.9,0.004865203
13/12/2010,98.42,-0.00496631
10/12/2010,98.91,-0.004639911
09/12/2010,99.37,-0.003014472
08/12/2010,99.67,-0.008392496
07/12/2010,100.51,0.007590169
06/12/2010,99.75,0.001103365
03/12/2010,99.64,-0.001103365
02/12/2010,99.75,0.008658934
01/12/2010,98.89,0.02550192
30/11/2010,96.4,-0.002279558
29/11/2010,96.62,-0.014079674
26/11/2010,97.99,-0.001223866
24/11/2010,98.11,0.023722235
23/11/2010,95.81,-0.01686974
22/11/2010,97.44,0.009901071
19/11/2010,96.48,0.007386249
18/11/2010,95.77,0.035497882
17/11/2010,92.43,-0.008725213
16/11/2010,93.24,-0.010243367
15/11/2010,94.2,-0.00063674
12/11/2010,94.26,0.001592611
11/11/2010,94.11,0.005433927
10/11/2010,93.6,0.004819286
09/11/2010,93.15,-0.002251891
08/11/2010,93.36,-0.005554383
05/11/2010,93.88,0.006733312
04/11/2010,93.25,0.016652634
03/11/2010,91.71,0.013281574
02/11/2010,90.5,0.022686339
01/11/2010,88.47,-0.004060919
29/10/2010,88.83,0.00870603
28/10/2010,88.06,0.008209852
27/10/2010,87.34,-0.002173044
26/10/2010,87.53,-0.008192104
25/10/2010,88.25,0.004315246
22/10/2010,87.87,-0.00250057
21/10/2010,88.09,0.014522009
20/10/2010,86.82,0.040068804
19/10/2010,83.41,-0.010613659
18/10/2010,84.3,0.004994659
15/10/2010,83.88,0.002865331
14/10/2010,83.64,-0.005365779
13/10/2010,84.09,0.015580373
12/10/2010,82.79,0.001329546
11/10/2010,82.68,-0.006389798
08/10/2010,83.21,0.002767918
07/10/2010,82.98,-0.001324743
06/10/2010,83.09,-0.003963731
05/10/2010,83.42,0.025865081
04/10/2010,81.29,-0.015138856
01/10/2010,82.53,0.00048479
30/09/2010,82.49,-0.002179705
29/09/2010,82.67,0.00230094
28/09/2010,82.48,0.006934756
27/09/2010,81.91,-0.006207042
24/09/2010,82.42,0.029426562
23/09/2010,80.03,-0.013774493
22/09/2010,81.14,-0.008590064
21/09/2010,81.84,0.007481485
20/09/2010,81.23,0.017134762
17/09/2010,79.85,0.001629379
16/09/2010,79.72,0.00616548
15/09/2010,79.23,-0.015032226
14/09/2010,80.43,0.002988422
13/09/2010,80.19,0.020536155
10/09/2010,78.56,0.016039351
09/09/2010,77.31,0.003238974
08/09/2010,77.06,0.022175021
07/09/2010,75.37,-0.014881423
03/09/2010,76.5,0.005768238
02/09/2010,76.06,0.0159028
01/09/2010,74.86,0.074580761
31/08/2010,69.48,-0.008455801
30/08/2010,70.07,-0.025225039
27/08/2010,71.86,0.023941434
26/08/2010,70.16,0.002711769
25/08/2010,69.97,-0.00967153
24/08/2010,70.65,-0.025710512
23/08/2010,72.49,-0.007558615
20/08/2010,73.04,-0.004644183
19/08/2010,73.38,-0.027951296
18/08/2010,75.46,-0.017080957
17/08/2010,76.76,0.017743779
16/08/2010,75.41,0.001858243
13/08/2010,75.27,-0.005432276
12/08/2010,75.68,-0.010123008
11/08/2010,76.45,-0.033696604
10/08/2010,79.07,-0.000632151
09/08/2010,79.12,-0.000379099
06/08/2010,79.15,-0.007551955
05/08/2010,79.75,-0.011222063
04/08/2010,80.65,0.015620436
03/08/2010,79.4,-0.003143668
02/08/2010,79.65,0.015053096
30/07/2010,78.46,0.012956374
29/07/2010,77.45,0.005048228
28/07/2010,77.06,-0.006854214
27/07/2010,77.59,0.002193408
26/07/2010,77.42,0.002457163
23/07/2010,77.23,0.03263877
22/07/2010,74.75,0.0217738
21/07/2010,73.14,0.057399721
20/07/2010,69.06,0.022699957
19/07/2010,67.51,0.004602488
16/07/2010,67.2,-0.025708357
15/07/2010,68.95,0.003632405
14/07/2010,68.7,0.002623526
13/07/2010,68.52,0.028421096
12/07/2010,66.6,-0.01342302
09/07/2010,67.5,0.014174053
08/07/2010,66.55,0.011941794
07/07/2010,65.76,0.033712795
06/07/2010,63.58,-0.001885607
02/07/2010,63.7,-0.013410461
01/07/2010,64.56,-0.013538668
30/06/2010,65.44,-0.008369523
29/06/2010,65.99,-0.047931079
28/06/2010,69.23,-0.013914016
25/06/2010,70.2,0.011173301
24/06/2010,69.42,-0.023490296
23/06/2010,71.07,-0.007150398
22/06/2010,71.58,-0.037564389
21/06/2010,74.32,0
18/06/2010,74.32,0.001615944
17/06/2010,74.2,0.00866275
16/06/2010,73.56,-0.012026359
15/06/2010,74.45,0.04182989
14/06/2010,71.4,0.012259718
11/06/2010,70.53,-0.004667948
10/06/2010,70.86,0.052884053
09/06/2010,67.21,-0.003861009
08/06/2010,67.47,0.015684839
07/06/2010,66.42,-0.011377368
04/06/2010,67.18,-0.064277993
03/06/2010,71.64,0.014057021
02/06/2010,70.64,0.036325701
01/06/2010,68.12,-0.026509845
28/05/2010,69.95,-0.007690155
27/05/2010,70.49,0.032000424
26/05/2010,68.27,-0.009040598
25/05/2010,68.89,-0.002609453
24/05/2010,69.07,-0.003612982
21/05/2010,69.32,0.025273422
20/05/2010,67.59,-0.040306993
19/05/2010,70.37,-0.031335617
18/05/2010,72.61,-0.016933356
17/05/2010,73.85,-0.000947418
14/05/2010,73.92,-0.029852963
13/05/2010,76.16,-0.010969031
12/05/2010,77,0.026050677
11/05/2010,75.02,0.002669516
10/05/2010,74.82,0.063024921
07/05/2010,70.25,-0.01399415
06/05/2010,71.24,-0.051700286
05/05/2010,75.02,0.001600854
04/05/2010,74.9,-0.04643505
03/05/2010,78.46,0.016707753
30/04/2010,77.16,-0.023693239
29/04/2010,79.01,0.024341453
28/04/2010,77.11,0.000908206
27/04/2010,77.04,-0.023095715
26/04/2010,78.84,-0.004682071
23/04/2010,79.21,0.006205301
22/04/2010,78.72,0.008035245
21/04/2010,78.09,-0.002813301
20/04/2010,78.31,-0.010669478
19/04/2010,79.15,-0.003027629
16/04/2010,79.39,-0.01164624
15/04/2010,80.32,0.005117655
14/04/2010,79.91,0.006654554
13/04/2010,79.38,-0.006904804
12/04/2010,79.93,-0.003496944
09/04/2010,80.21,0.021676967
08/04/2010,78.49,0.000637227
07/04/2010,78.44,0.009993677
06/04/2010,77.66,0.009964495
05/04/2010,76.89,0.01098481
01/04/2010,76.05,0.003688583
31/03/2010,75.77,-0.008542006
30/03/2010,76.42,0.004327592
29/03/2010,76.09,0.020178569
26/03/2010,74.57,0.001476213
25/03/2010,74.46,-0.00482316
24/03/2010,74.82,-0.019849798
23/03/2010,76.32,0.008685408
22/03/2010,75.66,0.020159551
19/03/2010,74.15,-0.01273049
18/03/2010,75.1,0.002666668
17/03/2010,74.9,0.004415609
16/03/2010,74.57,0.008213875
15/03/2010,73.96,-0.006200316
12/03/2010,74.42,0.025586589
11/03/2010,72.54,0.001103448
10/03/2010,72.46,0.000552181
09/03/2010,72.42,-0.002482417
08/03/2010,72.6,-0.007410491
05/03/2010,73.14,0.022118679
04/03/2010,71.54,0
03/03/2010,71.54,0.021475818
02/03/2010,70.02,0.000285673
01/03/2010,70,0.027224386
26/02/2010,68.12,0.017324784
25/02/2010,66.95,0.002093302
24/02/2010,66.81,0.006607623
23/02/2010,66.37,-0.015844876
22/02/2010,67.43,-0.004291535
19/02/2010,67.72,0.001625656
18/02/2010,67.61,0.008466445
17/02/2010,67.04,0.005984458
16/02/2010,66.64,0.024610083
12/02/2010,65.02,0.002772218
11/02/2010,64.84,0.020410462
10/02/2010,63.53,-0.005180952
09/02/2010,63.86,0.029881435
08/02/2010,61.98,-0.000322633
05/02/2010,62,0.001291156
04/02/2010,61.92,-0.044999304
03/02/2010,64.77,-0.00584977
02/02/2010,65.15,0.012044618
01/02/2010,64.37,0.049847115
29/01/2010,61.24,-0.020845871
28/01/2010,62.53,-0.012554793
27/01/2010,63.32,-0.012711038
26/01/2010,64.13,-0.006992492
25/01/2010,64.58,-0.01993014
22/01/2010,65.88,-0.012969568
21/01/2010,66.74,-0.024422142
20/01/2010,68.39,-0.020407395
19/01/2010,69.8,0.02980955
15/01/2010,67.75,-0.018426962
14/01/2010,69.01,0.001740392
13/01/2010,68.89,0.010213103
12/01/2010,68.19,-0.012822557
11/01/2010,69.07,0.044708452
08/01/2010,66.05,0.02219762
07/01/2010,64.6,0.014657989
06/01/2010,63.66,-0.004388722
05/01/2010,63.94,-0.005925481
04/01/2010,64.32,0.010942739
31/12/2009,63.62,-0.007204416
30/12/2009,64.08,0.000780579
29/12/2009,64.03,-0.000156165
28/12/2009,64.04,-0.007002285
24/12/2009,64.49,0.010756983
23/12/2009,63.8,-0.002973631
22/12/2009,63.99,0
21/12/2009,63.99,0.011315538
18/12/2009,63.27,-0.012408861
17/12/2009,64.06,-0.02314561
16/12/2009,65.56,-0.001067155
15/12/2009,65.63,-0.001522534
14/12/2009,65.73,0.019355443
11/12/2009,64.47,0.001241658
10/12/2009,64.39,0.005138197
09/12/2009,64.06,0
08/12/2009,64.06,-0.018559147
07/12/2009,65.26,-0.014452218
04/12/2009,66.21,0.024307549
03/12/2009,64.62,-0.000618812
02/12/2009,64.66,-0.011838097
01/12/2009,65.43,0.023661507
30/11/2009,63.9,-0.005773598
27/11/2009,64.27,-0.017582193
25/11/2009,65.41,0.022573624
24/11/2009,63.95,-0.008873725
23/11/2009,64.52,0.020829192
20/11/2009,63.19,-0.00015824
19/11/2009,63.2,-0.010075652
18/11/2009,63.84,-0.011834458
17/11/2009,64.6,-0.021288805
16/11/2009,65.99,0.022372983
13/11/2009,64.53,0.000309981
12/11/2009,64.51,-0.007874664
11/11/2009,65.02,-0.009033208
10/11/2009,65.61,0.009494711
09/11/2009,64.99,0.010518272
06/11/2009,64.31,-0.003260113
05/11/2009,64.52,0.025588085
04/11/2009,62.89,-0.003967315
03/11/2009,63.14,0.024205718
02/11/2009,61.63,0.019332188
30/10/2009,60.45,-0.02483382
29/10/2009,61.97,0.028978045
28/10/2009,60.2,-0.024449491
27/10/2009,61.69,-0.009518504
26/10/2009,62.28,-0.013080423
23/10/2009,63.1,-0.01150253
22/10/2009,63.83,0.000626861
21/10/2009,63.79,-0.001879405
20/10/2009,63.91,0.000312989
19/10/2009,63.89,0.055842679
16/10/2009,60.42,0.00381395
15/10/2009,60.19,0.009179736
14/10/2009,59.64,0.03671547
13/10/2009,57.49,-0.002605751
12/10/2009,57.64,0.004869575
09/10/2009,57.36,0.011572986
08/10/2009,56.7,0.014567676
07/10/2009,55.88,0.008626941
06/10/2009,55.4,0.00361664
05/10/2009,55.2,0.020868412
02/10/2009,54.06,-0.01578304
01/10/2009,54.92,-0.02995471
30/09/2009,56.59,-0.015952657
29/09/2009,57.5,0.009084619
28/09/2009,56.98,0.010231171
25/09/2009,56.4,-0.009528923
24/09/2009,56.94,-0.016201034
23/09/2009,57.87,-0.011169461
22/09/2009,58.52,-0.000170867
21/09/2009,58.53,-0.020797098
18/09/2009,59.76,-0.003007521
17/09/2009,59.94,-0.002332946
16/09/2009,60.08,0.01678455
15/09/2009,59.08,0.021039004
14/09/2009,57.85,-0.003623505
11/09/2009,58.06,0.013874659
10/09/2009,57.26,0.014601368
09/09/2009,56.43,0.025122441
08/09/2009,55.03,0.010779313
04/09/2009,54.44,0.014244992
03/09/2009,53.67,0.016532407
02/09/2009,52.79,-0.005855149
01/09/2009,53.1,-0.015880763
31/08/2009,53.95,-0.015814967
28/08/2009,54.81,-0.013230823
27/08/2009,55.54,0.003065551
26/08/2009,55.37,-0.007377451
25/08/2009,55.78,0.012991882
24/08/2009,55.06,-0.005614431
21/08/2009,55.37,0.027835527
20/08/2009,53.85,0.008391658
19/08/2009,53.4,-0.002057806
18/08/2009,53.51,0.026511683
17/08/2009,52.11,-0.037662143
14/08/2009,54.11,-0.022115495
13/08/2009,55.32,0.004892644
12/08/2009,55.05,0.023712167
11/08/2009,53.76,-0.016968316
10/08/2009,54.68,-0.001461989
07/08/2009,54.76,0.03003006
06/08/2009,53.14,-0.002631086
05/08/2009,53.28,-0.01194044
04/08/2009,53.92,0.005019998
03/08/2009,53.65,0.032777397
31/07/2009,51.92,0.005213877
30/07/2009,51.65,0.015610073
29/07/2009,50.85,-0.011535957
28/07/2009,51.44,-0.018299653
27/07/2009,52.39,0.022976201
24/07/2009,51.2,0.011392777
23/07/2009,50.62,0.023991555
22/07/2009,49.42,0.008739005
21/07/2009,48.99,0.001021138
20/07/2009,48.94,0.085044297
17/07/2009,44.95,-0.010842013
16/07/2009,45.44,0.023378556
15/07/2009,44.39,0.038347024
14/07/2009,42.72,0.013907119
13/07/2009,42.13,0.028652496
10/07/2009,40.94,0.002935423
09/07/2009,40.82,-0.003911985
08/07/2009,40.98,0.000488162
07/07/2009,40.96,-0.036672773
06/07/2009,42.49,-0.011698776
02/07/2009,42.99,-0.051897903
01/07/2009,45.28,0.014907385
30/06/2009,44.61,-0.022388168
29/06/2009,45.62,0.009691706
26/06/2009,45.18,0.021251219
25/06/2009,44.23,0.025184481
24/06/2009,43.13,0.007447091
23/06/2009,42.81,-0.010225513
22/06/2009,43.25,-0.052252372
19/06/2009,45.57,-0.003067487
18/06/2009,45.71,-0.003494216
17/06/2009,45.87,-0.01019421
16/06/2009,46.34,-0.015630336
15/06/2009,47.07,-0.043851181
12/06/2009,49.18,0.00919218
11/06/2009,48.73,-0.004708781
10/06/2009,48.96,0.000817327
09/06/2009,48.92,0.005740073
08/06/2009,48.64,0.011787956
05/06/2009,48.07,0.003960401
04/06/2009,47.88,0.014515875
03/06/2009,47.19,-0.022213822
02/06/2009,48.25,0.022849752
01/06/2009,47.16,0.080785138
29/05/2009,43.5,-0.002296212
28/05/2009,43.6,-0.00935973
27/05/2009,44.01,-0.040522018
26/05/2009,45.83,0.037345971
22/05/2009,44.15,-0.008120956
21/05/2009,44.51,-0.040075816
20/05/2009,46.33,-0.000431593
19/05/2009,46.35,-0.003231021
18/05/2009,46.5,0.025924554
15/05/2009,45.31,0.009758339
14/05/2009,44.87,0.002007809
13/05/2009,44.78,-0.029701886
12/05/2009,46.13,-0.000866739
11/05/2009,46.17,-0.032391496
08/05/2009,47.69,0.043280105
07/05/2009,45.67,-0.00196872
06/05/2009,45.76,0.000655809
05/05/2009,45.73,-0.000437254
04/05/2009,45.75,0.047676031
01/05/2009,43.62,-0.004118057
30/04/2009,43.8,-0.013380401
29/04/2009,44.39,0.053204036
28/04/2009,42.09,-0.022552048
27/04/2009,43.05,-0.021827403
24/04/2009,44,0.029054384
23/04/2009,42.74,0.000468055
22/04/2009,42.72,0.028010376
21/04/2009,41.54,0.027332106
20/04/2009,40.42,-0.101766733
17/04/2009,44.75,0.02925047
16/04/2009,43.46,0.025164422
15/04/2009,42.38,0.010436527
14/04/2009,41.94,-0.010436527
13/04/2009,42.38,-0.033641962
09/04/2009,43.83,0.08969059
08/04/2009,40.07,0.011293883
07/04/2009,39.62,-0.044912557
06/04/2009,41.44,-0.013661087
03/04/2009,42.01,0.014626804
02/04/2009,41.4,0.098939948
01/04/2009,37.5,0.017213981
31/03/2009,36.86,0.017791628
30/03/2009,36.21,-0.071658927
27/03/2009,38.9,-0.012517726
26/03/2009,39.39,0.045710372
25/03/2009,37.63,0.005863556
24/03/2009,37.41,0.006974277
23/03/2009,37.15,0.085080049
20/03/2009,34.12,-0.034565653
19/03/2009,35.32,0.007673762
18/03/2009,35.05,0.035132079
17/03/2009,33.84,0.022714665
16/03/2009,33.08,-0.015894772
13/03/2009,33.61,0.012273766
12/03/2009,33.2,0.034628862
11/03/2009,32.07,-0.000935016
10/03/2009,32.1,0.058698907
09/03/2009,30.27,-0.027372188
06/03/2009,31.11,-0.019102778
05/03/2009,31.71,-0.067372722
04/03/2009,33.92,-0.013761014
03/03/2009,34.39,0.028312124
02/03/2009,33.43,-0.078223248
27/02/2009,36.15,-0.003314005
26/02/2009,36.27,-0.058627787
25/02/2009,38.46,-0.03248783
24/02/2009,39.73,0.043468332
23/02/2009,38.04,-0.05721683
20/02/2009,40.28,-0.010864304
19/02/2009,40.72,-0.029282189
18/02/2009,41.93,-0.002619985
17/02/2009,42.04,-0.041012271
13/02/2009,43.8,-0.002963641
12/02/2009,43.93,-0.007709789
11/02/2009,44.27,0.028642123
10/02/2009,43.02,-0.045219563
09/02/2009,45.01,0.003115267
06/02/2009,44.87,0.028941654
05/02/2009,43.59,0.007830533
04/02/2009,43.25,0.009058243
03/02/2009,42.86,-0.001398928
02/02/2009,42.92,-0.025306158
30/01/2009,44.02,-0.027558594
29/01/2009,45.25,-0.033680533
28/01/2009,46.8,0.030150858
27/01/2009,45.41,0.019120191
26/01/2009,44.55,-0.017356911
23/01/2009,45.33,-0.011842244
22/01/2009,45.87,-0.028582584
21/01/2009,47.2,0.004246291
20/01/2009,47,-0.032652545
16/01/2009,48.56,-0.002878883
15/01/2009,48.7,0.026213275
14/01/2009,47.44,-0.03561453
13/01/2009,49.16,-0.005881773
12/01/2009,49.45,-0.01445518
09/01/2009,50.17,-0.014445685
08/01/2009,50.9,0.016241197
07/01/2009,50.08,-0.043565831
06/01/2009,52.31,0.007483485
05/01/2009,51.92,
