Date,Close,STX
22/02/2013,31.84,0.003775964
21/02/2013,31.72,-0.024292693
20/02/2013,32.5,-0.050400588
19/02/2013,34.18,-0.00786832
15/02/2013,34.45,-0.014409471
14/02/2013,34.95,-0.001715266
13/02/2013,35.01,0.009470583
12/02/2013,34.68,-0.010612462
11/02/2013,35.05,-0.012193544
08/02/2013,35.48,0.021077397
07/02/2013,34.74,0.003460211
06/02/2013,34.62,0.019248188
05/02/2013,33.96,0.004722559
04/02/2013,33.8,0.003853569
01/02/2013,33.67,-0.009164883
31/01/2013,33.98,0.002652131
30/01/2013,33.89,-0.000589971
29/01/2013,33.91,-0.098228092
28/01/2013,37.41,0.004286104
25/01/2013,37.25,0.010253733
24/01/2013,36.87,0.006803673
23/01/2013,36.62,-0.034092686
22/01/2013,37.89,0.068540536
18/01/2013,35.38,0.010227362
17/01/2013,35.02,0.020773973
16/01/2013,34.3,-0.004653877
15/01/2013,34.46,0.014321449
14/01/2013,33.97,0.020220731
11/01/2013,33.29,-0.011647138
10/01/2013,33.68,0.005955944
09/01/2013,33.48,0.064458875
08/01/2013,31.39,-0.002863053
07/01/2013,31.48,0.00095344
04/01/2013,31.45,0.002228236
03/01/2013,31.38,-0.018001434
02/01/2013,31.95,0.049071894
31/12/2012,30.42,0.015570962
28/12/2012,29.95,-0.008643671
27/12/2012,30.21,-0.005611502
26/12/2012,30.38,0.002966872
24/12/2012,30.29,-0.005596722
21/12/2012,30.46,0.00262985
20/12/2012,30.38,0.001976936
19/12/2012,30.32,0.032174357
18/12/2012,29.36,0.045644572
17/12/2012,28.05,0.014362904
14/12/2012,27.65,-0.003610112
13/12/2012,27.75,0
12/12/2012,27.75,-0.045093938
11/12/2012,29.03,0.004142222
10/12/2012,28.91,0.019913322
07/12/2012,28.34,-0.006681931
06/12/2012,28.53,0.033140393
05/12/2012,27.6,0.042181614
04/12/2012,26.46,0.042461029
03/12/2012,25.36,0.010305283
30/11/2012,25.1,-0.006354271
29/11/2012,25.26,-0.016879694
28/11/2012,25.69,-0.010069798
27/11/2012,25.95,-0.052544919
26/11/2012,27.35,0.002196194
23/11/2012,27.29,0.019985861
21/11/2012,26.75,0.004496074
20/11/2012,26.63,-0.017126256
19/11/2012,27.09,-0.000738007
16/11/2012,27.11,0.008892241
15/11/2012,26.87,0.003355082
14/11/2012,26.78,-0.04204604
13/11/2012,27.93,-0.004287252
12/11/2012,28.05,-0.035374026
09/11/2012,29.06,-0.018749484
08/11/2012,29.61,0.009842265
07/11/2012,29.32,-0.032547748
06/11/2012,30.29,0.049054313
05/11/2012,28.84,0.028844772
02/11/2012,28.02,-0.007466701
01/11/2012,28.23,0.032400242
31/10/2012,27.33,-0.021000048
26/10/2012,27.91,-0.007851575
25/10/2012,28.13,0.015404209
24/10/2012,27.7,-0.003603608
23/10/2012,27.8,-0.018179078
22/10/2012,28.31,0.01458841
19/10/2012,27.9,-0.002505818
18/10/2012,27.97,-0.014552165
17/10/2012,28.38,-0.007022501
16/10/2012,28.58,0.005262247
15/10/2012,28.43,0.012743535
12/10/2012,28.07,-0.006392067
11/10/2012,28.25,0.000708215
10/10/2012,28.23,-0.016163388
09/10/2012,28.69,-0.028858066
08/10/2012,29.53,-0.002029771
05/10/2012,29.59,-0.013760915
04/10/2012,30,-0.001665279
03/10/2012,30.05,-0.007954964
02/10/2012,30.29,0.006624734
01/10/2012,30.09,-0.028503158
28/09/2012,30.96,-0.030849958
27/09/2012,31.93,0.030204172
26/09/2012,30.98,-0.018231754
25/09/2012,31.55,0.006040394
24/09/2012,31.36,0.012837147
21/09/2012,30.96,0.030832223
20/09/2012,30.02,0.018491029
19/09/2012,29.47,-0.007437492
18/09/2012,29.69,-0.002018843
17/09/2012,29.75,-0.024241599
