Date,Close,STZ
24/01/2011,19.14,0.007341407
21/01/2011,19,-0.007341407
20/01/2011,19.14,-0.004171018
19/01/2011,19.22,-0.007774074
18/01/2011,19.37,0.002584649
14/01/2011,19.32,-0.001551591
13/01/2011,19.35,0.001551591
12/01/2011,19.32,0.004669269
11/01/2011,19.23,-0.014968021
10/01/2011,19.52,0.001538067
07/01/2011,19.49,-0.017798588
06/01/2011,19.84,-0.084066858
05/01/2011,21.58,0.005110348
04/01/2011,21.47,-0.006499559
03/01/2011,21.61,-0.024681326
31/12/2010,22.15,0.009526042
30/12/2010,21.94,-0.010879527
29/12/2010,22.18,-0.000450755
28/12/2010,22.19,-0.009419222
27/12/2010,22.4,0.00402595
23/12/2010,22.31,0.014902059
22/12/2010,21.98,0
21/12/2010,21.98,0.002733487
20/12/2010,21.92,-0.010438034
17/12/2010,22.15,-0.008541297
16/12/2010,22.34,0.018067339
15/12/2010,21.94,0.018864143
14/12/2010,21.53,0.008395572
13/12/2010,21.35,-0.005138998
10/12/2010,21.46,-0.004649009
09/12/2010,21.56,0.004183134
08/12/2010,21.47,-0.001396323
07/12/2010,21.5,-0.006952519
06/12/2010,21.65,-0.006904515
03/12/2010,21.8,0.022733524
02/12/2010,21.31,0.010851722
01/12/2010,21.08,0.022548329
30/11/2010,20.61,-0.005805532
29/11/2010,20.73,0
26/11/2010,20.73,-0.013416588
24/11/2010,21.01,0.022137574
23/11/2010,20.55,-0.010167117
22/11/2010,20.76,0.000963855
19/11/2010,20.74,-0.001926783
18/11/2010,20.78,0.044276784
17/11/2010,19.88,0.011636863
16/11/2010,19.65,-0.033036037
15/11/2010,20.31,0.022909368
12/11/2010,19.85,-0.015496436
11/11/2010,20.16,0.01348335
10/11/2010,19.89,-0.000502639
09/11/2010,19.9,-0.007010544
08/11/2010,20.04,-0.001495887
05/11/2010,20.07,0.005997019
04/11/2010,19.95,0.021277398
03/11/2010,19.53,0.000512164
02/11/2010,19.52,-0.006637757
01/11/2010,19.65,-0.004062982
29/10/2010,19.73,0.035598291
28/10/2010,19.04,0.004210533
27/10/2010,18.96,-0.020360923
26/10/2010,19.35,-0.007722046
25/10/2010,19.5,0.010827639
22/10/2010,19.29,-0.002071466
21/10/2010,19.33,0.001035197
20/10/2010,19.31,0.012506677
19/10/2010,19.07,-0.017671978
18/10/2010,19.41,0.02029734
15/10/2010,19.02,0
14/10/2010,19.02,-0.003149609
13/10/2010,19.08,0.00367551
12/10/2010,19.01,-0.005246602
11/10/2010,19.11,0.021153618
08/10/2010,18.71,0.002675945
07/10/2010,18.66,0.007530966
06/10/2010,18.52,0.041902492
05/10/2010,17.76,0.005646542
04/10/2010,17.66,-0.006209447
01/10/2010,17.77,0.004512134
30/09/2010,17.69,-0.004512134
29/09/2010,17.77,-0.003931485
28/09/2010,17.84,-0.007260574
27/09/2010,17.97,-0.007760571
24/09/2010,18.11,0.01558184
23/09/2010,17.83,-0.01558184
22/09/2010,18.11,-0.002206289
21/09/2010,18.15,-0.004946424
20/09/2010,18.24,0.015469922
17/09/2010,17.96,0.012888943
16/09/2010,17.73,0.001693481
15/09/2010,17.7,0.011935351
14/09/2010,17.49,0.014977238
13/09/2010,17.23,0.008743862
10/09/2010,17.08,0.001757985
09/09/2010,17.05,0.004703124
08/09/2010,16.97,-0.011134015
07/09/2010,17.16,-0.01446366
03/09/2010,17.41,0.00923261
02/09/2010,17.25,0.016954513
01/09/2010,16.96,0.017846994
31/08/2010,16.66,0.006624535
30/08/2010,16.55,-0.017370907
27/08/2010,16.84,0.009546612
26/08/2010,16.68,-0.004187861
25/08/2010,16.75,0.008393335
24/08/2010,16.61,-0.004205473
23/08/2010,16.68,0.00119976
20/08/2010,16.66,-0.00119976
19/08/2010,16.68,-0.01014026
18/08/2010,16.85,-0.00118624
17/08/2010,16.87,0.02278276
16/08/2010,16.49,-0.012654583
13/08/2010,16.7,-0.012496443
12/08/2010,16.91,0.000591541
11/08/2010,16.9,-0.026855087
10/08/2010,17.36,-0.000575871
09/08/2010,17.37,0.006932437
06/08/2010,17.25,-0.003472226
05/08/2010,17.31,-0.013769581
04/08/2010,17.55,0.013192047
03/08/2010,17.32,-0.005757068
02/08/2010,17.42,0.020882429
30/07/2010,17.06,-0.000585995
29/07/2010,17.07,-0.000585652
28/07/2010,17.08,-0.013376181
27/07/2010,17.31,0.005793759
26/07/2010,17.21,0.008754068
23/07/2010,17.06,0.011199646
22/07/2010,16.87,0.020359985
21/07/2010,16.53,-0.012026603
20/07/2010,16.73,0.012631747
19/07/2010,16.52,0.010955679
16/07/2010,16.34,-0.007924455
15/07/2010,16.47,0.006090153
14/07/2010,16.37,0.00061106
13/07/2010,16.36,0.017885151
12/07/2010,16.07,0
09/07/2010,16.07,0.00124533
08/07/2010,16.05,0.000623247
07/07/2010,16.04,0.027814688
06/07/2010,15.6,0.013552966
02/07/2010,15.39,-0.010342691
01/07/2010,15.55,-0.004491506
30/06/2010,15.62,0.012238478
29/06/2010,15.43,-0.033145163
28/06/2010,15.95,-0.003754698
25/06/2010,16.01,-0.003118182
24/06/2010,16.06,-0.00991334
23/06/2010,16.22,-0.000616333
22/06/2010,16.23,-0.005529968
21/06/2010,16.32,0.001226242
18/06/2010,16.3,-0.004285284
17/06/2010,16.37,-0.016359044
16/06/2010,16.64,-0.008974036
15/06/2010,16.79,-0.008894218
14/06/2010,16.94,0.004733737
11/06/2010,16.86,0.026443849
10/06/2010,16.42,0.023414502
09/06/2010,16.04,0.00249688
08/06/2010,16,0.015748357
07/06/2010,15.75,-0.006959851
04/06/2010,15.86,-0.036525261
03/06/2010,16.45,0.001825373
02/06/2010,16.42,0.018439367
01/06/2010,16.12,-0.0329499
28/05/2010,16.66,-0.002398083
27/05/2010,16.7,0.037832456
26/05/2010,16.08,0.017566324
25/05/2010,15.8,-0.032993967
24/05/2010,16.33,0.001838799
21/05/2010,16.3,-0.007943824
20/05/2010,16.43,-0.055059777
19/05/2010,17.36,-0.022216807
18/05/2010,17.75,-0.006737813
17/05/2010,17.87,0.003924872
14/05/2010,17.8,-0.013393057
13/05/2010,18.04,-0.003872757
12/05/2010,18.11,0.034834983
11/05/2010,17.49,0.004584535
10/05/2010,17.41,0.041037411
07/05/2010,16.71,-0.056992166
06/05/2010,17.69,-0.023464764
05/05/2010,18.11,-0.010983087
04/05/2010,18.31,-0.015714222
03/05/2010,18.6,0.01790121
30/04/2010,18.27,-0.015209419
29/04/2010,18.55,0.019597797
28/04/2010,18.19,0.002752548
27/04/2010,18.14,-0.014774551
26/04/2010,18.41,0.003809528
23/04/2010,18.34,0.001637108
22/04/2010,18.31,0.002186988
21/04/2010,18.27,0.003289477
20/04/2010,18.21,0.034640335
19/04/2010,17.59,0.032941436
16/04/2010,17.02,-0.01516064
15/04/2010,17.28,0.001158078
14/04/2010,17.26,0.011069149
13/04/2010,17.07,-0.004675637
12/04/2010,17.15,0.042889242
09/04/2010,16.43,-0.025241725
08/04/2010,16.85,0.000593648
07/04/2010,16.84,-0.009456335
06/04/2010,17,0.019602647
05/04/2010,16.67,0.010250316
01/04/2010,16.5,0.003642991
31/03/2010,16.44,0.001217286
30/03/2010,16.42,0.006721687
29/03/2010,16.31,0.01856489
26/03/2010,16.01,-0.010562385
25/03/2010,16.18,-0.002469137
24/03/2010,16.22,-0.009205343
23/03/2010,16.37,0.016010194
22/03/2010,16.11,0.006851475
19/03/2010,16,-0.011805045
18/03/2010,16.19,-0.003083567
17/03/2010,16.24,0.004319661
16/03/2010,16.17,0.002476781
15/03/2010,16.13,0.001240695
12/03/2010,16.11,0.017533323
11/03/2010,15.83,0.013354729
10/03/2010,15.62,-0.012090507
09/03/2010,15.81,0.001899336
08/03/2010,15.78,-0.001899336
05/03/2010,15.81,0.015296665
04/03/2010,15.57,0.009032319
03/03/2010,15.43,-0.002588998
02/03/2010,15.47,0.013667639
01/03/2010,15.26,0.014521707
26/02/2010,15.04,0.014061162
25/02/2010,14.83,-0.01273049
24/02/2010,15.02,-0.013227706
23/02/2010,15.22,-0.020163285
22/02/2010,15.53,-0.004497277
19/02/2010,15.6,0.000641231
18/02/2010,15.59,-0.005756332
17/02/2010,15.68,0.00447428
16/02/2010,15.61,0.016145007
12/02/2010,15.36,-0.008427927
11/02/2010,15.49,0.023515127
10/02/2010,15.13,-0.0046159
09/02/2010,15.2,0.017922816
08/02/2010,14.93,-0.026439081
05/02/2010,15.33,-0.00779731
04/02/2010,15.45,-0.054169413
03/02/2010,16.31,-0.004892976
02/02/2010,16.39,0.009810011
01/02/2010,16.23,0.009285118
29/01/2010,16.08,-0.00558141
28/01/2010,16.17,-0.010458416
27/01/2010,16.34,-0.004884015
26/01/2010,16.42,-0.01150482
25/01/2010,16.61,0
22/01/2010,16.61,-0.010778547
21/01/2010,16.79,-0.002379537
20/01/2010,16.83,0.000594354
19/01/2010,16.82,0.024677749
15/01/2010,16.41,0.004886998
14/01/2010,16.33,0.026056065
13/01/2010,15.91,0.016476925
12/01/2010,15.65,-0.00255265
11/01/2010,15.69,0.001913876
08/01/2010,15.66,-0.019602272
07/01/2010,15.97,-0.00996893
06/01/2010,16.13,0.013104712
05/01/2010,15.92,-0.012484557
04/01/2010,16.12,0.011856613
31/12/2009,15.93,-0.003759403
30/12/2009,15.99,0.001251565
29/12/2009,15.97,-0.004996887
28/12/2009,16.05,0.008132669
24/12/2009,15.92,0.009466779
23/12/2009,15.77,0.001904158
22/12/2009,15.74,0.016656375
21/12/2009,15.48,0.008433394
18/12/2009,15.35,0.015097103
17/12/2009,15.12,0.000661594
16/12/2009,15.11,-0.067800897
15/12/2009,16.17,0.00558141
14/12/2009,16.08,0.006238323
11/12/2009,15.98,0.010695289
10/12/2009,15.81,-0.010695289
09/12/2009,15.98,-0.011819733
08/12/2009,16.17,-0.025642431
07/12/2009,16.59,-0.009000961
04/12/2009,16.74,0.012624153
03/12/2009,16.53,-0.014414664
02/12/2009,16.77,-0.028220568
01/12/2009,17.25,0.008149056
30/11/2009,17.11,0.007038152
27/11/2009,16.99,-0.024994036
25/11/2009,17.42,0.004026465
24/11/2009,17.35,-0.001152074
23/11/2009,17.37,0.016251083
20/11/2009,17.09,0.005868561
19/11/2009,16.99,-0.014027115
18/11/2009,17.23,-0.001160093
17/11/2009,17.25,0.006980831
16/11/2009,17.13,0.012334958
13/11/2009,16.92,0.024530096
12/11/2009,16.51,-0.009644439
11/11/2009,16.67,0.015110593
10/11/2009,16.42,0.002439026
09/11/2009,16.38,0.019106899
06/11/2009,16.07,-0.000622084
05/11/2009,16.08,0.027744529
04/11/2009,15.64,-0.000639182
03/11/2009,15.65,0.000639182
02/11/2009,15.64,-0.011443227
30/10/2009,15.82,-0.02373628
29/10/2009,16.2,0.028805999
28/10/2009,15.74,-0.034959865
27/10/2009,16.3,0.006153866
26/10/2009,16.2,-0.003081667
23/10/2009,16.25,-0.017084003
22/10/2009,16.53,0.00606798
21/10/2009,16.43,-0.018692133
20/10/2009,16.74,-0.000597193
19/10/2009,16.75,0.018072781
16/10/2009,16.45,-0.028170877
15/10/2009,16.92,0.014285957
14/10/2009,16.68,-0.001796946
13/10/2009,16.71,0.007810193
12/10/2009,16.58,0.009697046
09/10/2009,16.42,0.013488862
08/10/2009,16.2,0.008679534
07/10/2009,16.06,-0.008679534
06/10/2009,16.2,0.020580708
05/10/2009,15.87,0.006321134
02/10/2009,15.77,-0.012602561
01/10/2009,15.97,0.05271143
30/09/2009,15.15,-0.013114942
29/09/2009,15.35,-0.00907918
28/09/2009,15.49,0.012341826
25/09/2009,15.3,-0.011049836
24/09/2009,15.47,-0.015394788
23/09/2009,15.71,-0.001272265
22/09/2009,15.73,0.020553068
21/09/2009,15.41,-0.009043989
18/09/2009,15.55,-0.002569044
17/09/2009,15.59,-0.011479718
16/09/2009,15.77,0.035499049
15/09/2009,15.22,0.003949972
14/09/2009,15.16,0.015287769
11/09/2009,14.93,-0.005344034
10/09/2009,15.01,-0.005978098
09/09/2009,15.1,-0.015769052
08/09/2009,15.34,0.005884293
04/09/2009,15.25,0.016529302
03/09/2009,15,0.021564178
02/09/2009,14.68,0.014408483
01/09/2009,14.47,-0.021873736
31/08/2009,14.79,-0.0214055
28/08/2009,15.11,0.020054148
27/08/2009,14.81,-0.014745575
26/08/2009,15.03,0.001998003
25/08/2009,15,0.003338901
24/08/2009,14.95,0.00873368
21/08/2009,14.82,0.041328195
20/08/2009,14.22,0.024200469
19/08/2009,13.88,-0.005030553
18/08/2009,13.95,-0.031748698
17/08/2009,14.4,-0.011049836
14/08/2009,14.56,0.015225208
13/08/2009,14.34,0.014045175
12/08/2009,14.14,0.014962873
11/08/2009,13.93,-0.017082266
10/08/2009,14.17,0.008504658
07/08/2009,14.05,0.000711997
06/08/2009,14.04,-0.002134473
05/08/2009,14.07,-0.002838895
04/08/2009,14.11,0.020766948
03/08/2009,13.82,0.011644964
31/07/2009,13.66,-0.002193785
30/07/2009,13.69,0.019174629
29/07/2009,13.43,0.002236304
28/07/2009,13.4,0
27/07/2009,13.4,0.001493652
24/07/2009,13.38,-0.001493652
23/07/2009,13.4,0.033387016
22/07/2009,12.96,0.010861239
21/07/2009,12.82,-0.001558847
20/07/2009,12.84,0.018868484
17/07/2009,12.6,-0.026626475
16/07/2009,12.94,-0.008464845
15/07/2009,13.05,0.030340717
14/07/2009,12.66,0.006339165
13/07/2009,12.58,0.010387628
10/07/2009,12.45,-0.018305326
09/07/2009,12.68,-0.014873073
08/07/2009,12.87,-0.020000667
07/07/2009,13.13,-0.043954934
06/07/2009,13.72,0.03485707
02/07/2009,13.25,-0.026807264
01/07/2009,13.61,0.070778868
30/06/2009,12.68,0.015097625
29/06/2009,12.49,0.016956401
26/06/2009,12.28,-0.017756722
25/06/2009,12.5,0.009646377
24/06/2009,12.38,-0.015230755
23/06/2009,12.57,-0.008712926
22/06/2009,12.68,-0.023383762
19/06/2009,12.98,-0.003076926
18/06/2009,13.02,0.013921339
17/06/2009,12.84,-0.012384059
16/06/2009,13,-0.000768935
15/06/2009,13.01,-0.031772718
12/06/2009,13.43,0.005974626
11/06/2009,13.35,0.03351418
10/06/2009,12.91,0.035478691
09/06/2009,12.46,0.002410608
08/06/2009,12.43,0.017857617
05/06/2009,12.21,-0.017052788
04/06/2009,12.42,0.037740328
03/06/2009,11.96,-0.016584128
02/06/2009,12.16,0.009087217
01/06/2009,12.05,0.041513797
29/05/2009,11.56,0.012184659
28/05/2009,11.42,-0.004368727
27/05/2009,11.47,-0.004349724
26/05/2009,11.52,0.022828033
22/05/2009,11.26,-0.007079676
21/05/2009,11.34,-0.041456714
20/05/2009,11.82,-0.041430946
19/05/2009,12.32,0.025484322
18/05/2009,12.01,0.009201236
15/05/2009,11.9,0.013536586
14/05/2009,11.74,0.008554372
13/05/2009,11.64,-0.040409538
12/05/2009,12.12,-0.010668956
11/05/2009,12.25,-0.020202707
08/05/2009,12.5,0.026754737
07/05/2009,12.17,-0.00573537
06/05/2009,12.24,0.013158085
05/05/2009,12.08,0.020912515
04/05/2009,11.83,0.018771882
01/05/2009,11.61,0.001724138
30/04/2009,11.59,0.031553889
29/04/2009,11.23,0.025249312
28/04/2009,10.95,-0.001824818
27/04/2009,10.97,-0.007266154
24/04/2009,11.05,-0.006314861
23/04/2009,11.12,-0.000898876
22/04/2009,11.13,-0.030090766
21/04/2009,11.47,0.007877502
20/04/2009,11.38,-0.024306752
17/04/2009,11.66,0.009478744
16/04/2009,11.55,0.01394966
15/04/2009,11.39,0.02129628
14/04/2009,11.15,0.009914457
13/04/2009,11.04,-0.012601427
09/04/2009,11.18,0.01169604
08/04/2009,11.05,-0.052017014
07/04/2009,11.64,-0.017880425
06/04/2009,11.85,-0.029108084
03/04/2009,12.2,0.001640689
02/04/2009,12.18,0.031695731
01/04/2009,11.8,-0.008438869
31/03/2009,11.9,0.005899722
30/03/2009,11.83,-0.018425982
27/03/2009,12.05,-0.026209526
26/03/2009,12.37,-0.014446479
25/03/2009,12.55,-0.055031319
24/03/2009,13.26,0.012139755
23/03/2009,13.1,0.031797948
20/03/2009,12.69,-0.031797948
19/03/2009,13.1,-0.018904155
18/03/2009,13.35,0.001499251
17/03/2009,13.33,0.003005261
16/03/2009,13.29,0.018223739
13/03/2009,13.05,-0.004587164
12/03/2009,13.11,0.023930127
11/03/2009,12.8,-0.021639175
10/03/2009,13.08,0.023985676
09/03/2009,12.77,0.024575157
06/03/2009,12.46,0.004020914
05/03/2009,12.41,-0.051051525
04/03/2009,13.06,0.012326812
03/03/2009,12.9,-0.0061824
02/03/2009,12.98,-0.005378422
27/02/2009,13.05,-0.026466573
26/02/2009,13.4,-0.036634133
25/02/2009,13.9,0.01230562
24/02/2009,13.73,0.026569829
23/02/2009,13.37,-0.034549559
20/02/2009,13.84,-0.005763705
19/02/2009,13.92,-0.011428696
18/02/2009,14.08,-0.010597061
17/02/2009,14.23,-0.053364234
13/02/2009,15.01,-0.026300004
12/02/2009,15.41,-0.006468328
11/02/2009,15.51,0.029442755
10/02/2009,15.06,-0.035869512
09/02/2009,15.61,-0.005748978
06/02/2009,15.7,0.028425686
05/02/2009,15.26,0.040112329
04/02/2009,14.66,-0.006798123
03/02/2009,14.76,0.050722925
02/02/2009,14.03,-0.034329115
30/01/2009,14.52,-0.039167734
29/01/2009,15.1,-0.009884759
28/01/2009,15.25,0.03537239
27/01/2009,14.72,0.01920498
26/01/2009,14.44,0.034522625
23/01/2009,13.95,-0.035214906
22/01/2009,14.45,-0.01169604
21/01/2009,14.62,0.001368926
20/01/2009,14.6,-0.040931578
16/01/2009,15.21,0.017241806
15/01/2009,14.95,0.003350087
14/01/2009,14.9,-0.010681009
13/01/2009,15.06,-0.005298026
12/01/2009,15.14,0.016650401
09/01/2009,14.89,-0.010688144
08/01/2009,15.05,-0.028170877
07/01/2009,15.48,-0.085988028
06/01/2009,16.87,0.022176516
05/01/2009,16.5,
