Date,Close,AEP
25/01/2011,36.66,-0.002451983
24/01/2011,36.75,0.008471153
21/01/2011,36.44,-0.000822932
20/01/2011,36.47,0.014360921
19/01/2011,35.95,-0.00720624
18/01/2011,36.21,0.021212071
14/01/2011,35.45,-0.006186746
13/01/2011,35.67,-0.007819085
12/01/2011,35.95,0.000834841
11/01/2011,35.92,0.004464293
10/01/2011,35.76,-0.006688988
07/01/2011,36,-0.003881347
06/01/2011,36.14,0.004993076
05/01/2011,35.96,-0.015178986
04/01/2011,36.51,0.007146814
03/01/2011,36.25,0.007476153
31/12/2010,35.98,-0.001943635
30/12/2010,36.05,-0.001939865
29/12/2010,36.12,0.001939865
28/12/2010,36.05,0.004726827
27/12/2010,35.88,-0.001114206
23/12/2010,35.92,-0.001112966
22/12/2010,35.96,0.004459316
21/12/2010,35.8,-0.004459316
20/12/2010,35.96,-0.000833912
17/12/2010,35.99,-0.001665742
16/12/2010,36.05,0.009196108
15/12/2010,35.72,-0.010027939
14/12/2010,36.08,0.005837404
13/12/2010,35.87,0.006432689
10/12/2010,35.64,0.007604599
09/12/2010,35.37,0.008232836
08/12/2010,35.08,-0.009645465
07/12/2010,35.42,-0.010671261
06/12/2010,35.8,-0.005293229
03/12/2010,35.99,-0.002497573
02/12/2010,36.08,-0.008830079
01/12/2010,36.4,0.022223137
30/11/2010,35.6,-0.00224467
29/11/2010,35.68,-0.004753259
26/11/2010,35.85,-0.004730773
24/11/2010,36.02,0.009484032
23/11/2010,35.68,-0.008650814
22/11/2010,35.99,0.006690853
19/11/2010,35.75,-0.008633949
18/11/2010,36.06,0.009473462
17/11/2010,35.72,-0.006140125
16/11/2010,35.94,-0.01354173
15/11/2010,36.43,-0.002467445
12/11/2010,36.52,-0.000547495
11/11/2010,36.54,-0.001640689
10/11/2010,36.6,-0.008163311
09/11/2010,36.9,-0.000812678
08/11/2010,36.93,-0.020635866
05/11/2010,37.7,0.002922037
04/11/2010,37.59,0.001064679
03/11/2010,37.55,-0.002128226
02/11/2010,37.63,0.009344615
01/11/2010,37.28,-0.004282662
29/10/2010,37.44,0.006162109
28/10/2010,37.21,0.009721924
27/10/2010,36.85,0.005169376
26/10/2010,36.66,0.005470473
25/10/2010,36.46,-0.006560986
22/10/2010,36.7,-0.005434796
21/10/2010,36.9,0.002170375
20/10/2010,36.82,0.00818112
19/10/2010,36.52,0.005216209
18/10/2010,36.33,0.010792965
15/10/2010,35.94,0.004182357
14/10/2010,35.79,-0.001117007
13/10/2010,35.83,-0.000836937
12/10/2010,35.86,-0.011919753
11/10/2010,36.29,0.002759384
08/10/2010,36.19,0.003875974
07/10/2010,36.05,-0.005808342
06/10/2010,36.26,-0.002203858
05/10/2010,36.34,0.003859944
04/10/2010,36.2,-0.000552334
01/10/2010,36.22,-0.000276052
30/09/2010,36.23,-0.006328264
29/09/2010,36.46,-0.007105797
28/09/2010,36.72,0.004914015
27/09/2010,36.54,0.00109529
24/09/2010,36.5,0.011019395
23/09/2010,36.1,-0.009099746
22/09/2010,36.43,0.011595933
21/09/2010,36.01,-0.009122385
20/09/2010,36.34,0.012739026
17/09/2010,35.88,-0.003338901
16/09/2010,36,-0.004987542
15/09/2010,36.18,-0.006611594
14/09/2010,36.42,-0.007658681
13/09/2010,36.7,0.001909178
10/09/2010,36.63,0.007673373
09/09/2010,36.35,0.007455509
08/09/2010,36.08,-0.002491351
07/09/2010,36.17,0.001383317
03/09/2010,36.12,0.00722426
02/09/2010,35.86,-0.006947367
01/09/2010,36.11,0.019575569
31/08/2010,35.41,0.00680082
30/08/2010,35.17,-0.015237315
27/08/2010,35.71,0.014384679
26/08/2010,35.2,-0.003686379
25/08/2010,35.33,-0.002261805
24/08/2010,35.41,0.008508276
23/08/2010,35.11,0.008294056
20/08/2010,34.82,-0.000574218
19/08/2010,34.84,-0.010847951
18/08/2010,35.22,-0.015215847
17/08/2010,35.76,0.000839278
16/08/2010,35.73,0.005894754
13/08/2010,35.52,0.004797526
12/08/2010,35.35,-0.004234304
11/08/2010,35.5,-0.021458257
10/08/2010,36.27,0.011647386
09/08/2010,35.85,-0.003619661
06/08/2010,35.98,-0.011880234
05/08/2010,36.41,0.01160234
04/08/2010,35.99,-0.007198259
03/08/2010,36.25,-0.000551572
02/08/2010,36.27,0.008027725
30/07/2010,35.98,-0.003329637
29/07/2010,36.1,-0.014028562
28/07/2010,36.61,-0.00054615
27/07/2010,36.63,0.012637531
26/07/2010,36.17,0.010282153
23/07/2010,35.8,0.000279369
22/07/2010,35.79,0.014919348
21/07/2010,35.26,-0.018545066
20/07/2010,35.92,0.015147555
19/07/2010,35.38,0.017679388
16/07/2010,34.76,-0.014848931
15/07/2010,35.28,0.011976191
14/07/2010,34.86,0.002585094
13/07/2010,34.77,-0.002871915
12/07/2010,34.87,0.000860709
09/07/2010,34.84,0.002011206
08/07/2010,34.77,0.011570855
07/07/2010,34.37,0.032828617
06/07/2010,33.26,0.026505741
02/07/2010,32.39,0.005262355
01/07/2010,32.22,-0.002479852
30/06/2010,32.3,-0.012001991
29/06/2010,32.69,-0.018788431
28/06/2010,33.31,0.009653167
25/06/2010,32.99,0.008217974
24/06/2010,32.72,0
23/06/2010,32.72,-0.017570885
22/06/2010,33.3,-0.01697227
21/06/2010,33.87,-0.005594008
18/06/2010,34.06,0.001763151
17/06/2010,34,0.009456335
16/06/2010,33.68,0.008048933
15/06/2010,33.41,0.030388239
14/06/2010,32.41,-0.001233426
11/06/2010,32.45,-0.007062827
10/06/2010,32.68,0.029185555
09/06/2010,31.74,0.000630318
08/06/2010,31.72,0.009184546
07/06/2010,31.43,0.009912151
04/06/2010,31.12,-0.032872745
03/06/2010,32.16,0.009686062
02/06/2010,31.85,0.020619287
01/06/2010,31.2,-0.024067026
28/05/2010,31.96,-0.000938233
27/05/2010,31.99,0.030791196
26/05/2010,31.02,0.001613164
25/05/2010,30.97,-0.007078537
24/05/2010,31.19,-0.008619367
21/05/2010,31.46,0.003821661
20/05/2010,31.34,-0.030481543
19/05/2010,32.31,-0.008935509
18/05/2010,32.6,-0.011892197
17/05/2010,32.99,-0.000303076
14/05/2010,33,-0.009049836
13/05/2010,33.3,-0.008373255
12/05/2010,33.58,0.012887935
11/05/2010,33.15,0.000301705
10/05/2010,33.14,0.037508239
07/05/2010,31.92,-0.008112369
06/05/2010,32.18,-0.036312151
05/05/2010,33.37,-0.007166349
04/05/2010,33.61,-0.027873302
03/05/2010,34.56,0.00755159
30/04/2010,34.3,0.013501819
29/04/2010,33.84,0.009501259
28/04/2010,33.52,0.005384398
27/04/2010,33.34,-0.012518792
26/04/2010,33.76,-0.007671917
23/04/2010,34.02,0.001176471
22/04/2010,33.98,0.000883262
21/04/2010,33.95,0
20/04/2010,33.95,0.004428052
19/04/2010,33.8,0.002073153
16/04/2010,33.73,-0.001185185
15/04/2010,33.77,-0.00384218
14/04/2010,33.9,-0.005002217
13/04/2010,34.07,-0.00029347
12/04/2010,34.08,-0.005559634
09/04/2010,34.27,0.009086974
08/04/2010,33.96,-0.003527341
07/04/2010,34.08,-0.006434652
06/04/2010,34.3,-0.000291503
05/04/2010,34.31,-0.00523257
01/04/2010,34.49,0.009028749
31/03/2010,34.18,-0.006997113
30/03/2010,34.42,0.0014537
29/03/2010,34.37,0.008180005
26/03/2010,34.09,0.005589072
25/03/2010,33.9,-0.002651349
24/03/2010,33.99,-0.00907899
23/03/2010,34.3,0.006434652
22/03/2010,34.08,-0.012828164
19/03/2010,34.52,-0.006928434
18/03/2010,34.76,-0.001724634
17/03/2010,34.82,0.001436988
16/03/2010,34.77,0.010989122
15/03/2010,34.39,0.00846844
12/03/2010,34.1,-0.003512884
11/03/2010,34.22,0.002047682
10/03/2010,34.15,0.000878863
09/03/2010,34.12,-0.001756955
08/03/2010,34.18,-0.002045887
05/03/2010,34.25,0.009976609
04/03/2010,33.91,-0.001767826
03/03/2010,33.97,-0.00440594
02/03/2010,34.12,0.005289463
01/03/2010,33.94,0.009473132
26/02/2010,33.62,-0.001783061
25/02/2010,33.68,-0.006805767
24/02/2010,33.91,0.005618823
23/02/2010,33.72,0.002078077
22/02/2010,33.65,-0.009464726
19/02/2010,33.97,0.013335507
18/02/2010,33.52,-0.000894588
17/02/2010,33.55,-0.004460974
16/02/2010,33.7,0.022506576
12/02/2010,32.95,-0.003937609
11/02/2010,33.08,0.001815432
10/02/2010,33.02,-0.005436437
09/02/2010,33.2,0.01151179
08/02/2010,32.82,-0.024677749
05/02/2010,33.64,-0.003264582
04/02/2010,33.75,-0.02775927
03/02/2010,34.7,-0.010321193
02/02/2010,35.06,0.013207197
01/02/2010,34.6,-0.001444044
29/01/2010,34.65,-0.011763154
28/01/2010,35.06,-0.013316531
27/01/2010,35.53,-0.002249087
26/01/2010,35.61,-0.000280781
25/01/2010,35.62,0.005630646
22/01/2010,35.42,-0.019293203
21/01/2010,36.11,-0.01129022
20/01/2010,36.52,0.002192983
19/01/2010,36.44,0.011870395
15/01/2010,36.01,-0.005262441
14/01/2010,36.2,0.003874901
13/01/2010,36.06,0.01227694
12/01/2010,35.62,-0.010055951
11/01/2010,35.98,0.010336731
08/01/2010,35.61,0.011864546
07/01/2010,35.19,0.008561696
06/01/2010,34.89,0.010082182
05/01/2010,34.54,-0.011514232
04/01/2010,34.94,0.004302316
31/12/2009,34.79,-0.013419188
30/12/2009,35.26,-0.001700199
29/12/2009,35.32,0.008244539
28/12/2009,35.03,-0.002565932
24/12/2009,35.12,0.011166902
23/12/2009,34.73,-0.003162285
22/12/2009,34.84,-0.009711587
21/12/2009,35.18,0.002846572
18/12/2009,35.08,0.007439233
17/12/2009,34.82,-0.010285805
16/12/2009,35.18,0.00341686
15/12/2009,35.06,-0.009933387
14/12/2009,35.41,-0.004789416
11/12/2009,35.58,0.018723951
10/12/2009,34.92,0.008050647
09/12/2009,34.64,0.008989476
08/12/2009,34.33,0.002333043
07/12/2009,34.25,0.013521664
04/12/2009,33.79,-0.007665132
03/12/2009,34.05,0.003235773
02/12/2009,33.94,0.026875311
01/12/2009,33.04,0.026063103
30/11/2009,32.19,0.020082256
27/11/2009,31.55,-0.019149855
25/11/2009,32.16,-0.000621697
24/11/2009,32.18,0.009993837
23/11/2009,31.86,0.018692133
20/11/2009,31.27,0.0089946
19/11/2009,30.99,-0.021389483
18/11/2009,31.66,-0.009431066
17/11/2009,31.96,-0.004993768
16/11/2009,32.12,0.015689057
13/11/2009,31.62,0.007300461
12/11/2009,31.39,-0.00982731
11/11/2009,31.7,-0.000630716
10/11/2009,31.72,0.003473871
09/11/2009,31.61,0.018519048
06/11/2009,31.03,-0.009621627
05/11/2009,31.33,0.018686111
04/11/2009,30.75,0.005870858
03/11/2009,30.57,0.005905529
02/11/2009,30.39,0.00560965
30/10/2009,30.22,-0.018361172
29/10/2009,30.78,0.037065792
28/10/2009,29.66,-0.018042588
27/10/2009,30.2,-0.007258362
26/10/2009,30.42,-0.012739026
23/10/2009,30.81,-0.015459245
22/10/2009,31.29,0.008988825
21/10/2009,31.01,-0.008349438
20/10/2009,31.27,-0.014288225
19/10/2009,31.72,0.009184546
16/10/2009,31.43,0.015066802
15/10/2009,30.96,0.014969365
14/10/2009,30.5,0.001312336
13/10/2009,30.46,-0.012073894
12/10/2009,30.83,0.003899907
09/10/2009,30.71,0.005223649
08/10/2009,30.55,-0.005549223
07/10/2009,30.72,-0.002276054
06/10/2009,30.79,0.0045573
05/10/2009,30.65,0.009177383
02/10/2009,30.37,-0.015681471
01/10/2009,30.85,-0.004527821
30/09/2009,30.99,-0.001934237
29/09/2009,31.05,-0.004178055
28/09/2009,31.18,0.006435029
25/09/2009,30.98,-0.004187476
24/09/2009,31.11,-0.008003885
23/09/2009,31.36,-0.002865788
22/09/2009,31.45,-0.015773198
21/09/2009,31.95,-0.003436966
18/09/2009,32.06,0.01350311
17/09/2009,31.63,-0.006303204
16/09/2009,31.83,0.00915266
15/09/2009,31.54,0.011159051
14/09/2009,31.19,0.016160662
11/09/2009,30.69,0.000325892
10/09/2009,30.68,-0.007145207
09/09/2009,30.9,0.001295337
08/09/2009,30.86,-0.004203725
04/09/2009,30.99,0.006149882
03/09/2009,30.8,0.000324728
02/09/2009,30.79,-0.009052761
01/09/2009,31.07,-0.011520127
31/08/2009,31.43,-0.013588454
28/08/2009,31.86,0.006929162
27/08/2009,31.64,0.005705245
26/08/2009,31.46,0.006377573
25/08/2009,31.26,-0.008917257
24/08/2009,31.54,0.001586546
21/08/2009,31.49,0.009572504
20/08/2009,31.19,0.014532793
19/08/2009,30.74,0.001953762
18/08/2009,30.68,-0.00682153
17/08/2009,30.89,-0.007096804
14/08/2009,31.11,0.001608493
13/08/2009,31.06,-0.002572349
12/08/2009,31.14,0.002250443
11/08/2009,31.07,0.001288245
10/08/2009,31.03,-0.005143052
07/08/2009,31.19,0.014207536
06/08/2009,30.75,-0.001949318
05/08/2009,30.81,-0.002593194
04/08/2009,30.89,-0.004199651
03/08/2009,31.02,0.001936109
31/07/2009,30.96,0.010063386
30/07/2009,30.65,0.004250456
29/07/2009,30.52,0.000983445
28/07/2009,30.49,-0.021094405
27/07/2009,31.14,0.006443321
24/07/2009,30.94,0.02387685
23/07/2009,30.21,0.016352776
22/07/2009,29.72,-0.017345331
21/07/2009,30.24,0.009302393
20/07/2009,29.96,0.005354765
17/07/2009,29.8,-0.005020931
16/07/2009,29.95,0.008382279
15/07/2009,29.7,0.024541109
14/07/2009,28.98,0.00796817
13/07/2009,28.75,0.007681602
10/07/2009,28.53,-0.002100841
09/07/2009,28.59,0.009135692
08/07/2009,28.33,-0.008435902
07/07/2009,28.57,-0.013212988
06/07/2009,28.95,0.023415363
02/07/2009,28.28,-0.027551874
01/07/2009,29.07,0.0062112
30/06/2009,28.89,-0.005178675
29/06/2009,29.04,0.014917883
26/06/2009,28.61,-0.01077709
25/06/2009,28.92,0.013226785
24/06/2009,28.54,0.010213154
23/06/2009,28.25,-0.01754431
22/06/2009,28.75,0.013305518
19/06/2009,28.37,-0.003167344
18/06/2009,28.46,0.023823349
17/06/2009,27.79,0.00432745
16/06/2009,27.67,0.011266701
15/06/2009,27.36,-0.023122417
12/06/2009,28,0.019838342
11/06/2009,27.45,0.02396428
10/06/2009,26.8,0.024935179
09/06/2009,26.14,-0.008760292
08/06/2009,26.37,-0.016174887
05/06/2009,26.8,0.01579574
04/06/2009,26.38,0.001897174
03/06/2009,26.33,-0.004169041
02/06/2009,26.44,-0.030542411
01/06/2009,27.26,0.03433173
29/05/2009,26.34,0.009536597
28/05/2009,26.09,0.026015833
27/05/2009,25.42,-0.016774335
26/05/2009,25.85,0.027452704
22/05/2009,25.15,0.003984069
21/05/2009,25.05,-0.003188524
20/05/2009,25.13,-0.026699662
19/05/2009,25.81,0.010907782
18/05/2009,25.53,0.023381291
15/05/2009,24.94,-0.030407081
14/05/2009,25.71,-0.012369698
13/05/2009,26.03,-0.023164127
12/05/2009,26.64,0.020478531
11/05/2009,26.1,-0.001913876
08/05/2009,26.15,-0.003054603
07/05/2009,26.23,0.001908033
06/05/2009,26.18,-0.020042267
05/05/2009,26.71,-0.00224383
04/05/2009,26.77,-0.006330313
01/05/2009,26.94,0.021006024
30/04/2009,26.38,-0.002271868
29/04/2009,26.44,0.00340974
28/04/2009,26.35,0.00151918
27/04/2009,26.31,0.005717568
24/04/2009,26.16,0.000764818
23/04/2009,26.14,-0.000382482
22/04/2009,26.15,-0.023432667
21/04/2009,26.77,-0.001493095
20/04/2009,26.81,-0.019210048
17/04/2009,27.33,0.007713537
16/04/2009,27.12,0.02312673
15/04/2009,26.5,0.02444736
14/04/2009,25.86,-0.008854726
13/04/2009,26.09,-0.011811911
09/04/2009,26.4,-0.003025721
08/04/2009,26.48,0.014454417
07/04/2009,26.1,-0.008393792
06/04/2009,26.32,0.000760167
03/04/2009,26.3,-0.001519757
02/04/2009,26.34,0.035945899
01/04/2009,25.41,0.00592068
31/03/2009,25.26,0.007151401
30/03/2009,25.08,-0.046356888
27/03/2009,26.27,-0.034053805
26/03/2009,27.18,0.002209946
25/03/2009,27.12,-0.005515734
24/03/2009,27.27,-0.043063704
23/03/2009,28.47,0.032122676
20/03/2009,27.57,-0.015833364
19/03/2009,28.01,0.027508068
18/03/2009,27.25,0.037768557
17/03/2009,26.24,0.009188426
16/03/2009,26,0.029270382
13/03/2009,25.25,0.009150651
12/03/2009,25.02,0.012467485
11/03/2009,24.71,0
10/03/2009,24.71,0.017555054
09/03/2009,24.28,-0.021593832
06/03/2009,24.81,-0.00241546
05/03/2009,24.87,-0.030881314
04/03/2009,25.65,0.010976198
03/03/2009,25.37,-0.061528477
02/03/2009,26.98,-0.038892781
27/02/2009,28.05,-0.025344546
26/02/2009,28.77,-0.019618595
25/02/2009,29.34,-0.008146685
24/02/2009,29.58,0.040709312
23/02/2009,28.4,-0.036644266
20/02/2009,29.46,-0.021823931
19/02/2009,30.11,0.010348949
18/02/2009,29.8,-0.008354267
17/02/2009,30.05,-0.056918045
13/02/2009,31.81,0.011699738
12/02/2009,31.44,-0.007288893
11/02/2009,31.67,-0.005981444
10/02/2009,31.86,-0.03333642
09/02/2009,32.94,-0.008464379
06/02/2009,33.22,-0.012266422
05/02/2009,33.63,0.022858138
04/02/2009,32.87,0.010397647
03/02/2009,32.53,0.004621792
02/02/2009,32.38,0.032326681
30/01/2009,31.35,-0.042160811
29/01/2009,32.7,0.029167442
28/01/2009,31.76,-0.013758816
27/01/2009,32.2,-0.009581282
26/01/2009,32.51,0.017688592
23/01/2009,31.94,0.002821761
22/01/2009,31.85,-0.015267472
21/01/2009,32.34,0.015895613
20/01/2009,31.83,-0.020830848
16/01/2009,32.5,0.023032453
15/01/2009,31.76,0.006000334
14/01/2009,31.57,-0.017582871
13/01/2009,32.13,-0.020333418
12/01/2009,32.79,0.005504601
09/01/2009,32.61,-0.020337626
08/01/2009,33.28,0.016053654
07/01/2009,32.75,-0.010932389
06/01/2009,33.11,-0.017365706
05/01/2009,33.69,
