Date,Close,LRCX
27/01/2011,51.79,-0.042712464
26/01/2011,54.05,0.025294089
25/01/2011,52.7,0.008958413
24/01/2011,52.23,0.044034117
21/01/2011,49.98,-0.004591285
20/01/2011,50.21,-0.008725021
19/01/2011,50.65,-0.034730428
18/01/2011,52.44,-0.004756025
14/01/2011,52.69,0.044434509
13/01/2011,50.4,0.003577821
12/01/2011,50.22,0.014844806
11/01/2011,49.48,0.015068499
10/01/2011,48.74,0.032106156
07/01/2011,47.2,-0.001904964
06/01/2011,47.29,0.000634585
05/01/2011,47.26,-0.044488561
04/01/2011,49.41,-0.010469192
03/01/2011,49.93,-0.03638195
31/12/2010,51.78,-0.011902617
30/12/2010,52.4,0.002483999
29/12/2010,52.27,-0.002102246
28/12/2010,52.38,-0.004381377
27/12/2010,52.61,0.009549347
23/12/2010,52.11,-0.011448322
22/12/2010,52.71,0.002849817
21/12/2010,52.56,0.008790425
20/12/2010,52.1,0.004810014
17/12/2010,51.85,0.011834458
16/12/2010,51.24,0.008230499
15/12/2010,50.82,-0.029279842
14/12/2010,52.33,0.003829222
13/12/2010,52.13,0.010025147
10/12/2010,51.61,0.006609666
09/12/2010,51.27,0.020891576
08/12/2010,50.21,0.009806943
07/12/2010,49.72,0.004636638
06/12/2010,49.49,0.005470584
03/12/2010,49.22,0.01370585
02/12/2010,48.55,0.017662797
01/12/2010,47.7,0.049419293
30/11/2010,45.4,-0.016384856
29/11/2010,46.15,-0.009918149
26/11/2010,46.61,-0.012578782
24/11/2010,47.2,0.025535128
23/11/2010,46.01,-0.018519048
22/11/2010,46.87,0.007710469
19/11/2010,46.51,0.010373985
18/11/2010,46.03,0.02864894
17/11/2010,44.73,0.01101506
16/11/2010,44.24,-0.014140063
15/11/2010,44.87,-0.009758339
12/11/2010,45.31,-0.001323335
11/11/2010,45.37,-0.018128704
10/11/2010,46.2,-0.016742181
09/11/2010,46.98,-0.029157808
08/11/2010,48.37,0.015416972
05/11/2010,47.63,-0.010650618
04/11/2010,48.14,0.030155158
03/11/2010,46.71,0.015751755
02/11/2010,45.98,0.01976783
01/11/2010,45.08,-0.015627037
29/10/2010,45.79,0.006353401
28/10/2010,45.5,-0.021309787
27/10/2010,46.48,0.041961126
26/10/2010,44.57,-0.0098237
25/10/2010,45.01,0.025426052
22/10/2010,43.88,0.050478005
21/10/2010,41.72,0.011329517
20/10/2010,41.25,0.011704596
19/10/2010,40.77,-0.016541365
18/10/2010,41.45,0.002173651
15/10/2010,41.36,0.002420723
14/10/2010,41.26,0.000242395
13/10/2010,41.25,0.006322978
12/10/2010,40.99,0.015984602
11/10/2010,40.34,0.009965205
08/10/2010,39.94,-0.03686827
07/10/2010,41.44,-0.011277864
06/10/2010,41.91,-0.029621348
05/10/2010,43.17,0.038488991
04/10/2010,41.54,-0.015526408
01/10/2010,42.19,0.008091429
30/09/2010,41.85,-0.017057983
29/09/2010,42.57,0.001175226
28/09/2010,42.52,0.029354214
27/09/2010,41.29,-0.006277181
24/09/2010,41.55,0.053385544
23/09/2010,39.39,0.006622541
22/09/2010,39.13,-0.018483879
21/09/2010,39.86,0.002511933
20/09/2010,39.76,0.015205564
17/09/2010,39.16,-0.008138397
16/09/2010,39.48,0.004824181
15/09/2010,39.29,0.016940857
14/09/2010,38.63,0.024369082
13/09/2010,37.7,0.039496613
10/09/2010,36.24,-0.00797036
09/09/2010,36.53,-0.0019144
08/09/2010,36.6,0.003284075
07/09/2010,36.48,-0.03897819
03/09/2010,37.93,0.005286822
02/09/2010,37.73,0.024957689
01/09/2010,36.8,0.01892801
31/08/2010,36.11,-0.00083045
30/08/2010,36.14,-0.033467958
27/08/2010,37.37,0.028224397
26/08/2010,36.33,-0.018274066
25/08/2010,37,0.01168968
24/08/2010,36.57,-0.022709816
23/08/2010,37.41,-0.01880103
20/08/2010,38.12,-0.016133579
19/08/2010,38.74,-0.011804089
18/08/2010,39.2,0.016461277
17/08/2010,38.56,0.016473114
16/08/2010,37.93,0.007143832
13/08/2010,37.66,0.002126529
12/08/2010,37.58,-0.017410094
11/08/2010,38.24,-0.040989345
10/08/2010,39.84,-0.059206182
09/08/2010,42.27,0.009508035
06/08/2010,41.87,-0.007376595
05/08/2010,42.18,0.003562526
04/08/2010,42.03,0.000475964
03/08/2010,42.01,-0.01746151
02/08/2010,42.75,0.013185969
30/07/2010,42.19,-0.009201433
29/07/2010,42.58,0.021843224
28/07/2010,41.66,-0.023251344
27/07/2010,42.64,-0.004679466
26/07/2010,42.84,0.01268516
23/07/2010,42.3,0.017889565
22/07/2010,41.55,0.035770595
21/07/2010,40.09,-0.017800223
20/07/2010,40.81,-0.005376357
19/07/2010,41.03,0.024424552
16/07/2010,40.04,-0.049931228
15/07/2010,42.09,-0.005685872
14/07/2010,42.33,0.010926475
13/07/2010,41.87,0.040453859
12/07/2010,40.21,0.013268438
09/07/2010,39.68,0.023716527
08/07/2010,38.75,-0.023716527
07/07/2010,39.68,0.05730667
06/07/2010,37.47,-0.002399042
02/07/2010,37.56,-0.012172683
01/07/2010,38.02,-0.001051525
30/06/2010,38.06,-0.025166719
29/06/2010,39.03,-0.044106372
28/06/2010,40.79,0.013326949
25/06/2010,40.25,0.006980831
24/06/2010,39.97,-0.013666507
23/06/2010,40.52,-0.001726051
22/06/2010,40.59,-0.031047849
21/06/2010,41.87,-0.002861915
18/06/2010,41.99,-0.016064603
17/06/2010,42.67,-0.001639153
16/06/2010,42.74,0.005395908
15/06/2010,42.51,0.050909557
14/06/2010,40.4,0.006207345
11/06/2010,40.15,0.018602849
10/06/2010,39.41,0.061211574
09/06/2010,37.07,-0.015524937
08/06/2010,37.65,0.009875964
07/06/2010,37.28,-0.046385886
04/06/2010,39.05,-0.048241267
03/06/2010,40.98,0.035012887
02/06/2010,39.57,0.059882542
01/06/2010,37.27,-0.015706432
28/05/2010,37.86,-0.00184721
27/05/2010,37.93,0.036240713
26/05/2010,36.58,-0.008167756
25/05/2010,36.88,0.004075539
24/05/2010,36.73,-0.027656481
21/05/2010,37.76,0.019251931
20/05/2010,37.04,-0.031098852
19/05/2010,38.21,0.000785443
18/05/2010,38.18,-0.01842533
17/05/2010,38.89,0.01842533
14/05/2010,38.18,-0.021249828
13/05/2010,39,-0.021560759
12/05/2010,39.85,0.021304382
11/05/2010,39.01,-0.000768738
10/05/2010,39.04,0.054750515
07/05/2010,36.96,-0.022737371
06/05/2010,37.81,-0.029191544
05/05/2010,38.93,-0.024611162
04/05/2010,39.9,-0.042204497
03/05/2010,41.62,0.02629168
30/04/2010,40.54,-0.045802173
29/04/2010,42.44,0.023362207
28/04/2010,41.46,0.009938271
27/04/2010,41.05,-0.035889019
26/04/2010,42.55,-0.008191971
23/04/2010,42.9,0.0166886
22/04/2010,42.19,0.053553803
21/04/2010,39.99,-0.010447856
20/04/2010,40.41,0.013954874
19/04/2010,39.85,-0.002255923
16/04/2010,39.94,0.007791921
15/04/2010,39.63,-0.009043016
14/04/2010,39.99,0.032531458
13/04/2010,38.71,0.002586654
12/04/2010,38.61,0.003372684
09/04/2010,38.48,0.010449416
08/04/2010,38.08,-0.013044798
07/04/2010,38.58,0.007545242
06/04/2010,38.29,-0.002608244
05/04/2010,38.39,0.023189445
01/04/2010,37.51,0.005078188
31/03/2010,37.32,-0.002943146
30/03/2010,37.43,0.006432614
29/03/2010,37.19,0.018727647
26/03/2010,36.5,-0.014686149
25/03/2010,37.04,0.019079347
24/03/2010,36.34,-0.023658479
23/03/2010,37.21,0.035840247
22/03/2010,35.9,0.057912426
19/03/2010,33.88,-0.000590145
18/03/2010,33.9,0.000295029
17/03/2010,33.89,0.004435909
16/03/2010,33.74,0.031920807
15/03/2010,32.68,-0.047215223
12/03/2010,34.26,-0.013913268
11/03/2010,34.74,-0.02332965
10/03/2010,35.56,0.023041839
09/03/2010,34.75,-0.005738897
08/03/2010,34.95,0.006602579
05/03/2010,34.72,0.005777024
04/03/2010,34.52,-0.019507216
03/03/2010,35.2,-0.007923075
02/03/2010,35.48,0.009629075
01/03/2010,35.14,0.035630127
26/02/2010,33.91,0.004433286
25/02/2010,33.76,0.001185537
24/02/2010,33.72,0.017048417
23/02/2010,33.15,-0.061422813
22/02/2010,35.25,-0.011564083
19/02/2010,35.66,0.014974146
18/02/2010,35.13,-0.003977278
17/02/2010,35.27,-0.012398017
16/02/2010,35.71,0.018655148
12/02/2010,35.05,0.008020667
11/02/2010,34.77,0.031553889
10/02/2010,33.69,0
09/02/2010,33.69,0.021603
08/02/2010,32.97,-0.009658995
05/02/2010,33.29,0.031739008
04/02/2010,32.25,-0.029332992
03/02/2010,33.21,-0.021448543
02/02/2010,33.93,0.009178451
01/02/2010,33.62,0.018310582
29/01/2010,33.01,-0.011146372
28/01/2010,33.38,-0.062701904
27/01/2010,35.54,0.015310761
26/01/2010,35,0.003147806
25/01/2010,34.89,0.017346489
22/01/2010,34.29,-0.062184484
21/01/2010,36.49,-0.013879662
20/01/2010,37,-0.001080497
19/01/2010,37.04,0.005957234
15/01/2010,36.82,-0.040452562
14/01/2010,38.34,-0.013471706
13/01/2010,38.86,0.003092786
12/01/2010,38.74,-0.067132598
11/01/2010,41.43,0.026413861
08/01/2010,40.35,0.024841323
07/01/2010,39.36,-0.001776876
06/01/2010,39.43,-0.004554664
05/01/2010,39.61,-0.006793333
04/01/2010,39.88,0.016943129
31/12/2009,39.21,-0.006862398
30/12/2009,39.48,0.017116269
29/12/2009,38.81,0.009579361
28/12/2009,38.44,-0.012152703
24/12/2009,38.91,0.004895025
23/12/2009,38.72,-0.004380886
22/12/2009,38.89,-0.006918669
21/12/2009,39.16,0.029280496
18/12/2009,38.03,-0.001313888
17/12/2009,38.08,-0.024641371
16/12/2009,39.03,0.003336331
15/12/2009,38.9,-0.000770911
14/12/2009,38.93,0.023126924
11/12/2009,38.04,-0.014614039
10/12/2009,38.6,0.004413872
09/12/2009,38.43,-0.004672906
08/12/2009,38.61,0.009890763
07/12/2009,38.23,0.000785032
04/12/2009,38.2,0.010790998
03/12/2009,37.79,0.02627497
02/12/2009,36.81,0.051851079
01/12/2009,34.95,0.027852105
30/11/2009,33.99,-0.014603063
27/11/2009,34.49,-0.013249042
25/11/2009,34.95,0.008332184
24/11/2009,34.66,-0.002593288
23/11/2009,34.75,0.021230985
20/11/2009,34.02,-0.008196767
19/11/2009,34.3,-0.038323248
18/11/2009,35.64,-0.030941695
17/11/2009,36.76,0.013419344
16/11/2009,36.27,0.020050797
13/11/2009,35.55,0.010462417
12/11/2009,35.18,-0.012429539
11/11/2009,35.62,0.022428193
10/11/2009,34.83,0.000861698
09/11/2009,34.8,0.019147669
06/11/2009,34.14,0.001465631
05/11/2009,34.09,0.023446689
04/11/2009,33.3,0.00150263
03/11/2009,33.25,-0.023187721
02/11/2009,34.03,0.009151355
30/10/2009,33.72,-0.04124895
29/10/2009,35.14,0.048690568
28/10/2009,33.47,-0.03464821
27/10/2009,34.65,-0.033766862
26/10/2009,35.84,-0.013579258
23/10/2009,36.33,-0.020973123
22/10/2009,37.1,0.034273403
21/10/2009,35.85,-0.031574346
20/10/2009,37,0.004876737
19/10/2009,36.82,0.009825407
16/10/2009,36.46,-0.025722279
15/10/2009,37.41,-0.01116439
14/10/2009,37.83,-0.002376239
13/10/2009,37.92,0.000263748
12/10/2009,37.91,0.046432092
09/10/2009,36.19,0.04464018
08/10/2009,34.61,0.015725426
07/10/2009,34.07,-0.008475865
06/10/2009,34.36,0.027439397
05/10/2009,33.43,0.028213611
02/10/2009,32.5,-0.011016023
01/10/2009,32.86,-0.038799256
30/09/2009,34.16,0.017422558
29/09/2009,33.57,-0.01976174
28/09/2009,34.24,0.014414134
25/09/2009,33.75,-0.006791699
24/09/2009,33.98,-0.013156161
23/09/2009,34.43,-0.008387612
22/09/2009,34.72,0.019779586
21/09/2009,34.04,-0.000880928
18/09/2009,34.07,0.030395665
17/09/2009,33.05,-0.034788702
16/09/2009,34.22,-0.00379175
15/09/2009,34.35,-0.024728114
14/09/2009,35.21,0.012862833
11/09/2009,34.76,-0.006595006
10/09/2009,34.99,0.045309518
09/09/2009,33.44,0.036855092
08/09/2009,32.23,0.021641114
04/09/2009,31.54,0.028623919
03/09/2009,30.65,0.016116119
02/09/2009,30.16,0.001659201
01/09/2009,30.11,-0.019405312
31/08/2009,30.7,-0.02031345
28/08/2009,31.33,0.02226976
27/08/2009,30.64,-0.000978633
26/08/2009,30.67,0.024757825
25/08/2009,29.92,0.013797964
24/08/2009,29.51,-0.014800136
21/08/2009,29.95,0.018194572
20/08/2009,29.41,0.004771652
19/08/2009,29.27,0.007200443
18/08/2009,29.06,0.026854273
17/08/2009,28.29,-0.030632399
14/08/2009,29.17,-0.038336907
13/08/2009,30.31,0.015963093
12/08/2009,29.83,0.049125453
11/08/2009,28.4,-0.019871667
10/08/2009,28.97,-0.015073941
07/08/2009,29.41,-0.006439609
06/08/2009,29.6,-0.010418511
05/08/2009,29.91,-0.00832367
04/08/2009,30.16,-0.013502593
03/08/2009,30.57,0.016823752
31/07/2009,30.06,0.007345609
30/07/2009,29.84,-0.074873669
29/07/2009,32.16,-0.009593142
28/07/2009,32.47,-0.012852074
27/07/2009,32.89,0.026807953
24/07/2009,32.02,-0.013339736
23/07/2009,32.45,0.030983546
22/07/2009,31.46,0.021851769
21/07/2009,30.78,0.007827829
20/07/2009,30.54,0.010864304
17/07/2009,30.21,0.011318363
16/07/2009,29.87,0.018584755
15/07/2009,29.32,0.034348563
14/07/2009,28.33,0.020685474
13/07/2009,27.75,0.054427647
10/07/2009,26.28,-0.01548077
09/07/2009,26.69,0.022353649
08/07/2009,26.1,-0.004587164
07/07/2009,26.22,-0.043655505
06/07/2009,27.39,0.016194686
02/07/2009,26.95,0.022515022
01/07/2009,26.35,0.013371737
30/06/2009,26,0.0217738
29/06/2009,25.44,0.026689495
26/06/2009,24.77,0.000807754
25/06/2009,24.75,0.021233954
24/06/2009,24.23,0.02422842
23/06/2009,23.65,-0.016771882
22/06/2009,24.05,-0.02139119
19/06/2009,24.57,0.004895971
18/06/2009,24.45,-0.008552282
17/06/2009,24.66,0.019243173
16/06/2009,24.19,-0.023290123
15/06/2009,24.76,-0.034924184
12/06/2009,25.64,-0.004669269
11/06/2009,25.76,-0.012345836
10/06/2009,26.08,-0.011058263
09/06/2009,26.37,0.037477826
08/06/2009,25.4,-0.010963305
05/06/2009,25.68,-0.050124387
04/06/2009,27,0.017183837
03/06/2009,26.54,-0.030794494
02/06/2009,27.37,-0.035532179
01/06/2009,28.36,0.079602043
29/05/2009,26.19,0.008050647
28/05/2009,25.98,0.01473466
27/05/2009,25.6,0.004306133
26/05/2009,25.49,0.039205021
22/05/2009,24.51,-0.0360616
21/05/2009,25.41,-0.022953741
20/05/2009,26,-0.00842594
19/05/2009,26.22,0.019253579
18/05/2009,25.72,0.053095687
15/05/2009,24.39,-0.010197926
14/05/2009,24.64,0.01348335
13/05/2009,24.31,-0.035559302
12/05/2009,25.19,-0.025089517
11/05/2009,25.83,0.008944256
08/05/2009,25.6,-0.043194179
07/05/2009,26.73,-0.046060773
06/05/2009,27.99,0.012583305
05/05/2009,27.64,-0.044577596
04/05/2009,28.9,0.050747095
01/05/2009,27.47,-0.014815086
30/04/2009,27.88,0.042497237
29/04/2009,26.72,0.01129105
28/04/2009,26.42,-0.021715567
27/04/2009,27,0.049735055
24/04/2009,25.69,0.034452031
23/04/2009,24.82,-0.038724712
22/04/2009,25.8,0.018385028
21/04/2009,25.33,-0.022639531
20/04/2009,25.91,-0.070766674
17/04/2009,27.81,0.034013153
16/04/2009,26.88,0.048009219
15/04/2009,25.62,-0.016260521
14/04/2009,26.04,0.028829422
13/04/2009,25.3,-0.010224234
09/04/2009,25.56,0.060062378
08/04/2009,24.07,0.023540389
07/04/2009,23.51,-0.057441941
06/04/2009,24.9,-0.029675768
03/04/2009,25.65,0.043831717
02/04/2009,24.55,0.046694602
01/04/2009,23.43,0.028573372
31/03/2009,22.77,0.017276177
30/03/2009,22.38,-0.071135347
27/03/2009,24.03,-0.058198239
26/03/2009,25.47,0.065297872
25/03/2009,23.86,-0.010423276
24/03/2009,24.11,-0.036249133
23/03/2009,25,0.073000893
20/03/2009,23.24,-0.052798186
19/03/2009,24.5,0.002042902
18/03/2009,24.45,0.05161624
17/03/2009,23.22,0.028392385
16/03/2009,22.57,-0.033975393
13/03/2009,23.35,0.047805638
12/03/2009,22.26,0.058268908
11/03/2009,21,0.030950246
10/03/2009,20.36,0.060747419
09/03/2009,19.16,-0.006762054
06/03/2009,19.29,-0.001554002
05/03/2009,19.32,-0.022012663
04/03/2009,19.75,0.048764848
03/03/2009,18.81,0.020951612
02/03/2009,18.42,-0.060049634
27/02/2009,19.56,-0.032690867
26/02/2009,20.21,-0.012782868
25/02/2009,20.47,0.041901391
24/02/2009,19.63,0.056050281
23/02/2009,18.56,-0.054010505
20/02/2009,19.59,0.029002551
19/02/2009,19.03,-0.041683421
18/02/2009,19.84,-0.007031671
17/02/2009,19.98,-0.082119552
13/02/2009,21.69,0.039017875
12/02/2009,20.86,0.023770219
11/02/2009,20.37,-0.023770219
10/02/2009,20.86,-0.033470011
09/02/2009,21.57,-0.009688657
06/02/2009,21.78,0.040764604
05/02/2009,20.91,0.041001351
04/02/2009,20.07,0.011022156
03/02/2009,19.85,0.008601116
02/02/2009,19.68,-0.02657464
30/01/2009,20.21,-0.043095509
29/01/2009,21.1,-0.124186921
28/01/2009,23.89,0.063506544
27/01/2009,22.42,0.0289613
26/01/2009,21.78,-0.005951036
23/01/2009,21.91,0.063595713
22/01/2009,20.56,-0.030181932
21/01/2009,21.19,0.014258797
20/01/2009,20.89,-0.059469448
16/01/2009,22.17,0.048046192
15/01/2009,21.13,0.032710949
14/01/2009,20.45,-0.056098357
13/01/2009,21.63,-0.029608175
12/01/2009,22.28,-0.053311006
09/01/2009,23.5,0.006403437
08/01/2009,23.35,0.029995729
07/01/2009,22.66,-0.030423902
06/01/2009,23.36,0.060437353
05/01/2009,21.99,
