Date,Close,MET
20/05/2013,43.3,0.000462
17/05/2013,43.28,0.016540855
16/05/2013,42.57,-0.010980136
15/05/2013,43.04,0.00652683
14/05/2013,42.76,0.027502919
13/05/2013,41.6,0.010633256
10/05/2013,41.16,0.01394518
09/05/2013,40.59,-0.016129382
08/05/2013,41.25,0.011459348
07/05/2013,40.78,0.000735925
06/05/2013,40.75,0.006647815
03/05/2013,40.48,0.012678852
02/05/2013,39.97,0.040071713
01/05/2013,38.4,-0.015247743
30/04/2013,38.99,-0.004095219
29/04/2013,39.15,0.015963264
26/04/2013,38.53,-0.009814128
25/04/2013,38.91,0.015279334
24/04/2013,38.32,0.015251413
23/04/2013,37.74,0.053052015
22/04/2013,35.79,0.005322887
19/04/2013,35.6,0.001968228
18/04/2013,35.53,-0.022816794
17/04/2013,36.35,-0.013932748
16/04/2013,36.86,0.02249752
15/04/2013,36.04,-0.020868412
12/04/2013,36.8,-0.015637957
11/04/2013,37.38,-0.00772822
10/04/2013,37.67,0.018216416
09/04/2013,36.99,0.016353594
08/04/2013,36.39,-0.005207631
05/04/2013,36.58,-0.021901646
04/04/2013,37.39,0.006439518
03/04/2013,37.15,-0.026824075
02/04/2013,38.16,0.013720532
01/04/2013,37.64,-0.010045022
28/03/2013,38.02,-0.00367551
27/03/2013,38.16,-0.010946161
26/03/2013,38.58,0.009898492
25/03/2013,38.2,-0.005221944
22/03/2013,38.4,0.009156375
21/03/2013,38.05,-0.013055016
20/03/2013,38.55,-0.003366571
19/03/2013,38.68,-0.012077752
18/03/2013,39.15,-0.026466573
15/03/2013,40.2,0.000497636
14/03/2013,40.18,0.00499003
13/03/2013,39.98,0.012331854
12/03/2013,39.49,-0.003034136
11/03/2013,39.61,0.01475103
08/03/2013,39.03,0.047753039
07/03/2013,37.21,0.018169991
06/03/2013,36.54,0.00301494
05/03/2013,36.43,0.027269358
04/03/2013,35.45,0.003673877
01/03/2013,35.32,-0.00339175
28/02/2013,35.44,-0.007309563
27/02/2013,35.7,0.023810649
26/02/2013,34.86,0.006330956
25/02/2013,34.64,-0.032379994
22/02/2013,35.78,0.01378944
21/02/2013,35.29,-0.016859067
20/02/2013,35.89,-0.030459207
19/02/2013,37,0.01525084
15/02/2013,36.44,-0.006837166
14/02/2013,36.69,-0.021836695
13/02/2013,37.5,0.009915665
12/02/2013,37.13,0.006213717
11/02/2013,36.9,0
08/02/2013,36.9,-0.001083424
07/02/2013,36.94,-0.016910885
06/02/2013,37.57,-0.001064113
05/02/2013,37.61,0.010155085
04/02/2013,37.23,-0.025720628
01/02/2013,38.2,0.022770377
31/01/2013,37.34,0.002413193
30/01/2013,37.25,-0.012538513
29/01/2013,37.72,0.002388853
28/01/2013,37.63,-0.00053135
25/01/2013,37.65,0.022020224
24/01/2013,36.83,-0.014020181
23/01/2013,37.35,0.005638356
22/01/2013,37.14,0.02260137
18/01/2013,36.31,-0.001376084
17/01/2013,36.36,0.000275065
16/01/2013,36.35,0.001651983
15/01/2013,36.29,-0.00027552
14/01/2013,36.3,-0.001101322
11/01/2013,36.34,-0.006855916
10/01/2013,36.59,0.014868115
09/01/2013,36.05,0.001387925
08/01/2013,36,0.005850414
07/01/2013,35.79,-0.004460559
04/01/2013,35.95,0.023927954
03/01/2013,35.1,-0.001423488
02/01/2013,35.15,0.064936894
31/12/2012,32.94,0.020549719
28/12/2012,32.27,-0.018726564
27/12/2012,32.88,0.002740979
26/12/2012,32.79,-0.003045069
24/12/2012,32.89,-0.005457867
21/12/2012,33.07,-0.021834275
20/12/2012,33.8,0.017308698
19/12/2012,33.22,0.002411092
18/12/2012,33.14,0.034068048
17/12/2012,32.03,0.005949603
14/12/2012,31.84,-0.030619371
13/12/2012,32.83,-0.02348091
12/12/2012,33.61,0.011972606
11/12/2012,33.21,0.004224508
10/12/2012,33.07,0.005457867
07/12/2012,32.89,-0.000607903
06/12/2012,32.91,-0.012381254
05/12/2012,33.32,0
04/12/2012,33.32,-0.001799101
03/12/2012,33.38,0.005708293
30/11/2012,33.19,-0.004809147
29/11/2012,33.35,0.012370048
28/11/2012,32.94,0.009762128
27/11/2012,32.62,-0.015513619
26/11/2012,33.13,-0.003013866
23/11/2012,33.23,0.011805798
21/11/2012,32.84,0.014106336
20/11/2012,32.38,0.011180241
19/11/2012,32.02,0.014470212
16/11/2012,31.56,0.006995259
15/11/2012,31.34,0.013815481
14/11/2012,30.91,-0.017954955
13/11/2012,31.47,-0.017950411
12/11/2012,32.04,0.000624415
09/11/2012,32.02,0.000624805
08/11/2012,32,-0.01826959
07/11/2012,32.59,-0.072199344
06/11/2012,35.03,0.009753376
05/11/2012,34.69,-0.000288226
02/11/2012,34.7,-0.02222947
01/11/2012,35.48,-0.000281809
31/10/2012,35.49,0.007636864
26/10/2012,35.22,-0.012135044
25/10/2012,35.65,0.020975826
24/10/2012,34.91,-0.002003148
23/10/2012,34.98,-0.032623816
22/10/2012,36.14,0.005827684
19/10/2012,35.93,-0.032313874
18/10/2012,37.11,0.000808734
17/10/2012,37.08,0.019883537
16/10/2012,36.35,0.039275735
15/10/2012,34.95,-0.001429593
12/10/2012,35,-0.010233176
11/10/2012,35.36,0.019706478
10/10/2012,34.67,-0.012896009
09/10/2012,35.12,-0.003127224
08/10/2012,35.23,0.00198892
05/10/2012,35.16,0.003989746
04/10/2012,35.02,0.021940834
03/10/2012,34.26,-0.002041115
02/10/2012,34.33,0
01/10/2012,34.33,-0.003779624
28/09/2012,34.46,-0.000870196
27/09/2012,34.49,0.014603063
26/09/2012,33.99,-0.020961466
25/09/2012,34.71,-0.020248802
24/09/2012,35.42,0.015649772
21/09/2012,34.87,0.004887174
20/09/2012,34.7,-0.007464864
19/09/2012,34.96,-0.005704522
18/09/2012,35.16,-0.021106735
17/09/2012,35.91,-0.009423573
14/09/2012,36.25,0.022034081
13/09/2012,35.46,0.023684942
12/09/2012,34.63,-0.020860879
11/09/2012,35.36,0.010804768
10/09/2012,34.98,-0.008539762
07/09/2012,35.28,0.00911168
06/09/2012,34.96,0.027549952
05/09/2012,34.01,0.000294074
04/09/2012,34,-0.003816238
31/08/2012,34.13,0.004110399
30/08/2012,33.99,-0.005574314
29/08/2012,34.18,-0.002629658
28/08/2012,34.27,-0.003786228
27/08/2012,34.4,-0.007241161
24/08/2012,34.65,0.005788728
23/08/2012,34.45,-0.01154414
22/08/2012,34.85,-0.013679324
21/08/2012,35.33,0.009670155
20/08/2012,34.99,0.005732317
17/08/2012,34.79,0.006054509
16/08/2012,34.58,-0.006054509
15/08/2012,34.79,-0.00544648
14/08/2012,34.98,0.000285919
13/08/2012,34.97,0
10/08/2012,34.97,0.009192825
09/08/2012,34.65,0.007241161
08/08/2012,34.4,0.002619708
07/08/2012,34.31,0.02538507
06/08/2012,33.45,0.007803161
03/08/2012,33.19,0.045931945
02/08/2012,31.7,0.040887717
01/08/2012,30.43,-0.011111225
31/07/2012,30.77,0.003907527
30/07/2012,30.65,0.006875129
27/07/2012,30.44,0.03680576
26/07/2012,29.34,0.024147431
25/07/2012,28.64,-0.001395674
24/07/2012,28.68,-0.016254897
23/07/2012,29.15,-0.012951783
20/07/2012,29.53,-0.041458433
19/07/2012,30.78,-0.00583092
18/07/2012,30.96,0.0038835
17/07/2012,30.84,0.014698942
16/07/2012,30.39,-0.0163189
13/07/2012,30.89,0.032908531
12/07/2012,29.89,-0.023476033
11/07/2012,30.6,0.016807118
10/07/2012,30.09,-0.004641918
09/07/2012,30.23,-0.00921969
06/07/2012,30.51,-0.005230479
05/07/2012,30.67,-0.017453578
03/07/2012,31.21,0.017779683
02/07/2012,30.66,-0.006177877
29/06/2012,30.85,0.045085528
28/06/2012,29.49,-0.008777909
27/06/2012,29.75,0.010474838
26/06/2012,29.44,0.009899381
25/06/2012,29.15,-0.029741969
22/06/2012,30.03,0.010713193
21/06/2012,29.71,-0.037004552
20/06/2012,30.83,-0.001620483
19/06/2012,30.88,0.04843401
18/06/2012,29.42,-0.018188443
15/06/2012,29.96,0.026722375
14/06/2012,29.17,-0.005129093
13/06/2012,29.32,-0.006798123
12/06/2012,29.52,0.001016777
11/06/2012,29.49,-0.008777909
08/06/2012,29.75,0.007761132
07/06/2012,29.52,0
06/06/2012,29.52,0.039031029
05/06/2012,28.39,0.020281784
04/06/2012,27.82,-0.000359389
01/06/2012,27.83,-0.048396541
31/05/2012,29.21,-0.013601026
30/05/2012,29.61,-0.035172836
29/05/2012,30.67,0.011147656
25/05/2012,30.33,-0.010495341
24/05/2012,30.65,-0.010063386
23/05/2012,30.96,-0.003546675
22/05/2012,31.07,0.005162967
21/05/2012,30.91,0.022906761
18/05/2012,30.21,-0.020963755
17/05/2012,30.85,-0.024969287
16/05/2012,31.63,-0.048744998
15/05/2012,33.21,-0.025859667
14/05/2012,34.08,-0.017740759
11/05/2012,34.69,0.002308803
10/05/2012,34.61,0.020137847
09/05/2012,33.92,-0.015213869
08/05/2012,34.44,-0.003188871
07/05/2012,34.55,0.009012999
04/05/2012,34.24,-0.026514522
03/05/2012,35.16,-0.018597324
02/05/2012,35.82,-0.007232299
01/05/2012,36.08,0.00138677
30/04/2012,36.03,-0.007741261
27/04/2012,36.31,-0.004396819
26/04/2012,36.47,0.013804747
25/04/2012,35.97,0.010901575
24/04/2012,35.58,0.005354388
23/04/2012,35.39,0.012224744
20/04/2012,34.96,-0.011942138
19/04/2012,35.38,-0.011801205
18/04/2012,35.8,-0.013594328
17/04/2012,36.29,0.022291255
16/04/2012,35.49,-0.004217636
13/04/2012,35.64,-0.01945046
12/04/2012,36.34,0.028186602
11/04/2012,35.33,0.013392421
10/04/2012,34.86,-0.02493047
09/04/2012,35.74,-0.01994526
05/04/2012,36.46,-0.009825407
04/04/2012,36.82,-0.023088274
03/04/2012,37.68,-0.00845671
02/04/2012,38,0.017253248
30/03/2012,37.35,0.005638356
29/03/2012,37.14,-0.014169466
28/03/2012,37.67,-0.00238632
27/03/2012,37.76,-0.014460617
26/03/2012,38.31,0.017643644
23/03/2012,37.64,0.013372759
22/03/2012,37.14,-0.039334621
21/03/2012,38.63,-0.003101579
20/03/2012,38.75,-0.001031726
19/03/2012,38.79,0.010625991
16/03/2012,38.38,-0.000781352
15/03/2012,38.41,0.033084928
14/03/2012,37.16,-0.060054587
13/03/2012,39.46,0.046158051
12/03/2012,37.68,-0.019448708
09/03/2012,38.42,0.008626377
08/03/2012,38.09,0.005264555
07/03/2012,37.89,0.012749177
06/03/2012,37.41,-0.033126057
05/03/2012,38.67,0.005445365
02/03/2012,38.46,-0.013173379
01/03/2012,38.97,0.010836019
29/02/2012,38.55,0.006767335
28/02/2012,38.29,0.005762195
27/02/2012,38.07,0.008176229
24/02/2012,37.76,-0.01184692
23/02/2012,38.21,0.008146149
22/02/2012,37.9,-0.021663381
21/02/2012,38.73,-0.00335095
17/02/2012,38.86,0.004901338
16/02/2012,38.67,0.020376881
15/02/2012,37.89,0.015157849
14/02/2012,37.32,-0.009600074
13/02/2012,37.68,0.021188938
10/02/2012,36.89,-0.009711433
09/02/2012,37.25,-0.011742862
08/02/2012,37.69,-0.000265287
07/02/2012,37.7,0.000530645
06/02/2012,37.68,0.001327845
03/02/2012,37.63,0.033782432
02/02/2012,36.38,0.007172445
01/02/2012,36.12,0.022114267
31/01/2012,35.33,-0.0106983
30/01/2012,35.71,0.005334843
27/01/2012,35.52,0.029136594
26/01/2012,34.5,-0.04116976
25/01/2012,35.95,-0.026353433
24/01/2012,36.91,0.00407222
23/01/2012,36.76,0.011216094
20/01/2012,36.35,0.014687807
19/01/2012,35.82,0.005879899
18/01/2012,35.61,0.027328772
17/01/2012,34.65,-0.016884075
13/01/2012,35.24,-0.0193908
12/01/2012,35.93,0.003904076
11/01/2012,35.79,0.035260975
10/01/2012,34.55,0.038052076
09/01/2012,33.26,0.010882816
06/01/2012,32.9,-0.002731827
05/01/2012,32.99,0.023927522
04/01/2012,32.21,0.005291841
03/01/2012,32.04,0.027208259
30/12/2011,31.18,-0.007667769
29/12/2011,31.42,0.018956391
28/12/2011,30.83,-0.011929853
27/12/2011,31.2,0.003210276
23/12/2011,31.1,0.002253341
22/12/2011,31.03,0.020182977
21/12/2011,30.41,0.007923449
20/12/2011,30.17,0.038518275
19/12/2011,29.03,-0.040505031
16/12/2011,30.23,-0.004291144
15/12/2011,30.36,-0.005583854
14/12/2011,30.53,0.000983123
13/12/2011,30.5,-0.01851604
12/12/2011,31.07,-0.022909052
09/12/2011,31.79,0.026455726
08/12/2011,30.96,-0.063205268
07/12/2011,32.98,0.002732657
06/12/2011,32.89,-0.000911716
05/12/2011,32.92,0.035872739
02/12/2011,31.76,0.020035652
01/12/2011,31.13,-0.011180439
30/11/2011,31.48,0.085510828
29/11/2011,28.9,-0.008270206
28/11/2011,29.14,0.043126753
25/11/2011,27.91,0.001793079
23/11/2011,27.86,-0.054142784
22/11/2011,29.41,-0.016523728
21/11/2011,29.9,-0.02379491
18/11/2011,30.62,-0.002934944
17/11/2011,30.71,-0.040209629
16/11/2011,31.97,-0.006547178
15/11/2011,32.18,-0.006195807
14/11/2011,32.38,-0.021085579
11/11/2011,33.07,0.023249747
10/11/2011,32.31,0.008079596
09/11/2011,32.05,-0.066097368
08/11/2011,34.24,0.011751017
07/11/2011,33.84,-0.027111411
04/11/2011,34.77,-0.005163523
03/11/2011,34.95,0.012669332
02/11/2011,34.51,0.045954432
01/11/2011,32.96,-0.064614368
31/10/2011,35.16,-0.046132103
28/10/2011,36.82,0.031731176
27/10/2011,35.67,0.072061374
26/10/2011,33.19,0.010905894
25/10/2011,32.83,-0.055108729
24/10/2011,34.69,0.034607559
21/10/2011,33.51,0.042987872
20/10/2011,32.1,0.022685283
19/10/2011,31.38,-0.032913173
18/10/2011,32.43,0.050271372
17/10/2011,30.84,-0.042221793
14/10/2011,32.17,0.029335016
13/10/2011,31.24,-0.0161934
12/10/2011,31.75,0.037546525
11/10/2011,30.58,0.005903592
10/10/2011,30.4,0.054067221
07/10/2011,28.8,-0.063561481
06/10/2011,30.69,0.049768159
05/10/2011,29.2,0.060346407
04/10/2011,27.49,0.032911086
03/10/2011,26.6,-0.051650373
30/09/2011,28.01,-0.045025927
29/09/2011,29.3,0.038620211
28/09/2011,28.19,-0.036228274
27/09/2011,29.23,0.022838363
26/09/2011,28.57,0.063209338
23/09/2011,26.82,-0.00483542
22/09/2011,26.95,-0.074346481
21/09/2011,29.03,-0.067912945
20/09/2011,31.07,-0.014062232
19/09/2011,31.51,-0.047413993
16/09/2011,33.04,0.015863664
15/09/2011,32.52,0.041757754
14/09/2011,31.19,0.020732845
13/09/2011,30.55,0.008216973
12/09/2011,30.3,0.013958352
09/09/2011,29.88,-0.005340467
08/09/2011,30.04,-0.044278066
07/09/2011,31.4,0.06241763
06/09/2011,29.5,-0.042149926
02/09/2011,30.77,-0.050691879
01/09/2011,32.37,-0.037293999
31/08/2011,33.6,0.01862475
30/08/2011,32.98,-0.009956335
29/08/2011,33.31,0.057140755
26/08/2011,31.46,-0.002222576
25/08/2011,31.53,-0.033372815
24/08/2011,32.6,0.030206251
23/08/2011,31.63,0.034414073
22/08/2011,30.56,-0.01848002
19/08/2011,31.13,-0.023493144
18/08/2011,31.87,-0.058499772
17/08/2011,33.79,0.005043773
16/08/2011,33.62,-0.023516663
15/08/2011,34.42,0.034282317
12/08/2011,33.26,-0.007189965
11/08/2011,33.5,0.051136198
10/08/2011,31.83,-0.091504358
09/08/2011,34.88,0.063316027
08/08/2011,32.74,-0.104596632
05/08/2011,36.35,-0.015017347
04/08/2011,36.9,-0.066822496
03/08/2011,39.45,-0.003795071
02/08/2011,39.6,-0.034742948
01/08/2011,41,-0.005108879
29/07/2011,41.21,0.034562808
28/07/2011,39.81,0.005541576
27/07/2011,39.59,-0.03743156
26/07/2011,41.1,-0.00437
25/07/2011,41.28,-0.01108178
22/07/2011,41.74,-0.007161644
21/07/2011,42.04,0.027736012
20/07/2011,40.89,0.009830504
19/07/2011,40.49,0.000247005
18/07/2011,40.48,-0.026570728
15/07/2011,41.57,-0.005278323
14/07/2011,41.79,-0.001195743
13/07/2011,41.84,0.008159393
12/07/2011,41.5,-0.011976191
11/07/2011,42,-0.035550984
08/07/2011,43.52,-0.017086644
07/07/2011,44.27,0.021692825
06/07/2011,43.32,-0.009191241
05/07/2011,43.72,-0.014983254
01/07/2011,44.38,0.011558202
30/06/2011,43.87,0.00938974
29/06/2011,43.46,0.033457326
28/06/2011,42.03,0.016069419
27/06/2011,41.36,0.008986096
24/06/2011,40.99,-0.006322978
23/06/2011,41.25,-0.008449054
22/06/2011,41.6,-0.000480654
21/06/2011,41.62,0.026785142
20/06/2011,40.52,0.003708745
17/06/2011,40.37,0.012462773
16/06/2011,39.87,0.015927527
15/06/2011,39.24,-0.050681486
14/06/2011,41.28,0.00412672
13/06/2011,41.11,0.004876869
10/06/2011,40.91,-0.018166904
09/06/2011,41.66,0.010132777
08/06/2011,41.24,-0.003630647
07/06/2011,41.39,-0.000483092
06/06/2011,41.41,-0.008655981
03/06/2011,41.77,-0.021552048
02/06/2011,42.68,0.001172196
01/06/2011,42.63,-0.033901552
31/05/2011,44.1,0.007739624
27/05/2011,43.76,0.006879183
26/05/2011,43.46,0.001381534
25/05/2011,43.4,-0.000460723
24/05/2011,43.42,-0.000460511
23/05/2011,43.44,-0.0177965
20/05/2011,44.22,-0.021698648
19/05/2011,45.19,0.010454995
18/05/2011,44.72,0.00875918
17/05/2011,44.33,0.004521825
16/05/2011,44.13,-0.006324846
13/05/2011,44.41,-0.014752167
12/05/2011,45.07,-0.001551935
11/05/2011,45.14,-0.00287579
10/05/2011,45.27,0.015359233
09/05/2011,44.58,-0.00559223
06/05/2011,44.83,0.001786113
05/05/2011,44.75,-0.030805516
04/05/2011,46.15,-0.006048841
03/05/2011,46.43,-0.001291434
02/05/2011,46.49,-0.006432269
29/04/2011,46.79,0.00729304
28/04/2011,46.45,0.023525372
27/04/2011,45.37,0.013759649
26/04/2011,44.75,0.00988106
25/04/2011,44.31,-0.001578532
21/04/2011,44.38,0.012242275
20/04/2011,43.84,0.012856008
19/04/2011,43.28,-0.002077323
18/04/2011,43.37,-0.013512172
15/04/2011,43.96,-0.003859694
14/04/2011,44.13,-0.000906002
13/04/2011,44.17,-0.013492447
12/04/2011,44.77,0.004252944
11/04/2011,44.58,0.001122209
08/04/2011,44.53,-0.010277124
07/04/2011,44.99,-0.011272083
06/04/2011,45.5,0.011494379
05/04/2011,44.98,-0.016536591
04/04/2011,45.73,0.010330897
01/04/2011,45.26,0.011779223
31/03/2011,44.73,-0.002679171
30/03/2011,44.85,0.009858919
29/03/2011,44.41,-0.009189799
28/03/2011,44.82,-0.005118516
25/03/2011,45.05,0.00824701
24/03/2011,44.68,0.007413265
23/03/2011,44.35,-0.005172619
22/03/2011,44.58,-0.000224291
21/03/2011,44.59,0.012865543
18/03/2011,44.02,0.023909185
17/03/2011,42.98,0.01642073
16/03/2011,42.28,-0.02614528
15/03/2011,43.4,-0.030408515
14/03/2011,44.74,-0.024507243
11/03/2011,45.85,0.003933572
10/03/2011,45.67,-0.013700334
09/03/2011,46.3,-0.000215959
08/03/2011,46.31,0.016986471
07/03/2011,45.53,-0.000878156
04/03/2011,45.57,0.007046935
03/03/2011,45.25,0.041512841
02/03/2011,43.41,-0.058820755
01/03/2011,46.04,-0.028267407
28/02/2011,47.36,0.012322229
25/02/2011,46.78,0.012043156
24/02/2011,46.22,0.009346878
23/02/2011,45.79,-0.010428076
22/02/2011,46.27,-0.029388827
18/02/2011,47.65,-0.001467967
17/02/2011,47.72,0.004199922
16/02/2011,47.52,0.01355953
15/02/2011,46.88,-0.00042653
14/02/2011,46.9,-0.027963559
11/02/2011,48.23,0.020105389
10/02/2011,47.27,-0.006956916
09/02/2011,47.6,-0.018112289
08/02/2011,48.47,-0.003295575
07/02/2011,48.63,0.02688502
04/02/2011,47.34,0.017258338
03/02/2011,46.53,0.007550462
02/02/2011,46.18,-0.016749372
01/02/2011,46.96,0.025667321
31/01/2011,45.77,0.005916529
28/01/2011,45.5,-0.03583375
27/01/2011,47.16,0.012804272
