Date,Close,BMS
24/01/2011,32.67,0.014180262
21/01/2011,32.21,-0.001861043
20/01/2011,32.27,-0.014764956
19/01/2011,32.75,-0.004569696
18/01/2011,32.9,-0.001215067
14/01/2011,32.94,0.013447635
13/01/2011,32.5,0.00030774
12/01/2011,32.49,0.00555557
11/01/2011,32.31,-0.004015449
10/01/2011,32.44,0.003705996
07/01/2011,32.32,-0.008319259
06/01/2011,32.59,0.008319259
05/01/2011,32.32,0.001548228
04/01/2011,32.27,-0.010480984
03/01/2011,32.61,-0.001532098
31/12/2010,32.66,-0.010053398
30/12/2010,32.99,-0.000908953
29/12/2010,33.02,-0.001815432
28/12/2010,33.08,-0.001510346
27/12/2010,33.13,0.000603865
23/12/2010,33.11,-0.003617731
22/12/2010,33.23,0.001505798
21/12/2010,33.18,0.001206273
20/12/2010,33.14,0.00120773
17/12/2010,33.1,0.008799935
16/12/2010,32.81,0.013192399
15/12/2010,32.38,-0.007078042
14/12/2010,32.61,0.000920387
13/12/2010,32.58,-0.002758622
10/12/2010,32.67,0.003679857
09/12/2010,32.55,0.005545301
08/12/2010,32.37,-0.006466535
07/12/2010,32.58,0.002150869
06/12/2010,32.51,-0.007355228
03/12/2010,32.75,0.005204359
02/12/2010,32.58,0.014219714
01/12/2010,32.12,0.022034256
30/11/2010,31.42,-0.000636335
29/11/2010,31.44,0.009908983
26/11/2010,31.13,-0.004806931
24/11/2010,31.28,0.01773954
23/11/2010,30.73,-0.013574869
22/11/2010,31.15,0.010001697
19/11/2010,30.84,-0.000648298
18/11/2010,30.86,0.018973418
17/11/2010,30.28,0.002314433
16/11/2010,30.21,-0.016740913
15/11/2010,30.72,0.013436217
12/11/2010,30.31,-0.022509513
11/11/2010,31,-0.008032172
10/11/2010,31.25,-0.004469995
09/11/2010,31.39,-0.004132894
08/11/2010,31.52,-0.00695545
05/11/2010,31.74,0.007272759
04/11/2010,31.51,0.016640384
03/11/2010,30.99,-0.009633986
02/11/2010,31.29,0.003842464
01/11/2010,31.17,-0.018751543
29/10/2010,31.76,0.00473411
28/10/2010,31.61,-0.048473759
27/10/2010,33.18,-0.005410293
26/10/2010,33.36,-0.003889309
25/10/2010,33.49,-0.000895389
22/10/2010,33.52,0.000596837
21/10/2010,33.5,-0.003575689
20/10/2010,33.62,0.006864674
19/10/2010,33.39,-0.012500163
18/10/2010,33.81,0.000295814
15/10/2010,33.8,0.005934736
14/10/2010,33.6,-0.008888947
13/10/2010,33.9,0.005620485
12/10/2010,33.71,0.002673401
11/10/2010,33.62,0.002978852
08/10/2010,33.52,0.012306924
07/10/2010,33.11,-0.000301978
06/10/2010,33.12,0
05/10/2010,33.12,0.027860366
04/10/2010,32.21,0.007791842
01/10/2010,31.96,0.006592396
30/09/2010,31.75,-0.002830636
29/09/2010,31.84,0
28/09/2010,31.84,0.008832865
27/09/2010,31.56,0.002855785
24/09/2010,31.47,0.021844749
23/09/2010,30.79,-0.010017857
22/09/2010,31.1,-0.00064288
21/09/2010,31.12,-0.003208216
20/09/2010,31.22,0.004816192
17/09/2010,31.07,0.005810216
16/09/2010,30.89,-0.006453717
15/09/2010,31.09,0.006453717
14/09/2010,30.89,0.00097166
13/09/2010,30.86,0.005198192
10/09/2010,30.7,0.015097103
09/09/2010,30.24,0.001654808
08/09/2010,30.19,-0.004296817
07/09/2010,30.32,-0.013106348
03/09/2010,30.72,0.013766196
02/09/2010,30.3,0.018991076
01/09/2010,29.73,0.029353643
31/08/2010,28.87,0.000693001
30/08/2010,28.85,-0.018544487
27/08/2010,29.39,0.017505166
26/08/2010,28.88,0.007995871
25/08/2010,28.65,0.003496507
24/08/2010,28.55,-0.014949001
23/08/2010,28.98,-0.015748357
20/08/2010,29.44,-0.001018503
19/08/2010,29.47,-0.016156528
18/08/2010,29.95,-0.015242177
17/08/2010,30.41,0.041287959
16/08/2010,29.18,0.007222731
13/08/2010,28.97,0.002073256
12/08/2010,28.91,0.002771044
11/08/2010,28.83,-0.03141262
10/08/2010,29.75,-0.00836825
09/08/2010,30,0.014437048
06/08/2010,29.57,-0.0033761
05/08/2010,29.67,-0.008056438
04/08/2010,29.91,-0.006000018
03/08/2010,30.09,-0.006954822
02/08/2010,30.3,0.011284554
30/07/2010,29.96,0.009726724
29/07/2010,29.67,-0.011060947
28/07/2010,30,0.002002003
27/07/2010,29.94,-0.031237128
26/07/2010,30.89,0.011395207
23/07/2010,30.54,0.029575174
22/07/2010,29.65,0.035705818
21/07/2010,28.61,-0.01422894
20/07/2010,29.02,0.024416979
19/07/2010,28.32,0.006376217
16/07/2010,28.14,-0.017263067
15/07/2010,28.63,0.011593314
14/07/2010,28.3,0.00318528
13/07/2010,28.21,0.008544018
12/07/2010,27.97,0.001431127
09/07/2010,27.93,0.011161232
08/07/2010,27.62,0.021592788
07/07/2010,27.03,0.011535012
06/07/2010,26.72,-0.013383099
02/07/2010,27.08,0.001108443
01/07/2010,27.05,0.001850139
30/06/2010,27,-0.015800439
29/06/2010,27.43,-0.027684673
28/06/2010,28.2,-0.004952256
25/06/2010,28.34,0.000705965
24/06/2010,28.32,-0.012283011
23/06/2010,28.67,0.002794274
22/06/2010,28.59,-0.019740901
21/06/2010,29.16,-0.006494639
18/06/2010,29.35,-0.001021624
17/06/2010,29.38,0.002044294
16/06/2010,29.32,0.003416471
15/06/2010,29.22,0.024247811
14/06/2010,28.52,-0.004198747
11/06/2010,28.64,0.010883028
10/06/2010,28.33,0.025019175
09/06/2010,27.63,-0.006133882
08/06/2010,27.8,0.014493007
07/06/2010,27.4,-0.019874186
04/06/2010,27.95,-0.028568333
03/06/2010,28.76,0.004530414
02/06/2010,28.63,0.023322612
01/06/2010,27.97,-0.025067509
28/05/2010,28.68,-0.015911785
27/05/2010,29.14,0.033854219
26/05/2010,28.17,-0.004957517
25/05/2010,28.31,0.00815752
24/05/2010,28.08,-0.024275598
21/05/2010,28.77,0.010131091
20/05/2010,28.48,-0.033831324
19/05/2010,29.46,-0.007776878
18/05/2010,29.69,0.022825041
17/05/2010,29.02,0.021948277
14/05/2010,28.39,-0.009465452
13/05/2010,28.66,0.003145206
12/05/2010,28.57,0.007730186
11/05/2010,28.35,-0.008080142
10/05/2010,28.58,0.031274759
07/05/2010,27.7,-0.027769673
06/05/2010,28.48,-0.031452394
05/05/2010,29.39,-0.008132881
04/05/2010,29.63,-0.022360351
03/05/2010,30.3,-0.003623789
30/04/2010,30.41,-0.031399246
29/04/2010,31.38,0.018006917
28/04/2010,30.82,0.005857485
27/04/2010,30.64,-0.021950526
26/04/2010,31.32,-0.007950431
23/04/2010,31.57,0.010507978
22/04/2010,31.24,0.005456602
21/04/2010,31.07,0.006133998
20/04/2010,30.88,0.006823747
19/04/2010,30.67,-0.000325998
16/04/2010,30.68,0
15/04/2010,30.68,0.013123548
14/04/2010,30.28,0.009290047
13/04/2010,30,0.011398045
12/04/2010,29.66,-0.007390024
09/04/2010,29.88,0.021651725
08/04/2010,29.24,-0.009869061
07/04/2010,29.53,-0.011782665
06/04/2010,29.88,-0.00700353
05/04/2010,30.09,0.012372671
01/04/2010,29.72,0.034226476
31/03/2010,28.72,-0.004862809
30/03/2010,28.86,-0.013764842
29/03/2010,29.26,0.000683761
26/03/2010,29.24,0.001368926
25/03/2010,29.2,-0.01664158
24/03/2010,29.69,-0.010387093
23/03/2010,30,0.005012542
22/03/2010,29.85,0.023729927
19/03/2010,29.15,-0.015319449
18/03/2010,29.6,-0.012756131
17/03/2010,29.98,0.004680717
16/03/2010,29.84,0.005376357
15/03/2010,29.68,0.006083155
12/03/2010,29.5,0.005438491
11/03/2010,29.34,0.00649686
10/03/2010,29.15,-0.00887984
09/03/2010,29.41,-0.009475536
08/03/2010,29.69,0.007776878
05/03/2010,29.46,0.018845855
04/03/2010,28.91,-0.014764217
03/03/2010,29.34,-0.004421024
02/03/2010,29.47,-0.004739345
01/03/2010,29.61,0.011549041
26/02/2010,29.27,-0.007827163
25/02/2010,29.5,0.045068285
24/02/2010,28.2,0.001419447
23/02/2010,28.16,-0.008486614
22/02/2010,28.4,-0.003865758
19/02/2010,28.51,-0.00245227
18/02/2010,28.58,0.022647819
17/02/2010,27.94,-0.012449031
16/02/2010,28.29,0.010661082
12/02/2010,27.99,-0.002497771
11/02/2010,28.06,0.005360027
10/02/2010,27.91,-0.003933493
09/02/2010,28.02,0.01220841
08/02/2010,27.68,-0.005763705
05/02/2010,27.84,0.010834342
04/02/2010,27.54,-0.030397477
03/02/2010,28.39,-0.013643731
02/02/2010,28.78,0.018587244
01/02/2010,28.25,0.006748383
29/01/2010,28.06,-0.013803086
28/01/2010,28.45,-0.01014172
27/01/2010,28.74,0.006983269
26/01/2010,28.54,-0.006287132
25/01/2010,28.72,0.000696621
22/01/2010,28.7,-0.007290433
21/01/2010,28.91,-0.036676437
20/01/2010,29.99,-0.016534768
19/01/2010,30.49,0.020209401
15/01/2010,29.88,-0.003341132
14/01/2010,29.98,-0.006648961
13/01/2010,30.18,-0.002316731
12/01/2010,30.25,-0.003629768
11/01/2010,30.36,-0.006566012
08/01/2010,30.56,0.007884404
07/01/2010,30.32,0.013280408
06/01/2010,29.92,0.004690126
05/01/2010,29.78,-0.007693632
04/01/2010,30.01,0.012068534
31/12/2009,29.65,-0.018048618
30/12/2009,30.19,0.003317853
29/12/2009,30.09,-0.003649034
28/12/2009,30.2,-0.002975701
24/12/2009,30.29,0.010954466
23/12/2009,29.96,-0.006321765
22/12/2009,30.15,0
21/12/2009,30.15,0.00765777
18/12/2009,29.92,-0.019199531
17/12/2009,30.5,0.001312336
16/12/2009,30.46,-0.003604788
15/12/2009,30.57,-0.002613526
14/12/2009,30.65,0.005233901
11/12/2009,30.49,0.006251048
10/12/2009,30.3,-0.00559488
09/12/2009,30.47,0.004935032
08/12/2009,30.32,-0.008211575
07/12/2009,30.57,-0.007820177
04/12/2009,30.81,0.01109672
03/12/2009,30.47,-0.014013591
02/12/2009,30.9,0.042981823
01/12/2009,29.6,0.010186845
30/11/2009,29.3,0.018601983
27/11/2009,28.76,-0.022009141
25/11/2009,29.4,0.01749916
24/11/2009,28.89,-0.005178675
23/11/2009,29.04,0.017718025
20/11/2009,28.53,-0.003848177
19/11/2009,28.64,-0.010074777
18/11/2009,28.93,0.002422566
17/11/2009,28.86,-0.003459014
16/11/2009,28.96,0.018470642
13/11/2009,28.43,0.008832419
12/11/2009,28.18,-0.013394631
11/11/2009,28.56,0.00210305
10/11/2009,28.5,0.012712036
09/11/2009,28.14,0.019738663
06/11/2009,27.59,0.003631086
05/11/2009,27.49,0.024301638
04/11/2009,26.83,0.002986191
03/11/2009,26.75,0.010144742
02/11/2009,26.48,0.024853124
30/10/2009,25.83,-0.040961358
29/10/2009,26.91,0.016108234
28/10/2009,26.48,-0.019447135
27/10/2009,27,0.047402239
26/10/2009,25.75,-0.014266677
23/10/2009,26.12,-0.011798424
22/10/2009,26.43,0.001135718
21/10/2009,26.4,-0.019876897
20/10/2009,26.93,-0.005554541
19/10/2009,27.08,0.02051928
16/10/2009,26.53,-0.009379172
15/10/2009,26.78,-0.004842624
14/10/2009,26.91,0.016485948
13/10/2009,26.47,0.009108222
12/10/2009,26.23,0.001526135
09/10/2009,26.19,0.009977059
08/10/2009,25.93,0.009688121
07/10/2009,25.68,-0.002333723
06/10/2009,25.74,0
05/10/2009,25.74,0.024381861
02/10/2009,25.12,-0.0035764
01/10/2009,25.21,-0.027388253
30/09/2009,25.91,-0.020627164
29/09/2009,26.45,0.012172079
28/09/2009,26.13,0.008455085
25/09/2009,25.91,-0.001157184
24/09/2009,25.94,-0.01340246
23/09/2009,26.29,-0.013975676
22/09/2009,26.66,-0.00970519
21/09/2009,26.92,-0.018403169
18/09/2009,27.42,0.01026402
17/09/2009,27.14,-0.010993148
16/09/2009,27.44,0.0102565
15/09/2009,27.16,0.012597425
14/09/2009,26.82,0.029514061
11/09/2009,26.04,-0.014108909
10/09/2009,26.41,0.006838932
09/09/2009,26.23,-0.000762195
08/09/2009,26.25,0.00918491
04/09/2009,26.01,0.001924188
03/09/2009,25.96,-0.000770119
02/09/2009,25.98,-0.004991371
01/09/2009,26.11,-0.018216823
31/08/2009,26.59,-0.000376011
28/08/2009,26.6,0.003389195
27/08/2009,26.51,-0.00451638
26/08/2009,26.63,-0.002250564
25/08/2009,26.69,0.003377748
24/08/2009,26.6,-0.011958289
21/08/2009,26.92,0.011958289
20/08/2009,26.6,0.011722577
19/08/2009,26.29,0.01340246
18/08/2009,25.94,0.003475578
17/08/2009,25.85,-0.02067455
14/08/2009,26.39,-0.035365681
13/08/2009,27.34,0.002196998
12/08/2009,27.28,0.012912926
11/08/2009,26.93,0.004839019
10/08/2009,26.8,-0.004096077
07/08/2009,26.91,0.013844936
06/08/2009,26.54,-0.016813398
05/08/2009,26.99,-0.0051737
04/08/2009,27.13,0.002583504
03/08/2009,27.06,0.027727516
31/07/2009,26.32,-0.009829947
30/07/2009,26.58,0.008690778
29/07/2009,26.35,-0.001895735
28/07/2009,26.4,-0.005665738
27/07/2009,26.55,0.006044597
24/07/2009,26.39,0.014888612
23/07/2009,26,-0.04143719
22/07/2009,27.1,-0.001106399
21/07/2009,27.13,0.001475471
20/07/2009,27.09,0.012256421
17/07/2009,26.76,-0.007816902
16/07/2009,26.97,0.014566084
15/07/2009,26.58,0.056096702
14/07/2009,25.13,-0.000397852
13/07/2009,25.14,0.019277705
10/07/2009,24.66,0.004878058
09/07/2009,24.54,-0.002035417
08/07/2009,24.59,-0.001625356
07/07/2009,24.63,-0.03471324
06/07/2009,25.5,0.049025486
02/07/2009,24.28,-0.03520493
01/07/2009,25.15,-0.001986098
30/06/2009,25.2,-0.006723379
29/06/2009,25.37,0.025550292
26/06/2009,24.73,-0.002826572
25/06/2009,24.8,0.024077882
24/06/2009,24.21,0.019604382
23/06/2009,23.74,0.008885186
22/06/2009,23.53,-0.024765169
19/06/2009,24.12,-0.003724399
18/06/2009,24.21,0.012887312
17/06/2009,23.9,-0.013713076
16/06/2009,24.23,-0.027677794
15/06/2009,24.91,-0.003606496
12/06/2009,25,-0.017446914
11/06/2009,25.44,0.007892701
10/06/2009,25.24,-0.002769537
09/06/2009,25.31,-0.006301714
08/06/2009,25.47,-0.004700361
05/06/2009,25.59,0.004307819
04/06/2009,25.48,0.012638399
03/06/2009,25.16,-0.026668247
02/06/2009,25.84,-0.004633213
01/06/2009,25.96,0.034087531
29/05/2009,25.09,0.015666117
28/05/2009,24.7,0.030000195
27/05/2009,23.97,-0.034443749
26/05/2009,24.81,0.040721234
22/05/2009,23.82,0
21/05/2009,23.82,-0.012101128
20/05/2009,24.11,-0.024581328
19/05/2009,24.71,-0.001617469
18/05/2009,24.75,0.032439716
15/05/2009,23.96,0.01556288
14/05/2009,23.59,0.016670615
13/05/2009,23.2,-0.026373285
12/05/2009,23.82,-0.00544276
11/05/2009,23.95,-0.074018496
08/05/2009,25.79,0.034717491
07/05/2009,24.91,-0.016720135
06/05/2009,25.33,0.01431436
05/05/2009,24.97,-0.002400001
04/05/2009,25.03,0.031246202
01/05/2009,24.26,0.009109794
30/04/2009,24.04,-0.005806736
29/04/2009,24.18,0.033217265
28/04/2009,23.39,-0.010631612
27/04/2009,23.64,-0.022585653
24/04/2009,24.18,0.028951047
23/04/2009,23.49,0.05198812
22/04/2009,22.3,0
21/04/2009,22.3,0.028196502
20/04/2009,21.68,-0.03978825
17/04/2009,22.56,0.019244273
16/04/2009,22.13,0.013648984
15/04/2009,21.83,0.024578098
14/04/2009,21.3,-0.022285045
13/04/2009,21.78,-0.001834863
09/04/2009,21.82,0.022712448
08/04/2009,21.33,0.013689145
07/04/2009,21.04,-0.020231224
06/04/2009,21.47,-0.015711968
03/04/2009,21.81,0.00828734
02/04/2009,21.63,0.025282245
01/04/2009,21.09,0.00570615
31/03/2009,20.97,0.011993428
30/03/2009,20.72,-0.02101319
27/03/2009,21.16,-0.03437403
26/03/2009,21.9,0.027779564
25/03/2009,21.3,0.010382349
24/03/2009,21.08,-0.000948317
23/03/2009,21.1,0.049050862
20/03/2009,20.09,-0.010398707
19/03/2009,20.3,-0.005893927
18/03/2009,20.42,0.033361321
17/03/2009,19.75,0.014792415
16/03/2009,19.46,0.01033067
13/03/2009,19.26,0.018868484
12/03/2009,18.9,0.033901552
11/03/2009,18.27,0.021018473
10/03/2009,17.89,0.0457484
09/03/2009,17.09,-0.008158553
06/03/2009,17.23,0.00116144
05/03/2009,17.21,-0.037072965
04/03/2009,17.86,0.031279206
03/03/2009,17.31,-0.023973751
02/03/2009,17.73,-0.046289255
27/02/2009,18.57,-0.018672188
26/02/2009,18.92,0.011161423
25/02/2009,18.71,-0.027413419
24/02/2009,19.23,0.050117097
23/02/2009,18.29,-0.045425924
20/02/2009,19.14,-0.007806441
19/02/2009,19.29,-0.036645322
18/02/2009,20.01,-0.010440065
17/02/2009,20.22,-0.032119549
13/02/2009,20.88,-0.028330507
12/02/2009,21.48,-0.000465441
11/02/2009,21.49,-0.011566171
10/02/2009,21.74,-0.051983029
09/02/2009,22.9,-0.004791993
06/02/2009,23.01,0.025975486
05/02/2009,22.42,-0.004006237
04/02/2009,22.51,-0.011044954
03/02/2009,22.76,0.031238595
02/02/2009,22.06,-0.022855577
30/01/2009,22.57,-0.024941131
29/01/2009,23.14,-0.008605905
28/01/2009,23.34,0.014674411
27/01/2009,23,-0.004338402
26/01/2009,23.1,-0.000865426
23/01/2009,23.12,0.002598529
22/01/2009,23.06,-0.001733103
21/01/2009,23.1,0.044255009
20/01/2009,22.1,-0.054591018
16/01/2009,23.34,0.010336009
15/01/2009,23.1,0.034797609
14/01/2009,22.31,-0.039548212
13/01/2009,23.21,0.001293382
12/01/2009,23.18,-0.018380513
09/01/2009,23.61,-0.030039806
08/01/2009,24.33,-0.053612838
07/01/2009,25.67,-0.013926724
06/01/2009,26.03,0.043177821
05/01/2009,24.93,
