Date,Close,FMC
24/01/2011,76.86,0.00993732
21/01/2011,76.1,0.004477816
20/01/2011,75.76,-0.013764391
19/01/2011,76.81,-0.026719637
18/01/2011,78.89,0.014555926
14/01/2011,77.75,0.002188889
13/01/2011,77.58,-0.004629638
12/01/2011,77.94,0.015385913
11/01/2011,76.75,0.001564741
10/01/2011,76.63,-0.002346195
07/01/2011,76.81,-0.002989927
06/01/2011,77.04,-0.009430985
05/01/2011,77.77,-0.010106911
04/01/2011,78.56,-0.025387816
03/01/2011,80.58,0.008599791
31/12/2010,79.89,-0.00374813
30/12/2010,80.19,0.005125972
29/12/2010,79.78,0.003264284
28/12/2010,79.52,-0.001884541
27/12/2010,79.67,-0.000376482
23/12/2010,79.7,0.001129873
22/12/2010,79.61,-0.008007049
21/12/2010,80.25,0.010900315
20/12/2010,79.38,-0.004650294
17/12/2010,79.75,-0.003379862
16/12/2010,80.02,0.009543016
15/12/2010,79.26,-0.006789917
14/12/2010,79.8,-0.001377497
13/12/2010,79.91,-0.018474272
10/12/2010,81.4,0.001967536
09/12/2010,81.24,0.004812151
08/12/2010,80.85,-0.002840736
07/12/2010,81.08,0.008422145
06/12/2010,80.4,0.002241316
03/12/2010,80.22,0.000748223
02/12/2010,80.16,-0.004356763
01/12/2010,80.51,0.033982933
30/11/2010,77.82,-0.012641425
29/11/2010,78.81,-0.003546552
26/11/2010,79.09,0.002912316
24/11/2010,78.86,0.037598899
23/11/2010,75.95,-0.016971687
22/11/2010,77.25,0.000258933
19/11/2010,77.23,0.005062645
18/11/2010,76.84,0.027041152
17/11/2010,74.79,0.003214145
16/11/2010,74.55,-0.015836381
15/11/2010,75.74,0.007022222
12/11/2010,75.21,-0.025467378
11/11/2010,77.15,0.005980257
10/11/2010,76.69,0.006934931
09/11/2010,76.16,-0.011358566
08/11/2010,77.03,0.001949192
05/11/2010,76.88,0.008359505
04/11/2010,76.24,0.019870835
03/11/2010,74.74,-0.002672369
02/11/2010,74.94,0.020082891
01/11/2010,73.45,0.004776536
29/10/2010,73.1,-0.009801331
28/10/2010,73.82,0.062751985
27/10/2010,69.33,-0.021687253
26/10/2010,70.85,-0.004646914
25/10/2010,71.18,0.01414851
22/10/2010,70.18,-0.001992883
21/10/2010,70.32,0.004132532
20/10/2010,70.03,0.01091181
19/10/2010,69.27,-0.019018232
18/10/2010,70.6,0.000991993
15/10/2010,70.53,0.002271115
14/10/2010,70.37,-0.008912841
13/10/2010,71,0.019627995
12/10/2010,69.62,0.001005964
11/10/2010,69.55,0.003168205
08/10/2010,69.33,0.013212533
07/10/2010,68.42,-0.014653871
06/10/2010,69.43,-0.002445517
05/10/2010,69.6,0.025170457
04/10/2010,67.87,0.000589536
01/10/2010,67.83,-0.008514438
30/09/2010,68.41,0.006746872
29/09/2010,67.95,-0.004551803
28/09/2010,68.26,0.008533228
27/09/2010,67.68,-0.006186498
24/09/2010,68.1,0.020922197
23/09/2010,66.69,-0.015769443
22/09/2010,67.75,-0.009986865
21/09/2010,68.43,-0.00102242
20/09/2010,68.5,0.016782375
17/09/2010,67.36,0.010446297
16/09/2010,66.66,0.004209267
15/09/2010,66.38,0.005741064
14/09/2010,66,0.001668057
13/09/2010,65.89,0.025827723
10/09/2010,64.21,-0.008837952
09/09/2010,64.78,-0.01166373
08/09/2010,65.54,0.012281395
07/09/2010,64.74,-0.008000043
03/09/2010,65.26,0.011869118
02/09/2010,64.49,0.010286874
01/09/2010,63.83,0.024582952
31/08/2010,62.28,-0.00224539
30/08/2010,62.42,-0.010200917
27/08/2010,63.06,0.030756792
26/08/2010,61.15,0.012340757
25/08/2010,60.4,-0.007422714
24/08/2010,60.85,-0.020817145
23/08/2010,62.13,0.00467856
20/08/2010,61.84,0.004050885
19/08/2010,61.59,-0.023745701
18/08/2010,63.07,0.008438869
17/08/2010,62.54,0.023785605
16/08/2010,61.07,0.005747614
13/08/2010,60.72,-0.002303011
12/08/2010,60.86,-0.002461641
11/08/2010,61.01,-0.028439467
10/08/2010,62.77,-0.025170434
09/08/2010,64.37,0.002488724
06/08/2010,64.21,-0.003420401
05/08/2010,64.43,-0.000155195
04/08/2010,64.44,0.014852145
03/08/2010,63.49,-0.000944584
02/08/2010,63.55,0.016820454
30/07/2010,62.49,-0.008128182
29/07/2010,63,0.016968552
28/07/2010,61.94,0.003072199
27/07/2010,61.75,-0.000323834
26/07/2010,61.77,0.022263156
23/07/2010,60.41,0.015850837
22/07/2010,59.46,0.01388676
21/07/2010,58.64,-0.008490457
20/07/2010,59.14,0.018775086
19/07/2010,58.04,0.00017231
16/07/2010,58.03,-0.021143158
15/07/2010,59.27,-0.005887812
14/07/2010,59.62,-0.003516119
13/07/2010,59.83,0.024191318
12/07/2010,58.4,-0.017651511
09/07/2010,59.44,0.012868447
08/07/2010,58.68,0.020487934
07/07/2010,57.49,0.021804979
06/07/2010,56.25,-0.005319161
02/07/2010,56.55,-0.013698844
01/07/2010,57.33,-0.001742768
30/06/2010,57.43,-0.014005589
29/06/2010,58.24,-0.03409613
28/06/2010,60.26,-0.000829394
25/06/2010,60.31,-0.000828706
24/06/2010,60.36,-0.020010509
23/06/2010,61.58,-0.001460447
22/06/2010,61.67,-0.013848853
21/06/2010,62.53,0.001440346
18/06/2010,62.44,-0.0165188
17/06/2010,63.48,0.005212047
16/06/2010,63.15,-0.00221449
15/06/2010,63.29,0.024471433
14/06/2010,61.76,-0.002425812
11/06/2010,61.91,0.009575664
10/06/2010,61.32,0.035015607
09/06/2010,59.21,-0.001687479
08/06/2010,59.31,0.024060541
07/06/2010,57.9,-0.005683301
04/06/2010,58.23,-0.044504028
03/06/2010,60.88,-0.008667975
02/06/2010,61.41,0.045303334
01/06/2010,58.69,-0.031200115
28/05/2010,60.55,-0.01540509
27/05/2010,61.49,0.040151379
26/05/2010,59.07,0.003221707
25/05/2010,58.88,0.009899381
24/05/2010,58.3,-0.022388995
21/05/2010,59.62,0.012489614
20/05/2010,58.88,-0.030936335
19/05/2010,60.73,-0.006074056
18/05/2010,61.1,-0.028716282
17/05/2010,62.88,0.008464476
14/05/2010,62.35,-0.034521514
13/05/2010,64.54,-0.009253613
12/05/2010,65.14,0.016562564
11/05/2010,64.07,-0.007618788
10/05/2010,64.56,0.02763995
07/05/2010,62.8,-0.01892801
06/05/2010,64,0
05/05/2010,64,-0.000312451
04/05/2010,64.02,-0.004364097
03/05/2010,64.3,0.010317428
30/04/2010,63.64,-0.02222141
29/04/2010,65.07,0.015331311
28/04/2010,64.08,0.005633818
27/04/2010,63.72,-0.010925659
26/04/2010,64.42,-0.01126816
23/04/2010,65.15,0.009407117
22/04/2010,64.54,0.005593551
21/04/2010,64.18,-0.007141779
20/04/2010,64.64,0.008233056
19/04/2010,64.11,0.001873537
16/04/2010,63.99,-0.0003125
15/04/2010,64.01,-0.00296389
14/04/2010,64.2,-0.000311478
13/04/2010,64.22,0.002806801
12/04/2010,64.04,-0.003429466
09/04/2010,64.26,0.013158085
08/04/2010,63.42,-0.001418105
07/04/2010,63.51,0.004102246
06/04/2010,63.25,0.015936592
05/04/2010,62.25,0.017665154
01/04/2010,61.16,0.010189077
31/03/2010,60.54,-0.014105532
30/03/2010,61.4,0.015593258
29/03/2010,60.45,0.002484473
26/03/2010,60.3,-0.002319034
25/03/2010,60.44,-0.019822092
24/03/2010,61.65,0.003737715
23/03/2010,61.42,0.013275619
22/03/2010,60.61,0.010282014
19/03/2010,59.99,-0.007142294
18/03/2010,60.42,-0.001818934
17/03/2010,60.53,0.004470576
16/03/2010,60.26,0.004490652
15/03/2010,59.99,-0.005154222
12/03/2010,60.3,0.010670325
11/03/2010,59.66,0.003189795
10/03/2010,59.47,0.000168166
09/03/2010,59.46,-0.001512478
08/03/2010,59.55,-0.004356575
05/03/2010,59.81,0.017201099
04/03/2010,58.79,0.002213709
03/03/2010,58.66,0.004270955
02/03/2010,58.41,0.011710139
01/03/2010,57.73,0.009747684
26/02/2010,57.17,0.020142024
25/02/2010,56.03,-0.00516245
24/02/2010,56.32,0.006770024
23/02/2010,55.94,-0.015080566
22/02/2010,56.79,-0.010509818
19/02/2010,57.39,0.002093146
18/02/2010,57.27,0.005076597
17/02/2010,56.98,0.008813736
16/02/2010,56.48,0.014265577
12/02/2010,55.68,-0.007336527
11/02/2010,56.09,0.025276666
10/02/2010,54.69,-0.004014604
09/02/2010,54.91,0.028821504
08/02/2010,53.35,0.004508743
05/02/2010,53.11,0.04446888
04/02/2010,50.8,-0.039182857
03/02/2010,52.83,-0.007355054
02/02/2010,53.22,0.01133799
01/02/2010,52.62,0.032447806
29/01/2010,50.94,-0.004114023
28/01/2010,51.15,-0.023571416
27/01/2010,52.37,-0.002860141
26/01/2010,52.52,-0.014742282
25/01/2010,53.3,0.01113114
22/01/2010,52.71,-0.021397213
21/01/2010,53.85,0.000185718
20/01/2010,53.84,-0.003707828
19/01/2010,54.04,0.015478164
15/01/2010,53.21,-0.00823512
14/01/2010,53.65,-0.014985018
13/01/2010,54.46,0.003863495
12/01/2010,54.25,-0.003496185
11/01/2010,54.44,-0.027716655
08/01/2010,55.97,-0.008893691
07/01/2010,56.47,-0.012494663
06/01/2010,57.18,0.009665307
05/01/2010,56.63,-0.003349496
04/01/2010,56.82,0.01883161
31/12/2009,55.76,-0.011944166
30/12/2009,56.43,-0.003008053
29/12/2009,56.6,0.000176694
28/12/2009,56.59,-0.005990152
24/12/2009,56.93,0.002638292
23/12/2009,56.78,0.003528585
22/12/2009,56.58,0.005494032
21/12/2009,56.27,0.007492008
18/12/2009,55.85,0
17/12/2009,55.85,-0.00944496
16/12/2009,56.38,0.006405716
15/12/2009,56.02,-0.013123082
14/12/2009,56.76,0.010627093
11/12/2009,56.16,0.005714301
10/12/2009,55.84,0.001254368
09/12/2009,55.77,0.001435493
08/12/2009,55.69,-0.017620817
07/12/2009,56.68,0.004420483
04/12/2009,56.43,0.008185099
03/12/2009,55.97,-0.019287513
02/12/2009,57.06,0.006681931
01/12/2009,56.68,0.012248311
30/11/2009,55.99,0.012038597
27/11/2009,55.32,-0.024639704
25/11/2009,56.7,0.001235331
24/11/2009,56.63,-0.002645271
23/11/2009,56.78,0.007956898
20/11/2009,56.33,-0.002836378
19/11/2009,56.49,-0.008812183
18/11/2009,56.99,-0.005599315
17/11/2009,57.31,0.006301439
16/11/2009,56.95,0.035022339
13/11/2009,54.99,0.013548358
12/11/2009,54.25,-0.005148017
11/11/2009,54.53,-0.00402636
10/11/2009,54.75,0.004393198
09/11/2009,54.51,0.04425999
06/11/2009,52.15,-0.006307963
05/11/2009,52.48,0.018656181
04/11/2009,51.51,-0.010620936
03/11/2009,52.06,0.022926981
02/11/2009,50.88,-0.004314578
30/10/2009,51.1,-0.032726694
29/10/2009,52.8,0.035273966
28/10/2009,50.97,-0.051616962
27/10/2009,53.67,-0.011670041
26/10/2009,54.3,-0.010624756
23/10/2009,54.88,-0.023767773
22/10/2009,56.2,0.022493076
21/10/2009,54.95,-0.00743363
20/10/2009,55.36,-0.026207044
19/10/2009,56.83,0.021881154
16/10/2009,55.6,-0.011800602
15/10/2009,56.26,0.001244998
14/10/2009,56.19,0.0188634
13/10/2009,55.14,-0.017260407
12/10/2009,56.1,0.019984462
09/10/2009,54.99,0.00309626
08/10/2009,54.82,0.012481807
07/10/2009,54.14,-0.010473224
06/10/2009,54.71,0.008812247
05/10/2009,54.23,0.028618805
02/10/2009,52.7,0.018191023
01/10/2009,51.75,-0.083381609
30/09/2009,56.25,-0.007085946
29/09/2009,56.65,0.005842276
28/09/2009,56.32,0.015928748
25/09/2009,55.43,-0.008979945
24/09/2009,55.93,-0.009431514
23/09/2009,56.46,-0.011621895
22/09/2009,57.12,-0.003495285
21/09/2009,57.32,-0.011620979
18/09/2009,57.99,0.017570253
17/09/2009,56.98,-0.011516442
16/09/2009,57.64,0.005567168
15/09/2009,57.32,0.04168012
14/09/2009,54.98,0.020581395
11/09/2009,53.86,0.007454377
10/09/2009,53.46,0.026152713
09/09/2009,52.08,0.019387967
08/09/2009,51.08,0.03810935
04/09/2009,49.17,0.010015413
03/09/2009,48.68,0.018242629
02/09/2009,47.8,0.01369163
01/09/2009,47.15,-0.011597389
31/08/2009,47.7,-0.035019026
28/08/2009,49.4,0.001012658
27/08/2009,49.35,0.012437718
26/08/2009,48.74,-0.01789393
25/08/2009,49.62,-0.004022532
24/08/2009,49.82,-0.006801386
21/08/2009,50.16,0.023193537
20/08/2009,49.01,0.006345329
19/08/2009,48.7,-0.020728237
18/08/2009,49.72,-0.005015559
17/08/2009,49.97,-0.019618186
14/08/2009,50.96,-0.013642776
13/08/2009,51.66,0.002519625
12/08/2009,51.53,0.035153699
11/08/2009,49.75,0.002213503
10/08/2009,49.64,-0.016185786
07/08/2009,50.45,0.019010077
06/08/2009,49.5,-0.018018506
05/08/2009,50.4,-0.006723379
04/08/2009,50.74,0.01609253
03/08/2009,49.93,0.026175787
31/07/2009,48.64,0.053850231
30/07/2009,46.09,0.070792214
29/07/2009,42.94,-0.043742737
28/07/2009,44.86,-0.021174148
27/07/2009,45.82,0.001528885
24/07/2009,45.75,0.010105534
23/07/2009,45.29,0.03345244
22/07/2009,43.8,-0.011125101
21/07/2009,44.29,0.006342037
20/07/2009,44.01,0.003870238
17/07/2009,43.84,-0.012016923
16/07/2009,44.37,-0.001801397
15/07/2009,44.45,0.026443301
14/07/2009,43.29,-0.000923574
13/07/2009,43.33,0.050649727
10/07/2009,41.19,-0.01947411
09/07/2009,42,-0.009478744
08/07/2009,42.4,0.014730606
07/07/2009,41.78,-0.037580749
06/07/2009,43.38,-0.033770915
02/07/2009,44.87,-0.038474691
01/07/2009,46.63,-0.014266185
30/06/2009,47.3,-0.01697976
29/06/2009,48.11,0.015500939
26/06/2009,47.37,0.002113272
25/06/2009,47.27,0.032684053
24/06/2009,45.75,-0.005014728
23/06/2009,45.98,0.000870322
22/06/2009,45.94,-0.060394116
19/06/2009,48.8,-0.005517537
18/06/2009,49.07,-0.017574435
17/06/2009,49.94,-0.003597845
16/06/2009,50.12,-0.018385415
15/06/2009,51.05,-0.02705479
12/06/2009,52.45,-0.015512986
11/06/2009,53.27,0.000375516
10/06/2009,53.25,-0.012689105
09/06/2009,53.93,0.049996157
08/06/2009,51.3,-0.031468445
05/06/2009,52.94,-0.02462811
04/06/2009,54.26,0.00851384
03/06/2009,53.8,-0.005006036
02/06/2009,54.07,-0.021588837
01/06/2009,55.25,0.016423727
29/05/2009,54.35,0.024209749
28/05/2009,53.05,0.024037785
27/05/2009,51.79,-0.021773205
26/05/2009,52.93,0.031279534
22/05/2009,51.3,0.010188176
21/05/2009,50.78,-0.035593699
20/05/2009,52.62,0.04987399
19/05/2009,50.06,0.005207302
18/05/2009,49.8,0.027069934
15/05/2009,48.47,-0.035069977
14/05/2009,50.2,0.043981029
13/05/2009,48.04,-0.00684579
12/05/2009,48.37,0.019414032
11/05/2009,47.44,-0.050755629
08/05/2009,49.91,0.0551921
07/05/2009,47.23,0.005946078
06/05/2009,46.95,0.041532222
05/05/2009,45.04,-0.127211509
04/05/2009,51.15,0.040903458
01/05/2009,49.1,0.007564178
30/04/2009,48.73,-0.021519304
29/04/2009,49.79,0.037655359
28/04/2009,47.95,0.021288611
27/04/2009,46.94,0.017623495
24/04/2009,46.12,0.013094906
23/04/2009,45.52,-0.007005283
22/04/2009,45.84,-0.005872774
21/04/2009,46.11,0.068203147
20/04/2009,43.07,-0.068853554
17/04/2009,46.14,-0.031572588
16/04/2009,47.62,0.033090862
15/04/2009,46.07,0.013989299
14/04/2009,45.43,-0.045819392
13/04/2009,47.56,-0.013159459
09/04/2009,48.19,0.053709903
08/04/2009,45.67,0.008797066
07/04/2009,45.27,-0.033665901
06/04/2009,46.82,-0.028633535
03/04/2009,48.18,0.008336855
02/04/2009,47.78,0.063283553
01/04/2009,44.85,0.038872948
31/03/2009,43.14,0.026066992
30/03/2009,42.03,-0.022583881
27/03/2009,42.99,-0.064407668
26/03/2009,45.85,0.043233114
25/03/2009,43.91,0.006626324
24/03/2009,43.62,-0.001374571
23/03/2009,43.68,0.084018856
20/03/2009,40.16,-0.034026046
19/03/2009,41.55,0.033030526
18/03/2009,40.2,0.047634116
17/03/2009,38.33,0.012337734
16/03/2009,37.86,-0.036311043
13/03/2009,39.26,0.002805766
12/03/2009,39.15,0.006406172
11/03/2009,38.9,0.019468493
10/03/2009,38.15,0.078493013
09/03/2009,35.27,-0.018539857
06/03/2009,35.93,-0.018748826
05/03/2009,36.61,-0.075726048
04/03/2009,39.49,0.05812711
03/03/2009,37.26,0.019786524
02/03/2009,36.53,-0.101438243
27/02/2009,40.43,-0.008619681
26/02/2009,40.78,-0.017260669
25/02/2009,41.49,-0.042469227
24/02/2009,43.29,0.053130826
23/02/2009,41.05,-0.063014827
20/02/2009,43.72,-0.016334301
19/02/2009,44.44,-0.007174919
18/02/2009,44.76,-0.014637653
17/02/2009,45.42,-0.046039535
13/02/2009,47.56,-0.021837199
12/02/2009,48.61,0.00247168
11/02/2009,48.49,0.015378524
10/02/2009,47.75,-0.067413964
09/02/2009,51.08,-0.0019558
06/02/2009,51.18,0.081166825
05/02/2009,47.19,0.059367201
04/02/2009,44.47,-0.008285794
03/02/2009,44.84,0.010762436
02/02/2009,44.36,-0.005844027
30/01/2009,44.62,-0.033714772
29/01/2009,46.15,-0.018676082
28/01/2009,47.02,0.025634145
27/01/2009,45.83,0.004811908
26/01/2009,45.61,-0.000876616
23/01/2009,45.65,0.007475848
22/01/2009,45.31,-0.019884846
21/01/2009,46.22,0.09146643
20/01/2009,42.18,-0.067601039
16/01/2009,45.13,0.028544471
15/01/2009,43.86,0.066699237
14/01/2009,41.03,-0.06052426
13/01/2009,43.59,0.03264454
12/01/2009,42.19,-0.068249924
09/01/2009,45.17,-0.034594987
08/01/2009,46.76,0.021399282
07/01/2009,45.77,-0.031823799
06/01/2009,47.25,0.027681201
05/01/2009,45.96,
