Date,Close,VRTX
27/01/2011,39.39,-0.009097864
26/01/2011,39.75,-0.011257155
25/01/2011,40.2,-0.005705088
24/01/2011,40.43,0.009193753
21/01/2011,40.06,0.004002006
20/01/2011,39.9,0.011342277
19/01/2011,39.45,-0.013845407
18/01/2011,40,0.014606152
14/01/2011,39.42,0.022317202
13/01/2011,38.55,0.035378558
12/01/2011,37.21,0.011351473
11/01/2011,36.79,0.013683848
10/01/2011,36.29,0.003588686
07/01/2011,36.16,-0.001105583
06/01/2011,36.2,-0.017525093
05/01/2011,36.84,0.037333245
04/01/2011,35.49,-0.013990155
03/01/2011,35.99,0.027036285
31/12/2010,35.03,-0.00881063
30/12/2010,35.34,-0.003671802
29/12/2010,35.47,0.005938092
28/12/2010,35.26,0
27/12/2010,35.26,-0.003680117
23/12/2010,35.39,0.007943304
22/12/2010,35.11,-0.033882564
21/12/2010,36.32,0.021147143
20/12/2010,35.56,0.003098158
17/12/2010,35.45,0.02455863
16/12/2010,34.59,0.006089623
15/12/2010,34.38,0.005249356
14/12/2010,34.2,0.00733679
13/12/2010,33.95,-0.005287909
10/12/2010,34.13,0.02853091
09/12/2010,33.17,0.022561933
08/12/2010,32.43,-0.020147202
07/12/2010,33.09,-0.00030216
06/12/2010,33.1,-0.011713604
03/12/2010,33.49,0.003589594
02/12/2010,33.37,-0.002693403
01/12/2010,33.46,0.009911479
30/11/2010,33.13,-0.022090451
29/11/2010,33.87,-0.012032427
26/11/2010,34.28,0.012918559
24/11/2010,33.84,0.011890747
23/11/2010,33.44,-0.025100978
22/11/2010,34.29,0.001167202
19/11/2010,34.25,-0.019373166
18/11/2010,34.92,0.037343896
17/11/2010,33.64,-0.013581549
16/11/2010,34.1,-0.01339956
15/11/2010,34.56,0.02312411
12/11/2010,33.77,-0.035489472
11/11/2010,34.99,0.015843627
10/11/2010,34.44,0.004948344
09/11/2010,34.27,-0.006978801
08/11/2010,34.51,-0.015811742
05/11/2010,35.06,0.008305933
04/11/2010,34.77,-0.053476701
03/11/2010,36.68,-0.016225342
02/11/2010,37.28,-0.017812514
01/11/2010,37.95,-0.009180392
29/10/2010,38.3,0
28/10/2010,38.3,-0.001304632
27/10/2010,38.35,0.020282534
26/10/2010,37.58,0.006942618
25/10/2010,37.32,0.024136765
22/10/2010,36.43,0.016049044
21/10/2010,35.85,-0.019063984
20/10/2010,36.54,-0.01413067
19/10/2010,37.06,0.004597709
18/10/2010,36.89,0.023588587
15/10/2010,36.03,0.031292194
14/10/2010,34.92,0.017914377
13/10/2010,34.3,0
12/10/2010,34.3,-0.018200705
11/10/2010,34.93,-0.010820151
08/10/2010,35.31,0.005395441
07/10/2010,35.12,0.024792276
06/10/2010,34.26,-0.013337397
05/10/2010,34.72,0.022427036
04/10/2010,33.95,-0.013748937
01/10/2010,34.42,-0.004348463
30/09/2010,34.57,-0.010646051
29/09/2010,34.94,-0.016745105
28/09/2010,35.53,-0.004493127
27/09/2010,35.69,-0.032798861
24/09/2010,36.88,0.02082267
23/09/2010,36.12,-0.001383317
22/09/2010,36.17,-0.001381406
21/09/2010,36.22,-0.007700808
20/09/2010,36.5,0.006872879
17/09/2010,36.25,-0.014786688
16/09/2010,36.79,-0.012157383
15/09/2010,37.24,-0.005356199
14/09/2010,37.44,0.018601426
13/09/2010,36.75,0.007648221
10/09/2010,36.47,0.0160313
09/09/2010,35.89,-0.004448159
08/09/2010,36.05,0.029273129
07/09/2010,35.01,-0.029550483
03/09/2010,36.06,0.017060965
02/09/2010,35.45,0.015349932
01/09/2010,34.91,0.046915669
31/08/2010,33.31,-0.009263476
30/08/2010,33.62,-0.024387869
27/08/2010,34.45,0.031552079
26/08/2010,33.38,-0.032422528
25/08/2010,34.48,0.010788849
24/08/2010,34.11,-0.032023507
23/08/2010,35.22,-0.010169579
20/08/2010,35.58,0.006202444
19/08/2010,35.36,-0.028163021
18/08/2010,36.37,0.002477634
17/08/2010,36.28,-0.000551116
16/08/2010,36.3,0.003034904
13/08/2010,36.19,-0.002759384
12/08/2010,36.29,0.014991952
11/08/2010,35.75,-0.027587957
10/08/2010,36.75,-0.006779687
09/08/2010,37,0.012510362
06/08/2010,36.54,0.011837716
05/08/2010,36.11,-0.00414537
04/08/2010,36.26,0.028533404
03/08/2010,35.24,0.020932664
02/08/2010,34.51,0.024938948
30/07/2010,33.66,0.031691199
29/07/2010,32.61,-0.017629636
28/07/2010,33.19,-0.020576244
27/07/2010,33.88,-0.002358492
26/07/2010,33.96,0.027161795
23/07/2010,33.05,0
22/07/2010,33.05,0.027609116
21/07/2010,32.15,-0.01481966
20/07/2010,32.63,-0.003976148
19/07/2010,32.76,0.008891673
16/07/2010,32.47,-0.039256248
15/07/2010,33.77,-0.00972455
14/07/2010,34.1,0.008836582
13/07/2010,33.8,0.009811287
12/07/2010,33.47,-0.020991162
09/07/2010,34.18,0.011179875
08/07/2010,33.8,0.022741854
07/07/2010,33.04,0.026684607
06/07/2010,32.17,-0.001553036
02/07/2010,32.22,-0.002479852
01/07/2010,32.3,-0.018405428
30/06/2010,32.9,-0.004851435
29/06/2010,33.06,-0.048703737
28/06/2010,34.71,-0.01003305
25/06/2010,35.06,0.012918222
24/06/2010,34.61,-0.018890087
23/06/2010,35.27,-0.001416631
22/06/2010,35.32,-0.040504843
21/06/2010,36.78,-0.001086957
18/06/2010,36.82,0.029490907
17/06/2010,35.75,0.019774656
16/06/2010,35.05,-0.001140576
15/06/2010,35.09,0.01204143
14/06/2010,34.67,-0.009758975
11/06/2010,35.01,0.026629649
10/06/2010,34.09,0.045305483
09/06/2010,32.58,-0.014322963
08/06/2010,33.05,-0.031862156
07/06/2010,34.12,-0.009625275
04/06/2010,34.45,-0.031149825
03/06/2010,35.54,0.003664557
02/06/2010,35.41,0.035061062
01/06/2010,34.19,-0.011631419
28/05/2010,34.59,0.004345943
27/05/2010,34.44,-0.008673081
26/05/2010,34.74,0.023002907
25/05/2010,33.95,-0.009089639
24/05/2010,34.26,0.00409477
21/05/2010,34.12,-0.04189996
20/05/2010,35.58,-0.050421639
19/05/2010,37.42,0.008857929
18/05/2010,37.09,-0.012592263
17/05/2010,37.56,0.002665957
14/05/2010,37.46,-0.026864929
13/05/2010,38.48,-0.007508126
12/05/2010,38.77,0.017170037
11/05/2010,38.11,0.014803337
10/05/2010,37.55,0.044936083
07/05/2010,35.9,-0.027474256
06/05/2010,36.9,-0.017461827
05/05/2010,37.55,-0.024205339
04/05/2010,38.47,-0.012913403
03/05/2010,38.97,0.005145368
30/04/2010,38.77,-0.019918943
29/04/2010,39.55,0.025869031
28/04/2010,38.54,-0.003367443
27/04/2010,38.67,0.004405864
26/04/2010,38.5,-0.006472515
23/04/2010,38.75,0.017178975
22/04/2010,38.09,-0.032544194
21/04/2010,39.35,-0.028805999
20/04/2010,40.5,0.01142302
19/04/2010,40.04,0.001249532
16/04/2010,39.99,0.0082863
15/04/2010,39.66,-0.0082863
14/04/2010,39.99,-0.0005
13/04/2010,40.01,0.018923234
12/04/2010,39.26,-0.010641094
09/04/2010,39.68,-0.003270855
08/04/2010,39.81,-0.016936893
07/04/2010,40.49,0.000494071
06/04/2010,40.47,-0.004437877
05/04/2010,40.65,-0.004907985
01/04/2010,40.85,-0.000489476
31/03/2010,40.87,0.000244708
30/03/2010,40.86,-0.007315322
29/03/2010,41.16,-0.010873612
26/03/2010,41.61,0.001443002
25/03/2010,41.55,-0.003843387
24/03/2010,41.71,-0.011205267
23/03/2010,42.18,-0.007087202
22/03/2010,42.48,-0.005633818
19/03/2010,42.72,0.024166066
18/03/2010,41.7,-0.016647233
17/03/2010,42.4,-0.030428547
16/03/2010,43.71,0.010810916
15/03/2010,43.24,-0.005074982
12/03/2010,43.46,0.010640859
11/03/2010,43,-0.000465008
10/03/2010,43.02,0.022092555
09/03/2010,42.08,0.016291688
08/03/2010,41.4,-0.002894358
05/03/2010,41.52,-0.001924928
04/03/2010,41.6,-0.009093147
03/03/2010,41.98,0.003340495
02/03/2010,41.84,0.009847564
01/03/2010,41.43,0.021716115
26/02/2010,40.54,0.009915798
25/02/2010,40.14,-0.005465852
24/02/2010,40.36,0.023565894
23/02/2010,39.42,-0.01260415
22/02/2010,39.92,-0.019350641
19/02/2010,40.7,0.011118089
18/02/2010,40.25,0.01174573
17/02/2010,39.78,0.028041603
16/02/2010,38.68,0.00778618
12/02/2010,38.38,0.007322208
11/02/2010,38.1,0.015873349
10/02/2010,37.5,-0.010610179
09/02/2010,37.9,0.012745791
08/02/2010,37.42,-0.005064652
05/02/2010,37.61,-0.021308185
04/02/2010,38.42,-0.046034829
03/02/2010,40.23,-0.006442044
02/02/2010,40.49,0.028813217
01/02/2010,39.34,0.024184353
29/01/2010,38.4,-0.006489315
28/01/2010,38.65,-0.009014871
27/01/2010,39,-0.000512689
26/01/2010,39.02,-0.012732538
25/01/2010,39.52,-0.01556647
22/01/2010,40.14,0.007250938
21/01/2010,39.85,-0.022088006
20/01/2010,40.74,-0.022810987
19/01/2010,41.68,0.035905677
15/01/2010,40.21,-0.026746779
14/01/2010,41.3,-0.033804695
13/01/2010,42.72,0.022010118
12/01/2010,41.79,-0.000956709
11/01/2010,41.83,0.028123066
08/01/2010,40.67,-0.020202707
07/01/2010,41.5,-0.012690222
06/01/2010,42.03,-0.017687055
05/01/2010,42.78,-0.033558654
04/01/2010,44.24,0.031923712
31/12/2009,42.85,-0.016204058
30/12/2009,43.55,0.004603
29/12/2009,43.35,0.003003352
28/12/2009,43.22,0.004173435
24/12/2009,43.04,0.009102642
23/12/2009,42.65,-0.005844552
22/12/2009,42.9,0.017637141
21/12/2009,42.15,-0.004497581
18/12/2009,42.34,0.028994483
17/12/2009,41.13,-0.03300156
16/12/2009,42.51,0.022601176
15/12/2009,41.56,0.0233701
14/12/2009,40.6,0.017391743
11/12/2009,39.9,-0.009726975
10/12/2009,40.29,0.00273394
09/12/2009,40.18,0.009000061
08/12/2009,39.82,0.015947686
07/12/2009,39.19,-0.011164795
04/12/2009,39.63,-0.014777977
03/12/2009,40.22,0.018316909
02/12/2009,39.49,-0.009325839
01/12/2009,39.86,0.026437737
30/11/2009,38.82,-0.004626068
27/11/2009,39,-0.009696427
25/11/2009,39.38,0.008159148
24/11/2009,39.06,-0.007651147
23/11/2009,39.36,0.021053409
20/11/2009,38.54,-0.009811594
19/11/2009,38.92,-0.015045547
18/11/2009,39.51,-0.025735337
17/11/2009,40.54,0.000987167
16/11/2009,40.5,-0.00197336
13/11/2009,40.58,-0.006386659
12/11/2009,40.84,-0.006346128
11/11/2009,41.1,0.010025759
10/11/2009,40.69,0.017352939
09/11/2009,39.99,0.019442602
06/11/2009,39.22,0.012314163
05/11/2009,38.74,0.048932146
04/11/2009,36.89,-0.000542005
03/11/2009,36.91,0.020805568
02/11/2009,36.15,0.074342067
30/10/2009,33.56,-0.008604118
29/10/2009,33.85,0.022405717
28/10/2009,33.1,-0.00812401
27/10/2009,33.37,0.038489785
26/10/2009,32.11,-0.012072581
23/10/2009,32.5,-0.012536474
22/10/2009,32.91,0.000303905
21/10/2009,32.9,-0.009980425
20/10/2009,33.23,-0.047026002
19/10/2009,34.83,-0.000574053
16/10/2009,34.85,-0.01169604
15/10/2009,35.26,0.027020902
14/10/2009,34.32,0.020607147
13/10/2009,33.62,0.004770432
12/10/2009,33.46,-0.008629722
09/10/2009,33.75,0.017636087
08/10/2009,33.16,-0.017636087
07/10/2009,33.75,0
06/10/2009,33.75,-0.000888494
05/10/2009,33.78,-0.035193395
02/10/2009,34.99,0.022544307
01/10/2009,34.21,-0.102433113
30/09/2009,37.9,0.002906595
29/09/2009,37.79,0.00264971
28/09/2009,37.69,0.035100796
25/09/2009,36.39,0.009942087
24/09/2009,36.03,-0.012960336
23/09/2009,36.5,-0.013064965
22/09/2009,36.98,-0.030099489
21/09/2009,38.11,0.014803337
18/09/2009,37.55,-0.010596126
17/09/2009,37.95,0.019960743
16/09/2009,37.2,0.005931535
15/09/2009,36.98,0.002165675
14/09/2009,36.9,0.026917308
11/09/2009,35.92,-0.003335189
10/09/2009,36.04,-0.024123977
09/09/2009,36.92,0.005704212
08/09/2009,36.71,0.010680644
04/09/2009,36.32,0.01023947
03/09/2009,35.95,0.002785517
02/09/2009,35.85,-0.028054645
01/09/2009,36.87,-0.014539836
31/08/2009,37.41,0.00187291
28/08/2009,37.34,-0.000803105
27/08/2009,37.37,0.016457946
26/08/2009,36.76,0.000544218
25/08/2009,36.74,-0.001903468
24/08/2009,36.81,-0.009463367
21/08/2009,37.16,0.02286436
20/08/2009,36.32,0.006352735
19/08/2009,36.09,0.043318875
18/08/2009,34.56,0.023420274
17/08/2009,33.76,-0.016451605
14/08/2009,34.32,-0.005231049
13/08/2009,34.5,0.01489296
12/08/2009,33.99,0.00501402
11/08/2009,33.82,-0.020486523
10/08/2009,34.52,-0.009227286
07/08/2009,34.84,-0.002007169
06/08/2009,34.91,-0.056792326
05/08/2009,36.95,-0.021419828
04/08/2009,37.75,0.03422131
03/08/2009,36.48,0.012967488
31/07/2009,36.01,-0.002219141
30/07/2009,36.09,-0.003871686
29/07/2009,36.23,0.003871686
28/07/2009,36.09,0.004443218
27/07/2009,35.93,-0.001112657
24/07/2009,35.97,0.013434291
23/07/2009,35.49,0.041420934
22/07/2009,34.05,0.000587544
21/07/2009,34.03,0.016891793
20/07/2009,33.46,-0.002089865
17/07/2009,33.53,0.008987478
16/07/2009,33.23,0.007551765
15/07/2009,32.98,0.017742894
14/07/2009,32.4,-0.018046062
13/07/2009,32.99,0.003035825
10/07/2009,32.89,-0.015087794
09/07/2009,33.39,-0.008350779
08/07/2009,33.67,0.017980706
07/07/2009,33.07,-0.025378284
06/07/2009,33.92,-0.000884043
02/07/2009,33.95,-0.01780809
01/07/2009,34.56,-0.039988314
30/06/2009,35.97,-0.000833681
29/06/2009,36,-0.001110494
26/06/2009,36.04,0.030424882
25/06/2009,34.96,0.027549952
24/06/2009,34.01,0.006785688
23/06/2009,33.78,0.02003356
22/06/2009,33.11,-0.007522226
19/06/2009,33.36,0.017844115
18/06/2009,32.77,0.027848334
17/06/2009,31.87,0.037076794
16/06/2009,30.71,-0.007784665
15/06/2009,30.95,-0.018566474
12/06/2009,31.53,0.01953625
11/06/2009,30.92,0.025881871
10/06/2009,30.13,-0.013843332
09/06/2009,30.55,-0.008150004
08/06/2009,30.8,0.000649562
05/06/2009,30.78,0.01242252
04/06/2009,30.4,-0.036179657
03/06/2009,31.52,0.022134023
02/06/2009,30.83,0.025958415
01/06/2009,30.04,0.009028652
29/05/2009,29.77,0.033820474
28/05/2009,28.78,-0.013117206
27/05/2009,29.16,-0.015651902
26/05/2009,29.62,0.019431326
22/05/2009,29.05,0.00690849
21/05/2009,28.85,-0.021262804
20/05/2009,29.47,0.004421024
19/05/2009,29.34,0.008213599
18/05/2009,29.1,0.019431562
15/05/2009,28.54,-0.014608955
14/05/2009,28.96,-0.000690369
13/05/2009,28.98,-0.032255385
12/05/2009,29.93,-0.024749655
11/05/2009,30.68,0.007524982
08/05/2009,30.45,0.045691522
07/05/2009,29.09,0.010366368
06/05/2009,28.79,-0.04781382
05/05/2009,30.2,-0.010212574
04/05/2009,30.51,0.00822779
01/05/2009,30.26,-0.018337122
30/04/2009,30.82,-0.0406922
29/04/2009,32.1,0.006877176
28/04/2009,31.88,0.093993606
27/04/2009,29.02,0.070667996
24/04/2009,27.04,0.015654438
23/04/2009,26.62,-0.007857851
22/04/2009,26.83,-0.007056668
21/04/2009,27.02,-0.021600693
20/04/2009,27.61,-0.015097339
17/04/2009,28.03,0.00716079
16/04/2009,27.83,0.028057953
15/04/2009,27.06,-0.014309545
14/04/2009,27.45,0.005113232
13/04/2009,27.31,0.016242513
09/04/2009,26.87,0.011604098
08/04/2009,26.56,0.012502531
07/04/2009,26.23,-0.030783211
06/04/2009,27.05,-0.010297995
03/04/2009,27.33,-0.036289234
02/04/2009,28.34,-0.004927852
01/04/2009,28.48,-0.008739786
31/03/2009,28.73,0.002090593
30/03/2009,28.67,-0.026163282
27/03/2009,29.43,-0.025164891
26/03/2009,30.18,0.034038669
25/03/2009,29.17,-0.000342759
24/03/2009,29.18,-0.03170586
23/03/2009,30.12,0.045161298
20/03/2009,28.79,-0.018582778
19/03/2009,29.33,-0.00577938
18/03/2009,29.5,0.02540473
17/03/2009,28.76,0.046255133
16/03/2009,27.46,-0.058007774
13/03/2009,29.1,-0.005483221
12/03/2009,29.26,0.074844349
11/03/2009,27.15,-0.046419559
10/03/2009,28.44,0.053442319
09/03/2009,26.96,-0.029602015
06/03/2009,27.77,-0.006818616
05/03/2009,27.96,-0.002500448
04/03/2009,28.03,0.002500448
03/03/2009,27.96,0.026455611
02/03/2009,27.23,-0.101533887
27/02/2009,30.14,-0.090654368
26/02/2009,33,-0.001816531
25/02/2009,33.06,-0.015606559
24/02/2009,33.58,0.020761991
23/02/2009,32.89,-0.005155432
20/02/2009,33.06,-0.019173745
19/02/2009,33.7,0.034413296
18/02/2009,32.56,-0.016448741
17/02/2009,33.1,-0.005723769
13/02/2009,33.29,0
12/02/2009,33.29,0.043278198
11/02/2009,31.88,0.012308819
10/02/2009,31.49,-0.062770525
09/02/2009,33.53,-0.042907501
06/02/2009,35,0.0301647
05/02/2009,33.96,0.016926907
04/02/2009,33.39,0.005706578
03/02/2009,33.2,0.013646914
02/02/2009,32.75,-0.009118604
30/01/2009,33.05,-0.020069567
29/01/2009,33.72,0.035621031
28/01/2009,32.54,0.028047959
27/01/2009,31.64,0.006659292
26/01/2009,31.43,0.015713006
23/01/2009,30.94,-0.00129199
22/01/2009,30.98,-0.017597639
21/01/2009,31.53,0.067227406
20/01/2009,29.48,-0.042177927
16/01/2009,30.75,-0.003570853
15/01/2009,30.86,0.027263965
14/01/2009,30.03,-0.039182289
13/01/2009,31.23,0.056311172
12/01/2009,29.52,-0.013124873
09/01/2009,29.91,-0.060329576
08/01/2009,31.77,0.007900183
07/01/2009,31.52,-0.003483772
06/01/2009,31.63,-0.016306413
05/01/2009,32.15,
