Date,Close,WEC
20/02/2013,40.13,-0.001991537
19/02/2013,40.21,0.010751447
15/02/2013,39.78,0.008330226
14/02/2013,39.45,-0.009837385
13/02/2013,39.84,-0.002256488
12/02/2013,39.93,-0.005245422
11/02/2013,40.14,0.001995013
08/02/2013,40.06,0.001498876
07/02/2013,40,0.007024615
06/02/2013,39.72,0.000503651
05/02/2013,39.7,0.002522069
04/02/2013,39.6,-0.005037794
01/02/2013,39.8,0.009339964
31/01/2013,39.43,0.007126525
30/01/2013,39.15,0.006920443
29/01/2013,38.88,0.009302393
28/01/2013,38.52,-0.006469165
25/01/2013,38.77,0.004912744
24/01/2013,38.58,0.000777907
23/01/2013,38.55,-0.00025937
22/01/2013,38.56,0.011738755
18/01/2013,38.11,0.004207211
17/01/2013,37.95,0.004489642
16/01/2013,37.78,-0.006858376
15/01/2013,38.04,-0.000525624
14/01/2013,38.06,0.00078854
11/01/2013,38.03,0.007919788
10/01/2013,37.73,0.014146773
09/01/2013,37.2,0.001614205
08/01/2013,37.14,-0.005102737
07/01/2013,37.33,-0.009597514
04/01/2013,37.69,0.003188948
03/01/2013,37.57,-0.002392664
02/01/2013,37.66,0.021742905
31/12/2012,36.85,0.010091453
28/12/2012,36.48,-0.009548565
27/12/2012,36.83,-0.001898821
26/12/2012,36.9,-0.012924251
24/12/2012,37.38,-0.002938429
21/12/2012,37.49,-0.002397763
20/12/2012,37.58,-0.000266064
19/12/2012,37.59,-0.010321648
18/12/2012,37.98,0.008195684
17/12/2012,37.67,0.01659567
14/12/2012,37.05,-0.006724975
13/12/2012,37.3,-0.006946328
12/12/2012,37.56,-0.00186195
11/12/2012,37.63,0.001595745
10/12/2012,37.57,-0.005838658
07/12/2012,37.79,0.003977203
06/12/2012,37.64,-0.004506303
05/12/2012,37.81,0.021115311
04/12/2012,37.02,-0.008606831
03/12/2012,37.34,-0.005075475
30/11/2012,37.53,0.009907699
29/11/2012,37.16,0.007021363
28/11/2012,36.9,0.005979904
27/11/2012,36.68,0.007662873
26/11/2012,36.4,0.005785937
23/11/2012,36.19,-0.007158621
21/11/2012,36.45,-0.002192382
20/11/2012,36.53,-0.003825141
19/11/2012,36.67,0.008214723
16/11/2012,36.37,0.00689753
15/11/2012,36.12,-0.009917437
14/11/2012,36.48,-0.00737406
13/11/2012,36.75,0.008471153
12/11/2012,36.44,0.003298519
09/11/2012,36.32,-0.014758399
08/11/2012,36.86,-0.001626457
07/11/2012,36.92,-0.015854154
06/11/2012,37.51,0.004006951
05/11/2012,37.36,-0.022234902
02/11/2012,38.2,-0.004179734
01/11/2012,38.36,-0.002863467
31/10/2012,38.47,0.015455448
26/10/2012,37.88,0.002114166
25/10/2012,37.8,0.005305052
24/10/2012,37.6,-0.007155192
23/10/2012,37.87,-0.007890625
22/10/2012,38.17,-0.008608375
19/10/2012,38.5,-0.00698851
18/10/2012,38.77,-0.001546392
17/10/2012,38.83,0.004129038
16/10/2012,38.67,0.005445365
15/10/2012,38.46,0.007830894
12/10/2012,38.16,0.000524246
11/10/2012,38.14,-0.000262158
10/10/2012,38.15,-0.001047944
09/10/2012,38.19,-0.000261814
08/10/2012,38.2,0.002621233
05/10/2012,38.1,0.004471926
04/10/2012,37.93,0.006082261
03/10/2012,37.7,0.006119482
02/10/2012,37.47,-0.001066951
01/10/2012,37.51,-0.004256458
28/09/2012,37.67,0.007460733
27/09/2012,37.39,-0.008522022
26/09/2012,37.71,0.008254607
25/09/2012,37.4,0.005899722
24/09/2012,37.18,0.012177122
21/09/2012,36.73,-0.001632209
20/09/2012,36.79,-0.001900883
19/09/2012,36.86,-0.00027126
18/09/2012,36.87,-0.007565559
17/09/2012,37.15,-0.005904472
14/09/2012,37.37,-0.010911619
13/09/2012,37.78,0.00930734
12/09/2012,37.43,-0.01168672
11/09/2012,37.87,0
10/09/2012,37.87,-0.007366516
07/09/2012,38.15,-0.011467418
06/09/2012,38.59,0.006238648
05/09/2012,38.35,-0.000781963
04/09/2012,38.38,0.011003517
31/08/2012,37.96,-0.003943741
30/08/2012,38.11,-0.003928249
29/08/2012,38.26,0
28/08/2012,38.26,-0.003652496
27/08/2012,38.4,0.000520969
24/08/2012,38.38,0.004700975
23/08/2012,38.2,-0.013520747
22/08/2012,38.72,0.005957795
21/08/2012,38.49,-0.003889542
20/08/2012,38.64,0.00207254
17/08/2012,38.56,0.000518807
16/08/2012,38.54,-0.010325337
15/08/2012,38.94,-0.001283203
14/08/2012,38.99,0
13/08/2012,38.99,-0.006900986
10/08/2012,39.26,-0.002543883
