Date,Close,PKI
25/01/2011,25.14,0.007586381
24/01/2011,24.95,0.00926119
21/01/2011,24.72,-0.004842624
20/01/2011,24.84,-0.013594772
19/01/2011,25.18,-0.017713512
18/01/2011,25.63,0.00351769
14/01/2011,25.54,-0.010516163
13/01/2011,25.81,-0.007334524
12/01/2011,26,-0.00268869
11/01/2011,26.07,0.010798408
10/01/2011,25.79,0.00622328
07/01/2011,25.63,-0.005447484
06/01/2011,25.77,0.014068227
05/01/2011,25.41,-0.007449554
04/01/2011,25.6,-0.011650617
03/01/2011,25.9,0.003093583
31/12/2010,25.82,-0.003865486
30/12/2010,25.92,0.002704271
29/12/2010,25.85,-0.003475578
28/12/2010,25.94,-0.00576592
27/12/2010,26.09,0.000383362
23/12/2010,26.08,-0.001532567
22/12/2010,26.12,0.00076599
21/12/2010,26.1,-0.001531394
20/12/2010,26.14,0.003832891
17/12/2010,26.04,0.005390849
16/12/2010,25.9,0.008919974
15/12/2010,25.67,-0.000389484
14/12/2010,25.68,0.004683849
13/12/2010,25.56,0.005492364
10/12/2010,25.42,0.013864354
09/12/2010,25.07,0.014463892
08/12/2010,24.71,0.003648899
07/12/2010,24.62,0.008156652
06/12/2010,24.42,-0.014230775
03/12/2010,24.77,0.016280376
02/12/2010,24.37,0.018219966
01/12/2010,23.93,0.026679541
30/11/2010,23.3,-0.006843483
29/11/2010,23.46,-0.006796968
26/11/2010,23.62,-0.012202971
24/11/2010,23.91,0.017721983
23/11/2010,23.49,-0.021479032
22/11/2010,24,0.000833681
19/11/2010,23.98,0.000834376
18/11/2010,23.96,0.024504817
17/11/2010,23.38,0.007297736
16/11/2010,23.21,-0.02299931
15/11/2010,23.75,-0.00796817
12/11/2010,23.94,-0.005415552
11/11/2010,24.07,0.005415552
10/11/2010,23.94,0.008389311
09/11/2010,23.74,-0.001262892
08/11/2010,23.77,-0.009629549
05/11/2010,24,-0.002912421
04/11/2010,24.07,0.018026059
03/11/2010,23.64,0.000423101
02/11/2010,23.63,0.004240888
01/11/2010,23.53,0.003405708
29/10/2010,23.45,0.008135348
28/10/2010,23.26,-0.00343348
27/10/2010,23.34,0.001286174
26/10/2010,23.31,-0.012787898
25/10/2010,23.61,0.007653099
22/10/2010,23.43,0.00771212
21/10/2010,23.25,0.006472515
20/10/2010,23.1,0.013510774
19/10/2010,22.79,-0.034924869
18/10/2010,23.6,0.016663492
15/10/2010,23.21,-0.00387014
14/10/2010,23.3,-0.009397762
13/10/2010,23.52,0.016288401
12/10/2010,23.14,-0.005602256
11/10/2010,23.27,0.016901811
08/10/2010,22.88,0.009220702
07/10/2010,22.67,-0.004401416
06/10/2010,22.77,-0.024296206
05/10/2010,23.33,0.030021833
04/10/2010,22.64,-0.01664515
01/10/2010,23.02,-0.005199318
30/09/2010,23.14,0.005199318
29/09/2010,23.02,-0.006926435
28/09/2010,23.18,0.003890215
27/09/2010,23.09,-0.003458715
24/09/2010,23.17,0.030232313
23/09/2010,22.48,0.001335411
22/09/2010,22.45,-0.011514742
21/09/2010,22.71,0.012851938
20/09/2010,22.42,0.00851069
17/09/2010,22.23,-0.00404041
16/09/2010,22.32,-0.019082008
15/09/2010,22.75,0.007500587
14/09/2010,22.58,0.015172089
13/09/2010,22.24,0.010850016
10/09/2010,22,-0.001362707
09/09/2010,22.03,0.00911999
08/09/2010,21.83,-0.015003691
07/09/2010,22.16,-0.010772097
03/09/2010,22.4,0.00896867
02/09/2010,22.2,0.005873069
01/09/2010,22.07,0.049220705
31/08/2010,21.01,-0.001426873
30/08/2010,21.04,-0.029503428
27/08/2010,21.67,0.018631186
26/08/2010,21.27,0.009922123
25/08/2010,21.06,0.023055776
24/08/2010,20.58,-0.032977899
23/08/2010,21.27,0.009447401
20/08/2010,21.07,-0.022525589
19/08/2010,21.55,-0.023390197
18/08/2010,22.06,0.002269118
17/08/2010,22.01,0.030445156
16/08/2010,21.35,-0.004206597
13/08/2010,21.44,-0.003259607
12/08/2010,21.51,-0.000464792
11/08/2010,21.52,-0.030208247
10/08/2010,22.18,-0.000901307
09/08/2010,22.2,-0.004045859
06/08/2010,22.29,0.105908994
05/08/2010,20.05,-0.001993025
04/08/2010,20.09,0.017068687
03/08/2010,19.75,-0.014576785
02/08/2010,20.04,0.029369199
30/07/2010,19.46,0.011369632
29/07/2010,19.24,-0.012396853
28/07/2010,19.48,0.006695879
27/07/2010,19.35,-0.032539729
26/07/2010,19.99,0.018682694
23/07/2010,19.62,0
22/07/2010,19.62,0.037916773
21/07/2010,18.89,-0.017838878
20/07/2010,19.23,0.004691174
19/07/2010,19.14,0.004188488
16/07/2010,19.06,-0.022822567
15/07/2010,19.5,-0.001025115
14/07/2010,19.52,-0.007146534
13/07/2010,19.66,0.009711295
12/07/2010,19.47,-0.006144413
09/07/2010,19.59,-0.007121088
08/07/2010,19.73,0.010188575
07/07/2010,19.53,-0.001023542
06/07/2010,19.55,-0.005102052
02/07/2010,19.65,-0.008109522
01/07/2010,19.81,-0.042496513
30/06/2010,20.67,-0.009629347
29/06/2010,20.87,-0.044514259
28/06/2010,21.82,-0.003659656
25/06/2010,21.9,0.021694827
24/06/2010,21.43,-0.03710066
23/06/2010,22.24,-0.012955285
22/06/2010,22.53,-0.016289156
21/06/2010,22.9,0.007891317
18/06/2010,22.72,-0.009636518
17/06/2010,22.94,-0.00087146
16/06/2010,22.96,0.004802454
15/06/2010,22.85,0.017660503
14/06/2010,22.45,-0.005773945
11/06/2010,22.58,0.004438534
10/06/2010,22.48,0.031174876
09/06/2010,21.79,0.019931135
08/06/2010,21.36,0.002343568
07/06/2010,21.31,-0.019057049
04/06/2010,21.72,-0.057260721
03/06/2010,23,0.011808578
02/06/2010,22.73,0.022692854
01/06/2010,22.22,-0.020931515
28/05/2010,22.69,-0.017042143
27/05/2010,23.08,0.049288555
26/05/2010,21.97,0.009604464
25/05/2010,21.76,-0.003669729
24/05/2010,21.84,-0.007753745
21/05/2010,22.01,-0.000908265
20/05/2010,22.03,-0.045694354
19/05/2010,23.06,0.014413877
18/05/2010,22.73,-0.00219732
17/05/2010,22.78,0.003077602
14/05/2010,22.71,-0.026077097
13/05/2010,23.31,-0.010243367
12/05/2010,23.55,0.021026306
11/05/2010,23.06,-0.017197328
10/05/2010,23.46,0.053854115
07/05/2010,22.23,-0.034920675
06/05/2010,23.02,-0.041690427
05/05/2010,24,-0.013656326
04/05/2010,24.33,-0.034736934
03/05/2010,25.19,0.005573263
30/04/2010,25.05,-0.002790514
29/04/2010,25.12,0.020511477
28/04/2010,24.61,0.04828237
27/04/2010,23.45,-0.012290894
26/04/2010,23.74,-0.003783902
23/04/2010,23.83,-0.002095997
22/04/2010,23.88,-0.002509412
21/04/2010,23.94,-0.002086377
20/04/2010,23.99,0.023193112
19/04/2010,23.44,-0.002556456
16/04/2010,23.5,-0.015622019
15/04/2010,23.87,0.002096876
14/04/2010,23.82,0.003364175
13/04/2010,23.74,-0.000842105
12/04/2010,23.76,-0.001682086
09/04/2010,23.8,0.005477157
08/04/2010,23.67,-0.008832865
07/04/2010,23.88,-0.005429122
06/04/2010,24.01,-0.007882223
05/04/2010,24.2,0.002068253
01/04/2010,24.15,0.010405921
31/03/2010,23.9,-0.017009329
30/03/2010,24.31,0.003296253
29/03/2010,24.23,0.009537704
26/03/2010,24,0.004175371
25/03/2010,23.9,-0.003341691
24/03/2010,23.98,-0.008719175
23/03/2010,24.19,0.005388614
22/03/2010,24.06,0.018880359
19/03/2010,23.61,-0.020956341
18/03/2010,24.11,0.004572862
17/03/2010,24,0.015536739
16/03/2010,23.63,0.00551667
15/03/2010,23.5,0.005547273
12/03/2010,23.37,-0.003843695
11/03/2010,23.46,-0.001703578
10/03/2010,23.5,-0.000850702
09/03/2010,23.52,-0.006779687
08/03/2010,23.68,-0.004634514
05/03/2010,23.79,0.028567281
04/03/2010,23.12,-0.009470583
03/03/2010,23.34,-0.003848626
02/03/2010,23.43,0.007282105
01/03/2010,23.26,0.046192509
26/02/2010,22.21,-0.00896465
25/02/2010,22.41,0.002680967
24/02/2010,22.35,0.001343184
23/02/2010,22.32,-0.002684565
22/02/2010,22.38,0.026716554
19/02/2010,21.79,-0.005948313
18/02/2010,21.92,0.015169218
17/02/2010,21.59,0
16/02/2010,21.59,0.027707807
12/02/2010,21,0.006209717
11/02/2010,20.87,0.008179021
10/02/2010,20.7,-0.009136875
09/02/2010,20.89,-0.002868071
08/02/2010,20.95,0.020738626
05/02/2010,20.52,0.034708491
04/02/2010,19.82,-0.042475521
03/02/2010,20.68,-0.006747014
02/02/2010,20.82,0.030726631
01/02/2010,20.19,0.002479545
29/01/2010,20.14,0.003481724
28/01/2010,20.07,-0.015818422
27/01/2010,20.39,-0.008789119
26/01/2010,20.57,0.002433683
25/01/2010,20.52,0.00733679
22/01/2010,20.37,-0.00538557
21/01/2010,20.48,-0.032663807
20/01/2010,21.16,-0.013145729
19/01/2010,21.44,0.001400234
15/01/2010,21.41,-0.011147352
14/01/2010,21.65,0.011147352
13/01/2010,21.41,0.011745496
12/01/2010,21.16,-0.01407813
11/01/2010,21.46,0.001398928
08/01/2010,21.43,0.008905613
07/01/2010,21.24,-0.002820876
06/01/2010,21.3,0.019436497
05/01/2010,20.89,0.012039635
04/01/2010,20.64,0.00242542
31/12/2009,20.59,-0.006776405
30/12/2009,20.73,-0.002890175
29/12/2009,20.79,0.006272638
28/12/2009,20.66,0.003879733
24/12/2009,20.58,0.003407158
23/12/2009,20.51,0.010784418
22/12/2009,20.29,0.001479655
21/12/2009,20.26,0.006934154
18/12/2009,20.12,-0.003473087
17/12/2009,20.19,-0.010347469
16/12/2009,20.4,-0.004889985
15/12/2009,20.5,0.007835496
14/12/2009,20.34,0.020865138
11/12/2009,19.92,0.013138137
10/12/2009,19.66,0.012797718
09/12/2009,19.41,-0.001544402
08/12/2009,19.44,-0.011761833
07/12/2009,19.67,-0.00101626
04/12/2009,19.69,0.023119447
03/12/2009,19.24,-0.009826818
02/12/2009,19.43,0.013471706
01/12/2009,19.17,0.015773198
30/11/2009,18.87,-0.006339165
27/11/2009,18.99,-0.022390938
25/11/2009,19.42,0.009312018
24/11/2009,19.24,0.003644888
23/11/2009,19.17,0.006804528
20/11/2009,19.04,-0.016667052
19/11/2009,19.36,-0.021967678
18/11/2009,19.79,-0.005542972
17/11/2009,19.9,0.007060039
16/11/2009,19.76,0.016841429
13/11/2009,19.43,0.004642773
12/11/2009,19.34,-0.013354076
11/11/2009,19.6,0
10/11/2009,19.6,0.009741169
09/11/2009,19.41,0.024512309
06/11/2009,18.94,0.001056524
05/11/2009,18.92,0.023530497
04/11/2009,18.48,-0.00162206
03/11/2009,18.51,-0.010212397
02/11/2009,18.7,0.004824453
30/10/2009,18.61,-0.019159713
29/10/2009,18.97,0.027794413
28/10/2009,18.45,-0.041407189
27/10/2009,19.23,-0.005186734
26/10/2009,19.33,-0.020482027
23/10/2009,19.73,-0.003541618
22/10/2009,19.8,-0.009550211
21/10/2009,19.99,-0.010945383
20/10/2009,20.21,-0.037868602
19/10/2009,20.99,0.017299807
16/10/2009,20.63,-0.013481186
15/10/2009,20.91,0.017366572
14/10/2009,20.55,0.04173482
13/10/2009,19.71,0.010198967
12/10/2009,19.51,-0.006131854
09/10/2009,19.63,0.003572344
08/10/2009,19.56,0.006668401
07/10/2009,19.43,0.00515997
06/10/2009,19.33,0.007268983
05/10/2009,19.19,0.021596836
02/10/2009,18.78,0.000532623
01/10/2009,18.77,-0.024731595
30/09/2009,19.24,-0.009312018
29/09/2009,19.42,0.002061856
28/09/2009,19.38,0.00361851
25/09/2009,19.31,0.00884271
24/09/2009,19.14,-0.026296952
23/09/2009,19.65,-0.008614191
22/09/2009,19.82,0.001009591
21/09/2009,19.8,-0.017522351
18/09/2009,20.15,0.004476506
17/09/2009,20.06,-0.00049838
16/09/2009,20.07,0.040157874
15/09/2009,19.28,-0.001554807
14/09/2009,19.31,0.003112036
11/09/2009,19.25,-0.007762005
10/09/2009,19.4,0.042111485
09/09/2009,18.6,0.023389698
08/09/2009,18.17,0.005518778
04/09/2009,18.07,0.032623816
03/09/2009,17.49,-0.003994299
02/09/2009,17.56,-0.018059182
01/09/2009,17.88,-0.02048231
31/08/2009,18.25,0.002743486
28/08/2009,18.2,-0.009297305
27/08/2009,18.37,0.012599455
26/08/2009,18.14,0.007192285
25/08/2009,18.01,-0.013785716
24/08/2009,18.26,0.002741981
21/08/2009,18.21,0.025585378
20/08/2009,17.75,0.024523613
19/08/2009,17.32,0.004629638
18/08/2009,17.24,0.002322881
17/08/2009,17.2,-0.022421175
14/08/2009,17.59,-0.011867899
13/08/2009,17.8,0.054254505
12/08/2009,16.86,-0.004733737
11/08/2009,16.94,-0.013485986
10/08/2009,17.17,0.000582581
07/08/2009,17.16,0.00936775
06/08/2009,17,-0.017493157
05/08/2009,17.3,-0.008633147
04/08/2009,17.45,-0.005144338
03/08/2009,17.54,-0.005118009
31/07/2009,17.63,-0.079562641
30/07/2009,19.09,0.015307768
29/07/2009,18.8,0.008010724
28/07/2009,18.65,0.012409115
27/07/2009,18.42,0.013114942
24/07/2009,18.18,0.021685587
23/07/2009,17.79,0.017007213
22/07/2009,17.49,-0.017007213
21/07/2009,17.79,0.005071862
20/07/2009,17.7,0.011363759
17/07/2009,17.5,0.002288331
16/07/2009,17.46,-0.002288331
15/07/2009,17.5,0.020202707
14/07/2009,17.15,0.014093011
13/07/2009,16.91,0.010701648
10/07/2009,16.73,0.046491553
09/07/2009,15.97,-0.00437364
08/07/2009,16.04,-0.022805303
07/07/2009,16.41,-0.023487981
06/07/2009,16.8,0
02/07/2009,16.8,-0.042534813
01/07/2009,17.53,0.007443493
30/06/2009,17.4,0.006341907
29/06/2009,17.29,0.016326893
26/06/2009,17.01,-0.011107977
25/06/2009,17.2,0.010520261
24/06/2009,17.02,0.003531493
23/06/2009,16.96,-0.029627494
22/06/2009,17.47,-0.029330924
19/06/2009,17.99,0.002225933
18/06/2009,17.95,0.038040352
17/06/2009,17.28,0.01339956
16/06/2009,17.05,0.015962503
15/06/2009,16.78,-0.031674202
12/06/2009,17.32,0
11/06/2009,17.32,0.015125361
10/06/2009,17.06,-0.000585995
09/06/2009,17.07,0.035175012
08/06/2009,16.48,-0.013261195
05/06/2009,16.7,0.005403796
04/06/2009,16.61,-0.003005713
03/06/2009,16.66,-0.01252626
02/06/2009,16.87,0.019150795
01/06/2009,16.55,0.017063181
29/05/2009,16.27,-0.003068428
28/05/2009,16.32,0.004914015
27/05/2009,16.24,-0.026733062
26/05/2009,16.68,0.021819047
22/05/2009,16.32,-0.007934128
21/05/2009,16.45,-0.033475929
20/05/2009,17.01,0.007079676
19/05/2009,16.89,0.034943314
18/05/2009,16.31,0.005533368
15/05/2009,16.22,-0.001232286
14/05/2009,16.24,-0.006750563
13/05/2009,16.35,-0.034859299
12/05/2009,16.93,0.004143244
11/05/2009,16.86,-0.022288313
08/05/2009,17.24,0.022881608
07/05/2009,16.85,-0.010625838
06/05/2009,17.03,-0.013994397
05/05/2009,17.27,-0.009221967
04/05/2009,17.43,-0.002292265
01/05/2009,17.47,0.181520504
30/04/2009,14.57,0.044919832
29/04/2009,13.93,0.050802237
28/04/2009,13.24,0.016755914
27/04/2009,13.02,-0.02876807
24/04/2009,13.4,0.025700583
23/04/2009,13.06,-0.041985177
22/04/2009,13.62,-0.002200221
21/04/2009,13.65,0.016248511
20/04/2009,13.43,-0.044419388
17/04/2009,14.04,0.00643089
16/04/2009,13.95,0.022472856
15/04/2009,13.64,-0.018162504
14/04/2009,13.89,-0.015714609
13/04/2009,14.11,0.003549879
09/04/2009,14.06,0.039163816
08/04/2009,13.52,0.021683092
07/04/2009,13.23,-0.011274077
06/04/2009,13.38,0.003743921
03/04/2009,13.33,-0.005983563
02/04/2009,13.41,0.038773386
01/04/2009,12.9,0.010128641
31/03/2009,12.77,0.031016403
30/03/2009,12.38,-0.041919938
27/03/2009,12.91,-0.019939311
26/03/2009,13.17,0.040284301
25/03/2009,12.65,0.027245275
24/03/2009,12.31,-0.030402342
23/03/2009,12.69,0.074411104
20/03/2009,11.78,-0.018503472
19/03/2009,12,-0.007472015
18/03/2009,12.09,0.006639029
17/03/2009,12.01,0.023589973
16/03/2009,11.73,0
13/03/2009,11.73,0.01893344
12/03/2009,11.51,0.010480445
11/03/2009,11.39,-0.021711665
10/03/2009,11.64,0.05655217
09/03/2009,11,-0.046189382
06/03/2009,11.52,-0.015504187
05/03/2009,11.7,-0.054067221
04/03/2009,12.35,0.043863051
03/03/2009,11.82,-0.006745388
02/03/2009,11.9,-0.079137321
27/02/2009,12.88,-0.009273637
26/02/2009,13,-0.019802627
25/02/2009,13.26,-0.014227121
24/02/2009,13.45,0.022557347
23/02/2009,13.15,-0.016591632
20/02/2009,13.37,-0.010416761
19/02/2009,13.51,0.00668402
18/02/2009,13.42,-0.031539101
17/02/2009,13.85,-0.043100984
13/02/2009,14.46,0.011126679
12/02/2009,14.3,0.017637141
11/02/2009,14.05,0.00785999
10/02/2009,13.94,-0.025497132
09/02/2009,14.3,0.013375771
06/02/2009,14.11,0.041235498
05/02/2009,13.54,0.012634876
04/02/2009,13.37,0.024991835
03/02/2009,13.04,0.010794245
02/02/2009,12.9,0.021944454
30/01/2009,12.62,-0.147107597
29/01/2009,14.62,-0.026992192
28/01/2009,15.02,0.063207849
27/01/2009,14.1,0.017889565
26/01/2009,13.85,-0.025660709
23/01/2009,14.21,-0.01467019
22/01/2009,14.42,-0.027361488
21/01/2009,14.82,0.035019026
20/01/2009,14.31,-0.032992683
16/01/2009,14.79,0.033691739
15/01/2009,14.3,0.045055887
14/01/2009,13.67,-0.035217438
13/01/2009,14.16,0.046251018
12/01/2009,13.52,-0.02339288
09/01/2009,13.84,-0.025679014
08/01/2009,14.2,-0.023661507
07/01/2009,14.54,-0.027138708
06/01/2009,14.94,0.014155949
05/01/2009,14.73,
