Date,Close,MO
20/01/2011,24.04,0.002082033
19/01/2011,23.99,-0.003744544
18/01/2011,24.08,-0.003316753
14/01/2011,24.16,0.001657001
13/01/2011,24.12,0.002490661
12/01/2011,24.06,-0.000415541
11/01/2011,24.07,-0.007037909
10/01/2011,24.24,-0.006169051
07/01/2011,24.39,-0.007759892
06/01/2011,24.58,0.004076646
05/01/2011,24.48,0.003683245
04/01/2011,24.39,-0.004499905
03/01/2011,24.5,-0.004886003
31/12/2010,24.62,0.000812678
30/12/2010,24.6,-0.004461577
29/12/2010,24.71,-0.001617469
28/12/2010,24.75,0.002022245
27/12/2010,24.7,-0.006054509
23/12/2010,24.85,-0.016364364
22/12/2010,25.26,0.000395961
21/12/2010,25.25,0.003173347
20/12/2010,25.17,0.007177064
17/12/2010,24.99,0.001201201
16/12/2010,24.96,0.008449054
15/12/2010,24.75,-0.001614857
14/12/2010,24.79,0.002018979
13/12/2010,24.74,-0.004436386
10/12/2010,24.85,0.010517896
09/12/2010,24.59,0.007756724
08/12/2010,24.4,0.014448136
07/12/2010,24.05,0
06/12/2010,24.05,0.010029336
03/12/2010,23.81,0.00042008
02/12/2010,23.8,-0.015426614
01/12/2010,24.17,0.007058364
30/11/2010,24,-0.017758055
29/11/2010,24.43,0.002869442
26/11/2010,24.36,-0.008583744
24/11/2010,24.57,0.001221747
23/11/2010,24.54,0.002447982
22/11/2010,24.48,-0.010564909
19/11/2010,24.74,-0.000404122
18/11/2010,24.75,0.011786359
17/11/2010,24.46,0.003276006
16/11/2010,24.38,-0.012635179
15/11/2010,24.69,-0.006459449
12/11/2010,24.85,-0.01517601
11/11/2010,25.23,0.000793021
10/11/2010,25.21,-0.014570055
09/11/2010,25.58,-0.0112732
08/11/2010,25.87,-0.009234387
05/11/2010,26.11,-0.001530808
04/11/2010,26.15,0.015026289
03/11/2010,25.76,0.007403112
02/11/2010,25.57,0.007852416
01/11/2010,25.37,-0.001968892
29/10/2010,25.42,0.003152091
28/10/2010,25.34,0.009118002
27/10/2010,25.11,-0.003577821
26/10/2010,25.2,0.005571045
25/10/2010,25.06,0.005602256
22/10/2010,24.92,-0.001203128
21/10/2010,24.95,0.001203128
20/10/2010,24.92,0.006845205
19/10/2010,24.75,-0.006042314
18/10/2010,24.9,0.000803536
15/10/2010,24.88,0.003220615
14/10/2010,24.8,0.007284532
13/10/2010,24.62,0.003254681
12/10/2010,24.54,0.00777259
11/10/2010,24.35,-0.006549348
08/10/2010,24.51,-0.002444989
07/10/2010,24.57,0.005714301
06/10/2010,24.43,0.007395268
05/10/2010,24.25,0.017471326
04/10/2010,23.83,0.0021004
01/10/2010,23.78,-0.010041925
30/09/2010,24.02,-0.009529801
29/09/2010,24.25,0.002063984
28/09/2010,24.2,0.007882223
27/09/2010,24.01,0.00041658
24/09/2010,24,0.016807118
23/09/2010,23.6,-0.011375728
22/09/2010,23.87,0.000419024
21/09/2010,23.86,0.006306517
20/09/2010,23.71,0.008896479
17/09/2010,23.5,0.001277411
16/09/2010,23.47,-0.0089078
15/09/2010,23.68,0.007204947
14/09/2010,23.51,0.001702853
13/09/2010,23.47,-0.015641832
10/09/2010,23.84,0.008847751
09/09/2010,23.63,0.007646596
08/09/2010,23.45,0.014605071
07/09/2010,23.11,0.008691928
03/09/2010,22.91,0.005251653
02/09/2010,22.79,0.005720588
01/09/2010,22.66,0.015118118
31/08/2010,22.32,-0.008920666
30/08/2010,22.52,-0.000887705
27/08/2010,22.54,-0.003100778
26/08/2010,22.61,-0.010558831
25/08/2010,22.85,0.002629274
24/08/2010,22.79,0.002636205
23/08/2010,22.73,0.000880282
20/08/2010,22.71,-0.002199253
19/08/2010,22.76,-0.007441488
18/08/2010,22.93,0.000436205
17/08/2010,22.92,0.014059986
16/08/2010,22.6,0.011123585
13/08/2010,22.35,-0.004464293
12/08/2010,22.45,0.000445534
11/08/2010,22.44,-0.008431379
10/08/2010,22.63,0.001769129
09/08/2010,22.59,0.002215822
06/08/2010,22.54,0.008912715
05/08/2010,22.34,-0.000447527
04/08/2010,22.35,0.010344144
03/08/2010,22.12,-0.005859832
02/08/2010,22.25,0.004053147
30/07/2010,22.16,0.006337731
29/07/2010,22.02,-0.002268089
28/07/2010,22.07,0.000906618
27/07/2010,22.05,0.002724797
26/07/2010,21.99,-0.005894372
23/07/2010,22.12,0.012281255
22/07/2010,21.85,0.020342819
21/07/2010,21.41,-0.005124633
20/07/2010,21.52,0.00652683
19/07/2010,21.38,0.005628533
16/07/2010,21.26,-0.009363364
15/07/2010,21.46,0.005138998
14/07/2010,21.35,0.000468494
13/07/2010,21.34,0.001876173
12/07/2010,21.3,0
09/07/2010,21.3,-0.000938527
08/07/2010,21.32,0.020375024
07/07/2010,20.89,0.016896371
06/07/2010,20.54,0.011260829
02/07/2010,20.31,0.003452531
01/07/2010,20.24,0.009930568
30/06/2010,20.04,0.004000005
29/06/2010,19.96,-0.01885912
28/06/2010,20.34,0.031970755
25/06/2010,19.7,0.004069182
24/06/2010,19.62,-0.007616183
23/06/2010,19.77,-0.00403837
22/06/2010,19.85,-0.010523775
21/06/2010,20.06,0.001996009
18/06/2010,20.02,0.001499625
17/06/2010,19.99,0.008036206
16/06/2010,19.83,-0.004026176
15/06/2010,19.91,0.017224337
14/06/2010,19.57,-0.025726513
11/06/2010,20.08,-0.011881328
10/06/2010,20.32,0.013376469
09/06/2010,20.05,-0.007453451
08/06/2010,20.2,0.018991076
07/06/2010,19.82,-0.010040245
04/06/2010,20.02,-0.028073747
03/06/2010,20.59,0.010251493
02/06/2010,20.38,0.012839683
01/06/2010,20.12,-0.008413809
28/05/2010,20.29,-0.012246051
27/05/2010,20.54,0.018673761
26/05/2010,20.16,-0.011834458
25/05/2010,20.4,-0.021819047
24/05/2010,20.85,-0.007644567
21/05/2010,21.01,0.016315141
20/05/2010,20.67,-0.030493072
19/05/2010,21.31,-0.002811623
18/05/2010,21.37,-0.015324191
17/05/2010,21.7,0.00415609
14/05/2010,21.61,-0.000925069
13/05/2010,21.63,-0.001847576
12/05/2010,21.67,0.003698571
11/05/2010,21.59,0.000463285
10/05/2010,21.58,0.038738902
07/05/2010,20.76,0.000481812
06/05/2010,20.75,-0.022397887
05/05/2010,21.22,-0.00188324
04/05/2010,21.26,-0.006563549
03/05/2010,21.4,0.00986155
30/04/2010,21.19,0.000472032
29/04/2010,21.18,0.007582975
28/04/2010,21.02,0.004768726
27/04/2010,20.92,-0.015651256
26/04/2010,21.25,-0.005163119
23/04/2010,21.36,0.00375235
22/04/2010,21.28,-0.008423073
21/04/2010,21.46,0.013605652
20/04/2010,21.17,0.011401549
19/04/2010,20.93,0.002870815
16/04/2010,20.87,-0.010960319
15/04/2010,21.1,-0.002839567
14/04/2010,21.16,0.002839567
13/04/2010,21.1,0
12/04/2010,21.1,0.008089504
09/04/2010,20.93,0.012016487
08/04/2010,20.68,-0.005305052
07/04/2010,20.79,-0.009097501
06/04/2010,20.98,0.002863964
05/04/2010,20.92,0.004311384
01/04/2010,20.83,0.014994235
31/03/2010,20.52,-0.006315299
30/03/2010,20.65,0
29/03/2010,20.65,0.011200507
26/03/2010,20.42,-0.004885208
25/03/2010,20.52,0.002439621
24/03/2010,20.47,-0.002439621
23/03/2010,20.52,0.003906255
22/03/2010,20.44,0.004904375
19/03/2010,20.34,-0.00588237
18/03/2010,20.46,0.006374133
17/03/2010,20.33,-0.001474564
16/03/2010,20.36,-0.000491039
15/03/2010,20.37,0.008380626
12/03/2010,20.2,-0.008380626
11/03/2010,20.37,-0.021850833
10/03/2010,20.82,0.002404425
09/03/2010,20.77,0.001445435
08/03/2010,20.74,0.001447527
05/03/2010,20.71,0.014101863
04/03/2010,20.42,0.003433901
03/03/2010,20.35,0.000983284
02/03/2010,20.33,0.002955667
01/03/2010,20.27,0.007427615
26/02/2010,20.12,-0.014310632
25/02/2010,20.41,0.007376478
24/02/2010,20.26,0.014417351
23/02/2010,19.97,-0.014910813
22/02/2010,20.27,0.005441517
19/02/2010,20.16,0.00796817
18/02/2010,20,0.011060947
17/02/2010,19.78,0.002531006
16/02/2010,19.73,0.005081312
12/02/2010,19.63,0.001019368
11/02/2010,19.61,0.011798034
10/02/2010,19.38,-0.00411947
09/02/2010,19.46,0.004635599
08/02/2010,19.37,-0.000516129
05/02/2010,19.38,-0.002061856
04/02/2010,19.42,-0.018367863
03/02/2010,19.78,-0.007554808
02/02/2010,19.93,0.002511933
01/02/2010,19.88,0.001006543
29/01/2010,19.86,-0.00752449
28/01/2010,20.01,0.001
27/01/2010,19.99,0.001501878
26/01/2010,19.96,0.002508153
25/01/2010,19.91,0.010095997
22/01/2010,19.71,-0.009090972
21/01/2010,19.89,-0.021880535
20/01/2010,20.33,-0.0024564
19/01/2010,20.38,-0.001960785
15/01/2010,20.42,0.001960785
14/01/2010,20.38,0.006893183
13/01/2010,20.24,0.004456556
12/01/2010,20.15,-0.00544421
11/01/2010,20.26,0.007431295
08/01/2010,20.11,0.002489421
07/01/2010,20.06,-0.001494396
06/01/2010,20.09,0.014540241
05/01/2010,19.8,0.000505178
04/01/2010,19.79,0.008117751
31/12/2009,19.63,-0.009127852
30/12/2009,19.81,-0.002017146
29/12/2009,19.85,-0.006527766
28/12/2009,19.98,-0.019331457
24/12/2009,20.37,0.010362787
23/12/2009,20.16,0.014489387
22/12/2009,19.87,0.008084935
21/12/2009,19.71,0.003048783
18/12/2009,19.65,0.003058106
17/12/2009,19.59,-0.002039776
16/12/2009,19.63,-0.003559627
15/12/2009,19.7,0.001524003
14/12/2009,19.67,0.007655051
11/12/2009,19.52,0.003592511
10/12/2009,19.45,0.004121593
09/12/2009,19.37,0.005695071
08/12/2009,19.26,-0.005695071
07/12/2009,19.37,0.002584649
04/12/2009,19.32,0.009360443
03/12/2009,19.14,-0.001044387
02/12/2009,19.16,0.004708353
01/12/2009,19.07,0.013727776
30/11/2009,18.81,-0.010050336
27/11/2009,19,-0.009950331
25/11/2009,19.19,-0.005715786
24/11/2009,19.3,0.008847312
23/11/2009,19.13,0.00787199
20/11/2009,18.98,-0.012045184
19/11/2009,19.21,-0.004674119
18/11/2009,19.3,0.003113651
17/11/2009,19.24,-0.005184045
16/11/2009,19.34,0.004145084
13/11/2009,19.26,0.012539349
12/11/2009,19.02,0.002632273
11/11/2009,18.97,-0.005257636
10/11/2009,19.07,0.01054306
09/11/2009,18.87,0.017642799
06/11/2009,18.54,-0.006987397
05/11/2009,18.67,0.010770163
04/11/2009,18.47,0.000541565
03/11/2009,18.46,0.008705169
02/11/2009,18.3,0.010436788
30/10/2009,18.11,-0.013710113
29/10/2009,18.36,0.008752791
28/10/2009,18.2,0.003302149
27/10/2009,18.14,0.008859416
26/10/2009,17.98,0.002784741
23/10/2009,17.93,-0.013846801
22/10/2009,18.18,-0.001648805
21/10/2009,18.21,-0.024411302
20/10/2009,18.66,0.016752621
19/10/2009,18.35,0.004369204
16/10/2009,18.27,0.00109529
15/10/2009,18.25,0.001096491
14/10/2009,18.23,0.009369041
13/10/2009,18.06,-0.003316753
12/10/2009,18.12,0.003316753
09/10/2009,18.06,0.01169604
08/10/2009,17.85,0.006745388
07/10/2009,17.73,-0.004501977
06/10/2009,17.81,0.009591047
05/10/2009,17.64,0.009683926
02/10/2009,17.47,-0.003998863
01/10/2009,17.54,-0.01527611
30/09/2009,17.81,-0.005040616
29/09/2009,17.9,0.012932427
28/09/2009,17.67,0.009667405
25/09/2009,17.5,0
24/09/2009,17.5,-0.014184635
23/09/2009,17.75,-0.007856382
22/09/2009,17.89,-0.008349617
21/09/2009,18.04,0.004444452
18/09/2009,17.96,-0.003335189
17/09/2009,18.02,-0.011586337
16/09/2009,18.23,0.017709373
15/09/2009,17.91,-0.004456832
14/09/2009,17.99,-0.008303397
11/09/2009,18.14,-0.021271596
10/09/2009,18.53,-0.003232761
09/09/2009,18.59,0.003772573
08/09/2009,18.52,0.001080497
04/09/2009,18.5,0.015799838
03/09/2009,18.21,-0.003836672
02/09/2009,18.28,0.009343294
01/09/2009,18.11,-0.009343294
31/08/2009,18.28,0.003287674
28/08/2009,18.22,-0.002740479
27/08/2009,18.27,0.005488488
26/08/2009,18.17,0.001101322
25/08/2009,18.15,-0.009868501
24/08/2009,18.33,0.015947547
21/08/2009,18.04,0.011148387
20/08/2009,17.84,0.010140932
19/08/2009,17.66,0.001133145
18/08/2009,17.64,0.006825965
17/08/2009,17.52,-0.002280503
14/08/2009,17.56,-0.004545462
13/08/2009,17.64,0.003407158
12/08/2009,17.58,0.003418807
11/08/2009,17.52,-0.002280503
10/08/2009,17.56,-0.008505864
07/08/2009,17.71,0.003960401
06/08/2009,17.64,0.007396904
05/08/2009,17.51,-0.005694776
04/08/2009,17.61,-0.001135074
03/08/2009,17.63,0.005688297
31/07/2009,17.53,-0.008520358
30/07/2009,17.68,-0.000565451
29/07/2009,17.69,0.006237616
28/07/2009,17.58,0.008569033
27/07/2009,17.43,0.005176888
24/07/2009,17.34,-0.004028782
23/07/2009,17.41,0.006338252
22/07/2009,17.3,-0.001732602
21/07/2009,17.33,0.003468212
20/07/2009,17.27,-0.004045079
17/07/2009,17.34,0.020391036
16/07/2009,16.99,0.008274279
15/07/2009,16.85,0.012541221
14/07/2009,16.64,-0.001201201
13/07/2009,16.66,0.011470093
10/07/2009,16.47,0.007312647
09/07/2009,16.35,-0.003053437
08/07/2009,16.4,0.003053437
07/07/2009,16.35,-0.016378892
06/07/2009,16.62,0.019441682
02/07/2009,16.3,-0.023045289
01/07/2009,16.68,0.017539004
30/06/2009,16.39,-0.006688988
29/06/2009,16.5,0.001212856
26/06/2009,16.48,-0.003634165
25/06/2009,16.54,0.020153354
24/06/2009,16.21,-0.003079768
23/06/2009,16.26,-0.005519793
22/06/2009,16.35,-0.003663008
19/06/2009,16.41,0.001829827
18/06/2009,16.38,0.00981603
17/06/2009,16.22,-0.002463055
16/06/2009,16.26,-0.017677998
15/06/2009,16.55,-0.005423334
12/06/2009,16.64,-0.012541221
11/06/2009,16.85,-0.01297188
10/06/2009,17.07,-0.01626997
09/06/2009,17.35,0.008101896
08/06/2009,17.21,0.010514116
05/06/2009,17.03,0.003529415
04/06/2009,16.97,-0.001766265
03/06/2009,17,-0.007034027
02/06/2009,17.12,-0.004080449
01/06/2009,17.19,0.005834322
29/05/2009,17.09,0.005280153
28/05/2009,17,0.020202707
27/05/2009,16.66,-0.015485717
26/05/2009,16.92,0.016686919
22/05/2009,16.64,0
21/05/2009,16.64,-0.00778214
20/05/2009,16.77,-0.002382372
19/05/2009,16.81,-0.004155542
18/05/2009,16.88,-0.005906692
15/05/2009,16.98,-0.001177163
14/05/2009,17,-0.012277266
13/05/2009,17.21,-0.010404718
12/05/2009,17.39,0.020331807
11/05/2009,17.04,-0.003514942
08/05/2009,17.1,0.004101969
07/05/2009,17.03,-0.001760047
06/05/2009,17.06,0.027333847
05/05/2009,16.6,0.026245022
04/05/2009,16.17,-0.012292718
01/05/2009,16.37,0.002446484
30/04/2009,16.33,-0.029564748
29/04/2009,16.82,-0.01064469
28/04/2009,17,0.007083855
27/04/2009,16.88,-0.002366865
24/04/2009,16.92,0.001182732
23/04/2009,16.9,0.002962965
22/04/2009,16.85,0.007147142
21/04/2009,16.73,-0.011883681
20/04/2009,16.93,-0.00353774
17/04/2009,16.99,0.000588755
16/04/2009,16.98,0.00531445
15/04/2009,16.89,0.024574206
14/04/2009,16.48,-0.004842624
13/04/2009,16.56,0.015211732
09/04/2009,16.31,-0.004892976
08/04/2009,16.39,0.00611997
07/04/2009,16.29,0.00801237
06/04/2009,16.16,0
03/04/2009,16.16,0.003098856
02/04/2009,16.11,-0.011724911
01/04/2009,16.3,0.017327166
31/03/2009,16.02,-0.022223137
30/03/2009,16.38,-0.010929071
27/03/2009,16.56,-0.038500461
26/03/2009,17.21,-0.003480282
25/03/2009,17.27,0.002899393
24/03/2009,17.22,0.006408411
23/03/2009,17.11,0.019475387
20/03/2009,16.78,0.005377963
19/03/2009,16.69,-0.009540919
18/03/2009,16.85,-0.021720842
17/03/2009,17.22,0.018166336
16/03/2009,16.91,0.013694766
13/03/2009,16.68,0.023045289
12/03/2009,16.3,-0.005506285
11/03/2009,16.39,-0.012731303
10/03/2009,16.6,0.045602479
09/03/2009,15.86,0.008866429
06/03/2009,15.72,0.00446287
05/03/2009,15.65,0.037764904
04/03/2009,15.07,0.030315558
03/03/2009,14.62,-0.030315558
02/03/2009,15.07,-0.024255532
27/02/2009,15.44,0.020943174
26/02/2009,15.12,-0.018998279
25/02/2009,15.41,0.002599092
24/02/2009,15.37,0.021039566
23/02/2009,15.05,-0.026878052
20/02/2009,15.46,-0.015404669
19/02/2009,15.7,0.010887075
18/02/2009,15.53,-0.002572349
17/02/2009,15.57,-0.022230195
13/02/2009,15.92,-0.038809921
12/02/2009,16.55,0.004845558
11/02/2009,16.47,0
10/02/2009,16.47,-0.020433403
09/02/2009,16.81,-0.008883683
06/02/2009,16.96,0.029317086
05/02/2009,16.47,-0.016857714
04/02/2009,16.75,-0.010688938
03/02/2009,16.93,0.014277458
02/02/2009,16.69,0.009028048
30/01/2009,16.54,-0.017975319
29/01/2009,16.84,0.002378122
28/01/2009,16.8,-0.00770831
27/01/2009,16.93,0.014277458
26/01/2009,16.69,-0.008947271
23/01/2009,16.84,-0.007100622
22/01/2009,16.96,-0.000589449
21/01/2009,16.97,-0.011134015
20/01/2009,17.16,0.018824085
16/01/2009,16.84,0.028306617
15/01/2009,16.37,0.01167448
14/01/2009,16.18,-0.002469137
13/01/2009,16.22,0.02686822
12/01/2009,15.79,0.01982796
09/01/2009,15.48,0.024854124
08/01/2009,15.1,0.000662471
07/01/2009,15.09,-0.003968259
06/01/2009,15.15,-0.015067432
05/01/2009,15.38,
