Date,Close,LLL
26/01/2011,77.35,-0.018826195
25/01/2011,78.82,0.021285584
24/01/2011,77.16,-0.005299566
21/01/2011,77.57,-0.005271629
20/01/2011,77.98,0.01733325
19/01/2011,76.64,-0.007539357
18/01/2011,77.22,0.017637141
14/01/2011,75.87,0.005021152
13/01/2011,75.49,-0.012244245
12/01/2011,76.42,0.01782343
11/01/2011,75.07,-0.006241306
10/01/2011,75.54,-0.034990888
07/01/2011,78.23,0.055182789
06/01/2011,74.03,0.019505495
05/01/2011,72.6,0.01848944
04/01/2011,71.27,0.006051669
03/01/2011,70.84,0.004952957
31/12/2010,70.49,-0.002833264
30/12/2010,70.69,0.000282965
29/12/2010,70.67,-0.018089254
28/12/2010,71.96,0.00487568
27/12/2010,71.61,-0.000697983
23/12/2010,71.66,0.012073711
22/12/2010,70.8,0.010649728
21/12/2010,70.05,-0.002851035
20/12/2010,70.25,-0.002700975
17/12/2010,70.44,-0.005521356
16/12/2010,70.83,0.013216991
15/12/2010,69.9,-0.014204784
14/12/2010,70.9,0.004098656
13/12/2010,70.61,-0.010986026
10/12/2010,71.39,0.000140085
09/12/2010,71.38,-0.014740915
08/12/2010,72.44,-0.00096585
07/12/2010,72.51,0.000275862
06/12/2010,72.49,-0.010429627
03/12/2010,73.25,-0.005310108
02/12/2010,73.64,0.021966836
01/12/2010,72.04,0.02402307
30/11/2010,70.33,-0.008635999
29/11/2010,70.94,-0.006183269
26/11/2010,71.38,-0.017084935
24/11/2010,72.61,0.023409178
23/11/2010,70.93,-0.000140974
22/11/2010,70.94,-0.005061878
19/11/2010,71.3,-0.001961609
18/11/2010,71.44,0.017367186
17/11/2010,70.21,0.004568174
16/11/2010,69.89,-0.010815532
15/11/2010,70.65,0.000424719
12/11/2010,70.62,-0.010704328
11/11/2010,71.38,-0.014464786
10/11/2010,72.42,-0.009756175
09/11/2010,73.13,-0.006678049
08/11/2010,73.62,-0.0037961
05/11/2010,73.9,0.007197695
04/11/2010,73.37,0.001363885
03/11/2010,73.27,0.002049321
02/11/2010,73.12,0.005898104
01/11/2010,72.69,0.007040824
29/10/2010,72.18,0.013108541
28/10/2010,71.24,0.00154527
27/10/2010,71.13,-0.002807808
26/10/2010,71.33,0.012271823
25/10/2010,70.46,0.009411163
22/10/2010,69.8,-0.003432498
21/10/2010,70.04,0.005296698
20/10/2010,69.67,0.011549139
19/10/2010,68.87,-0.027497078
18/10/2010,70.79,-0.003666107
15/10/2010,71.05,0.001267517
14/10/2010,70.96,-0.00365734
13/10/2010,71.22,0.016849956
12/10/2010,70.03,-0.003421244
11/10/2010,70.27,-0.00723151
08/10/2010,70.78,0.006804676
07/10/2010,70.3,-0.007510841
06/10/2010,70.83,0.002544531
05/10/2010,70.65,0.009957408
04/10/2010,69.95,-0.024988948
01/10/2010,71.72,-0.007639457
30/09/2010,72.27,-0.002073399
29/09/2010,72.42,0.003735219
28/09/2010,72.15,0.012552466
27/09/2010,71.25,-0.00503991
24/09/2010,71.61,0.026747508
23/09/2010,69.72,-0.016924247
22/09/2010,70.91,-0.008146112
21/09/2010,71.49,-0.000978679
20/09/2010,71.56,0.011666448
17/09/2010,70.73,0.024763306
16/09/2010,69,0.003048119
15/09/2010,68.79,-0.003772494
14/09/2010,69.05,-0.003036659
13/09/2010,69.26,0.011033794
10/09/2010,68.5,0.003363314
09/09/2010,68.27,-0.007297172
08/09/2010,68.77,-0.008686894
07/09/2010,69.37,-0.01870815
03/09/2010,70.68,0.010953947
02/09/2010,69.91,0.009196788
01/09/2010,69.27,0.039307334
31/08/2010,66.6,-0.006883163
30/08/2010,67.06,-0.024307008
27/08/2010,68.71,0.012006001
26/08/2010,67.89,-0.000589015
25/08/2010,67.93,0.000883652
24/08/2010,67.87,-0.013609634
23/08/2010,68.8,-0.006808167
20/08/2010,69.27,-0.011340106
19/08/2010,70.06,-0.019505919
18/08/2010,71.44,0.002101871
17/08/2010,71.29,0.016690628
16/08/2010,70.11,-0.00213721
13/08/2010,70.26,-0.000142318
12/08/2010,70.27,-0.018191293
11/08/2010,71.56,-0.034339317
10/08/2010,74.06,-0.006594466
09/08/2010,74.55,0.001610955
06/08/2010,74.43,-0.005226143
05/08/2010,74.82,0.001069805
04/08/2010,74.74,0.003619064
03/08/2010,74.47,0.002958582
02/08/2010,74.25,0.016430541
30/07/2010,73.04,-0.006958211
29/07/2010,73.55,-0.006504969
28/07/2010,74.03,0.013600101
27/07/2010,73.03,-0.04837929
26/07/2010,76.65,0.019763489
23/07/2010,75.15,0.012317735
22/07/2010,74.23,0.025791155
21/07/2010,72.34,-0.010724701
20/07/2010,73.12,0.011001211
19/07/2010,72.32,0.009586735
16/07/2010,71.63,-0.02970924
15/07/2010,73.79,-0.009441667
14/07/2010,74.49,0.01678664
13/07/2010,73.25,0.019158466
12/07/2010,71.86,-0.018748826
09/07/2010,73.22,-0.010596486
08/07/2010,74,0.016349138
07/07/2010,72.8,0.034659702
06/07/2010,70.32,-0.001563055
02/07/2010,70.43,0.000994389
01/07/2010,70.36,-0.006798893
30/06/2010,70.84,-0.010252179
29/06/2010,71.57,-0.041732576
28/06/2010,74.62,-0.003077543
25/06/2010,74.85,-0.005196894
24/06/2010,75.24,-0.033972433
23/06/2010,77.84,-0.012257559
22/06/2010,78.8,-0.032339418
21/06/2010,81.39,-0.002699388
18/06/2010,81.61,-0.009390886
17/06/2010,82.38,0.003039331
16/06/2010,82.13,-0.003888691
15/06/2010,82.45,0.026920684
14/06/2010,80.26,0.008131652
11/06/2010,79.61,-0.003385795
10/06/2010,79.88,0.009054388
09/06/2010,79.16,-0.004034297
08/06/2010,79.48,-0.000503145
07/06/2010,79.52,-0.019920977
04/06/2010,81.12,-0.026879089
03/06/2010,83.33,0.013166827
02/06/2010,82.24,0.007322464
01/06/2010,81.64,-0.012053473
28/05/2010,82.63,-0.014298832
27/05/2010,83.82,0.022318316
26/05/2010,81.97,-0.008261498
25/05/2010,82.65,-0.003623192
24/05/2010,82.95,-0.008642474
21/05/2010,83.67,0.012628708
20/05/2010,82.62,-0.043230131
19/05/2010,86.27,-0.014385426
18/05/2010,87.52,-0.009891502
17/05/2010,88.39,0.00067904
14/05/2010,88.33,-0.015725361
13/05/2010,89.73,-0.012624752
12/05/2010,90.87,0.010954466
11/05/2010,89.88,0.006921988
10/05/2010,89.26,0.031177858
07/05/2010,86.52,-0.035649138
06/05/2010,89.66,-0.031832344
05/05/2010,92.56,0.000540336
04/05/2010,92.51,-0.030132703
03/05/2010,95.34,0.01873963
30/04/2010,93.57,-0.019683175
29/04/2010,95.43,0.015949638
28/04/2010,93.92,0.001065303
27/04/2010,93.82,-0.024115316
26/04/2010,96.11,-0.007360216
23/04/2010,96.82,0.000929992
22/04/2010,96.73,-0.008338958
21/04/2010,97.54,0.010408709
20/04/2010,96.53,0.014399247
19/04/2010,95.15,0.003685184
16/04/2010,94.8,-0.012787094
15/04/2010,96.02,0.004279086
14/04/2010,95.61,0.004507581
13/04/2010,95.18,0.0083347
12/04/2010,94.39,0.005098259
09/04/2010,93.91,0.014912039
08/04/2010,92.52,-0.001619958
07/04/2010,92.67,-0.004629389
06/04/2010,93.1,0.002904321
05/04/2010,92.83,0.003236947
01/04/2010,92.53,0.009774187
31/03/2010,91.63,-0.014195395
30/03/2010,92.94,-0.006969417
29/03/2010,93.59,0.003532249
26/03/2010,93.26,0.003221998
25/03/2010,92.96,-0.006006024
24/03/2010,93.52,-0.011693553
23/03/2010,94.62,0.004767211
22/03/2010,94.17,0
19/03/2010,94.17,-0.000106185
18/03/2010,94.18,0.001806685
17/03/2010,94.01,0.011339445
16/03/2010,92.95,0.005501929
15/03/2010,92.44,0.001298983
12/03/2010,92.32,-0.001298983
11/03/2010,92.44,-0.001297297
10/03/2010,92.56,0.00302965
09/03/2010,92.28,-0.00281355
08/03/2010,92.54,-0.006677462
05/03/2010,93.16,0.007434177
04/03/2010,92.47,-0.001296877
03/03/2010,92.59,0.001837739
02/03/2010,92.42,0.005424772
01/03/2010,91.92,0.005454361
26/02/2010,91.42,0.004055467
25/02/2010,91.05,-0.003070515
24/02/2010,91.33,0.012671648
23/02/2010,90.18,-0.012562149
22/02/2010,91.32,0.010789491
19/02/2010,90.34,0.005438717
18/02/2010,89.85,0.019555579
17/02/2010,88.11,0.005805036
16/02/2010,87.6,0.006757943
12/02/2010,87.01,-0.000804182
11/02/2010,87.08,0.012596226
10/02/2010,85.99,-0.000232558
09/02/2010,86.01,0.016529302
08/02/2010,84.6,0.004264399
05/02/2010,84.24,-0.003318325
04/02/2010,84.52,-0.028345048
03/02/2010,86.95,-0.001608826
02/02/2010,87.09,0.028535099
01/02/2010,84.64,0.015478342
29/01/2010,83.34,-0.01216473
28/01/2010,84.36,-0.013539973
27/01/2010,85.51,0.006099726
26/01/2010,84.99,-0.006801152
25/01/2010,85.57,0.00738963
22/01/2010,84.94,-0.019470157
21/01/2010,86.61,-0.017738063
20/01/2010,88.16,-0.015532107
19/01/2010,89.54,0.001005643
15/01/2010,89.45,-0.006907336
14/01/2010,90.07,0.012625161
13/01/2010,88.94,0.008581805
12/01/2010,88.18,-0.005203043
11/01/2010,88.64,0.010091361
08/01/2010,87.75,0.001710864
07/01/2010,87.6,0.000342524
06/01/2010,87.57,0.002286499
05/01/2010,87.37,-0.006843873
04/01/2010,87.97,0.011662606
31/12/2009,86.95,-0.017669311
30/12/2009,88.5,0.015027605
29/12/2009,87.18,0.004368325
28/12/2009,86.8,0.013570933
24/12/2009,85.63,0.005856189
23/12/2009,85.13,-0.006439926
22/12/2009,85.68,0.004327745
21/12/2009,85.31,0.012384424
18/12/2009,84.26,-0.002725928
17/12/2009,84.49,-0.009892908
16/12/2009,85.33,-0.005376357
15/12/2009,85.79,0.009133553
14/12/2009,85.01,0.016247022
11/12/2009,83.64,0.019680684
10/12/2009,82.01,0.01017228
09/12/2009,81.18,-0.011756197
08/12/2009,82.14,-0.013543133
07/12/2009,83.26,0.03061028
04/12/2009,80.75,0.028641576
03/12/2009,78.47,-0.002799696
02/12/2009,78.69,0.004457754
01/12/2009,78.34,-0.000382873
30/11/2009,78.37,-0.001020278
27/11/2009,78.45,-0.019565155
25/11/2009,80,0.013972158
24/11/2009,78.89,0.007251479
23/11/2009,78.32,0.01013804
20/11/2009,77.53,0.003229768
19/11/2009,77.28,-0.013112413
18/11/2009,78.3,-0.013194812
17/11/2009,79.34,0.002776728
16/11/2009,79.12,0.018754138
13/11/2009,77.65,0.004388236
12/11/2009,77.31,-0.003872972
11/11/2009,77.61,0.008670388
10/11/2009,76.94,-0.00389156
09/11/2009,77.24,0.010934761
06/11/2009,76.4,0.004460194
05/11/2009,76.06,0.029080347
04/11/2009,73.88,-0.000811798
03/11/2009,73.94,0.005968547
02/11/2009,73.5,0.016599599
30/10/2009,72.29,-0.017415593
29/10/2009,73.56,0.006820378
28/10/2009,73.06,-0.011431807
27/10/2009,73.9,-0.003512093
26/10/2009,74.16,-0.003499802
23/10/2009,74.42,-0.0175817
22/10/2009,75.74,0.01838826
21/10/2009,74.36,-0.020103186
20/10/2009,75.87,-0.014913934
19/10/2009,77.01,0.006513832
16/10/2009,76.51,0.007214565
15/10/2009,75.96,-0.002366865
14/10/2009,76.14,0.010429826
13/10/2009,75.35,-0.006350068
12/10/2009,75.83,-0.011668438
09/10/2009,76.72,0.006145015
08/10/2009,76.25,-0.021921884
07/10/2009,77.94,-0.010719858
06/10/2009,78.78,0.021815314
05/10/2009,77.08,0.008730266
02/10/2009,76.41,-0.018413383
01/10/2009,77.83,-0.031491695
30/09/2009,80.32,-0.010280638
29/09/2009,81.15,0.014397667
28/09/2009,79.99,0.013466946
25/09/2009,78.92,0
24/09/2009,78.92,-0.016462829
23/09/2009,80.23,-0.011401784
22/09/2009,81.15,-0.002953121
21/09/2009,81.39,-0.009781225
18/09/2009,82.19,0.006836799
17/09/2009,81.63,0.023174716
16/09/2009,79.76,0.006540904
15/09/2009,79.24,0.017825784
14/09/2009,77.84,-0.001412158
11/09/2009,77.95,0.002440435
10/09/2009,77.76,0.011511477
09/09/2009,76.87,0.001562297
08/09/2009,76.75,0.003001242
04/09/2009,76.52,0.01607201
03/09/2009,75.3,0.004392101
02/09/2009,74.97,0.002270149
01/09/2009,74.8,0.005361943
31/08/2009,74.4,0.001614205
28/08/2009,74.28,-0.008712608
27/08/2009,74.93,0.00790518
26/08/2009,74.34,-0.007371205
25/08/2009,74.89,-0.000267023
24/08/2009,74.91,0.00200441
21/08/2009,74.76,0.007114601
20/08/2009,74.23,0.003508776
19/08/2009,73.97,0.012378584
18/08/2009,73.06,0.00082158
17/08/2009,73,-0.021547009
14/08/2009,74.59,-0.006014855
13/08/2009,75.04,-0.002528783
12/08/2009,75.23,0.017972587
11/08/2009,73.89,-0.015310533
10/08/2009,75.03,-0.013634469
07/08/2009,76.06,0.011504259
06/08/2009,75.19,-0.005173455
05/08/2009,75.58,-0.00659372
04/08/2009,76.08,0.002632273
03/08/2009,75.88,0.005020489
31/07/2009,75.5,0.000132459
30/07/2009,75.49,0.02101677
29/07/2009,73.92,0.004202541
28/07/2009,73.61,0.005312278
27/07/2009,73.22,0.006714654
24/07/2009,72.73,-0.011075522
23/07/2009,73.54,0.027852345
22/07/2009,71.52,0.000279681
21/07/2009,71.5,-0.000279681
20/07/2009,71.52,0.011955976
17/07/2009,70.67,-0.00676917
16/07/2009,71.15,0.020303104
15/07/2009,69.72,0.018237588
14/07/2009,68.46,0.032361441
13/07/2009,66.28,0.01750292
10/07/2009,65.13,0.006778643
09/07/2009,64.69,0.011192407
08/07/2009,63.97,-0.000625098
07/07/2009,64.01,-0.030918405
06/07/2009,66.02,0.004098055
02/07/2009,65.75,-0.042870086
01/07/2009,68.63,-0.010868885
30/06/2009,69.38,-0.00803909
29/06/2009,69.94,0.012806852
26/06/2009,69.05,-0.006783601
25/06/2009,69.52,0.015364848
24/06/2009,68.46,-0.022102742
23/06/2009,69.99,-0.011365373
22/06/2009,70.79,-0.012773
19/06/2009,71.7,-0.005424591
18/06/2009,72.09,0.009337396
17/06/2009,71.42,-0.004609912
16/06/2009,71.75,-0.012878389
15/06/2009,72.68,-0.023389698
12/06/2009,74.4,0.010131799
11/06/2009,73.65,-0.005416398
10/06/2009,74.05,-0.002023609
09/06/2009,74.2,-0.010323883
08/06/2009,74.97,0.006288908
05/06/2009,74.5,0.0121541
04/06/2009,73.6,0.001767866
03/06/2009,73.47,-0.01767331
02/06/2009,74.78,-0.009847052
01/06/2009,75.52,0.02697607
29/05/2009,73.51,0.005593085
28/05/2009,73.1,0.009898349
27/05/2009,72.38,-0.020918119
26/05/2009,73.91,0.027710964
22/05/2009,71.89,0.00725956
21/05/2009,71.37,-0.025454411
20/05/2009,73.21,-0.012083509
19/05/2009,74.1,-0.000134944
18/05/2009,74.11,-0.007795738
15/05/2009,74.69,-0.004541819
14/05/2009,75.03,-0.001065672
13/05/2009,75.11,-0.02446203
12/05/2009,76.97,-0.00427822
11/05/2009,77.3,-0.030701093
08/05/2009,79.71,0.034070281
07/05/2009,77.04,-0.027272672
06/05/2009,79.17,0.007607492
05/05/2009,78.57,0
04/05/2009,78.57,0.011392123
01/05/2009,77.68,0.019892745
30/04/2009,76.15,-0.019892745
29/04/2009,77.68,0.022785961
28/04/2009,75.93,-0.013084054
27/04/2009,76.93,0.013084054
24/04/2009,75.93,0.009926625
23/04/2009,75.18,0.01717241
22/04/2009,73.9,0.018161215
21/04/2009,72.57,0.014574482
20/04/2009,71.52,-0.019248673
17/04/2009,72.91,-0.016189728
16/04/2009,74.1,0.038098536
15/04/2009,71.33,0.014972031
14/04/2009,70.27,-0.003409579
13/04/2009,70.51,-0.015061162
09/04/2009,71.58,0.007291115
08/04/2009,71.06,0.005644949
07/04/2009,70.66,-0.023635811
06/04/2009,72.35,0.051329668
03/04/2009,68.73,-0.008259121
02/04/2009,69.3,0.025576842
01/04/2009,67.55,-0.003694131
31/03/2009,67.8,0.004138345
30/03/2009,67.52,-0.029622068
27/03/2009,69.55,-0.016823893
26/03/2009,70.73,0.033058486
25/03/2009,68.43,0.023958555
24/03/2009,66.81,0.000449135
23/03/2009,66.78,0.049891399
20/03/2009,63.53,-0.001101235
19/03/2009,63.6,0.002203684
18/03/2009,63.46,0.004738597
17/03/2009,63.16,0.030054492
16/03/2009,61.29,0.016450445
13/03/2009,60.29,0.012517897
12/03/2009,59.54,0.016596486
11/03/2009,58.56,-0.003239283
10/03/2009,58.75,0.019247888
09/03/2009,57.63,-0.018396461
06/03/2009,58.7,-0.015886763
05/03/2009,59.64,-0.051787807
04/03/2009,62.81,0.012657383
03/03/2009,62.02,-0.024527428
02/03/2009,63.56,-0.062363013
27/02/2009,67.65,-0.042824423
26/02/2009,70.61,-0.016294784
25/02/2009,71.77,-0.031814009
24/02/2009,74.09,0.023765117
23/02/2009,72.35,-0.042219773
20/02/2009,75.47,-0.008575816
19/02/2009,76.12,0.005268716
18/02/2009,75.72,0.000132074
17/02/2009,75.71,-0.03197569
13/02/2009,78.17,0.012745586
12/02/2009,77.18,0.001556017
11/02/2009,77.06,-0.003238974
10/02/2009,77.31,-0.025919102
09/02/2009,79.34,0.006829418
06/02/2009,78.8,-0.009724141
05/02/2009,79.57,0.01315642
04/02/2009,78.53,0.009596389
03/02/2009,77.78,-0.012774829
02/02/2009,78.78,-0.003041827
30/01/2009,79.02,0.008515016
29/01/2009,78.35,-0.018713405
28/01/2009,79.83,0.008428253
27/01/2009,79.16,-0.002397326
26/01/2009,79.35,0.013448566
23/01/2009,78.29,-0.013826566
22/01/2009,79.38,0.011275219
21/01/2009,78.49,0.020205307
20/01/2009,76.92,-0.023131332
16/01/2009,78.72,0.034637735
15/01/2009,76.04,0.003557082
14/01/2009,75.77,-0.008411142
13/01/2009,76.41,0.002096162
12/01/2009,76.25,-0.006014662
09/01/2009,76.71,-0.006626413
08/01/2009,77.22,0.005063302
07/01/2009,76.83,-0.020483808
06/01/2009,78.42,0.014126343
05/01/2009,77.32,
