Date,Close,CMG
25/01/2011,221.99,0.006916063
24/01/2011,220.46,-0.014276628
21/01/2011,223.63,0.002641773
20/01/2011,223.04,-0.027810887
19/01/2011,229.33,-0.014588056
18/01/2011,232.7,-0.009367249
14/01/2011,234.89,0.022604454
13/01/2011,229.64,0.053532711
12/01/2011,217.67,-0.014231869
11/01/2011,220.79,-0.012959728
10/01/2011,223.67,-0.002634342
07/01/2011,224.26,-0.009938852
06/01/2011,226.5,0.024582243
05/01/2011,221,-0.00617996
04/01/2011,222.37,-0.005650239
03/01/2011,223.63,0.050298254
31/12/2010,212.66,-0.023744814
30/12/2010,217.77,-0.014994698
29/12/2010,221.06,0.00462481
28/12/2010,220.04,-0.012150928
27/12/2010,222.73,-0.024656475
23/12/2010,228.29,-0.015171895
22/12/2010,231.78,-0.011069749
21/12/2010,234.36,-0.007397049
20/12/2010,236.1,-0.00809926
17/12/2010,238.02,0.013748392
16/12/2010,234.77,0.034581832
15/12/2010,226.79,-0.004882457
14/12/2010,227.9,0.00788533
13/12/2010,226.11,-0.05217301
10/12/2010,238.22,0.010931838
09/12/2010,235.63,-0.002289107
08/12/2010,236.17,-0.022483206
07/12/2010,241.54,0.001989226
06/12/2010,241.06,0.021425947
03/12/2010,235.95,-0.061673646
02/12/2010,250.96,-0.030839276
01/12/2010,258.82,0.001275831
30/11/2010,258.49,0.005742014
29/11/2010,257.01,0.005305673
26/11/2010,255.65,0.021588692
24/11/2010,250.19,0.025462324
23/11/2010,243.9,0.004026134
22/11/2010,242.92,0.044831683
19/11/2010,232.27,0.020135054
18/11/2010,227.64,-0.014479102
17/11/2010,230.96,0.025744213
16/11/2010,225.09,-0.02318639
15/11/2010,230.37,-0.01571987
12/11/2010,234.02,-0.01585518
11/11/2010,237.76,0.005102159
10/11/2010,236.55,0.039712908
09/11/2010,227.34,-0.011197738
08/11/2010,229.9,-0.0028667
05/11/2010,230.56,0.033967361
04/11/2010,222.86,0.016011921
03/11/2010,219.32,0.018917555
02/11/2010,215.21,0.019377087
01/11/2010,211.08,0.004130177
29/10/2010,210.21,-0.000998502
28/10/2010,210.42,-0.008894835
27/10/2010,212.3,-0.002634304
26/10/2010,212.86,0.034458978
25/10/2010,205.65,-0.000583346
22/10/2010,205.77,0.137977561
21/10/2010,179.25,-0.008333382
20/10/2010,180.75,-0.006122299
19/10/2010,181.86,-0.010012394
18/10/2010,183.69,0.009957408
15/10/2010,181.87,0.003304514
14/10/2010,181.27,0.001601105
13/10/2010,180.98,0.000386858
12/10/2010,180.91,0.012851002
11/10/2010,178.6,0.011487906
08/10/2010,176.56,-0.002545466
07/10/2010,177.01,0.012449355
06/10/2010,174.82,-0.023517195
05/10/2010,178.98,0.034213714
04/10/2010,172.96,-0.008864388
01/10/2010,174.5,0.014430265
30/09/2010,172,-0.023159958
29/09/2010,176.03,-0.003629151
28/09/2010,176.67,0.004765966
27/09/2010,175.83,0.015128361
24/09/2010,173.19,0.038433449
23/09/2010,166.66,0.005535514
22/09/2010,165.74,-0.015387222
21/09/2010,168.31,-0.010755334
20/09/2010,170.13,0.010755334
17/09/2010,168.31,0.00763408
16/09/2010,167.03,-0.015622997
15/09/2010,169.66,0.006741997
14/09/2010,168.52,0.000890498
13/09/2010,168.37,0.014115911
10/09/2010,166.01,0.019402731
09/09/2010,162.82,-0.019643652
08/09/2010,166.05,0.007677697
07/09/2010,164.78,0.0077371
03/09/2010,163.51,-0.004150143
02/09/2010,164.19,0.029544794
01/09/2010,159.41,0.055326125
31/08/2010,150.83,0.013281471
30/08/2010,148.84,-0.027762077
27/08/2010,153.03,0.030183712
26/08/2010,148.48,0.005876608
25/08/2010,147.61,0.013092584
24/08/2010,145.69,-0.026216573
23/08/2010,149.56,-0.001870408
20/08/2010,149.84,0.012896471
19/08/2010,147.92,-0.010089545
18/08/2010,149.42,0.010427623
17/08/2010,147.87,0.019806685
16/08/2010,144.97,0.01627296
13/08/2010,142.63,-0.02492686
12/08/2010,146.23,-0.000615279
11/08/2010,146.32,-0.02503927
10/08/2010,150.03,-0.008693687
09/08/2010,151.34,-0.001716512
06/08/2010,151.6,0.00442932
05/08/2010,150.93,-0.010610704
04/08/2010,152.54,0.008558878
03/08/2010,151.24,0.004838452
02/08/2010,150.51,0.017493157
30/07/2010,147.9,0.012861257
29/07/2010,146.01,-0.013131674
28/07/2010,147.94,-0.002295592
27/07/2010,148.28,-0.001953849
26/07/2010,148.57,0.020880141
23/07/2010,145.5,0.088624674
22/07/2010,133.16,0.027098629
21/07/2010,129.6,-0.03316311
20/07/2010,133.97,0.028236992
19/07/2010,130.24,-0.049287291
16/07/2010,136.82,-0.040395065
15/07/2010,142.46,-0.008805704
14/07/2010,143.72,0.006702064
13/07/2010,142.76,0.020022601
12/07/2010,139.93,-0.003424417
09/07/2010,140.41,0.006000447
08/07/2010,139.57,0.008057018
07/07/2010,138.45,0.023310397
06/07/2010,135.26,-0.014532366
02/07/2010,137.24,-0.010365792
01/07/2010,138.67,0.013503908
30/06/2010,136.81,-0.011843917
29/06/2010,138.44,-0.052895593
28/06/2010,145.96,-0.006010947
25/06/2010,146.84,0.01426636
24/06/2010,144.76,-0.017394125
23/06/2010,147.3,0.014703633
22/06/2010,145.15,-0.043411818
21/06/2010,151.59,-0.007557621
18/06/2010,152.74,0.005843938
17/06/2010,151.85,-0.004402543
16/06/2010,152.52,-0.002619174
15/06/2010,152.92,0.02751342
14/06/2010,148.77,-0.004761115
11/06/2010,149.48,0.022597538
10/06/2010,146.14,0.019136365
09/06/2010,143.37,0.009390398
08/06/2010,142.03,0.021060899
07/06/2010,139.07,-0.03351558
04/06/2010,143.81,-0.034781956
03/06/2010,148.9,0.008701279
02/06/2010,147.61,0.044042291
01/06/2010,141.25,-0.007265577
28/05/2010,142.28,-0.011946906
27/05/2010,143.99,0.041838206
26/05/2010,138.09,0.013194054
25/05/2010,136.28,-0.008766859
24/05/2010,137.48,0.012516174
21/05/2010,135.77,0.014317221
20/05/2010,133.84,-0.037181185
19/05/2010,138.91,-0.005384656
18/05/2010,139.66,0.00452116
17/05/2010,139.03,0.003025503
14/05/2010,138.61,-0.023105927
13/05/2010,141.85,-0.003659141
12/05/2010,142.37,0.030740929
11/05/2010,138.06,0.00829156
10/05/2010,136.92,0.060903108
07/05/2010,128.83,-0.020665226
06/05/2010,131.52,-0.026115847
05/05/2010,135,0.01199761
04/05/2010,133.39,-0.040477082
03/05/2010,138.9,0.02914636
30/04/2010,134.91,-0.030800858
29/04/2010,139.13,0.028135967
28/04/2010,135.27,-0.02748888
27/04/2010,139.04,-0.020924541
26/04/2010,141.98,-0.007018558
23/04/2010,142.98,-0.012096081
22/04/2010,144.72,0.132584199
21/04/2010,126.75,0.021290124
20/04/2010,124.08,0.005252325
19/04/2010,123.43,-0.005010516
16/04/2010,124.05,-0.008268822
15/04/2010,125.08,-0.007090251
14/04/2010,125.97,0.00341935
13/04/2010,125.54,0.018734216
12/04/2010,123.21,0.005615935
09/04/2010,122.52,-0.001712539
08/04/2010,122.73,0.002120719
07/04/2010,122.47,0.002452585
06/04/2010,122.17,0.023772188
05/04/2010,119.3,0.041241194
01/04/2010,114.48,0.015936943
31/03/2010,112.67,-0.015936943
30/03/2010,114.48,-0.001047669
29/03/2010,114.6,0.005073933
26/03/2010,114.02,-0.008384329
25/03/2010,114.98,0.00549428
24/03/2010,114.35,-0.008013282
23/03/2010,115.27,0.007226534
22/03/2010,114.44,0.007103112
19/03/2010,113.63,-0.00474101
18/03/2010,114.17,-0.007417461
17/03/2010,115.02,0.002698822
16/03/2010,114.71,0.004631054
15/03/2010,114.18,-0.00698205
12/03/2010,114.98,0.017724426
11/03/2010,112.96,0.005681833
10/03/2010,112.32,0.002763787
09/03/2010,112.01,0.004563562
08/03/2010,111.5,0.007833291
05/03/2010,110.63,0.014568226
04/03/2010,109.03,-0.0095843
03/03/2010,110.08,-0.000363306
02/03/2010,110.12,0.020087811
01/03/2010,107.93,0.030288245
26/02/2010,104.71,0.008535994
25/02/2010,103.82,-0.009776748
24/02/2010,104.84,0.011512023
23/02/2010,103.64,-0.00279424
22/02/2010,103.93,-0.010147512
19/02/2010,104.99,0.009666535
18/02/2010,103.98,-0.00460565
17/02/2010,104.46,0.006434596
16/02/2010,103.79,-0.010351861
12/02/2010,104.87,0.036413557
11/02/2010,101.12,0.016049789
10/02/2010,99.51,-0.01139101
09/02/2010,100.65,0.007279286
08/02/2010,99.92,0.048389924
05/02/2010,95.2,-0.034178124
04/02/2010,98.51,-0.018804918
03/02/2010,100.38,-0.00467128
02/02/2010,100.85,0.00467128
01/02/2010,100.38,0.03983457
29/01/2010,96.46,-0.022145666
28/01/2010,98.62,0.001826855
27/01/2010,98.44,0.009594848
26/01/2010,97.5,0.017067909
25/01/2010,95.85,-0.019833312
22/01/2010,97.77,-0.023152225
21/01/2010,100.06,0.022334312
20/01/2010,97.85,-0.01672195
19/01/2010,99.5,0.014578108
15/01/2010,98.06,-0.013773764
14/01/2010,99.42,0.038762158
13/01/2010,95.64,0.002302943
12/01/2010,95.42,-0.014048829
11/01/2010,96.77,0.051744819
08/01/2010,91.89,0.061257372
07/01/2010,86.43,-0.010244694
06/01/2010,87.32,-0.019281532
05/01/2010,89.02,0.013344086
04/01/2010,87.84,-0.003636368
31/12/2009,88.16,-0.020434078
30/12/2009,89.98,-0.014453829
29/12/2009,91.29,0.00285213
28/12/2009,91.03,0.007608792
24/12/2009,90.34,0.001772657
23/12/2009,90.18,-0.007402122
22/12/2009,90.85,0.012627549
21/12/2009,89.71,0.002455358
18/12/2009,89.49,0.003582227
17/12/2009,89.17,0.003482563
16/12/2009,88.86,-0.011302084
15/12/2009,89.87,0
14/12/2009,89.87,0.028899178
11/12/2009,87.31,0.014071743
10/12/2009,86.09,0.010861421
09/12/2009,85.16,0.015025423
08/12/2009,83.89,0.000119211
07/12/2009,83.88,-0.011144158
04/12/2009,84.82,0.019163831
03/12/2009,83.21,-0.027148843
02/12/2009,85.5,0.010463913
01/12/2009,84.61,0.013804813
30/11/2009,83.45,0.001439022
27/11/2009,83.33,-0.013351015
25/11/2009,84.45,0.005461899
24/11/2009,83.99,-0.013599216
23/11/2009,85.14,0.014909754
20/11/2009,83.88,-0.018778231
19/11/2009,85.47,-0.024501399
18/11/2009,87.59,-0.015519994
17/11/2009,88.96,-0.007168489
16/11/2009,89.6,0.008293222
13/11/2009,88.86,0.014852039
12/11/2009,87.55,-0.028599112
11/11/2009,90.09,0.002333723
10/11/2009,89.88,0.018188443
09/11/2009,88.26,0.020720792
06/11/2009,86.45,0.006848149
05/11/2009,85.86,0.041011274
04/11/2009,82.41,-0.003754622
03/11/2009,82.72,0.000483676
02/11/2009,82.68,0.014497421
30/10/2009,81.49,-0.003674673
29/10/2009,81.79,0.019132843
28/10/2009,80.24,0.006250802
27/10/2009,79.74,-0.022690205
26/10/2009,81.57,-0.009516909
23/10/2009,82.35,-0.083483607
22/10/2009,89.52,0.046179634
21/10/2009,85.48,-0.041925737
20/10/2009,89.14,-0.025584207
19/10/2009,91.45,0.010111087
16/10/2009,90.53,-0.005507835
15/10/2009,91.03,-0.01331316
14/10/2009,92.25,0.005761825
13/10/2009,91.72,0.010742184
12/10/2009,90.74,-0.011396135
09/10/2009,91.78,0.000762984
08/10/2009,91.71,0.003385946
07/10/2009,91.4,-0.003713011
06/10/2009,91.74,-0.007817629
05/10/2009,92.46,0.005313682
02/10/2009,91.97,-0.013821622
01/10/2009,93.25,-0.039942251
30/09/2009,97.05,0.00703136
29/09/2009,96.37,0.039365997
28/09/2009,92.65,0.010415631
25/09/2009,91.69,-0.012033318
24/09/2009,92.8,0.00713748
23/09/2009,92.14,-0.008429748
22/09/2009,92.92,0.001507809
21/09/2009,92.78,-0.009546868
18/09/2009,93.67,0.028808577
17/09/2009,91.01,0.013718547
16/09/2009,89.77,0.003794647
15/09/2009,89.43,0.01634668
14/09/2009,87.98,0.00444268
11/09/2009,87.59,-0.014282718
10/09/2009,88.85,0.007569375
09/09/2009,88.18,0.00865609
08/09/2009,87.42,0.01847201
04/09/2009,85.82,0.015500545
03/09/2009,84.5,0.034922272
02/09/2009,81.6,0.00466774
01/09/2009,81.22,-0.032225684
31/08/2009,83.88,-0.013969684
28/08/2009,85.06,0
27/08/2009,85.06,-0.000470146
26/08/2009,85.1,-0.011101487
25/08/2009,86.05,-0.011554144
24/08/2009,87.05,-0.018438947
21/08/2009,88.67,0.002484193
20/08/2009,88.45,0.025071429
19/08/2009,86.26,0
18/08/2009,86.26,-0.003471824
17/08/2009,86.56,-0.015930656
14/08/2009,87.95,-0.031229803
13/08/2009,90.74,-0.004069293
12/08/2009,91.11,-0.013734683
11/08/2009,92.37,-0.013548594
10/08/2009,93.63,-0.000747344
07/08/2009,93.7,0.004706898
06/08/2009,93.26,-0.03518745
05/08/2009,96.6,-0.002894358
04/08/2009,96.88,0.019596208
03/08/2009,95,0.012392257
31/07/2009,93.83,-0.002022891
30/07/2009,94.02,-0.002867614
29/07/2009,94.29,-0.014006864
28/07/2009,95.62,0.038593426
27/07/2009,92,0.009940548
24/07/2009,91.09,-0.006783396
23/07/2009,91.71,0.032470025
22/07/2009,88.78,0.00090151
21/07/2009,88.7,0.004519782
20/07/2009,88.3,0.037500789
17/07/2009,85.05,-0.001996829
16/07/2009,85.22,0.039737157
15/07/2009,81.9,-0.003656311
14/07/2009,82.2,0.018416727
13/07/2009,80.7,0.013850118
10/07/2009,79.59,-0.000502449
09/07/2009,79.63,0.015949705
08/07/2009,78.37,0.019585731
07/07/2009,76.85,-0.03113042
06/07/2009,79.28,-0.001764336
02/07/2009,79.42,-0.040590288
01/07/2009,82.71,0.033313879
30/06/2009,80,0.00828422
29/06/2009,79.34,-0.014514769
26/06/2009,80.5,-0.001985605
25/06/2009,80.66,0.020288736
24/06/2009,79.04,0.004183841
23/06/2009,78.71,-0.028925826
22/06/2009,81.02,-0.03528708
19/06/2009,83.93,0.02607269
18/06/2009,81.77,0.032439307
17/06/2009,79.16,0.007099421
16/06/2009,78.6,-0.029583506
15/06/2009,80.96,-0.010810916
12/06/2009,81.84,0.011675915
11/06/2009,80.89,-0.025629912
10/06/2009,82.99,-0.019450527
09/06/2009,84.62,0.018607407
08/06/2009,83.06,-0.028134089
05/06/2009,85.43,-0.039814815
04/06/2009,88.9,0.021374165
03/06/2009,87.02,0.004722695
02/06/2009,86.61,0.023953941
01/06/2009,84.56,0.065611313
29/05/2009,79.19,-0.011051224
28/05/2009,80.07,-0.008951943
27/05/2009,80.79,0.020382075
26/05/2009,79.16,0.060135227
22/05/2009,74.54,-0.010808031
21/05/2009,75.35,0.00239171
20/05/2009,75.17,-0.038237842
19/05/2009,78.1,0.010037403
18/05/2009,77.32,0.032332952
15/05/2009,74.86,-0.006789615
14/05/2009,75.37,0.038546932
13/05/2009,72.52,-0.032157984
12/05/2009,74.89,-0.021923752
11/05/2009,76.55,-0.010396455
08/05/2009,77.35,0.006094812
07/05/2009,76.88,-0.047997025
06/05/2009,80.66,-0.04378314
05/05/2009,84.27,0.017356352
04/05/2009,82.82,0.032644941
01/05/2009,80.16,-0.011535012
30/04/2009,81.09,-0.004306904
29/04/2009,81.44,-0.03297201
28/04/2009,84.17,0.008351277
27/04/2009,83.47,0.018133959
24/04/2009,81.97,-0.039938354
23/04/2009,85.31,-0.002224695
22/04/2009,85.5,0.054190686
21/04/2009,80.99,0.040569938
20/04/2009,77.77,-0.01885166
17/04/2009,79.25,0.003032986
16/04/2009,79.01,0.058238533
15/04/2009,74.54,0.020191756
14/04/2009,73.05,-0.007500888
13/04/2009,73.6,0.028947576
09/04/2009,71.5,0.025210229
08/04/2009,69.72,0.037260501
07/04/2009,67.17,-0.031939427
06/04/2009,69.35,-0.024639857
03/04/2009,71.08,0.018028737
02/04/2009,69.81,0.033649668
01/04/2009,67.5,0.016731792
31/03/2009,66.38,0.025171034
30/03/2009,64.73,-0.056608973
27/03/2009,68.5,-0.032318791
26/03/2009,70.75,0.077713267
25/03/2009,65.46,0.014774045
24/03/2009,64.5,0.010441925
23/03/2009,63.83,0.04354778
20/03/2009,61.11,-0.019927755
19/03/2009,62.34,-0.021895211
18/03/2009,63.72,0.073576943
17/03/2009,59.2,0.053251113
16/03/2009,56.13,-0.006570209
13/03/2009,56.5,0.024183892
12/03/2009,55.15,0.042599033
11/03/2009,52.85,0.011417821
10/03/2009,52.25,0.062792041
09/03/2009,49.07,-0.002442501
06/03/2009,49.19,-0.016132635
05/03/2009,49.99,-0.015088632
04/03/2009,50.75,0.000985707
03/03/2009,50.7,-0.036790209
02/03/2009,52.6,-0.037867063
27/02/2009,54.63,0.009194622
26/02/2009,54.13,-0.024273479
25/02/2009,55.46,-0.013788382
24/02/2009,56.23,0.028135309
23/02/2009,54.67,-0.015067908
20/02/2009,55.5,0.032225418
19/02/2009,53.74,-0.013125246
18/02/2009,54.45,0.020221448
17/02/2009,53.36,-0.031180462
13/02/2009,55.05,0.033244059
12/02/2009,53.25,0.115953724
11/02/2009,47.42,-0.014445975
10/02/2009,48.11,-0.046104215
09/02/2009,50.38,-0.018291394
06/02/2009,51.31,-0.004278497
05/02/2009,51.53,0.046880481
04/02/2009,49.17,0.001221001
03/02/2009,49.11,0.020780503
02/02/2009,48.1,0.007093708
30/01/2009,47.76,-0.024815169
29/01/2009,48.96,-0.028590633
28/01/2009,50.38,0.046520016
27/01/2009,48.09,-0.010343493
26/01/2009,48.59,-0.007381621
23/01/2009,48.95,-0.003466915
22/01/2009,49.12,-0.023738793
21/01/2009,50.3,0.014014243
20/01/2009,49.6,-0.067244031
16/01/2009,53.05,0.030041482
15/01/2009,51.48,0.029770557
14/01/2009,49.97,-0.044808435
13/01/2009,52.26,-0.037924575
12/01/2009,54.28,0.016157841
09/01/2009,53.41,-0.069604305
08/01/2009,57.26,-0.02159538
07/01/2009,58.51,-0.031460244
06/01/2009,60.38,-0.035308313
05/01/2009,62.55,
