Date,Close,MAR
27/01/2011,40.2,0.013776048
26/01/2011,39.65,-0.005533213
25/01/2011,39.87,-0.009734259
24/01/2011,40.26,0.011240283
21/01/2011,39.81,-0.008255206
20/01/2011,40.14,-0.017533478
19/01/2011,40.85,-0.013615576
18/01/2011,41.41,-0.011524737
14/01/2011,41.89,0.018309353
13/01/2011,41.13,0.007565625
12/01/2011,40.82,0.001961747
11/01/2011,40.74,0.00516797
10/01/2011,40.53,-0.006884709
07/01/2011,40.81,-0.001469148
06/01/2011,40.87,-0.016982456
05/01/2011,41.57,0.009911842
04/01/2011,41.16,-0.019964584
03/01/2011,41.99,0.010774676
31/12/2010,41.54,0.001927711
30/12/2010,41.46,-0.006970344
29/12/2010,41.75,-0.001914334
28/12/2010,41.83,0.001196029
27/12/2010,41.78,-0.007392427
23/12/2010,42.09,-0.002610038
22/12/2010,42.2,-0.004256332
21/12/2010,42.38,-0.003768257
20/12/2010,42.54,0.021143441
17/12/2010,41.65,0.009407861
16/12/2010,41.26,0.008518976
15/12/2010,40.91,-0.01624475
14/12/2010,41.58,-0.004559096
13/12/2010,41.77,-0.004538405
10/12/2010,41.96,0.005975875
09/12/2010,41.71,0.009394264
08/12/2010,41.32,0.01046111
07/12/2010,40.89,-0.002686532
06/12/2010,41,0.000243932
03/12/2010,40.99,0.011532455
02/12/2010,40.52,0.007431295
01/12/2010,40.22,0.025432568
30/11/2010,39.21,0.001786854
29/11/2010,39.14,-0.006367015
26/11/2010,39.39,-0.00758729
24/11/2010,39.69,0.02784699
23/11/2010,38.6,-0.014148146
22/11/2010,39.15,0.003582399
19/11/2010,39.01,0.007461761
18/11/2010,38.72,0.024311745
17/11/2010,37.79,0.00530646
16/11/2010,37.59,-0.018711839
15/11/2010,38.3,-0.006246767
12/11/2010,38.54,-0.015192773
11/11/2010,39.13,-0.001532176
10/11/2010,39.19,0.016465512
09/11/2010,38.55,-0.02358479
08/11/2010,39.47,-0.002024805
05/11/2010,39.55,0.010165272
04/11/2010,39.15,0.029288085
03/11/2010,38.02,0.002106373
02/11/2010,37.94,0.013533443
01/11/2010,37.43,0.01020417
29/10/2010,37.05,-0.012605772
28/10/2010,37.52,-0.005051187
27/10/2010,37.71,-0.001589825
26/10/2010,37.77,0.005309277
25/10/2010,37.57,0.007480665
22/10/2010,37.29,0.028837689
21/10/2010,36.23,0.00553558
20/10/2010,36.03,0.028147088
19/10/2010,35.03,-0.013046129
18/10/2010,35.49,-0.003094671
15/10/2010,35.6,-0.009226963
14/10/2010,35.93,-0.001946337
13/10/2010,36,0.006688988
12/10/2010,35.76,0.002519951
11/10/2010,35.67,-0.013920047
08/10/2010,36.17,0.013920047
07/10/2010,35.67,-0.059585146
06/10/2010,37.86,0.001321528
05/10/2010,37.81,0.029796863
04/10/2010,36.7,0.01151013
01/10/2010,36.28,0.012481094
30/09/2010,35.83,-0.00111576
29/09/2010,35.87,-0.012191894
28/09/2010,36.31,0.010798942
27/09/2010,35.92,-0.008317209
24/09/2010,36.22,0.046335972
23/09/2010,34.58,-0.019190049
22/09/2010,35.25,-0.022718689
21/09/2010,36.06,-0.009384557
20/09/2010,36.4,0.021661497
17/09/2010,35.62,0.009024314
16/09/2010,35.3,-0.017967917
15/09/2010,35.94,-0.007208237
14/09/2010,36.2,0.000552639
13/09/2010,36.18,0.018692133
10/09/2010,35.51,0
09/09/2010,35.51,0.006781603
08/09/2010,35.27,0.013990235
07/09/2010,34.78,-0.016255883
03/09/2010,35.35,0.018270562
02/09/2010,34.71,0.032501763
01/09/2010,33.6,0.04941536
31/08/2010,31.98,0.010056653
30/08/2010,31.66,-0.032321023
27/08/2010,32.7,0.024142305
26/08/2010,31.92,-0.007490672
25/08/2010,32.16,0.00467509
24/08/2010,32.01,-0.034692658
23/08/2010,33.14,-0.012891799
20/08/2010,33.57,0
19/08/2010,33.57,-0.033106876
18/08/2010,34.7,0.000576535
17/08/2010,34.68,0.025998251
16/08/2010,33.79,0.009216655
13/08/2010,33.48,-0.003875396
12/08/2010,33.61,0.00148876
11/08/2010,33.56,-0.037144203
10/08/2010,34.83,-0.022989518
09/08/2010,35.64,0.012990863
06/08/2010,35.18,-0.004820653
05/08/2010,35.35,-0.00817021
04/08/2010,35.64,0.019550134
03/08/2010,34.95,-0.010530907
02/08/2010,35.32,0.04073942
30/07/2010,33.91,0.004433286
29/07/2010,33.76,0.002669437
28/07/2010,33.67,0.002676582
27/07/2010,33.58,-0.008599015
26/07/2010,33.87,0.021788655
23/07/2010,33.14,0.03375589
22/07/2010,32.04,0.040769978
21/07/2010,30.76,-0.025358444
20/07/2010,31.55,0.019523744
19/07/2010,30.94,0.020572154
16/07/2010,30.31,-0.043576363
15/07/2010,31.66,-0.01566939
14/07/2010,32.16,0.009058316
13/07/2010,31.87,0.028646134
12/07/2010,30.97,-0.005474172
09/07/2010,31.14,0.01488219
08/07/2010,30.68,-0.002279018
07/07/2010,30.75,0.050010421
06/07/2010,29.25,-0.01020417
02/07/2010,29.55,-0.019105659
01/07/2010,30.12,0.005994024
30/06/2010,29.94,-0.023110966
29/06/2010,30.64,-0.050281033
28/06/2010,32.22,-0.015093464
25/06/2010,32.71,0.001529754
24/06/2010,32.66,-0.031940046
23/06/2010,33.72,-0.010326099
22/06/2010,34.07,-0.034048298
21/06/2010,35.25,-0.001417435
18/06/2010,35.3,0.001701163
17/06/2010,35.24,-0.002267575
16/06/2010,35.32,0.004824757
15/06/2010,35.15,0.034146836
14/06/2010,33.97,0.019319965
11/06/2010,33.32,-0.002697439
10/06/2010,33.41,0.027307522
09/06/2010,32.51,0.011446374
08/06/2010,32.14,0.033215136
07/06/2010,31.09,-0.034458917
04/06/2010,32.18,-0.065838949
03/06/2010,34.37,0.025638652
02/06/2010,33.5,0.018680869
01/06/2010,32.88,-0.017187216
28/05/2010,33.45,-0.0168968
27/05/2010,34.02,0.052500744
26/05/2010,32.28,0.0009298
25/05/2010,32.25,-0.000619963
24/05/2010,32.27,-0.020549719
21/05/2010,32.94,0.021479807
20/05/2010,32.24,-0.04399314
19/05/2010,33.69,-0.017944297
18/05/2010,34.3,-0.018200705
17/05/2010,34.93,0.009203401
14/05/2010,34.61,-0.040209267
13/05/2010,36.03,-0.018697273
12/05/2010,36.71,0.03070356
11/05/2010,35.6,-0.005602256
10/05/2010,35.8,0.071190016
07/05/2010,33.34,-0.028387477
06/05/2010,34.3,-0.027603823
05/05/2010,35.26,-0.025204359
04/05/2010,36.16,-0.041175914
03/05/2010,37.68,0.024719152
30/04/2010,36.76,-0.024453724
29/04/2010,37.67,0.048405317
28/04/2010,35.89,-0.004448159
27/04/2010,36.05,-0.036228938
26/04/2010,37.38,-0.005070058
23/04/2010,37.57,0.020164684
22/04/2010,36.82,0.060166416
21/04/2010,34.67,0.014234082
20/04/2010,34.18,0.008815808
19/04/2010,33.88,0
16/04/2010,33.88,-0.004417619
15/04/2010,34.03,0.003532532
14/04/2010,33.91,0.016352379
13/04/2010,33.36,0.01145626
12/04/2010,32.98,-0.003631965
09/04/2010,33.1,0.00727717
08/04/2010,32.86,0.015642092
07/04/2010,32.35,-0.010761057
06/04/2010,32.7,0.007982849
05/04/2010,32.44,0.015846223
01/04/2010,31.93,0.012923742
31/03/2010,31.52,-0.008214896
30/03/2010,31.78,0.015858245
29/03/2010,31.28,0.006092692
26/03/2010,31.09,0.030701301
25/03/2010,30.15,0.016048489
24/03/2010,29.67,-0.002692698
23/03/2010,29.75,0.006745388
22/03/2010,29.55,0.016721086
19/03/2010,29.06,0.011072777
18/03/2010,28.74,0.000696136
17/03/2010,28.72,-0.002781643
16/03/2010,28.8,0.006269613
15/03/2010,28.62,-0.002791349
12/03/2010,28.7,0.012975809
11/03/2010,28.33,0.008151738
10/03/2010,28.1,0
09/03/2010,28.1,0.007142888
08/03/2010,27.9,0.001075847
05/03/2010,27.87,0.032084414
04/03/2010,26.99,0.010054078
03/03/2010,26.72,-0.005598074
02/03/2010,26.87,-0.012941575
01/03/2010,27.22,0.004049334
26/02/2010,27.11,0.004065798
25/02/2010,27,-0.00958356
24/02/2010,27.26,0.006994323
23/02/2010,27.07,-0.010655989
22/02/2010,27.36,0.003661666
19/02/2010,27.26,0.007733421
18/02/2010,27.05,-0.001477651
17/02/2010,27.09,-0.001106807
16/02/2010,27.12,0.010378151
12/02/2010,26.84,0.006728997
11/02/2010,26.66,0.009800305
10/02/2010,26.4,0.010662706
09/02/2010,26.12,0.006529695
08/02/2010,25.95,-0.009587801
05/02/2010,26.2,0.017713209
04/02/2010,25.74,-0.029475818
03/02/2010,26.51,-0.010879867
02/02/2010,26.8,0.008995563
01/02/2010,26.56,0.012502531
29/01/2010,26.23,-0.016635544
28/01/2010,26.67,-0.007843177
27/01/2010,26.88,-0.009626139
26/01/2010,27.14,-0.013540921
25/01/2010,27.51,0.002183407
22/01/2010,27.45,-0.024470455
21/01/2010,28.13,-0.023191482
20/01/2010,28.79,-0.024362159
19/01/2010,29.5,0.006802747
15/01/2010,29.3,-0.013222773
14/01/2010,29.69,0.053973666
13/01/2010,28.13,0.013961208
12/01/2010,27.74,-0.008614554
11/01/2010,27.98,-0.002142093
08/01/2010,28.04,0.002142093
07/01/2010,27.98,0.003939128
06/01/2010,27.87,0.002874598
05/01/2010,27.79,0.005774105
04/01/2010,27.63,0.013848618
31/12/2009,27.25,-0.014210478
30/12/2009,27.64,-0.01329759
29/12/2009,28.01,0.005728623
28/12/2009,27.85,-0.002868414
24/12/2009,27.93,-0.001431127
23/12/2009,27.97,0.000715308
22/12/2009,27.95,-0.003927875
21/12/2009,28.06,0.002140564
18/12/2009,28,0.006449324
17/12/2009,27.82,-0.002871502
16/12/2009,27.9,0.003231021
15/12/2009,27.81,0.003241494
14/12/2009,27.72,0.023358726
11/12/2009,27.08,0.002218116
10/12/2009,27.02,0.009295475
09/12/2009,26.77,-0.004472613
08/12/2009,26.89,0.00409913
07/12/2009,26.78,-0.014458083
04/12/2009,27.17,0.050964038
03/12/2009,25.82,0.006216026
02/12/2009,25.66,-0.003889542
01/12/2009,25.76,0.001554002
30/11/2009,25.72,0.018046782
27/11/2009,25.26,-0.026178483
25/11/2009,25.93,0.014763283
24/11/2009,25.55,-0.027028672
23/11/2009,26.25,0.00458191
20/11/2009,26.13,-0.010279931
19/11/2009,26.4,-0.022102417
18/11/2009,26.99,-0.013981096
17/11/2009,27.37,-0.012706651
16/11/2009,27.72,0.027799888
13/11/2009,26.96,0.008193714
12/11/2009,26.74,-0.016688687
11/11/2009,27.19,0.010722972
10/11/2009,26.9,0.000743771
09/11/2009,26.88,0.028298436
06/11/2009,26.13,0.00153198
05/11/2009,26.09,0.029167924
04/11/2009,25.34,-0.000788955
03/11/2009,25.36,0.013497625
02/11/2009,25.02,-0.001597444
30/10/2009,25.06,-0.03720813
29/10/2009,26.01,0.048444203
28/10/2009,24.78,-0.044206093
27/10/2009,25.9,-0.04823844
26/10/2009,27.18,-0.000735565
23/10/2009,27.2,-0.009877527
22/10/2009,27.47,0.015777249
21/10/2009,27.04,-0.02663905
20/10/2009,27.77,-0.009675761
19/10/2009,28.04,0.003572708
16/10/2009,27.94,-0.000715564
15/10/2009,27.96,0.000715564
14/10/2009,27.94,0.026842381
13/10/2009,27.2,-0.002570224
12/10/2009,27.27,0.017385309
09/10/2009,26.8,0
08/10/2009,26.8,-0.00558141
07/10/2009,26.95,-0.001853569
06/10/2009,27,0.018314846
05/10/2009,26.51,0.03453912
02/10/2009,25.61,-0.028864809
01/10/2009,26.36,-0.045605679
30/09/2009,27.59,0.011666191
29/09/2009,27.27,0.020374848
28/09/2009,26.72,0.023477034
25/09/2009,26.1,-0.013320844
24/09/2009,26.45,-0.006030927
23/09/2009,26.61,-0.023399396
22/09/2009,27.24,0.015538603
21/09/2009,26.82,-0.012597425
18/09/2009,27.16,0.005908437
17/09/2009,27,0.018314846
16/09/2009,26.51,0.034929669
15/09/2009,25.6,0.03457527
14/09/2009,24.73,0.005270639
11/09/2009,24.6,0.004073325
10/09/2009,24.5,0.038274222
09/09/2009,23.58,0.017972242
08/09/2009,23.16,0.004760883
04/09/2009,23.05,0.021044179
03/09/2009,22.57,0.00979527
02/09/2009,22.35,-0.01200815
01/09/2009,22.62,-0.055043988
31/08/2009,23.9,-0.025610652
28/08/2009,24.52,0.005725987
27/08/2009,24.38,-0.007355979
26/08/2009,24.56,-0.018156642
25/08/2009,25.01,0.02346386
24/08/2009,24.43,-0.010586418
21/08/2009,24.69,0.010586418
20/08/2009,24.43,0.030336837
19/08/2009,23.7,0.005500331
18/08/2009,23.57,0.019709293
17/08/2009,23.11,-0.032775864
14/08/2009,23.88,-0.023997842
13/08/2009,24.46,0.004507281
12/08/2009,24.35,0.014061439
11/08/2009,24.01,0.016376599
10/08/2009,23.62,-0.067919759
07/08/2009,25.28,0.11827762
06/08/2009,22.46,-0.02592982
05/08/2009,23.05,-0.006486509
04/08/2009,23.2,0.050386265
03/08/2009,22.06,0.023854342
31/07/2009,21.54,0.004653336
30/07/2009,21.44,0.046786576
29/07/2009,20.46,-0.028903746
28/07/2009,21.06,-0.003318325
27/07/2009,21.13,-0.005192365
24/07/2009,21.24,-0.002820876
23/07/2009,21.3,0.057489869
22/07/2009,20.11,0.010497472
21/07/2009,19.9,-0.027263151
20/07/2009,20.45,0.023251109
17/07/2009,19.98,-0.022761992
16/07/2009,20.44,-0.064416204
15/07/2009,21.8,0.033585246
14/07/2009,21.08,0.021093783
13/07/2009,20.64,0.053233159
10/07/2009,19.57,-0.007635568
09/07/2009,19.72,0.022046522
08/07/2009,19.29,-0.018490511
07/07/2009,19.65,-0.011133718
06/07/2009,19.87,-0.025833528
02/07/2009,20.39,-0.038012756
01/07/2009,21.18,-0.04116188
30/06/2009,22.07,-0.004520803
29/06/2009,22.17,0.016371443
26/06/2009,21.81,-0.009128315
25/06/2009,22.01,0.034199266
24/06/2009,21.27,0.019943681
23/06/2009,20.85,-0.010970775
22/06/2009,21.08,-0.049512773
19/06/2009,22.15,0.006795043
18/06/2009,22,-0.016231195
17/06/2009,22.36,0.003584233
16/06/2009,22.28,-0.030499602
15/06/2009,22.97,-0.044281394
12/06/2009,24.01,-0.00374143
11/06/2009,24.1,-0.008675948
10/06/2009,24.31,-0.02317648
09/06/2009,24.88,0.013352414
08/06/2009,24.55,0.001222743
05/06/2009,24.52,0.013963266
04/06/2009,24.18,0.002069966
03/06/2009,24.13,-0.018070307
02/06/2009,24.57,-0.004467013
01/06/2009,24.68,0.054968041
29/05/2009,23.36,0.019015266
28/05/2009,22.92,0.021610543
27/05/2009,22.43,-0.040625809
26/05/2009,23.36,0.062713703
22/05/2009,21.94,0
21/05/2009,21.94,-0.013581015
20/05/2009,22.24,-0.010733556
19/05/2009,22.48,0.000444939
18/05/2009,22.47,0.040877626
15/05/2009,21.57,-0.00185271
14/05/2009,21.61,0.015858541
13/05/2009,21.27,-0.06462667
12/05/2009,22.69,-0.029956657
11/05/2009,23.38,-0.022833973
08/05/2009,23.92,0.041832817
07/05/2009,22.94,-0.055122049
06/05/2009,24.24,-0.002883627
05/05/2009,24.31,0.013667639
04/05/2009,23.98,0.057501896
01/05/2009,22.64,-0.039832105
30/04/2009,23.56,0.031036974
29/04/2009,22.84,0.095485326
28/04/2009,20.76,-0.019557027
27/04/2009,21.17,-0.052001593
24/04/2009,22.3,0.013544225
23/04/2009,22,0.116023221
22/04/2009,19.59,0.036916071
21/04/2009,18.88,0.021955367
20/04/2009,18.47,-0.064470842
17/04/2009,19.7,0.016893158
16/04/2009,19.37,0.034667337
15/04/2009,18.71,-0.016432917
14/04/2009,19.02,-0.017718025
13/04/2009,19.36,0.008819772
09/04/2009,19.19,0.040409538
08/04/2009,18.43,0.013657683
07/04/2009,18.18,-0.048842549
06/04/2009,19.09,-0.01456084
03/04/2009,19.37,0.049745706
02/04/2009,18.43,0.084892576
01/04/2009,16.93,0.034247865
31/03/2009,16.36,0.00797795
30/03/2009,16.23,-0.049288822
27/03/2009,17.05,-0.047532566
26/03/2009,17.88,0.051057834
25/03/2009,16.99,-0.018081566
24/03/2009,17.3,0.011043414
23/03/2009,17.11,0.087915032
20/03/2009,15.67,-0.013941924
19/03/2009,15.89,0.00758058
18/03/2009,15.77,0.037472084
17/03/2009,15.19,0.023311079
16/03/2009,14.84,-0.04222263
13/03/2009,15.48,-0.011560822
12/03/2009,15.66,0.0639427
11/03/2009,14.69,0.01924458
10/03/2009,14.41,0.106054719
09/03/2009,12.96,0.025792755
06/03/2009,12.63,-0.0304117
05/03/2009,13.02,-0.057457055
04/03/2009,13.79,0.016082218
03/03/2009,13.57,0.023109489
02/03/2009,13.26,-0.065669104
27/02/2009,14.16,0.009223194
26/02/2009,14.03,-0.00851673
25/02/2009,14.15,-0.029936102
24/02/2009,14.58,0.057158414
23/02/2009,13.77,-0.039164849
20/02/2009,14.32,-0.013180905
19/02/2009,14.51,-0.006868159
18/02/2009,14.61,-0.016293639
17/02/2009,14.85,-0.006042314
13/02/2009,14.94,-0.051527537
12/02/2009,15.73,0.037569185
11/02/2009,15.15,0.006622541
10/02/2009,15.05,-0.074250345
09/02/2009,16.21,-0.011652999
06/02/2009,16.4,0.029077211
05/02/2009,15.93,0.022216083
04/02/2009,15.58,-0.040873341
03/02/2009,16.23,0.040873341
02/02/2009,15.58,-0.045790376
30/01/2009,16.31,-0.034351073
29/01/2009,16.88,-0.0741926
28/01/2009,18.18,0.045001969
27/01/2009,17.38,0.007507976
26/01/2009,17.25,0.003484324
23/01/2009,17.19,0
22/01/2009,17.19,-0.016729551
21/01/2009,17.48,0.042062275
20/01/2009,16.76,-0.062448032
16/01/2009,17.84,0.028427156
15/01/2009,17.34,0.008106588
14/01/2009,17.2,-0.064175083
13/01/2009,18.34,-0.025304176
12/01/2009,18.81,-0.042670365
09/01/2009,19.63,-0.040923874
08/01/2009,20.45,0.025756748
07/01/2009,19.93,-0.081855106
06/01/2009,21.63,0.0386476
05/01/2009,20.81,
