Date,Close,SRE
25/01/2011,52.58,-0.000760456
24/01/2011,52.62,0.003617329
21/01/2011,52.43,0.002482576
20/01/2011,52.3,0.006907165
19/01/2011,51.94,-0.002691792
18/01/2011,52.08,-0.005170939
14/01/2011,52.35,0.007477746
13/01/2011,51.96,0.001155402
12/01/2011,51.9,0.003861009
11/01/2011,51.7,0.002905571
10/01/2011,51.55,-0.001937985
07/01/2011,51.65,-0.002320635
06/01/2011,51.77,-0.002507959
05/01/2011,51.9,-0.010922788
04/01/2011,52.47,0.000190603
03/01/2011,52.46,-0.00038117
31/12/2010,52.48,0.002098236
30/12/2010,52.37,0.000955201
29/12/2010,52.32,0.000764818
28/12/2010,52.28,0.001531394
27/12/2010,52.2,0.000766577
23/12/2010,52.16,0.000959049
22/12/2010,52.11,0.004038079
21/12/2010,51.9,-0.009778623
20/12/2010,52.41,-0.001144165
17/12/2010,52.47,0.010730128
16/12/2010,51.91,0.006571342
15/12/2010,51.57,-0.003484324
14/12/2010,51.75,0.007759496
13/12/2010,51.35,0.001364124
10/12/2010,51.28,-0.001169363
09/12/2010,51.34,0.010573821
08/12/2010,50.8,-0.002752115
07/12/2010,50.94,0
06/12/2010,50.94,-0.000981066
03/12/2010,50.99,-0.000392157
02/12/2010,51.01,0.009058746
01/12/2010,50.55,0.009141558
30/11/2010,50.09,0.004201267
29/11/2010,49.88,-0.007390426
26/11/2010,50.25,-0.004368553
24/11/2010,50.47,0.007957074
23/11/2010,50.07,-0.00874931
22/11/2010,50.51,0.000792236
19/11/2010,50.47,0.001983341
18/11/2010,50.37,0.008373255
17/11/2010,49.95,-0.00020018
16/11/2010,49.96,-0.014900445
15/11/2010,50.71,-0.005114095
12/11/2010,50.97,-0.006063588
11/11/2010,51.28,-0.012017978
10/11/2010,51.9,0.005990935
09/11/2010,51.59,-0.038967203
08/11/2010,53.64,-0.007799482
05/11/2010,54.06,0.00519289
04/11/2010,53.78,0.002420182
03/11/2010,53.65,-0.004463463
02/11/2010,53.89,0.014014992
01/11/2010,53.14,-0.006377812
29/10/2010,53.48,-0.000186968
28/10/2010,53.49,0.00656478
27/10/2010,53.14,-0.003569084
26/10/2010,53.33,-0.008588552
25/10/2010,53.79,0.00503216
22/10/2010,53.52,0.003181438
21/10/2010,53.35,-0.008213599
20/10/2010,53.79,0.00727683
19/10/2010,53.4,-0.008948606
18/10/2010,53.88,0.010260327
15/10/2010,53.33,0.002440628
14/10/2010,53.2,-0.005062353
13/10/2010,53.47,-0.002428319
12/10/2010,53.6,0.002241316
11/10/2010,53.48,-0.005035915
08/10/2010,53.75,-0.002601265
07/10/2010,53.89,-0.003704394
06/10/2010,54.09,-0.001477924
05/10/2010,54.17,0.008900485
04/10/2010,53.69,-0.008715864
01/10/2010,54.16,0.006669161
30/09/2010,53.8,0.001301962
29/09/2010,53.73,-0.003715405
28/09/2010,53.93,0.005578296
27/09/2010,53.63,-0.004650739
24/09/2010,53.88,0.022333667
23/09/2010,52.69,-0.017123384
22/09/2010,53.6,0.012956711
21/09/2010,52.91,-0.009218389
20/09/2010,53.4,0.006010537
17/09/2010,53.08,-0.001129731
16/09/2010,53.14,-0.000188164
15/09/2010,53.15,-0.005628533
14/09/2010,53.45,0.001497847
13/09/2010,53.37,0.001500094
10/09/2010,53.29,0.002818756
09/09/2010,53.14,0.008124749
08/09/2010,52.71,-0.010004803
07/09/2010,53.24,-0.005992527
03/09/2010,53.56,0.002242992
02/09/2010,53.44,0.017936854
01/09/2010,52.49,0.030366902
31/08/2010,50.92,-0.001765918
30/08/2010,51.01,-0.018644937
27/08/2010,51.97,0.012391252
26/08/2010,51.33,0.001559759
25/08/2010,51.25,0.002931121
24/08/2010,51.1,0.001958864
23/08/2010,51,0.009060531
20/08/2010,50.54,-0.001186474
19/08/2010,50.6,-0.013739176
18/08/2010,51.3,-0.00194742
17/08/2010,51.4,0.003117695
16/08/2010,51.24,0.001757985
13/08/2010,51.15,-0.00253832
12/08/2010,51.28,-0.009316838
11/08/2010,51.76,-0.012861296
10/08/2010,52.43,0.00938974
09/08/2010,51.94,0.002699057
06/08/2010,51.8,-0.000386026
05/08/2010,51.82,0.007165713
04/08/2010,51.45,0.001750803
03/08/2010,51.36,0.017876913
02/08/2010,50.45,0.013972283
30/07/2010,49.75,-0.004212222
29/07/2010,49.96,-0.012333556
28/07/2010,50.58,-0.011401735
27/07/2010,51.16,0.007849334
26/07/2010,50.76,0.0059277
23/07/2010,50.46,0.002182324
22/07/2010,50.35,0.022698574
21/07/2010,49.22,-0.01472246
20/07/2010,49.95,0.010060447
19/07/2010,49.45,0.018573858
16/07/2010,48.54,-0.017562224
15/07/2010,49.4,0.00040494
14/07/2010,49.38,-0.00746498
13/07/2010,49.75,0.008883563
12/07/2010,49.31,0.001014508
09/07/2010,49.26,0.008358014
08/07/2010,48.85,0.007396787
07/07/2010,48.49,0.029934208
06/07/2010,47.06,0.01175604
02/07/2010,46.51,0.001721541
01/07/2010,46.43,-0.007723703
30/06/2010,46.79,-0.015060206
29/06/2010,47.5,-0.023305258
28/06/2010,48.62,0.007846416
25/06/2010,48.24,0.006029751
24/06/2010,47.95,0.003760974
23/06/2010,47.77,-0.001046135
22/06/2010,47.82,-0.031088453
21/06/2010,49.33,-0.015488593
18/06/2010,50.1,0.002598183
17/06/2010,49.97,0.014919632
16/06/2010,49.23,0.001626347
15/06/2010,49.15,0.019102974
14/06/2010,48.22,0.002283817
11/06/2010,48.11,0.010447233
10/06/2010,47.61,0.029413885
09/06/2010,46.23,-0.003670521
08/06/2010,46.4,0.031303858
07/06/2010,44.97,0.010281718
04/06/2010,44.51,-0.034448096
03/06/2010,46.07,0.006314664
02/06/2010,45.78,0.020523726
01/06/2010,44.85,-0.025317808
28/05/2010,46,0.006761941
27/05/2010,45.69,0.01610625
26/05/2010,44.96,-0.002443631
25/05/2010,45.07,-0.009055832
24/05/2010,45.48,-0.013540281
21/05/2010,46.1,0.006528859
20/05/2010,45.8,-0.033071513
19/05/2010,47.34,0.000845309
18/05/2010,47.3,0.00296422
17/05/2010,47.16,-0.001059659
14/05/2010,47.21,-0.004227442
13/05/2010,47.41,0.00507508
12/05/2010,47.17,-0.002752198
11/05/2010,47.3,-0.003798274
10/05/2010,47.48,0.022147413
07/05/2010,46.44,-0.012837147
06/05/2010,47.04,-0.02290738
05/05/2010,48.13,-0.016893686
04/05/2010,48.95,-0.028596391
03/05/2010,50.37,0.023908723
30/04/2010,49.18,-0.005070491
29/04/2010,49.43,-0.001415142
28/04/2010,49.5,0.009744291
27/04/2010,49.02,-0.023786649
26/04/2010,50.2,-0.00576027
23/04/2010,50.49,0.007155666
22/04/2010,50.13,-0.000398883
21/04/2010,50.15,0.003795829
20/04/2010,49.96,0.009250016
19/04/2010,49.5,0.008113635
16/04/2010,49.1,-0.011340745
15/04/2010,49.66,-0.002614381
14/04/2010,49.79,-0.007204354
13/04/2010,50.15,-0.006558704
12/04/2010,50.48,-0.000198079
09/04/2010,50.49,0.003571432
08/04/2010,50.31,-0.010676258
07/04/2010,50.85,-0.009979537
06/04/2010,51.36,0.002144041
05/04/2010,51.25,0.010789707
01/04/2010,50.7,0.015904908
31/03/2010,49.9,-0.007188529
30/03/2010,50.26,-0.003574979
29/03/2010,50.44,0.025907665
26/03/2010,49.15,0.008376798
25/03/2010,48.74,-0.016885764
24/03/2010,49.57,-0.009836474
23/03/2010,50.06,-0.004981578
22/03/2010,50.31,-0.003769472
19/03/2010,50.5,-0.004938282
18/03/2010,50.75,0.008707753
17/03/2010,50.31,-0.000397456
16/03/2010,50.33,0.001590774
15/03/2010,50.25,-0.000397931
12/03/2010,50.27,-0.006345451
11/03/2010,50.59,-0.001777427
10/03/2010,50.68,0.000592125
09/03/2010,50.65,-0.006886402
08/03/2010,51,0.02521726
05/03/2010,49.73,0.018673163
04/03/2010,48.81,-0.002659848
03/03/2010,48.94,0.003069684
02/03/2010,48.79,-0.010398707
01/03/2010,49.3,0.0026404
26/02/2010,49.17,-0.023118931
25/02/2010,50.32,0.036220449
24/02/2010,48.53,0.005993611
23/02/2010,48.24,-0.008052072
22/02/2010,48.63,-0.006558745
19/02/2010,48.95,0.016893686
18/02/2010,48.13,-0.001245847
17/02/2010,48.19,-0.016668767
16/02/2010,49,-0.009748249
12/02/2010,49.48,-0.005843845
11/02/2010,49.77,0.0103
10/02/2010,49.26,-0.006676808
09/02/2010,49.59,0.011764842
08/02/2010,49.01,-0.013578079
05/02/2010,49.68,0.002216626
04/02/2010,49.57,-0.025100919
03/02/2010,50.83,-0.012900883
02/02/2010,51.49,0.005257533
01/02/2010,51.22,0.009218463
29/01/2010,50.75,-0.000984737
28/01/2010,50.8,-0.005496677
27/01/2010,51.08,-0.007217431
26/01/2010,51.45,-0.002717393
25/01/2010,51.59,0.000775645
22/01/2010,51.55,-0.012530284
21/01/2010,52.2,0.006149135
20/01/2010,51.88,-0.012451076
19/01/2010,52.53,0.002096237
15/01/2010,52.42,-0.02226087
14/01/2010,53.6,-0.005024669
13/01/2010,53.87,-0.009790417
12/01/2010,54.4,-0.003486562
11/01/2010,54.59,0.014391392
08/01/2010,53.81,-0.000557362
07/01/2010,53.84,-0.002226346
06/01/2010,53.96,-0.013803477
05/01/2010,54.71,-0.021517872
04/01/2010,55.9,-0.001430104
31/12/2009,55.98,-0.015949301
30/12/2009,56.88,0.0049348
29/12/2009,56.6,0.002830858
28/12/2009,56.44,-0.001593344
24/12/2009,56.53,0.005321048
23/12/2009,56.23,0.005886042
22/12/2009,55.9,0.010429873
21/12/2009,55.32,0.004529404
18/12/2009,55.07,-0.004890871
17/12/2009,55.34,-0.005046874
16/12/2009,55.62,0.002700515
15/12/2009,55.47,-0.006110731
14/12/2009,55.81,0.008276406
11/12/2009,55.35,0.015475957
10/12/2009,54.5,0.011812614
09/12/2009,53.86,-0.020581395
08/12/2009,54.98,0
07/12/2009,54.98,0.002731993
04/12/2009,54.83,0.004753208
03/12/2009,54.57,-0.005300204
02/12/2009,54.86,0.01913934
01/12/2009,53.82,0.012715205
30/11/2009,53.14,0.008694063
27/11/2009,52.68,-0.021595056
25/11/2009,53.83,0.006710184
24/11/2009,53.47,0.012988418
23/11/2009,52.78,0.015658139
20/11/2009,51.96,-0.003841726
19/11/2009,52.16,-0.01162693
18/11/2009,52.77,-0.003594064
17/11/2009,52.96,0.005301035
16/11/2009,52.68,0.008578834
13/11/2009,52.23,0.010586183
12/11/2009,51.68,-0.021061472
11/11/2009,52.78,0.002276177
10/11/2009,52.66,0.013766948
09/11/2009,51.94,0.023177588
06/11/2009,50.75,-0.004914015
05/11/2009,51,0.019202807
04/11/2009,50.03,0.008027336
03/11/2009,49.63,-0.003218671
02/11/2009,49.79,-0.032796302
30/10/2009,51.45,-0.013897155
29/10/2009,52.17,0.016621952
28/10/2009,51.31,-0.008538767
27/10/2009,51.75,0.000193255
26/10/2009,51.74,-0.019143004
23/10/2009,52.74,-0.013372457
22/10/2009,53.45,0.007511772
21/10/2009,53.05,-0.002447521
20/10/2009,53.18,-0.006933411
19/10/2009,53.55,0.01202344
16/10/2009,52.91,-0.001133359
15/10/2009,52.97,0.005489839
14/10/2009,52.68,0.001900058
13/10/2009,52.58,0.00152265
12/10/2009,52.5,0.007264417
09/10/2009,52.12,0.012549639
08/10/2009,51.47,0.009761889
07/10/2009,50.97,0.002160464
06/10/2009,50.86,0.00275645
05/10/2009,50.72,0.016900691
02/10/2009,49.87,0.000200541
01/10/2009,49.86,0.001003311
30/09/2009,49.81,-0.007002129
29/09/2009,50.16,-0.001593626
28/09/2009,50.24,0.013022322
25/09/2009,49.59,-0.006231802
24/09/2009,49.9,-0.003600724
23/09/2009,50.08,-0.003985657
22/09/2009,50.28,-0.012451984
21/09/2009,50.91,-0.000196406
18/09/2009,50.92,-0.002745638
17/09/2009,51.06,0.009840662
16/09/2009,50.56,0.014543538
15/09/2009,49.83,0.009476833
14/09/2009,49.36,0.009362983
11/09/2009,48.9,0.009864445
10/09/2009,48.42,-0.002269212
09/09/2009,48.53,-0.008412895
08/09/2009,48.94,-0.009962469
04/09/2009,49.43,0.007105907
03/09/2009,49.08,-0.002238731
02/09/2009,49.19,-0.010314582
01/09/2009,49.7,-0.009412305
31/08/2009,50.17,-0.015231231
28/08/2009,50.94,-0.001569243
27/08/2009,51.02,-0.007614993
26/08/2009,51.41,-0.002331456
25/08/2009,51.53,0.005643685
24/08/2009,51.24,-0.005061331
21/08/2009,51.5,0.016445163
20/08/2009,50.66,0.002965308
19/08/2009,50.51,0.003967472
18/08/2009,50.31,-0.000596125
17/08/2009,50.34,-0.015180183
14/08/2009,51.11,-0.002345125
13/08/2009,51.23,-0.00661481
12/08/2009,51.57,0.010134563
11/08/2009,51.05,0.002746177
10/08/2009,50.91,0.006107792
07/08/2009,50.6,0.00178024
06/08/2009,50.51,-0.014349141
05/08/2009,51.24,-0.018945086
04/08/2009,52.22,-0.003441028
03/08/2009,52.4,-0.000572355
31/07/2009,52.43,-0.001715103
30/07/2009,52.52,0.012839115
29/07/2009,51.85,-0.000963855
28/07/2009,51.9,-0.010922788
27/07/2009,52.47,0.008421102
24/07/2009,52.03,0.012960816
23/07/2009,51.36,0.033257222
22/07/2009,49.68,-0.00361664
21/07/2009,49.86,0.011903702
20/07/2009,49.27,0.007129066
17/07/2009,48.92,-0.001429885
16/07/2009,48.99,0.00040833
15/07/2009,48.97,0.013569287
14/07/2009,48.31,0.001864706
13/07/2009,48.22,0.013992084
10/07/2009,47.55,-0.005871269
09/07/2009,47.83,-0.000835946
08/07/2009,47.87,-0.002503652
07/07/2009,47.99,-0.029564871
06/07/2009,49.43,0.015494703
02/07/2009,48.67,-0.022550473
01/07/2009,49.78,0.003017807
30/06/2009,49.63,-0.023300865
29/06/2009,50.8,0.020082194
26/06/2009,49.79,0.006245613
25/06/2009,49.48,0.014453178
24/06/2009,48.77,0.002669132
23/06/2009,48.64,-0.019947741
22/06/2009,49.62,0.015844329
19/06/2009,48.84,-0.008562743
18/06/2009,49.26,0.020302143
17/06/2009,48.27,-0.00886878
16/06/2009,48.7,0.002672974
15/06/2009,48.57,-0.009630235
12/06/2009,49.04,0.012516835
11/06/2009,48.43,0.016656642
10/06/2009,47.63,0.008645283
09/06/2009,47.22,-0.002115507
08/06/2009,47.32,0.014474497
05/06/2009,46.64,0.003221306
04/06/2009,46.49,0.00799054
03/06/2009,46.12,-0.012925643
02/06/2009,46.72,0.001499411
01/06/2009,46.65,0.021012362
29/05/2009,45.68,-0.005893283
28/05/2009,45.95,0.015130209
27/05/2009,45.26,-0.028318163
26/05/2009,46.56,0.043905208
22/05/2009,44.56,0.001347406
21/05/2009,44.5,-0.010951054
20/05/2009,44.99,-0.013248151
19/05/2009,45.59,0.026223725
18/05/2009,44.41,0.003609298
15/05/2009,44.25,-0.012799097
14/05/2009,44.82,-0.002673798
13/05/2009,44.94,-0.022225582
12/05/2009,45.95,-0.000652671
11/05/2009,45.98,-0.00909294
08/05/2009,46.4,0.014107668
07/05/2009,45.75,-0.001092299
06/05/2009,45.8,-0.03475999
05/05/2009,47.42,-0.019628945
04/05/2009,48.36,0.03065535
01/05/2009,46.9,0.018941591
30/04/2009,46.02,0.004355408
29/04/2009,45.82,0.01318121
28/04/2009,45.22,0.00465478
27/04/2009,45.01,-0.000444247
24/04/2009,45.03,0.001333334
23/04/2009,44.97,-0.000666889
22/04/2009,45,-0.013245227
21/04/2009,45.6,0.006379958
20/04/2009,45.31,-0.023987195
17/04/2009,46.41,0.004102348
16/04/2009,46.22,0.01262808
15/04/2009,45.64,0.016124038
14/04/2009,44.91,-0.023546032
13/04/2009,45.98,-0.003256978
09/04/2009,46.13,0.01441073
08/04/2009,45.47,0.009279784
07/04/2009,45.05,-0.012573233
06/04/2009,45.62,-0.026604792
03/04/2009,46.85,0
02/04/2009,46.85,0.00277867
01/04/2009,46.72,0.010327114
31/03/2009,46.24,0.02940743
30/03/2009,44.9,0.002452895
27/03/2009,44.79,-0.006010035
26/03/2009,45.06,0.048424053
25/03/2009,42.93,-0.02029122
24/03/2009,43.81,-0.022122798
23/03/2009,44.79,0.04521318
20/03/2009,42.81,-0.010225513
19/03/2009,43.25,0
18/03/2009,43.25,0.025288166
17/03/2009,42.17,0.018669762
16/03/2009,41.39,0.020010429
13/03/2009,40.57,0.008913156
12/03/2009,40.21,0.027993254
11/03/2009,39.1,0.012870191
10/03/2009,38.6,0.049930711
09/03/2009,36.72,-0.040037373
06/03/2009,38.22,0.006035972
05/03/2009,37.99,-0.035935106
04/03/2009,39.38,0.024940231
03/03/2009,38.41,-0.028235962
02/03/2009,39.51,-0.050824949
27/02/2009,41.57,-0.017171898
26/02/2009,42.29,0.016690898
25/02/2009,41.59,0.004337356
24/02/2009,41.41,0.055355985
23/02/2009,39.18,-0.004837692
20/02/2009,39.37,-0.024339428
19/02/2009,40.34,-0.006670809
18/02/2009,40.61,-0.014666604
17/02/2009,41.21,-0.057064042
13/02/2009,43.63,-0.002289378
12/02/2009,43.73,-0.0145292
11/02/2009,44.37,-0.000450653
10/02/2009,44.39,-0.042127742
09/02/2009,46.3,-0.004955305
06/02/2009,46.53,0.022165184
05/02/2009,45.51,0.010381098
04/02/2009,45.04,-0.001774623
03/02/2009,45.12,0.007117468
02/02/2009,44.8,0.021661497
30/01/2009,43.84,-0.020768241
29/01/2009,44.76,-0.016836906
28/01/2009,45.52,0.009047838
27/01/2009,45.11,0.017667909
26/01/2009,44.32,0.026058617
23/01/2009,43.18,-0.010596736
22/01/2009,43.64,-0.021759698
21/01/2009,44.6,0.063403142
20/01/2009,41.86,-0.043246192
16/01/2009,43.71,0.015911785
15/01/2009,43.02,0.017824112
14/01/2009,42.26,-0.017824112
13/01/2009,43.02,-0.012933206
12/01/2009,43.58,-0.000229437
09/01/2009,43.59,-0.001833601
08/01/2009,43.67,0.015461252
07/01/2009,43,-0.015461252
06/01/2009,43.67,-0.006846216
05/01/2009,43.97,
