Date,Close,NFX
26/01/2011,69.9,0.032422699
25/01/2011,67.67,-0.008094827
24/01/2011,68.22,-0.00175747
21/01/2011,68.34,-0.006417758
20/01/2011,68.78,-0.016867696
19/01/2011,69.95,-0.027217361
18/01/2011,71.88,0.011473471
14/01/2011,71.06,-0.011195191
13/01/2011,71.86,-0.012034172
12/01/2011,72.73,0.0233701
11/01/2011,71.05,-0.013976468
10/01/2011,72.05,0.017218876
07/01/2011,70.82,-0.003383144
06/01/2011,71.06,-0.018267258
05/01/2011,72.37,0.015176066
04/01/2011,71.28,-0.0209628
03/01/2011,72.79,0.009385852
31/12/2010,72.11,0.001248873
30/12/2010,72.02,-0.006366804
29/12/2010,72.48,0.006783441
28/12/2010,71.99,0.007389368
27/12/2010,71.46,-0.020362224
23/12/2010,72.93,-0.000959364
22/12/2010,73,-0.000547795
21/12/2010,73.04,0.025373978
20/12/2010,71.21,0.002812546
17/12/2010,71.01,-0.009391056
16/12/2010,71.68,0.002094827
15/12/2010,71.53,0.005748351
14/12/2010,71.12,-0.004769261
13/12/2010,71.46,-0.012653996
10/12/2010,72.37,0.032725341
09/12/2010,70.04,-0.000428235
08/12/2010,70.07,-0.019922948
07/12/2010,71.48,0.008570477
06/12/2010,70.87,0.01049655
03/12/2010,70.13,0.005863442
02/12/2010,69.72,0.018383669
01/12/2010,68.45,0.02395147
30/11/2010,66.83,-0.001793991
29/11/2010,66.95,0.002392703
26/11/2010,66.79,-0.012054614
24/11/2010,67.6,0.010558504
23/11/2010,66.89,-0.016605274
22/11/2010,68.01,0.002945076
19/11/2010,67.81,0.023878168
18/11/2010,66.21,0.03051682
17/11/2010,64.22,0.004995327
16/11/2010,63.9,-0.02289704
15/11/2010,65.38,-0.006403437
12/11/2010,65.8,-0.007570059
11/11/2010,66.3,0.001056365
10/11/2010,66.23,0.027709389
09/11/2010,64.42,-0.010500405
08/11/2010,65.1,0.007864949
05/11/2010,64.59,0.012933566
04/11/2010,63.76,0.047042946
03/11/2010,60.83,0.001645278
02/11/2010,60.73,0.027883934
01/11/2010,59.06,-0.009437212
29/10/2010,59.62,0.012659465
28/10/2010,58.87,0.002210697
27/10/2010,58.74,-0.023554252
26/10/2010,60.14,0.002497296
25/10/2010,59.99,0.014777767
22/10/2010,59.11,0.003389259
21/10/2010,58.91,0.001019022
20/10/2010,58.85,0.014376424
19/10/2010,58.01,-0.029888453
18/10/2010,59.77,0.001674481
15/10/2010,59.67,-0.001339809
14/10/2010,59.75,-0.001505143
13/10/2010,59.84,0.024016037
12/10/2010,58.42,-0.007673326
11/10/2010,58.87,0.006475824
08/10/2010,58.49,0.013771951
07/10/2010,57.69,-0.00034662
06/10/2010,57.71,0.003297755
05/10/2010,57.52,0.009081446
04/10/2010,57,-0.02836579
01/10/2010,58.64,0.020676133
30/09/2010,57.44,0.002265796
29/09/2010,57.31,0.018491326
28/09/2010,56.26,0.010003656
27/09/2010,55.7,0.009379578
24/09/2010,55.18,0.031105848
23/09/2010,53.49,0.006000393
22/09/2010,53.17,-0.009732437
21/09/2010,53.69,-0.005386843
20/09/2010,53.98,0.018133033
17/09/2010,53.01,-0.005643356
16/09/2010,53.31,0.014168557
15/09/2010,52.56,-0.006447965
14/09/2010,52.9,0.004547185
13/09/2010,52.66,0.026750368
10/09/2010,51.27,0.011771766
09/09/2010,50.67,0.000394789
08/09/2010,50.65,0.007530753
07/09/2010,50.27,-0.017549499
03/09/2010,51.16,0.022734991
02/09/2010,50.01,0.015516684
01/09/2010,49.24,0.025296979
31/08/2010,48.01,-0.009123016
30/08/2010,48.45,0.013715926
27/08/2010,47.79,0.022002157
26/08/2010,46.75,-0.004907723
25/08/2010,46.98,-0.025844489
24/08/2010,48.21,-0.024788732
23/08/2010,49.42,-0.001819469
20/08/2010,49.51,-0.028081104
19/08/2010,50.92,-0.017713359
18/08/2010,51.83,-0.010364776
17/08/2010,52.37,0.039533919
16/08/2010,50.34,-0.005151587
13/08/2010,50.6,-0.01471336
12/08/2010,51.35,-0.026329954
11/08/2010,52.72,-0.048501084
10/08/2010,55.34,-0.005586103
09/08/2010,55.65,0.026032234
06/08/2010,54.22,-0.010822815
05/08/2010,54.81,-0.00036483
04/08/2010,54.83,0.007505756
03/08/2010,54.42,-0.010419617
02/08/2010,54.99,0.02821764
30/07/2010,53.46,0.004875314
29/07/2010,53.2,-0.003939598
28/07/2010,53.41,0.000936593
27/07/2010,53.36,0.013585115
26/07/2010,52.64,0.021894479
23/07/2010,51.5,-0.01369224
22/07/2010,52.21,0.041053458
21/07/2010,50.11,-0.022885197
20/07/2010,51.27,0.023284398
19/07/2010,50.09,0.010637331
16/07/2010,49.56,-0.033726664
15/07/2010,51.26,-0.002338271
14/07/2010,51.38,-0.001555815
13/07/2010,51.46,0.011531448
12/07/2010,50.87,-0.022547116
09/07/2010,52.03,-0.00803986
08/07/2010,52.45,0.026858923
07/07/2010,51.06,0.050819248
06/07/2010,48.53,0.025037819
02/07/2010,47.33,-0.009672069
01/07/2010,47.79,-0.022142653
30/06/2010,48.86,-0.006121219
29/06/2010,49.16,-0.051537365
28/06/2010,51.76,-0.009804943
25/06/2010,52.27,0.003257644
24/06/2010,52.1,-0.025207437
23/06/2010,53.43,-0.001496166
22/06/2010,53.51,-0.044947281
21/06/2010,55.97,0.008252648
18/06/2010,55.51,-0.013776048
17/06/2010,56.28,-0.008316424
16/06/2010,56.75,-0.00527242
15/06/2010,57.05,0.050693815
14/06/2010,54.23,-0.002946053
11/06/2010,54.39,0.010906846
10/06/2010,53.8,0.041170568
09/06/2010,51.63,-0.000387297
08/06/2010,51.65,0.033667911
07/06/2010,49.94,0.000600901
04/06/2010,49.91,-0.044477896
03/06/2010,52.18,0.015255679
02/06/2010,51.39,0.038077176
01/06/2010,49.47,-0.051030474
28/05/2010,52.06,0.020571267
27/05/2010,51,0.059999817
26/05/2010,48.03,0.006056195
25/05/2010,47.74,0.01349662
24/05/2010,47.1,-0.021009176
21/05/2010,48.1,0.031681636
20/05/2010,46.6,-0.071821485
19/05/2010,50.07,-0.026994054
18/05/2010,51.44,-0.020587548
17/05/2010,52.51,-0.027424709
14/05/2010,53.97,-0.042976426
13/05/2010,56.34,-0.006193066
12/05/2010,56.69,0.042337224
11/05/2010,54.34,-0.00806456
10/05/2010,54.78,0.069932133
07/05/2010,51.08,-0.039725074
06/05/2010,53.15,-0.028014076
05/05/2010,54.66,-0.054991169
04/05/2010,57.75,-0.025811193
03/05/2010,59.26,0.018221023
30/04/2010,58.19,0.00292574
29/04/2010,58.02,0.015633461
28/04/2010,57.12,0.02535372
27/04/2010,55.69,-0.025878793
26/04/2010,57.15,0.007199961
23/04/2010,56.74,0.054880225
22/04/2010,53.71,0.000931359
21/04/2010,53.66,-0.007426696
20/04/2010,54.06,0.027188325
19/04/2010,52.61,-0.002467965
16/04/2010,52.74,-0.018597324
15/04/2010,53.73,-0.005012542
14/04/2010,54,0.003710579
13/04/2010,53.8,-0.010355122
12/04/2010,54.36,-0.015515507
09/04/2010,55.21,-0.004698238
08/04/2010,55.47,-0.001801153
07/04/2010,55.57,-0.003771895
06/04/2010,55.78,0.005212558
05/04/2010,55.49,0.021126264
01/04/2010,54.33,0.042871766
31/03/2010,52.05,0.027660509
30/03/2010,50.63,0.015325208
29/03/2010,49.86,0.046596423
26/03/2010,47.59,-0.015843567
25/03/2010,48.35,-0.030953398
24/03/2010,49.87,-0.014334309
23/03/2010,50.59,0.021175382
22/03/2010,49.53,-0.009044379
19/03/2010,49.98,-0.02684725
18/03/2010,51.34,-0.054579669
17/03/2010,54.22,-0.000553148
16/03/2010,54.25,0.011307934
15/03/2010,53.64,-0.021577601
12/03/2010,54.81,-0.000911826
11/03/2010,54.86,0.010076113
10/03/2010,54.31,0.032562757
09/03/2010,52.57,-0.001710539
08/03/2010,52.66,-0.003412326
05/03/2010,52.84,0.008361888
04/03/2010,52.4,-0.023574878
03/03/2010,53.65,0.013511183
02/03/2010,52.93,0.015037877
01/03/2010,52.14,0.020735168
26/02/2010,51.07,0.018178726
25/02/2010,50.15,0.019531478
24/02/2010,49.18,0.024286026
23/02/2010,48,-0.0275341
22/02/2010,49.34,-0.025611644
19/02/2010,50.62,-0.0011846
18/02/2010,50.68,-0.001380262
17/02/2010,50.75,-0.037514066
16/02/2010,52.69,0.012797424
12/02/2010,52.02,0.017843763
11/02/2010,51.1,0.024364878
10/02/2010,49.87,-0.000400962
09/02/2010,49.89,0.015147215
08/02/2010,49.14,-0.013341617
05/02/2010,49.8,0.010293763
04/02/2010,49.29,-0.052367986
03/02/2010,51.94,-0.025284115
02/02/2010,53.27,0.025091603
01/02/2010,51.95,0.05968666
29/01/2010,48.94,-0.011579611
28/01/2010,49.51,0.006281046
27/01/2010,49.2,-0.028453132
26/01/2010,50.62,-0.017040859
25/01/2010,51.49,0.018226864
22/01/2010,50.56,-0.034409071
21/01/2010,52.33,-0.003624229
20/01/2010,52.52,-0.015492469
19/01/2010,53.34,0.007527322
15/01/2010,52.94,-0.004335131
14/01/2010,53.17,0.049147572
13/01/2010,50.62,0.033751697
12/01/2010,48.94,-0.014201902
11/01/2010,49.64,-0.016383983
08/01/2010,50.46,0.001586672
07/01/2010,50.38,-0.014972699
06/01/2010,51.14,0.009627739
05/01/2010,50.65,0.014517507
04/01/2010,49.92,0.03444049
31/12/2009,48.23,-0.022348444
30/12/2009,49.32,-0.004248868
29/12/2009,49.53,-0.004833846
28/12/2009,49.77,-0.013173843
24/12/2009,50.43,0.007963411
23/12/2009,50.03,0.039756535
22/12/2009,48.08,0.004377287
21/12/2009,47.87,0.012824732
18/12/2009,47.26,0.019874572
17/12/2009,46.33,0.000431779
16/12/2009,46.31,0.016327782
15/12/2009,45.56,0.02534032
14/12/2009,44.42,0.075737117
11/12/2009,41.18,-0.011588734
10/12/2009,41.66,0.048946201
09/12/2009,39.67,-0.008034188
08/12/2009,39.99,-0.02543033
07/12/2009,41.02,-0.001218175
04/12/2009,41.07,-0.004130731
03/12/2009,41.24,-0.033618615
02/12/2009,42.65,-0.018583578
01/12/2009,43.45,0.027296691
30/11/2009,42.28,-0.003305788
27/11/2009,42.42,-0.030414416
25/11/2009,43.73,0.019628849
24/11/2009,42.88,0.021450439
23/11/2009,41.97,0.020460456
20/11/2009,41.12,-0.030181932
19/11/2009,42.38,-0.036376071
18/11/2009,43.95,0
17/11/2009,43.95,-0.031578035
16/11/2009,45.36,0.026358461
13/11/2009,44.18,0.008638381
12/11/2009,43.8,-0.050528162
11/11/2009,46.07,0.009596584
10/11/2009,45.63,0.011904903
09/11/2009,45.09,0.050488212
06/11/2009,42.87,-0.013208395
05/11/2009,43.44,0.030383267
04/11/2009,42.14,-0.028539949
03/11/2009,43.36,0.03544556
02/11/2009,41.85,0.020032044
30/10/2009,41.02,-0.061685234
29/10/2009,43.63,0.037599292
28/10/2009,42.02,-0.075161337
27/10/2009,45.3,0.001104362
26/10/2009,45.25,-0.018176346
23/10/2009,46.08,-0.030350695
22/10/2009,47.5,-0.011304286
21/10/2009,48.04,-0.023046287
20/10/2009,49.16,-0.001829083
19/10/2009,49.25,0.026959139
16/10/2009,47.94,-0.012231934
15/10/2009,48.53,0.016831566
14/10/2009,47.72,0.023106486
13/10/2009,46.63,0.015561153
12/10/2009,45.91,0.005460317
09/10/2009,45.66,-0.006331208
08/10/2009,45.95,0.021780643
07/10/2009,44.96,-0.017637141
06/10/2009,45.76,0.044233255
05/10/2009,43.78,0.052761034
02/10/2009,41.53,0.003618385
01/10/2009,41.38,-0.028117173
30/09/2009,42.56,0.008494624
29/09/2009,42.2,0.008806436
28/09/2009,41.83,0.015418277
25/09/2009,41.19,-0.001455604
24/09/2009,41.25,-0.041549003
23/09/2009,43,-0.021852508
22/09/2009,43.95,0.011441772
21/09/2009,43.45,-0.012806029
18/09/2009,44.01,-0.018014448
17/09/2009,44.81,-0.038310475
16/09/2009,46.56,0.032968819
15/09/2009,45.05,0.021313202
14/09/2009,44.1,0.025492252
11/09/2009,42.99,0.011463455
10/09/2009,42.5,0.037885135
09/09/2009,40.92,0.013036712
08/09/2009,40.39,0.031948384
04/09/2009,39.12,0.027732761
03/09/2009,38.05,0.000788747
02/09/2009,38.02,-0.010205505
01/09/2009,38.41,-0.007263326
31/08/2009,38.69,-0.030293776
28/08/2009,39.88,0.019752478
27/08/2009,39.1,0.001791886
26/08/2009,39.03,-0.005111179
25/08/2009,39.23,-0.04266582
24/08/2009,40.94,-0.011656276
21/08/2009,41.42,0.026420323
20/08/2009,40.34,0.027137344
19/08/2009,39.26,0.02684725
18/08/2009,38.22,0.013964132
17/08/2009,37.69,-0.043863266
14/08/2009,39.38,-0.024333322
13/08/2009,40.35,0.026366876
12/08/2009,39.3,0.001273075
11/08/2009,39.25,-0.022670996
10/08/2009,40.15,-0.002984334
07/08/2009,40.27,0.001242391
06/08/2009,40.22,-0.014807773
05/08/2009,40.82,-0.001957906
04/08/2009,40.9,-0.009490277
03/08/2009,41.29,0.048632753
31/07/2009,39.33,0.001526718
30/07/2009,39.27,0.033664494
29/07/2009,37.97,-0.034173659
28/07/2009,39.29,-0.032551697
27/07/2009,40.59,0.00147929
24/07/2009,40.53,0.029292368
23/07/2009,39.36,0.102654154
22/07/2009,35.52,0.00451468
21/07/2009,35.36,-0.002824063
20/07/2009,35.46,0.023973751
17/07/2009,34.62,0.017482963
16/07/2009,34.02,0.025302734
15/07/2009,33.17,0.01794725
14/07/2009,32.58,0.04392174
13/07/2009,31.18,0.027969303
10/07/2009,30.32,0.003303604
09/07/2009,30.22,0.036735386
08/07/2009,29.13,-0.012960618
07/07/2009,29.51,-0.025427934
06/07/2009,30.27,-0.045844051
02/07/2009,31.69,-0.032596398
01/07/2009,32.74,0.002140346
30/06/2009,32.67,0.013249308
29/06/2009,32.24,0.017522351
26/06/2009,31.68,0.019442844
25/06/2009,31.07,0.015569565
24/06/2009,30.59,0.006559551
23/06/2009,30.39,-0.009823262
22/06/2009,30.69,-0.069231792
19/06/2009,32.89,-0.027883683
18/06/2009,33.82,-0.003836511
17/06/2009,33.95,-0.035588885
16/06/2009,35.18,-0.01579277
15/06/2009,35.74,-0.025415733
12/06/2009,36.66,-0.019984462
11/06/2009,37.4,0.033164224
10/06/2009,36.18,0.013355791
09/06/2009,35.7,0.000560381
08/06/2009,35.68,-0.013916172
05/06/2009,36.18,0.003599616
04/06/2009,36.05,0.041631383
03/06/2009,34.58,-0.049643583
02/06/2009,36.34,-0.03567946
01/06/2009,37.66,0.041751795
29/05/2009,36.12,-0.004695493
28/05/2009,36.29,0.030212088
27/05/2009,35.21,0.013438372
26/05/2009,34.74,0.02388695
22/05/2009,33.92,0.004431977
21/05/2009,33.77,-0.032340765
20/05/2009,34.88,0.03560341
19/05/2009,33.66,0.013459153
18/05/2009,33.21,0.067896557
15/05/2009,31.03,-0.049664511
14/05/2009,32.61,0.027671593
13/05/2009,31.72,-0.054000849
12/05/2009,33.48,-0.007439403
11/05/2009,33.73,-0.065409029
08/05/2009,36.01,0.088501973
07/05/2009,32.96,-0.046823368
06/05/2009,34.54,0.05841947
05/05/2009,32.58,-0.081316864
04/05/2009,35.34,0.080703179
01/05/2009,32.6,0.044535425
30/04/2009,31.18,0
29/04/2009,31.18,-0.014012968
28/04/2009,31.62,-0.037248254
27/04/2009,32.82,0.009797996
24/04/2009,32.5,0.080042708
23/04/2009,30,0.087011377
22/04/2009,27.5,-0.006162789
21/04/2009,27.67,0.047363643
20/04/2009,26.39,-0.086348027
17/04/2009,28.77,-0.003469816
16/04/2009,28.87,0.055916291
15/04/2009,27.3,-0.005479466
14/04/2009,27.45,0.024710828
13/04/2009,26.78,0.007120135
09/04/2009,26.59,0.050126145
08/04/2009,25.29,0.025226563
07/04/2009,24.66,-0.047901498
06/04/2009,25.87,0.014013464
03/04/2009,25.51,0.040397415
02/04/2009,24.5,0.053228571
01/04/2009,23.23,0.023079622
31/03/2009,22.7,-0.009644967
30/03/2009,22.92,-0.050201949
27/03/2009,24.1,-0.045821922
26/03/2009,25.23,0.001189768
25/03/2009,25.2,0.017210751
24/03/2009,24.77,-0.025903022
23/03/2009,25.42,0.097003194
20/03/2009,23.07,-0.069888295
19/03/2009,24.74,0.049295547
18/03/2009,23.55,0.033242862
17/03/2009,22.78,0.062959435
16/03/2009,21.39,0.021262318
13/03/2009,20.94,-0.043911772
12/03/2009,21.88,0.050619991
11/03/2009,20.8,-0.005274527
10/03/2009,20.91,0.072894714
09/03/2009,19.44,0.005157309
06/03/2009,19.34,-0.01386415
05/03/2009,19.61,-0.021690636
04/03/2009,20.04,0.098508903
03/03/2009,18.16,0.052569323
02/03/2009,17.23,-0.115006243
27/02/2009,19.33,-0.013871273
26/02/2009,19.6,0.040609432
25/02/2009,18.82,0.003726382
24/02/2009,18.75,0.058759695
23/02/2009,17.68,-0.077254278
20/02/2009,19.1,-0.038011767
19/02/2009,19.84,-0.013517102
18/02/2009,20.11,-0.020670027
17/02/2009,20.53,-0.060022739
13/02/2009,21.8,0.02085823
12/02/2009,21.35,0.008466655
11/02/2009,21.17,-0.033444826
10/02/2009,21.89,-0.050333492
09/02/2009,23.02,0.019741812
06/02/2009,22.57,0.112425239
05/02/2009,20.17,0.037892889
04/02/2009,19.42,0.018711565
03/02/2009,19.06,0.034154867
02/02/2009,18.42,-0.040952279
30/01/2009,19.19,0.020000667
29/01/2009,18.81,-0.046737478
28/01/2009,19.71,0.05796454
27/01/2009,18.6,-0.018642351
26/01/2009,18.95,0.010610179
23/01/2009,18.75,0.034177452
22/01/2009,18.12,-0.062570526
21/01/2009,19.29,0.08376485
20/01/2009,17.74,-0.119410172
16/01/2009,19.99,0.007532047
15/01/2009,19.84,0.017798588
14/01/2009,19.49,-0.103254657
13/01/2009,21.61,0.05468441
12/01/2009,20.46,-0.042579979
09/01/2009,21.35,-0.046669036
08/01/2009,22.37,0.030869451
07/01/2009,21.69,-0.073317302
06/01/2009,23.34,0.051879765
05/01/2009,22.16,
