Date,Close,GILD
25/01/2011,38.16,-0.003923112
24/01/2011,38.31,0.003137257
21/01/2011,38.19,0.000523834
20/01/2011,38.17,0.000524109
19/01/2011,38.15,-0.014313842
18/01/2011,38.7,0.012480661
14/01/2011,38.22,0.00261986
13/01/2011,38.12,0.007901016
12/01/2011,37.82,0.017336079
11/01/2011,37.17,0.013815742
10/01/2011,36.66,-0.022654691
07/01/2011,37.5,-0.000266631
06/01/2011,37.51,-0.000533049
05/01/2011,37.53,0.014493007
04/01/2011,36.99,0.011145963
03/01/2011,36.58,0.009338162
31/12/2010,36.24,-0.000551724
30/12/2010,36.26,-0.003853569
29/12/2010,36.4,0.004957322
28/12/2010,36.22,-0.00523201
27/12/2010,36.41,0.004128257
23/12/2010,36.26,-0.002203858
22/12/2010,36.34,-0.006035684
21/12/2010,36.56,-0.017085161
20/12/2010,37.19,0
17/12/2010,37.19,-0.017591072
16/12/2010,37.85,0.014369593
15/12/2010,37.31,0.002683845
14/12/2010,37.21,0.010264812
13/12/2010,36.83,-0.020957242
10/12/2010,37.61,0.016622367
09/12/2010,36.99,-0.009953008
08/12/2010,37.36,0.005367699
07/12/2010,37.16,0.012183716
06/12/2010,36.71,-0.014602747
03/12/2010,37.25,-0.01200815
02/12/2010,37.7,0.013351333
01/12/2010,37.2,0.018996501
30/11/2010,36.5,-0.01522596
29/11/2010,37.06,-0.001078749
26/11/2010,37.1,-0.018162892
24/11/2010,37.78,0.021402636
23/11/2010,36.98,-0.019282868
22/11/2010,37.7,-0.010029115
19/11/2010,38.08,0.003419706
18/11/2010,37.95,0.006609409
17/11/2010,37.7,-0.003442344
16/11/2010,37.83,-0.004483721
15/11/2010,38,0.005277057
12/11/2010,37.8,-0.030739591
11/11/2010,38.98,0.006434201
10/11/2010,38.73,0.005696546
09/11/2010,38.51,-0.008275196
08/11/2010,38.83,-0.003085629
05/11/2010,38.95,-0.017559937
04/11/2010,39.64,-0.004279428
03/11/2010,39.81,-0.012977472
02/11/2010,40.33,0.002234083
01/11/2010,40.24,0.014266291
29/10/2010,39.67,-0.00477808
28/10/2010,39.86,0.010085814
27/10/2010,39.46,-0.003794111
26/10/2010,39.61,0.001768794
25/10/2010,39.54,0.010934629
22/10/2010,39.11,0.000255722
21/10/2010,39.1,0.018325458
20/10/2010,38.39,0.044203149
19/10/2010,36.73,-0.021813171
18/10/2010,37.54,-0.005048503
15/10/2010,37.73,0.025229465
14/10/2010,36.79,0.002994422
13/10/2010,36.68,0.015661812
12/10/2010,36.11,-0.002765488
11/10/2010,36.21,-0.003308522
08/10/2010,36.33,0.001928641
07/10/2010,36.26,0.014164936
06/10/2010,35.75,-0.007524071
05/10/2010,36.02,0.018493102
04/10/2010,35.36,-0.011248713
01/10/2010,35.76,0.004203453
30/09/2010,35.61,-0.007274794
29/09/2010,35.87,-0.007498994
28/09/2010,36.14,0.007777817
27/09/2010,35.86,-0.019058718
24/09/2010,36.55,0.021292108
23/09/2010,35.78,-0.0064076
22/09/2010,36.01,0.003059382
21/09/2010,35.9,0.008672596
20/09/2010,35.59,0.029367756
17/09/2010,34.56,-0.011793607
16/09/2010,34.97,0.003724399
15/09/2010,34.84,0.009517015
14/09/2010,34.51,0.003483313
13/09/2010,34.39,0
10/09/2010,34.39,0.009935792
09/09/2010,34.05,0.004120076
08/09/2010,33.91,0.020256874
07/09/2010,33.23,-0.023495505
03/09/2010,34.02,0.02590587
02/09/2010,33.15,0.003929278
01/09/2010,33.02,0.036704197
31/08/2010,31.83,-0.018366275
30/08/2010,32.42,-0.003079768
27/08/2010,32.52,0.013934271
26/08/2010,32.07,-0.023117072
25/08/2010,32.82,0.022493631
24/08/2010,32.09,-0.02340729
23/08/2010,32.85,0.006413215
20/08/2010,32.64,-0.014900686
19/08/2010,33.13,-0.019133618
18/08/2010,33.77,-0.011189752
17/08/2010,34.15,0.008528209
16/08/2010,33.86,-0.01320248
13/08/2010,34.31,-0.010149427
12/08/2010,34.66,0.00288934
11/08/2010,34.56,-0.034971581
10/08/2010,35.79,0.000838574
09/08/2010,35.76,-0.001676446
06/08/2010,35.82,0.002515725
05/08/2010,35.73,0.014376569
04/08/2010,35.22,0.021234657
03/08/2010,34.48,0.000580215
02/08/2010,34.46,0.033641414
30/07/2010,33.32,-0.002697439
29/07/2010,33.41,-0.000299267
28/07/2010,33.42,0.000898069
27/07/2010,33.39,0
26/07/2010,33.39,-0.001197246
23/07/2010,33.43,-0.010415211
22/07/2010,33.78,0.026092348
21/07/2010,32.91,-0.002730999
20/07/2010,33,0.002730999
19/07/2010,32.91,0.02991742
16/07/2010,31.94,-0.088627686
15/07/2010,34.9,0.002582127
14/07/2010,34.81,-0.011141381
13/07/2010,35.2,0.020666637
12/07/2010,34.48,-0.007512315
09/07/2010,34.74,-0.002300174
08/07/2010,34.82,-0.00344037
07/07/2010,34.94,0.004877359
06/07/2010,34.77,-0.002871915
02/07/2010,34.87,0.021157143
01/07/2010,34.14,-0.004092376
30/06/2010,34.28,-0.019928457
29/06/2010,34.97,-0.022619002
28/06/2010,35.77,-0.016084651
25/06/2010,36.35,0.017483448
24/06/2010,35.72,-0.013624568
23/06/2010,36.21,0.008319516
22/06/2010,35.91,-0.005277057
21/06/2010,36.1,0.002218526
18/06/2010,36.02,0.001389082
17/06/2010,35.97,0.004458074
16/06/2010,35.81,0.007849774
15/06/2010,35.53,0.025368326
14/06/2010,34.64,0.003180572
11/06/2010,34.53,0.023737378
10/06/2010,33.72,0.02431457
09/06/2010,32.91,-0.016574133
08/06/2010,33.46,-0.028867984
07/06/2010,34.44,-0.00780915
04/06/2010,34.71,-0.033709466
03/06/2010,35.9,-0.002781643
02/06/2010,36,0.01596002
01/06/2010,35.43,-0.013735325
28/05/2010,35.92,-0.008869238
27/05/2010,36.24,0.039971547
26/05/2010,34.82,-0.038314546
25/05/2010,36.18,-0.004687724
24/05/2010,36.35,-0.006034028
21/05/2010,36.57,-0.010878541
20/05/2010,36.97,-0.053454873
19/05/2010,39,0.01863408
18/05/2010,38.28,0.001307019
17/05/2010,38.23,0.011840686
14/05/2010,37.78,-0.043761028
13/05/2010,39.47,-0.017081551
12/05/2010,40.15,0.022416252
11/05/2010,39.26,0.022669698
10/05/2010,38.38,0.000260586
07/05/2010,38.37,-0.020890508
06/05/2010,39.18,-0.025949308
05/05/2010,40.21,0.042678562
04/05/2010,38.53,-0.031424223
03/05/2010,39.76,0.001258337
30/04/2010,39.71,-0.01722674
29/04/2010,40.4,-0.006906786
28/04/2010,40.68,0.007649636
27/04/2010,40.37,-0.004695424
26/04/2010,40.56,-0.026999086
23/04/2010,41.67,0.026259715
22/04/2010,40.59,-0.004179478
21/04/2010,40.76,-0.100515628
20/04/2010,45.07,-0.014756352
19/04/2010,45.74,0.000874891
16/04/2010,45.7,0.008349862
15/04/2010,45.32,-0.016196458
14/04/2010,46.06,-0.006276398
13/04/2010,46.35,0.010409983
12/04/2010,45.87,0.001527217
09/04/2010,45.8,-0.000436586
08/04/2010,45.82,0.008107856
07/04/2010,45.45,-0.001319261
06/04/2010,45.51,-0.00722499
05/04/2010,45.84,0.004372547
01/04/2010,45.64,0.003731757
31/03/2010,45.47,-0.003074223
30/03/2010,45.61,-0.005902302
29/03/2010,45.88,0.011839647
26/03/2010,45.34,-0.013364204
25/03/2010,45.95,-0.028745008
24/03/2010,47.29,-0.009889612
23/03/2010,47.76,-0.008132669
22/03/2010,48.15,0.005832135
19/03/2010,47.87,0.009444923
18/03/2010,47.42,0.005074007
17/03/2010,47.18,-0.006127859
16/03/2010,47.47,-0.001052742
15/03/2010,47.52,0.002106594
12/03/2010,47.42,0.00677108
11/03/2010,47.1,-0.003814372
10/03/2010,47.28,-0.003378382
09/03/2010,47.44,0.00910541
08/03/2010,47.01,-0.012682478
05/03/2010,47.61,0.01161944
04/03/2010,47.06,-0.010778927
03/03/2010,47.57,0.000630849
02/03/2010,47.54,0.000631247
01/03/2010,47.51,-0.002102608
26/02/2010,47.61,0.004209646
25/02/2010,47.41,-0.003158895
24/02/2010,47.56,0.004425252
23/02/2010,47.35,-0.011131061
22/02/2010,47.88,-0.019851769
19/02/2010,48.84,-0.012412409
18/02/2010,49.45,0.016310249
17/02/2010,48.65,0.037273997
16/02/2010,46.87,-0.002982533
12/02/2010,47.01,0.005332208
11/02/2010,46.76,0.017039127
10/02/2010,45.97,-0.007152951
09/02/2010,46.3,0.004545954
08/02/2010,46.09,-0.006272325
05/02/2010,46.38,-0.001938611
04/02/2010,46.47,-0.022764519
03/02/2010,47.54,-0.021228685
02/02/2010,48.56,0.015565324
01/02/2010,47.81,-0.009575427
29/01/2010,48.27,0.015870034
28/01/2010,47.51,-0.011093782
27/01/2010,48.04,0.068264577
26/01/2010,44.87,-0.018547672
25/01/2010,45.71,-0.008061924
22/01/2010,46.08,0.006531702
21/01/2010,45.78,-0.005880448
20/01/2010,46.05,-0.00498214
19/01/2010,46.28,0.016558113
15/01/2010,45.52,0.001318971
14/01/2010,45.46,-0.001099264
13/01/2010,45.51,0.012381321
12/01/2010,44.95,0.001335708
11/01/2010,44.89,0.007827391
08/01/2010,44.54,-0.007381758
07/01/2010,44.87,0.002454537
06/01/2010,44.76,0.034086463
05/01/2010,43.26,-0.000924214
04/01/2010,43.3,0.000693081
31/12/2009,43.27,-0.012174263
30/12/2009,43.8,0.007562772
29/12/2009,43.47,0.004842624
28/12/2009,43.26,0.006028305
24/12/2009,43,-0.000232531
23/12/2009,43.01,-0.005333346
22/12/2009,43.24,0.001851852
21/12/2009,43.16,0.007675349
18/12/2009,42.83,-0.008601704
17/12/2009,43.2,-0.000694203
16/12/2009,43.23,-0.04699306
15/12/2009,45.31,-0.035768417
14/12/2009,46.96,0.011565775
11/12/2009,46.42,0.002804446
10/12/2009,46.29,0.006284559
09/12/2009,46,-0.002605299
08/12/2009,46.12,-0.010782938
07/12/2009,46.62,0.000643708
04/12/2009,46.59,0.007108269
03/12/2009,46.26,-0.006034501
02/12/2009,46.54,0.003012699
01/12/2009,46.4,0.006269613
30/11/2009,46.11,-0.009711957
27/11/2009,46.56,-0.008980176
25/11/2009,46.98,0.000425804
24/11/2009,46.96,-0.00106417
23/11/2009,47.01,0.013276426
20/11/2009,46.39,-0.002798409
19/11/2009,46.52,-0.005573434
18/11/2009,46.78,-0.015063401
17/11/2009,47.49,0.001264223
16/11/2009,47.43,0.008044074
13/11/2009,47.05,0.003619721
12/11/2009,46.88,-0.005530752
11/11/2009,47.14,0.007025042
10/11/2009,46.81,0.004925591
09/11/2009,46.58,0.006893608
06/11/2009,46.26,0.016565331
05/11/2009,45.5,0.036481611
04/11/2009,43.87,0.001596898
03/11/2009,43.8,0.02613772
02/11/2009,42.67,0.002816242
30/10/2009,42.55,-0.009123937
29/10/2009,42.94,0.008419133
28/10/2009,42.58,-0.012602267
27/10/2009,43.12,-0.00716352
26/10/2009,43.43,-0.009168068
23/10/2009,43.83,-0.017415345
22/10/2009,44.6,-0.016235206
21/10/2009,45.33,-0.01727763
20/10/2009,46.12,-0.01485016
19/10/2009,46.81,0.013766619
16/10/2009,46.17,-0.009913874
15/10/2009,46.63,0.012516348
14/10/2009,46.05,0.010478157
13/10/2009,45.57,0.008595094
12/10/2009,45.18,-0.002652521
09/10/2009,45.3,0.001767566
08/10/2009,45.22,-0.001988292
07/10/2009,45.31,-0.00900808
06/10/2009,45.72,0.015873349
05/10/2009,45,0.010948607
02/10/2009,44.51,-0.017593149
01/10/2009,45.3,-0.02614528
30/09/2009,46.5,0.0004302
29/09/2009,46.48,-0.01282617
28/09/2009,47.08,0.018868484
25/09/2009,46.2,0.004338402
24/09/2009,46,0.002612104
23/09/2009,45.88,-0.005434205
22/09/2009,46.13,-0.010780613
21/09/2009,46.63,0.018833764
18/09/2009,45.76,-0.001528551
17/09/2009,45.83,-0.010419022
16/09/2009,46.31,0.004978904
15/09/2009,46.08,-0.009718249
14/09/2009,46.53,0.009284316
11/09/2009,46.1,-0.005192569
10/09/2009,46.34,-0.018600216
09/09/2009,47.21,0.008081711
08/09/2009,46.83,0.015060526
04/09/2009,46.13,0.014630679
03/09/2009,45.46,0.003746561
02/09/2009,45.29,0.00376065
01/09/2009,45.12,0.001330672
31/08/2009,45.06,-0.004207735
28/08/2009,45.25,-0.012518007
27/08/2009,45.82,-0.008908261
26/08/2009,46.23,-0.000432526
25/08/2009,46.25,0.005420067
24/08/2009,46,-0.00195461
21/08/2009,46.09,0.002606997
20/08/2009,45.97,0.016449543
19/08/2009,45.22,0.020103424
18/08/2009,44.32,0.001806685
17/08/2009,44.24,-0.015921404
14/08/2009,44.95,-0.005325063
13/08/2009,45.19,-0.014499375
12/08/2009,45.85,0.004371592
11/08/2009,45.65,-0.007637789
10/08/2009,46,0.005231049
07/08/2009,45.76,0.006797526
06/08/2009,45.45,-0.030124718
05/08/2009,46.84,-0.020915519
04/08/2009,47.83,-0.029865262
03/08/2009,49.28,0.007127614
31/07/2009,48.93,-0.013196821
30/07/2009,49.58,-0.00462824
29/07/2009,49.81,0.001607394
28/07/2009,49.73,0.015809004
27/07/2009,48.95,0.010679913
24/07/2009,48.43,0.001860081
23/07/2009,48.34,0.009979293
22/07/2009,47.86,-0.014314112
21/07/2009,48.55,0.012018379
20/07/2009,47.97,0.002922758
17/07/2009,47.83,0.020275246
16/07/2009,46.87,0.022657135
15/07/2009,45.82,0.02006019
14/07/2009,44.91,-0.00842577
13/07/2009,45.29,0.018946293
10/07/2009,44.44,-0.006057225
09/07/2009,44.71,-0.00468594
08/07/2009,44.92,-0.005992694
07/07/2009,45.19,-0.012315968
06/07/2009,45.75,-0.003273325
02/07/2009,45.9,-0.020058906
01/07/2009,46.83,-0.000213516
30/06/2009,46.84,-0.011251578
29/06/2009,47.37,-0.003161558
26/06/2009,47.52,-0.007547206
25/06/2009,47.88,0.028600615
24/06/2009,46.53,-0.002790001
23/06/2009,46.66,0.007313433
22/06/2009,46.32,-0.01499921
19/06/2009,47.02,0.011120731
18/06/2009,46.5,0.021080863
17/06/2009,45.53,0.030552047
16/06/2009,44.16,0.005221944
15/06/2009,43.93,-0.022730809
12/06/2009,44.94,0.016829748
11/06/2009,44.19,-0.002034589
10/06/2009,44.28,-0.00675222
09/06/2009,44.58,0.002020883
08/06/2009,44.49,-0.002020883
05/06/2009,44.58,-0.007597802
04/06/2009,44.92,0.004238712
03/06/2009,44.73,0.037353466
02/06/2009,43.09,0.007454029
01/06/2009,42.77,-0.007686075
29/05/2009,43.1,0.025377302
28/05/2009,42.02,0.013899097
27/05/2009,41.44,-0.024551346
26/05/2009,42.47,0.00330189
22/05/2009,42.33,-0.005418791
21/05/2009,42.56,0.005655057
20/05/2009,42.32,-0.008704913
19/05/2009,42.69,-0.015572656
18/05/2009,43.36,-0.008954256
15/05/2009,43.75,-0.010233176
14/05/2009,44.2,-0.00451468
13/05/2009,44.4,-0.003148192
12/05/2009,44.54,-0.002466645
11/05/2009,44.65,0.014437426
08/05/2009,44.01,-0.031755799
07/05/2009,45.43,0.03130146
06/05/2009,44.03,-0.011067307
05/05/2009,44.52,-0.008499268
04/05/2009,44.9,0.002006466
01/05/2009,44.81,-0.021852762
30/04/2009,45.8,-0.025012084
29/04/2009,46.96,-0.013536586
28/04/2009,47.6,0.001471671
27/04/2009,47.53,0.037077
24/04/2009,45.8,-0.002181026
23/04/2009,45.9,-0.006947488
22/04/2009,46.22,0.055378239
21/04/2009,43.73,-0.000914286
20/04/2009,43.77,-0.020801112
17/04/2009,44.69,-0.003573826
16/04/2009,44.85,0.006935927
15/04/2009,44.54,-0.046285265
14/04/2009,46.65,-0.018688163
13/04/2009,47.53,-0.002101724
09/04/2009,47.63,0.005051579
08/04/2009,47.39,-0.000843704
07/04/2009,47.43,-0.019624847
06/04/2009,48.37,0.029157808
03/04/2009,46.98,0.049748478
02/04/2009,44.7,-0.010681009
01/04/2009,45.18,-0.024919322
31/03/2009,46.32,0.015227616
30/03/2009,45.62,0.027782651
27/03/2009,44.37,0.009738498
26/03/2009,43.94,0.001366432
25/03/2009,43.88,-0.01537796
24/03/2009,44.56,-0.02482397
23/03/2009,45.68,0.03045018
20/03/2009,44.31,0.000225708
19/03/2009,44.3,-0.018784094
18/03/2009,45.14,-0.021044179
17/03/2009,46.1,0.042314431
16/03/2009,44.19,-0.027674161
13/03/2009,45.43,0.022257763
12/03/2009,44.43,0.008816605
11/03/2009,44.04,-0.010615571
10/03/2009,44.51,0.018136974
09/03/2009,43.71,-0.006839972
06/03/2009,44.01,0.005239789
05/03/2009,43.78,-0.035674002
04/03/2009,45.37,0.007744258
03/03/2009,45.02,0.016799589
02/03/2009,44.27,-0.011900893
27/02/2009,44.8,-0.049427716
26/02/2009,47.07,-0.051144569
25/02/2009,49.54,-0.016019566
24/02/2009,50.34,0.028000621
23/02/2009,48.95,-0.021223636
20/02/2009,50,0.019386714
19/02/2009,49.04,-0.011152909
18/02/2009,49.59,0.017699577
17/02/2009,48.72,-0.030920924
13/02/2009,50.25,-0.004962789
12/02/2009,50.5,0.010750651
11/02/2009,49.96,0.003810292
10/02/2009,49.77,-0.034363571
09/02/2009,51.51,-0.018084371
06/02/2009,52.45,0.004203292
05/02/2009,52.23,0.005182851
04/02/2009,51.96,-0.016036999
03/02/2009,52.8,0.017770602
02/02/2009,51.87,0.021434959
30/01/2009,50.77,0.002563851
29/01/2009,50.64,0.001976676
28/01/2009,50.54,0.046783868
27/01/2009,48.23,-0.003311947
26/01/2009,48.39,0.002897353
23/01/2009,48.25,-0.009283202
22/01/2009,48.7,-0.014271394
21/01/2009,49.4,0.045556532
20/01/2009,47.2,-0.022623504
16/01/2009,48.28,0.005191581
15/01/2009,48.03,0.008572975
14/01/2009,47.62,-0.016453563
13/01/2009,48.41,0.015823774
12/01/2009,47.65,-0.002515197
09/01/2009,47.77,-0.022765884
08/01/2009,48.87,0.003074088
07/01/2009,48.72,-0.018505866
06/01/2009,49.63,-0.027230143
05/01/2009,51,
