Date,Close,JBL
25/01/2011,19.76,-0.02053666
24/01/2011,20.17,0.01649625
21/01/2011,19.84,-0.040015218
20/01/2011,20.65,-0.01203384
19/01/2011,20.9,-0.033869653
18/01/2011,21.62,0.013035566
14/01/2011,21.34,0.015584731
13/01/2011,21.01,0.002382655
12/01/2011,20.96,0.00478241
11/01/2011,20.86,-0.001915709
10/01/2011,20.9,-0.008101069
07/01/2011,21.07,-0.017874418
06/01/2011,21.45,0.008897272
05/01/2011,21.26,0.021874386
04/01/2011,20.8,-0.004317589
03/01/2011,20.89,0.039048397
31/12/2010,20.09,0.01151452
30/12/2010,19.86,-0.005523489
29/12/2010,19.97,-0.002500626
28/12/2010,20.02,-0.00448543
27/12/2010,20.11,0.00899107
23/12/2010,19.93,-0.00899107
22/12/2010,20.11,0.028241917
21/12/2010,19.55,0.101673091
20/12/2010,17.66,0.010817071
17/12/2010,17.47,0.023748582
16/12/2010,17.06,0.008240188
15/12/2010,16.92,-0.012918559
14/12/2010,17.14,0.025407571
13/12/2010,16.71,0
10/12/2010,16.71,-0.009529554
09/12/2010,16.87,0.000592944
08/12/2010,16.86,-0.011206251
07/12/2010,17.05,0.041922306
06/12/2010,16.35,0.011688844
03/12/2010,16.16,0.006830204
02/12/2010,16.05,0.036806185
01/12/2010,15.47,0.023545888
30/11/2010,15.11,0.035020414
29/11/2010,14.59,0
26/11/2010,14.59,-0.001369863
24/11/2010,14.61,0.02565132
23/11/2010,14.24,-0.027702603
22/11/2010,14.64,-0.026290695
19/11/2010,15.03,0.010702443
18/11/2010,14.87,0.0595744
17/11/2010,14.01,-0.005693966
16/11/2010,14.09,-0.032125668
15/11/2010,14.55,0.011057473
12/11/2010,14.39,-0.000694686
11/11/2010,14.4,-0.047466537
10/11/2010,15.1,-0.017071984
09/11/2010,15.36,-0.019342963
08/11/2010,15.66,0.001917546
05/11/2010,15.63,0.021339316
04/11/2010,15.3,0.035932009
03/11/2010,14.76,-0.016129382
02/11/2010,15,0.006018072
01/11/2010,14.91,-0.028431667
29/10/2010,15.34,0.027761201
28/10/2010,14.92,0.041744001
27/10/2010,14.31,0
26/10/2010,14.31,-0.009735821
25/10/2010,14.45,0.018861893
22/10/2010,14.18,-0.001409444
21/10/2010,14.2,-0.007716629
20/10/2010,14.31,0.015493268
19/10/2010,14.09,-0.051860912
18/10/2010,14.84,0.006083155
15/10/2010,14.75,0.002035969
14/10/2010,14.72,-0.020175533
13/10/2010,15.02,0.022215656
12/10/2010,14.69,0.00820237
11/10/2010,14.57,-0.009562914
08/10/2010,14.71,0.010936541
07/10/2010,14.55,-0.013652089
06/10/2010,14.75,-0.026097165
05/10/2010,15.14,0.039749254
04/10/2010,14.55,0.017331456
01/10/2010,14.3,-0.007662873
30/09/2010,14.41,0.004869575
29/09/2010,14.34,0.041287003
28/09/2010,13.76,-0.009403324
27/09/2010,13.89,0.023307683
24/09/2010,13.57,0.067835525
23/09/2010,12.68,-0.001576044
22/09/2010,12.7,-0.021037005
21/09/2010,12.97,-0.011498785
20/09/2010,13.12,0.025474168
17/09/2010,12.79,0.036628298
16/09/2010,12.33,-0.022454833
15/09/2010,12.61,0.008761506
14/09/2010,12.5,-0.008761506
13/09/2010,12.61,0.031416196
10/09/2010,12.22,0.004922077
09/09/2010,12.16,0.024980483
08/09/2010,11.86,0.030824358
07/09/2010,11.5,-0.019802627
03/09/2010,11.73,0.028536307
02/09/2010,11.4,0.042102053
01/09/2010,10.93,0.064233597
31/08/2010,10.25,-0.034519247
30/08/2010,10.61,-0.019599321
27/08/2010,10.82,0.008352717
26/08/2010,10.73,-0.007428075
25/08/2010,10.81,0.002779066
24/08/2010,10.78,-0.031052723
23/08/2010,11.12,-0.004486324
20/08/2010,11.17,-0.03431925
19/08/2010,11.56,-0.040683577
18/08/2010,12.04,0.023530497
17/08/2010,11.76,0.025841231
16/08/2010,11.46,-0.007822726
13/08/2010,11.55,-0.013757741
12/08/2010,11.71,-0.05563909
11/08/2010,12.38,-0.045013521
10/08/2010,12.95,-0.051177458
09/08/2010,13.63,0.025261373
06/08/2010,13.29,-0.068340539
05/08/2010,14.23,-0.046008801
04/08/2010,14.9,0.015556621
03/08/2010,14.67,-0.018237588
02/08/2010,14.94,0.029204113
30/07/2010,14.51,-0.015048164
29/07/2010,14.73,-0.018163971
28/07/2010,15,-0.015216966
27/07/2010,15.23,-0.034207918
26/07/2010,15.76,0.028968875
23/07/2010,15.31,0.014473937
22/07/2010,15.09,0.033010744
21/07/2010,14.6,-0.02969179
20/07/2010,15.04,0.007340707
19/07/2010,14.93,0.009421335
16/07/2010,14.79,-0.030628226
15/07/2010,15.25,0.015196857
14/07/2010,15.02,0.020855112
13/07/2010,14.71,0.043772184
12/07/2010,14.08,0.007843177
09/07/2010,13.97,0.01878668
08/07/2010,13.71,0.015435808
07/07/2010,13.5,0.047013965
06/07/2010,12.88,-0.010810916
02/07/2010,13.02,-0.008413052
01/07/2010,13.13,-0.012864347
30/06/2010,13.3,-0.025975486
29/06/2010,13.65,-0.040909903
28/06/2010,14.22,-0.012578782
25/06/2010,14.4,-0.000694203
24/06/2010,14.41,-0.042125794
23/06/2010,15.03,0.100713976
22/06/2010,13.59,-0.011704596
21/06/2010,13.75,-0.015157273
18/06/2010,13.96,0.006467863
17/06/2010,13.87,0.005784543
16/06/2010,13.79,0.012404391
15/06/2010,13.62,0.032080334
14/06/2010,13.19,0.007610387
11/06/2010,13.09,0.015396763
10/06/2010,12.89,0.029923492
09/06/2010,12.51,0.045797046
08/06/2010,11.95,-0.009991757
07/06/2010,12.07,-0.047724382
04/06/2010,12.66,-0.082591407
03/06/2010,13.75,0.008765578
02/06/2010,13.63,0.054271041
01/06/2010,12.91,-0.058663434
28/05/2010,13.69,-0.020962098
27/05/2010,13.98,0.079625532
26/05/2010,12.91,-0.009252186
25/05/2010,13.03,0.007704198
24/05/2010,12.93,-0.016871566
21/05/2010,13.15,0.02230004
20/05/2010,12.86,-0.055948074
19/05/2010,13.6,-0.006595847
18/05/2010,13.69,-0.035166882
17/05/2010,14.18,0.004240289
14/05/2010,14.12,-0.056449948
13/05/2010,14.94,-0.034860485
12/05/2010,15.47,0.014323162
11/05/2010,15.25,-0.009788006
10/05/2010,15.4,0.088902184
07/05/2010,14.09,-0.03897501
06/05/2010,14.65,-0.051873331
05/05/2010,15.43,0.01436056
04/05/2010,15.21,-0.027878629
03/05/2010,15.64,0.020672571
30/04/2010,15.32,-0.057085884
29/04/2010,16.22,0.011159446
28/04/2010,16.04,0.007509422
27/04/2010,15.92,-0.053207291
26/04/2010,16.79,-0.013605652
23/04/2010,17.02,0.007075501
22/04/2010,16.9,0.009512557
21/04/2010,16.74,0.021739987
20/04/2010,16.38,0.024097552
19/04/2010,15.99,-0.02836195
16/04/2010,16.45,-0.01628013
15/04/2010,16.72,-0.002389487
14/04/2010,16.76,-0.000596481
13/04/2010,16.77,-0.015384919
12/04/2010,17.03,0.013597608
09/04/2010,16.8,0.004175371
08/04/2010,16.73,-0.00179158
07/04/2010,16.76,-0.004761914
06/04/2010,16.84,0.010146312
05/04/2010,16.67,0.024287776
01/04/2010,16.27,0.004929154
31/03/2010,16.19,-0.01957249
30/03/2010,16.51,0.008515867
29/03/2010,16.37,0
26/03/2010,16.37,-0.004266998
25/03/2010,16.44,-0.005459522
24/03/2010,16.53,-0.104997473
23/03/2010,18.36,0.032662743
22/03/2010,17.77,0.024495671
19/03/2010,17.34,-0.022242149
18/03/2010,17.73,-0.009542593
17/03/2010,17.9,0.010106768
16/03/2010,17.72,0.019949365
15/03/2010,17.37,-0.01429004
12/03/2010,17.62,0.00683374
11/03/2010,17.5,-0.002283106
10/03/2010,17.54,0.027747445
09/03/2010,17.06,0.006468708
08/03/2010,16.95,0.013662226
05/03/2010,16.72,0.005397314
04/03/2010,16.63,0.010882816
03/03/2010,16.45,0.01593171
02/03/2010,16.19,0.039047782
01/03/2010,15.57,0.026026192
26/02/2010,15.17,0.010603148
25/02/2010,15.01,-0.017828138
24/02/2010,15.28,0.023172172
23/02/2010,14.93,-0.022517508
22/02/2010,15.27,0.007229739
19/02/2010,15.16,-0.013106348
18/02/2010,15.36,0.004567708
17/02/2010,15.29,0.001963994
16/02/2010,15.26,0.034670139
12/02/2010,14.74,-0.004062294
11/02/2010,14.8,0.011552966
10/02/2010,14.63,0.0256158
09/02/2010,14.26,0.004920924
08/02/2010,14.19,-0.011909072
05/02/2010,14.36,-0.001391789
04/02/2010,14.38,-0.079507634
03/02/2010,15.57,0.005797118
02/02/2010,15.48,0.007131311
01/02/2010,15.37,0.059649171
29/01/2010,14.48,-0.033279811
28/01/2010,14.97,-0.053961742
27/01/2010,15.8,0.009539023
26/01/2010,15.65,-0.008905911
25/01/2010,15.79,0.006353262
22/01/2010,15.69,-0.073698164
21/01/2010,16.89,-0.005903205
20/01/2010,16.99,-0.011120981
19/01/2010,17.18,0.008182395
15/01/2010,17.04,-0.041948121
14/01/2010,17.77,0.035513469
13/01/2010,17.15,0.009373238
12/01/2010,16.99,-0.002938586
11/01/2010,17.04,-0.028920466
08/01/2010,17.54,-0.001708915
07/01/2010,17.57,0.001708915
06/01/2010,17.54,0.004571437
05/01/2010,17.46,-0.011955736
04/01/2010,17.67,0.017123706
31/12/2009,17.37,-0.017123706
30/12/2009,17.67,-0.009014146
29/12/2009,17.83,0.015258844
28/12/2009,17.56,0.008004617
24/12/2009,17.42,0.020882429
23/12/2009,17.06,-0.007009374
22/12/2009,17.18,0.13436327
21/12/2009,15.02,0.014755466
18/12/2009,14.8,0.026011049
17/12/2009,14.42,-0.002770085
16/12/2009,14.46,0.005547864
15/12/2009,14.38,-0.005547864
14/12/2009,14.46,0.02805233
11/12/2009,14.06,0.002135992
10/12/2009,14.03,0.023802061
09/12/2009,13.7,0.03339828
08/12/2009,13.25,0
07/12/2009,13.25,0.023674263
04/12/2009,12.94,0.00620157
03/12/2009,12.86,-0.018490511
02/12/2009,13.1,-0.012893618
01/12/2009,13.27,-0.003009784
30/11/2009,13.31,-0.002251408
27/11/2009,13.34,-0.014142402
25/11/2009,13.53,0.011896051
24/11/2009,13.37,-0.041031397
23/11/2009,13.93,0.021771542
20/11/2009,13.63,-0.008765578
19/11/2009,13.75,-0.034313588
18/11/2009,14.23,-0.01326372
17/11/2009,14.42,-0.006910878
16/11/2009,14.52,0.002758622
13/11/2009,14.48,0.002073972
12/11/2009,14.45,-0.017153079
11/11/2009,14.7,-0.004750603
10/11/2009,14.77,-0.00405406
09/11/2009,14.83,0.037092164
06/11/2009,14.29,0.003505086
05/11/2009,14.24,0.04378166
04/11/2009,13.63,0.006624978
03/11/2009,13.54,-0.011747565
02/11/2009,13.7,0.023634778
30/10/2009,13.38,-0.064398377
29/10/2009,14.27,0.041493792
28/10/2009,13.69,-0.067774696
27/10/2009,14.65,-0.023609866
26/10/2009,15,0.002670229
23/10/2009,14.96,0.005361943
22/10/2009,14.88,-0.005361943
21/10/2009,14.96,-0.010638398
20/10/2009,15.12,-0.003960401
19/10/2009,15.18,0.026703856
16/10/2009,14.78,-0.028020512
15/10/2009,15.2,-0.011772536
14/10/2009,15.38,0.049310456
13/10/2009,14.64,0.005479466
12/10/2009,14.56,0.014528101
09/10/2009,14.35,0.028270434
08/10/2009,13.95,0.002152853
07/10/2009,13.92,0.0028777
06/10/2009,13.88,0.020379162
05/10/2009,13.6,0.049746504
02/10/2009,12.94,0.003871472
01/10/2009,12.89,-0.03954888
30/09/2009,13.41,0.088028775
29/09/2009,12.28,-0.008110345
28/09/2009,12.38,0.042068059
25/09/2009,11.87,-0.05411156
24/09/2009,12.53,-0.012688513
23/09/2009,12.69,0.027968263
22/09/2009,12.34,-0.004850454
21/09/2009,12.4,-0.000806127
18/09/2009,12.41,0.041124216
17/09/2009,11.91,-0.024057568
16/09/2009,12.2,0.025738241
15/09/2009,11.89,-0.001680673
14/09/2009,11.91,0.011824462
11/09/2009,11.77,-0.000849257
10/09/2009,11.78,-0.0042355
09/09/2009,11.83,0.061893389
08/09/2009,11.12,0.003603608
04/09/2009,11.08,0.033030526
03/09/2009,10.72,0.015037877
02/09/2009,10.56,-0.036266178
01/09/2009,10.95,0
31/08/2009,10.95,-0.018996501
28/08/2009,11.16,0.031864325
27/08/2009,10.81,0.016791439
26/08/2009,10.63,-0.015865942
25/08/2009,10.8,0.022472856
24/08/2009,10.56,-0.014104606
21/08/2009,10.71,0.103184236
20/08/2009,9.66,-0.00619197
19/08/2009,9.72,-0.002055499
18/08/2009,9.74,0.043006103
17/08/2009,9.33,-0.056264839
14/08/2009,9.87,-0.019067311
13/08/2009,10.06,-0.020659859
12/08/2009,10.27,0.051959739
11/08/2009,9.75,0.011346176
10/08/2009,9.64,-0.015440348
07/08/2009,9.79,0.02901758
06/08/2009,9.51,-0.040190881
05/08/2009,9.9,0.001010612
04/08/2009,9.89,0.033936419
03/08/2009,9.56,0.042741548
31/07/2009,9.16,0.015401845
30/07/2009,9.02,0.023556894
29/07/2009,8.81,-0.020225409
28/07/2009,8.99,-0.008859416
27/07/2009,9.07,0.002207506
24/07/2009,9.05,0.016713481
23/07/2009,8.9,0.018141087
22/07/2009,8.74,0.033743748
21/07/2009,8.45,-0.007075501
20/07/2009,8.51,0.041997774
17/07/2009,8.16,-0.004889985
16/07/2009,8.2,0.05386399
15/07/2009,7.77,0.070648958
14/07/2009,7.24,0.029434501
13/07/2009,7.03,0.030327234
10/07/2009,6.82,-0.021755753
09/07/2009,6.97,0.035040081
08/07/2009,6.73,-0.011816977
07/07/2009,6.81,-0.045919114
06/07/2009,7.13,-0.009769792
02/07/2009,7.2,-0.063235589
01/07/2009,7.67,0.033137558
30/06/2009,7.42,-0.005376357
29/06/2009,7.46,0.041045433
26/06/2009,7.16,-0.00695897
25/06/2009,7.21,-0.015141377
24/06/2009,7.32,0.027702603
23/06/2009,7.12,0.074324072
22/06/2009,6.61,-0.035664998
19/06/2009,6.85,-0.007272759
18/06/2009,6.9,-0.005780363
17/06/2009,6.94,-0.011461444
16/06/2009,7.02,-0.037740328
15/06/2009,7.29,-0.035044017
12/06/2009,7.55,-0.007915609
11/06/2009,7.61,0.027983172
10/06/2009,7.4,-0.042334364
09/06/2009,7.72,-0.077248852
08/06/2009,8.34,-0.028370697
05/06/2009,8.58,0.023585999
04/06/2009,8.38,0.038934358
03/06/2009,8.06,-0.042507917
02/06/2009,8.41,0.001189768
01/06/2009,8.4,0.070269196
29/05/2009,7.83,-0.001276324
28/05/2009,7.84,0.001276324
27/05/2009,7.83,-0.012690526
26/05/2009,7.93,0.03856519
22/05/2009,7.63,-0.025874665
21/05/2009,7.83,-0.043729641
20/05/2009,8.18,0.019753729
19/05/2009,8.02,0.034245579
18/05/2009,7.75,0.034124046
15/05/2009,7.49,0
14/05/2009,7.49,0.067658648
13/05/2009,7,-0.105646189
12/05/2009,7.78,-0.039072393
11/05/2009,8.09,-0.038792743
08/05/2009,8.41,0.017996886
07/05/2009,8.26,-0.079111002
06/05/2009,8.94,0.046946228
05/05/2009,8.53,-0.017432167
04/05/2009,8.68,0.077837001
01/05/2009,8.03,-0.008679534
30/04/2009,8.1,0.032625227
29/04/2009,7.84,0.048343835
28/04/2009,7.47,0.006715942
27/04/2009,7.42,-0.03833913
24/04/2009,7.71,0.041038187
23/04/2009,7.4,0.016349138
22/04/2009,7.28,0.013831479
21/04/2009,7.18,0.058798296
20/04/2009,6.77,-0.072629775
17/04/2009,7.28,0.020819628
16/04/2009,7.13,0.05476873
15/04/2009,6.75,0.033135562
14/04/2009,6.53,-0.013688427
13/04/2009,6.62,-0.001509434
09/04/2009,6.63,0.098180056
08/04/2009,6.01,0.074235972
07/04/2009,5.58,-0.08581592
06/04/2009,6.08,-0.035544937
03/04/2009,6.3,0
02/04/2009,6.3,0.082691716
01/04/2009,5.8,0.042259809
31/03/2009,5.56,0.016319492
30/03/2009,5.47,-0.039431632
27/03/2009,5.69,-0.024306752
26/03/2009,5.83,0.114358375
25/03/2009,5.2,0.311029436
24/03/2009,3.81,-0.123308715
23/03/2009,4.31,0.082171809
20/03/2009,3.97,-0.070503066
19/03/2009,4.26,0
18/03/2009,4.26,0.021353124
17/03/2009,4.17,0.041621675
16/03/2009,4,-0.007472015
13/03/2009,4.03,0.129639649
12/03/2009,3.54,0.088553397
11/03/2009,3.24,0.015552413
10/03/2009,3.19,0.009448889
09/03/2009,3.16,-0.031155168
06/03/2009,3.26,-0.093635605
05/03/2009,3.58,-0.159721725
04/03/2009,4.2,0.076675368
03/03/2009,3.89,0.018158735
02/03/2009,3.82,-0.080445365
27/02/2009,4.14,-0.085601366
26/02/2009,4.51,0.024692613
25/02/2009,4.4,-0.1198012
24/02/2009,4.96,0.00404041
23/02/2009,4.94,-0.049368366
20/02/2009,5.19,-0.030362864
19/02/2009,5.35,-0.051012881
18/02/2009,5.63,-0.014109582
17/02/2009,5.71,-0.066069748
13/02/2009,6.1,0.02321829
12/02/2009,5.96,-0.01167653
11/02/2009,6.03,0.020101179
10/02/2009,5.91,-0.087434299
09/02/2009,6.45,-0.007722046
06/02/2009,6.5,0.058607427
05/02/2009,6.13,0.01148495
04/02/2009,6.06,0.018318581
03/02/2009,5.95,0.006745388
02/02/2009,5.91,0.01534557
30/01/2009,5.82,-0.04534782
29/01/2009,6.09,-0.043380296
28/01/2009,6.36,0.038466281
27/01/2009,6.12,0.057158414
26/01/2009,5.78,-0.053885088
23/01/2009,6.1,0.006578971
22/01/2009,6.06,-0.04988967
21/01/2009,6.37,0.15415068
20/01/2009,5.46,-0.080887659
16/01/2009,5.92,-0.031590324
15/01/2009,6.11,0.006568168
14/01/2009,6.07,-0.077631998
13/01/2009,6.56,-0.010614201
12/01/2009,6.63,-0.051444113
09/01/2009,6.98,-0.002861232
08/01/2009,7,-0.044700179
07/01/2009,7.32,-0.036221263
06/01/2009,7.59,0.0430753
05/01/2009,7.27,
