Date,Close,SJM
30/05/2013,102.65,-0.003598001
29/05/2013,103.02,-0.014455297
28/05/2013,104.52,0.012515808
24/05/2013,103.22,0.00729256
23/05/2013,102.47,-0.000390282
22/05/2013,102.51,0.003909691
21/05/2013,102.11,0.00176436
20/05/2013,101.93,-0.006356679
17/05/2013,102.58,-0.007187986
16/05/2013,103.32,-0.00665608
15/05/2013,104.01,-0.004987063
14/05/2013,104.53,0.003930031
13/05/2013,104.12,0.004717217
10/05/2013,103.63,0.013601686
09/05/2013,102.23,-0.015626076
08/05/2013,103.84,-0.000288864
07/05/2013,103.87,0.012789633
06/05/2013,102.55,-0.00980067
03/05/2013,103.56,0.006490698
02/05/2013,102.89,0.007609793
01/05/2013,102.11,-0.010908845
30/04/2013,103.23,0.009636518
29/04/2013,102.24,0.003134799
26/04/2013,101.92,-0.003036985
25/04/2013,102.23,-0.002735178
24/04/2013,102.51,-0.023999995
23/04/2013,105,0.018649007
22/04/2013,103.06,-0.000388048
19/04/2013,103.1,0.01534507
18/04/2013,101.53,-0.002262778
17/04/2013,101.76,-0.004803695
16/04/2013,102.25,0.027062166
15/04/2013,99.52,-0.015751497
12/04/2013,101.1,0.012941943
11/04/2013,99.8,0.008048333
10/04/2013,99,0.008113635
09/04/2013,98.2,-0.001017812
08/04/2013,98.3,0.001832808
05/04/2013,98.12,-0.00872659
04/04/2013,98.98,0.011482116
03/04/2013,97.85,-0.013399855
02/04/2013,99.17,0.002220877
01/04/2013,98.95,-0.002120035
28/03/2013,99.16,0.018832948
27/03/2013,97.31,-0.001027116
26/03/2013,97.41,0.010630164
