Date,Close,BWA
27/01/2011,70.55,0.001844365
26/01/2011,70.42,0.033206458
25/01/2011,68.12,-0.012400772
24/01/2011,68.97,0.014163922
21/01/2011,68,-0.01242252
20/01/2011,68.85,-0.013703785
19/01/2011,69.8,-0.023083939
18/01/2011,71.43,0.014382651
14/01/2011,70.41,0.022114629
13/01/2011,68.87,-0.017702124
12/01/2011,70.1,-0.005689916
11/01/2011,70.5,-0.008615264
10/01/2011,71.11,0.016161395
07/01/2011,69.97,-0.035244083
06/01/2011,72.48,-0.009611498
05/01/2011,73.18,0.009197676
04/01/2011,72.51,-0.011654345
03/01/2011,73.36,0.013725167
31/12/2010,72.36,-0.007023371
30/12/2010,72.87,0.00536637
29/12/2010,72.48,0.015292944
28/12/2010,71.38,-0.011283814
27/12/2010,72.19,-0.013073881
23/12/2010,73.14,0.011827947
22/12/2010,72.28,-0.00386634
21/12/2010,72.56,0.009137541
20/12/2010,71.9,0.01189241
17/12/2010,71.05,0.004089985
16/12/2010,70.76,0.037435987
15/12/2010,68.16,0.0104713
14/12/2010,67.45,0.008935279
13/12/2010,66.85,-0.000747664
10/12/2010,66.9,-0.003729956
09/12/2010,67.15,0.002236304
08/12/2010,67,0.019137177
07/12/2010,65.73,-0.008181864
06/12/2010,66.27,-0.002411456
03/12/2010,66.43,0.017616249
02/12/2010,65.27,0.031279295
01/12/2010,63.26,0.047257984
30/11/2010,60.34,0.006651172
29/11/2010,59.94,-0.01128081
26/11/2010,60.62,-0.004936656
24/11/2010,60.92,0.016718092
23/11/2010,59.91,-0.013923646
22/11/2010,60.75,0.014424523
19/11/2010,59.88,0.007038742
18/11/2010,59.46,0.021762165
17/11/2010,58.18,0.029478022
16/11/2010,56.49,-0.022232863
15/11/2010,57.76,0.002253229
12/11/2010,57.63,-0.020948568
11/11/2010,58.85,0.00323377
10/11/2010,58.66,0.016327595
09/11/2010,57.71,-0.024138808
08/11/2010,59.12,-0.002365266
05/11/2010,59.26,0.012565966
04/11/2010,58.52,0.031418014
03/11/2010,56.71,0.00761133
02/11/2010,56.28,0.004273511
01/11/2010,56.04,-0.001248328
29/10/2010,56.11,0.00500269
28/10/2010,55.83,0.011348406
27/10/2010,55.2,0.02550363
26/10/2010,53.81,-0.008512265
25/10/2010,54.27,0.003877047
22/10/2010,54.06,-0.000924471
21/10/2010,54.11,-0.003136823
20/10/2010,54.28,0.017094433
19/10/2010,53.36,-0.014511883
18/10/2010,54.14,-0.000923105
15/10/2010,54.19,0.008152723
14/10/2010,53.75,-0.005935836
13/10/2010,54.07,0.017914269
12/10/2010,53.11,0.011171185
11/10/2010,52.52,-0.005695857
08/10/2010,52.82,0.024531702
07/10/2010,51.54,-0.0125327
06/10/2010,52.19,-0.020670121
05/10/2010,53.28,0.022972059
04/10/2010,52.07,-0.002110313
01/10/2010,52.18,-0.008396996
30/09/2010,52.62,0.01860608
29/09/2010,51.65,-0.001354358
28/09/2010,51.72,0.026647345
27/09/2010,50.36,0.013594772
24/09/2010,49.68,0.040461418
23/09/2010,47.71,-0.02279419
22/09/2010,48.81,0.003077873
21/09/2010,48.66,0.005770832
20/09/2010,48.38,0.015203875
17/09/2010,47.65,0
16/09/2010,47.65,-0.000629393
15/09/2010,47.68,0.005889794
14/09/2010,47.4,-0.005889794
13/09/2010,47.68,0.027643691
10/09/2010,46.38,0.004321528
09/09/2010,46.18,-0.009053737
08/09/2010,46.6,-0.0216523
07/09/2010,47.62,-0.01666011
03/09/2010,48.42,0.035526595
02/09/2010,46.73,0.021631819
01/09/2010,45.73,0.046551255
31/08/2010,43.65,0.008974862
30/08/2010,43.26,-0.019004579
27/08/2010,44.09,0.020161049
26/08/2010,43.21,-0.008755816
25/08/2010,43.59,0.000688468
24/08/2010,43.56,-0.029407231
23/08/2010,44.86,-0.014385553
20/08/2010,45.51,0.005508442
19/08/2010,45.26,-0.039212215
18/08/2010,47.07,0.008534295
17/08/2010,46.67,0.023193843
16/08/2010,45.6,0.006379958
13/08/2010,45.31,-0.004184567
12/08/2010,45.5,-0.006353401
11/08/2010,45.79,-0.005879168
10/08/2010,46.06,-0.030784817
09/08/2010,47.5,0.010369366
06/08/2010,47.01,0.001490155
05/08/2010,46.94,0.014160288
04/08/2010,46.28,0.009771004
03/08/2010,45.83,-0.005005996
02/08/2010,46.06,0.048942151
30/07/2010,43.86,0.031969366
29/07/2010,42.48,0.00851069
28/07/2010,42.12,-0.006153866
27/07/2010,42.38,-0.032500539
26/07/2010,43.78,0.018674894
23/07/2010,42.97,0.018556023
22/07/2010,42.18,0.041879532
21/07/2010,40.45,-0.043064225
20/07/2010,42.23,0.030290777
19/07/2010,40.97,0.013268008
16/07/2010,40.43,-0.051812576
15/07/2010,42.58,-0.002580041
14/07/2010,42.69,0.015819005
13/07/2010,42.02,0.052772381
12/07/2010,39.86,-0.001754606
09/07/2010,39.93,0.026390773
08/07/2010,38.89,0.015026189
07/07/2010,38.31,0.059972264
06/07/2010,36.08,-0.037801918
02/07/2010,37.47,-0.017198466
01/07/2010,38.12,0.020673941
30/06/2010,37.34,-0.004009093
29/06/2010,37.49,-0.056016717
28/06/2010,39.65,0.008866429
25/06/2010,39.3,-0.009370716
24/06/2010,39.67,-0.020953623
23/06/2010,40.51,0.006687331
22/06/2010,40.24,-0.038513168
21/06/2010,41.82,0.012270093
18/06/2010,41.31,0.005339819
17/06/2010,41.09,0.003168802
16/06/2010,40.96,-0.006570166
15/06/2010,41.23,0.062293489
14/06/2010,38.74,0.024034595
11/06/2010,37.82,0.000528961
10/06/2010,37.8,0.038839833
09/06/2010,36.36,-0.004664571
08/06/2010,36.53,-0.004097807
07/06/2010,36.68,-0.024772403
04/06/2010,37.6,-0.061125122
03/06/2010,39.97,0.0258504
02/06/2010,38.95,0.0666117
01/06/2010,36.44,-0.022253293
28/05/2010,37.26,-0.021243497
27/05/2010,38.06,0.057869618
26/05/2010,35.92,0.008948606
25/05/2010,35.6,-0.016713481
24/05/2010,36.2,-0.000828386
21/05/2010,36.23,0.046033823
20/05/2010,34.6,-0.032416828
19/05/2010,35.74,-0.042454684
18/05/2010,37.29,-0.032452393
17/05/2010,38.52,-0.01749916
14/05/2010,39.2,-0.039024462
13/05/2010,40.76,-0.009522719
12/05/2010,41.15,0.029344973
11/05/2010,39.96,-0.01194044
10/05/2010,40.44,0.086472003
07/05/2010,37.09,-0.064976549
06/05/2010,39.58,-0.016289046
05/05/2010,40.23,-0.039000799
04/05/2010,41.83,-0.035692918
03/05/2010,43.35,0.000230707
30/04/2010,43.34,-0.016703283
29/04/2010,44.07,0.098150607
28/04/2010,39.95,0.010315854
27/04/2010,39.54,-0.039181803
26/04/2010,41.12,-0.00097229
23/04/2010,41.16,0.023848703
22/04/2010,40.19,0.013275085
21/04/2010,39.66,-0.004277274
20/04/2010,39.83,0.017219975
19/04/2010,39.15,0.020645895
16/04/2010,38.35,-0.018088348
15/04/2010,39.05,0.000256115
14/04/2010,39.04,0.003849613
13/04/2010,38.89,0.00386449
12/04/2010,38.74,0.014298957
09/04/2010,38.19,0.004198379
08/04/2010,38.03,0.014834709
07/04/2010,37.47,-0.015360472
06/04/2010,38.05,-0.00837482
05/04/2010,38.37,-0.021910917
01/04/2010,39.22,0.026875002
31/03/2010,38.18,0.02519693
30/03/2010,37.23,0.004306871
29/03/2010,37.07,0.001079622
26/03/2010,37.03,-0.009674894
25/03/2010,37.39,-0.012227691
24/03/2010,37.85,-0.00395518
23/03/2010,38,0.001843804
22/03/2010,37.93,0.037334805
19/03/2010,36.54,-0.003278691
18/03/2010,36.66,-0.006254269
17/03/2010,36.89,-0.00836825
16/03/2010,37.2,0.008910549
15/03/2010,36.87,-0.005679528
12/03/2010,37.08,0.005137229
11/03/2010,36.89,0.004891314
10/03/2010,36.71,-0.014602747
09/03/2010,37.25,-0.013333531
08/03/2010,37.75,0.002652521
05/03/2010,37.65,-0.013978864
04/03/2010,38.18,-0.010422189
03/03/2010,38.58,-0.002071466
02/03/2010,38.66,0.0180091
01/03/2010,37.97,0.013522677
26/02/2010,37.46,-0.01483864
25/02/2010,38.02,-0.003151263
24/02/2010,38.14,0.017722987
23/02/2010,37.47,-0.020864351
22/02/2010,38.26,0.024072052
19/02/2010,37.35,0.007255171
18/02/2010,37.08,-0.002962167
17/02/2010,37.19,0.004581601
16/02/2010,37.02,0.010317767
12/02/2010,36.64,0.027110927
11/02/2010,35.66,-0.015857892
10/02/2010,36.23,0.007202247
09/02/2010,35.97,0.01710402
08/02/2010,35.36,0.018553408
05/02/2010,34.71,-0.017421546
04/02/2010,35.32,-0.047818976
03/02/2010,37.05,0.022656899
02/02/2010,36.22,0.008874157
01/02/2010,35.9,0.022821106
29/01/2010,35.09,0.019859625
28/01/2010,34.4,-0.024692613
27/01/2010,35.26,-0.027138328
26/01/2010,36.23,-0.02184089
25/01/2010,37.03,0.01523839
22/01/2010,36.47,-0.010094207
21/01/2010,36.84,-0.008917773
20/01/2010,37.17,-0.013627465
19/01/2010,37.68,0.008796538
15/01/2010,37.35,-0.014090357
14/01/2010,37.88,0.057593318
13/01/2010,35.76,0.007015603
12/01/2010,35.51,-0.026127111
11/01/2010,36.45,-0.001644737
08/01/2010,36.51,-0.018453712
07/01/2010,37.19,0.01353567
06/01/2010,36.69,0.036074944
05/01/2010,35.39,0.046560383
04/01/2010,33.78,0.016716807
31/12/2009,33.22,-0.019377563
30/12/2009,33.87,-0.000295203
29/12/2009,33.88,-0.005885832
28/12/2009,34.08,-0.000879894
24/12/2009,34.11,0.007651597
23/12/2009,33.85,0.005331766
22/12/2009,33.67,0.013756198
21/12/2009,33.21,0.004829469
18/12/2009,33.05,-0.000604961
17/12/2009,33.07,0.012169301
16/12/2009,32.67,0.015112084
15/12/2009,32.18,0.007172961
14/12/2009,31.95,0.022152805
11/12/2009,31.25,0.02363717
10/12/2009,30.52,-0.0003276
09/12/2009,30.53,0.006572485
08/12/2009,30.33,-0.021849883
07/12/2009,31,0
04/12/2009,31,0.012007284
03/12/2009,30.63,-0.014262803
02/12/2009,31.07,0.011003347
01/12/2009,30.73,0.017066381
30/11/2009,30.21,-0.006927291
27/11/2009,30.42,-0.019531871
25/11/2009,31.02,0.007442196
24/11/2009,30.79,0.001625224
23/11/2009,30.74,-0.005515018
20/11/2009,30.91,-0.000323468
19/11/2009,30.92,-0.027748551
18/11/2009,31.79,-0.019006648
17/11/2009,32.4,0.000617475
16/11/2009,32.38,0.010867985
13/11/2009,32.03,-0.002183067
12/11/2009,32.1,-0.018519048
11/11/2009,32.7,0.000917852
10/11/2009,32.67,-0.011261723
09/11/2009,33.04,0.036995588
06/11/2009,31.84,0.018384036
05/11/2009,31.26,0.014500012
04/11/2009,30.81,-0.005502522
03/11/2009,30.98,0.005178005
02/11/2009,30.82,0.016356269
30/10/2009,30.32,-0.036273407
29/10/2009,31.44,0.039907972
28/10/2009,30.21,-0.071219234
27/10/2009,32.44,-0.026165168
26/10/2009,33.3,0.00693087
23/10/2009,33.07,-0.003320758
22/10/2009,33.18,0.015490059
21/10/2009,32.67,0.030140545
20/10/2009,31.7,-0.019988173
19/10/2009,32.34,0.024731265
16/10/2009,31.55,-0.021944454
15/10/2009,32.25,-0.0009298
14/10/2009,32.28,0.026684993
13/10/2009,31.43,-0.026994734
12/10/2009,32.29,0.059986083
09/10/2009,30.41,0.000328893
08/10/2009,30.4,0.040273899
07/10/2009,29.2,0.005494519
06/10/2009,29.04,0.018419287
05/10/2009,28.51,0.023421937
02/10/2009,27.85,-0.031804801
01/10/2009,28.75,-0.051188941
30/09/2009,30.26,-0.013784268
29/09/2009,30.68,0.003919012
28/09/2009,30.56,0.019828806
25/09/2009,29.96,-0.000667334
24/09/2009,29.98,-0.016540238
23/09/2009,30.48,-0.017883748
22/09/2009,31.03,0.015917179
21/09/2009,30.54,-0.010423547
18/09/2009,30.86,-0.009674374
17/09/2009,31.16,-0.053425167
16/09/2009,32.87,-0.007576942
15/09/2009,33.12,0
14/09/2009,33.12,-0.011408109
11/09/2009,33.5,-0.009802544
10/09/2009,33.83,0.01489009
09/09/2009,33.33,0.015419807
08/09/2009,32.82,0.037880965
04/09/2009,31.6,0.028568786
03/09/2009,30.71,0.045977451
02/09/2009,29.33,-0.016568426
01/09/2009,29.82,0.005042875
31/08/2009,29.67,0.014940855
28/08/2009,29.23,-0.025668414
27/08/2009,29.99,0.003340016
26/08/2009,29.89,-0.014613345
25/08/2009,30.33,0.026053578
24/08/2009,29.55,-0.027371535
21/08/2009,30.37,-0.022465539
20/08/2009,31.06,0.024113257
19/08/2009,30.32,0.006286208
18/08/2009,30.13,0.027933837
17/08/2009,29.3,-0.032239192
14/08/2009,30.26,-0.01084645
13/08/2009,30.59,0.002618659
12/08/2009,30.51,-0.01754431
11/08/2009,31.05,-0.011527505
10/08/2009,31.41,-0.031032109
07/08/2009,32.4,0.00433035
06/08/2009,32.26,-0.0332297
05/08/2009,33.35,-0.011329877
04/08/2009,33.73,-0.005027365
03/08/2009,33.9,0.021166389
31/07/2009,33.19,0.049091505
30/07/2009,31.6,-0.027467395
29/07/2009,32.48,-0.090878071
28/07/2009,35.57,-0.007003811
27/07/2009,35.82,-0.00083717
24/07/2009,35.85,0.025139016
23/07/2009,34.96,0.016147986
22/07/2009,34.4,-0.009547302
21/07/2009,34.73,0.030106029
20/07/2009,33.7,0.020687291
17/07/2009,33.01,0.014647805
16/07/2009,32.53,0.016426838
15/07/2009,32,0.024356732
14/07/2009,31.23,0.023324673
13/07/2009,30.51,0.012201306
10/07/2009,30.14,-0.00099486
09/07/2009,30.17,0.002322881
08/07/2009,30.1,-0.02266479
07/07/2009,30.79,-0.049424059
06/07/2009,32.35,-0.015642092
02/07/2009,32.86,-0.045800452
01/07/2009,34.4,0.007293978
30/06/2009,34.15,0.013561529
29/06/2009,33.69,0.034423689
26/06/2009,32.55,-0.020374736
25/06/2009,33.22,0.061452779
24/06/2009,31.24,0.021026167
23/06/2009,30.59,-0.007815084
22/06/2009,30.83,-0.054903377
19/06/2009,32.57,0.039134748
18/06/2009,31.32,-0.01615237
17/06/2009,31.83,-0.014038602
16/06/2009,32.28,-0.016590242
15/06/2009,32.82,-0.037672616
12/06/2009,34.08,-0.030629381
11/06/2009,35.14,0.002564469
10/06/2009,35.05,0.002857145
09/06/2009,34.95,0.018481612
08/06/2009,34.31,-0.019911205
05/06/2009,35,-0.009950331
04/06/2009,35.35,0.04483759
03/06/2009,33.8,-0.037455387
02/06/2009,35.09,0.014351567
01/06/2009,34.59,0.07004658
29/05/2009,32.25,0.035988732
28/05/2009,31.11,0.004510317
27/05/2009,30.97,-0.002257701
26/05/2009,31.04,0.05973906
22/05/2009,29.24,-0.014261702
21/05/2009,29.66,-0.015722016
20/05/2009,30.13,0.010342044
19/05/2009,29.82,0.026849531
18/05/2009,29.03,0.04870405
15/05/2009,27.65,0.004349409
14/05/2009,27.53,0.020922033
13/05/2009,26.96,-0.071561281
12/05/2009,28.96,-0.024894721
11/05/2009,29.69,-0.046075935
08/05/2009,31.09,0.039696864
07/05/2009,29.88,-0.025116985
06/05/2009,30.64,0.022109464
05/05/2009,29.97,-0.047565969
04/05/2009,31.43,0.090865728
01/05/2009,28.7,-0.008673081
30/04/2009,28.95,0.036943515
29/04/2009,27.9,0.045462374
28/04/2009,26.66,-0.055093267
27/04/2009,28.17,-0.005663732
24/04/2009,28.33,0.075874445
23/04/2009,26.26,0.003051108
22/04/2009,26.18,0.059813263
21/04/2009,24.66,0.020484125
20/04/2009,24.16,-0.082967616
17/04/2009,26.25,0.01574231
16/04/2009,25.84,0.02191011
15/04/2009,25.28,0.005155673
14/04/2009,25.15,-0.023576731
13/04/2009,25.75,-0.005035843
09/04/2009,25.88,0.093071575
08/04/2009,23.58,-0.007604599
07/04/2009,23.76,-0.080042708
06/04/2009,25.74,0.04408099
03/04/2009,24.63,0.015136309
02/04/2009,24.26,0.146690257
01/04/2009,20.95,0.03151776
31/03/2009,20.3,-0.027212564
30/03/2009,20.86,-0.042239972
27/03/2009,21.76,0.002761161
26/03/2009,21.7,0.028513266
25/03/2009,21.09,0.009528419
24/03/2009,20.89,0.015436872
23/03/2009,20.57,0.100134633
20/03/2009,18.61,-0.064504936
19/03/2009,19.85,-0.022416879
18/03/2009,20.3,0.082097362
17/03/2009,18.7,0.014001306
16/03/2009,18.44,0.007621158
13/03/2009,18.3,0.042987361
12/03/2009,17.53,0.065413595
11/03/2009,16.42,0.033439648
10/03/2009,15.88,0.039170337
09/03/2009,15.27,0.005911347
06/03/2009,15.18,-0.048225352
05/03/2009,15.93,-0.062653506
04/03/2009,16.96,0.054525922
03/03/2009,16.06,-0.009296627
02/03/2009,16.21,-0.062183808
27/02/2009,17.25,-0.006356566
26/02/2009,17.36,-0.01939593
25/02/2009,17.7,-0.028955252
24/02/2009,18.22,0.072252058
23/02/2009,16.95,-0.047243808
20/02/2009,17.77,-0.035925389
19/02/2009,18.42,-0.085290752
18/02/2009,20.06,-0.003980105
17/02/2009,20.14,-0.059280182
13/02/2009,21.37,-0.028599735
12/02/2009,21.99,0.151955123
11/02/2009,18.89,-0.04097021
10/02/2009,19.68,-0.0500476
09/02/2009,20.69,-0.017250068
06/02/2009,21.05,0.106680997
05/02/2009,18.92,0.030045178
04/02/2009,18.36,0.038306099
03/02/2009,17.67,0.010238997
02/02/2009,17.49,0.0354998
30/01/2009,16.88,-0.06479767
29/01/2009,18.01,-0.044524183
28/01/2009,18.83,0.070967356
27/01/2009,17.54,0.010315278
26/01/2009,17.36,-0.014865911
23/01/2009,17.62,0.033471099
22/01/2009,17.04,-0.047559808
21/01/2009,17.87,0.035311186
20/01/2009,17.25,-0.090820538
16/01/2009,18.89,-0.016277598
15/01/2009,19.2,-0.001561281
14/01/2009,19.23,-0.094695421
13/01/2009,21.14,-0.043958037
12/01/2009,22.09,-0.034700991
09/01/2009,22.87,-0.022054948
08/01/2009,23.38,-0.011482159
07/01/2009,23.65,-0.056711991
06/01/2009,25.03,0.042438029
05/01/2009,23.99,
