Date,Close,KLAC
27/01/2011,44.68,0.003362855
26/01/2011,44.53,0.019501752
25/01/2011,43.67,0.012906379
24/01/2011,43.11,0.030141203
21/01/2011,41.83,-0.007146291
20/01/2011,42.13,0.012419553
19/01/2011,41.61,-0.018100042
18/01/2011,42.37,0.006155322
14/01/2011,42.11,0.057675401
13/01/2011,39.75,0.019304638
12/01/2011,38.99,0.011089733
11/01/2011,38.56,-0.002331305
10/01/2011,38.65,0.025151968
07/01/2011,37.69,-0.013440708
06/01/2011,38.2,0.007884404
05/01/2011,37.9,-0.015187514
04/01/2011,38.48,-0.00699213
03/01/2011,38.75,0.002842746
31/12/2010,38.64,-0.014388737
30/12/2010,39.2,-0.007370729
29/12/2010,39.49,-0.003538932
28/12/2010,39.63,-0.002520163
27/12/2010,39.73,0.00378263
23/12/2010,39.58,-0.002523342
22/12/2010,39.68,0.001260875
21/12/2010,39.63,0
20/12/2010,39.63,-0.00503399
17/12/2010,39.83,0.003773115
16/12/2010,39.68,0.011405522
15/12/2010,39.23,0.000765013
14/12/2010,39.2,0.005884627
13/12/2010,38.97,-0.013002095
10/12/2010,39.48,-0.008575084
09/12/2010,39.82,-0.005259874
08/12/2010,40.03,0.00928605
07/12/2010,39.66,-0.003775014
06/12/2010,39.81,-0.008753338
03/12/2010,40.16,0.017583975
02/12/2010,39.46,0.027230041
01/12/2010,38.4,0.046098478
30/11/2010,36.67,-0.016229731
29/11/2010,37.27,0.002148806
26/11/2010,37.19,-0.008834216
24/11/2010,37.52,0.028658355
23/11/2010,36.46,-0.016592248
22/11/2010,37.07,0.008941937
19/11/2010,36.74,0.005732239
18/11/2010,36.53,0.020185947
17/11/2010,35.8,-0.00334635
16/11/2010,35.92,-0.020391999
15/11/2010,36.66,-0.000545405
12/11/2010,36.68,-0.007604599
11/11/2010,36.96,-0.011299555
10/11/2010,37.38,-0.001069519
09/11/2010,37.42,-0.013273357
08/11/2010,37.92,0.009272818
05/11/2010,37.57,-0.006367758
04/11/2010,37.81,0.046834923
03/11/2010,36.08,0.006116227
02/11/2010,35.86,0.008401058
01/11/2010,35.56,-0.004489345
29/10/2010,35.72,0.006741599
28/10/2010,35.48,-0.029985589
27/10/2010,36.56,0.015713624
26/10/2010,35.99,-0.022528425
25/10/2010,36.81,0.022528425
22/10/2010,35.99,0.002503827
21/10/2010,35.9,0.008672596
20/10/2010,35.59,0.012155627
19/10/2010,35.16,-0.013840074
18/10/2010,35.65,-0.000560853
15/10/2010,35.67,0.020105449
14/10/2010,34.96,0
13/10/2010,34.96,0.00775309
12/10/2010,34.69,0.004912595
11/10/2010,34.52,0.002029869
08/10/2010,34.45,-0.015839064
07/10/2010,35,0.008608375
06/10/2010,34.7,-0.013169386
05/10/2010,35.16,0.026514522
04/10/2010,34.24,-0.022239184
01/10/2010,35.01,-0.006264257
30/09/2010,35.23,0.003127224
29/09/2010,35.12,0.00628394
28/09/2010,34.9,0.031730212
27/09/2010,33.81,0.01070483
24/09/2010,33.45,0.01931844
23/09/2010,32.81,0.024684993
22/09/2010,32.01,-0.008709231
21/09/2010,32.29,0.023183996
20/09/2010,31.55,0.015974781
17/09/2010,31.05,-0.000965717
16/09/2010,31.08,0.035033866
15/09/2010,30.01,0.006686752
14/09/2010,29.81,0.017597747
13/09/2010,29.29,0.029801235
10/09/2010,28.43,-0.01674263
09/09/2010,28.91,0.005202023
08/09/2010,28.76,0.00348311
07/09/2010,28.66,-0.057294095
03/09/2010,30.35,0.019295342
02/09/2010,29.77,0.026550232
01/09/2010,28.99,0.034389354
31/08/2010,28.01,-0.014179607
30/08/2010,28.41,-0.025027375
27/08/2010,29.13,0.018361853
26/08/2010,28.6,-0.015267472
25/08/2010,29.04,0.015267472
24/08/2010,28.6,-0.01423388
23/08/2010,29.01,-0.024179622
20/08/2010,29.72,-0.007041102
19/08/2010,29.93,-0.011626107
18/08/2010,30.28,0.018330792
17/08/2010,29.73,0.023138154
16/08/2010,29.05,-0.001719691
13/08/2010,29.1,-0.000687049
12/08/2010,29.12,-0.022411804
11/08/2010,29.78,-0.053925824
10/08/2010,31.43,-0.034092434
09/08/2010,32.52,0.006788054
06/08/2010,32.3,-0.006788054
05/08/2010,32.52,-0.005519793
04/08/2010,32.7,0.01014301
03/08/2010,32.37,0.003403995
02/08/2010,32.26,0.018458212
30/07/2010,31.67,0.027206031
29/07/2010,30.82,-0.002915926
28/07/2010,30.91,-0.021127546
27/07/2010,31.57,-0.008201939
26/07/2010,31.83,0.020311711
23/07/2010,31.19,0.011609289
22/07/2010,30.83,0.037004552
21/07/2010,29.71,-0.024930658
20/07/2010,30.46,0.013884521
19/07/2010,30.04,0.027334248
16/07/2010,29.23,-0.043186627
15/07/2010,30.52,-0.000655093
14/07/2010,30.54,-0.023621872
13/07/2010,31.27,0.057929983
12/07/2010,29.51,-0.009779205
09/07/2010,29.8,0.037611271
08/07/2010,28.7,0.0013947
07/07/2010,28.66,0.04861572
06/07/2010,27.3,0.003302149
02/07/2010,27.21,0.00183925
01/07/2010,27.16,-0.026164283
30/06/2010,27.88,-0.013891586
29/06/2010,28.27,-0.059729488
28/06/2010,30.01,0.004341299
25/06/2010,29.88,0.003016594
24/06/2010,29.79,-0.036906989
23/06/2010,30.91,0.004214628
22/06/2010,30.78,-0.024708461
21/06/2010,31.55,0.024058899
18/06/2010,30.8,0.013072082
17/06/2010,30.4,0.0046159
16/06/2010,30.26,-0.004286899
15/06/2010,30.39,0.036526091
14/06/2010,29.3,0.004789609
11/06/2010,29.16,0.00481266
10/06/2010,29.02,0.032927668
09/06/2010,28.08,-0.009569451
08/06/2010,28.35,-0.002114166
07/06/2010,28.41,-0.051785957
04/06/2010,29.92,-0.055578884
03/06/2010,31.63,0.024969287
02/06/2010,30.85,0.030275428
01/06/2010,29.93,-0.027678867
28/05/2010,30.77,-0.015799136
27/05/2010,31.26,0.055240868
26/05/2010,29.58,-0.005730675
25/05/2010,29.75,0.008099943
24/05/2010,29.51,-0.02410562
21/05/2010,30.23,0.012315017
20/05/2010,29.86,-0.027742862
19/05/2010,30.7,0.004897969
18/05/2010,30.55,-0.032842617
17/05/2010,31.57,0.018865468
14/05/2010,30.98,-0.036137054
13/05/2010,32.12,-0.033673215
12/05/2010,33.22,0.016694879
11/05/2010,32.67,-0.000611995
10/05/2010,32.69,0.048576054
07/05/2010,31.14,-0.024112843
06/05/2010,31.9,-0.035112939
05/05/2010,33.04,-0.025401037
04/05/2010,33.89,-0.040762978
03/05/2010,35.3,0.035759289
30/04/2010,34.06,-0.018327786
29/04/2010,34.69,0.031925394
28/04/2010,33.6,-0.001784122
27/04/2010,33.66,-0.027832469
26/04/2010,34.61,0.003763212
23/04/2010,34.48,0.000870448
22/04/2010,34.45,0.029756209
21/04/2010,33.44,-0.000298998
20/04/2010,33.45,0.005696313
19/04/2010,33.26,-0.003601444
16/04/2010,33.38,0.005708293
15/04/2010,33.19,-0.003008426
14/04/2010,33.29,0.040146344
13/04/2010,31.98,0.010056653
12/04/2010,31.66,0.004431789
09/04/2010,31.52,0.013736041
08/04/2010,31.09,-0.01911495
07/04/2010,31.69,-0.007857969
06/04/2010,31.94,-0.005308365
05/04/2010,32.11,0.031638197
01/04/2010,31.11,0.005802724
31/03/2010,30.93,0.001617862
30/03/2010,30.88,0.008781972
29/03/2010,30.61,0.006555251
26/03/2010,30.41,-0.015337223
25/03/2010,30.88,0.007149852
24/03/2010,30.66,-0.013927351
23/03/2010,31.09,0.043385049
22/03/2010,29.77,0.03347307
19/03/2010,28.79,-0.010366368
18/03/2010,29.09,-0.011280243
17/03/2010,29.42,0.014034117
16/03/2010,29.01,0.032226957
15/03/2010,28.09,-0.047280269
12/03/2010,29.45,-0.018170083
11/03/2010,29.99,-0.00465736
10/03/2010,30.13,0.012692221
09/03/2010,29.75,-0.012692221
08/03/2010,30.13,-0.005296272
05/03/2010,30.29,0.008620743
04/03/2010,30.03,-0.006637927
03/03/2010,30.23,-0.0009919
02/03/2010,30.26,0.003973515
01/03/2010,30.14,0.034084622
26/02/2010,29.13,0.007926976
25/02/2010,28.9,-0.006552877
24/02/2010,29.09,0.006898958
23/02/2010,28.89,-0.048641807
22/02/2010,30.33,-0.008208879
19/02/2010,30.58,0.010850016
18/02/2010,30.25,-0.005932779
17/02/2010,30.43,-0.012734866
16/02/2010,30.82,0.038027396
12/02/2010,29.67,0.006424367
11/02/2010,29.48,0.016761124
10/02/2010,28.99,-0.006189841
09/02/2010,29.17,0.01554704
08/02/2010,28.72,-0.00243436
05/02/2010,28.79,0.016813006
04/02/2010,28.31,-0.034031062
03/02/2010,29.29,0.006507987
02/02/2010,29.1,-0.003088011
01/02/2010,29.19,0.034504207
29/01/2010,28.2,-0.040992193
28/01/2010,29.38,-0.04882258
27/01/2010,30.85,0.005851772
26/01/2010,30.67,-0.009411071
25/01/2010,30.96,0.003235202
22/01/2010,30.86,-0.062490898
21/01/2010,32.85,-0.011501337
20/01/2010,33.23,-0.012262753
19/01/2010,33.64,0.008957958
15/01/2010,33.34,-0.048590184
14/01/2010,35,-0.030667757
13/01/2010,36.09,0.011705819
12/01/2010,35.67,-0.035526247
11/01/2010,36.96,-0.004319661
08/01/2010,37.12,0.014927676
07/01/2010,36.57,0.005483973
06/01/2010,36.37,-0.003841937
05/01/2010,36.51,-0.011167214
04/01/2010,36.92,0.020799874
31/12/2009,36.16,-0.018359195
30/12/2009,36.83,0.014494989
29/12/2009,36.3,-0.013408328
28/12/2009,36.79,-0.016444635
24/12/2009,37.4,0.016444635
23/12/2009,36.79,-0.007581948
22/12/2009,37.07,0.001079622
21/12/2009,37.03,0.022945557
18/12/2009,36.19,0.012792166
17/12/2009,35.73,-0.020773493
16/12/2009,36.48,0.00881063
15/12/2009,36.16,0.001937717
14/12/2009,36.09,0.00946555
11/12/2009,35.75,-0.004465539
10/12/2009,35.91,-0.003058532
09/12/2009,36.02,0.005567943
08/12/2009,35.82,-0.006400467
07/12/2009,36.05,0.010036326
04/12/2009,35.69,0.031016855
03/12/2009,34.6,0.054645423
02/12/2009,32.76,0.03257617
01/12/2009,31.71,0.014932764
30/11/2009,31.24,-0.021533448
27/11/2009,31.92,-0.020158847
25/11/2009,32.57,0.009253613
24/11/2009,32.27,0.003414562
23/11/2009,32.16,0.008430963
20/11/2009,31.89,-0.007808879
19/11/2009,32.14,-0.033050744
18/11/2009,33.22,-0.017308698
17/11/2009,33.8,0
16/11/2009,33.8,0.017609767
13/11/2009,33.21,0.006949718
12/11/2009,32.98,-0.019814518
11/11/2009,33.64,0.018299596
10/11/2009,33.03,-0.013233276
09/11/2009,33.47,0.018393403
06/11/2009,32.86,-0.000608458
05/11/2009,32.88,0.034342122
04/11/2009,31.77,0.002205767
03/11/2009,31.7,-0.035939432
02/11/2009,32.86,0.010708378
30/10/2009,32.51,-0.053014359
29/10/2009,34.28,0.030507327
28/10/2009,33.25,-0.033420233
27/10/2009,34.38,-0.018158735
26/10/2009,35.01,-0.001712329
23/10/2009,35.07,-0.025617164
22/10/2009,35.98,0.026472962
21/10/2009,35.04,-0.026750856
20/10/2009,35.99,-0.001943096
19/10/2009,36.06,0.013400536
16/10/2009,35.58,-0.031265515
15/10/2009,36.71,0.000272442
14/10/2009,36.7,-0.008141158
13/10/2009,37,-0.00565963
12/10/2009,37.21,0.007824133
09/10/2009,36.92,0.033882872
08/10/2009,35.69,0.012972545
07/10/2009,35.23,-0.004248696
06/10/2009,35.38,0.027508898
05/10/2009,34.42,0.02918409
02/10/2009,33.43,-0.022771944
01/10/2009,34.2,-0.047396824
30/09/2009,35.86,0.014324076
29/09/2009,35.35,-0.008450755
28/09/2009,35.65,0.019544596
25/09/2009,34.96,-0.002856329
24/09/2009,35.06,-0.016688267
23/09/2009,35.65,-0.003360406
22/09/2009,35.77,0.008704253
21/09/2009,35.46,-0.002253522
18/09/2009,35.54,0.019318783
17/09/2009,34.86,-0.018474307
16/09/2009,35.51,0.00084519
15/09/2009,35.48,0.018203005
14/09/2009,34.84,0.017079587
11/09/2009,34.25,-0.00204171
10/09/2009,34.32,0.032877239
09/09/2009,33.21,0.03119519
08/09/2009,32.19,0.016917697
04/09/2009,31.65,0.02917341
03/09/2009,30.74,0.014417026
02/09/2009,30.3,0.00595831
01/09/2009,30.12,-0.035228692
31/08/2009,31.2,-0.020619287
28/08/2009,31.85,0.004720701
27/08/2009,31.7,-0.00252048
26/08/2009,31.78,0.017137836
25/08/2009,31.24,0.008680331
24/08/2009,30.97,-0.013788899
21/08/2009,31.4,0.022871024
20/08/2009,30.69,0.011799547
19/08/2009,30.33,0.004626578
18/08/2009,30.19,0.019060935
17/08/2009,29.62,-0.034182854
14/08/2009,30.65,-0.032105486
13/08/2009,31.65,0.018817331
12/08/2009,31.06,0.025433389
11/08/2009,30.28,-0.011492492
10/08/2009,30.63,-0.018758635
07/08/2009,31.21,0
06/08/2009,31.21,-0.019356467
05/08/2009,31.82,-0.014662562
04/08/2009,32.29,0.002170207
03/08/2009,32.22,0.010608524
31/07/2009,31.88,0.019639529
30/07/2009,31.26,-0.005423526
29/07/2009,31.43,-0.009184546
28/07/2009,31.72,-0.005972044
27/07/2009,31.91,0.011345851
24/07/2009,31.55,0.002221165
23/07/2009,31.48,0.021513111
22/07/2009,30.81,0.02931216
21/07/2009,29.92,-0.003336673
20/07/2009,30.02,0.011727392
17/07/2009,29.67,0.005407245
16/07/2009,29.51,0.028529173
15/07/2009,28.68,0.029008047
14/07/2009,27.86,0.032466831
13/07/2009,26.97,0.034323565
10/07/2009,26.06,-0.011446138
09/07/2009,26.36,0.047785358
08/07/2009,25.13,-0.012260387
07/07/2009,25.44,-0.024845999
06/07/2009,26.08,0.02053142
02/07/2009,25.55,-0.010124697
01/07/2009,25.81,0.021935858
30/06/2009,25.25,0.017579358
29/06/2009,24.81,-0.000402982
26/06/2009,24.82,0.008903337
25/06/2009,24.6,0.031801152
24/06/2009,23.83,0.008005099
23/06/2009,23.64,-0.016778917
22/06/2009,24.04,-0.051875488
19/06/2009,25.32,0.009922685
18/06/2009,25.07,-0.004378116
17/06/2009,25.18,0.007574284
16/06/2009,24.99,-0.020202707
15/06/2009,25.5,-0.014792017
12/06/2009,25.88,-0.019135678
11/06/2009,26.38,-0.015049193
10/06/2009,26.78,-0.004470946
09/06/2009,26.9,0.017626558
08/06/2009,26.43,-0.002267575
05/06/2009,26.49,-0.043581491
04/06/2009,27.67,0.017867385
03/06/2009,27.18,-0.026861869
02/06/2009,27.92,-0.053350632
01/06/2009,29.45,0.086857044
29/05/2009,27,0.008181526
28/05/2009,26.78,0.005992527
27/05/2009,26.62,-0.006365871
26/05/2009,26.79,0.048566225
22/05/2009,25.52,-0.011299555
21/05/2009,25.81,-0.028644311
20/05/2009,26.56,-0.010859496
19/05/2009,26.85,0.023743343
18/05/2009,26.22,0.038092441
15/05/2009,25.24,-0.010640494
14/05/2009,25.51,0.026615275
13/05/2009,24.84,-0.018744317
12/05/2009,25.31,-0.023043394
11/05/2009,25.9,-0.010752792
08/05/2009,26.18,-0.026386755
07/05/2009,26.88,-0.063421826
06/05/2009,28.64,0.007007737
05/05/2009,28.44,-0.022254048
04/05/2009,29.08,0.06316395
01/05/2009,27.3,-0.015988713
30/04/2009,27.74,0.031492899
29/04/2009,26.88,0.022954912
28/04/2009,26.27,0.009562131
27/04/2009,26.02,0.007328866
24/04/2009,25.83,0.005045615
23/04/2009,25.7,-0.003108006
22/04/2009,25.78,0.083280423
21/04/2009,23.72,0.011448079
20/04/2009,23.45,-0.058389591
17/04/2009,24.86,0.014995215
16/04/2009,24.49,0.04126445
15/04/2009,23.5,-0.01729636
14/04/2009,23.91,0.010510923
13/04/2009,23.66,-0.00126716
09/04/2009,23.69,0.066312995
08/04/2009,22.17,0.035349102
07/04/2009,21.4,-0.046116366
06/04/2009,22.41,-0.03032533
03/04/2009,23.1,0.068065658
02/04/2009,21.58,0.059177569
01/04/2009,20.34,0.016857117
31/03/2009,20,-0.004489905
30/03/2009,20.09,-0.066900091
27/03/2009,21.48,-0.030263658
26/03/2009,22.14,0.059552478
25/03/2009,20.86,0.034629161
24/03/2009,20.15,-0.033669928
23/03/2009,20.84,0.065947062
20/03/2009,19.51,-0.05484924
19/03/2009,20.61,0.005351509
18/03/2009,20.5,0.037271395
17/03/2009,19.75,0.058380307
16/03/2009,18.63,0.005921955
13/03/2009,18.52,0.040214728
12/03/2009,17.79,0.040728313
11/03/2009,17.08,0.026098753
10/03/2009,16.64,0.06839209
09/03/2009,15.54,-0.005774799
06/03/2009,15.63,-0.041359278
05/03/2009,16.29,-0.029040153
04/03/2009,16.77,0.043259867
03/03/2009,16.06,-0.013605652
02/03/2009,16.28,-0.057874783
27/02/2009,17.25,-0.017811445
26/02/2009,17.56,-0.021966527
25/02/2009,17.95,0.035151011
24/02/2009,17.33,0.04243418
23/02/2009,16.61,-0.043587583
20/02/2009,17.35,0.023324673
19/02/2009,16.95,-0.061214418
18/02/2009,18.02,-0.002770852
17/02/2009,18.07,-0.086365531
13/02/2009,19.7,0.002541297
12/02/2009,19.65,0.011773875
11/02/2009,19.42,-0.01279117
10/02/2009,19.67,-0.052004785
09/02/2009,20.72,0.010186845
06/02/2009,20.51,0.034725711
05/02/2009,19.81,0.027637378
04/02/2009,19.27,-0.006723584
03/02/2009,19.4,-0.018386626
02/02/2009,19.76,-0.014070584
30/01/2009,20.04,0.051713595
29/01/2009,19.03,-0.068046549
28/01/2009,20.37,0.033444594
27/01/2009,19.7,0.02831592
26/01/2009,19.15,-0.006765574
23/01/2009,19.28,0.044003919
22/01/2009,18.45,-0.057910916
21/01/2009,19.55,0.00051164
20/01/2009,19.54,-0.087650886
16/01/2009,21.33,0.036280829
15/01/2009,20.57,0.014198525
14/01/2009,20.28,-0.048132486
13/01/2009,21.28,-0.008423073
12/01/2009,21.46,-0.027121865
09/01/2009,22.05,-0.028170877
08/01/2009,22.68,0.008412713
07/01/2009,22.49,-0.069555926
06/01/2009,24.11,0.073565733
05/01/2009,22.4,
