Date,Close,TXN
24/01/2011,34.65,0.021587769
21/01/2011,33.91,0
20/01/2011,33.91,-0.007345413
19/01/2011,34.16,-0.019997768
18/01/2011,34.85,0.023516834
14/01/2011,34.04,0.016588058
13/01/2011,33.48,-0.005361943
12/01/2011,33.66,0.00476475
11/01/2011,33.5,0.003588521
10/01/2011,33.38,0.004804814
07/01/2011,33.22,-0.000902663
06/01/2011,33.25,0.013626252
05/01/2011,32.8,0.00397129
04/01/2011,32.67,-0.001834863
03/01/2011,32.73,0.007051999
31/12/2010,32.5,0
30/12/2010,32.5,-0.000307645
29/12/2010,32.51,0.008339817
28/12/2010,32.24,-0.004333031
27/12/2010,32.38,0.000617856
23/12/2010,32.36,-0.003393494
22/12/2010,32.47,0.000924357
21/12/2010,32.44,0.003396638
20/12/2010,32.33,-0.006167149
17/12/2010,32.53,-0.002762857
16/12/2010,32.62,-0.000612933
15/12/2010,32.64,-0.004889985
14/12/2010,32.8,0.006116227
13/12/2010,32.6,-0.006116227
10/12/2010,32.8,-0.028255562
09/12/2010,33.74,-0.00029634
08/12/2010,33.75,0.010125161
07/12/2010,33.41,0.013863995
06/12/2010,32.95,0.003953175
03/12/2010,32.82,-0.000913659
02/12/2010,32.85,0.008253142
01/12/2010,32.58,0.024232313
30/11/2010,31.8,-0.012500163
29/11/2010,32.2,0
26/11/2010,32.2,-0.010810916
24/11/2010,32.55,0.017666661
23/11/2010,31.98,-0.00809721
22/11/2010,32.24,0.009348775
19/11/2010,31.94,0.014506719
18/11/2010,31.48,0.018272667
17/11/2010,30.91,0.01106062
16/11/2010,30.57,-0.009117614
15/11/2010,30.85,-0.003236249
12/11/2010,30.95,0.004858309
11/11/2010,30.8,-0.017380547
10/11/2010,31.34,0
09/11/2010,31.34,-0.00127551
08/11/2010,31.38,-0.002863964
05/11/2010,31.47,0.023144717
04/11/2010,30.75,0.024692613
03/11/2010,30,0.01342302
02/11/2010,29.6,0.005420067
01/11/2010,29.44,-0.00440604
29/10/2010,29.57,0.011222699
28/10/2010,29.24,-0.006816659
27/10/2010,29.44,0.01920498
26/10/2010,28.88,-0.003456623
25/10/2010,28.98,0.011103514
22/10/2010,28.66,0.015471476
21/10/2010,28.22,0.004617305
20/10/2010,28.09,0.002138276
19/10/2010,28.03,-0.011704336
18/10/2010,28.36,-0.012614043
15/10/2010,28.72,0.014378645
14/10/2010,28.31,0.006734032
13/10/2010,28.12,-0.019718949
12/10/2010,28.68,-0.003133162
11/10/2010,28.77,0.001391305
08/10/2010,28.73,0.020749821
07/10/2010,28.14,-0.006023047
06/10/2010,28.31,-0.000706215
05/10/2010,28.33,0.040336761
04/10/2010,27.21,-0.001468968
01/10/2010,27.25,0.004044867
30/09/2010,27.14,0.011115342
29/09/2010,26.84,-0.008163311
28/09/2010,27.06,0.014142402
27/09/2010,26.68,-0.009326686
24/09/2010,26.93,0.044029882
23/09/2010,25.77,0.012888286
22/09/2010,25.44,-0.014051753
21/09/2010,25.8,-0.002322881
20/09/2010,25.86,0.005428474
17/09/2010,25.72,0.029193395
16/09/2010,24.98,0.012487574
15/09/2010,24.67,-0.000810373
14/09/2010,24.69,0.009359173
13/09/2010,24.46,0.031564082
10/09/2010,23.7,-0.005889794
09/09/2010,23.84,0.006734032
08/09/2010,23.68,0.002536999
07/09/2010,23.62,-0.029616346
03/09/2010,24.33,0.011991047
02/09/2010,24.04,0.012136579
01/09/2010,23.75,0.031219127
31/08/2010,23.02,-0.009941729
30/08/2010,23.25,-0.037979248
27/08/2010,24.15,0.013339089
26/08/2010,23.83,-0.019942497
25/08/2010,24.31,0.001646769
24/08/2010,24.27,-0.004111848
23/08/2010,24.37,-0.013450376
20/08/2010,24.7,0.006906385
19/08/2010,24.53,-0.015372471
18/08/2010,24.91,0.008466086
17/08/2010,24.7,0.006906385
16/08/2010,24.53,0.010243892
13/08/2010,24.28,-0.005339918
12/08/2010,24.41,-0.02268222
11/08/2010,24.97,-0.015103626
10/08/2010,25.35,-0.013712262
09/08/2010,25.7,0.009382399
06/08/2010,25.46,0.002359419
05/08/2010,25.4,0.008699145
04/08/2010,25.18,0.014803231
03/08/2010,24.81,-0.012019375
02/08/2010,25.11,0.01686787
30/07/2010,24.69,-0.007665965
29/07/2010,24.88,-0.013573063
28/07/2010,25.22,-0.014173466
27/07/2010,25.58,-0.003122563
26/07/2010,25.66,0.010971897
23/07/2010,25.38,0.003552402
22/07/2010,25.29,0.031735943
21/07/2010,24.5,-0.010960126
20/07/2010,24.77,-0.031004073
19/07/2010,25.55,0.031004073
16/07/2010,24.77,-0.025115931
15/07/2010,25.4,0.012279814
14/07/2010,25.09,-0.011886035
13/07/2010,25.39,0.025529907
12/07/2010,24.75,0.010969031
09/07/2010,24.48,0.01067772
08/07/2010,24.22,-0.001237879
07/07/2010,24.25,0.047718574
06/07/2010,23.12,0.00043262
02/07/2010,23.11,-0.002592914
01/07/2010,23.17,-0.004736284
30/06/2010,23.28,-0.025865338
29/06/2010,23.89,-0.019482482
28/06/2010,24.36,0.013223333
25/06/2010,24.04,-0.009933857
24/06/2010,24.28,-0.02038391
23/06/2010,24.78,0.001211387
22/06/2010,24.75,-0.020000667
21/06/2010,25.25,-0.007889587
18/06/2010,25.45,-0.003138488
17/06/2010,25.53,0.004317965
16/06/2010,25.42,-0.010954726
15/06/2010,25.7,0.044964805
14/06/2010,24.57,0.004895971
11/06/2010,24.45,-0.003266642
10/06/2010,24.53,0.032735469
09/06/2010,23.74,-0.005879899
08/06/2010,23.88,0.008832865
07/06/2010,23.67,-0.021317422
04/06/2010,24.18,-0.034948701
03/06/2010,25.04,0.011245098
02/06/2010,24.76,0.016697598
01/06/2010,24.35,-0.002870619
28/05/2010,24.42,-0.017455284
27/05/2010,24.85,0.028987537
26/05/2010,24.14,-0.010712917
25/05/2010,24.4,0.006578971
24/05/2010,24.24,-0.013522025
21/05/2010,24.57,0.012697283
20/05/2010,24.26,-0.015947997
19/05/2010,24.65,0.004472461
18/05/2010,24.54,-0.035231826
17/05/2010,25.42,0.021471998
14/05/2010,24.88,-0.024221951
13/05/2010,25.49,-0.023649096
12/05/2010,26.1,0.017391743
11/05/2010,25.65,-0.006605814
10/05/2010,25.82,0.042728018
07/05/2010,24.74,-0.013250545
06/05/2010,25.07,-0.031412084
05/05/2010,25.87,0.005037794
04/05/2010,25.74,-0.027209956
03/05/2010,26.45,0.016775079
30/04/2010,26.01,-0.037726088
29/04/2010,27.01,0.022843158
28/04/2010,26.4,-0.005289019
27/04/2010,26.54,-0.023092274
26/04/2010,27.16,0.018205964
23/04/2010,26.67,0.006394605
22/04/2010,26.5,0.003023434
21/04/2010,26.42,-0.008667852
20/04/2010,26.65,0.008289422
19/04/2010,26.43,-0.005659325
16/04/2010,26.58,-0.015307374
15/04/2010,26.99,0.00334014
14/04/2010,26.9,0.03904229
13/04/2010,25.87,0.006982185
12/04/2010,25.69,0.029628871
09/04/2010,24.94,0.008860308
08/04/2010,24.72,-0.023981965
07/04/2010,25.32,0.01072077
06/04/2010,25.05,-0.013481568
05/04/2010,25.39,0.030390184
01/04/2010,24.63,0.006517335
31/03/2010,24.47,-0.005704987
30/03/2010,24.61,-0.004864217
29/03/2010,24.73,-0.000808407
26/03/2010,24.75,-0.001614857
25/03/2010,24.79,0
24/03/2010,24.79,-0.026275397
23/03/2010,25.45,0.028698661
22/03/2010,24.73,0.015074639
19/03/2010,24.36,-0.01467019
18/03/2010,24.72,-0.007656697
17/03/2010,24.91,0.00927613
16/03/2010,24.68,0.030442499
15/03/2010,23.94,-0.00250313
12/03/2010,24,-0.002912421
11/03/2010,24.07,-0.021373604
10/03/2010,24.59,0.016400532
09/03/2010,24.19,-0.020458979
08/03/2010,24.69,-0.011276801
05/03/2010,24.97,0.012087174
04/03/2010,24.67,0.011004798
03/03/2010,24.4,-0.003273325
02/03/2010,24.48,-0.006108754
01/03/2010,24.63,0.010202088
26/02/2010,24.38,-0.005725987
25/02/2010,24.52,-0.009336378
24/02/2010,24.75,0.018349139
23/02/2010,24.3,-0.017540731
22/02/2010,24.73,-0.011258663
19/02/2010,25.01,0.007223145
18/02/2010,24.83,0.00484458
17/02/2010,24.71,-0.003232326
16/02/2010,24.79,0.031137296
12/02/2010,24.03,0.010878768
11/02/2010,23.77,0.013980317
10/02/2010,23.44,0.002563009
09/02/2010,23.38,0.012048339
08/02/2010,23.1,0.005643601
05/02/2010,22.97,0.016681686
04/02/2010,22.59,-0.026644948
03/02/2010,23.2,-0.004730174
02/02/2010,23.31,0.011216684
01/02/2010,23.05,0.02415046
29/01/2010,22.5,-0.02415046
28/01/2010,23.05,-0.020610433
27/01/2010,23.53,0.007679219
26/01/2010,23.35,-0.014456034
25/01/2010,23.69,0.024787594
22/01/2010,23.11,-0.045260421
21/01/2010,24.18,-0.015186009
20/01/2010,24.55,-0.006900778
19/01/2010,24.72,0.008939515
15/01/2010,24.5,-0.008534902
14/01/2010,24.71,-0.012467485
13/01/2010,25.02,0.004406176
12/01/2010,24.91,-0.042827209
11/01/2010,26,-0.012992158
08/01/2010,26.34,0.022654069
07/01/2010,25.75,0.003111632
06/01/2010,25.67,-0.007374378
05/01/2010,25.86,-0.005783706
04/01/2010,26.01,-0.001920492
31/12/2009,26.06,0.00307456
30/12/2009,25.98,0.023759638
29/12/2009,25.37,-0.004718845
28/12/2009,25.49,-0.013250389
24/12/2009,25.83,0.01994201
23/12/2009,25.32,-0.012559035
22/12/2009,25.64,-0.007770047
21/12/2009,25.84,0.014815086
18/12/2009,25.46,0.015037877
17/12/2009,25.08,-0.01974008
16/12/2009,25.58,0.005488058
15/12/2009,25.44,-0.021004273
14/12/2009,25.98,0.013173379
11/12/2009,25.64,-0.011632547
10/12/2009,25.94,-0.00192567
09/12/2009,25.99,-0.012997125
08/12/2009,26.33,-0.010953839
07/12/2009,26.62,-0.008603008
04/12/2009,26.85,0.015387806
03/12/2009,26.44,0.018321123
02/12/2009,25.96,0.000770713
01/12/2009,25.94,0.025377118
30/11/2009,25.29,0.001582905
27/11/2009,25.25,-0.00671011
25/11/2009,25.42,0.005522696
24/11/2009,25.28,0.005553366
23/11/2009,25.14,0.016038836
20/11/2009,24.74,-0.005642901
19/11/2009,24.88,-0.034370359
18/11/2009,25.75,-0.004649369
17/11/2009,25.87,-0.003087613
16/11/2009,25.95,0.019848871
13/11/2009,25.44,0.002755365
12/11/2009,25.37,0.00157791
11/11/2009,25.33,0.011115636
10/11/2009,25.05,0.016908615
09/11/2009,24.63,0.024246102
06/11/2009,24.04,-0.005806736
05/11/2009,24.18,0.025551128
04/11/2009,23.57,0.004251707
03/11/2009,23.47,0.000852515
02/11/2009,23.45,0
30/10/2009,23.45,-0.019844434
29/10/2009,23.92,0.020270964
28/10/2009,23.44,-0.015241616
27/10/2009,23.8,0.004210533
26/10/2009,23.7,0.008474627
23/10/2009,23.5,-0.016040867
22/10/2009,23.88,0.037547073
21/10/2009,23,-0.028291643
20/10/2009,23.66,0.005934736
19/10/2009,23.52,0.033285978
16/10/2009,22.75,-0.021739987
15/10/2009,23.25,-0.015788679
14/10/2009,23.62,0
13/10/2009,23.62,-0.00759177
12/10/2009,23.8,0.006745388
09/10/2009,23.64,0.048092438
08/10/2009,22.53,-0.01278959
07/10/2009,22.82,-0.012195273
06/10/2009,23.1,0.021882711
05/10/2009,22.6,0.00487914
02/10/2009,22.49,-0.007089086
01/10/2009,22.65,-0.044893166
30/09/2009,23.69,0.005927198
29/09/2009,23.55,-0.015170961
28/09/2009,23.91,0.023699797
25/09/2009,23.35,-0.009377733
24/09/2009,23.57,-0.02016028
23/09/2009,24.05,0.012131502
22/09/2009,23.76,-0.008799554
21/09/2009,23.97,-0.003747662
18/09/2009,24.06,0.019303999
17/09/2009,23.6,-0.022209168
16/09/2009,24.13,-0.02859672
15/09/2009,24.83,0.002823152
14/09/2009,24.76,0.015056236
11/09/2009,24.39,-0.024702613
10/09/2009,25,-0.005584378
09/09/2009,25.14,0.003187254
08/09/2009,25.06,0.008012863
04/09/2009,24.86,0.021961029
03/09/2009,24.32,0.00950224
02/09/2009,24.09,-0.009090972
01/09/2009,24.31,-0.011452068
31/08/2009,24.59,-0.015335248
28/08/2009,24.97,0.018185993
27/08/2009,24.52,0.002449981
26/08/2009,24.46,0.003276006
25/08/2009,24.38,0.007410491
24/08/2009,24.2,-0.013951806
21/08/2009,24.54,0.017677747
20/08/2009,24.11,0.005406543
19/08/2009,23.98,0.005855307
18/08/2009,23.84,0.021196215
17/08/2009,23.34,-0.026217146
14/08/2009,23.96,-0.023918666
13/08/2009,24.54,0.027263151
12/08/2009,23.88,0.010101096
11/08/2009,23.64,-0.000422922
10/08/2009,23.65,-0.018848726
07/08/2009,24.1,-0.00826451
06/08/2009,24.3,-0.003286774
05/08/2009,24.38,-0.008983319
04/08/2009,24.6,0.009393575
03/08/2009,24.37,0.013217871
31/07/2009,24.05,-0.004149384
30/07/2009,24.15,0.000414164
29/07/2009,24.14,-0.002069109
28/07/2009,24.19,0.007468914
27/07/2009,24.01,-0.003326406
24/07/2009,24.09,0.011271253
23/07/2009,23.82,0.021643111
22/07/2009,23.31,0.010349381
21/07/2009,23.07,-0.023137279
20/07/2009,23.61,0.025741447
17/07/2009,23.01,0.02955011
16/07/2009,22.34,0.020348882
15/07/2009,21.89,0.036756871
14/07/2009,21.1,0.011919092
13/07/2009,20.85,0.019371066
10/07/2009,20.45,0.000489117
09/07/2009,20.44,0.000978953
08/07/2009,20.42,-0.016994825
07/07/2009,20.77,-0.029881284
06/07/2009,21.4,0.004683849
02/07/2009,21.3,-0.013986242
01/07/2009,21.6,0.013986242
30/06/2009,21.3,0
29/06/2009,21.3,-0.007017573
26/06/2009,21.45,0.004672906
25/06/2009,21.35,0.017482137
24/06/2009,20.98,0.017793208
23/06/2009,20.61,-0.01731645
22/06/2009,20.97,-0.032374397
19/06/2009,21.66,0.015352709
18/06/2009,21.33,-0.00374357
17/06/2009,21.41,0.032276176
16/06/2009,20.73,-0.019111905
15/06/2009,21.13,0.01622173
12/06/2009,20.79,-0.002402115
11/06/2009,20.84,-0.005741643
10/06/2009,20.96,-0.002858506
09/06/2009,21.02,0.061308728
08/06/2009,19.77,0.004562746
05/06/2009,19.68,-0.020121403
04/06/2009,20.08,0.001495141
03/06/2009,20.05,-0.001993025
02/06/2009,20.09,-0.013350013
01/06/2009,20.36,0.048299126
29/05/2009,19.4,0.006723584
28/05/2009,19.27,0.015163689
27/05/2009,18.98,-0.001053186
26/05/2009,19,0.026668247
22/05/2009,18.5,0.029623669
21/05/2009,17.96,-0.024203602
20/05/2009,18.4,0.01754431
19/05/2009,18.08,0.010005642
18/05/2009,17.9,0.015198716
15/05/2009,17.63,0.005118009
14/05/2009,17.54,0.02716145
13/05/2009,17.07,0.014159529
12/05/2009,16.83,-0.025228677
11/05/2009,17.26,-0.002314816
08/05/2009,17.3,-0.016055391
07/05/2009,17.58,-0.040685466
06/05/2009,18.31,0.024883783
05/05/2009,17.86,-0.02761081
04/05/2009,18.36,0.02258427
01/05/2009,17.95,-0.006109433
30/04/2009,18.06,0.038379428
29/04/2009,17.38,0.022106776
28/04/2009,17,-0.02727178
27/04/2009,17.47,-0.023197646
24/04/2009,17.88,0.030666798
23/04/2009,17.34,-0.017719812
22/04/2009,17.65,0.031072695
21/04/2009,17.11,-0.012198815
20/04/2009,17.32,-0.036841798
17/04/2009,17.97,0.009505243
16/04/2009,17.8,0.045397051
15/04/2009,17.01,-0.018637697
14/04/2009,17.33,0.009275429
13/04/2009,17.17,-0.00406859
09/04/2009,17.24,0.026448794
08/04/2009,16.79,0.02594414
07/04/2009,16.36,-0.009126927
06/04/2009,16.51,-0.026891372
03/04/2009,16.96,0.029317086
02/04/2009,16.47,0.013447635
01/04/2009,16.25,-0.015873349
31/03/2009,16.51,0.005466154
30/03/2009,16.42,-0.041747267
27/03/2009,17.12,-0.013921339
26/03/2009,17.36,0.055059777
25/03/2009,16.43,-0.013301284
24/03/2009,16.65,-0.02139119
23/03/2009,17.01,0.075058091
20/03/2009,15.78,-0.05065938
19/03/2009,16.6,-0.016726794
18/03/2009,16.88,0.025804012
17/03/2009,16.45,0.046028025
16/03/2009,15.71,-0.031330883
13/03/2009,16.21,0.016796662
12/03/2009,15.94,0.014534221
11/03/2009,15.71,0.003187762
10/03/2009,15.66,0.0639427
09/03/2009,14.69,-0.001360544
06/03/2009,14.71,-0.012833678
05/03/2009,14.9,0.003361348
04/03/2009,14.85,0.044757901
03/03/2009,14.2,0.030749652
02/03/2009,13.77,-0.041257629
27/02/2009,14.35,-0.020007566
26/02/2009,14.64,-0.048009219
25/02/2009,15.36,0.004567708
24/02/2009,15.29,0.04003203
23/02/2009,14.69,-0.023546328
20/02/2009,15.04,0.005333346
19/02/2009,14.96,-0.057789528
18/02/2009,15.85,0.005060099
17/02/2009,15.77,-0.072158433
13/02/2009,16.95,0.033596441
12/02/2009,16.39,0.009810011
11/02/2009,16.23,-0.017710387
10/02/2009,16.52,-0.046134733
09/02/2009,17.3,-0.004613618
06/02/2009,17.38,0.031563111
05/02/2009,16.84,0.023431532
04/02/2009,16.45,0.026487536
03/02/2009,16.02,0.020814375
02/02/2009,15.69,0.048312267
30/01/2009,14.95,0
29/01/2009,14.95,-0.039992219
28/01/2009,15.56,0.016197309
27/01/2009,15.31,0.035908113
26/01/2009,14.77,-0.014785216
23/01/2009,14.99,0.042936748
22/01/2009,14.36,-0.013831479
21/01/2009,14.56,0.010355633
20/01/2009,14.41,-0.041460236
16/01/2009,15.02,0.032479174
15/01/2009,14.54,0.030728675
14/01/2009,14.1,-0.05115144
13/01/2009,14.84,0.007440007
12/01/2009,14.73,-0.015493742
09/01/2009,14.96,-0.021164811
08/01/2009,15.28,-0.019443257
07/01/2009,15.58,-0.054337437
06/01/2009,16.45,0.036525261
05/01/2009,15.86,
