Date,Close,SWK
27/01/2011,72.62,0.081294294
26/01/2011,66.95,0.008550266
25/01/2011,66.38,0.00468102
24/01/2011,66.07,-0.005885477
21/01/2011,66.46,0.008310088
20/01/2011,65.91,-0.000758323
19/01/2011,65.96,-0.031928715
18/01/2011,68.1,-0.000733945
14/01/2011,68.15,0.003233395
13/01/2011,67.93,-0.001471021
12/01/2011,68.03,0.003829165
11/01/2011,67.77,0.030259948
10/01/2011,65.75,0.003809528
07/01/2011,65.5,-0.015602831
06/01/2011,66.53,-0.010912733
05/01/2011,67.26,-0.00814397
04/01/2011,67.81,-0.003826911
03/01/2011,68.07,0.017786151
31/12/2010,66.87,-0.004178487
30/12/2010,67.15,0
29/12/2010,67.15,-0.000148909
28/12/2010,67.16,-0.001933805
27/12/2010,67.29,0.003274787
23/12/2010,67.07,-0.001489869
22/12/2010,67.17,0.011529663
21/12/2010,66.4,0.012121361
20/12/2010,65.6,0.034585133
17/12/2010,63.37,0.002369857
16/12/2010,63.22,-0.006935715
15/12/2010,63.66,-0.00797939
14/12/2010,64.17,0.008607925
13/12/2010,63.62,-0.010320655
10/12/2010,64.28,0.007965681
09/12/2010,63.77,0.006450113
08/12/2010,63.36,0.003319899
07/12/2010,63.15,0.015157849
06/12/2010,62.2,-0.002729391
03/12/2010,62.37,-0.000641128
02/12/2010,62.41,0.032074382
01/12/2010,60.44,0.01517075
30/11/2010,59.53,-0.013514847
29/11/2010,60.34,-0.001821343
26/11/2010,60.45,-0.007580788
24/11/2010,60.91,0.036787295
23/11/2010,58.71,-0.014877705
22/11/2010,59.59,-0.000671028
19/11/2010,59.63,-0.004684633
18/11/2010,59.91,0.005355661
17/11/2010,59.59,0.001511462
16/11/2010,59.5,-0.019967386
15/11/2010,60.7,-0.002961015
12/11/2010,60.88,-0.016130696
11/11/2010,61.87,-0.001614987
10/11/2010,61.97,0.00177663
09/11/2010,61.86,-0.014922058
08/11/2010,62.79,-0.003656311
05/11/2010,63.02,0.003497063
04/11/2010,62.8,0.01588991
03/11/2010,61.81,0.003890425
02/11/2010,61.57,0.005700805
01/11/2010,61.22,-0.012176463
29/10/2010,61.97,0.017909954
28/10/2010,60.87,0.013562894
27/10/2010,60.05,-0.000166514
26/10/2010,60.06,-0.012245726
25/10/2010,60.8,-0.00508573
22/10/2010,61.11,0.016000341
21/10/2010,60.14,-0.019430876
20/10/2010,61.32,-0.01681799
19/10/2010,62.36,-0.018745585
18/10/2010,63.54,0.022440665
15/10/2010,62.13,-0.01374702
14/10/2010,62.99,-0.012306877
13/10/2010,63.77,0.012624438
12/10/2010,62.97,0.00381862
11/10/2010,62.73,0.000478354
08/10/2010,62.7,0.012841268
07/10/2010,61.9,-0.003869724
06/10/2010,62.14,-0.008014148
05/10/2010,62.64,0.010915036
04/10/2010,61.96,-0.000967898
01/10/2010,62.02,0.012003388
30/09/2010,61.28,0.008686443
29/09/2010,60.75,-0.007870183
28/09/2010,61.23,0.020792828
27/09/2010,59.97,-0.008964203
24/09/2010,60.51,0.033781886
23/09/2010,58.5,-0.025817683
22/09/2010,60.03,-0.0068067
21/09/2010,60.44,-0.003468498
20/09/2010,60.65,0.017631861
17/09/2010,59.59,0.004878469
16/09/2010,59.3,-0.020034059
15/09/2010,60.5,-0.007738575
14/09/2010,60.97,0.002463258
13/09/2010,60.82,0.025478025
10/09/2010,59.29,0.00558141
09/09/2010,58.96,0.006465906
08/09/2010,58.58,0.019478337
07/09/2010,57.45,-0.012282829
03/09/2010,58.16,0.01402499
02/09/2010,57.35,0.010517187
01/09/2010,56.75,0.056360598
31/08/2010,53.64,0.003922672
30/08/2010,53.43,-0.020011785
27/08/2010,54.51,0.026018937
26/08/2010,53.11,-0.010302611
25/08/2010,53.66,0.005044382
24/08/2010,53.39,-0.020760709
23/08/2010,54.51,-0.009857692
20/08/2010,55.05,-0.002539914
19/08/2010,55.19,-0.034547595
18/08/2010,57.13,0
17/08/2010,57.13,0.035816746
16/08/2010,55.12,0.003452979
13/08/2010,54.93,0.002004556
12/08/2010,54.82,-0.00781325
11/08/2010,55.25,-0.043908629
10/08/2010,57.73,-0.00587221
09/08/2010,58.07,0.003277278
06/08/2010,57.88,-0.001036091
05/08/2010,57.94,-0.009618762
04/08/2010,58.5,0.000341939
03/08/2010,58.48,-0.009699727
02/08/2010,59.05,0.017596764
30/07/2010,58.02,0.013709542
29/07/2010,57.23,0.01869543
28/07/2010,56.17,-0.01132956
27/07/2010,56.81,-0.026232721
26/07/2010,58.32,0.016772244
23/07/2010,57.35,0.019544596
22/07/2010,56.24,0.047519635
21/07/2010,53.63,0.019012337
20/07/2010,52.62,0.017058392
19/07/2010,51.73,0.013036472
16/07/2010,51.06,-0.037290502
15/07/2010,53,-0.013493458
14/07/2010,53.72,-0.005754076
13/07/2010,54.03,0.033116855
12/07/2010,52.27,0.003257644
09/07/2010,52.1,0.013526776
08/07/2010,51.4,-0.006979478
07/07/2010,51.76,0.042223672
06/07/2010,49.62,0.000806452
02/07/2010,49.58,-0.010832603
01/07/2010,50.12,-0.007949167
30/06/2010,50.52,0.001981376
29/06/2010,50.42,-0.02603651
28/06/2010,51.75,-0.005972467
25/06/2010,52.06,-0.001919018
24/06/2010,52.16,-0.000383362
23/06/2010,52.18,-0.001723313
22/06/2010,52.27,-0.055807673
21/06/2010,55.27,-0.012942838
18/06/2010,55.99,0.006450479
17/06/2010,55.63,-0.021165752
16/06/2010,56.82,-0.008412247
15/06/2010,57.3,0.0353469
14/06/2010,55.31,0.006348076
11/06/2010,54.96,0.016141216
10/06/2010,54.08,0.022628361
09/06/2010,52.87,-0.023737214
08/06/2010,54.14,0.015824588
07/06/2010,53.29,-0.032856407
04/06/2010,55.07,-0.04509106
03/06/2010,57.61,0.006268521
02/06/2010,57.25,0.04209646
01/06/2010,54.89,-0.016263459
28/05/2010,55.79,-0.023034328
27/05/2010,57.09,0.040209115
26/05/2010,54.84,-0.000729129
25/05/2010,54.88,0.006948282
24/05/2010,54.5,-0.016017816
21/05/2010,55.38,0.021168674
20/05/2010,54.22,-0.061860649
19/05/2010,57.68,-0.023304687
18/05/2010,59.04,-0.017961037
17/05/2010,60.11,-0.003653275
14/05/2010,60.33,-0.023426413
13/05/2010,61.76,-0.013669104
12/05/2010,62.61,0.018701174
11/05/2010,61.45,0.003586571
10/05/2010,61.23,0.08714501
07/05/2010,56.12,-0.040166042
06/05/2010,58.42,-0.026852918
05/05/2010,60.01,-0.0233871
04/05/2010,61.43,-0.030144979
03/05/2010,63.31,0.018492477
30/04/2010,62.15,-0.045912796
29/04/2010,65.07,0.007249203
28/04/2010,64.6,0.003722089
27/04/2010,64.36,0.016606993
26/04/2010,63.3,0.007293516
23/04/2010,62.84,-0.002542913
22/04/2010,63,0.015516587
21/04/2010,62.03,0.00468612
20/04/2010,61.74,0.020784645
19/04/2010,60.47,0.000165385
16/04/2010,60.46,-0.012491944
15/04/2010,61.22,-0.011046246
14/04/2010,61.9,0.013499432
13/04/2010,61.07,0.011528454
12/04/2010,60.37,-0.000827883
09/04/2010,60.42,0.019554396
08/04/2010,59.25,-0.002023268
07/04/2010,59.37,-0.005877924
06/04/2010,59.72,0.008238802
05/04/2010,59.23,0.02098516
01/04/2010,58,0.010224506
31/03/2010,57.41,-0.014010434
30/03/2010,58.22,-0.002059026
29/03/2010,58.34,-0.004617366
26/03/2010,58.61,0.011842582
25/03/2010,57.92,-0.020168176
24/03/2010,59.1,-0.013445581
23/03/2010,59.9,0.015139061
22/03/2010,59,0.015888265
19/03/2010,58.07,-0.008231911
18/03/2010,58.55,0.001880503
17/03/2010,58.44,0.011704092
16/03/2010,57.76,0.002426765
15/03/2010,57.62,-0.00415657
12/03/2010,57.86,-0.016625629
11/03/2010,58.83,-0.00930554
10/03/2010,59.38,0.001854194
09/03/2010,59.27,0.003380094
08/03/2010,59.07,-0.000338524
05/03/2010,59.09,0.011061118
04/03/2010,58.44,-0.005971186
03/03/2010,58.79,0.000170111
02/03/2010,58.78,-0.004752215
01/03/2010,59.06,0.031126234
26/02/2010,57.25,0.022075952
25/02/2010,56,-0.00249688
24/02/2010,56.14,0.016161242
23/02/2010,55.24,-0.017585237
22/02/2010,56.22,0.005350468
19/02/2010,55.92,-0.007837589
18/02/2010,56.36,0.009269229
17/02/2010,55.84,0.017523707
16/02/2010,54.87,0.010626703
12/02/2010,54.29,0.003321036
11/02/2010,54.11,0.006303321
10/02/2010,53.77,-0.008334153
09/02/2010,54.22,0.0128076
08/02/2010,53.53,-0.016673228
05/02/2010,54.43,-0.003850743
04/02/2010,54.64,-0.030638547
03/02/2010,56.34,0.03780177
02/02/2010,54.25,0.03794595
01/02/2010,52.23,0.018941424
29/01/2010,51.25,-0.002727983
28/01/2010,51.39,-0.020797977
27/01/2010,52.47,-0.015882353
26/01/2010,53.31,-0.009521214
25/01/2010,53.82,0.009146121
22/01/2010,53.33,-0.015812812
21/01/2010,54.18,-0.024791645
20/01/2010,55.54,-0.013591053
19/01/2010,56.3,0.009996513
15/01/2010,55.74,-0.014427181
14/01/2010,56.55,-0.002825359
13/01/2010,56.71,0.00938974
12/01/2010,56.18,-0.015717763
11/01/2010,57.07,-0.00611409
08/01/2010,57.42,0.011737018
07/01/2010,56.75,0.034600565
06/01/2010,54.82,0.024747339
05/01/2010,53.48,0.014502561
04/01/2010,52.71,0.023029227
31/12/2009,51.51,-0.011772789
30/12/2009,52.12,0.000191883
29/12/2009,52.11,-0.012396459
28/12/2009,52.76,-0.006988413
24/12/2009,53.13,0.003393668
23/12/2009,52.95,0.010441481
22/12/2009,52.4,0.024339621
21/12/2009,51.14,0.008049518
18/12/2009,50.73,-0.002559308
17/12/2009,50.86,-0.024855649
16/12/2009,52.14,0.038913894
15/12/2009,50.15,0.009617385
14/12/2009,49.67,0.004843602
11/12/2009,49.43,-0.003634899
10/12/2009,49.61,0.005862748
09/12/2009,49.32,0.0061013
08/12/2009,49.02,0.004703004
07/12/2009,48.79,-0.013841051
04/12/2009,49.47,0.016920188
03/12/2009,48.64,-0.022564226
02/12/2009,49.75,0.013762614
01/12/2009,49.07,0.010241794
30/11/2009,48.57,-0.0032888
27/11/2009,48.73,-0.025728149
25/11/2009,50,0.005615739
24/11/2009,49.72,-0.000201106
23/11/2009,49.73,0.015809004
20/11/2009,48.95,-0.006516008
19/11/2009,49.27,-0.011502498
18/11/2009,49.84,-0.011966637
17/11/2009,50.44,-0.014759689
16/11/2009,51.19,0.017936817
13/11/2009,50.28,0.009391617
12/11/2009,49.81,-0.009391617
11/11/2009,50.28,0.002190145
10/11/2009,50.17,0
09/11/2009,50.17,0.019726888
06/11/2009,49.19,-0.008703627
05/11/2009,49.62,0.02386164
04/11/2009,48.45,-0.025271367
03/11/2009,49.69,0.095813426
02/11/2009,45.15,-0.001770304
30/10/2009,45.23,-0.010337714
29/10/2009,45.7,0.00901204
28/10/2009,45.29,-0.017075721
27/10/2009,46.07,-0.012296563
26/10/2009,46.64,-0.014263148
23/10/2009,47.31,-0.012602561
22/10/2009,47.91,0.013871597
21/10/2009,47.25,0.019447135
20/10/2009,46.34,-0.002155638
19/10/2009,46.44,0.014969365
16/10/2009,45.75,-0.001965281
15/10/2009,45.84,-0.003484324
14/10/2009,46,0.015113638
13/10/2009,45.31,0.009535497
12/10/2009,44.88,0.008503072
09/10/2009,44.5,0.012664122
08/10/2009,43.94,0.037329012
07/10/2009,42.33,-0.00917114
06/10/2009,42.72,0.014857012
05/10/2009,42.09,0.026970091
02/10/2009,40.97,-0.021729488
01/10/2009,41.87,-0.019395121
30/09/2009,42.69,0.004931324
29/09/2009,42.48,0.011125692
28/09/2009,42.01,0.020197849
25/09/2009,41.17,-0.02707725
24/09/2009,42.3,-0.00471699
23/09/2009,42.5,-0.001175779
22/09/2009,42.55,0.006365694
21/09/2009,42.28,-0.003541498
18/09/2009,42.43,0.000471476
17/09/2009,42.41,-0.000471476
16/09/2009,42.43,0.024574778
15/09/2009,41.4,0.009708814
14/09/2009,41,0.005870858
11/09/2009,40.76,-0.004650602
10/09/2009,40.95,-0.007299302
09/09/2009,41.25,0.017115332
08/09/2009,40.55,0.002469137
04/09/2009,40.45,0.014191698
03/09/2009,39.88,0.005279711
02/09/2009,39.67,-0.002266147
01/09/2009,39.76,-0.029001909
31/08/2009,40.93,-0.024853493
28/08/2009,41.96,-0.008070303
27/08/2009,42.3,0.001893044
26/08/2009,42.22,-0.000473597
25/08/2009,42.24,0.009753854
24/08/2009,41.83,-0.00453191
21/08/2009,42.02,0.021164811
20/08/2009,41.14,0.004384903
19/08/2009,40.96,0.005876608
18/08/2009,40.72,0.020593706
17/08/2009,39.89,-0.028177841
14/08/2009,41.03,-0.02431804
13/08/2009,42.04,0.006443167
12/08/2009,41.77,0.011315879
11/08/2009,41.3,-0.016807118
10/08/2009,42,-0.009006935
07/08/2009,42.38,0.0326168
06/08/2009,41.02,-0.004135756
05/08/2009,41.19,-0.005085372
04/08/2009,41.4,0.005085372
03/08/2009,41.19,0.025573068
31/07/2009,40.15,0.013288399
30/07/2009,39.62,0.014235116
29/07/2009,39.06,-0.012466769
28/07/2009,39.55,-0.00604993
27/07/2009,39.79,0.016470662
24/07/2009,39.14,-0.004588333
23/07/2009,39.32,0.037310027
22/07/2009,37.88,-0.003952054
21/07/2009,38.03,-0.003150436
20/07/2009,38.15,0.044487507
17/07/2009,36.49,-0.004102289
16/07/2009,36.64,0.020681835
15/07/2009,35.89,0.025110644
14/07/2009,35,0.019911205
13/07/2009,34.31,0.018829624
10/07/2009,33.67,0.047439725
09/07/2009,32.11,0.011904903
08/07/2009,31.73,0.01428369
07/07/2009,31.28,-0.034562033
06/07/2009,32.38,-0.001851281
02/07/2009,32.44,-0.038105608
01/07/2009,33.7,-0.004145697
30/06/2009,33.84,-0.009997143
29/06/2009,34.18,0.003517002
26/06/2009,34.06,-0.005270876
25/06/2009,34.24,0.016490362
24/06/2009,33.68,0.008647735
23/06/2009,33.39,-0.009241383
22/06/2009,33.7,-0.028088447
19/06/2009,34.66,-0.013469182
18/06/2009,35.13,-0.014974146
17/06/2009,35.66,0.016968733
16/06/2009,35.06,-0.023676416
15/06/2009,35.9,-0.035840247
12/06/2009,37.21,0.004309191
11/06/2009,37.05,-0.002156916
10/06/2009,37.13,0.003237122
09/06/2009,37.01,0.011139906
08/06/2009,36.6,0.019589535
05/06/2009,35.89,-0.000557103
04/06/2009,35.91,-0.009975145
03/06/2009,36.27,-0.018574694
02/06/2009,36.95,0.010884461
01/06/2009,36.55,0.023530497
29/05/2009,35.7,0.034191365
28/05/2009,34.5,-0.013531227
27/05/2009,34.97,-0.029028387
26/05/2009,36,0.041400866
22/05/2009,34.54,0.014581769
21/05/2009,34.04,-0.033225648
20/05/2009,35.19,-0.012426028
19/05/2009,35.63,-0.000280623
18/05/2009,35.64,0.048874343
15/05/2009,33.94,-0.000294594
14/05/2009,33.95,-0.00733679
13/05/2009,34.2,-0.036743513
12/05/2009,35.48,-0.026148917
11/05/2009,36.42,-0.044571136
08/05/2009,38.08,0.017216688
07/05/2009,37.43,-0.031038788
06/05/2009,38.61,-0.003877477
05/05/2009,38.76,-0.031740636
04/05/2009,40.01,0.026850651
01/05/2009,38.95,0.02390345
30/04/2009,38.03,-0.009161169
29/04/2009,38.38,0.040409538
28/04/2009,36.86,-0.012402424
27/04/2009,37.32,-0.007208682
24/04/2009,37.59,0.11161693
23/04/2009,33.62,0.021040752
22/04/2009,32.92,0.021803412
21/04/2009,32.21,0.024832331
20/04/2009,31.42,-0.054803993
17/04/2009,33.19,0.049724617
16/04/2009,31.58,0.011144838
15/04/2009,31.23,0.011594333
14/04/2009,30.87,-0.030310184
13/04/2009,31.82,-0.001256282
09/04/2009,31.86,0.055498111
08/04/2009,30.14,0.007660321
07/04/2009,29.91,-0.044786043
06/04/2009,31.28,-0.033325938
03/04/2009,32.34,0.015267472
02/04/2009,31.85,0.062844509
01/04/2009,29.91,0.026767649
31/03/2009,29.12,0.003439976
30/03/2009,29.02,-0.064710801
27/03/2009,30.96,-0.030536724
26/03/2009,31.92,0.055390848
25/03/2009,30.2,0.022096647
24/03/2009,29.54,-0.011444083
23/03/2009,29.88,0.088472831
20/03/2009,27.35,-0.049573352
19/03/2009,28.74,-0.025082916
18/03/2009,29.47,0.035927871
17/03/2009,28.43,0.04019199
16/03/2009,27.31,0.014383431
13/03/2009,26.92,0.017235346
12/03/2009,26.46,0.054361209
11/03/2009,25.06,-0.009531446
10/03/2009,25.3,0.10623925
09/03/2009,22.75,-0.034985213
06/03/2009,23.56,0.009381732
05/03/2009,23.34,-0.063493631
04/03/2009,24.87,0.016623128
03/03/2009,24.46,-0.017426986
02/03/2009,24.89,-0.072442119
27/02/2009,26.76,-0.003357586
26/02/2009,26.85,-0.026825051
25/02/2009,27.58,-0.025063969
24/02/2009,28.28,0.031976858
23/02/2009,27.39,-0.04880755
20/02/2009,28.76,-0.035858375
19/02/2009,29.81,-0.015643521
18/02/2009,30.28,-0.014100906
17/02/2009,30.71,-0.026668247
13/02/2009,31.54,-0.040999531
12/02/2009,32.86,-0.01480166
11/02/2009,33.35,0.014193202
10/02/2009,32.88,-0.047514876
09/02/2009,34.48,-0.00491828
06/02/2009,34.65,0.040641636
05/02/2009,33.27,0.029898505
04/02/2009,32.29,-0.013228927
03/02/2009,32.72,0.050135812
02/02/2009,31.12,-0.004488626
30/01/2009,31.26,-0.051133333
29/01/2009,32.9,-0.057580479
28/01/2009,34.85,0.118357088
27/01/2009,30.96,0.014313842
26/01/2009,30.52,0.015186822
23/01/2009,30.06,-0.014203377
22/01/2009,30.49,-0.055498935
21/01/2009,32.23,0.02896016
20/01/2009,31.31,-0.064618365
16/01/2009,33.4,0.017822553
15/01/2009,32.81,0.007648806
14/01/2009,32.56,-0.037376261
13/01/2009,33.8,-0.006487784
12/01/2009,34.02,-0.029541679
09/01/2009,35.04,-0.016978337
08/01/2009,35.64,0.00619197
07/01/2009,35.42,-0.026742541
06/01/2009,36.38,0.024768206
05/01/2009,35.49,
