Date,Close,VRSN
24/01/2011,32.71,0.015403878
21/01/2011,32.21,-0.014792257
20/01/2011,32.69,0.002450231
19/01/2011,32.61,-0.0200371
18/01/2011,33.27,0.003613373
14/01/2011,33.15,0.017651097
13/01/2011,32.57,0.000921517
12/01/2011,32.54,-0.007043361
11/01/2011,32.77,-0.0042631
10/01/2011,32.91,-0.012981314
07/01/2011,33.34,-0.012518792
06/01/2011,33.76,0.008029783
05/01/2011,33.49,0.008697011
04/01/2011,33.2,-0.00630538
03/01/2011,33.41,0.022398031
31/12/2010,32.67,-0.00762315
30/12/2010,32.92,0.000303813
29/12/2010,32.91,-0.000911162
28/12/2010,32.94,-0.006656606
27/12/2010,33.16,-0.006312962
23/12/2010,33.37,-0.007166349
22/12/2010,33.61,-0.009181169
21/12/2010,33.92,-0.006171952
20/12/2010,34.13,-0.004385331
17/12/2010,34.28,0.004971497
16/12/2010,34.11,-0.08159755
15/12/2010,37.01,0.04193718
14/12/2010,35.49,0.001692048
13/12/2010,35.43,-0.00759177
10/12/2010,35.7,0.018945852
09/12/2010,35.03,-0.00654434
08/12/2010,35.26,0
07/12/2010,35.26,0.007401115
06/12/2010,35,0.001715757
03/12/2010,34.94,-0.010250659
02/12/2010,35.3,0.007392698
01/12/2010,35.04,0.021053409
30/11/2010,34.31,-0.008705801
29/11/2010,34.61,-0.01945698
26/11/2010,35.29,-0.005933059
24/11/2010,35.5,0.02799383
23/11/2010,34.52,-0.025737766
22/11/2010,35.42,0.016223495
19/11/2010,34.85,0.000286985
18/11/2010,34.84,0.013000328
17/11/2010,34.39,0.008761738
16/11/2010,34.09,0.000880411
15/11/2010,34.06,-0.004394324
12/11/2010,34.21,-0.010757481
11/11/2010,34.58,-0.000578202
10/11/2010,34.6,-0.013777485
09/11/2010,35.08,-0.008515521
08/11/2010,35.38,0.00652207
05/11/2010,35.15,-0.003408126
04/11/2010,35.27,0.021493878
03/11/2010,34.52,0.005228011
02/11/2010,34.34,-0.002617422
01/11/2010,34.43,-0.009251295
29/10/2010,34.75,0.038127785
28/10/2010,33.45,0.005395697
27/10/2010,33.27,0.000300616
26/10/2010,33.26,-0.002702299
25/10/2010,33.35,0.01480166
22/10/2010,32.86,0.020600267
21/10/2010,32.19,0.000621504
20/10/2010,32.17,0.015348774
19/10/2010,31.68,-0.012547216
18/10/2010,32.08,-0.002490661
15/10/2010,32.16,0.004050481
14/10/2010,32.03,-0.004672178
13/10/2010,32.18,0.002489111
12/10/2010,32.1,0.010963305
11/10/2010,31.75,-0.007530629
08/10/2010,31.99,0.000312647
07/10/2010,31.98,0.001564701
06/10/2010,31.93,-0.019845613
05/10/2010,32.57,0.024554458
04/10/2010,31.78,0.002205073
01/10/2010,31.71,-0.000945627
30/09/2010,31.74,0.004104189
29/09/2010,31.61,0.004121103
28/09/2010,31.48,-0.002854879
27/09/2010,31.57,-0.001898735
24/09/2010,31.63,0.006343187
23/09/2010,31.43,-0.01452963
22/09/2010,31.89,0.001255099
21/09/2010,31.85,-0.008130126
20/09/2010,32.11,0.020768525
17/09/2010,31.45,0.002546961
16/09/2010,31.37,0
15/09/2010,31.37,0.002553465
14/09/2010,31.29,-0.008908745
13/09/2010,31.57,0.022422464
10/09/2010,30.87,0.007152176
09/09/2010,30.65,0.005233901
08/09/2010,30.49,0.024233551
07/09/2010,29.76,-0.011359962
03/09/2010,30.1,0.012032231
02/09/2010,29.74,0.005394484
01/09/2010,29.58,0.016703985
31/08/2010,29.09,0.001375989
30/08/2010,29.05,-0.016726794
27/08/2010,29.54,0.01776003
26/08/2010,29.02,0.006568736
25/08/2010,28.83,0.012214425
24/08/2010,28.48,-0.021536088
23/08/2010,29.1,-0.009235571
20/08/2010,29.37,0.000681199
19/08/2010,29.35,0.005466361
18/08/2010,29.19,-0.00171145
17/08/2010,29.24,0.007897037
16/08/2010,29.01,0.016684433
13/08/2010,28.53,-0.006289329
12/08/2010,28.71,-0.002435207
11/08/2010,28.78,-0.034492065
10/08/2010,29.79,0.005385405
09/08/2010,29.63,0.004397098
06/08/2010,29.5,-0.000338926
05/08/2010,29.51,-0.005407245
04/08/2010,29.67,0.015283028
03/08/2010,29.22,0.042648896
02/08/2010,28,-0.005342844
30/07/2010,28.15,-0.010600806
29/07/2010,28.45,0.000703235
28/07/2010,28.43,-0.014665067
27/07/2010,28.85,-0.003460211
26/07/2010,28.95,0.005194817
23/07/2010,28.8,0.007318381
22/07/2010,28.59,0.017999427
21/07/2010,28.08,-0.013442014
20/07/2010,28.46,0.007052215
19/07/2010,28.26,0.012820688
16/07/2010,27.9,-0.029315184
15/07/2010,28.73,-0.006591524
14/07/2010,28.92,0.014980249
13/07/2010,28.49,0.043032814
12/07/2010,27.29,0.001466814
09/07/2010,27.25,-0.026793782
08/07/2010,27.99,0.022765211
07/07/2010,27.36,0.053295914
06/07/2010,25.94,-0.006149135
02/07/2010,26.1,-0.007253324
01/07/2010,26.29,-0.009841109
30/06/2010,26.55,-0.005633818
29/06/2010,26.7,-0.042887276
28/06/2010,27.87,0.005035982
25/06/2010,27.73,-0.006828418
24/06/2010,27.92,-0.019156315
23/06/2010,28.46,0.007052215
22/06/2010,28.26,-0.02653787
21/06/2010,29.02,-0.012669233
18/06/2010,29.39,-0.004413519
17/06/2010,29.52,0.001016777
16/06/2010,29.49,0.008171649
15/06/2010,29.25,0.020377151
14/06/2010,28.66,-0.002787458
11/06/2010,28.74,0.008736732
10/06/2010,28.49,0.018778231
09/06/2010,27.96,0.014772382
08/06/2010,27.55,-0.003984791
07/06/2010,27.66,-0.022521059
04/06/2010,28.29,-0.020987129
03/06/2010,28.89,0.035585929
02/06/2010,27.88,0.024325033
01/06/2010,27.21,-0.025400495
28/05/2010,27.91,0.003949027
27/05/2010,27.8,0.035515356
26/05/2010,26.83,0.019191558
25/05/2010,26.32,-0.029204621
24/05/2010,27.1,-0.009182801
21/05/2010,27.35,-0.007648917
20/05/2010,27.56,-0.015481857
19/05/2010,27.99,-0.008537939
18/05/2010,28.23,0.05049193
17/05/2010,26.84,0.004855285
14/05/2010,26.71,-0.0156021
13/05/2010,27.13,-0.008076402
12/05/2010,27.35,0.030817364
11/05/2010,26.52,0.002643007
10/05/2010,26.45,0.058382336
07/05/2010,24.95,-0.054594453
06/05/2010,26.35,-0.01543996
05/05/2010,26.76,-0.000747105
04/05/2010,26.78,-0.034138019
03/05/2010,27.71,0.015639526
30/04/2010,27.28,-0.008395742
29/04/2010,27.51,0.023167059
28/04/2010,26.88,-0.008520148
27/04/2010,27.11,-0.01027532
26/04/2010,27.39,-0.001459322
23/04/2010,27.43,0.000364631
22/04/2010,27.42,0.001094691
21/04/2010,27.39,0.011382535
20/04/2010,27.08,0.008902136
19/04/2010,26.84,0.008982096
16/04/2010,26.6,-0.009354605
15/04/2010,26.85,0.001863933
14/04/2010,26.8,0.010502722
13/04/2010,26.52,-0.006015056
12/04/2010,26.68,-0.005979091
09/04/2010,26.84,0.008982096
08/04/2010,26.6,0.002258187
07/04/2010,26.54,-0.014216476
06/04/2010,26.92,0.004094553
05/04/2010,26.81,0.016927243
01/04/2010,26.36,0.012982237
31/03/2010,26.02,0.002693863
30/03/2010,25.95,0.00618479
29/03/2010,25.79,-0.005799359
26/03/2010,25.94,-0.005382558
25/03/2010,26.08,-0.011058263
24/03/2010,26.37,-0.001894299
23/03/2010,26.42,-0.004154869
22/03/2010,26.53,-0.010125719
19/03/2010,26.8,-0.00632325
18/03/2010,26.97,0.009312788
17/03/2010,26.72,-0.001122125
16/03/2010,26.75,-0.004103718
15/03/2010,26.86,0.008224345
12/03/2010,26.64,-0.003372684
11/03/2010,26.73,-0.006339756
10/03/2010,26.9,0.014604266
09/03/2010,26.51,-0.001507727
08/03/2010,26.55,0.001885015
05/03/2010,26.5,0.009478744
04/03/2010,26.25,0.034887259
03/03/2010,25.35,0.003556613
02/03/2010,25.26,-0.007100622
01/03/2010,25.44,0.020652045
26/02/2010,24.92,0.002410608
25/02/2010,24.86,0.008483186
24/02/2010,24.65,0.011013776
23/02/2010,24.38,0.002464067
22/02/2010,24.32,0.008257685
19/02/2010,24.12,0.005821222
18/02/2010,23.98,-0.005821222
17/02/2010,24.12,0.021371021
16/02/2010,23.61,0.013646267
12/02/2010,23.29,-0.0025729
11/02/2010,23.35,0.020770976
10/02/2010,22.87,-0.005668208
09/02/2010,23,0.000869944
08/02/2010,22.98,-0.01125066
05/02/2010,23.24,0.008643096
04/02/2010,23.04,-0.011221525
03/02/2010,23.3,-0.005136998
02/02/2010,23.42,0.009869207
01/02/2010,23.19,0.012147655
29/01/2010,22.91,-0.007392945
28/01/2010,23.08,-0.022703909
27/01/2010,23.61,0.003819228
26/01/2010,23.52,0.005115101
25/01/2010,23.4,0.002567396
22/01/2010,23.34,-0.029134423
21/01/2010,24.03,0.00083264
20/01/2010,24.01,-0.01200594
19/01/2010,24.3,0.013256201
15/01/2010,23.98,-0.014490007
14/01/2010,24.33,-0.002872976
13/01/2010,24.4,0.009057287
12/01/2010,24.18,-0.013555352
11/01/2010,24.51,-0.002851907
08/01/2010,24.58,0.007759892
07/01/2010,24.39,-0.013843869
06/01/2010,24.73,-0.010858743
05/01/2010,25,0.010454458
04/01/2010,24.74,0.020417206
31/12/2009,24.24,-0.01555496
30/12/2009,24.62,0.008566236
29/12/2009,24.41,0.001640017
28/12/2009,24.37,0.004111848
24/12/2009,24.27,0.002888387
23/12/2009,24.2,0.014987791
22/12/2009,23.84,-0.002513617
21/12/2009,23.9,0.002094242
18/12/2009,23.85,0.07214248
17/12/2009,22.19,-0.015649772
16/12/2009,22.54,0.011602094
15/12/2009,22.28,0.001796946
14/12/2009,22.24,0.002250732
11/12/2009,22.19,0.007690606
10/12/2009,22.02,0.00775021
09/12/2009,21.85,-0.011829073
08/12/2009,22.11,-0.011690781
07/12/2009,22.37,0
04/12/2009,22.37,0.005378767
03/12/2009,22.25,0.004504512
02/12/2009,22.15,-0.019227062
01/12/2009,22.58,0.006219478
30/11/2009,22.44,0.006258402
27/11/2009,22.3,-0.006703936
25/11/2009,22.45,0.007601199
24/11/2009,22.28,0.011738284
23/11/2009,22.02,0.021111385
20/11/2009,21.56,-0.014733232
19/11/2009,21.88,-0.035028278
18/11/2009,22.66,-0.008787403
17/11/2009,22.86,-0.006105558
16/11/2009,23,0.011368728
13/11/2009,22.74,-0.000439657
12/11/2009,22.75,-0.007008351
11/11/2009,22.91,0.010972241
10/11/2009,22.66,-0.015762148
09/11/2009,23.02,-0.009511529
06/11/2009,23.24,-0.032178898
05/11/2009,24,0.034763992
04/11/2009,23.18,0.009536266
03/11/2009,22.96,-0.00780915
02/11/2009,23.14,0.014363685
30/10/2009,22.81,-0.020395587
29/10/2009,23.28,0.03319082
28/10/2009,22.52,-0.041745192
27/10/2009,23.48,-0.005944816
26/10/2009,23.62,-0.007171514
23/10/2009,23.79,-0.024907888
22/10/2009,24.39,0.010302997
21/10/2009,24.14,-0.00165563
20/10/2009,24.18,-0.007827022
19/10/2009,24.37,0.044899507
16/10/2009,23.3,-0.005136998
15/10/2009,23.42,-0.008926733
14/10/2009,23.63,0.006794081
13/10/2009,23.47,0
12/10/2009,23.47,-0.009752038
09/10/2009,23.7,0
08/10/2009,23.7,-0.006728369
07/10/2009,23.86,0.010956705
06/10/2009,23.6,0.026187373
05/10/2009,22.99,-0.000434877
02/10/2009,23,0.002176279
01/10/2009,22.95,-0.031735082
30/09/2009,23.69,0.031299447
29/09/2009,22.96,-0.009104767
28/09/2009,23.17,0.016097802
25/09/2009,22.8,-0.005249356
24/09/2009,22.92,-0.023286951
23/09/2009,23.46,0.007272759
22/09/2009,23.29,0.003010108
21/09/2009,23.22,-0.001721171
18/09/2009,23.26,-0.012390673
17/09/2009,23.55,0.008100663
16/09/2009,23.36,0.031306905
15/09/2009,22.64,0.008427639
14/09/2009,22.45,-0.009310641
11/09/2009,22.66,0.030468307
10/09/2009,21.98,0.033776054
09/09/2009,21.25,0
08/09/2009,21.25,0.014218249
04/09/2009,20.95,0.012004946
03/09/2009,20.7,0.003872222
02/09/2009,20.62,-0.009652585
01/09/2009,20.82,-0.017615309
31/08/2009,21.19,-0.012661365
28/08/2009,21.46,0.016917697
27/08/2009,21.1,0.004750603
26/08/2009,21,0.021174997
25/08/2009,20.56,-0.008716762
24/08/2009,20.74,-0.009597003
21/08/2009,20.94,0.017341475
20/08/2009,20.58,-0.008708328
19/08/2009,20.76,0.012603172
18/08/2009,20.5,0.001953126
17/08/2009,20.46,-0.025574373
14/08/2009,20.99,0.034904173
13/08/2009,20.27,0.027508611
12/08/2009,19.72,0.030898442
11/08/2009,19.12,0.016878038
10/08/2009,18.8,0.007474674
07/08/2009,18.66,-0.096965245
06/08/2009,20.56,-0.00097229
05/08/2009,20.58,0.001945526
04/08/2009,20.54,-0.007276287
03/08/2009,20.69,0.012156726
31/07/2009,20.44,-0.004393466
30/07/2009,20.53,0.014226387
29/07/2009,20.24,0.003464492
28/07/2009,20.17,0.000495909
27/07/2009,20.16,-0.003960401
24/07/2009,20.24,-0.007874056
23/07/2009,20.4,0.023308767
22/07/2009,19.93,-0.002005013
21/07/2009,19.97,0.005020091
20/07/2009,19.87,0.000503398
17/07/2009,19.86,0.01063032
16/07/2009,19.65,-0.001017294
15/07/2009,19.67,0.057008899
14/07/2009,18.58,0.019565842
13/07/2009,18.22,0.008820344
10/07/2009,18.06,-0.004971013
09/07/2009,18.15,0.011637704
08/07/2009,17.94,0.000557569
07/07/2009,17.93,-0.032915753
06/07/2009,18.53,0.026245356
02/07/2009,18.05,-0.025165442
01/07/2009,18.51,-0.000540103
30/06/2009,18.52,-0.010206911
29/06/2009,18.71,-0.022722246
26/06/2009,19.14,0.004188488
25/06/2009,19.06,0.010548621
24/06/2009,18.86,0.017112717
23/06/2009,18.54,-0.004305712
22/06/2009,18.62,0.00161247
19/06/2009,18.59,0.003772573
18/06/2009,18.52,0.007588112
17/06/2009,18.38,0.016456762
16/06/2009,18.08,-0.013732707
15/06/2009,18.33,-0.048452383
12/06/2009,19.24,0
11/06/2009,19.24,-0.010855625
10/06/2009,19.45,0.027099105
09/06/2009,18.93,-0.049971767
08/06/2009,19.9,-0.15300142
05/06/2009,23.19,-0.000431127
04/06/2009,23.2,0.017830435
03/06/2009,22.79,-0.032379259
02/06/2009,23.54,-0.017267222
01/06/2009,23.95,0.022805042
29/05/2009,23.41,0.00944213
28/05/2009,23.19,0.000431313
27/05/2009,23.18,0.001295057
26/05/2009,23.15,0.018749187
22/05/2009,22.72,-0.006143065
21/05/2009,22.86,-0.018635426
20/05/2009,23.29,0.002149152
19/05/2009,23.24,-0.010699867
18/05/2009,23.49,0.021950526
15/05/2009,22.98,-0.021524723
14/05/2009,23.48,0.017182553
13/05/2009,23.08,-0.039087389
12/05/2009,24,-0.007885494
11/05/2009,24.19,-0.002889579
08/05/2009,24.26,0.152434648
07/05/2009,20.83,-0.038611199
06/05/2009,21.65,-0.006445695
05/05/2009,21.79,-0.001834022
04/05/2009,21.83,0.025047692
01/05/2009,21.29,0.033917748
30/04/2009,20.58,0.033097612
29/04/2009,19.91,0.044155017
28/04/2009,19.05,-0.009404458
27/04/2009,19.23,-0.006737522
24/04/2009,19.36,0.012997324
23/04/2009,19.11,0.010520876
22/04/2009,18.91,-0.017820178
21/04/2009,19.25,0.003642991
20/04/2009,19.18,-0.033327873
17/04/2009,19.83,-0.016504501
16/04/2009,20.16,-0.000991572
15/04/2009,20.18,-0.012312394
14/04/2009,20.43,-0.006343032
13/04/2009,20.56,-0.014006508
09/04/2009,20.85,0.025256321
08/04/2009,20.33,0.014866478
07/04/2009,20.03,-0.027088581
06/04/2009,20.58,0.020619287
03/04/2009,20.16,0.00447428
02/04/2009,20.07,0.052159061
01/04/2009,19.05,0.009493742
31/03/2009,18.87,0.00159109
30/03/2009,18.84,-0.02048929
27/03/2009,19.23,-0.021605779
26/03/2009,19.65,0.020566278
25/03/2009,19.25,-0.047180954
24/03/2009,20.18,-0.049780754
23/03/2009,21.21,0.069801442
20/03/2009,19.78,-0.005545767
19/03/2009,19.89,-0.011994147
18/03/2009,20.13,0.000496894
17/03/2009,20.12,0.0447229
16/03/2009,19.24,-0.047204907
13/03/2009,20.17,-0.012808057
12/03/2009,20.43,-0.018429232
11/03/2009,20.81,-0.028424462
10/03/2009,21.41,0.084255211
09/03/2009,19.68,-0.019124891
06/03/2009,20.06,0.02115948
05/03/2009,19.64,-0.057384684
04/03/2009,20.8,0.008691508
03/03/2009,20.62,0.083929982
02/03/2009,18.96,-0.019326796
27/02/2009,19.33,0.006748014
26/02/2009,19.2,-0.020619287
25/02/2009,19.6,-0.00508907
24/02/2009,19.7,0.055308826
23/02/2009,18.64,-0.034795287
20/02/2009,19.3,0.003113651
19/02/2009,19.24,0.002081166
18/02/2009,19.2,0.014162314
17/02/2009,18.93,-0.049469128
13/02/2009,19.89,-0.00451468
12/02/2009,19.98,-0.010950831
11/02/2009,20.2,0.037321528
10/02/2009,19.46,-0.05838525
09/02/2009,20.63,0.026524148
06/02/2009,20.09,-0.005955353
05/02/2009,20.21,0.035250377
04/02/2009,19.51,-0.013744172
03/02/2009,19.78,0.040232347
02/02/2009,19,-0.016184117
30/01/2009,19.31,-0.017454242
29/01/2009,19.65,-0.037457563
28/01/2009,20.4,0.045120435
27/01/2009,19.5,0.039754189
26/01/2009,18.74,0.015054048
23/01/2009,18.46,-0.003245
22/01/2009,18.52,-0.046937168
21/01/2009,19.41,0.1272949
20/01/2009,17.09,-0.085205574
16/01/2009,18.61,0.012435954
15/01/2009,18.38,0.054792911
14/01/2009,17.4,0.006920443
13/01/2009,17.28,-0.006345565
12/01/2009,17.39,-0.072628195
09/01/2009,18.7,-0.051079368
08/01/2009,19.68,0.026256335
07/01/2009,19.17,-0.072429838
06/01/2009,20.61,0.00340219
05/01/2009,20.54,
