Date,Close,EQT
26/01/2011,45.88,0.016039012
25/01/2011,45.15,-0.014948619
24/01/2011,45.83,-0.001090394
21/01/2011,45.88,0.008536771
20/01/2011,45.49,-0.01937581
19/01/2011,46.38,-0.014767524
18/01/2011,47.07,0.001701042
14/01/2011,46.99,0.010697577
13/01/2011,46.49,0.004959579
12/01/2011,46.26,0.003030961
11/01/2011,46.12,0.003692847
10/01/2011,45.95,0.007207632
07/01/2011,45.62,0.005495123
06/01/2011,45.37,-0.000881251
05/01/2011,45.41,0.008181361
04/01/2011,45.04,0.002890497
03/01/2011,44.91,0.001559889
31/12/2010,44.84,-0.001337197
30/12/2010,44.9,0.001560237
29/12/2010,44.83,0.000446229
28/12/2010,44.81,0.001786911
27/12/2010,44.73,-0.007128567
23/12/2010,45.05,0.010487656
22/12/2010,44.58,-0.008932619
21/12/2010,44.98,0.017266939
20/12/2010,44.21,0.003625655
17/12/2010,44.05,0.009809592
16/12/2010,43.62,0.007825126
15/12/2010,43.28,-0.001385362
14/12/2010,43.34,0.003467009
13/12/2010,43.19,0.003246756
10/12/2010,43.05,0.003490405
09/12/2010,42.9,-0.000931967
08/12/2010,42.94,-0.004415018
07/12/2010,43.13,0.000695814
06/12/2010,43.1,0.007218567
03/12/2010,42.79,0.006565088
02/12/2010,42.51,0.026700037
01/12/2010,41.39,0.022478347
30/11/2010,40.47,0.003217426
29/11/2010,40.34,0.003227812
26/11/2010,40.21,-0.011866641
24/11/2010,40.69,0.017102908
23/11/2010,40,-0.025424052
22/11/2010,41.03,0.000243754
19/11/2010,41.02,0.010291686
18/11/2010,40.6,0.008161292
17/11/2010,40.27,0.013751936
16/11/2010,39.72,-0.021420495
15/11/2010,40.58,-0.005896823
12/11/2010,40.82,-0.020129211
11/11/2010,41.65,0.014266957
10/11/2010,41.06,0.013485554
09/11/2010,40.51,0.049592757
08/11/2010,38.55,0.00494085
05/11/2010,38.36,-0.011920328
04/11/2010,38.82,0.027950102
03/11/2010,37.75,-0.005020489
02/11/2010,37.94,0.020234982
01/11/2010,37.18,-0.006968669
29/10/2010,37.44,0.004819286
28/10/2010,37.26,0.01323807
27/10/2010,36.77,-0.010550619
26/10/2010,37.16,-0.008307699
25/10/2010,37.47,0.001335292
22/10/2010,37.42,0.001069519
21/10/2010,37.38,-0.016450358
20/10/2010,38,0.003426918
19/10/2010,37.87,-0.012334496
18/10/2010,38.34,0.009960764
15/10/2010,37.96,0.001318044
14/10/2010,37.91,-0.00447428
13/10/2010,38.08,0.024725439
12/10/2010,37.15,-0.004297616
11/10/2010,37.31,0.000536193
08/10/2010,37.29,0.00322321
07/10/2010,37.17,-0.005366259
06/10/2010,37.37,0.015098696
05/10/2010,36.81,0.016434224
04/10/2010,36.21,-0.005508138
01/10/2010,36.41,0.009659244
30/09/2010,36.06,0.002220989
29/09/2010,35.98,0.045197404
28/09/2010,34.39,0.017305022
27/09/2010,33.8,0.000591891
24/09/2010,33.78,0.032799691
23/09/2010,32.69,-0.014576632
22/09/2010,33.17,-0.000301432
21/09/2010,33.18,-0.028522433
20/09/2010,34.14,0.007349732
17/09/2010,33.89,-0.014936579
16/09/2010,34.4,-0.005218916
15/09/2010,34.58,-0.001156069
14/09/2010,34.62,-0.000577534
13/09/2010,34.64,0.006371293
10/09/2010,34.42,-0.002321533
09/09/2010,34.5,0.019315789
08/09/2010,33.84,-0.00471699
07/09/2010,34,-0.014018921
03/09/2010,34.48,0.012549413
02/09/2010,34.05,0.002057916
01/09/2010,33.98,0.041459828
31/08/2010,32.6,-0.007639457
30/08/2010,32.85,-0.015705548
27/08/2010,33.37,0.025187191
26/08/2010,32.54,-0.009786011
25/08/2010,32.86,-0.003948373
24/08/2010,32.99,-0.025143498
23/08/2010,33.83,0.008609226
20/08/2010,33.54,-0.021239737
19/08/2010,34.26,-0.03188551
18/08/2010,35.37,-0.010406507
17/08/2010,35.74,0.001119821
16/08/2010,35.7,-0.01252626
13/08/2010,36.15,-0.002762433
12/08/2010,36.25,-0.026675507
11/08/2010,37.23,-0.03975777
10/08/2010,38.74,-0.008226267
09/08/2010,39.06,0.002563447
06/08/2010,38.96,-0.009706334
05/08/2010,39.34,0.020804654
04/08/2010,38.53,-0.001815118
03/08/2010,38.6,0.001815118
02/08/2010,38.53,0.049205511
30/07/2010,36.68,-0.004895305
29/07/2010,36.86,-0.025446666
28/07/2010,37.81,0.011170329
27/07/2010,37.39,-0.008787169
26/07/2010,37.72,0.014419475
23/07/2010,37.18,-0.01653812
22/07/2010,37.8,0.026267927
21/07/2010,36.82,-0.017766282
20/07/2010,37.48,0.029513446
19/07/2010,36.39,0.01105289
16/07/2010,35.99,-0.038964199
15/07/2010,37.42,0.010476926
14/07/2010,37.03,-0.002696873
13/07/2010,37.13,0.006213717
12/07/2010,36.9,-0.004596466
09/07/2010,37.07,-0.007257121
08/07/2010,37.34,0.001339944
07/07/2010,37.29,0.038545157
06/07/2010,35.88,0.014881645
02/07/2010,35.35,-0.001695874
01/07/2010,35.41,-0.020406019
30/06/2010,36.14,-0.003039096
29/06/2010,36.25,-0.041340481
28/06/2010,37.78,-0.007646708
25/06/2010,38.07,0.005795591
24/06/2010,37.85,-0.011818916
23/06/2010,38.3,-0.01168086
22/06/2010,38.75,-0.042193956
21/06/2010,40.42,-0.01351538
18/06/2010,40.97,-0.000731975
17/06/2010,41,-0.012603172
16/06/2010,41.52,0.002411383
15/06/2010,41.42,0.015081775
14/06/2010,40.8,0.001962709
11/06/2010,40.72,0.007147289
10/06/2010,40.43,0.053339204
09/06/2010,38.33,-0.00805513
08/06/2010,38.64,0.015386925
07/06/2010,38.05,-0.001313198
04/06/2010,38.1,-0.067977483
03/06/2010,40.78,0.030626071
02/06/2010,39.55,0.044463256
01/06/2010,37.83,-0.035319174
28/05/2010,39.19,0.007684464
27/05/2010,38.89,0.039601346
26/05/2010,37.38,0.014551591
25/05/2010,36.84,-0.009186771
24/05/2010,37.18,-0.030983546
21/05/2010,38.35,0.017094433
20/05/2010,37.7,-0.048411161
19/05/2010,39.57,-0.023477602
18/05/2010,40.51,-0.016646651
17/05/2010,41.19,-0.026118653
14/05/2010,42.28,-0.008713113
13/05/2010,42.65,-0.006077625
12/05/2010,42.91,0.018344823
11/05/2010,42.13,0.000237389
10/05/2010,42.12,0.057158414
07/05/2010,39.78,-0.022126446
06/05/2010,40.67,-0.039769068
05/05/2010,42.32,-0.036426716
04/05/2010,43.89,-0.013802685
03/05/2010,44.5,0.022958163
30/04/2010,43.49,-0.006874454
29/04/2010,43.79,-0.015184428
28/04/2010,44.46,0.015412816
27/04/2010,43.78,-0.041169125
26/04/2010,45.62,0.0004385
23/04/2010,45.6,0.027569554
22/04/2010,44.36,0.015905811
21/04/2010,43.66,-0.007302634
20/04/2010,43.98,0.006844654
19/04/2010,43.68,-0.001829827
16/04/2010,43.76,-0.020358088
15/04/2010,44.66,-0.004691174
14/04/2010,44.87,0.004243446
13/04/2010,44.68,-0.005134513
12/04/2010,44.91,0.002229158
09/04/2010,44.81,0.031050653
08/04/2010,43.44,0.000690846
07/04/2010,43.41,0.00046083
06/04/2010,43.39,0.002538365
05/04/2010,43.28,0.028118066
01/04/2010,42.08,0.026000502
31/03/2010,41,-0.002679334
30/03/2010,41.11,-0.002429544
29/03/2010,41.21,0.022577646
26/03/2010,40.29,-0.01282385
25/03/2010,40.81,-0.017007213
24/03/2010,41.51,-0.005285933
23/03/2010,41.73,0.009631666
22/03/2010,41.33,-0.009392002
19/03/2010,41.72,-0.024622456
18/03/2010,42.76,-0.019912675
17/03/2010,43.62,-0.001832341
16/03/2010,43.7,0.004587164
15/03/2010,43.5,-0.009153382
12/03/2010,43.9,0.001823986
11/03/2010,43.82,-0.01943564
10/03/2010,44.68,-0.058463143
09/03/2010,47.37,0.005716116
08/03/2010,47.1,-0.004871343
05/03/2010,47.33,0.02828558
04/03/2010,46.01,-0.004121034
03/03/2010,46.2,0.009788006
02/03/2010,45.75,0.018308662
01/03/2010,44.92,0.026162972
26/02/2010,43.76,-0.005242177
25/02/2010,43.99,-0.001363017
24/02/2010,44.05,0.008663985
23/02/2010,43.67,-0.018153437
22/02/2010,44.47,-0.014510803
19/02/2010,45.12,0.014960645
18/02/2010,44.45,0.00496167
17/02/2010,44.23,-0.000226065
16/02/2010,44.24,0.028429242
12/02/2010,43,0.004428396
11/02/2010,42.81,0.009387537
10/02/2010,42.41,-0.01428094
09/02/2010,43.02,0.015224559
08/02/2010,42.37,-0.012198134
05/02/2010,42.89,-0.008127294
04/02/2010,43.24,-0.059916965
03/02/2010,45.91,-0.00629684
02/02/2010,46.2,0.030548469
01/02/2010,44.81,0.017787253
29/01/2010,44.02,-0.008144841
28/01/2010,44.38,0.034616637
27/01/2010,42.87,0.00397336
26/01/2010,42.7,-0.004439778
25/01/2010,42.89,0.017166794
22/01/2010,42.16,-0.02598765
21/01/2010,43.27,-0.009888548
20/01/2010,43.7,-0.013636575
19/01/2010,44.3,0.014552326
15/01/2010,43.66,-0.016807118
14/01/2010,44.4,0.009277134
13/01/2010,43.99,0.007300968
12/01/2010,43.67,-0.013194004
11/01/2010,44.25,-0.000903546
08/01/2010,44.29,-0.008543217
07/01/2010,44.67,-0.013563299
06/01/2010,45.28,0.003983187
05/01/2010,45.1,0.006897346
04/01/2010,44.79,0.019615103
31/12/2009,43.92,-0.014466798
30/12/2009,44.56,-0.007601199
29/12/2009,44.9,-0.006880507
28/12/2009,45.21,0.004655812
24/12/2009,45,0.015226447
23/12/2009,44.32,0.006337731
22/12/2009,44.04,0.004323593
21/12/2009,43.85,0.011929483
18/12/2009,43.33,0.003236249
17/12/2009,43.19,-0.007151951
16/12/2009,43.5,0.006688988
15/12/2009,43.21,-0.004617879
14/12/2009,43.41,0.035642694
11/12/2009,41.89,0.010318028
10/12/2009,41.46,0.018255344
09/12/2009,40.71,-0.000736648
08/12/2009,40.74,-0.01534557
07/12/2009,41.37,-0.001931901
04/12/2009,41.45,0.001690209
03/12/2009,41.38,-0.010337873
02/12/2009,41.81,0.004314484
01/12/2009,41.63,0.011597134
30/11/2009,41.15,0.010995835
27/11/2009,40.7,-0.024033199
25/11/2009,41.69,0.013037365
24/11/2009,41.15,0.003895793
23/11/2009,40.99,0.011038993
20/11/2009,40.54,-0.002709695
19/11/2009,40.65,-0.026221459
18/11/2009,41.73,-0.01969455
17/11/2009,42.56,-0.016082388
16/11/2009,43.25,0.01890592
13/11/2009,42.44,0.003304228
12/11/2009,42.3,-0.029352212
11/11/2009,43.56,0.000918696
10/11/2009,43.52,0.003222097
09/11/2009,43.38,0.033520072
06/11/2009,41.95,-0.013731276
05/11/2009,42.53,0.019468801
04/11/2009,41.71,-0.003828672
03/11/2009,41.87,0.004548183
02/11/2009,41.68,-0.00430932
30/10/2009,41.86,-0.05665396
29/10/2009,44.3,0.046197591
28/10/2009,42.3,-0.033247279
27/10/2009,43.73,0.011962415
26/10/2009,43.21,-0.030315712
23/10/2009,44.54,-0.009607939
22/10/2009,44.97,-0.016977588
21/10/2009,45.74,0.002407794
20/10/2009,45.63,0
19/10/2009,45.63,0.008141755
16/10/2009,45.26,-0.002207019
15/10/2009,45.36,0.015776352
14/10/2009,44.65,0.014210231
13/10/2009,44.02,-0.011519043
12/10/2009,44.53,0.020647359
09/10/2009,43.62,0.005286761
08/10/2009,43.39,0.022373341
07/10/2009,42.43,-0.009849986
06/10/2009,42.85,0.013864633
05/10/2009,42.26,0.033200066
02/10/2009,40.88,-0.003662561
01/10/2009,41.03,-0.037550747
30/09/2009,42.6,-0.007017573
29/09/2009,42.9,0.018824085
28/09/2009,42.1,0.019185241
25/09/2009,41.3,-0.008438869
24/09/2009,41.65,-0.010508814
23/09/2009,42.09,-0.016961537
22/09/2009,42.81,0.034941166
21/09/2009,41.34,-0.01560094
18/09/2009,41.99,0.001429934
17/09/2009,41.93,-0.003808622
16/09/2009,42.09,-0.012982597
15/09/2009,42.64,0.002112925
14/09/2009,42.55,-0.001174398
11/09/2009,42.6,0.006358199
10/09/2009,42.33,0.023907426
09/09/2009,41.33,0.006797793
08/09/2009,41.05,0.038996621
04/09/2009,39.48,0.013258736
03/09/2009,38.96,0.003599901
02/09/2009,38.82,-0.006419331
01/09/2009,39.07,-0.015240325
31/08/2009,39.67,-0.027596531
28/08/2009,40.78,0.001472393
27/08/2009,40.72,-0.013900968
26/08/2009,41.29,-0.00024216
25/08/2009,41.3,-0.009398792
24/08/2009,41.69,0.004567865
21/08/2009,41.5,0.021186717
20/08/2009,40.63,0.010888502
19/08/2009,40.19,0.011008367
18/08/2009,39.75,0.023159198
17/08/2009,38.84,-0.034167565
14/08/2009,40.19,-0.00273326
13/08/2009,40.3,0.002235748
12/08/2009,40.21,0.019588773
11/08/2009,39.43,-0.019588773
10/08/2009,40.21,0.016297214
07/08/2009,39.56,0.018882929
06/08/2009,38.82,-0.002058673
05/08/2009,38.9,-0.028385079
04/08/2009,40.02,0.001500375
03/08/2009,39.96,0.040342463
31/07/2009,38.38,0.004962789
30/07/2009,38.19,0.025458813
29/07/2009,37.23,-0.007492676
28/07/2009,37.51,-0.00133209
27/07/2009,37.56,0.003734333
24/07/2009,37.42,0.006972407
23/07/2009,37.16,0.038682645
22/07/2009,35.75,-0.013061183
21/07/2009,36.22,0.011942928
20/07/2009,35.79,0.017759452
17/07/2009,35.16,0.007422244
16/07/2009,34.9,0.024950526
15/07/2009,34.04,0.030120064
14/07/2009,33.03,0.009735398
13/07/2009,32.71,0.015093464
10/07/2009,32.22,-0.006804851
09/07/2009,32.44,0.015533086
08/07/2009,31.94,-0.004061871
07/07/2009,32.07,-0.022202577
06/07/2009,32.79,-0.039173793
02/07/2009,34.1,-0.028333783
01/07/2009,35.08,0.004857846
30/06/2009,34.91,-0.014220945
29/06/2009,35.41,0.032432172
26/06/2009,34.28,-0.005237137
25/06/2009,34.46,0.022598174
24/06/2009,33.69,-0.004146925
23/06/2009,33.83,-0.001772003
22/06/2009,33.89,-0.0689732
19/06/2009,36.31,-0.013676362
18/06/2009,36.81,0.010651473
17/06/2009,36.42,-0.007931123
16/06/2009,36.71,-0.015675997
15/06/2009,37.29,-0.02227618
12/06/2009,38.13,0.000524659
11/06/2009,38.11,0.027398974
10/06/2009,37.08,0.013302762
09/06/2009,36.59,0.002462718
08/06/2009,36.5,-0.010357138
05/06/2009,36.88,0.009535558
04/06/2009,36.53,0.005214778
03/06/2009,36.34,-0.048606695
02/06/2009,38.15,-0.019468493
01/06/2009,38.9,0.043342306
29/05/2009,37.25,0.020065749
28/05/2009,36.51,0.032287803
27/05/2009,35.35,-0.051816496
26/05/2009,37.23,0.034707678
22/05/2009,35.96,-0.00609927
21/05/2009,36.18,-0.024031741
20/05/2009,37.06,-0.001078749
19/05/2009,37.1,0.01002311
18/05/2009,36.73,0.032372449
15/05/2009,35.56,-0.020320811
14/05/2009,36.29,0.013594328
13/05/2009,35.8,-0.0418494
12/05/2009,37.33,-0.008004312
11/05/2009,37.63,-0.034477168
08/05/2009,38.95,0.034477168
07/05/2009,37.63,-0.002388853
06/05/2009,37.72,0.053919948
05/05/2009,35.74,-0.011406439
04/05/2009,36.15,0.043245399
01/05/2009,34.62,0.029013024
30/04/2009,33.63,-0.061970552
29/04/2009,35.78,0.053089499
28/04/2009,33.93,-0.00294291
27/04/2009,34.03,-0.014296378
24/04/2009,34.52,0.022262196
23/04/2009,33.76,0.010122147
22/04/2009,33.42,-0.019849563
21/04/2009,34.09,0.02796137
20/04/2009,33.15,-0.045120435
17/04/2009,34.68,-0.001152738
16/04/2009,34.72,0.007806892
15/04/2009,34.45,0.004655231
14/04/2009,34.29,0.007023734
13/04/2009,34.05,0.009738899
09/04/2009,33.72,0.030410292
08/04/2009,32.71,0.022257488
07/04/2009,31.99,-0.029871351
06/04/2009,32.96,-0.015653541
03/04/2009,33.48,0.01686787
02/04/2009,32.92,0.047909629
01/04/2009,31.38,0.001594642
31/03/2009,31.33,0.002556729
30/03/2009,31.25,-0.056304716
27/03/2009,33.06,-0.045818565
26/03/2009,34.61,0.017782133
25/03/2009,34,-0.029558802
24/03/2009,35.02,-0.014176591
23/03/2009,35.52,0.063938101
20/03/2009,33.32,-0.031608007
19/03/2009,34.39,0.030708052
18/03/2009,33.35,0.019988552
17/03/2009,32.69,0.03169936
16/03/2009,31.67,0.010474624
13/03/2009,31.34,-0.00031903
12/03/2009,31.35,0.050705874
11/03/2009,29.8,-0.008686991
10/03/2009,30.06,0.045253511
09/03/2009,28.73,0.005584657
06/03/2009,28.57,0.003506315
05/03/2009,28.47,-0.048673075
04/03/2009,29.89,0.073567675
03/03/2009,27.77,-0.000719942
02/03/2009,27.79,-0.10121375
27/02/2009,30.75,-0.012924251
26/02/2009,31.15,0.003859767
25/02/2009,31.03,0.023806766
24/02/2009,30.3,0.036979003
23/02/2009,29.2,-0.041260255
20/02/2009,30.43,-0.049056157
19/02/2009,31.96,-0.009032922
18/02/2009,32.25,-0.052842481
17/02/2009,34,-0.070951736
13/02/2009,36.5,0.014627003
12/02/2009,35.97,0.000834376
11/02/2009,35.94,-0.02473333
10/02/2009,36.84,-0.040431039
09/02/2009,38.36,-0.007013927
06/02/2009,38.63,0.021984659
05/02/2009,37.79,0.033910677
04/02/2009,36.53,0.014337163
03/02/2009,36.01,0.03965402
02/02/2009,34.61,0.011040205
30/01/2009,34.23,-0.034738673
29/01/2009,35.44,-0.067373804
28/01/2009,37.91,0.035986697
27/01/2009,36.57,0
26/01/2009,36.57,0.020442701
23/01/2009,35.83,0.055370517
22/01/2009,33.9,0.009484363
21/01/2009,33.58,0.081880807
20/01/2009,30.94,-0.064457716
16/01/2009,33,0.036726856
15/01/2009,31.81,-0.005955197
14/01/2009,32,-0.039521149
13/01/2009,33.29,0.011784394
12/01/2009,32.9,-0.028466342
09/01/2009,33.85,0.001478197
08/01/2009,33.8,-0.000591541
07/01/2009,33.82,-0.042263888
06/01/2009,35.28,-0.019090978
05/01/2009,35.96,
