Date,Close,ROP
06/11/2013,126.12,0.010841943
05/11/2013,124.76,-0.012347311
04/11/2013,126.31,-0.007414453
01/11/2013,127.25,0.003463752
31/10/2013,126.81,0.008871345
30/10/2013,125.69,-0.019382895
29/10/2013,128.15,0.030825308
28/10/2013,124.26,-0.06827369
25/10/2013,133.04,0.011110806
24/10/2013,131.57,-0.00787346
23/10/2013,132.61,-0.007737128
22/10/2013,133.64,0.012196191
21/10/2013,132.02,-0.000378659
18/10/2013,132.07,0.005771145
17/10/2013,131.31,0.010026489
16/10/2013,130,0.002156169
15/10/2013,129.72,-0.008902591
14/10/2013,130.88,7.64088E-05
11/10/2013,130.87,0.005055932
10/10/2013,130.21,0.025040189
09/10/2013,126.99,-0.007843793
08/10/2013,127.99,-0.015659235
07/10/2013,130.01,0.000692494
04/10/2013,129.92,-0.004530976
03/10/2013,130.51,-0.011806513
02/10/2013,132.06,-0.01136932
01/10/2013,133.57,0.005254478
30/09/2013,132.87,-0.004205789
27/09/2013,133.43,-0.011771854
26/09/2013,135.01,0.009825163
25/09/2013,133.69,-0.004552417
24/09/2013,134.3,0.005899722
23/09/2013,133.51,-0.003588789
20/09/2013,133.99,-0.004616538
19/09/2013,134.61,0.005811371
18/09/2013,133.83,0.014298859
17/09/2013,131.93,0.000909987
16/09/2013,131.81,0.008303861
13/09/2013,130.72,0.005138639
12/09/2013,130.05,0.001847149
11/09/2013,129.81,0.000847752
10/09/2013,129.7,0.012725187
09/09/2013,128.06,0.012731017
06/09/2013,126.44,0
05/09/2013,126.44,0.001345416
04/09/2013,126.27,0.013153364
03/09/2013,124.62,0.007409828
30/08/2013,123.7,-0.002502928
29/08/2013,124.01,0.002098806
28/08/2013,123.75,0.004860277
27/08/2013,123.15,-0.018743259
26/08/2013,125.48,-0.004135524
23/08/2013,126,0.004055833
22/08/2013,125.49,0.010977235
21/08/2013,124.12,-0.006504741
20/08/2013,124.93,0.00256472
19/08/2013,124.61,-0.007037214
16/08/2013,125.49,0.003512417
15/08/2013,125.05,-0.012792674
14/08/2013,126.66,-0.007002113
13/08/2013,127.55,0.002905039
12/08/2013,127.18,0.011307597
09/08/2013,125.75,-0.000635981
08/08/2013,125.83,-0.001508835
07/08/2013,126.02,-0.002536061
06/08/2013,126.34,-0.002687536
05/08/2013,126.68,-0.005746011
02/08/2013,127.41,-0.004385628
01/08/2013,127.97,0.015831465
31/07/2013,125.96,-0.005857691
30/07/2013,126.7,-0.000946671
29/07/2013,126.82,-0.034030335
26/07/2013,131.21,-0.002663928
25/07/2013,131.56,-0.001519065
24/07/2013,131.76,-0.001819837
23/07/2013,132,-0.00219456
22/07/2013,132.29,0.004469874
19/07/2013,131.7,0.00808116
18/07/2013,130.64,0.010851686
17/07/2013,129.23,0.00216903
16/07/2013,128.95,-0.011565279
15/07/2013,130.45,0.000306678
12/07/2013,130.41,0.001688412
11/07/2013,130.19,0.015559396
10/07/2013,128.18,-0.002182046
09/07/2013,128.46,0.012060605
08/07/2013,126.92,-0.007222515
05/07/2013,127.84,0.02607224
03/07/2013,124.55,-0.001043213
02/07/2013,124.68,-0.005997379
01/07/2013,125.43,0.009693647
28/06/2013,124.22,0.001772622
27/06/2013,124,0.029545093
26/06/2013,120.39,0.000997258
25/06/2013,120.27,0.00208082
24/06/2013,120.02,-0.017018172
21/06/2013,122.08,0.006657103
20/06/2013,121.27,-0.020324742
19/06/2013,123.76,-0.008528493
18/06/2013,124.82,0.010388658
17/06/2013,123.53,0.025083282
14/06/2013,120.47,-0.008513504
13/06/2013,121.5,0.016012289
12/06/2013,119.57,-0.014364842
11/06/2013,121.3,-0.020481316
10/06/2013,123.81,0.000484731
07/06/2013,123.75,0.013259234
06/06/2013,122.12,8.189E-05
05/06/2013,122.11,-0.015036655
04/06/2013,123.96,-0.01218745
03/06/2013,125.48,0.010092196
31/05/2013,124.22,-0.008257553
30/05/2013,125.25,0.007694195
29/05/2013,124.29,-0.016279986
28/05/2013,126.33,0.02622549
24/05/2013,123.06,-0.000568666
23/05/2013,123.13,-0.000649509
22/05/2013,123.21,-0.012822239
21/05/2013,124.8,0.00707626
20/05/2013,123.92,0.001049615
17/05/2013,123.79,0.020567117
16/05/2013,121.27,-0.006247451
15/05/2013,122.03,-0.002291889
14/05/2013,122.31,0.01076826
13/05/2013,121,-0.005193104
10/05/2013,121.63,0.006185332
09/05/2013,120.88,-0.001653166
08/05/2013,121.08,0.000330415
07/05/2013,121.04,0.006964047
06/05/2013,120.2,0.003583785
03/05/2013,119.77,0.010407144
02/05/2013,118.53,0.003465036
01/05/2013,118.12,-0.012869757
30/04/2013,119.65,0.008140019
29/04/2013,118.68,-0.038270714
26/04/2013,123.31,-0.002834354
25/04/2013,123.66,-0.002423069
24/04/2013,123.96,8.06744E-05
23/04/2013,123.95,0.011848864
22/04/2013,122.49,-8.1636E-05
19/04/2013,122.5,0.00122524
18/04/2013,122.35,0.014904142
17/04/2013,120.54,-0.005955353
16/04/2013,121.26,0.018141464
15/04/2013,119.08,-0.035311374
12/04/2013,123.36,-0.00799326
11/04/2013,124.35,-0.000321621
10/04/2013,124.39,0.012946212
09/04/2013,122.79,-0.004225931
08/04/2013,123.31,0.005529818
05/04/2013,122.63,-0.010625886
04/04/2013,123.94,0.004123384
03/04/2013,123.43,-0.009996053
02/04/2013,124.67,-0.009976538
01/04/2013,125.92,-0.010978272
28/03/2013,127.31,0.009311936
27/03/2013,126.13,0.000158579
26/03/2013,126.11,0.009721192
25/03/2013,124.89,-0.006066914
22/03/2013,125.65,0.009837325
21/03/2013,124.42,-0.013174369
20/03/2013,126.07,0.005966842
19/03/2013,125.32,0.006725406
18/03/2013,124.48,-0.002086511
15/03/2013,124.74,-0.009335795
14/03/2013,125.91,0.009977335
13/03/2013,124.66,0.000320924
12/03/2013,124.62,-0.01291575
11/03/2013,126.24,0.003014679
08/03/2013,125.86,0.002306806
07/03/2013,125.57,0.004709647
06/03/2013,124.98,-0.006142084
05/03/2013,125.75,0.005662123
04/03/2013,125.04,0.000800064
01/03/2013,124.94,0.002644762
28/02/2013,124.61,0.001767069
27/02/2013,124.39,0.017271867
26/02/2013,122.26,0.007883109
25/02/2013,121.3,-0.02451163
22/02/2013,124.31,0.018757401
21/02/2013,122,0.003284075
20/02/2013,121.6,-0.000493299
19/02/2013,121.66,0.013405248
15/02/2013,120.04,0.001500626
14/02/2013,119.86,0.000667668
13/02/2013,119.78,0.001754753
12/02/2013,119.57,0.003770586
11/02/2013,119.12,-0.001845174
08/02/2013,119.34,0.007738935
07/02/2013,118.42,-0.007738935
06/02/2013,119.34,0.005293018
05/02/2013,118.71,0.010415438
04/02/2013,117.48,-0.015289397
01/02/2013,119.29,0.015544792
31/01/2013,117.45,-0.002211261
30/01/2013,117.71,-0.012578782
29/01/2013,119.2,0.005889794
28/01/2013,118.5,-0.00278094
25/01/2013,118.83,0.001937414
24/01/2013,118.6,0.007617472
23/01/2013,117.7,-0.003138655
22/01/2013,118.07,0.014588835
18/01/2013,116.36,0.009845489
17/01/2013,115.22,0.009417579
16/01/2013,114.14,-0.001575769
15/01/2013,114.32,0.000349956
14/01/2013,114.28,-0.000874661
11/01/2013,114.38,-0.000786541
10/01/2013,114.47,-0.006356968
09/01/2013,115.2,0.003565376
08/01/2013,114.79,-0.002175522
07/01/2013,115.04,-0.004163781
04/01/2013,115.52,0.007908615
03/01/2013,114.61,0.001134925
02/01/2013,114.48,0.026554933
31/12/2012,111.48,0.022956141
28/12/2012,108.95,-0.010227466
27/12/2012,110.07,0.003184861
26/12/2012,109.72,-0.009434032
24/12/2012,110.76,-0.002434737
21/12/2012,111.03,0.002525026
20/12/2012,110.75,0.011807585
19/12/2012,109.45,-0.016132306
18/12/2012,111.23,0.009938643
17/12/2012,110.13,0.00118112
14/12/2012,110,-0.011748892
13/12/2012,111.3,-0.007697165
12/12/2012,112.16,-0.005335243
11/12/2012,112.76,0.004711329
10/12/2012,112.23,0.004107149
07/12/2012,111.77,0.002777406
06/12/2012,111.46,0.008288336
05/12/2012,110.54,0.013020899
04/12/2012,109.11,-0.009486526
03/12/2012,110.15,-0.01245054
30/11/2012,111.53,0.002693483
29/11/2012,111.23,-0.001257862
28/11/2012,111.37,0.002697358
27/11/2012,111.07,-0.006372021
26/11/2012,111.78,-0.012093336
23/11/2012,113.14,0.011377901
21/11/2012,111.86,-0.009962723
20/11/2012,112.98,0.017050179
19/11/2012,111.07,0.029141135
16/11/2012,107.88,0.001762769
15/11/2012,107.69,0.006427895
14/11/2012,107,-0.009302393
13/11/2012,108,-0.007839561
12/11/2012,108.85,0.00229938
09/11/2012,108.6,0.003228041
08/11/2012,108.25,-0.009012384
07/11/2012,109.23,-0.020299746
06/11/2012,111.47,0.009826538
05/11/2012,110.38,-0.000452878
02/11/2012,110.43,0.00544812
01/11/2012,109.83,0.006027416
31/10/2012,109.17,0.003394966
26/10/2012,108.8,-0.000367579
25/10/2012,108.84,0.02351956
24/10/2012,106.31,-0.004130298
23/10/2012,106.75,-0.007930996
22/10/2012,107.6,-0.001949771
19/10/2012,107.81,-0.020655253
18/10/2012,110.06,-0.007152264
17/10/2012,110.85,0.00018044
16/10/2012,110.83,0.006699283
15/10/2012,110.09,0.004917147
12/10/2012,109.55,-0.001368301
11/10/2012,109.7,0.010814879
10/10/2012,108.52,-0.002025224
09/10/2012,108.74,-0.020840723
08/10/2012,111.03,-0.001709787
05/10/2012,111.22,0.009757938
04/10/2012,110.14,0.008021921
03/10/2012,109.26,-0.002011521
02/10/2012,109.48,0.002286133
01/10/2012,109.23,-0.006024115
28/09/2012,109.89,-0.002090815
27/09/2012,110.12,0.005920141
26/09/2012,109.47,-0.006101745
25/09/2012,110.14,-0.008498379
24/09/2012,111.08,0.016978028
21/09/2012,109.21,0.003853216
20/09/2012,108.79,-0.001928464
19/09/2012,109,0.025176675
18/09/2012,106.29,0.01364045
17/09/2012,104.85,-0.003332543
14/09/2012,105.2,0.001426873
13/09/2012,105.05,0.009372678
12/09/2012,104.07,-0.003740473
11/09/2012,104.46,-0.001817226
10/09/2012,104.65,-0.001909308
07/09/2012,104.85,-0.000572082
06/09/2012,104.91,0.027933967
05/09/2012,102.02,-0.00459636
04/09/2012,102.49,-0.002922839
31/08/2012,102.79,0.002630171
30/08/2012,102.52,-0.006320212
29/08/2012,103.17,-0.000387634
28/08/2012,103.21,-0.005989199
27/08/2012,103.83,-0.003365226
24/08/2012,104.18,-0.003162588
23/08/2012,104.51,0.005276551
22/08/2012,103.96,-0.002209946
21/08/2012,104.19,-0.009171747
20/08/2012,105.15,-0.008805624
17/08/2012,106.08,0.002643007
16/08/2012,105.8,0.007590169
15/08/2012,105,0.002192879
14/08/2012,104.77,-0.002002384
13/08/2012,104.98,0.002097836
10/08/2012,104.76,0.008435633
09/08/2012,103.88,-0.002499761
08/08/2012,104.14,0.007711625
07/08/2012,103.34,0.000677605
06/08/2012,103.27,-0.002611094
03/08/2012,103.54,0.014397136
02/08/2012,102.06,0.006093385
01/08/2012,101.44,0.019812485
31/07/2012,99.45,-0.001908685
30/07/2012,99.64,0.010593854
27/07/2012,98.59,0.027976729
26/07/2012,95.87,0.021615054
25/07/2012,93.82,0.000959744
24/07/2012,93.73,-0.021948755
23/07/2012,95.81,-0.012653145
20/07/2012,97.03,0.004337954
19/07/2012,96.61,0.003421643
18/07/2012,96.28,0.017814576
17/07/2012,94.58,-0.001056747
16/07/2012,94.68,-0.015822618
13/07/2012,96.19,0.01836069
12/07/2012,94.44,-0.004015645
11/07/2012,94.82,-0.015487961
10/07/2012,96.3,-0.007757991
09/07/2012,97.05,-0.000721018
06/07/2012,97.12,-0.019879344
05/07/2012,99.07,0.003235267
03/07/2012,98.75,0.012533919
02/07/2012,97.52,-0.010810916
29/06/2012,98.58,0.032999488
28/06/2012,95.38,-0.008768323
27/06/2012,96.22,0.006464416
26/06/2012,95.6,-0.005632642
25/06/2012,96.14,-0.031433353
22/06/2012,99.21,0.001008471
21/06/2012,99.11,-0.026681523
20/06/2012,101.79,-0.010748589
19/06/2012,102.89,0.014291551
18/06/2012,101.43,0.006428982
15/06/2012,100.78,0.007969757
14/06/2012,99.98,0.006723895
13/06/2012,99.31,-0.013899529
12/06/2012,100.7,0.021886226
11/06/2012,98.52,-0.016509334
08/06/2012,100.16,0.011144134
07/06/2012,99.05,-0.003326113
06/06/2012,99.38,0.025890754
05/06/2012,96.84,0.00964988
04/06/2012,95.91,-0.016442126
01/06/2012,97.5,-0.037443988
31/05/2012,101.22,-0.004632604
30/05/2012,101.69,-0.008714012
29/05/2012,102.58,0.022078563
25/05/2012,100.34,-0.000199302
24/05/2012,100.36,0.001595533
23/05/2012,100.2,0.00841857
22/05/2012,99.36,0.006056954
21/05/2012,98.76,0.032729071
18/05/2012,95.58,-0.013303044
17/05/2012,96.86,-0.036293897
16/05/2012,100.44,-0.00506481
15/05/2012,100.95,-0.000495172
14/05/2012,101,-0.008478805
11/05/2012,101.86,0.001965409
10/05/2012,101.66,0.008197982
09/05/2012,100.83,-0.002970888
08/05/2012,101.13,0.001682419
07/05/2012,100.96,0.002280729
04/05/2012,100.73,-0.014683683
03/05/2012,102.22,-0.007504543
02/05/2012,102.99,0.001943824
01/05/2012,102.79,0.008696132
30/04/2012,101.9,-0.007722801
27/04/2012,102.69,0.005566149
26/04/2012,102.12,0.008654657
25/04/2012,101.24,0.024396331
24/04/2012,98.8,-0.000505945
23/04/2012,98.85,0.007208519
20/04/2012,98.14,0.012199649
