Date,Close,HAL
27/01/2011,43.17,-0.005313632
26/01/2011,43.4,0.076592445
25/01/2011,40.2,0.016301301
24/01/2011,39.55,0.009144082
21/01/2011,39.19,0.003322687
20/01/2011,39.06,-0.004597709
19/01/2011,39.24,-0.02018232
18/01/2011,40.04,0.001249532
14/01/2011,39.99,0.019187663
13/01/2011,39.23,-0.016683906
12/01/2011,39.89,0.012867593
11/01/2011,39.38,0.031208206
10/01/2011,38.17,-0.007308829
07/01/2011,38.45,0.005999757
06/01/2011,38.22,-0.030914363
05/01/2011,39.42,-0.003292392
04/01/2011,39.55,-0.029890145
03/01/2011,40.75,-0.001961266
31/12/2010,40.83,-0.004398834
30/12/2010,41.01,0.007833577
29/12/2010,40.69,0.026395955
28/12/2010,39.63,-0.005786908
27/12/2010,39.86,-0.011474309
23/12/2010,40.32,-0.002229655
22/12/2010,40.41,0.00297398
21/12/2010,40.29,0.003480859
20/12/2010,40.15,0.006496774
17/12/2010,39.89,-0.009481109
16/12/2010,40.27,0.01199115
15/12/2010,39.79,-0.031905761
14/12/2010,41.08,-0.001702542
13/12/2010,41.15,0.022859543
10/12/2010,40.22,-0.005949447
09/12/2010,40.46,0.005700846
08/12/2010,40.23,-0.003721627
07/12/2010,40.38,-0.010837544
06/12/2010,40.82,-0.00805177
03/12/2010,41.15,0.013209585
02/12/2010,40.61,0.035592729
01/12/2010,39.19,0.035054868
30/11/2010,37.84,-0.000792498
29/11/2010,37.87,0.035204495
26/11/2010,36.56,-0.021913497
24/11/2010,37.37,0.024652474
23/11/2010,36.46,-0.023045618
22/11/2010,37.31,-0.018587896
19/11/2010,38.01,0.011909629
18/11/2010,37.56,0.056406958
17/11/2010,35.5,0.013327859
16/11/2010,35.03,-0.022859751
15/11/2010,35.84,0.000558191
12/11/2010,35.82,-0.013586789
11/11/2010,36.31,0.040179586
10/11/2010,34.88,0.048761495
09/11/2010,33.22,-0.006301596
08/11/2010,33.43,0.046220928
05/11/2010,31.92,-0.028718972
04/11/2010,32.85,0.035950571
03/11/2010,31.69,0.009193281
02/11/2010,31.4,-0.00063674
01/11/2010,31.42,-0.013906672
29/10/2010,31.86,0.005665738
28/10/2010,31.68,-0.082952224
27/10/2010,34.42,-0.010692198
26/10/2010,34.79,0.014767895
25/10/2010,34.28,0.002921416
22/10/2010,34.18,0.013549545
21/10/2010,33.72,-0.002073768
20/10/2010,33.79,0.018217616
19/10/2010,33.18,-0.027056801
18/10/2010,34.09,-0.04950231
15/10/2010,35.82,0.020875229
14/10/2010,35.08,-0.015556812
13/10/2010,35.63,0.022421828
12/10/2010,34.84,0.008069208
11/10/2010,34.56,-0.004906923
08/10/2010,34.73,0.032482739
07/10/2010,33.62,-0.010356654
06/10/2010,33.97,-0.002645893
05/10/2010,34.06,0.030707436
04/10/2010,33.03,-0.009041653
01/10/2010,33.33,0.007831365
30/09/2010,33.07,-0.009929373
29/09/2010,33.4,0.019042437
28/09/2010,32.77,0.011046446
27/09/2010,32.41,-0.009825071
24/09/2010,32.73,0.028825799
23/09/2010,31.8,0.008844025
22/09/2010,31.52,-0.009786976
21/09/2010,31.83,0.000942952
20/09/2010,31.8,0.026770241
17/09/2010,30.96,-0.001291156
16/09/2010,31,-0.006751352
15/09/2010,31.21,-0.005432191
14/09/2010,31.38,-0.007302779
13/09/2010,31.61,0.023364801
10/09/2010,30.88,0.021604768
09/09/2010,30.22,0.000330961
08/09/2010,30.21,0.01232322
07/09/2010,29.84,-0.019579189
03/09/2010,30.43,0.009907611
02/09/2010,30.13,0.013364716
01/09/2010,29.73,0.052480112
31/08/2010,28.21,-0.009876623
30/08/2010,28.49,-0.026326425
27/08/2010,29.25,0.039398507
26/08/2010,28.12,0.004633763
25/08/2010,27.99,-0.002854087
24/08/2010,28.07,-0.002490661
23/08/2010,28.14,0.011436865
20/08/2010,27.82,-0.026251951
19/08/2010,28.56,-0.008020967
18/08/2010,28.79,0.003130982
17/08/2010,28.7,0.031501455
16/08/2010,27.81,-0.010373908
13/08/2010,28.1,-0.011675349
12/08/2010,28.43,-0.012235776
11/08/2010,28.78,-0.045508701
10/08/2010,30.12,-0.019073252
09/08/2010,30.7,-0.007140569
06/08/2010,30.92,-0.010616152
05/08/2010,31.25,0.006098558
04/08/2010,31.06,-0.004497277
03/08/2010,31.2,0.015178719
02/08/2010,30.73,0.028050016
30/07/2010,29.88,-0.007667982
29/07/2010,30.11,0.00432685
28/07/2010,29.98,-0.015555501
27/07/2010,30.45,-0.013374853
26/07/2010,30.86,0.008787689
23/07/2010,30.59,0.009525446
22/07/2010,30.3,0.013958352
21/07/2010,29.88,-0.012967763
20/07/2010,30.27,0.037016339
19/07/2010,29.17,0.058591209
16/07/2010,27.51,-0.021220001
15/07/2010,28.1,-0.002488006
14/07/2010,28.17,0.001420959
13/07/2010,28.13,-0.001420959
12/07/2010,28.17,-0.01654676
09/07/2010,28.64,-0.002441152
08/07/2010,28.71,0.025398191
07/07/2010,27.99,0.056213145
06/07/2010,26.46,0.027587957
02/07/2010,25.74,0.029970697
01/07/2010,24.98,0.01736365
30/06/2010,24.55,0.002855397
29/06/2010,24.48,-0.059855391
28/06/2010,25.99,-0.013376848
25/06/2010,26.34,0.043847955
24/06/2010,25.21,-0.022358256
23/06/2010,25.78,-0.008112851
22/06/2010,25.99,-0.039975157
21/06/2010,27.05,0.002591155
18/06/2010,26.98,0.0221107
17/06/2010,26.39,0.005319161
16/06/2010,26.25,0.030557396
15/06/2010,25.46,0.058221776
14/06/2010,24.02,-0.015286396
11/06/2010,24.39,0.006994474
10/06/2010,24.22,0.071000311
09/06/2010,22.56,-0.020184977
08/06/2010,23.02,0.009602867
07/06/2010,22.8,-0.013504888
04/06/2010,23.11,-0.022251667
03/06/2010,23.63,-0.002113719
02/06/2010,23.68,0.112990905
01/06/2010,21.15,-0.160412694
28/05/2010,24.83,-0.083413828
27/05/2010,26.99,0.041995957
26/05/2010,25.88,0.010097173
25/05/2010,25.62,-0.001170275
24/05/2010,25.65,-0.041242959
21/05/2010,26.73,0.019264052
20/05/2010,26.22,-0.033748985
19/05/2010,27.12,-0.018992536
18/05/2010,27.64,-0.007568967
17/05/2010,27.85,-0.008580675
14/05/2010,28.09,-0.032226957
13/05/2010,29.01,-0.002753874
12/05/2010,29.09,0.026120238
11/05/2010,28.34,0.026820846
10/05/2010,27.59,0.002903813
07/05/2010,27.51,-0.044088192
06/05/2010,28.75,-0.041892725
05/05/2010,29.98,-0.010947198
04/05/2010,30.31,-0.03501168
03/05/2010,31.39,0.023856708
30/04/2010,30.65,-0.030524458
29/04/2010,31.6,-0.053900652
28/04/2010,33.35,0.016324425
27/04/2010,32.81,-0.049356034
26/04/2010,34.47,-0.01411517
23/04/2010,34.96,0.035816902
22/04/2010,33.73,0.013130597
21/04/2010,33.29,-0.000600601
20/04/2010,33.31,0.05365035
19/04/2010,31.57,-0.00221484
16/04/2010,31.64,-0.027433142
15/04/2010,32.52,0.002771364
14/04/2010,32.43,0.031639287
13/04/2010,31.42,-0.002542913
12/04/2010,31.5,-0.002219757
09/04/2010,31.57,-0.002846752
08/04/2010,31.66,0.000948017
07/04/2010,31.63,-0.017860415
06/04/2010,32.2,0.010929071
05/04/2010,31.85,0.035472644
01/04/2010,30.74,0.020043385
31/03/2010,30.13,0.004323971
30/03/2010,30,0.004342749
29/03/2010,29.87,0.017221428
26/03/2010,29.36,-0.00712713
25/03/2010,29.57,-0.021412662
24/03/2010,30.21,-0.016415339
23/03/2010,30.71,0.00228199
22/03/2010,30.64,0.004579661
19/03/2010,30.5,-0.034797325
18/03/2010,31.58,-0.029331276
17/03/2010,32.52,0.025223196
16/03/2010,31.71,0.02167761
15/03/2010,31.03,-0.015033067
12/03/2010,31.5,0.024422808
11/03/2010,30.74,0.003258393
10/03/2010,30.64,-0.008773411
09/03/2010,30.91,-0.016046557
08/03/2010,31.41,-0.01485254
05/03/2010,31.88,0.013579871
04/03/2010,31.45,-0.007917698
03/03/2010,31.7,0.015578125
02/03/2010,31.21,0.014848562
01/03/2010,30.75,0.019705071
26/02/2010,30.15,0.004987542
25/02/2010,30,-0.000333278
24/02/2010,30.01,-0.006311265
23/02/2010,30.2,-0.026790233
22/02/2010,31.02,-0.024519617
19/02/2010,31.79,0.007895193
18/02/2010,31.54,0.014692056
17/02/2010,31.08,0.000965717
16/02/2010,31.05,0.033734982
12/02/2010,30.02,-0.004652717
11/02/2010,30.16,0.031320964
10/02/2010,29.23,0.005144926
09/02/2010,29.08,0.034281076
08/02/2010,28.1,-0.006738809
05/02/2010,28.29,-0.019948168
04/02/2010,28.86,-0.050669399
03/02/2010,30.36,-0.013089192
02/02/2010,30.76,0.003582482
01/02/2010,30.65,0.048121546
29/01/2010,29.21,-0.014951009
28/01/2010,29.65,-0.025309376
27/01/2010,30.41,-0.015337223
26/01/2010,30.88,-0.006133998
25/01/2010,31.07,-0.002571522
22/01/2010,31.15,-0.043348495
21/01/2010,32.53,-0.02249335
20/01/2010,33.27,-0.039197592
19/01/2010,34.6,0.016611194
15/01/2010,34.03,-0.008194368
14/01/2010,34.31,0.007606824
13/01/2010,34.05,0.022572981
12/01/2010,33.29,-0.01461186
11/01/2010,33.78,-0.010014811
08/01/2010,34.12,0.049259207
07/01/2010,32.48,0.002466092
06/01/2010,32.4,0.023420274
05/01/2010,31.65,0.012718772
04/01/2010,31.25,0.037826486
31/12/2009,30.09,0.003996009
30/12/2009,29.97,0.011072081
29/12/2009,29.64,-0.022352891
28/12/2009,30.31,0.001320568
24/12/2009,30.27,-0.006257224
23/12/2009,30.46,0.009897804
22/12/2009,30.16,-0.003970885
21/12/2009,30.28,0.02203762
18/12/2009,29.62,-0.01541069
17/12/2009,30.08,0.016086138
16/12/2009,29.6,0.016349138
15/12/2009,29.12,0.016620881
14/12/2009,28.64,0.018678957
11/12/2009,28.11,-0.002132197
10/12/2009,28.17,0.025527182
09/12/2009,27.46,0.024328513
08/12/2009,26.8,-0.033030526
07/12/2009,27.7,-0.003963255
04/12/2009,27.81,-0.008949406
03/12/2009,28.06,-0.031225129
02/12/2009,28.95,-0.013722342
01/12/2009,29.35,-0.000340657
30/11/2009,29.36,0.009238731
27/11/2009,29.09,-0.037778523
25/11/2009,30.21,-0.008241352
24/11/2009,30.46,0.000656814
23/11/2009,30.44,0.018568173
20/11/2009,29.88,-0.018568173
19/11/2009,30.44,-0.040243641
18/11/2009,31.69,-0.001891552
17/11/2009,31.75,0.000945329
16/11/2009,31.72,0.032359062
13/11/2009,30.71,0.013440622
12/11/2009,30.3,-0.03629692
11/11/2009,31.42,-0.001590078
10/11/2009,31.47,-0.005071326
09/11/2009,31.63,0.019151559
06/11/2009,31.03,0.015589793
05/11/2009,30.55,0.010529877
04/11/2009,30.23,-0.002642882
03/11/2009,30.31,0.035256295
02/11/2009,29.26,0.001710279
30/10/2009,29.21,-0.037626205
29/10/2009,30.33,0.0469126
28/10/2009,28.94,-0.037305106
27/10/2009,30.04,0.011382781
26/10/2009,29.7,-0.01702595
23/10/2009,30.21,-0.038953318
22/10/2009,31.41,0.013139109
21/10/2009,31,0.006472515
20/10/2009,30.8,-0.008084118
19/10/2009,31.05,0.0211562
16/10/2009,30.4,0.018257769
15/10/2009,29.85,0.022358655
14/10/2009,29.19,0.024975284
13/10/2009,28.47,-0.01740991
12/10/2009,28.97,0.026229865
09/10/2009,28.22,-0.020344441
08/10/2009,28.8,0.027456846
07/10/2009,28.02,0.04228035
06/10/2009,26.86,0.01424846
05/10/2009,26.48,0.028343529
02/10/2009,25.74,-0.025317808
01/10/2009,26.4,-0.026907453
30/09/2009,27.12,-0.006981472
29/09/2009,27.31,0.000732601
28/09/2009,27.29,0.020359763
25/09/2009,26.74,-0.001121286
24/09/2009,26.77,-0.021434671
23/09/2009,27.35,-0.03485174
22/09/2009,28.32,0.031202101
21/09/2009,27.45,-0.025181187
18/09/2009,28.15,0.009996513
17/09/2009,27.87,-0.005724524
16/09/2009,28.03,0.039663194
15/09/2009,26.94,0.029380644
14/09/2009,26.16,0.002296212
11/09/2009,26.1,0.017391743
10/09/2009,25.65,0.028070631
09/09/2009,24.94,-0.004800009
08/09/2009,25.06,0.02096851
04/09/2009,24.54,0.02308429
03/09/2009,23.98,0.027051523
02/09/2009,23.34,-0.007257236
01/09/2009,23.51,-0.008471038
31/08/2009,23.71,-0.01755898
28/08/2009,24.13,-0.011127253
27/08/2009,24.4,-0.0130295
26/08/2009,24.72,0.008123522
25/08/2009,24.52,-0.030524458
24/08/2009,25.28,0.009139742
21/08/2009,25.05,0.02875274
20/08/2009,24.34,0.029603996
19/08/2009,23.63,0.022684474
18/08/2009,23.1,0.019231362
17/08/2009,22.66,-0.036399166
14/08/2009,23.5,-0.018967903
13/08/2009,23.95,0.02794424
12/08/2009,23.29,0.025659159
11/08/2009,22.7,-0.003518034
10/08/2009,22.78,0.029852963
07/08/2009,22.11,0.008174432
06/08/2009,21.93,-0.007722046
05/08/2009,22.1,-0.02854788
04/08/2009,22.74,-0.015707129
03/08/2009,23.1,0.0447076
31/07/2009,22.09,0.003173886
30/07/2009,22.02,0.019257817
29/07/2009,21.6,-0.018349139
28/07/2009,22,-0.044016885
27/07/2009,22.99,-0.021089656
24/07/2009,23.48,0.020220091
23/07/2009,23.01,0.03899475
22/07/2009,22.13,-0.011680277
21/07/2009,22.39,0.002683365
20/07/2009,22.33,0.04347516
17/07/2009,21.38,-0.006991406
16/07/2009,21.53,0.035456326
15/07/2009,20.78,0.047299457
14/07/2009,19.82,0.017303231
13/07/2009,19.48,0.028640333
10/07/2009,18.93,-0.000528123
09/07/2009,18.94,0.011683617
08/07/2009,18.72,-0.003200003
07/07/2009,18.78,-0.029899946
06/07/2009,19.35,-0.001549187
02/07/2009,19.38,-0.065892094
01/07/2009,20.7,0
30/06/2009,20.7,-0.011527505
29/06/2009,20.94,0.001912046
26/06/2009,20.9,0.012518218
25/06/2009,20.64,0.003397237
24/06/2009,20.57,0
23/06/2009,20.57,0.023113889
22/06/2009,20.1,-0.061736091
19/06/2009,21.38,-0.00652683
18/06/2009,21.52,-0.014302435
17/06/2009,21.83,-0.030674484
16/06/2009,22.51,-0.028035126
15/06/2009,23.15,-0.035642296
12/06/2009,23.99,-0.01407308
11/06/2009,24.33,0.040684999
10/06/2009,23.36,0.018143046
09/06/2009,22.94,0.006121576
08/06/2009,22.8,-0.000876808
05/06/2009,22.82,-0.000438116
04/06/2009,22.83,0.01145387
03/06/2009,22.57,-0.046741524
02/06/2009,23.65,-0.011351814
01/06/2009,23.92,0.042268832
29/05/2009,22.93,0.007002217
28/05/2009,22.77,0.031677866
27/05/2009,22.06,-0.00497401
26/05/2009,22.17,0.040032951
22/05/2009,21.3,-0.001876173
21/05/2009,21.34,-0.041309224
20/05/2009,22.24,0.013581015
19/05/2009,21.94,-0.00771854
18/05/2009,22.11,0.04344491
15/05/2009,21.17,-0.028866064
14/05/2009,21.79,-0.005035488
13/05/2009,21.9,-0.047266935
12/05/2009,22.96,0.03051309
11/05/2009,22.27,-0.046499605
08/05/2009,23.33,0.034448577
07/05/2009,22.54,-0.025838968
06/05/2009,23.13,0.042841614
05/05/2009,22.16,-0.005849286
04/05/2009,22.29,0.066304698
01/05/2009,20.86,0.031161236
30/04/2009,20.22,-0.012776587
29/04/2009,20.48,0.041880497
28/04/2009,19.64,-0.018663846
27/04/2009,20.01,-0.03002933
24/04/2009,20.62,0.041084719
23/04/2009,19.79,-0.004034297
22/04/2009,19.87,-0.004519214
21/04/2009,19.96,0.060405457
20/04/2009,18.79,0.00053234
17/04/2009,18.78,0.011245098
16/04/2009,18.57,0.0389838
15/04/2009,17.86,0.011827792
14/04/2009,17.65,0.039288704
13/04/2009,16.97,-0.008800291
09/04/2009,17.12,0.035070459
08/04/2009,16.53,0.015853991
07/04/2009,16.27,-0.043302014
06/04/2009,16.99,-0.019814168
03/04/2009,17.33,0.060047754
02/04/2009,16.32,0.048330711
01/04/2009,15.55,0.005157974
31/03/2009,15.47,-0.022372298
30/03/2009,15.82,-0.052335734
27/03/2009,16.67,-0.034780989
26/03/2009,17.26,-0.009801174
25/03/2009,17.43,-0.048161603
24/03/2009,18.29,0.012654914
23/03/2009,18.06,0.069942539
20/03/2009,16.84,-0.056003088
19/03/2009,17.81,0.022715344
18/03/2009,17.41,0.005760385
17/03/2009,17.31,0.050351174
16/03/2009,16.46,0.021492998
13/03/2009,16.11,-0.009267907
12/03/2009,16.26,0.030598703
11/03/2009,15.77,-0.036118496
10/03/2009,16.35,0.03929411
09/03/2009,15.72,0.038915416
06/03/2009,15.12,-0.017049593
05/03/2009,15.38,-0.060548125
04/03/2009,16.34,0.090913495
03/03/2009,14.92,0.009427679
02/03/2009,14.78,-0.098503501
27/02/2009,16.31,-0.023630303
26/02/2009,16.7,0.007814888
25/02/2009,16.57,-0.027382663
24/02/2009,17.03,0.064264532
23/02/2009,15.97,-0.066610575
20/02/2009,17.07,0.004109193
19/02/2009,17,-0.000588062
18/02/2009,17.01,0.038962075
17/02/2009,16.36,-0.111515131
13/02/2009,18.29,0.007683902
12/02/2009,18.15,-0.012592556
11/02/2009,18.38,0.002724055
10/02/2009,18.33,-0.07106383
09/02/2009,19.68,-0.00152323
06/02/2009,19.71,0.029345735
05/02/2009,19.14,0.036174157
04/02/2009,18.46,0.059710901
03/02/2009,17.39,0.014480415
02/02/2009,17.14,-0.00639723
30/01/2009,17.25,-0.043670109
29/01/2009,18.02,-0.077392567
28/01/2009,19.47,0.047327444
27/01/2009,18.57,-0.016025984
26/01/2009,18.87,0.033408279
23/01/2009,18.25,0.079814423
22/01/2009,16.85,-0.050343288
21/01/2009,17.72,0.064689022
20/01/2009,16.61,-0.065817053
16/01/2009,17.74,0.018203005
15/01/2009,17.42,0.012709588
14/01/2009,17.2,-0.061991676
13/01/2009,18.3,0.020425772
12/01/2009,17.93,-0.058489869
09/01/2009,19.01,-0.10714745
08/01/2009,21.16,0.022462115
07/01/2009,20.69,-0.010577022
06/01/2009,20.91,0.061132881
05/01/2009,19.67,
