Date,Close,BEN
27/01/2011,122.73,0.019665751
26/01/2011,120.34,0.003329452
25/01/2011,119.94,0.002420803
24/01/2011,119.65,0.010248746
21/01/2011,118.43,0.001351922
20/01/2011,118.27,0.002116045
19/01/2011,118.02,-0.019051392
18/01/2011,120.29,-0.007619084
14/01/2011,121.21,0.016218595
13/01/2011,119.26,0.010536617
12/01/2011,118.01,0.018386801
11/01/2011,115.86,0.025614408
10/01/2011,112.93,0.011040981
07/01/2011,111.69,0.017613245
06/01/2011,109.74,-0.005180652
05/01/2011,110.31,-0.016542677
04/01/2011,112.15,-0.009053852
03/01/2011,113.17,0.017470807
31/12/2010,111.21,0.006404785
30/12/2010,110.5,0.003535655
29/12/2010,110.11,-0.002358492
28/12/2010,110.37,0.000453124
27/12/2010,110.32,0.016082218
23/12/2010,108.56,-0.012904586
22/12/2010,109.97,-0.017398014
21/12/2010,111.9,0.001788909
20/12/2010,111.7,-0.025631098
17/12/2010,114.6,-0.014811236
16/12/2010,116.31,-0.003947148
15/12/2010,116.77,0.002830069
14/12/2010,116.44,-0.008295964
13/12/2010,117.41,-0.005520887
10/12/2010,118.06,0.005265405
09/12/2010,117.44,-0.012523433
08/12/2010,118.92,0.000504668
07/12/2010,118.86,-0.002185058
06/12/2010,119.12,-0.007527007
03/12/2010,120.02,0.000416684
02/12/2010,119.97,0.019697607
01/12/2010,117.63,0.030556494
30/11/2010,114.09,-0.003674545
29/11/2010,114.51,0.004200584
26/11/2010,114.03,-0.017387207
24/11/2010,116.03,0.028764496
23/11/2010,112.74,-0.027211968
22/11/2010,115.85,-0.003188696
19/11/2010,116.22,-0.006261546
18/11/2010,116.95,0.012043156
17/11/2010,115.55,0.010876766
16/11/2010,114.3,-0.036339522
15/11/2010,118.53,0.001688762
12/11/2010,118.33,-0.017508301
11/11/2010,120.42,0.002327903
10/11/2010,120.14,-0.011256533
09/11/2010,121.5,-0.003450829
08/11/2010,121.92,-0.021663254
05/11/2010,124.59,0.019696685
04/11/2010,122.16,0.021429687
03/11/2010,119.57,0.007976868
02/11/2010,118.62,0.012726056
01/11/2010,117.12,0.020879026
29/10/2010,114.7,-0.000958564
28/10/2010,114.81,-0.010397806
27/10/2010,116.01,0.000258632
26/10/2010,115.98,0.001725924
25/10/2010,115.78,-0.000777034
22/10/2010,115.87,0.001727564
21/10/2010,115.67,-0.00388283
20/10/2010,116.12,0.021852609
19/10/2010,113.61,-0.025634631
18/10/2010,116.56,0.00128772
15/10/2010,116.41,0.00189166
14/10/2010,116.19,-0.006776198
13/10/2010,116.98,0.01273245
12/10/2010,115.5,0.018437326
11/10/2010,113.39,8.81951E-05
08/10/2010,113.38,0.005660726
07/10/2010,112.74,0.001775569
06/10/2010,112.54,0.004542021
05/10/2010,112.03,0.047621518
04/10/2010,106.82,-0.010152371
01/10/2010,107.91,0.009403728
30/09/2010,106.9,0.001029529
29/09/2010,106.79,-0.011174341
28/09/2010,107.99,0.005292246
27/09/2010,107.42,0.004197963
24/09/2010,106.97,0.037237078
23/09/2010,103.06,-0.018458513
22/09/2010,104.98,-0.013341732
21/09/2010,106.39,-0.017239396
20/09/2010,108.24,0.023178608
17/09/2010,105.76,-0.006878708
16/09/2010,106.49,-0.00477775
15/09/2010,107,0.008729581
14/09/2010,106.07,-0.001224855
13/09/2010,106.2,0.02083706
10/09/2010,104.01,-0.009378059
09/09/2010,104.99,0.02176092
08/09/2010,102.73,0.015994061
07/09/2010,101.1,-0.015117594
03/09/2010,102.64,0.01551332
02/09/2010,101.06,0.006950678
01/09/2010,100.36,0.039117092
31/08/2010,96.51,0.001659235
30/08/2010,96.35,-0.02024007
27/08/2010,98.32,0.023775113
26/08/2010,96.01,-0.006747314
25/08/2010,96.66,0.00987688
24/08/2010,95.71,-0.028429147
23/08/2010,98.47,-0.004559509
20/08/2010,98.92,0.005067407
19/08/2010,98.42,-0.029335837
18/08/2010,101.35,-0.001478926
17/08/2010,101.5,0.024232127
16/08/2010,99.07,-0.004632435
13/08/2010,99.53,-0.006010235
12/08/2010,100.13,-0.005676458
11/08/2010,100.7,-0.045996271
10/08/2010,105.44,0.011446138
09/08/2010,104.24,0.014883816
06/08/2010,102.7,-0.000973236
05/08/2010,102.8,-0.003204975
04/08/2010,103.13,0.005737362
03/08/2010,102.54,-0.010187834
02/08/2010,103.59,0.029487369
30/07/2010,100.58,0.007584867
29/07/2010,99.82,0.036523492
28/07/2010,96.24,-0.022703733
27/07/2010,98.45,0.000812926
26/07/2010,98.37,0.02940023
23/07/2010,95.52,0.005669307
22/07/2010,94.98,0.045668069
21/07/2010,90.74,-0.015853391
20/07/2010,92.19,0.012113424
19/07/2010,91.08,0.010374224
16/07/2010,90.14,-0.039267648
15/07/2010,93.75,0.001067236
14/07/2010,93.65,-0.010093047
13/07/2010,94.6,0.031680502
12/07/2010,91.65,-0.006416902
09/07/2010,92.24,0.016726271
08/07/2010,90.71,0.016002119
07/07/2010,89.27,0.038830961
06/07/2010,85.87,0.010536272
02/07/2010,84.97,-0.008671252
01/07/2010,85.71,-0.005584657
30/06/2010,86.19,0.005584657
29/06/2010,85.71,-0.048506777
28/06/2010,89.97,-0.011383225
25/06/2010,91,0.020426998
24/06/2010,89.16,-0.02732622
23/06/2010,91.63,-0.011178151
22/06/2010,92.66,-0.009879805
21/06/2010,93.58,0.002996578
18/06/2010,93.3,0.002145924
17/06/2010,93.1,-0.010577587
16/06/2010,94.09,0.001276189
15/06/2010,93.97,0.022601048
14/06/2010,91.87,-0.017586902
11/06/2010,93.5,0.021294649
10/06/2010,91.53,0.033099423
09/06/2010,88.55,-0.017907585
08/06/2010,90.15,0.016778917
07/06/2010,88.65,-0.030440031
04/06/2010,91.39,-0.047857044
03/06/2010,95.87,-0.020749131
02/06/2010,97.88,0.024720709
01/06/2010,95.49,-0.026863895
28/05/2010,98.09,-0.017182553
27/05/2010,99.79,0.038199089
26/05/2010,96.05,-0.013854647
25/05/2010,97.39,0.000410804
24/05/2010,97.35,-0.053791455
21/05/2010,102.73,0.036479414
20/05/2010,99.05,-0.046648501
19/05/2010,103.78,-9.6353E-05
18/05/2010,103.79,-0.026713885
17/05/2010,106.6,0.004795721
14/05/2010,106.09,-0.032001989
13/05/2010,109.54,-0.015849628
12/05/2010,111.29,0.016306186
11/05/2010,109.49,-0.013516784
10/05/2010,110.98,0.059971564
07/05/2010,104.52,-0.02522452
06/05/2010,107.19,-0.047727845
05/05/2010,112.43,-0.007973111
04/05/2010,113.33,-0.034089775
03/05/2010,117.26,0.013911774
30/04/2010,115.64,-0.02307992
29/04/2010,118.34,0.03561054
28/04/2010,114.2,0.010829
27/04/2010,112.97,-0.031712737
26/04/2010,116.61,-0.0256522
23/04/2010,119.64,0.020434723
22/04/2010,117.22,-0.00612351
21/04/2010,117.94,-0.012219425
20/04/2010,119.39,0.00142492
19/04/2010,119.22,0.006479595
16/04/2010,118.45,-0.02344607
15/04/2010,121.26,-0.000412252
14/04/2010,121.31,0.020655352
13/04/2010,118.83,0.032240169
12/04/2010,115.06,0.002088047
09/04/2010,114.82,0.011210487
08/04/2010,113.54,0.006272937
07/04/2010,112.83,-0.010316187
06/04/2010,114,-0.004114332
05/04/2010,114.47,0.007365224
01/04/2010,113.63,0.024318662
31/03/2010,110.9,-0.007187812
30/03/2010,111.7,0.004126677
29/03/2010,111.24,0.002520253
26/03/2010,110.96,-0.011380561
25/03/2010,112.23,0.014359037
24/03/2010,110.63,-0.018449386
23/03/2010,112.69,0.011333841
22/03/2010,111.42,0.009468487
19/03/2010,110.37,-0.010993082
18/03/2010,111.59,0.001075944
17/03/2010,111.47,0.022958224
16/03/2010,108.94,0.005615148
15/03/2010,108.33,-9.23063E-05
12/03/2010,108.34,0.003421019
11/03/2010,107.97,0.005013938
10/03/2010,107.43,-0.00677214
09/03/2010,108.16,-0.001478197
08/03/2010,108.32,-0.008915091
05/03/2010,109.29,0.033400007
04/03/2010,105.7,0.016983521
03/03/2010,103.92,-0.002018746
02/03/2010,104.13,0.012465736
01/03/2010,102.84,0.010950442
26/02/2010,101.72,0.015355198
25/02/2010,100.17,-0.014666797
24/02/2010,101.65,0.016065399
23/02/2010,100.03,-0.013208395
22/02/2010,101.36,-0.002463419
19/02/2010,101.61,0.00197025
18/02/2010,101.41,0.005041778
17/02/2010,100.9,0.009159761
16/02/2010,99.98,0.02143228
12/02/2010,97.86,-0.001327547
11/02/2010,97.99,0.007066443
10/02/2010,97.3,0.000822538
09/02/2010,97.22,0.009508133
08/02/2010,96.3,-0.01749916
05/02/2010,98,-0.002853069
04/02/2010,98.28,-0.035484209
03/02/2010,101.83,0.000392889
02/02/2010,101.79,0.003345801
01/02/2010,101.45,0.024143232
29/01/2010,99.03,-0.013041918
28/01/2010,100.33,-0.034771634
27/01/2010,103.88,0.033377211
26/01/2010,100.47,-0.029712437
25/01/2010,103.5,0.021880146
22/01/2010,101.26,-0.033598655
21/01/2010,104.72,-0.03959894
20/01/2010,108.95,-0.01629605
19/01/2010,110.74,0.022187626
15/01/2010,108.31,-0.024983064
14/01/2010,111.05,-0.005119695
13/01/2010,111.62,0.006471351
12/01/2010,110.9,0.004428185
11/01/2010,110.41,0.021606626
08/01/2010,108.05,0.001018566
07/01/2010,107.94,-0.009038151
06/01/2010,108.92,0.000734754
05/01/2010,108.84,0.007747687
04/01/2010,108,0.024843087
31/12/2009,105.35,-0.000474496
30/12/2009,105.4,-0.000379435
29/12/2009,105.44,-0.006522687
28/12/2009,106.13,0.006617532
24/12/2009,105.43,0.004182118
23/12/2009,104.99,-0.018963727
22/12/2009,107,0
21/12/2009,107,0.028534094
18/12/2009,103.99,0.005206336
17/12/2009,103.45,-0.016584764
16/12/2009,105.18,0.008593579
15/12/2009,104.28,-0.029014935
14/12/2009,107.35,-0.005758886
11/12/2009,107.97,-0.008852063
10/12/2009,108.93,0.007463753
09/12/2009,108.12,0.014252023
08/12/2009,106.59,-0.004212898
07/12/2009,107.04,-0.016951914
04/12/2009,108.87,0.008486353
03/12/2009,107.95,-0.010138336
02/12/2009,109.05,0.005978404
01/12/2009,108.4,0.003419123
30/11/2009,108.03,-0.008663649
27/11/2009,108.97,-0.031524988
25/11/2009,112.46,0.007497358
24/11/2009,111.62,-0.013790868
23/11/2009,113.17,0.016122916
20/11/2009,111.36,-0.013911407
19/11/2009,112.92,-0.023802314
18/11/2009,115.64,0.000345961
17/11/2009,115.6,0.012359806
16/11/2009,114.18,0.012159811
13/11/2009,112.8,-0.009880109
12/11/2009,113.92,-0.009522633
11/11/2009,115.01,0.012599694
10/11/2009,113.57,-0.002989276
09/11/2009,113.91,0.032839571
06/11/2009,110.23,-0.006871015
05/11/2009,110.99,0.034930443
04/11/2009,107.18,0.003832676
03/11/2009,106.77,0.003189496
02/11/2009,106.43,0.017057175
30/10/2009,104.63,-0.027618514
29/10/2009,107.56,0.029148883
28/10/2009,104.47,-0.042447933
27/10/2009,109,-0.036216912
26/10/2009,113.02,0.000796636
23/10/2009,112.93,0.006128722
22/10/2009,112.24,0.001694236
21/10/2009,112.05,-0.017867095
20/10/2009,114.07,0.018045602
19/10/2009,112.03,0.017650166
16/10/2009,110.07,-0.009134135
15/10/2009,111.08,0.019086283
14/10/2009,108.98,0.039969755
13/10/2009,104.71,-0.009221036
12/10/2009,105.68,-0.007165786
09/10/2009,106.44,0.027333734
08/10/2009,103.57,0.005907149
07/10/2009,102.96,0.001749782
06/10/2009,102.78,0.016777435
05/10/2009,101.07,0.028705303
02/10/2009,98.21,0.010646021
01/10/2009,97.17,-0.034690236
30/09/2009,100.6,-0.006440448
29/09/2009,101.25,-0.006595486
28/09/2009,101.92,0.026949376
25/09/2009,99.21,-0.007431245
24/09/2009,99.95,-0.010648456
23/09/2009,101.02,-0.011515309
22/09/2009,102.19,0.006381016
21/09/2009,101.54,-0.018732255
18/09/2009,103.46,0.021691129
17/09/2009,101.24,-0.010024654
16/09/2009,102.26,0.027964142
15/09/2009,99.44,-0.000402172
14/09/2009,99.48,0.017032042
11/09/2009,97.8,-0.000408914
10/09/2009,97.84,0.002660937
09/09/2009,97.58,0.020395137
08/09/2009,95.61,0.020712988
04/09/2009,93.65,0.003315688
03/09/2009,93.34,0.027809743
02/09/2009,90.78,0.003089146
01/09/2009,90.5,-0.030791749
31/08/2009,93.33,-0.004063308
28/08/2009,93.71,0.007820491
27/08/2009,92.98,-0.005149121
26/08/2009,93.46,-0.018341357
25/08/2009,95.19,0.021127173
24/08/2009,93.2,-0.014592579
21/08/2009,94.57,0.012127808
20/08/2009,93.43,0.014446133
19/08/2009,92.09,-0.00768028
18/08/2009,92.8,0.027752245
17/08/2009,90.26,-0.046434401
14/08/2009,94.55,-0.007796078
13/08/2009,95.29,0.011504692
12/08/2009,94.2,0.017023054
11/08/2009,92.61,0.005196504
10/08/2009,92.13,-0.024022603
07/08/2009,94.37,0.023480039
06/08/2009,92.18,-0.000867491
05/08/2009,92.26,-0.000216755
04/08/2009,92.28,0.006741354
03/08/2009,91.66,0.033051694
31/07/2009,88.68,0.013167046
30/07/2009,87.52,0.084604437
29/07/2009,80.42,-0.001366884
28/07/2009,80.53,-0.012218603
27/07/2009,81.52,0.011722017
24/07/2009,80.57,-0.004705308
23/07/2009,80.95,0.054582075
22/07/2009,76.65,0.011019395
21/07/2009,75.81,0.025788055
20/07/2009,73.88,0.017890542
17/07/2009,72.57,0.001654945
16/07/2009,72.45,0.00706423
15/07/2009,71.94,0.02776586
14/07/2009,69.97,0.011643918
13/07/2009,69.16,0.043893267
10/07/2009,66.19,0.001663265
09/07/2009,66.08,-0.002720268
08/07/2009,66.26,-0.012001344
07/07/2009,67.06,-0.033434199
06/07/2009,69.34,-0.005752101
02/07/2009,69.74,-0.033973244
01/07/2009,72.15,0.001942287
30/06/2009,72.01,-0.000694107
29/06/2009,72.06,0.002918493
26/06/2009,71.85,0.0117599
25/06/2009,71.01,-0.008553652
24/06/2009,71.62,0.022165092
23/06/2009,70.05,0.015537645
22/06/2009,68.97,-0.061843505
19/06/2009,73.37,0.018016027
18/06/2009,72.06,0.010182109
17/06/2009,71.33,-0.007402785
16/06/2009,71.86,-0.034063891
15/06/2009,74.35,-0.02181808
12/06/2009,75.99,-0.005119129
11/06/2009,76.38,-0.004571884
10/06/2009,76.73,0.000391058
09/06/2009,76.7,0.031656176
08/06/2009,74.31,-0.003760918
05/06/2009,74.59,0.017582276
04/06/2009,73.29,0.026406456
03/06/2009,71.38,-0.012253008
02/06/2009,72.26,0.015058846
01/06/2009,71.18,0.062760577
29/05/2009,66.85,0.036716745
28/05/2009,64.44,0.038116419
27/05/2009,62.03,-0.037806005
26/05/2009,64.42,0.039580915
22/05/2009,61.92,0.014477683
21/05/2009,61.03,-0.010756297
20/05/2009,61.69,-0.024024218
19/05/2009,63.19,-0.025468137
18/05/2009,64.82,0.075604356
15/05/2009,60.1,-0.007459628
14/05/2009,60.55,0.010959924
13/05/2009,59.89,-0.041696549
12/05/2009,62.44,0.008201381
11/05/2009,61.93,-0.050687589
08/05/2009,65.15,0.069760626
07/05/2009,60.76,-0.029514061
06/05/2009,62.58,0.012704199
05/05/2009,61.79,-0.029343518
04/05/2009,63.63,0.04122807
01/05/2009,61.06,0.009544255
30/04/2009,60.48,0.007301725
29/04/2009,60.04,0.029065919
28/04/2009,58.32,-0.037689521
27/04/2009,60.56,-0.018000813
24/04/2009,61.66,-0.007432576
23/04/2009,62.12,0.022465539
22/04/2009,60.74,-0.007708115
21/04/2009,61.21,0.059053401
20/04/2009,57.7,-0.0546326
17/04/2009,60.94,-0.001639613
16/04/2009,61.04,-0.008645352
15/04/2009,61.57,0.038746569
14/04/2009,59.23,-0.037609005
13/04/2009,61.5,-0.003570853
09/04/2009,61.72,0.07955676
08/04/2009,57,0.007395702
07/04/2009,56.58,-0.044928081
06/04/2009,59.18,-0.015925238
03/04/2009,60.13,0.016432295
02/04/2009,59.15,0.080042708
01/04/2009,54.6,0.013460146
31/03/2009,53.87,0.051811244
30/03/2009,51.15,-0.057918416
27/03/2009,54.2,-0.028734474
26/03/2009,55.78,0.035398697
25/03/2009,53.84,0.056350245
24/03/2009,50.89,-0.059502774
23/03/2009,54.01,0.13710855
20/03/2009,47.09,-0.00190941
19/03/2009,47.18,-0.058052931
18/03/2009,50,0.05234648
17/03/2009,47.45,0.023023827
16/03/2009,46.37,-0.055983593
13/03/2009,49.04,0.003267977
12/03/2009,48.88,0.08827687
11/03/2009,44.75,0.013498518
10/03/2009,44.15,0.111545452
09/03/2009,39.49,0.021242002
06/03/2009,38.66,-0.019214117
05/03/2009,39.41,-0.121244854
04/03/2009,44.49,0.018832094
03/03/2009,43.66,0.01221354
02/03/2009,43.13,-0.06006528
27/02/2009,45.8,-0.067740268
26/02/2009,49.01,-0.023791445
25/02/2009,50.19,-0.016009829
24/02/2009,51,0.090439707
23/02/2009,46.59,-0.08611665
20/02/2009,50.78,0.018082957
19/02/2009,49.87,-0.016111736
18/02/2009,50.68,0.00256841
17/02/2009,50.55,-0.090171561
13/02/2009,55.32,0.016035329
12/02/2009,54.44,0.013686176
11/02/2009,53.7,0.035250949
10/02/2009,51.84,-0.075044482
09/02/2009,55.88,-0.010680059
06/02/2009,56.48,0.049356897
05/02/2009,53.76,0.035789108
04/02/2009,51.87,0.019074148
03/02/2009,50.89,0.026280629
02/02/2009,49.57,0.023472861
30/01/2009,48.42,-0.017808269
29/01/2009,49.29,-0.098642933
28/01/2009,54.4,0.029852963
27/01/2009,52.8,0.037631068
26/01/2009,50.85,-0.028880775
23/01/2009,52.34,0.014239225
22/01/2009,51.6,-0.044721359
21/01/2009,53.96,0.068053463
20/01/2009,50.41,-0.083500626
16/01/2009,54.8,0.033964478
15/01/2009,52.97,-0.045936325
14/01/2009,55.46,-0.089292701
13/01/2009,60.64,0.018306386
12/01/2009,59.54,-0.042097633
09/01/2009,62.1,-0.04194214
08/01/2009,64.76,0.003248012
07/01/2009,64.55,-0.081197972
06/01/2009,70.01,0.046186785
05/01/2009,66.85,
