Date,Close,PNR
06/11/2013,68.02,-0.002056103
05/11/2013,68.16,0.004558496
04/11/2013,67.85,0.005468129
01/11/2013,67.48,0.005796256
31/10/2013,67.09,-0.000893921
30/10/2013,67.15,-0.007270601
29/10/2013,67.64,0.018954377
28/10/2013,66.37,-0.004509929
25/10/2013,66.67,0.013439236
24/10/2013,65.78,0.010237694
23/10/2013,65.11,0.006626113
22/10/2013,64.68,-0.015646891
21/10/2013,65.7,0.007026148
18/10/2013,65.24,0.010477754
17/10/2013,64.56,-0.00925076
16/10/2013,65.16,0.006466535
15/10/2013,64.74,-0.019123967
14/10/2013,65.99,-0.006043227
11/10/2013,66.39,0.014718421
10/10/2013,65.42,0.025074832
09/10/2013,63.8,-0.000470109
08/10/2013,63.83,-0.022002747
07/10/2013,65.25,-0.016114669
04/10/2013,66.31,0.011069944
03/10/2013,65.58,-0.010466535
02/10/2013,66.27,0.00438564
01/10/2013,65.98,0.015887899
30/09/2013,64.94,-0.008891673
27/09/2013,65.52,-0.006086446
26/09/2013,65.92,0.006391743
25/09/2013,65.5,0.00643286
24/09/2013,65.08,0.006319867
23/09/2013,64.67,-0.017626328
20/09/2013,65.82,0.005942875
19/09/2013,65.43,0.004595596
18/09/2013,65.13,0.008480507
17/09/2013,64.58,0.003567831
16/09/2013,64.35,0.004048589
13/09/2013,64.09,-0.000312012
12/09/2013,64.11,-0.005289371
11/09/2013,64.45,0.002019105
10/09/2013,64.32,0.023915551
09/09/2013,62.8,0.018644063
06/09/2013,61.64,-0.009686869
05/09/2013,62.24,0.009849115
04/09/2013,61.63,0.016358945
03/09/2013,60.63,0.008613603
30/08/2013,60.11,-0.014369725
29/08/2013,60.98,0.006581136
28/08/2013,60.58,0.003141277
27/08/2013,60.39,-0.020649701
26/08/2013,61.65,-0.00194458
23/08/2013,61.77,-0.005489197
22/08/2013,62.11,0.014106436
21/08/2013,61.24,-0.011042658
20/08/2013,61.92,0.003721386
19/08/2013,61.69,-0.006785163
16/08/2013,62.11,-0.005138923
15/08/2013,62.43,-0.016363857
14/08/2013,63.46,-0.011126026
13/08/2013,64.17,0.004842624
12/08/2013,63.86,0.006756252
09/08/2013,63.43,-0.002833755
08/08/2013,63.61,0.005517473
07/08/2013,63.26,0.000474346
06/08/2013,63.23,0.000316356
05/08/2013,63.21,0.010816075
02/08/2013,62.53,0.00112009
01/08/2013,62.46,0.022341872
31/07/2013,61.08,0.003279767
30/07/2013,60.88,0.00857808
29/07/2013,60.36,-0.004463186
26/07/2013,60.63,-0.002635482
25/07/2013,60.79,0.015082742
24/07/2013,59.88,-0.00066778
23/07/2013,59.92,-0.008475331
22/07/2013,60.43,-0.005116789
19/07/2013,60.74,0.004785883
18/07/2013,60.45,0.00364601
17/07/2013,60.23,0.000664341
16/07/2013,60.19,-0.011398488
15/07/2013,60.88,-0.001477226
12/07/2013,60.97,0.005262305
11/07/2013,60.65,0.030127802
10/07/2013,58.85,-0.000679463
09/07/2013,58.89,0.001359388
08/07/2013,58.81,0.000510247
05/07/2013,58.78,0.014566276
03/07/2013,57.93,-0.000172607
02/07/2013,57.94,-0.0053361
01/07/2013,58.25,0.009660244
28/06/2013,57.69,-0.01308784
27/06/2013,58.45,0.0212682
26/06/2013,57.22,0.010894502
25/06/2013,56.6,0.014235116
24/06/2013,55.8,-0.018994092
21/06/2013,56.87,0.002817399
20/06/2013,56.71,-0.033977961
19/06/2013,58.67,-0.015223569
18/06/2013,59.57,0.012840183
17/06/2013,58.81,-0.015355064
14/06/2013,59.72,0.005541111
13/06/2013,59.39,0.022821154
12/06/2013,58.05,-0.010282867
11/06/2013,58.65,-0.013716242
10/06/2013,59.46,0.006919275
07/06/2013,59.05,0.014327381
06/06/2013,58.21,0.018027876
05/06/2013,57.17,-0.010440325
04/06/2013,57.77,-0.008446142
03/06/2013,58.26,0.000343348
31/05/2013,58.24,-0.006844654
30/05/2013,58.64,0.013045156
29/05/2013,57.88,0.003114728
28/05/2013,57.7,0.003994101
24/05/2013,57.47,0.018262141
23/05/2013,56.43,-0.011102414
22/05/2013,57.06,-0.014268556
21/05/2013,57.88,-0.003449469
20/05/2013,58.08,0.004486634
17/05/2013,57.82,0.005028186
16/05/2013,57.53,-0.003989944
15/05/2013,57.76,0.013245227
14/05/2013,57,0.013245227
13/05/2013,56.25,0.008928631
10/05/2013,55.75,-0.000896459
09/05/2013,55.8,0.005751274
08/05/2013,55.48,0.002165284
07/05/2013,55.36,0.01565661
06/05/2013,54.5,0.005150858
03/05/2013,54.22,0.018052039
02/05/2013,53.25,-0.004683849
01/05/2013,53.5,-0.01576296
30/04/2013,54.35,-0.003489764
29/04/2013,54.54,0.01366091
26/04/2013,53.8,-0.010539064
25/04/2013,54.37,0
24/04/2013,54.37,0.026653334
23/04/2013,52.94,0.056136691
22/04/2013,50.05,-0.003789016
19/04/2013,50.24,-0.007140054
18/04/2013,50.6,-0.024596204
17/04/2013,51.86,-0.012646269
