Date,Close,UPS
25/01/2011,72.83,-0.005204065
24/01/2011,73.21,0.004380568
21/01/2011,72.89,0.003160429
20/01/2011,72.66,0.006628028
19/01/2011,72.18,-0.011570377
18/01/2011,73.02,0.007422714
14/01/2011,72.48,0.003178335
13/01/2011,72.25,0.004160894
12/01/2011,71.95,0.002783579
11/01/2011,71.75,-0.005420821
10/01/2011,72.14,-0.00013861
07/01/2011,72.15,-0.004701336
06/01/2011,72.49,-0.005640018
05/01/2011,72.9,0.001510056
04/01/2011,72.79,-0.002195692
03/01/2011,72.95,0.005084873
31/12/2010,72.58,-0.001376842
30/12/2010,72.68,0
29/12/2010,72.68,-0.001787065
28/12/2010,72.81,0
27/12/2010,72.81,0.001099354
23/12/2010,72.73,-0.001785837
22/12/2010,72.86,-0.000274461
21/12/2010,72.88,0.001922813
20/12/2010,72.74,-0.004389582
17/12/2010,73.06,-0.009535558
16/12/2010,73.76,0.020684252
15/12/2010,72.25,-0.004832595
14/12/2010,72.6,-0.002338861
13/12/2010,72.77,-0.001647673
10/12/2010,72.89,-0.002055781
09/12/2010,73.04,0.014202238
08/12/2010,72.01,0.00445373
07/12/2010,71.69,0
06/12/2010,71.69,-0.001533208
03/12/2010,71.8,-0.000835306
02/12/2010,71.86,0.005861845
01/12/2010,71.44,0.018507274
30/11/2010,70.13,0.003571177
29/11/2010,69.88,0.011224754
26/11/2010,69.1,-0.007066148
24/11/2010,69.59,0.020762996
23/11/2010,68.16,-0.009200503
22/11/2010,68.79,-0.004641053
19/11/2010,69.11,0.013694853
18/11/2010,68.17,0.013736277
17/11/2010,67.24,-0.004007427
16/11/2010,67.51,-0.008260852
15/11/2010,68.07,-0.000734268
12/11/2010,68.12,-0.002346042
11/11/2010,68.28,0.00308031
10/11/2010,68.07,-0.013424979
09/11/2010,68.99,-0.007077375
08/11/2010,69.48,-0.004451792
05/11/2010,69.79,0.006036236
04/11/2010,69.37,0.01072474
03/11/2010,68.63,0.00481999
02/11/2010,68.3,0.014155353
01/11/2010,67.34,0
29/10/2010,67.34,-0.00474075
28/10/2010,67.66,-0.004718381
27/10/2010,67.98,-0.020961466
26/10/2010,69.42,0.001441546
25/10/2010,69.32,-0.007330252
22/10/2010,69.83,0.003442838
21/10/2010,69.59,-0.000861821
20/10/2010,69.65,0.013151429
19/10/2010,68.74,-0.010995481
18/10/2010,69.5,0.002737557
15/10/2010,69.31,-0.001297672
14/10/2010,69.4,0.010720079
13/10/2010,68.66,0.020898479
12/10/2010,67.24,-0.001634594
11/10/2010,67.35,-0.002669041
08/10/2010,67.53,0.002372129
07/10/2010,67.37,-0.006509862
06/10/2010,67.81,-0.001031764
05/10/2010,67.88,0.026270167
04/10/2010,66.12,-0.004828012
01/10/2010,66.44,-0.003755732
30/09/2010,66.69,-0.000749457
29/09/2010,66.74,-0.006571111
28/09/2010,67.18,0.001489647
27/09/2010,67.08,-0.002828435
24/09/2010,67.27,0.013167929
23/09/2010,66.39,-0.016877408
22/09/2010,67.52,0.007880496
21/09/2010,66.99,0.001344387
20/09/2010,66.9,0.003293909
17/09/2010,66.68,-0.0005997
16/09/2010,66.72,-0.013990405
15/09/2010,67.66,0.003108581
14/09/2010,67.45,-0.001185361
13/09/2010,67.53,-0.003400107
10/09/2010,67.76,0.001624696
09/09/2010,67.65,0.001331263
08/09/2010,67.56,0.007130155
07/09/2010,67.08,-0.008313587
03/09/2010,67.64,0.007717462
02/09/2010,67.12,0.013952668
01/09/2010,66.19,0.036776204
31/08/2010,63.8,-0.002191953
30/08/2010,63.94,-0.008254856
27/08/2010,64.47,0.016263064
26/08/2010,63.43,0.001262029
25/08/2010,63.35,-0.007861676
24/08/2010,63.85,-0.021229588
23/08/2010,65.22,0.001841621
20/08/2010,65.1,-0.004903473
19/08/2010,65.42,-0.011399166
18/08/2010,66.17,0.002269462
17/08/2010,66.02,0.020969621
16/08/2010,64.65,0.003253547
13/08/2010,64.44,-0.00062054
12/08/2010,64.48,-0.011257733
11/08/2010,65.21,-0.030209215
10/08/2010,67.21,-0.003119664
09/08/2010,67.42,0.010736757
06/08/2010,66.7,-0.010736757
05/08/2010,67.42,0.000593472
04/08/2010,67.38,0.01164366
03/08/2010,66.6,0
02/08/2010,66.6,0.024317308
30/07/2010,65,0.009428928
29/07/2010,64.39,-0.006347262
28/07/2010,64.8,0.002162831
27/07/2010,64.66,-0.003396638
26/07/2010,64.88,0.018825916
23/07/2010,63.67,0.008200645
22/07/2010,63.15,0.051001634
21/07/2010,60.01,-0.014393499
20/07/2010,60.88,0.006922724
19/07/2010,60.46,0.012985033
16/07/2010,59.68,-0.027435203
15/07/2010,61.34,-0.006823747
14/07/2010,61.76,0.007476063
13/07/2010,61.3,0.021102003
12/07/2010,60.02,-0.000666223
09/07/2010,60.06,0.001666389
08/07/2010,59.96,0.00820569
07/07/2010,59.47,0.038918085
06/07/2010,57.2,0.007722046
02/07/2010,56.76,-0.021611158
01/07/2010,58,0.019323432
30/06/2010,56.89,-0.011360779
29/06/2010,57.54,-0.035678445
28/06/2010,59.63,-0.012002144
25/06/2010,60.35,0.004317509
24/06/2010,60.09,-0.004814486
23/06/2010,60.38,-0.000331181
22/06/2010,60.4,-0.028883463
21/06/2010,62.17,-0.005293988
18/06/2010,62.5,0.004811557
17/06/2010,62.2,-0.003370519
16/06/2010,62.41,-0.003997767
15/06/2010,62.66,0.025538805
14/06/2010,61.08,-0.001962709
11/06/2010,61.2,0.005899722
10/06/2010,60.84,0.037171532
09/06/2010,58.62,-0.005952905
08/06/2010,58.97,0.008857152
07/06/2010,58.45,-0.035462921
04/06/2010,60.56,-0.039658835
03/06/2010,63.01,0.006687923
02/06/2010,62.59,0.022948648
01/06/2010,61.17,-0.025661055
28/05/2010,62.76,-0.012823733
27/05/2010,63.57,0.025652645
26/05/2010,61.96,-0.000161381
25/05/2010,61.97,0.005177167
24/05/2010,61.65,-0.011771482
21/05/2010,62.38,-0.016692224
20/05/2010,63.43,-0.026448337
19/05/2010,65.13,-0.002453613
18/05/2010,65.29,-0.003974325
17/05/2010,65.55,-0.003046461
14/05/2010,65.75,-0.015693698
13/05/2010,66.79,-0.021330982
12/05/2010,68.23,0.018340996
11/05/2010,66.99,-0.007287903
10/05/2010,67.48,0.054042523
07/05/2010,63.93,-0.016598535
06/05/2010,65,-0.032988314
05/05/2010,67.18,-0.025860977
04/05/2010,68.94,-0.025209012
03/05/2010,70.7,0.022312138
30/04/2010,69.14,-0.008066883
29/04/2010,69.7,0.020144149
28/04/2010,68.31,0.031073637
27/04/2010,66.22,-0.034143141
26/04/2010,68.52,-0.004949784
23/04/2010,68.86,0.008751514
22/04/2010,68.26,0.002053088
21/04/2010,68.12,0.000881187
20/04/2010,68.06,-0.003373674
19/04/2010,68.29,0.001172161
16/04/2010,68.21,-0.009919848
15/04/2010,68.89,0.051224537
14/04/2010,65.45,0.008747083
13/04/2010,64.88,0.001851281
12/04/2010,64.76,0.004953571
09/04/2010,64.44,0.002641599
08/04/2010,64.27,0.009379465
07/04/2010,63.67,-0.008601195
06/04/2010,64.22,0.000623053
05/04/2010,64.18,0.000467545
01/04/2010,64.15,-0.004044809
31/03/2010,64.41,-0.001861331
30/03/2010,64.53,0.006217959
29/03/2010,64.13,0.007198779
26/03/2010,63.67,0.000314169
25/03/2010,63.65,-0.001883535
24/03/2010,63.77,-0.0132411
23/03/2010,64.62,0.010266072
22/03/2010,63.96,-0.005768197
19/03/2010,64.33,-0.001398058
18/03/2010,64.42,0.024195996
17/03/2010,62.88,0.006381643
16/03/2010,62.48,-0.003514942
15/03/2010,62.7,0.006079046
12/03/2010,62.32,-0.00240404
11/03/2010,62.47,0.028248632
10/03/2010,60.73,0.007271557
09/03/2010,60.29,0.008160592
08/03/2010,59.8,0.00519743
05/03/2010,59.49,0.004886689
04/03/2010,59.2,0.000337895
03/03/2010,59.18,0.000338009
02/03/2010,59.16,0.005253804
01/03/2010,58.85,0.001870908
26/02/2010,58.74,0.005462629
25/02/2010,58.42,-0.005803054
24/02/2010,58.76,0.006145461
23/02/2010,58.4,0.00773532
22/02/2010,57.95,0.002418799
19/02/2010,57.81,0.011132486
18/02/2010,57.17,-0.00592956
17/02/2010,57.51,0.003134799
16/02/2010,57.33,0.020797366
12/02/2010,56.15,-0.010100201
11/02/2010,56.72,-0.006151702
10/02/2010,57.07,-0.00593992
09/02/2010,57.41,0.013856224
08/02/2010,56.62,-0.010191619
05/02/2010,57.2,-0.00157219
04/02/2010,57.29,-0.027205535
03/02/2010,58.87,0.004255688
02/02/2010,58.62,0.003931293
01/02/2010,58.39,0.010675033
29/01/2010,57.77,-0.020389638
28/01/2010,58.96,-0.006424367
27/01/2010,59.34,0.011866557
26/01/2010,58.64,-0.001874095
25/01/2010,58.75,0
22/01/2010,58.75,-0.016040867
21/01/2010,59.7,-0.024161361
20/01/2010,61.16,-0.017665154
19/01/2010,62.25,0.00515382
15/01/2010,61.93,-0.004350285
14/01/2010,62.2,0.002092219
13/01/2010,62.07,-0.005302495
12/01/2010,62.4,-0.006708219
11/01/2010,62.82,0.043099605
08/01/2010,60.17,0.046955385
07/01/2010,57.41,-0.007634949
06/01/2010,57.85,-0.007405528
05/01/2010,58.28,0.001717328
04/01/2010,58.18,0.014020134
31/12/2009,57.37,-0.014020134
30/12/2009,58.18,-0.006339437
29/12/2009,58.55,0.010127973
28/12/2009,57.96,-0.002756721
24/12/2009,58.12,0.002066828
23/12/2009,58,-0.009950331
22/12/2009,58.58,-0.000682594
21/12/2009,58.62,0.010977812
18/12/2009,57.98,-0.004302562
17/12/2009,58.23,-0.013136758
16/12/2009,59,-0.004228336
15/12/2009,59.25,0.004397842
14/12/2009,58.99,0.016752529
11/12/2009,58.01,0.006572144
10/12/2009,57.63,-0.002253229
09/12/2009,57.76,0.00034632
08/12/2009,57.74,-0.002248941
07/12/2009,57.87,0
04/12/2009,57.87,0.005197517
03/12/2009,57.57,-0.005715786
02/12/2009,57.9,0.000345483
01/12/2009,57.88,0.007108829
30/11/2009,57.47,0.000696258
27/11/2009,57.43,-0.01331854
25/11/2009,58.2,0.004822607
24/11/2009,57.92,-0.004135085
23/11/2009,58.16,0.011238987
20/11/2009,57.51,0.006104493
19/11/2009,57.16,-0.003667166
18/11/2009,57.37,0.005242934
17/11/2009,57.07,-0.01167159
16/11/2009,57.74,0.018352346
13/11/2009,56.69,-0.002466527
12/11/2009,56.83,-0.021584824
11/11/2009,58.07,0.021232959
10/11/2009,56.85,0.011499463
09/11/2009,56.2,0.024132271
06/11/2009,54.86,0.007317998
05/11/2009,54.46,0.017784833
04/11/2009,53.5,-0.012999255
03/11/2009,54.2,0.003511694
02/11/2009,54.01,0.006128722
30/10/2009,53.68,-0.023201188
29/10/2009,54.94,0.01042915
28/10/2009,54.37,-0.002388171
27/10/2009,54.5,-0.000366905
26/10/2009,54.52,-0.02141254
23/10/2009,55.7,-0.02482397
22/10/2009,57.1,0
21/10/2009,57.1,-0.010972852
20/10/2009,57.73,0.001907239
19/10/2009,57.62,0.008715412
16/10/2009,57.12,-0.010276151
15/10/2009,57.71,0.00870176
14/10/2009,57.21,0.026210107
13/10/2009,55.73,-0.003582307
12/10/2009,55.93,-0.000714924
09/10/2009,55.97,-0.00641142
08/10/2009,56.33,0.012504629
07/10/2009,55.63,0.000719295
06/10/2009,55.59,-0.000359712
05/10/2009,55.61,0.012121361
02/10/2009,54.94,-0.004721273
01/10/2009,55.2,-0.02274657
30/09/2009,56.47,-0.005474627
29/09/2009,56.78,-0.014859114
28/09/2009,57.63,0.014330899
25/09/2009,56.81,-0.021592342
24/09/2009,58.05,-0.003267696
23/09/2009,58.24,-0.006674107
22/09/2009,58.63,0.001877935
21/09/2009,58.52,-0.004262944
18/09/2009,58.77,-0.001190375
17/09/2009,58.84,-0.006099646
16/09/2009,59.2,-0.001519116
15/09/2009,59.29,0.001688049
14/09/2009,59.19,0.006610754
11/09/2009,58.8,0.04344732
10/09/2009,56.3,0.015573572
09/09/2009,55.43,0.024286778
08/09/2009,54.1,0.005374862
04/09/2009,53.81,0.018380112
03/09/2009,52.83,0.001515439
02/09/2009,52.75,0.003227953
01/09/2009,52.58,-0.016597891
31/08/2009,53.46,-0.004665493
28/08/2009,53.71,-0.004458488
27/08/2009,53.95,-0.001111523
26/08/2009,54.01,-0.006643317
25/08/2009,54.37,0.015757115
24/08/2009,53.52,-0.001866717
21/08/2009,53.62,0.015979285
20/08/2009,52.77,-0.000189484
19/08/2009,52.78,0.003606343
18/08/2009,52.59,0.009169119
17/08/2009,52.11,-0.026885375
14/08/2009,53.53,-0.010961559
13/08/2009,54.12,-0.007547206
12/08/2009,54.53,0.016083164
11/08/2009,53.66,-0.001117527
10/08/2009,53.72,-0.00723364
07/08/2009,54.11,0.016209018
06/08/2009,53.24,-0.008230499
05/08/2009,53.68,-0.007423939
04/08/2009,54.08,-0.005532007
03/08/2009,54.38,0.012024934
31/07/2009,53.73,0.002049372
30/07/2009,53.62,0.012762936
29/07/2009,52.94,-0.010148555
28/07/2009,53.48,-0.013373156
27/07/2009,54.2,0.014870162
24/07/2009,53.4,-0.002057806
23/07/2009,53.51,0.022872181
22/07/2009,52.3,0.000191223
21/07/2009,52.29,-0.008758624
20/07/2009,52.75,0.011056155
17/07/2009,52.17,-0.014462669
16/07/2009,52.93,0.046403067
15/07/2009,50.53,0.018979693
14/07/2009,49.58,0.003232326
13/07/2009,49.42,0.017349144
10/07/2009,48.57,0.011388466
09/07/2009,48.02,0.00291971
08/07/2009,47.88,0.003347283
07/07/2009,47.72,-0.02932277
06/07/2009,49.14,0.011049836
02/07/2009,48.6,-0.045256592
01/07/2009,50.85,0.017057137
30/06/2009,49.99,-0.006579627
29/06/2009,50.32,0.009183534
26/06/2009,49.86,0.009876126
25/06/2009,49.37,0.035670208
24/06/2009,47.64,0.009278852
23/06/2009,47.2,0.007656354
22/06/2009,46.84,-0.027375894
19/06/2009,48.14,-0.003318128
18/06/2009,48.3,0.00373367
17/06/2009,48.12,-0.006628028
16/06/2009,48.44,-0.011494379
15/06/2009,49,-0.030746921
12/06/2009,50.53,-0.024436755
11/06/2009,51.78,0.002513779
10/06/2009,51.65,-0.004443164
09/06/2009,51.88,0.0087117
08/06/2009,51.43,-0.001748422
05/06/2009,51.52,0.010144449
04/06/2009,51,-0.00039208
03/06/2009,51.02,-0.029737661
02/06/2009,52.56,0
01/06/2009,52.56,0.027388404
29/05/2009,51.14,0.042542611
28/05/2009,49.01,-0.014986105
27/05/2009,49.75,-0.027556506
26/05/2009,51.14,0.029568579
22/05/2009,49.65,0.003227762
21/05/2009,49.49,-0.046777151
20/05/2009,51.86,0.000771605
19/05/2009,51.82,-0.018735016
18/05/2009,52.8,0.015459798
15/05/2009,51.99,-0.005179868
14/05/2009,52.26,-0.002866153
13/05/2009,52.41,-0.041668802
12/05/2009,54.64,-0.021545144
11/05/2009,55.83,-0.03155837
08/05/2009,57.62,0.03155837
07/05/2009,55.83,0
06/05/2009,55.83,0.012254614
05/05/2009,55.15,0.018852942
04/05/2009,54.12,0.046520016
01/05/2009,51.66,-0.013077109
30/04/2009,52.34,0.010563817
29/04/2009,51.79,0.014587441
28/04/2009,51.04,-0.003325186
27/04/2009,51.21,-0.039626201
24/04/2009,53.28,-0.000937998
23/04/2009,53.33,-0.026278344
22/04/2009,54.75,-0.01089929
21/04/2009,55.35,0.040370425
20/04/2009,53.16,-0.027642981
17/04/2009,54.65,-0.022972883
16/04/2009,55.92,0.030319106
15/04/2009,54.25,0.015230606
14/04/2009,53.43,0
13/04/2009,53.43,-0.001122335
09/04/2009,53.49,0.024412226
08/04/2009,52.2,0.017781682
07/04/2009,51.28,-0.025035007
06/04/2009,52.58,-0.003227953
03/04/2009,52.75,0.007229864
02/04/2009,52.37,0.044911882
01/04/2009,50.07,0.017121981
31/03/2009,49.22,0.012470774
30/03/2009,48.61,-0.030391318
27/03/2009,50.11,-0.006960354
26/03/2009,50.46,0.048522661
25/03/2009,48.07,0.017417291
24/03/2009,47.24,-0.006330471
23/03/2009,47.54,0.061374272
20/03/2009,44.71,-0.028226791
19/03/2009,45.99,-0.011458346
18/03/2009,46.52,0.006037103
17/03/2009,46.24,0.033200807
16/03/2009,44.73,0.037353466
13/03/2009,43.09,-0.004168603
12/03/2009,43.27,0.013026469
11/03/2009,42.71,0.035509509
10/03/2009,41.22,0.073473679
09/03/2009,38.3,-0.027808177
06/03/2009,39.38,-0.0148711
05/03/2009,39.97,-0.01809892
04/03/2009,40.7,0.055829625
03/03/2009,38.49,-0.01110979
02/03/2009,38.92,-0.056444444
27/02/2009,41.18,-0.000242807
26/02/2009,41.19,-0.020188141
25/02/2009,42.03,-0.026762161
24/02/2009,43.17,0.053526868
23/02/2009,40.92,-0.044919162
20/02/2009,42.8,-0.00303278
19/02/2009,42.93,0.004669633
18/02/2009,42.73,-0.005135399
17/02/2009,42.95,-0.04306395
13/02/2009,44.84,-0.001337197
12/02/2009,44.9,-0.008869238
11/02/2009,45.3,0.012886204
10/02/2009,44.72,-0.055243443
09/02/2009,47.26,0.004028416
06/02/2009,47.07,0.024952897
05/02/2009,45.91,0.019354024
04/02/2009,45.03,0.000666445
03/02/2009,45,0.059042541
02/02/2009,42.42,-0.001648805
30/01/2009,42.49,-0.053831844
29/01/2009,44.84,-0.04385041
28/01/2009,46.85,-0.005534284
27/01/2009,47.11,0.002976193
26/01/2009,46.97,0.001065076
23/01/2009,46.92,-0.015018791
22/01/2009,47.63,-0.001887782
21/01/2009,47.72,0.038232099
20/01/2009,45.93,-0.048240523
16/01/2009,48.2,-0.00207254
15/01/2009,48.3,0.003110422
14/01/2009,48.15,-0.0324883
13/01/2009,49.74,-0.018129792
12/01/2009,50.65,-0.00551291
09/01/2009,50.93,-0.024821907
08/01/2009,52.21,-0.022723947
07/01/2009,53.41,-0.036942545
06/01/2009,55.42,0.004339971
05/01/2009,55.18,
