Date,Close,DVA
26/01/2011,73.51,0.00108888
25/01/2011,73.43,0.038311417
24/01/2011,70.67,-0.000424418
21/01/2011,70.7,-0.00197824
20/01/2011,70.84,-0.004085376
19/01/2011,71.13,-0.001825971
18/01/2011,71.26,0.000701902
14/01/2011,71.21,0.014142507
13/01/2011,70.21,0.007146972
12/01/2011,69.71,-0.004151463
11/01/2011,70,0.008752477
10/01/2011,69.39,0.002452927
07/01/2011,69.22,0.002169355
06/01/2011,69.07,-0.005630564
05/01/2011,69.46,-0.012305206
04/01/2011,70.32,0.014467057
03/01/2011,69.31,-0.002593661
31/12/2010,69.49,-0.004307876
30/12/2010,69.79,0.010804686
29/12/2010,69.04,-0.006208958
28/12/2010,69.47,-0.000863309
27/12/2010,69.53,0.001583304
23/12/2010,69.42,-0.009034262
22/12/2010,70.05,0.010187333
21/12/2010,69.34,0.002888506
20/12/2010,69.14,-0.012504654
17/12/2010,70.01,0.004294309
16/12/2010,69.71,-0.014667404
15/12/2010,70.74,-0.007744881
14/12/2010,71.29,0.008027647
13/12/2010,70.72,-0.008448375
10/12/2010,71.32,-0.003918281
09/12/2010,71.6,-0.001256194
08/12/2010,71.69,-0.007227273
07/12/2010,72.21,-0.016345395
06/12/2010,73.4,-0.009356635
03/12/2010,74.09,-0.000269906
02/12/2010,74.11,0.000944988
01/12/2010,74.04,0.018264103
30/11/2010,72.7,0.005793919
29/11/2010,72.28,-0.002073112
26/11/2010,72.43,-0.007016607
24/11/2010,72.94,0.008121732
23/11/2010,72.35,-0.012772267
22/11/2010,73.28,0.002459354
19/11/2010,73.1,0.010727651
18/11/2010,72.32,0.013363228
17/11/2010,71.36,0.001542669
16/11/2010,71.25,-0.01088788
15/11/2010,72.03,-0.011868756
12/11/2010,72.89,-0.009829431
11/11/2010,73.61,0.021143017
10/11/2010,72.07,-0.000416175
09/11/2010,72.1,0.000971345
08/11/2010,72.03,0.003616137
05/11/2010,71.77,-0.007772419
04/11/2010,72.33,0.003739876
03/11/2010,72.06,-0.01842483
02/11/2010,73.4,0.009995291
01/11/2010,72.67,0.01274079
29/10/2010,71.75,0.008116473
28/10/2010,71.17,0.004929935
27/10/2010,70.82,-0.006614618
26/10/2010,71.29,-0.006710496
25/10/2010,71.77,0.001673407
22/10/2010,71.65,-0.003761236
21/10/2010,71.92,-0.004716336
20/10/2010,72.26,0.014356648
19/10/2010,71.23,-0.0167065
18/10/2010,72.43,0.001796449
15/10/2010,72.3,0.009170552
14/10/2010,71.64,0.011512131
13/10/2010,70.82,-0.000141193
12/10/2010,70.83,-0.015410784
11/10/2010,71.93,-0.002915252
08/10/2010,72.14,0.007373946
07/10/2010,71.61,0.029476415
06/10/2010,69.53,0.004612953
05/10/2010,69.21,0.014114458
04/10/2010,68.24,-0.009189766
01/10/2010,68.87,-0.002320523
30/09/2010,69.03,0.001159588
29/09/2010,68.95,0.006839872
28/09/2010,68.48,0.016193494
27/09/2010,67.38,-0.003703434
24/09/2010,67.63,0.020012615
23/09/2010,66.29,0.003021607
22/09/2010,66.09,-0.006785821
21/09/2010,66.54,0.008300055
20/09/2010,65.99,0.016193449
17/09/2010,64.93,0.003394017
16/09/2010,64.71,-0.008463542
15/09/2010,65.26,0.03207499
14/09/2010,63.2,-0.021600464
13/09/2010,64.58,-0.0070977
10/09/2010,65.04,0.002154842
09/09/2010,64.9,0.004014209
08/09/2010,64.64,0.001703182
07/09/2010,64.53,0.003570601
03/09/2010,64.3,0.00483281
02/09/2010,63.99,0.001720498
01/09/2010,63.88,-0.011517637
31/08/2010,64.62,-0.009548817
30/08/2010,65.24,-0.003060915
27/08/2010,65.44,0.020689328
26/08/2010,64.1,-0.010243765
25/08/2010,64.76,0.008684918
24/08/2010,64.2,0.00077912
23/08/2010,64.15,0.00515747
20/08/2010,63.82,0.002353127
19/08/2010,63.67,-0.014965205
18/08/2010,64.63,-0.00200943
17/08/2010,64.76,0.007128498
16/08/2010,64.3,0.003427328
13/08/2010,64.08,0.004535865
12/08/2010,63.79,0.011668376
11/08/2010,63.05,-0.009471263
10/08/2010,63.65,0.000628634
09/08/2010,63.61,-0.000157196
06/08/2010,63.62,0.006781826
05/08/2010,63.19,0.025321866
04/08/2010,61.61,0.008312329
03/08/2010,61.1,0.053967208
02/08/2010,57.89,0.009895055
30/07/2010,57.32,-0.021060678
29/07/2010,58.54,-0.012392995
28/07/2010,59.27,-0.020870613
27/07/2010,60.52,-0.005602256
26/07/2010,60.86,0.068511789
23/07/2010,56.83,-0.020551054
22/07/2010,58.01,-0.006529233
21/07/2010,58.39,-0.028032906
20/07/2010,60.05,0.004171888
19/07/2010,59.8,-0.003338901
16/07/2010,60,-0.020292703
15/07/2010,61.23,-0.001631854
14/07/2010,61.33,-0.003093206
13/07/2010,61.52,0.01671896
12/07/2010,60.5,0.00613448
09/07/2010,60.13,0.002664448
08/07/2010,59.97,-0.013087241
07/07/2010,60.76,0.006108149
06/07/2010,60.39,-0.011688338
02/07/2010,61.1,-0.010096161
01/07/2010,61.72,-0.011598068
30/06/2010,62.44,-0.004633706
29/06/2010,62.73,-0.015815607
28/06/2010,63.73,0.006454174
25/06/2010,63.32,0.009042657
24/06/2010,62.75,-0.007778434
23/06/2010,63.24,-0.005833678
22/06/2010,63.61,-0.020385052
21/06/2010,64.92,-0.025999184
18/06/2010,66.63,0.000750694
17/06/2010,66.58,0.01163243
16/06/2010,65.81,0.003196107
15/06/2010,65.6,0.006269613
14/06/2010,65.19,0.00723581
11/06/2010,64.72,0.013377085
10/06/2010,63.86,0.024250336
09/06/2010,62.33,-0.005599567
08/06/2010,62.68,0.000638366
07/06/2010,62.64,-0.005095552
04/06/2010,62.96,-0.037716797
03/06/2010,65.38,0.009219488
02/06/2010,64.78,0.027862187
01/06/2010,63,-0.006802209
28/05/2010,63.43,0.004107431
27/05/2010,63.17,0.042194896
26/05/2010,60.56,-0.005434348
25/05/2010,60.89,0.007583287
24/05/2010,60.43,-0.013967855
21/05/2010,61.28,-0.000815594
20/05/2010,61.33,-0.037915443
19/05/2010,63.7,0.003774776
18/05/2010,63.46,-0.004245623
17/05/2010,63.73,0.010727347
14/05/2010,63.05,-0.007741566
13/05/2010,63.54,-0.002514934
12/05/2010,63.7,0.000628141
11/05/2010,63.66,-0.005482899
10/05/2010,64.01,0.045709459
07/05/2010,61.15,-0.023115876
06/05/2010,62.58,-0.016324952
05/05/2010,63.61,0.008049921
04/05/2010,63.1,-0.003006569
03/05/2010,63.29,0.01368141
30/04/2010,62.43,-0.024211959
29/04/2010,63.96,0.006588259
28/04/2010,63.54,-0.013288713
27/04/2010,64.39,-0.007272759
26/04/2010,64.86,0.000308404
23/04/2010,64.84,0.002934592
22/04/2010,64.65,-0.012603917
21/04/2010,65.47,-0.002440886
20/04/2010,65.63,0.009799497
19/04/2010,64.99,0.007568188
16/04/2010,64.5,-0.003868477
15/04/2010,64.75,-0.007079131
14/04/2010,65.21,-0.015520701
13/04/2010,66.23,0.008491332
12/04/2010,65.67,-0.00592122
09/04/2010,66.06,0.023433188
08/04/2010,64.53,-0.001238966
07/04/2010,64.61,0.009954974
06/04/2010,63.97,-0.000156311
05/04/2010,63.98,0.005328331
01/04/2010,63.64,0.003778342
31/03/2010,63.4,-0.000315408
30/03/2010,63.42,0.005216991
29/03/2010,63.09,0.007477562
26/03/2010,62.62,-0.005256045
25/03/2010,62.95,-0.004121756
24/03/2010,63.21,-0.009604104
23/03/2010,63.82,-0.005780814
22/03/2010,64.19,0.012856872
19/03/2010,63.37,-0.004879978
18/03/2010,63.68,0.004564421
17/03/2010,63.39,0.011423256
16/03/2010,62.67,0.001437126
15/03/2010,62.58,0.003361348
12/03/2010,62.37,-0.005914812
11/03/2010,62.74,0.029766028
10/03/2010,60.9,-0.025773369
09/03/2010,62.49,-0.001119552
08/03/2010,62.56,-0.025097995
05/03/2010,64.15,0.009869274
04/03/2010,63.52,0.007902681
03/03/2010,63.02,-0.008217493
02/03/2010,63.54,0.006948859
01/03/2010,63.1,0.023896575
26/02/2010,61.61,0.001949635
25/02/2010,61.49,-0.002923029
24/02/2010,61.67,0.008958444
23/02/2010,61.12,-0.007822726
22/02/2010,61.6,-0.000162324
19/02/2010,61.61,0.006840418
18/02/2010,61.19,0.01382283
17/02/2010,60.35,0.014184635
16/02/2010,59.5,0.008777909
12/02/2010,58.98,-0.016979478
11/02/2010,59.99,-0.013740801
10/02/2010,60.82,-0.006228507
09/02/2010,61.2,0.018803127
08/02/2010,60.06,-0.006141608
05/02/2010,60.43,0.01114913
04/02/2010,59.76,-0.021192846
03/02/2010,61.04,-0.007507788
02/02/2010,61.5,0.017551504
01/02/2010,60.43,0.01114913
29/01/2010,59.76,-0.005673301
28/01/2010,60.1,-0.0094395
27/01/2010,60.67,0.001154449
26/01/2010,60.6,0
25/01/2010,60.6,-0.002142917
22/01/2010,60.73,-0.023756405
21/01/2010,62.19,-0.004172021
20/01/2010,62.45,-0.003995211
19/01/2010,62.7,0.016726025
15/01/2010,61.66,-0.007915395
14/01/2010,62.15,-0.00032175
13/01/2010,62.17,0.014745467
12/01/2010,61.26,-0.008614438
11/01/2010,61.79,0.012867675
08/01/2010,61,0.023721773
07/01/2010,59.57,0.008598215
06/01/2010,59.06,-0.005908686
05/01/2010,59.41,-0.008547777
04/01/2010,59.92,0.019889413
31/12/2009,58.74,-0.009994155
30/12/2009,59.33,-0.004876008
29/12/2009,59.62,0.001678698
28/12/2009,59.52,-0.00301963
24/12/2009,59.7,-0.003511416
23/12/2009,59.91,0.007539619
22/12/2009,59.46,0.003369275
21/12/2009,59.26,-0.005721032
18/12/2009,59.6,-0.004352928
17/12/2009,59.86,-0.015252285
16/12/2009,60.78,-0.012589065
15/12/2009,61.55,0.019191928
14/12/2009,60.38,0.014009569
11/12/2009,59.54,0.00387043
10/12/2009,59.31,0.014606238
09/12/2009,58.45,0.005661849
08/12/2009,58.12,-0.027826702
07/12/2009,59.76,-0.006172344
04/12/2009,60.13,-0.007455921
03/12/2009,60.58,-0.000660066
02/12/2009,60.62,0.007783429
01/12/2009,60.15,0.015244453
30/11/2009,59.24,-0.001518091
27/11/2009,59.33,-0.010729357
25/11/2009,59.97,-0.002165404
24/11/2009,60.1,0.002165404
23/11/2009,59.97,0.01715481
20/11/2009,58.95,0.011602246
19/11/2009,58.27,-0.004452062
18/11/2009,58.53,-0.004772465
17/11/2009,58.81,0.002724333
16/11/2009,58.65,0.007186889
13/11/2009,58.23,0.000515331
12/11/2009,58.2,-0.005995735
11/11/2009,58.55,-0.003239836
10/11/2009,58.74,0.009923093
09/11/2009,58.16,0.003272198
06/11/2009,57.97,-0.005676458
05/11/2009,58.3,0.006366708
04/11/2009,57.93,0.062871231
03/11/2009,54.4,0.011834458
02/11/2009,53.76,0.013671905
30/10/2009,53.03,-0.011623678
29/10/2009,53.65,0.004858007
28/10/2009,53.39,-0.00224509
27/10/2009,53.51,-0.000186863
26/10/2009,53.52,-0.015573173
23/10/2009,54.36,-0.015515507
22/10/2009,55.21,0.003810911
21/10/2009,55,-0.005620539
20/10/2009,55.31,-0.007564878
19/10/2009,55.73,-0.009998298
16/10/2009,56.29,-0.006375088
15/10/2009,56.65,0.000529708
14/10/2009,56.62,0.003361348
13/10/2009,56.43,0.00159617
12/10/2009,56.34,0.007840382
09/10/2009,55.9,-0.009436552
08/10/2009,56.43,-0.004596896
07/10/2009,56.69,0.002295807
06/10/2009,56.56,0.005495981
05/10/2009,56.25,0.009466892
02/10/2009,55.72,-0.005369621
01/10/2009,56.02,-0.01100668
30/09/2009,56.64,0.008154628
29/09/2009,56.18,-0.005325772
28/09/2009,56.48,0.00871349
25/09/2009,55.99,-0.001606139
24/09/2009,56.08,-0.006044463
23/09/2009,56.42,0.003373283
22/09/2009,56.23,0.003206273
21/09/2009,56.05,0.008600662
18/09/2009,55.57,-0.005563047
17/09/2009,55.88,-0.004642037
16/09/2009,56.14,0.034245579
15/09/2009,54.25,0.002214432
14/09/2009,54.13,-0.0018457
11/09/2009,54.23,-0.002946053
10/09/2009,54.39,0.004607029
09/09/2009,54.14,0.005370881
08/09/2009,53.85,0.01139241
04/09/2009,53.24,0.008867146
03/09/2009,52.77,0.015083818
02/09/2009,51.98,0.008500824
01/09/2009,51.54,-0.003292981
31/08/2009,51.71,-0.000193367
28/08/2009,51.72,-0.014968616
27/08/2009,52.5,0.008800516
26/08/2009,52.04,0.001153624
25/08/2009,51.98,-0.000576979
24/08/2009,52.01,-0.007088831
21/08/2009,52.38,0.012100407
20/08/2009,51.75,-0.005780363
19/08/2009,52.05,0.018420298
18/08/2009,51.1,-0.012639935
17/08/2009,51.75,0.00717544
14/08/2009,51.38,-0.00891306
13/08/2009,51.84,-0.006537228
12/08/2009,52.18,-0.003061617
11/08/2009,52.34,-0.00912901
10/08/2009,52.82,0.017378457
07/08/2009,51.91,0.027142152
06/08/2009,50.52,-0.013565528
05/08/2009,51.21,0.003325186
04/08/2009,51.04,0.006683728
03/08/2009,50.7,0.019920977
31/07/2009,49.7,-0.003414686
30/07/2009,49.87,-0.003802666
29/07/2009,50.06,0.016719092
28/07/2009,49.23,-0.004661068
27/07/2009,49.46,-0.006047186
24/07/2009,49.76,0.01416741
23/07/2009,49.06,0.026436897
22/07/2009,47.78,-0.01516282
21/07/2009,48.51,0.013280959
20/07/2009,47.87,-0.004793174
17/07/2009,48.1,-0.020984107
16/07/2009,49.12,-0.000407083
15/07/2009,49.14,-0.0117339
14/07/2009,49.72,-0.004815419
13/07/2009,49.96,0.014313318
10/07/2009,49.25,-0.013512356
09/07/2009,49.92,-0.016095728
08/07/2009,50.73,-0.019906981
07/07/2009,51.75,0.008149056
06/07/2009,51.33,0.046455078
02/07/2009,49,-0.037256462
01/07/2009,50.86,0.027912498
30/06/2009,49.46,-0.001010407
29/06/2009,49.51,-0.001009387
26/06/2009,49.56,0.011567861
25/06/2009,48.99,0.021874582
24/06/2009,47.93,0.014077341
23/06/2009,47.26,-0.008637997
22/06/2009,47.67,-0.009603414
19/06/2009,48.13,-0.016893686
18/06/2009,48.95,0.022519286
17/06/2009,47.86,0.034651144
16/06/2009,46.23,0.008471866
15/06/2009,45.84,-0.027752669
12/06/2009,47.13,0.016257043
11/06/2009,46.37,0.008663689
10/06/2009,45.97,-0.001955885
09/06/2009,46.06,-0.014227444
08/06/2009,46.72,-0.001069633
05/06/2009,46.77,-0.007455568
04/06/2009,47.12,-0.005291578
03/06/2009,47.37,-0.003792672
02/06/2009,47.55,0.021469631
01/06/2009,46.54,0.031208206
29/05/2009,45.11,0.005557422
28/05/2009,44.86,-0.015264095
27/05/2009,45.55,0.001757856
26/05/2009,45.47,0.014398299
22/05/2009,44.82,0.019374339
21/05/2009,43.96,-0.032672407
20/05/2009,45.42,-0.01832512
19/05/2009,46.26,0.02606082
18/05/2009,45.07,0.01227831
15/05/2009,44.52,-0.020454248
14/05/2009,45.44,0.000880669
13/05/2009,45.4,-0.022002848
12/05/2009,46.41,0.000862255
11/05/2009,46.37,-0.018799956
08/05/2009,47.25,0.015785311
07/05/2009,46.51,0.019759627
06/05/2009,45.6,-0.008081293
05/05/2009,45.97,-0.021307166
04/05/2009,46.96,0.023048947
01/05/2009,45.89,-0.01040547
30/04/2009,46.37,-0.020914121
29/04/2009,47.35,0.040074298
28/04/2009,45.49,0.021329402
27/04/2009,44.53,0.01858621
24/04/2009,43.71,0.031372388
23/04/2009,42.36,-0.028623246
22/04/2009,43.59,-0.00981631
21/04/2009,44.02,0.010504778
20/04/2009,43.56,0.009456881
17/04/2009,43.15,-0.0260765
16/04/2009,44.29,-0.014569349
15/04/2009,44.94,0.010963305
14/04/2009,44.45,-0.002247192
13/04/2009,44.55,-0.015369497
09/04/2009,45.24,0.000884564
08/04/2009,45.2,-0.001105583
07/04/2009,45.25,0.008879082
06/04/2009,44.85,0.005589729
03/04/2009,44.6,-0.018218678
02/04/2009,45.42,0.023388971
01/04/2009,44.37,0.009510941
31/03/2009,43.95,0.003875532
30/03/2009,43.78,0.00389061
27/03/2009,43.61,-0.02110118
26/03/2009,44.54,0.007662873
25/03/2009,44.2,0.026362558
24/03/2009,43.05,-0.00185658
23/03/2009,43.13,0.018486545
20/03/2009,42.34,-0.060263335
19/03/2009,44.97,-0.024166378
18/03/2009,46.07,0.00260813
17/03/2009,45.95,0.00217865
16/03/2009,45.85,-0.002613811
13/03/2009,45.97,0.024665421
12/03/2009,44.85,0.034709166
11/03/2009,43.32,-0.016256798
10/03/2009,44.03,-0.004758137
09/03/2009,44.24,-0.032906482
06/03/2009,45.72,-0.004147119
05/03/2009,45.91,-0.034257257
04/03/2009,47.51,0.028393411
03/03/2009,46.18,-0.001730853
02/03/2009,46.26,-0.014166367
27/02/2009,46.92,-0.064578482
26/02/2009,50.05,-0.016250853
25/02/2009,50.87,-0.019274421
24/02/2009,51.86,0.026376444
23/02/2009,50.51,-0.007495104
20/02/2009,50.89,-0.0035308
19/02/2009,51.07,-0.012453946
18/02/2009,51.71,0.012845642
17/02/2009,51.05,-0.029720443
13/02/2009,52.59,-0.005688297
12/02/2009,52.89,-0.002832061
11/02/2009,53.04,0.111791406
10/02/2009,47.43,0.031918743
09/02/2009,45.94,-0.021320933
06/02/2009,46.93,-0.025456303
05/02/2009,48.14,0.003537617
04/02/2009,47.97,-0.011606348
03/02/2009,48.53,0.013066659
02/02/2009,47.9,0.018967903
30/01/2009,47,-0.009107338
29/01/2009,47.43,-0.014027237
28/01/2009,48.1,-0.019558009
27/01/2009,49.05,0.024142305
26/01/2009,47.88,0.018124838
23/01/2009,47.02,-0.014148689
22/01/2009,47.69,0.003992021
21/01/2009,47.5,0.015701574
20/01/2009,46.76,-0.029708284
16/01/2009,48.17,0.029066916
15/01/2009,46.79,-0.002774519
14/01/2009,46.92,-0.000639182
13/01/2009,46.95,0.009415862
12/01/2009,46.51,-0.01642003
09/01/2009,47.28,-0.004642338
08/01/2009,47.5,0.005912179
07/01/2009,47.22,0.007013099
06/01/2009,46.89,-0.012925278
05/01/2009,47.5,
