Date,Close,CSCO
25/01/2011,21.54,0.017326587
24/01/2011,21.17,0.021003159
21/01/2011,20.73,-0.001927711
20/01/2011,20.77,-0.002404425
19/01/2011,20.82,-0.01903007
18/01/2011,21.22,0.000471365
14/01/2011,21.21,0.006148045
13/01/2011,21.08,-0.001895735
12/01/2011,21.12,0.011428696
11/01/2011,20.88,0.004319661
10/01/2011,20.79,-0.008620743
07/01/2011,20.97,0.000954199
06/01/2011,20.95,0.008629008
05/01/2011,20.77,0.012109618
04/01/2011,20.52,0.001463058
03/01/2011,20.49,0.012770311
31/12/2010,20.23,0
30/12/2010,20.23,-0.000988142
29/12/2010,20.25,-0.004926118
28/12/2010,20.35,0.009380469
27/12/2010,20.16,0.023589551
23/12/2010,19.69,0.006624228
22/12/2010,19.56,0.00153492
21/12/2010,19.53,-0.004597709
20/12/2010,19.62,0.003574168
17/12/2010,19.55,-0.010178205
16/12/2010,19.75,0.014278672
15/12/2010,19.47,-0.003588827
14/12/2010,19.54,-0.00204499
13/12/2010,19.58,-0.006109999
10/12/2010,19.7,0
09/12/2010,19.7,0.017926216
08/12/2010,19.35,-0.00206505
07/12/2010,19.39,-0.002060794
06/12/2010,19.43,0.018701844
03/12/2010,19.07,-0.007834984
02/12/2010,19.22,-0.005189425
01/12/2010,19.32,0.008316056
30/11/2010,19.16,-0.014508026
29/11/2010,19.44,-0.002568714
26/11/2010,19.49,0.001540437
24/11/2010,19.46,0.013450798
23/11/2010,19.2,-0.018576386
22/11/2010,19.56,-0.002552976
19/11/2010,19.61,0
18/11/2010,19.61,0.010251243
17/11/2010,19.41,-0.001544402
16/11/2010,19.44,-0.025896344
15/11/2010,19.95,-0.009975145
12/11/2010,20.15,-0.018195732
11/11/2010,20.52,-0.176864851
10/11/2010,24.49,0.005733021
09/11/2010,24.35,-0.001641363
08/11/2010,24.39,0.005344309
05/11/2010,24.26,0.002063133
04/11/2010,24.21,0.020868871
03/11/2010,23.71,0.023038562
02/11/2010,23.17,0.010848447
01/11/2010,22.92,0.002621233
29/10/2010,22.86,-0.014332493
28/10/2010,23.19,-0.004302933
27/10/2010,23.29,-0.004711938
26/10/2010,23.4,-0.008934329
25/10/2010,23.61,0.005521356
22/10/2010,23.48,0.009413848
21/10/2010,23.26,-0.006000875
20/10/2010,23.4,0.018547006
19/10/2010,22.97,-0.014264344
18/10/2010,23.3,-0.002571797
15/10/2010,23.36,0.012492086
14/10/2010,23.07,-0.004756766
13/10/2010,23.18,0.024455367
12/10/2010,22.62,0.006653384
11/10/2010,22.47,-0.000444939
08/10/2010,22.48,0.004011594
07/10/2010,22.39,0.004027752
06/10/2010,22.3,0.013998874
05/10/2010,21.99,0.010514383
04/10/2010,21.76,-0.006869732
01/10/2010,21.91,0.000456517
30/09/2010,21.9,0.001370802
29/09/2010,21.87,0.000457352
28/09/2010,21.86,-0.011371512
27/09/2010,22.11,0.000904977
24/09/2010,22.09,0.025677706
23/09/2010,21.53,-0.006481504
22/09/2010,21.67,0.001385362
21/09/2010,21.64,-0.005070304
20/09/2010,21.75,-0.005044725
17/09/2010,21.86,-0.00319708
16/09/2010,21.93,0.015625318
15/09/2010,21.59,0.006505599
14/09/2010,21.45,0.008897272
13/09/2010,21.26,0.030565894
10/09/2010,20.62,0.000485084
09/09/2010,20.61,-0.001454546
08/09/2010,20.64,0.00291121
07/09/2010,20.58,-0.022105657
03/09/2010,21.04,0.025025368
02/09/2010,20.52,0.012751521
01/09/2010,20.26,0.01341635
31/08/2010,19.99,-0.016373474
30/08/2010,20.32,-0.023828018
27/08/2010,20.81,0.00529994
26/08/2010,20.7,-0.024339068
25/08/2010,21.21,0.003778937
24/08/2010,21.13,-0.025696345
23/08/2010,21.68,-0.025052551
20/08/2010,22.23,0.000449944
19/08/2010,22.22,-0.008514504
18/08/2010,22.41,0.016194686
17/08/2010,22.05,0.006369448
16/08/2010,21.91,0.02542314
13/08/2010,21.36,0
12/08/2010,21.36,-0.105220056
11/08/2010,23.73,-0.024147718
10/08/2010,24.31,-0.018745455
09/08/2010,24.77,0.028666992
06/08/2010,24.07,-0.004145943
05/08/2010,24.17,0.001241979
04/08/2010,24.14,0.013344652
03/08/2010,23.82,0.000839983
02/08/2010,23.8,0.031152508
30/07/2010,23.07,-0.006050148
29/07/2010,23.21,-0.00772536
28/07/2010,23.39,0.00385522
27/07/2010,23.3,-0.013216991
26/07/2010,23.61,0.011073367
23/07/2010,23.35,0.003432007
22/07/2010,23.27,0.030986551
21/07/2010,22.56,-0.021487343
20/07/2010,23.05,0.013980132
19/07/2010,22.73,-0.000879508
16/07/2010,22.75,-0.050149784
15/07/2010,23.92,0.00755354
14/07/2010,23.74,0.027761766
13/07/2010,23.09,0.010010965
12/07/2010,22.86,0.007023734
09/07/2010,22.7,0.006629859
08/07/2010,22.55,0.003109041
07/07/2010,22.48,0.052042779
06/07/2010,21.34,0.009889414
02/07/2010,21.13,-0.006133541
01/07/2010,21.26,-0.002349073
30/06/2010,21.31,-0.014442366
29/06/2010,21.62,-0.036334605
28/06/2010,22.42,0.010762436
25/06/2010,22.18,-0.017430609
24/06/2010,22.57,-0.012767068
23/06/2010,22.86,-0.004800358
22/06/2010,22.97,-0.01597961
21/06/2010,23.34,-0.006406172
18/06/2010,23.49,0.01371646
17/06/2010,23.17,-0.005165745
16/06/2010,23.29,-0.001716002
15/06/2010,23.33,0.024735477
14/06/2010,22.76,-0.006568887
11/06/2010,22.91,0.006129616
10/06/2010,22.77,-0.000439078
09/06/2010,22.78,-0.007870613
08/06/2010,22.96,0.008748962
07/06/2010,22.76,-0.008748962
04/06/2010,22.96,-0.032565003
03/06/2010,23.72,0.01572159
02/06/2010,23.35,0.015102768
01/06/2010,23,-0.006932437
28/05/2010,23.16,-0.021781771
27/05/2010,23.67,0.03350829
26/05/2010,22.89,-0.018182319
25/05/2010,23.31,-0.002570696
24/05/2010,23.37,-0.003843695
21/05/2010,23.46,0.00641439
20/05/2010,23.31,-0.03994645
19/05/2010,24.26,-0.004113539
18/05/2010,24.36,-0.020719815
17/05/2010,24.87,-0.002810682
14/05/2010,24.94,-0.023381291
13/05/2010,25.53,-0.04630634
12/05/2010,26.74,0.02960368
11/05/2010,25.96,-0.006527188
10/05/2010,26.13,0.05587606
07/05/2010,24.71,-0.031078198
06/05/2010,25.49,-0.040743529
05/05/2010,26.55,-0.000376577
04/05/2010,26.56,-0.036233169
03/05/2010,27.54,0.022398586
30/04/2010,26.93,-0.022035412
29/04/2010,27.53,0.017959068
28/04/2010,27.04,0.001110083
27/04/2010,27.01,-0.020521057
26/04/2010,27.57,0.003633725
23/04/2010,27.47,0.005475465
22/04/2010,27.32,0.002932553
21/04/2010,27.24,0.002205073
20/04/2010,27.18,0.004055305
19/04/2010,27.07,0.003330253
16/04/2010,26.98,-0.008488702
15/04/2010,27.21,0.012202037
14/04/2010,26.88,0.016504501
13/04/2010,26.44,-0.003398153
12/04/2010,26.53,-0.002635048
09/04/2010,26.6,0.012103022
08/04/2010,26.28,-0.002280503
07/04/2010,26.34,0.004566218
06/04/2010,26.22,0.001908762
05/04/2010,26.17,0.013077109
01/04/2010,25.83,-0.007713112
31/03/2010,26.03,-0.023539432
30/03/2010,26.65,0.00526713
29/03/2010,26.51,0.001510004
26/03/2010,26.47,0.001512288
25/03/2010,26.43,-0.00075643
24/03/2010,26.45,-0.007157687
23/03/2010,26.64,0.013605652
22/03/2010,26.28,0.004959003
19/03/2010,26.15,-0.007239506
18/03/2010,26.34,0.003041827
17/03/2010,26.26,0.004197678
16/03/2010,26.15,0.002680453
15/03/2010,26.08,0.007698267
12/03/2010,25.88,-0.003471556
11/03/2010,25.97,0.003858029
10/03/2010,25.87,-0.010000083
09/03/2010,26.13,0
08/03/2010,26.13,0.035843338
05/03/2010,25.21,0.010366919
04/03/2010,24.95,0.004418565
03/03/2010,24.84,0.009302393
02/03/2010,24.61,0.000406421
01/03/2010,24.6,0.011036286
26/02/2010,24.33,0
25/02/2010,24.33,-0.000410931
24/02/2010,24.34,0.011986091
23/02/2010,24.05,-0.010341354
22/02/2010,24.3,-0.002466092
19/02/2010,24.36,0.003289477
18/02/2010,24.28,0.008686714
17/02/2010,24.07,0.002912421
16/02/2010,24,0.010050336
12/02/2010,23.76,-0.007129407
11/02/2010,23.93,0.007129407
10/02/2010,23.76,-0.005456467
09/02/2010,23.89,0.01645954
08/02/2010,23.5,-0.008474627
05/02/2010,23.7,0.023048395
04/02/2010,23.16,0.003893581
03/02/2010,23.07,0.002169669
02/02/2010,23.02,0.012677765
01/02/2010,22.73,0.011504552
29/01/2010,22.47,-0.002222717
28/01/2010,22.52,-0.027590977
27/01/2010,23.15,0.01085787
26/01/2010,22.9,-0.003922428
25/01/2010,22.99,0.000870322
22/01/2010,22.97,-0.043031133
21/01/2010,23.98,-0.017772735
20/01/2010,24.41,-0.017864868
19/01/2010,24.85,0.01827462
15/01/2010,24.4,-0.02229069
14/01/2010,24.95,0.012502684
13/01/2010,24.64,0.018018506
12/01/2010,24.2,-0.015987223
11/01/2010,24.59,-0.002842642
08/01/2010,24.66,0.005285639
07/01/2010,24.53,0.00449439
06/01/2010,24.42,-0.006530635
05/01/2010,24.58,-0.004465199
04/01/2010,24.69,0.030847603
31/12/2009,23.94,-0.009975145
30/12/2009,24.18,0.003314005
29/12/2009,24.1,0.00083022
28/12/2009,24.08,0.004995847
24/12/2009,23.96,0.007540882
23/12/2009,23.78,0.001262361
22/12/2009,23.75,0.004642338
21/12/2009,23.64,0.013200107
18/12/2009,23.33,0.006450248
17/12/2009,23.18,-0.011580657
16/12/2009,23.45,-0.0012785
15/12/2009,23.48,-0.015215847
14/12/2009,23.84,0.002940561
11/12/2009,23.77,-0.007126419
10/12/2009,23.94,0.003347283
09/12/2009,23.86,0.002097756
08/12/2009,23.81,-0.01666011
07/12/2009,24.21,0.002067398
04/12/2009,24.16,0.013753082
03/12/2009,23.83,-0.001677149
02/12/2009,23.87,-0.002092489
01/12/2009,23.92,0.021978907
30/11/2009,23.4,0.000855066
27/11/2009,23.38,-0.015280433
25/11/2009,23.74,0
24/11/2009,23.74,-0.00671707
23/11/2009,23.9,0.018581616
20/11/2009,23.46,-0.009333967
19/11/2009,23.68,-0.01342302
18/11/2009,24,-0.003742986
17/11/2009,24.09,0.009174376
16/11/2009,23.87,0.00672554
13/11/2009,23.71,0.013160878
12/11/2009,23.4,-0.021978907
11/11/2009,23.92,0.011351814
10/11/2009,23.65,-0.014273962
09/11/2009,23.99,0.007111513
06/11/2009,23.82,-0.004607338
05/11/2009,23.93,0.027108818
04/11/2009,23.29,0.016450587
03/11/2009,22.91,-0.003920719
02/11/2009,23,0.00829518
30/10/2009,22.81,-0.030652087
29/10/2009,23.52,0.02148772
28/10/2009,23.02,-0.022337699
27/10/2009,23.54,-0.006773946
26/10/2009,23.7,-0.019637147
23/10/2009,24.17,-0.00041365
22/10/2009,24.18,0.009140072
21/10/2009,23.96,-0.006240919
20/10/2009,24.11,-0.005789925
19/10/2009,24.25,0.009529801
16/10/2009,24.02,-0.014466051
15/10/2009,24.37,-0.000410256
14/10/2009,24.38,0.020303163
13/10/2009,23.89,0.00461507
12/10/2009,23.78,-0.010458158
09/10/2009,24.03,0.015094626
08/10/2009,23.67,0.002538072
07/10/2009,23.61,0.011073367
06/10/2009,23.35,0.017714872
05/10/2009,22.94,0.011839647
02/10/2009,22.67,-0.018357159
01/10/2009,23.09,-0.019301478
30/09/2009,23.54,0.010247741
29/09/2009,23.3,-0.013216991
28/09/2009,23.61,0.04283588
25/09/2009,22.62,-0.001325381
24/09/2009,22.65,-0.006600684
23/09/2009,22.8,-0.026402746
22/09/2009,23.41,-0.00935381
21/09/2009,23.63,0.009781069
18/09/2009,23.4,0.000427442
17/09/2009,23.39,0.001283423
16/09/2009,23.36,0.016400886
15/09/2009,22.98,0.008302429
14/09/2009,22.79,-0.01307778
11/09/2009,23.09,0.003470719
10/09/2009,23.01,0.034486176
09/09/2009,22.23,0.014043266
08/09/2009,21.92,0.003656311
04/09/2009,21.84,0.01615544
03/09/2009,21.49,-0.002788106
02/09/2009,21.55,0.017790731
01/09/2009,21.17,-0.02010823
31/08/2009,21.6,-0.018349139
28/08/2009,22,0.005469476
27/08/2009,21.88,-0.002282585
26/08/2009,21.93,-0.003186891
25/08/2009,22,-0.00272356
24/08/2009,22.06,-0.005875723
21/08/2009,22.19,0.013611825
20/08/2009,21.89,0.030143715
19/08/2009,21.24,0.010887682
18/08/2009,21.01,0.013416588
17/08/2009,20.73,-0.02759452
14/08/2009,21.31,-0.009341497
13/08/2009,21.51,0.003726134
12/08/2009,21.43,0.012206724
11/08/2009,21.17,-0.021958369
10/08/2009,21.64,-0.025098283
07/08/2009,22.19,-0.005393271
06/08/2009,22.31,0.006294985
05/08/2009,22.17,-0.012105057
04/08/2009,22.44,-0.00577651
03/08/2009,22.57,0.025124695
31/07/2009,22.01,0.001363947
30/07/2009,21.98,0.011899454
29/07/2009,21.72,-0.009622067
28/07/2009,21.93,0.004112412
27/07/2009,21.84,-0.001829827
24/07/2009,21.88,-0.000913659
23/07/2009,21.9,0.020761991
22/07/2009,21.45,-0.006505599
21/07/2009,21.59,0.020590339
20/07/2009,21.15,0.030727333
17/07/2009,20.51,0.019198227
16/07/2009,20.12,0.015527485
15/07/2009,19.81,0.056060344
14/07/2009,18.73,0.008579141
13/07/2009,18.57,0.012462909
10/07/2009,18.34,0.009312584
09/07/2009,18.17,0.002203858
08/07/2009,18.13,-0.00604896
07/07/2009,18.24,-0.015774056
06/07/2009,18.53,0.001620308
02/07/2009,18.5,-0.016086138
01/07/2009,18.8,0.008010724
30/06/2009,18.65,-0.018066379
29/06/2009,18.99,0.004221642
26/06/2009,18.91,-0.006325799
25/06/2009,19.03,0.022317611
24/06/2009,18.61,0.002151695
23/06/2009,18.57,0.00865338
22/06/2009,18.41,-0.027325568
19/06/2009,18.92,-0.003692961
18/06/2009,18.99,-0.010997754
17/06/2009,19.2,0.006269613
16/06/2009,19.08,-0.014568416
15/06/2009,19.36,-0.028013036
12/06/2009,19.91,-0.009497697
11/06/2009,20.1,0.007490672
10/06/2009,19.95,-0.006495151
09/06/2009,20.08,0.010513238
08/06/2009,19.87,0
05/06/2009,19.87,0.010116424
04/06/2009,19.67,0.015885551
03/06/2009,19.36,-0.012830558
02/06/2009,19.61,0.005625175
01/06/2009,19.5,0.052643733
29/05/2009,18.5,-0.000540395
28/05/2009,18.51,0.015791235
27/05/2009,18.22,-0.014710154
26/05/2009,18.49,0.032429333
22/05/2009,17.9,-0.011111225
21/05/2009,18.1,-0.027249642
20/05/2009,18.6,-0.01494158
19/05/2009,18.88,0.00851069
18/05/2009,18.72,0.043675064
15/05/2009,17.92,-0.009441892
14/05/2009,18.09,0.002213615
13/05/2009,18.05,-0.036446786
12/05/2009,18.72,0.0058934
11/05/2009,18.61,-0.006427446
08/05/2009,18.73,-0.011677415
07/05/2009,18.95,-0.034235709
06/05/2009,19.61,-0.001019368
05/05/2009,19.63,0.006644543
04/05/2009,19.5,-0.004094172
01/05/2009,19.58,0.013367808
30/04/2009,19.32,0.003629768
29/04/2009,19.25,0.030593103
28/04/2009,18.67,0.016199058
27/04/2009,18.37,-0.002718132
24/04/2009,18.42,0.04440241
23/04/2009,17.62,0.010268202
22/04/2009,17.44,-0.01423309
21/04/2009,17.69,0.021715139
20/04/2009,17.31,-0.038531679
17/04/2009,17.99,-0.004990307
16/04/2009,18.08,0.029182767
15/04/2009,17.56,-0.020851699
14/04/2009,17.93,0.00223339
13/04/2009,17.89,0.003920475
09/04/2009,17.82,0.03949011
08/04/2009,17.13,0.016480656
07/04/2009,16.85,-0.039563042
06/04/2009,17.53,-0.035307674
03/04/2009,18.16,0.001101928
02/04/2009,18.14,0.038206894
01/04/2009,17.46,0.040320975
31/03/2009,16.77,0.027813159
30/03/2009,16.31,-0.038489417
27/03/2009,16.95,-0.021016535
26/03/2009,17.31,0.043690538
25/03/2009,16.57,-0.006616565
24/03/2009,16.68,-0.017825784
23/03/2009,16.98,0.065088339
20/03/2009,15.91,-0.019913539
19/03/2009,16.23,-0.016498999
18/03/2009,16.5,0.022059718
17/03/2009,16.14,0.043691659
16/03/2009,15.45,-0.003875974
13/03/2009,15.51,0
12/03/2009,15.51,0.032102331
11/03/2009,15.02,0.025625138
10/03/2009,14.64,0.072218208
09/03/2009,13.62,-0.04029322
06/03/2009,14.18,-0.025758473
05/03/2009,14.55,-0.046988509
04/03/2009,15.25,0.058045982
03/03/2009,14.39,0.004876359
02/03/2009,14.32,-0.017307459
27/02/2009,14.57,0.005505864
26/02/2009,14.49,-0.01913934
25/02/2009,14.77,-0.014785216
24/02/2009,14.99,0.042936748
23/02/2009,14.36,-0.048922799
20/02/2009,15.08,0.002656044
19/02/2009,15.04,-0.021704239
18/02/2009,15.37,0.005218538
17/02/2009,15.29,-0.051620252
13/02/2009,16.1,-0.00619197
12/02/2009,16.2,0.001853569
11/02/2009,16.17,0.007448824
10/02/2009,16.05,-0.048641807
09/02/2009,16.85,-0.011212865
06/02/2009,17.04,0.041335624
05/02/2009,16.35,0.031689511
04/02/2009,15.84,0.013986242
03/02/2009,15.62,0.020045935
02/02/2009,15.31,0.022458011
30/01/2009,14.97,-0.062155925
29/01/2009,15.93,-0.057925365
28/01/2009,16.88,0.008925974
27/01/2009,16.73,0.026038407
26/01/2009,16.3,0.025475127
23/01/2009,15.89,0.033272423
22/01/2009,15.37,-0.021243155
21/01/2009,15.7,0.044944067
20/01/2009,15.01,-0.052558317
16/01/2009,15.82,0.000632311
15/01/2009,15.81,0.004437408
14/01/2009,15.74,-0.044120234
13/01/2009,16.45,0.003044142
12/01/2009,16.4,-0.018127385
09/01/2009,16.7,-0.049075268
08/01/2009,17.54,0.012622084
07/01/2009,17.32,-0.026774599
06/01/2009,17.79,0.038973414
05/01/2009,17.11,
