Date,Close,DISCA
26/01/2011,39.38,-0.002282816
25/01/2011,39.47,-0.015336567
24/01/2011,40.08,0.000998502
21/01/2011,40.04,0.006514681
20/01/2011,39.78,0.007316798
19/01/2011,39.49,0.000506586
18/01/2011,39.47,0.02332542
14/01/2011,38.56,-0.006977674
13/01/2011,38.83,-0.021149979
12/01/2011,39.66,-0.007285549
11/01/2011,39.95,0.003259374
10/01/2011,39.82,-0.012478325
07/01/2011,40.32,0.000248047
06/01/2011,40.31,-0.005936203
05/01/2011,40.55,-0.021469476
04/01/2011,41.43,-0.013902429
03/01/2011,42.01,0.007406556
31/12/2010,41.7,-0.002395211
30/12/2010,41.8,-0.009523882
29/12/2010,42.2,0.009523882
28/12/2010,41.8,-0.001673241
27/12/2010,41.87,-0.006665104
23/12/2010,42.15,-0.014836019
22/12/2010,42.78,0.001637619
21/12/2010,42.71,0.006813136
20/12/2010,42.42,-0.001177995
17/12/2010,42.47,0.006851769
16/12/2010,42.18,0.00881063
15/12/2010,41.81,-0.006437023
14/12/2010,42.08,0.001426873
13/12/2010,42.02,-0.010887682
10/12/2010,42.48,0.001177718
09/12/2010,42.43,-0.006109042
08/12/2010,42.69,-0.009790288
07/12/2010,43.11,0.00511629
06/12/2010,42.89,-0.000699219
03/12/2010,42.92,0.01881523
02/12/2010,42.12,0.018692133
01/12/2010,41.34,0.013638789
30/11/2010,40.78,-0.016054833
29/11/2010,41.44,-0.016513478
26/11/2010,42.13,0.000949893
24/11/2010,42.09,0.021371926
23/11/2010,41.2,-0.021371926
22/11/2010,42.09,-0.005922083
19/11/2010,42.34,-0.00118022
18/11/2010,42.39,0.01737105
17/11/2010,41.66,0.033934661
16/11/2010,40.27,0.000993789
15/11/2010,40.23,-0.004216799
12/11/2010,40.4,-0.004938282
11/11/2010,40.6,-0.013698844
10/11/2010,41.16,0.01542447
09/11/2010,40.53,-0.010797651
08/11/2010,40.97,-0.003411309
05/11/2010,41.11,-0.020227032
04/11/2010,41.95,-0.01537582
03/11/2010,42.6,-0.043410192
02/11/2010,44.49,0.002024975
01/11/2010,44.4,-0.006062666
29/10/2010,44.67,-0.006693465
28/10/2010,44.97,0.000222395
27/10/2010,44.96,0.008263587
26/10/2010,44.59,0.006976511
25/10/2010,44.28,0.012498742
22/10/2010,43.73,0.007574924
21/10/2010,43.4,0.000691483
20/10/2010,43.37,0.016506245
19/10/2010,42.66,-0.014428921
18/10/2010,43.28,0.002081648
15/10/2010,43.19,0
14/10/2010,43.19,-0.017443637
13/10/2010,43.95,0.010521598
12/10/2010,43.49,0.006459077
11/10/2010,43.21,-0.005078497
08/10/2010,43.43,-0.009396196
07/10/2010,43.84,0.011701407
06/10/2010,43.33,-0.012841268
05/10/2010,43.89,0.02983225
04/10/2010,42.6,-0.015605301
01/10/2010,43.27,-0.006450149
30/09/2010,43.55,0.001148765
29/09/2010,43.5,-0.004358305
28/09/2010,43.69,-0.001143772
27/09/2010,43.74,0.004582959
24/09/2010,43.54,0.023940713
23/09/2010,42.51,0
22/09/2010,42.51,-0.01702665
21/09/2010,43.24,-0.003001965
20/09/2010,43.37,0.032336463
17/09/2010,41.99,0.010293328
16/09/2010,41.56,0.000481348
15/09/2010,41.54,0.026590175
14/09/2010,40.45,0.014442482
13/09/2010,39.87,0.009576686
10/09/2010,39.49,0.008902513
09/09/2010,39.14,0
08/09/2010,39.14,-0.001021451
07/09/2010,39.18,-0.025202947
03/09/2010,40.18,0.01858883
02/09/2010,39.44,0.01275853
01/09/2010,38.94,0.031036524
31/08/2010,37.75,0.000264936
30/08/2010,37.74,-0.006602427
27/08/2010,37.99,0.021551985
26/08/2010,37.18,0.010273137
25/08/2010,36.8,-0.000271702
24/08/2010,36.81,-0.02627497
23/08/2010,37.79,-0.000793546
20/08/2010,37.82,0.01196982
19/08/2010,37.37,-0.017769994
18/08/2010,38.04,0.007652762
17/08/2010,37.75,0.020878703
16/08/2010,36.97,-0.006201988
13/08/2010,37.2,-0.004291852
12/08/2010,37.36,-0.015141742
11/08/2010,37.93,-0.016732417
10/08/2010,38.57,0.009115833
09/08/2010,38.22,0.000785238
06/08/2010,38.19,-0.003920036
05/08/2010,38.34,-0.000521512
04/08/2010,38.36,-0.00104221
03/08/2010,38.4,-0.024692613
02/08/2010,39.36,0.019238762
30/07/2010,38.61,0.014347448
29/07/2010,38.06,0.005532882
28/07/2010,37.85,-0.003428726
27/07/2010,37.98,-0.00812906
26/07/2010,38.29,0.035081993
23/07/2010,36.97,0.023536938
22/07/2010,36.11,0.031793366
21/07/2010,34.98,-0.023450714
20/07/2010,35.81,0.010668265
19/07/2010,35.43,0.012496612
16/07/2010,34.99,-0.036479915
15/07/2010,36.29,-0.009325356
14/07/2010,36.63,0.000819336
13/07/2010,36.6,0.018197359
12/07/2010,35.94,-0.00969134
09/07/2010,36.29,-0.001101625
08/07/2010,36.33,0.001652893
07/07/2010,36.27,0.017802974
06/07/2010,35.63,0.006758685
02/07/2010,35.39,-0.019586524
01/07/2010,36.09,0.010585057
30/06/2010,35.71,0.007025461
29/06/2010,35.46,-0.054334351
28/06/2010,37.44,-0.005061953
25/06/2010,37.63,0.008808278
24/06/2010,37.3,-0.023580375
23/06/2010,38.19,-0.013265899
22/06/2010,38.7,-0.017164505
21/06/2010,39.37,0.002797916
18/06/2010,39.26,-0.001272751
17/06/2010,39.31,0.003567792
16/06/2010,39.17,-0.00914873
15/06/2010,39.53,0.030044627
14/06/2010,38.36,-0.003902698
11/06/2010,38.51,0.013858242
10/06/2010,37.98,0.057995117
09/06/2010,35.84,-0.000836703
08/06/2010,35.87,-0.005282926
07/06/2010,36.06,-0.02438143
04/06/2010,36.95,-0.050914332
03/06/2010,38.88,-0.004874929
02/06/2010,39.07,0.052277168
01/06/2010,37.08,-0.015520783
28/05/2010,37.66,-0.027499441
27/05/2010,38.71,0.039251713
26/05/2010,37.22,0.020630482
25/05/2010,36.46,0.001921758
24/05/2010,36.39,-0.000824063
21/05/2010,36.42,0.01744955
20/05/2010,35.79,-0.034599827
19/05/2010,37.05,-0.00107904
18/05/2010,37.09,-0.00296137
17/05/2010,37.2,-0.007765469
14/05/2010,37.49,-0.01587755
13/05/2010,38.09,-0.016404482
12/05/2010,38.72,0.014830505
11/05/2010,38.15,0.010540282
10/05/2010,37.75,0.068519946
07/05/2010,35.25,-0.029903024
06/05/2010,36.32,-0.034369504
05/05/2010,37.59,-0.033484687
04/05/2010,38.87,-0.012527327
03/05/2010,39.36,0.016135579
30/04/2010,38.73,0.032273561
29/04/2010,37.5,0.033901552
28/04/2010,36.25,0.004423563
27/04/2010,36.09,-0.024902094
26/04/2010,37,-0.008075414
23/04/2010,37.3,0.01812575
22/04/2010,36.63,0.004926118
21/04/2010,36.45,0.011867119
20/04/2010,36.02,0.019058873
19/04/2010,35.34,0.004253516
16/04/2010,35.19,0.000284212
15/04/2010,35.18,-0.004254722
14/04/2010,35.33,0.010527911
13/04/2010,34.96,0.00775309
12/04/2010,34.69,-0.004027623
09/04/2010,34.83,0.022649052
08/04/2010,34.05,-0.001760564
07/04/2010,34.11,-0.014840953
06/04/2010,34.62,0.014840953
05/04/2010,34.11,0.00883398
01/04/2010,33.81,0.000591716
31/03/2010,33.79,-0.013229651
30/03/2010,34.24,0.018868484
29/03/2010,33.6,0.000297663
26/03/2010,33.59,0.005672504
25/03/2010,33.4,-0.001794796
24/03/2010,33.46,0.003292923
23/03/2010,33.35,0.005110488
22/03/2010,33.18,0.020707195
19/03/2010,32.5,-0.001537279
18/03/2010,32.55,-0.000614251
17/03/2010,32.57,0.00399939
16/03/2010,32.44,0.001542496
15/03/2010,32.39,-0.001542496
12/03/2010,32.44,0.004634644
11/03/2010,32.29,0.012465104
10/03/2010,31.89,-0.000626959
09/03/2010,31.91,0.007233873
08/03/2010,31.68,0.004111978
05/03/2010,31.55,0.015009063
04/03/2010,31.08,0.015237773
03/03/2010,30.61,-0.004563241
02/03/2010,30.75,-0.004542513
01/03/2010,30.89,-0.008381738
26/02/2010,31.15,-0.007675126
25/02/2010,31.39,-0.019246532
24/02/2010,32,-0.002185111
23/02/2010,32.07,-0.000623441
22/02/2010,32.09,0.002496101
19/02/2010,32.01,0.012891233
18/02/2010,31.6,0.006986373
17/02/2010,31.38,0.080946026
16/02/2010,28.94,0.008676091
12/02/2010,28.69,0.023987041
11/02/2010,28.01,0.004652003
10/02/2010,27.88,-0.048653515
09/02/2010,29.27,0.026308198
08/02/2010,28.51,0.00175531
05/02/2010,28.46,-0.005606181
04/02/2010,28.62,-0.025186772
03/02/2010,29.35,-0.005436643
02/02/2010,29.51,-0.009443578
01/02/2010,29.79,0.00437343
29/01/2010,29.66,-0.020357786
28/01/2010,30.27,0.001984128
27/01/2010,30.21,-0.019666317
26/01/2010,30.81,-0.000648929
25/01/2010,30.83,-0.001944265
22/01/2010,30.89,-0.029348199
21/01/2010,31.81,-0.010631745
20/01/2010,32.15,-0.007745972
19/01/2010,32.4,-0.000925498
15/01/2010,32.43,0.021821315
14/01/2010,31.73,-0.008160748
13/01/2010,31.99,0.005957064
12/01/2010,31.8,-0.026990936
11/01/2010,32.67,-0.003361348
08/01/2010,32.78,0.003055303
07/01/2010,32.68,-0.000611808
06/01/2010,32.7,0.0147877
05/01/2010,32.22,0.038600173
04/01/2010,31,0.010702226
31/12/2009,30.67,-0.002930167
30/12/2009,30.76,-0.012599101
29/12/2009,31.15,0.003215437
28/12/2009,31.05,-0.002251891
24/12/2009,31.12,0.007418192
23/12/2009,30.89,-0.018284391
22/12/2009,31.46,-0.007599783
21/12/2009,31.7,0.006964257
18/12/2009,31.48,-0.00158705
17/12/2009,31.53,0.003494841
16/12/2009,31.42,-0.008240934
15/12/2009,31.68,-0.002522069
14/12/2009,31.76,-0.00533837
11/12/2009,31.93,0.006913918
10/12/2009,31.71,0.032043754
09/12/2009,30.71,-0.010688361
08/12/2009,31.04,-0.013440202
07/12/2009,31.46,0.00254615
04/12/2009,31.38,-0.006353262
03/12/2009,31.58,-0.025325724
02/12/2009,32.39,0
01/12/2009,32.39,0.013677552
30/11/2009,31.95,0.011964878
27/11/2009,31.57,-0.008830079
25/11/2009,31.85,-0.003134799
24/11/2009,31.95,0.009750038
23/11/2009,31.64,0.015286922
20/11/2009,31.16,0.001284522
19/11/2009,31.12,-0.010866198
18/11/2009,31.46,-0.013261956
17/11/2009,31.88,0.009771551
16/11/2009,31.57,0.032515338
13/11/2009,30.56,0.014502561
12/11/2009,30.12,-0.007277571
11/11/2009,30.34,-0.002304528
10/11/2009,30.41,-0.01241846
09/11/2009,30.79,0.023661965
06/11/2009,30.07,0.014403197
05/11/2009,29.64,0.040273899
04/11/2009,28.47,0.016289312
03/11/2009,28.01,0.026407756
02/11/2009,27.28,-0.008032172
30/10/2009,27.5,-0.043059489
29/10/2009,28.71,0.025755525
28/10/2009,27.98,-0.037528514
27/10/2009,29.05,-0.022801737
26/10/2009,29.72,-0.000672721
23/10/2009,29.74,-0.001008234
22/10/2009,29.77,0.001008234
21/10/2009,29.74,-0.035346372
20/10/2009,30.81,-0.001945526
19/10/2009,30.87,0.024927496
16/10/2009,30.11,0.003326683
15/10/2009,30.01,-0.012253838
14/10/2009,30.38,0.010921836
13/10/2009,30.05,-0.006633523
12/10/2009,30.25,-0.009868501
09/10/2009,30.55,-0.012038538
08/10/2009,30.92,0.022899267
07/10/2009,30.22,0.004311066
06/10/2009,30.09,0.021838597
05/10/2009,29.44,0.014369046
02/10/2009,29.02,0.003797691
01/10/2009,28.91,0.000692042
30/09/2009,28.89,0.017810843
29/09/2009,28.38,0.001763358
28/09/2009,28.33,0.022488901
25/09/2009,27.7,-0.026012512
24/09/2009,28.43,-0.015011628
23/09/2009,28.86,-0.023627191
22/09/2009,29.55,0.005429263
21/09/2009,29.39,-0.007119881
18/09/2009,29.6,0.011894788
17/09/2009,29.25,-0.00647472
16/09/2009,29.44,0.019897741
15/09/2009,28.86,0.017829523
14/09/2009,28.35,0.000352796
11/09/2009,28.34,-0.002818888
10/09/2009,28.42,0.044979699
09/09/2009,27.17,0.019324273
08/09/2009,26.65,0.020853836
04/09/2009,26.1,0.015444322
03/09/2009,25.7,0.005853675
02/09/2009,25.55,0.000391466
01/09/2009,25.54,-0.014769021
31/08/2009,25.92,0.001930875
28/08/2009,25.87,-0.019522151
27/08/2009,26.38,-0.017287165
26/08/2009,26.84,0.005229747
25/08/2009,26.7,0.032352964
24/08/2009,25.85,0.008937304
21/08/2009,25.62,0.018913093
20/08/2009,25.14,0.008388306
19/08/2009,24.93,0.012106685
18/08/2009,24.63,0.014312246
17/08/2009,24.28,-0.019980277
14/08/2009,24.77,-0.000403633
13/08/2009,24.78,-0.014025475
12/08/2009,25.13,0.004786607
11/08/2009,25.01,-0.017832848
10/08/2009,25.46,-0.009771428
07/08/2009,25.71,0.032815753
06/08/2009,24.88,-0.00200763
05/08/2009,24.93,-0.002003607
04/08/2009,24.98,-0.016279891
03/08/2009,25.39,0.035682278
31/07/2009,24.5,0.004909993
30/07/2009,24.38,0.011551284
29/07/2009,24.1,-0.012371292
28/07/2009,24.4,0.014032422
27/07/2009,24.06,0.002913634
24/07/2009,23.99,-0.00124974
23/07/2009,24.02,0.006264376
22/07/2009,23.87,-0.001674341
21/07/2009,23.91,-0.002923368
20/07/2009,23.98,0.026623165
17/07/2009,23.35,-0.011073367
16/07/2009,23.61,0.001695634
15/07/2009,23.57,0.027964825
14/07/2009,22.92,0.023842189
13/07/2009,22.38,-0.003122911
10/07/2009,22.45,0.000445534
09/07/2009,22.44,0.026644159
08/07/2009,21.85,0.001373941
07/07/2009,21.82,-0.005484474
06/07/2009,21.94,-0.006360767
02/07/2009,22.08,-0.040387117
01/07/2009,22.99,0.021099684
30/06/2009,22.51,0.014317918
29/06/2009,22.19,0.020487855
26/06/2009,21.74,0.033203892
25/06/2009,21.03,0.020658914
24/06/2009,20.6,0.025068897
23/06/2009,20.09,-0.010398707
22/06/2009,20.3,-0.029128273
19/06/2009,20.9,-0.012835926
18/06/2009,21.17,0.001418105
17/06/2009,21.14,0.007120847
16/06/2009,20.99,-0.034187361
15/06/2009,21.72,-0.018248682
12/06/2009,22.12,-0.024560288
11/06/2009,22.67,-0.014016874
10/06/2009,22.99,-0.024066482
09/06/2009,23.55,0.012820688
08/06/2009,23.25,0.009941729
05/06/2009,23.02,0.032673988
04/06/2009,22.28,-0.009825894
03/06/2009,22.5,0.003115961
02/06/2009,22.43,0.00133839
01/06/2009,22.4,-0.002229655
29/05/2009,22.45,0.019339483
28/05/2009,22.02,0.006835297
27/05/2009,21.87,-0.017675511
26/05/2009,22.26,0.019506175
22/05/2009,21.83,0.018960106
21/05/2009,21.42,-0.018501915
20/05/2009,21.82,0.05850725
19/05/2009,20.58,0.025591948
18/05/2009,20.06,0.039140956
15/05/2009,19.29,-0.000518269
14/05/2009,19.3,0.006758539
13/05/2009,19.17,-0.020140108
12/05/2009,19.56,-0.034668129
11/05/2009,20.25,-0.000987167
08/05/2009,20.27,0.008919782
07/05/2009,20.09,-0.044300259
06/05/2009,21,-0.011834458
05/05/2009,21.25,0.050179364
04/05/2009,20.21,0.082478461
01/05/2009,18.61,-0.020213454
30/04/2009,18.99,-0.014636958
29/04/2009,19.27,0.055480894
28/04/2009,18.23,-0.007105797
27/04/2009,18.36,0.007654493
24/04/2009,18.22,0.02219847
23/04/2009,17.82,-0.036908623
22/04/2009,18.49,0.010328986
21/04/2009,18.3,0.035032774
20/04/2009,17.67,-0.032296794
17/04/2009,18.25,0.02609085
16/04/2009,17.78,0.048396541
15/04/2009,16.94,-0.001179941
14/04/2009,16.96,-0.040444565
13/04/2009,17.66,-0.01628792
09/04/2009,17.95,0.043262296
08/04/2009,17.19,0.025332724
07/04/2009,16.76,-0.062448032
06/04/2009,17.84,-0.01059391
03/04/2009,18.03,0.01227694
02/04/2009,17.81,0.043023555
01/04/2009,17.06,0.0628986
31/03/2009,16.02,0.001874415
30/03/2009,15.99,-0.00809721
27/03/2009,16.12,-0.024511031
26/03/2009,16.52,0.017094433
25/03/2009,16.24,0.002466092
24/03/2009,16.2,-0.024391453
23/03/2009,16.6,0.044972161
20/03/2009,15.87,-0.024892387
19/03/2009,16.27,-0.053258173
18/03/2009,17.16,0.022989518
17/03/2009,16.77,0.006580939
16/03/2009,16.66,-0.015485717
13/03/2009,16.92,0.022110252
12/03/2009,16.55,0.068777098
11/03/2009,15.45,0.007145207
10/03/2009,15.34,0.05700504
09/03/2009,14.49,-0.042559614
06/03/2009,15.12,-0.005934736
05/03/2009,15.21,-0.015655897
04/03/2009,15.45,-0.013500687
03/03/2009,15.66,0.025874665
02/03/2009,15.26,-0.016249951
27/02/2009,15.51,0.049564158
26/02/2009,14.76,-0.011451792
25/02/2009,14.93,0.118620627
24/02/2009,13.26,0.0423629
23/02/2009,12.71,0.002363136
20/02/2009,12.68,-0.034111835
19/02/2009,13.12,0.003818256
18/02/2009,13.07,-0.031629143
17/02/2009,13.49,-0.035679067
13/02/2009,13.98,0.002865331
12/02/2009,13.94,0.010093813
11/02/2009,13.8,0.010196738
10/02/2009,13.66,-0.028150542
09/02/2009,14.05,0.00785999
06/02/2009,13.94,0.029852963
05/02/2009,13.53,-0.016129382
04/02/2009,13.75,-0.062718684
03/02/2009,14.64,0.006166515
02/02/2009,14.55,0.003442344
30/01/2009,14.5,0.006920443
29/01/2009,14.4,-0.038151766
28/01/2009,14.96,0.006034212
27/01/2009,14.87,0.02038114
26/01/2009,14.57,-0.008882874
23/01/2009,14.7,0.006141268
22/01/2009,14.61,0.015172705
21/01/2009,14.39,0.05132987
20/01/2009,13.67,-0.076717168
16/01/2009,14.76,0.002713706
15/01/2009,14.72,-0.002035969
14/01/2009,14.75,-0.016807118
13/01/2009,15,0.027713839
12/01/2009,14.59,-0.011584457
09/01/2009,14.76,-0.021448543
08/01/2009,15.08,0.03509132
07/01/2009,14.56,-0.029105269
06/01/2009,14.99,0.012756131
05/01/2009,14.8,
