Date,Close,NRG
17/10/2013,27.96,0.01731645
16/10/2013,27.48,-0.002906979
15/10/2013,27.56,-0.013693908
14/10/2013,27.94,-0.006777269
11/10/2013,28.13,0.009644654
10/10/2013,27.86,0.017744445
09/10/2013,27.37,-0.003646977
08/10/2013,27.47,0.007674074
07/10/2013,27.26,-0.006216879
04/10/2013,27.43,0.003286474
03/10/2013,27.34,-0.007651704
02/10/2013,27.55,0.003636368
01/10/2013,27.45,0.004381168
30/09/2013,27.33,-0.014169174
27/09/2013,27.72,-0.00790518
26/09/2013,27.94,-0.003572708
25/09/2013,28.04,0.000713521
24/09/2013,28.02,0.002501341
23/09/2013,27.95,0.01514088
20/09/2013,27.53,-0.009759702
19/09/2013,27.8,-0.003949027
18/09/2013,27.91,-0.00035823
17/09/2013,27.92,0.012977832
16/09/2013,27.56,0.015356792
13/09/2013,27.14,0.029160945
12/09/2013,26.36,0.004181721
11/09/2013,26.25,-0.020362695
10/09/2013,26.79,0.016560409
09/09/2013,26.35,0.011066703
06/09/2013,26.06,0.012743945
05/09/2013,25.73,-0.010054222
04/09/2013,25.99,-0.004223466
03/09/2013,26.1,-0.005730675
30/08/2013,26.25,0.009569451
29/08/2013,26,0.000769527
28/08/2013,25.98,0.003084043
27/08/2013,25.9,-0.001157631
26/08/2013,25.93,-0.014928507
23/08/2013,26.32,-0.001897894
22/08/2013,26.37,-0.002272728
21/08/2013,26.43,-0.002267575
20/08/2013,26.49,0.016749535
19/08/2013,26.05,-0.003831422
16/08/2013,26.15,-0.00951482
15/08/2013,26.4,-0.004535155
14/08/2013,26.52,0.038436707
13/08/2013,25.52,-0.017479567
12/08/2013,25.97,-0.014526249
09/08/2013,26.35,-0.020658012
08/08/2013,26.9,0.019141136
07/08/2013,26.39,0.003416211
06/08/2013,26.3,-0.022929026
05/08/2013,26.91,-0.004819286
02/08/2013,27.04,-0.001478197
01/08/2013,27.08,0.00964757
31/07/2013,26.82,-0.006688988
30/07/2013,27,-0.009216655
29/07/2013,27.25,-0.015295273
26/07/2013,27.67,0.005072475
25/07/2013,27.53,0.003639014
24/07/2013,27.43,-0.018422049
23/07/2013,27.94,-0.001430615
22/07/2013,27.98,-0.017009623
19/07/2013,28.46,0.00140647
18/07/2013,28.42,0.000351927
17/07/2013,28.41,-0.013286909
16/07/2013,28.79,-0.010022548
15/07/2013,29.08,0.015246311
12/07/2013,28.64,-0.001046938
11/07/2013,28.67,0.029018314
10/07/2013,27.85,0.007207238
09/07/2013,27.65,0.015306421
08/07/2013,27.23,0.040852598
05/07/2013,26.14,-0.004580161
03/07/2013,26.26,0.00649477
02/07/2013,26.09,-0.00649477
01/07/2013,26.26,-0.016616697
28/06/2013,26.7,0
27/06/2013,26.7,0.006010537
26/06/2013,26.54,-0.000376719
25/06/2013,26.55,0.023243569
24/06/2013,25.94,0.020249913
21/06/2013,25.42,-0.000786473
20/06/2013,25.44,-0.035145537
19/06/2013,26.35,-0.016560409
18/06/2013,26.79,0.001868112
17/06/2013,26.74,-0.009676294
14/06/2013,27,0.011547903
13/06/2013,26.69,0.009410948
12/06/2013,26.44,-0.025393448
11/06/2013,27.12,-0.011365842
10/06/2013,27.43,0.012103577
07/06/2013,27.1,0.054990156
06/06/2013,25.65,0.016113534
05/06/2013,25.24,0.001982947
04/06/2013,25.19,-0.013407141
03/06/2013,25.53,0.000391773
31/05/2013,25.52,-0.00625002
30/05/2013,25.68,-0.009302393
29/05/2013,25.92,-0.009598845
28/05/2013,26.17,-0.037499707
24/05/2013,27.17,-0.023282245
23/05/2013,27.81,0.001439367
22/05/2013,27.77,-0.014656205
21/05/2013,28.18,0.003198865
20/05/2013,28.09,0.002852052
17/05/2013,28.01,0.010407415
16/05/2013,27.72,-0.010407415
15/05/2013,28.01,0.012212795
14/05/2013,27.67,0.01713182
13/05/2013,27.2,0.000735565
10/05/2013,27.18,0.011470986
09/05/2013,26.87,-0.012941575
08/05/2013,27.22,-0.006225986
07/05/2013,27.39,-0.009086016
06/05/2013,27.64,0.001085973
03/05/2013,27.61,0.01680098
02/05/2013,27.15,-0.016438726
01/05/2013,27.6,-0.009735069
30/04/2013,27.87,-0.002508512
29/04/2013,27.94,0.000716076
26/04/2013,27.92,-0.002146691
25/04/2013,27.98,0.003580383
24/04/2013,27.88,0.014451119
23/04/2013,27.48,0.002550557
22/04/2013,27.41,0.005487484
19/04/2013,27.26,0.023006581
18/04/2013,26.64,0.009049836
17/04/2013,26.4,-0.013917847
16/04/2013,26.77,0.01467571
15/04/2013,26.38,-0.028402507
12/04/2013,27.14,-0.004778542
11/04/2013,27.27,0.002570224
10/04/2013,27.2,0.009976066
09/04/2013,26.93,0.006332672
08/04/2013,26.76,0.01543996
05/04/2013,26.35,-0.001516876
04/04/2013,26.39,0.001516876
03/04/2013,26.35,-0.010194538
02/04/2013,26.62,0.00451808
01/04/2013,26.5,0.00037743
28/03/2013,26.49,0.009482339
27/03/2013,26.24,0.016910472
26/03/2013,25.8,0.004272681
25/03/2013,25.69,-0.003497186
22/03/2013,25.78,0.001941371
21/03/2013,25.73,-0.009669385
20/03/2013,25.98,0.000384986
19/03/2013,25.97,-0.005376357
18/03/2013,26.11,0.000766284
15/03/2013,26.09,0.008468103
14/03/2013,25.87,0.019516623
13/03/2013,25.37,0.00157791
12/03/2013,25.33,0.004748723
11/03/2013,25.21,0.013176473
08/03/2013,24.88,0.007261024
07/03/2013,24.7,0.004463387
06/03/2013,24.59,0.004483399
05/03/2013,24.48,0.014400578
04/03/2013,24.13,0.005402049
01/03/2013,24,0
28/02/2013,24,0
27/02/2013,24,0.007108539
26/02/2013,23.83,0.007582176
25/02/2013,23.65,-0.015939935
22/02/2013,24.03,0.003334726
21/02/2013,23.95,-0.002918493
20/02/2013,24.02,-0.021010042
19/02/2013,24.53,0.024346158
15/02/2013,23.94,0.002090739
14/02/2013,23.89,-0.009581411
13/02/2013,24.12,-0.004962789
12/02/2013,24.24,0.004962789
11/02/2013,24.12,-0.000414508
08/02/2013,24.13,-0.001242493
07/02/2013,24.16,-0.004542647
06/02/2013,24.27,0.022922446
05/02/2013,23.72,0.002955459
04/02/2013,23.65,-0.016771882
01/02/2013,24.05,0.002081166
31/01/2013,24,0.005850414
30/01/2013,23.86,-0.000837872
29/01/2013,23.88,0.012642393
28/01/2013,23.58,-0.000423998
25/01/2013,23.59,-0.00338553
24/01/2013,23.67,-0.008832865
23/01/2013,23.88,-0.001673641
22/01/2013,23.92,0.001254968
18/01/2013,23.89,0.008829151
17/01/2013,23.68,0.017895663
16/01/2013,23.26,-0.006855211
15/01/2013,23.42,0.009438079
14/01/2013,23.2,-0.01539808
11/01/2013,23.56,0.017987637
10/01/2013,23.14,0.014802186
09/01/2013,22.8,-0.003502631
08/01/2013,22.88,0.008779688
07/01/2013,22.68,-0.021806359
04/01/2013,23.18,0.009536266
03/01/2013,22.96,0.002616661
02/01/2013,22.9,-0.003922428
31/12/2012,22.99,0.017552008
28/12/2012,22.59,-0.014938766
27/12/2012,22.93,0.014496191
26/12/2012,22.6,-0.007054703
24/12/2012,22.76,-0.004821399
21/12/2012,22.87,-0.013895143
20/12/2012,23.19,0.017838193
19/12/2012,22.78,-0.014382466
18/12/2012,23.11,-0.014605071
17/12/2012,23.45,0.019376279
14/12/2012,23,0.011368728
13/12/2012,22.74,0.00706093
12/12/2012,22.58,0.006219478
11/12/2012,22.44,0.011654099
10/12/2012,22.18,0.013618004
07/12/2012,21.88,-0.001826485
06/12/2012,21.92,0.008705668
05/12/2012,21.73,0.023749661
04/12/2012,21.22,0.004250302
03/12/2012,21.13,0.001420791
30/11/2012,21.1,0.003798675
29/11/2012,21.02,0.010521379
28/11/2012,20.8,0.006269613
27/11/2012,20.67,0.022505842
26/11/2012,20.21,0.012948388
23/11/2012,19.95,-0.00150263
21/11/2012,19.98,0.008544913
20/11/2012,19.81,0.003033369
19/11/2012,19.75,-0.001517835
16/11/2012,19.78,0.009652094
15/11/2012,19.59,0.008715769
14/11/2012,19.42,-0.01279117
13/11/2012,19.67,-0.027082899
12/11/2012,20.21,-0.0157097
09/11/2012,20.53,-0.004374248
08/11/2012,20.62,-0.008210623
07/11/2012,20.79,-0.023765377
06/11/2012,21.29,0.013715041
05/11/2012,21,-0.009950331
02/11/2012,21.21,-0.015903048
01/11/2012,21.55,-0.000463929
31/10/2012,21.56,-0.017471709
26/10/2012,21.94,-0.014030554
25/10/2012,22.25,-0.012061795
24/10/2012,22.52,0.005342844
23/10/2012,22.4,-0.027302444
22/10/2012,23.02,-0.01123122
19/10/2012,23.28,0.000429646
18/10/2012,23.27,-0.007278987
17/10/2012,23.44,0.008999418
16/10/2012,23.23,-0.001720431
15/10/2012,23.27,0.010801574
12/10/2012,23.02,-0.026999712
11/10/2012,23.65,0.026999712
10/10/2012,23.02,-0.00303622
09/10/2012,23.09,0.006081687
08/10/2012,22.95,0.008313327
05/10/2012,22.76,0.006170139
04/10/2012,22.62,0.019643489
03/10/2012,22.18,0.014532499
