Date,Close,LOW
26/01/2011,25.85,0.011281971
25/01/2011,25.56,0.019356717
24/01/2011,25.07,0.002396167
21/01/2011,25.01,-0.011528651
20/01/2011,25.3,0.036221263
19/01/2011,24.4,-0.024692613
18/01/2011,25.01,0.00039992
14/01/2011,25,0.018163971
13/01/2011,24.55,0.00449072
12/01/2011,24.44,0.002047922
11/01/2011,24.39,0.003285424
10/01/2011,24.31,0.013250711
07/01/2011,23.99,-0.005818803
06/01/2011,24.13,-0.022537319
05/01/2011,24.68,0.004874096
04/01/2011,24.56,-0.024136329
03/01/2011,25.16,0.003184716
31/12/2010,25.08,0.003594971
30/12/2010,24.99,-0.001599361
29/12/2010,25.03,-0.004782791
28/12/2010,25.15,-0.013035934
27/12/2010,25.48,-0.001568628
23/12/2010,25.52,-0.005860536
22/12/2010,25.67,-0.000389484
21/12/2010,25.68,0.004683849
20/12/2010,25.56,0.01537582
17/12/2010,25.17,-0.011062934
16/12/2010,25.45,0.011460311
15/12/2010,25.16,0.001989259
14/12/2010,25.11,0.004390348
13/12/2010,25,-0.008761506
10/12/2010,25.22,0.001587302
09/12/2010,25.18,-0.018883331
08/12/2010,25.66,0.020075463
07/12/2010,25.15,0.013208117
06/12/2010,24.82,-0.001610306
03/12/2010,24.86,-0.002410608
02/12/2010,24.92,0.048088163
01/12/2010,23.75,0.045217606
30/11/2010,22.7,0.015091276
29/11/2010,22.36,0.005381179
26/11/2010,22.24,-0.018708786
24/11/2010,22.66,0.026382035
23/11/2010,22.07,-0.011711846
22/11/2010,22.33,0.010806048
19/11/2010,22.09,0.020581563
18/11/2010,21.64,0.005560719
17/11/2010,21.52,-0.002320725
16/11/2010,21.57,0.005112723
15/11/2010,21.46,-0.010660588
12/11/2010,21.69,-0.027735354
11/11/2010,22.3,0.019928196
10/11/2010,21.86,0.009653028
09/11/2010,21.65,-0.020119563
08/11/2010,22.09,-0.00901313
05/11/2010,22.29,-0.000448531
04/11/2010,22.3,0.017187216
03/11/2010,21.92,0
02/11/2010,21.92,0.03387009
01/11/2010,21.19,-0.007053874
29/10/2010,21.34,-0.00187266
28/10/2010,21.38,-0.003734832
27/10/2010,21.46,-0.012042758
26/10/2010,21.72,-0.006424988
25/10/2010,21.86,-0.006383971
22/10/2010,22,-0.002270149
21/10/2010,22.05,0.018307147
20/10/2010,21.65,0.028104894
19/10/2010,21.05,0
18/10/2010,21.05,-0.023939186
15/10/2010,21.56,-0.005550431
14/10/2010,21.68,-0.009639735
13/10/2010,21.89,-0.006829073
12/10/2010,22.04,-0.024648346
11/10/2010,22.59,-0.004857594
08/10/2010,22.7,0.003088465
07/10/2010,22.63,-0.001766005
06/10/2010,22.67,0
05/10/2010,22.67,0.019149995
04/10/2010,22.24,-0.004933852
01/10/2010,22.35,0.002688174
30/09/2010,22.29,0.00449641
29/09/2010,22.19,-0.009865551
28/09/2010,22.41,0.006266807
27/09/2010,22.27,-0.009385544
24/09/2010,22.48,0.04364329
23/09/2010,21.52,-0.011090687
22/09/2010,21.76,0.003222097
21/09/2010,21.69,0.010660588
20/09/2010,21.46,0.020716372
17/09/2010,21.02,-0.013702081
16/09/2010,21.31,-0.007945824
15/09/2010,21.48,-0.002325042
14/09/2010,21.53,-0.008325673
13/09/2010,21.71,0.008790249
10/09/2010,21.52,-0.002320725
09/09/2010,21.57,0.001391789
08/09/2010,21.54,0.00046436
07/09/2010,21.53,-0.019775305
03/09/2010,21.96,0.000911162
02/09/2010,21.94,0.032425258
01/09/2010,21.24,0.046251018
31/08/2010,20.28,-0.008836582
30/08/2010,20.46,-0.03080128
27/08/2010,21.1,0.021557721
26/08/2010,20.65,-0.002901356
25/08/2010,20.71,0.023944462
24/08/2010,20.22,-0.000494438
23/08/2010,20.23,-0.020064289
20/08/2010,20.64,0.01169604
19/08/2010,20.4,-0.018937201
18/08/2010,20.79,0.039239953
17/08/2010,19.99,0.014613513
16/08/2010,19.7,0.005599404
13/08/2010,19.59,-0.007627802
12/08/2010,19.74,-0.003539827
11/08/2010,19.81,-0.005537391
10/08/2010,19.92,-0.019389123
09/08/2010,20.31,0.001478197
06/08/2010,20.28,-0.022429024
05/08/2010,20.74,-0.003369438
04/08/2010,20.81,0.003369438
03/08/2010,20.74,-0.02805033
02/08/2010,21.33,0.02805033
30/07/2010,20.74,0.012615403
29/07/2010,20.48,-0.0106849
28/07/2010,20.7,-0.021506205
27/07/2010,21.15,-0.030270064
26/07/2010,21.8,0.032163108
23/07/2010,21.11,0.013352607
22/07/2010,20.83,0.041662482
21/07/2010,19.98,-0.017365854
20/07/2010,20.33,0.019871493
19/07/2010,19.93,-0.005504142
16/07/2010,20.04,-0.041061487
15/07/2010,20.88,0.000479042
14/07/2010,20.87,-0.013799886
13/07/2010,21.16,0.038540415
12/07/2010,20.36,-0.003432217
09/07/2010,20.43,0.009837758
08/07/2010,20.23,-0.007877933
07/07/2010,20.39,0.021314314
06/07/2010,19.96,-0.01541169
02/07/2010,20.27,-0.006883016
01/07/2010,20.41,-0.000489836
30/06/2010,20.42,-0.008776263
29/06/2010,20.6,-0.0301242
28/06/2010,21.23,-0.004699257
25/06/2010,21.33,0.004228336
24/06/2010,21.24,-0.028314725
23/06/2010,21.85,0.0041275
22/06/2010,21.76,-0.033886233
21/06/2010,22.51,-0.004874816
18/06/2010,22.62,-0.002649008
17/06/2010,22.68,-0.0226688
16/06/2010,23.2,-0.030980623
15/06/2010,23.93,0.020262407
14/06/2010,23.45,-0.0012785
11/06/2010,23.48,-0.015215847
10/06/2010,23.84,0.023770219
09/06/2010,23.28,-0.003858526
08/06/2010,23.37,-0.000855432
07/06/2010,23.39,-0.005542542
04/06/2010,23.52,-0.038370011
03/06/2010,24.44,0.000409249
02/06/2010,24.43,0.005747142
01/06/2010,24.29,-0.018760746
28/05/2010,24.75,-0.014838853
27/05/2010,25.12,0.031543254
26/05/2010,24.34,-0.003281381
25/05/2010,24.42,0.009876623
24/05/2010,24.18,-0.000826788
21/05/2010,24.2,0.020877585
20/05/2010,23.7,-0.046174732
19/05/2010,24.82,0.004846536
18/05/2010,24.7,-0.022418873
17/05/2010,25.26,-0.031563111
14/05/2010,26.07,-0.006880761
13/05/2010,26.25,-0.030390634
12/05/2010,27.06,-0.001477105
11/05/2010,27.1,0.014870162
10/05/2010,26.7,0.053463991
07/05/2010,25.31,-0.008262884
06/05/2010,25.52,-0.043326692
05/05/2010,26.65,-0.011935987
04/05/2010,26.97,-0.028150278
03/05/2010,27.74,0.022603952
30/04/2010,27.12,-0.01027155
29/04/2010,27.4,0.013595653
28/04/2010,27.03,0.001110494
27/04/2010,27,-0.042065665
26/04/2010,28.16,-0.002128415
23/04/2010,28.22,0.024754627
22/04/2010,27.53,0.032112004
21/04/2010,26.66,0.001501502
20/04/2010,26.62,0.006406655
19/04/2010,26.45,0.00606752
16/04/2010,26.29,-0.013975676
15/04/2010,26.66,0.002629109
14/04/2010,26.59,0.014012727
13/04/2010,26.22,0.023930127
12/04/2010,25.6,-0.001171189
09/04/2010,25.63,0.00156189
08/04/2010,25.59,0.013375494
07/04/2010,25.25,0.010750651
06/04/2010,24.98,0.004413247
05/04/2010,24.87,0.013357819
01/04/2010,24.54,0.012300278
31/03/2010,24.24,-0.004116926
30/03/2010,24.34,0.001233299
29/03/2010,24.31,-0.006968669
26/03/2010,24.48,0.00573537
25/03/2010,24.34,-0.001642036
24/03/2010,24.38,-0.018289475
23/03/2010,24.83,-0.00321673
22/03/2010,24.91,0.005232453
19/03/2010,24.78,-0.004830927
18/03/2010,24.9,-0.010387628
17/03/2010,25.16,0.004381604
16/03/2010,25.05,0.000399281
15/03/2010,25.04,0.003600724
12/03/2010,24.95,0.014533966
11/03/2010,24.59,0.012275113
10/03/2010,24.29,0.011594333
09/03/2010,24.01,0.002502086
08/03/2010,23.95,-0.004166673
05/03/2010,24.05,0.010869672
04/03/2010,23.79,0.007171514
03/03/2010,23.62,-0.002959207
02/03/2010,23.69,-0.012167131
01/03/2010,23.98,0.01132325
26/02/2010,23.71,-0.004628664
25/02/2010,23.82,0.007585371
24/02/2010,23.64,0.035741156
23/02/2010,22.81,-0.011334036
22/02/2010,23.07,-0.002597404
19/02/2010,23.13,-0.000864304
18/02/2010,23.15,0.004329011
17/02/2010,23.05,0.013540281
16/02/2010,22.74,0.025836626
12/02/2010,22.16,-0.000451162
11/02/2010,22.17,0.016830054
10/02/2010,21.8,-0.001833181
09/02/2010,21.84,0.003669729
08/02/2010,21.76,0.007843177
05/02/2010,21.59,-0.00046307
04/02/2010,21.6,-0.02333668
03/02/2010,22.11,-0.021034564
02/02/2010,22.58,0.026476754
01/02/2010,21.99,0.01558235
29/01/2010,21.65,-0.015127495
28/01/2010,21.98,-0.006349228
27/01/2010,22.12,0.00725956
26/01/2010,21.96,-0.00725956
25/01/2010,22.12,-0.008552832
22/01/2010,22.31,-0.025665126
21/01/2010,22.89,0.003939598
20/01/2010,22.8,-0.013504888
19/01/2010,23.11,-0.000865052
15/01/2010,23.13,-0.002590675
14/01/2010,23.19,-0.001292825
13/01/2010,23.22,-0.00472611
12/01/2010,23.33,-0.002568495
11/01/2010,23.39,-0.008514313
08/01/2010,23.59,-0.002117299
07/01/2010,23.64,0.02831592
06/01/2010,22.98,0.002614381
05/01/2010,22.92,-0.010416761
04/01/2010,23.16,-0.009881928
31/12/2009,23.39,-0.005967622
30/12/2009,23.53,-0.003394148
29/12/2009,23.61,-0.001692764
28/12/2009,23.65,0
24/12/2009,23.65,0.003812756
23/12/2009,23.56,-0.012653058
22/12/2009,23.86,0.000838574
21/12/2009,23.84,0.009271031
18/12/2009,23.62,-0.002959207
17/12/2009,23.69,0
16/12/2009,23.69,-0.013000812
15/12/2009,24,-0.007058364
14/12/2009,24.17,0.012070906
11/12/2009,23.88,0.033641665
10/12/2009,23.09,0.012200587
09/12/2009,22.81,0.00439368
08/12/2009,22.71,-0.003077602
07/12/2009,22.78,-0.004380208
04/12/2009,22.88,0.017637141
03/12/2009,22.48,-0.007533827
02/12/2009,22.65,0.003095293
01/12/2009,22.58,0.034695979
30/11/2009,21.81,-0.006854036
27/11/2009,21.96,-0.00861488
25/11/2009,22.15,0.006340601
24/11/2009,22.01,0.005923918
23/11/2009,21.88,0.024521238
20/11/2009,21.35,-0.006535971
19/11/2009,21.49,-0.004642534
18/11/2009,21.59,0.005107975
17/11/2009,21.48,-0.012031612
16/11/2009,21.74,-0.00504704
13/11/2009,21.85,0.01754431
12/11/2009,21.47,0.007949539
11/11/2009,21.3,0.013708558
10/11/2009,21.01,-0.011358381
09/11/2009,21.25,0.01469569
06/11/2009,20.94,0.042435043
05/11/2009,20.07,0.028299008
04/11/2009,19.51,0.003080085
03/11/2009,19.45,-0.006661567
02/11/2009,19.58,0.000510856
30/10/2009,19.57,-0.020733992
29/10/2009,19.98,0.024317308
28/10/2009,19.5,-0.021811669
27/10/2009,19.93,-0.020363256
26/10/2009,20.34,-0.018027285
23/10/2009,20.71,-0.02196841
22/10/2009,21.17,0.019557027
21/10/2009,20.76,-0.029895465
20/10/2009,21.39,-0.017149899
19/10/2009,21.76,0.018553408
16/10/2009,21.36,-0.01348544
15/10/2009,21.65,-0.00368834
14/10/2009,21.73,0.012969149
13/10/2009,21.45,0.020726131
12/10/2009,21.01,0.003337309
09/10/2009,20.94,0.00767022
08/10/2009,20.78,0.028308381
07/10/2009,20.2,-0.023484445
06/10/2009,20.68,0.010695289
05/10/2009,20.46,0.021240611
02/10/2009,20.03,-0.016341042
01/10/2009,20.36,-0.028089014
30/09/2009,20.94,-0.012811563
29/09/2009,21.21,-0.001884127
28/09/2009,21.25,0.009456335
25/09/2009,21.05,-0.016022963
24/09/2009,21.39,-0.006523788
23/09/2009,21.53,0.021597084
22/09/2009,21.07,-0.040916912
21/09/2009,21.95,-0.000910747
18/09/2009,21.97,0.014210645
17/09/2009,21.66,0.002773927
16/09/2009,21.6,0.018220546
15/09/2009,21.21,-0.007047246
14/09/2009,21.36,-0.003271795
11/09/2009,21.43,-0.019866673
10/09/2009,21.86,0.006424988
09/09/2009,21.72,-0.00229938
08/09/2009,21.77,0.006914063
04/09/2009,21.62,0.014442366
03/09/2009,21.31,0.021342997
02/09/2009,20.86,0
01/09/2009,20.86,-0.030219486
31/08/2009,21.5,-0.009259325
28/08/2009,21.7,0
27/08/2009,21.7,0.005082016
26/08/2009,21.59,0.024380017
25/08/2009,21.07,0.01675081
24/08/2009,20.72,-0.02101319
21/08/2009,21.16,0.037068022
20/08/2009,20.39,0.008372371
19/08/2009,20.22,0.011440065
18/08/2009,19.99,-0.023728251
17/08/2009,20.47,-0.109115061
14/08/2009,22.83,-0.020806993
13/08/2009,23.31,0.019931336
12/08/2009,22.85,-0.01778403
11/08/2009,23.26,-0.003004939
10/08/2009,23.33,-0.022044131
07/08/2009,23.85,0.048098579
06/08/2009,22.73,0.011504552
05/08/2009,22.47,-0.0062112
04/08/2009,22.61,-0.005733202
03/08/2009,22.74,0.012389539
31/07/2009,22.46,0.013898453
30/07/2009,22.15,0.023294043
29/07/2009,21.64,0.001387283
28/07/2009,21.61,0.015388506
27/07/2009,21.28,-0.033274789
24/07/2009,22,0.016036999
23/07/2009,21.65,0.042459208
22/07/2009,20.75,0.009198806
21/07/2009,20.56,-0.009198806
20/07/2009,20.75,0.016031434
17/07/2009,20.42,0.015794998
16/07/2009,20.1,0.003488665
15/07/2009,20.03,0.023233368
14/07/2009,19.57,0.015967375
13/07/2009,19.26,0.021517492
10/07/2009,18.85,-0.005291018
09/07/2009,18.95,0.005291018
08/07/2009,18.85,0.011739729
07/07/2009,18.63,-0.012800175
06/07/2009,18.87,0.013337088
02/07/2009,18.62,-0.046690883
01/07/2009,19.51,0.005138757
30/06/2009,19.41,-0.003086422
29/06/2009,19.47,0.012923416
26/06/2009,19.22,0.018378044
25/06/2009,18.87,0.037251271
24/06/2009,18.18,-0.00712527
23/06/2009,18.31,-0.018934837
22/06/2009,18.66,-0.006410278
19/06/2009,18.78,0.019898479
18/06/2009,18.41,-0.032597062
17/06/2009,19.02,-0.004197278
16/06/2009,19.1,-0.02889778
15/06/2009,19.66,-0.009617892
12/06/2009,19.85,-0.005025136
11/06/2009,19.95,-0.020834087
10/06/2009,20.37,-0.00440853
09/06/2009,20.46,0.017254557
08/06/2009,20.11,0.003486928
05/06/2009,20.04,-0.002491903
04/06/2009,20.09,-0.010398707
03/06/2009,20.3,-0.014184635
02/06/2009,20.59,0.020113506
01/06/2009,20.18,0.059726858
29/05/2009,19.01,-0.000525901
28/05/2009,19.02,-0.031567951
27/05/2009,19.63,-0.020671268
26/05/2009,20.04,0.034004799
22/05/2009,19.37,0.003620382
21/05/2009,19.3,-0.021528253
20/05/2009,19.72,-0.016595805
19/05/2009,20.05,0.005501389
18/05/2009,19.94,0.077663394
15/05/2009,18.45,-0.022508989
14/05/2009,18.87,-0.002646204
13/05/2009,18.92,-0.016251996
12/05/2009,19.23,0.010454878
11/05/2009,19.03,-0.039665256
08/05/2009,19.8,-0.028381293
07/05/2009,20.37,-0.023290718
06/05/2009,20.85,-0.008120417
05/05/2009,21.02,0
04/05/2009,21.02,0.008120417
01/05/2009,20.85,-0.030698987
30/04/2009,21.5,0.011225562
29/04/2009,21.26,0.004714766
28/04/2009,21.16,0.016678967
27/04/2009,20.81,-0.013365354
24/04/2009,21.09,0.034735764
23/04/2009,20.37,-0.025685929
22/04/2009,20.9,0.016888218
21/04/2009,20.55,0.041227592
20/04/2009,19.72,-0.049948577
17/04/2009,20.73,0.029370687
16/04/2009,20.13,0.035392976
15/04/2009,19.43,-0.020377679
14/04/2009,19.83,-0.022439236
13/04/2009,20.28,-0.001970444
09/04/2009,20.32,0.043758553
08/04/2009,19.45,0.044147999
07/04/2009,18.61,-0.041573995
06/04/2009,19.4,0.014538158
03/04/2009,19.12,-0.011440582
02/04/2009,19.34,0.045486424
01/04/2009,18.48,0.012523986
31/03/2009,18.25,-0.01089929
30/03/2009,18.45,-0.019324273
27/03/2009,18.81,-0.016346264
26/03/2009,19.12,0.035128679
25/03/2009,18.46,0.033602721
24/03/2009,17.85,-0.01169604
23/03/2009,18.06,0.058723053
20/03/2009,17.03,-0.033490428
19/03/2009,17.61,0.024139103
18/03/2009,17.19,0.045827715
17/03/2009,16.42,0.060244061
16/03/2009,15.46,-0.027433937
13/03/2009,15.89,0.017778246
12/03/2009,15.61,0.033216991
11/03/2009,15.1,0.031620529
10/03/2009,14.63,0.067139303
09/03/2009,13.68,0.021426752
06/03/2009,13.39,-0.002237972
05/03/2009,13.42,-0.053674957
04/03/2009,14.16,0.001413428
03/03/2009,14.14,-0.038839833
02/03/2009,14.7,-0.074690893
27/02/2009,15.84,-0.005037794
26/02/2009,15.92,0.035158623
25/02/2009,15.37,-0.015494177
24/02/2009,15.61,0.033879462
23/02/2009,15.09,-0.049767943
20/02/2009,15.86,-0.068235965
19/02/2009,16.98,0.00531445
18/02/2009,16.89,-0.010600806
17/02/2009,17.07,-0.04187592
13/02/2009,17.8,-0.040192583
12/02/2009,18.53,0.01413067
11/02/2009,18.27,0.004388378
10/02/2009,18.19,-0.044093164
09/02/2009,19.01,-0.012026289
06/02/2009,19.24,0.021540103
05/02/2009,18.83,0.022557347
04/02/2009,18.41,-0.028382093
03/02/2009,18.94,0.028382093
02/02/2009,18.41,0.007633625
30/01/2009,18.27,-0.058465107
29/01/2009,19.37,-0.029002287
28/01/2009,19.94,0
27/01/2009,19.94,-0.034987555
26/01/2009,20.65,0.029486166
23/01/2009,20.05,-0.011899
22/01/2009,20.29,0.00197336
21/01/2009,20.25,0.018943737
20/01/2009,19.87,-0.057214331
16/01/2009,21.04,0.024051183
15/01/2009,20.54,0.04888754
14/01/2009,19.56,-0.037134221
13/01/2009,20.3,0.003454235
12/01/2009,20.23,-0.046362721
09/01/2009,21.19,-0.035237767
08/01/2009,21.95,-0.008167015
07/01/2009,22.13,-0.036819417
06/01/2009,22.96,0
05/01/2009,22.96,
