Date,Close,ROK
26/01/2011,81.31,0.084922796
25/01/2011,74.69,-0.000535404
24/01/2011,74.73,0.004156895
21/01/2011,74.42,-0.01573156
20/01/2011,75.6,0.018826913
19/01/2011,74.19,-0.003632698
18/01/2011,74.46,0.019802627
14/01/2011,73,0.000822256
13/01/2011,72.94,0.002608279
12/01/2011,72.75,0.008004459
11/01/2011,72.17,-0.003181852
10/01/2011,72.4,-0.000828386
07/01/2011,72.46,-0.008109453
06/01/2011,73.05,-0.010756452
05/01/2011,73.84,0.002712234
04/01/2011,73.64,-0.019765349
03/01/2011,75.11,0.046323498
31/12/2010,71.71,-0.002646057
30/12/2010,71.9,0.000139092
29/12/2010,71.89,-0.003887274
28/12/2010,72.17,-0.002352779
27/12/2010,72.34,0.007632036
23/12/2010,71.79,-0.009151478
22/12/2010,72.45,0.000690369
21/12/2010,72.4,0.006790962
20/12/2010,71.91,-0.002083768
17/12/2010,72.06,0.000138783
16/12/2010,72.05,0.01242946
15/12/2010,71.16,-0.009928069
14/12/2010,71.87,0.008523771
13/12/2010,71.26,0.007889587
10/12/2010,70.7,0.016112133
09/12/2010,69.57,0.008516832
08/12/2010,68.98,-0.008516832
07/12/2010,69.57,0.011711259
06/12/2010,68.76,0.005395565
03/12/2010,68.39,-0.000876937
02/12/2010,68.45,0.012347651
01/12/2010,67.61,0.022284628
30/11/2010,66.12,-0.006031381
29/11/2010,66.52,-0.008532347
26/11/2010,67.09,-0.003125235
24/11/2010,67.3,0.02162896
23/11/2010,65.86,-0.016414795
22/11/2010,66.95,0.01096354
19/11/2010,66.22,0.004844091
18/11/2010,65.9,0.032228524
17/11/2010,63.81,0.001411433
16/11/2010,63.72,-0.01495355
15/11/2010,64.68,-0.000309167
12/11/2010,64.7,-0.017466355
11/11/2010,65.84,-0.002275659
10/11/2010,65.99,0.014962111
09/11/2010,65.01,-0.020101179
08/11/2010,66.33,-0.002108435
05/11/2010,66.47,0.001505571
04/11/2010,66.37,0.022243452
03/11/2010,64.91,0.00509693
02/11/2010,64.58,0.020335442
01/11/2010,63.28,0.014484933
29/10/2010,62.37,0.001925855
28/10/2010,62.25,-0.006085861
27/10/2010,62.63,-0.010956838
26/10/2010,63.32,-0.008178718
25/10/2010,63.84,0.017859029
22/10/2010,62.71,-0.005882838
21/10/2010,63.08,0.014692056
20/10/2010,62.16,0.018018506
19/10/2010,61.05,-0.021230844
18/10/2010,62.36,0.007080815
15/10/2010,61.92,-0.00177491
14/10/2010,62.03,-0.014086995
13/10/2010,62.91,0.013442353
12/10/2010,62.07,-0.002413711
11/10/2010,62.22,-0.00672756
08/10/2010,62.64,0.011399337
07/10/2010,61.93,-0.002096944
06/10/2010,62.06,-0.007864578
05/10/2010,62.55,0.027225794
04/10/2010,60.87,-0.016294967
01/10/2010,61.87,0.002265373
30/09/2010,61.73,-0.011436059
29/09/2010,62.44,0.003529604
28/09/2010,62.22,0.016692714
27/09/2010,61.19,-0.008462215
24/09/2010,61.71,0.03244418
23/09/2010,59.74,-0.00850076
22/09/2010,60.25,-0.007935238
21/09/2010,60.73,-0.007219063
20/09/2010,61.17,0.020145992
17/09/2010,59.95,0.009216655
16/09/2010,59.4,0.000842105
15/09/2010,59.35,-0.003364175
14/09/2010,59.55,-0.000839278
13/09/2010,59.6,0.035175216
10/09/2010,57.54,0.023741553
09/09/2010,56.19,-0.003198297
08/09/2010,56.37,0.028429407
07/09/2010,54.79,-0.012334639
03/09/2010,55.47,0.016541321
02/09/2010,54.56,0.020928628
01/09/2010,53.43,0.043805416
31/08/2010,51.14,0.001565558
30/08/2010,51.06,-0.024950526
27/08/2010,52.35,0.030646308
26/08/2010,50.77,0.017685508
25/08/2010,49.88,0.010682355
24/08/2010,49.35,-0.010281312
23/08/2010,49.86,-0.014139437
20/08/2010,50.57,-0.009642897
19/08/2010,51.06,-0.027811758
18/08/2010,52.5,0.012651118
17/08/2010,51.84,0.018299128
16/08/2010,50.9,-0.01113619
13/08/2010,51.47,0.002139454
12/08/2010,51.36,-0.022143968
11/08/2010,52.51,-0.07359093
10/08/2010,56.52,-0.003708614
09/08/2010,56.73,0.010810916
06/08/2010,56.12,-0.004267432
05/08/2010,56.36,0.007837589
04/08/2010,55.92,0.010787591
03/08/2010,55.32,-0.005947571
02/08/2010,55.65,0.027324104
30/07/2010,54.15,-0.008459043
29/07/2010,54.61,0.001466007
28/07/2010,54.53,-0.025886141
27/07/2010,55.96,0.003221768
26/07/2010,55.78,0.021931101
23/07/2010,54.57,0.024862134
22/07/2010,53.23,0.034011685
21/07/2010,51.45,-0.005620714
20/07/2010,51.74,0.015190165
19/07/2010,50.96,0.009265714
16/07/2010,50.49,-0.026000878
15/07/2010,51.82,-0.01360826
14/07/2010,52.53,-0.002661599
13/07/2010,52.67,0.024602432
12/07/2010,51.39,-0.012184659
09/07/2010,52.02,0.006944472
08/07/2010,51.66,0.018757877
07/07/2010,50.7,0.030845626
06/07/2010,49.16,-0.004262668
02/07/2010,49.37,0.005891332
01/07/2010,49.08,-0.000203728
30/06/2010,49.09,-0.000407332
29/06/2010,49.11,-0.04907132
28/06/2010,51.58,-0.010798408
25/06/2010,52.14,0.022695184
24/06/2010,50.97,-0.020198783
23/06/2010,52.01,-0.00383804
22/06/2010,52.21,-0.032783644
21/06/2010,53.95,0.002226759
18/06/2010,53.83,0.000185787
17/06/2010,53.82,-0.004079368
16/06/2010,54.04,-0.001109673
15/06/2010,54.1,0.044216536
14/06/2010,51.76,-0.021407545
11/06/2010,52.88,0.00340974
10/06/2010,52.7,0.047008072
09/06/2010,50.28,-0.002978852
08/06/2010,50.43,0.016797036
07/06/2010,49.59,-0.037015606
04/06/2010,51.46,-0.061972562
03/06/2010,54.75,0.011943183
02/06/2010,54.1,0.035368623
01/06/2010,52.22,-0.022906823
28/05/2010,53.43,-0.015599202
27/05/2010,54.27,0.034111253
26/05/2010,52.45,0.011698283
25/05/2010,51.84,-0.018727855
24/05/2010,52.82,-0.011856731
21/05/2010,53.45,0.02443072
20/05/2010,52.16,-0.083458293
19/05/2010,56.7,-0.022151425
18/05/2010,57.97,-0.02285229
17/05/2010,59.31,0.00016862
14/05/2010,59.3,-0.030720556
13/05/2010,61.15,-0.019914849
12/05/2010,62.38,0.037567704
11/05/2010,60.08,0.000666001
10/05/2010,60.04,0.060062654
07/05/2010,56.54,-0.014224491
06/05/2010,57.35,-0.037643452
05/05/2010,59.55,-0.006360919
04/05/2010,59.93,-0.043907501
03/05/2010,62.62,0.030811583
30/04/2010,60.72,-0.019247047
29/04/2010,61.9,0.011863306
28/04/2010,61.17,-0.001633453
27/04/2010,61.27,-0.02514234
26/04/2010,62.83,0.001911742
23/04/2010,62.71,0.010258144
22/04/2010,62.07,0.026942604
21/04/2010,60.42,-0.004458764
20/04/2010,60.69,0.023675664
19/04/2010,59.27,-0.012407939
16/04/2010,60.01,-0.013078574
15/04/2010,60.8,0.006931865
14/04/2010,60.38,0.020919514
13/04/2010,59.13,-0.008084935
12/04/2010,59.61,0.007915831
09/04/2010,59.14,0.002709111
08/04/2010,58.98,0.02350224
07/04/2010,57.61,-0.007436264
06/04/2010,58.04,0.012482825
05/04/2010,57.32,0.011934154
01/04/2010,56.64,0.004955762
31/03/2010,56.36,0.003554927
30/03/2010,56.16,0.010921244
29/03/2010,55.55,0.002162553
26/03/2010,55.43,-0.008801134
25/03/2010,55.92,0.00178987
24/03/2010,55.82,-0.017051923
23/03/2010,56.78,0.016335591
22/03/2010,55.86,0.00881063
19/03/2010,55.37,0.004343898
18/03/2010,55.13,-0.001812251
17/03/2010,55.23,-0.001808973
16/03/2010,55.33,0.006163906
15/03/2010,54.99,-0.006705961
12/03/2010,55.36,-0.008633147
11/03/2010,55.84,-0.005714301
10/03/2010,56.16,0.00196061
09/03/2010,56.05,-0.001604421
08/03/2010,56.14,0.002854087
05/03/2010,55.98,0.017661299
04/03/2010,55,-0.004716134
03/03/2010,55.26,-0.007032758
02/03/2010,55.65,0.009388045
01/03/2010,55.13,0.019044707
26/02/2010,54.09,0.01059391
25/02/2010,53.52,-0.004846235
24/02/2010,53.78,0.009903846
23/02/2010,53.25,-0.014726709
22/02/2010,54.04,-0.004983859
19/02/2010,54.31,0.009806721
18/02/2010,53.78,0.012913064
17/02/2010,53.09,0.004909375
16/02/2010,52.83,0.026857551
12/02/2010,51.43,0.01390135
11/02/2010,50.72,0.02011419
10/02/2010,49.71,0.004233451
09/02/2010,49.5,0.03683165
08/02/2010,47.71,-0.016628943
05/02/2010,48.51,0.012445711
04/02/2010,47.91,-0.027178943
03/02/2010,49.23,-0.009099244
02/02/2010,49.68,-0.001408026
01/02/2010,49.75,0.030821911
29/01/2010,48.24,-0.034633732
28/01/2010,49.94,-0.017861161
27/01/2010,50.84,0.096569824
26/01/2010,46.16,-0.010130489
25/01/2010,46.63,0.013168026
22/01/2010,46.02,-0.035435938
21/01/2010,47.68,-0.014161003
20/01/2010,48.36,-0.016610656
19/01/2010,49.17,0.030561949
15/01/2010,47.69,-0.018901799
14/01/2010,48.6,0.003091193
13/01/2010,48.45,0.004758466
12/01/2010,48.22,-0.016046425
11/01/2010,49,-0.009343964
08/01/2010,49.46,0.013843869
07/01/2010,48.78,0.010924565
06/01/2010,48.25,0.018829008
05/01/2010,47.35,-0.007993311
04/01/2010,47.73,0.015838152
31/12/2009,46.98,-0.004248095
30/12/2009,47.18,0.002759208
29/12/2009,47.05,-0.007411363
28/12/2009,47.4,-0.01569891
24/12/2009,48.15,0.01612094
23/12/2009,47.38,-0.001687052
22/12/2009,47.46,0.00761425
21/12/2009,47.1,0.036760896
18/12/2009,45.4,-0.006804987
17/12/2009,45.71,-0.01713522
16/12/2009,46.5,-0.002577321
15/12/2009,46.62,-0.031668257
14/12/2009,48.12,0.011705819
11/12/2009,47.56,0.009082331
10/12/2009,47.13,0.020796119
09/12/2009,46.16,0.018365186
08/12/2009,45.32,-0.014023017
07/12/2009,45.96,0.006548812
04/12/2009,45.66,0.037033007
03/12/2009,44,-0.003403293
02/12/2009,44.15,0.002040586
01/12/2009,44.06,0.013021315
30/11/2009,43.49,-0.00045977
27/11/2009,43.51,-0.01460213
25/11/2009,44.15,-0.010365122
24/11/2009,44.61,0.007199131
23/11/2009,44.29,0.004299135
20/11/2009,44.1,-0.011274077
19/11/2009,44.6,-0.020417931
18/11/2009,45.52,0.007275966
17/11/2009,45.19,-0.001326847
16/11/2009,45.25,0.036457683
13/11/2009,43.63,0.013615071
12/11/2009,43.04,-0.017275565
11/11/2009,43.79,0.006414684
10/11/2009,43.51,0.004838162
09/11/2009,43.3,-0.000461787
06/11/2009,43.32,-0.020110367
05/11/2009,44.2,0.049865403
04/11/2009,42.05,-0.000475511
03/11/2009,42.07,0.04347983
02/11/2009,40.28,-0.016496742
30/10/2009,40.95,-0.046986107
29/10/2009,42.92,0.040171771
28/10/2009,41.23,-0.033861127
27/10/2009,42.65,-0.004444972
26/10/2009,42.84,-0.009756175
23/10/2009,43.26,-0.014002295
22/10/2009,43.87,0.01307808
21/10/2009,43.3,0.020532686
20/10/2009,42.42,-0.007515301
19/10/2009,42.74,0.009639195
16/10/2009,42.33,-0.013142644
15/10/2009,42.89,0.007488919
14/10/2009,42.57,0.027144524
13/10/2009,41.43,-0.004335267
12/10/2009,41.61,0.006751894
09/10/2009,41.33,-0.011546917
08/10/2009,41.81,0.013242038
07/10/2009,41.26,-0.014198289
06/10/2009,41.85,0.013471457
05/10/2009,41.29,0.0131645
02/10/2009,40.75,-0.009038781
01/10/2009,41.12,-0.035359632
30/09/2009,42.6,-0.00515103
29/09/2009,42.82,-0.000700362
28/09/2009,42.85,0.014338006
25/09/2009,42.24,-0.01176761
24/09/2009,42.74,-0.030417091
23/09/2009,44.06,-0.007687128
22/09/2009,44.4,0.014976454
21/09/2009,43.74,-0.010235504
18/09/2009,44.19,0.001585325
17/09/2009,44.12,-0.008800689
16/09/2009,44.51,0.010161542
15/09/2009,44.06,0.007746678
14/09/2009,43.72,0.005044725
11/09/2009,43.5,0.008078521
10/09/2009,43.15,0.022499191
09/09/2009,42.19,0.016489799
08/09/2009,41.5,0.009685306
04/09/2009,41.1,0.01371898
03/09/2009,40.54,-0.009574149
02/09/2009,40.93,-0.006574966
01/09/2009,41.2,-0.015653541
31/08/2009,41.85,-0.00023892
28/08/2009,41.86,0.019783516
27/08/2009,41.04,0.000975134
26/08/2009,41,0.002197535
25/08/2009,40.91,0.024246611
24/08/2009,39.93,-0.007982083
21/08/2009,40.25,0.028987537
20/08/2009,39.1,-0.006119346
19/08/2009,39.34,0.008167478
18/08/2009,39.02,0.012118235
17/08/2009,38.55,-0.036923354
14/08/2009,40,-0.028344473
13/08/2009,41.15,-0.008710435
12/08/2009,41.51,0.0194606
11/08/2009,40.71,-0.016082218
10/08/2009,41.37,-0.024120572
07/08/2009,42.38,0.019779032
06/08/2009,41.55,0.007731375
05/08/2009,41.23,-0.021356541
04/08/2009,42.12,0.007865611
03/08/2009,41.79,0.009134679
31/07/2009,41.41,0.016803025
30/07/2009,40.72,-0.002207777
29/07/2009,40.81,0.029593108
28/07/2009,39.62,0.00025243
27/07/2009,39.61,-0.00377977
24/07/2009,39.76,0.015460959
23/07/2009,39.15,0.064351225
22/07/2009,36.71,0.014542718
21/07/2009,36.18,-0.007434978
20/07/2009,36.45,0.040022132
17/07/2009,35.02,-0.002281804
16/07/2009,35.1,0.021599112
15/07/2009,34.35,0.049532798
14/07/2009,32.69,0.005213936
13/07/2009,32.52,0.043362118
10/07/2009,31.14,0.014230512
09/07/2009,30.7,0.015758698
08/07/2009,30.22,-0.003303604
07/07/2009,30.32,-0.030531764
06/07/2009,31.26,-0.008917257
02/07/2009,31.54,-0.030598703
01/07/2009,32.52,0.012376396
30/06/2009,32.12,-0.012683851
29/06/2009,32.53,0.018616734
26/06/2009,31.93,0.017056636
25/06/2009,31.39,0.025816213
24/06/2009,30.59,0.026500391
23/06/2009,29.79,-0.001341832
22/06/2009,29.83,-0.026791746
19/06/2009,30.64,0.009509827
18/06/2009,30.35,0.000329544
17/06/2009,30.34,-0.023131834
16/06/2009,31.05,-0.025438574
15/06/2009,31.85,-0.048715406
12/06/2009,33.44,0.002994911
11/06/2009,33.34,0.009341638
10/06/2009,33.03,-0.002117043
09/06/2009,33.1,0.004845558
08/06/2009,32.94,-0.019242927
05/06/2009,33.58,0.024112078
04/06/2009,32.78,0.028467269
03/06/2009,31.86,-0.029382042
02/06/2009,32.81,0.003052505
01/06/2009,32.71,0.063743973
29/05/2009,30.69,0.03312658
28/05/2009,29.69,-0.013382602
27/05/2009,30.09,-0.04006398
26/05/2009,31.32,0.02685811
22/05/2009,30.49,0.000656168
21/05/2009,30.47,-0.04805537
20/05/2009,31.97,-0.0289786
19/05/2009,32.91,0.002433831
18/05/2009,32.83,0.050924637
15/05/2009,31.2,-0.002241077
14/05/2009,31.27,0.004166005
13/05/2009,31.14,-0.042746923
12/05/2009,32.5,-0.009797996
11/05/2009,32.82,-0.055125066
08/05/2009,34.68,0.025702349
07/05/2009,33.8,-0.038594664
06/05/2009,35.13,0.001424299
05/05/2009,35.08,0.049374714
04/05/2009,33.39,0.044710447
01/05/2009,31.93,0.010705392
30/04/2009,31.59,-0.045483478
29/04/2009,33.06,0.10013122
28/04/2009,29.91,-0.007992051
27/04/2009,30.15,-0.037752612
24/04/2009,31.31,0.028508571
23/04/2009,30.43,0.019914365
22/04/2009,29.83,0.02718482
21/04/2009,29.03,0.031137726
20/04/2009,28.14,-0.074285639
17/04/2009,30.31,0.036966575
16/04/2009,29.21,0.055608977
15/04/2009,27.63,-0.008289829
14/04/2009,27.86,-0.01814028
13/04/2009,28.37,-0.016084263
09/04/2009,28.83,0.070406089
08/04/2009,26.87,0.128493331
07/04/2009,23.63,-0.02424868
06/04/2009,24.21,-0.003710579
03/04/2009,24.3,0.016179569
02/04/2009,23.91,0.076459285
01/04/2009,22.15,0.014094346
31/03/2009,21.84,0.00091617
30/03/2009,21.82,-0.080958878
27/03/2009,23.66,-0.049071894
26/03/2009,24.85,0.044012861
25/03/2009,23.78,-0.031459548
24/03/2009,24.54,-0.006498804
23/03/2009,24.7,0.096849826
20/03/2009,22.42,-0.051293294
19/03/2009,23.6,-0.010537505
18/03/2009,23.85,0.034986504
17/03/2009,23.03,0.060407537
16/03/2009,21.68,0.022860804
13/03/2009,21.19,-0.017774088
12/03/2009,21.57,0.059205833
11/03/2009,20.33,0.017365854
10/03/2009,19.98,0.085647306
09/03/2009,18.34,-0.003266198
06/03/2009,18.4,0.037092545
05/03/2009,17.73,-0.106375229
04/03/2009,19.72,0.051506833
03/03/2009,18.73,-0.00053376
02/03/2009,18.74,-0.070059538
27/02/2009,20.1,-0.030379602
26/02/2009,20.72,-0.022429955
25/02/2009,21.19,-0.021937869
24/02/2009,21.66,0.036196666
23/02/2009,20.89,-0.054948645
20/02/2009,22.07,-0.000453001
19/02/2009,22.08,-0.038645715
18/02/2009,22.95,0.002181026
17/02/2009,22.9,-0.05107493
13/02/2009,24.1,-0.011141027
12/02/2009,24.37,0
11/02/2009,24.37,0.007000234
10/02/2009,24.2,-0.048396541
09/02/2009,25.4,-0.02795213
06/02/2009,26.12,0.038638953
05/02/2009,25.13,0.025389234
04/02/2009,24.5,-0.007725186
03/02/2009,24.69,0.063971651
02/02/2009,23.16,-0.117207165
30/01/2009,26.04,-0.04431818
29/01/2009,27.22,-0.069874188
28/01/2009,29.19,0.035568603
27/01/2009,28.17,0.004982217
26/01/2009,28.03,0.003573985
23/01/2009,27.93,-0.014572854
22/01/2009,28.34,-0.022676709
21/01/2009,28.99,0.067048279
20/01/2009,27.11,-0.052454553
16/01/2009,28.57,0.00315513
15/01/2009,28.48,0.006340282
14/01/2009,28.3,-0.052987971
13/01/2009,29.84,-0.013976933
12/01/2009,30.26,-0.037299605
09/01/2009,31.41,-0.019234394
08/01/2009,32.02,-0.002495323
07/01/2009,32.1,-0.07355152
06/01/2009,34.55,0.014283875
05/01/2009,34.06,
