Date,Close,FAST
25/09/2012,43.29,-0.005528694
24/09/2012,43.53,-0.002523805
21/09/2012,43.64,-0.006167924
20/09/2012,43.91,0.004336421
19/09/2012,43.72,0.009191241
18/09/2012,43.32,-0.015120563
17/09/2012,43.98,-0.006346349
14/09/2012,44.26,0.031909054
13/09/2012,42.87,0.004441854
12/09/2012,42.68,0.003520717
11/09/2012,42.53,0.006605355
10/09/2012,42.25,0.002844278
07/09/2012,42.13,-0.001186099
06/09/2012,42.18,-0.001421464
05/09/2012,42.24,-0.026400318
04/09/2012,43.37,0.006477006
31/08/2012,43.09,0.000464253
30/08/2012,43.07,-0.019543098
29/08/2012,43.92,-0.005902401
28/08/2012,44.18,-0.004742021
27/08/2012,44.39,-0.007182971
24/08/2012,44.71,0.021477032
23/08/2012,43.76,0.000685793
22/08/2012,43.73,0.002289378
21/08/2012,43.63,-0.00091638
20/08/2012,43.67,-0.014549018
17/08/2012,44.31,0.021442427
16/08/2012,43.37,0.009731309
15/08/2012,42.95,0.015722487
14/08/2012,42.28,0.00189394
13/08/2012,42.2,0.002847653
10/08/2012,42.08,-0.017199152
09/08/2012,42.81,-0.001633797
08/08/2012,42.88,-0.015274539
07/08/2012,43.54,0.019012861
06/08/2012,42.72,-0.008623757
03/08/2012,43.09,0.014493007
02/08/2012,42.47,0.005903902
01/08/2012,42.22,-0.021092884
31/07/2012,43.12,-0.015875175
30/07/2012,43.81,-0.009088906
27/07/2012,44.21,0.016879963
26/07/2012,43.47,0.015299325
25/07/2012,42.81,-0.000700525
24/07/2012,42.84,-0.028307033
23/07/2012,44.07,0.002499149
20/07/2012,43.96,-0.030026903
19/07/2012,45.3,0.009314771
18/07/2012,44.88,0.035147025
17/07/2012,43.33,0.007877705
16/07/2012,42.99,-0.00626089
13/07/2012,43.26,0.022204956
12/07/2012,42.31,0.060905328
11/07/2012,39.81,0
10/07/2012,39.81,-0.01891074
09/07/2012,40.57,-0.002707694
06/07/2012,40.68,-0.014883769
05/07/2012,41.29,0.011938258
03/07/2012,40.8,0.0443515
02/07/2012,39.03,-0.032268996
29/06/2012,40.31,0.0425704
28/06/2012,38.63,0.006753272
27/06/2012,38.37,-0.004939565
26/06/2012,38.56,-0.002848636
25/06/2012,38.67,-0.006444152
22/06/2012,38.92,0.00025697
21/06/2012,38.91,-0.036835648
20/06/2012,40.37,-0.002226897
19/06/2012,40.46,0.019214565
18/06/2012,39.69,0.002270149
15/06/2012,39.6,0.014498537
14/06/2012,39.03,0.005395003
13/06/2012,38.82,-0.013560397
12/06/2012,39.35,0.009447281
11/06/2012,38.98,-0.032558081
08/06/2012,40.27,0.017788268
07/06/2012,39.56,0.001264702
06/06/2012,39.51,0.009153382
05/06/2012,39.15,-0.102598083
04/06/2012,43.38,0.00462108
01/06/2012,43.18,-0.024025867
31/05/2012,44.23,-0.005636358
30/05/2012,44.48,-0.02113303
29/05/2012,45.43,0.02293321
25/05/2012,44.4,0.000901307
24/05/2012,44.36,0.003160987
23/05/2012,44.22,0.004078864
22/05/2012,44.04,0.020415894
21/05/2012,43.15,0.030351701
18/05/2012,41.86,-0.011165338
17/05/2012,42.33,-0.036418266
16/05/2012,43.9,0.011915815
15/05/2012,43.38,-0.001151941
14/05/2012,43.43,-0.008939888
11/05/2012,43.82,-0.007276067
10/05/2012,44.14,0.02291576
09/05/2012,43.14,-0.016096002
08/05/2012,43.84,0.000228128
