Date,Close,KSU
27/01/2011,49.49,0.021857677
26/01/2011,48.42,0.023614095
25/01/2011,47.29,-0.016151374
24/01/2011,48.06,0.007309211
21/01/2011,47.71,-0.016216572
20/01/2011,48.49,-0.026657393
19/01/2011,49.8,-0.049172573
18/01/2011,52.31,0.005174904
14/01/2011,52.04,0.003464874
13/01/2011,51.86,0.009298788
12/01/2011,51.38,-0.000972668
11/01/2011,51.43,-0.014285957
10/01/2011,52.17,0.017791999
07/01/2011,51.25,0.016327696
06/01/2011,50.42,0.009165237
05/01/2011,49.96,0.02308262
04/01/2011,48.82,0.004105096
03/01/2011,48.62,0.015754886
31/12/2010,47.86,-0.005625601
30/12/2010,48.13,0.001455453
29/12/2010,48.06,0.010458158
28/12/2010,47.56,-0.009833744
27/12/2010,48.03,0.005427988
23/12/2010,47.77,-0.008961194
22/12/2010,48.2,-0.001451229
21/12/2010,48.27,0.016291087
20/12/2010,47.49,-0.011098428
17/12/2010,48.02,-0.004778237
16/12/2010,48.25,0.017140888
15/12/2010,47.43,-0.007352202
14/12/2010,47.78,-0.003343087
13/12/2010,47.94,-0.041672696
10/12/2010,49.98,0.008237113
09/12/2010,49.57,0.021822014
08/12/2010,48.5,-0.009848254
07/12/2010,48.98,0.000204186
06/12/2010,48.97,-0.006513355
03/12/2010,49.29,0.016776171
02/12/2010,48.47,0.010160792
01/12/2010,47.98,0.013428653
30/11/2010,47.34,-0.013845407
29/11/2010,48,0.003338901
26/11/2010,47.84,0.002930712
24/11/2010,47.7,0.042395559
23/11/2010,45.72,-0.022492298
22/11/2010,46.76,-0.002989539
19/11/2010,46.9,0.014821451
18/11/2010,46.21,0.034341918
17/11/2010,44.65,0.014664673
16/11/2010,44,-0.02668619
15/11/2010,45.19,0.010007867
12/11/2010,44.74,-0.028425402
11/11/2010,46.03,0.00370008
10/11/2010,45.86,0.014274976
09/11/2010,45.21,-0.035419237
08/11/2010,46.84,0.006640273
05/11/2010,46.53,0.014722067
04/11/2010,45.85,0.017824215
03/11/2010,45.04,0.016566307
02/11/2010,44.3,0.012493064
01/11/2010,43.75,-0.001598721
29/10/2010,43.82,0.000913242
28/10/2010,43.78,0.009409134
27/10/2010,43.37,-0.005518524
26/10/2010,43.61,0.039046456
25/10/2010,41.94,-0.002857145
22/10/2010,42.06,0.005244351
21/10/2010,41.84,-0.009041223
20/10/2010,42.22,0.032987221
19/10/2010,40.85,-0.017471932
18/10/2010,41.57,0.003614897
15/10/2010,41.42,0.003628012
14/10/2010,41.27,-0.005557583
13/10/2010,41.5,0.045602479
12/10/2010,39.65,0.00277813
11/10/2010,39.54,0.001771928
08/10/2010,39.47,0.02358479
07/10/2010,38.55,-0.004400162
06/10/2010,38.72,0.010384309
05/10/2010,38.32,0.039387742
04/10/2010,36.84,-0.011336154
01/10/2010,37.26,-0.004017683
30/09/2010,37.41,-0.018276234
29/09/2010,38.1,-0.007843177
28/09/2010,38.4,-0.005712817
27/09/2010,38.62,-0.013374685
24/09/2010,39.14,0.031402606
23/09/2010,37.93,-0.008139732
22/09/2010,38.24,-0.010405921
21/09/2010,38.64,0.003110422
20/09/2010,38.52,-0.001037883
17/09/2010,38.56,0.01252626
16/09/2010,38.08,-0.015116264
15/09/2010,38.66,-0.00180902
14/09/2010,38.73,-0.010530468
13/09/2010,39.14,0.024833144
10/09/2010,38.18,0.010002716
09/09/2010,37.8,-0.007642678
08/09/2010,38.09,0.031198371
07/09/2010,36.92,-0.006479504
03/09/2010,37.16,0.025069433
02/09/2010,36.24,0.023734187
01/09/2010,35.39,0.052796483
31/08/2010,33.57,0.021985526
30/08/2010,32.84,-0.02792555
27/08/2010,33.77,0.022459396
26/08/2010,33.02,-0.009344454
25/08/2010,33.33,0.028916944
24/08/2010,32.38,-0.011362014
23/08/2010,32.75,-0.028891567
20/08/2010,33.71,-0.002074382
19/08/2010,33.78,-0.037191968
18/08/2010,35.06,0.00457405
17/08/2010,34.9,0.014721005
16/08/2010,34.39,-0.001452855
13/08/2010,34.44,-0.000580552
12/08/2010,34.46,-0.033108047
11/08/2010,35.62,-0.050099432
10/08/2010,37.45,-0.019043157
09/08/2010,38.17,0.011064391
06/08/2010,37.75,-0.010802371
05/08/2010,38.16,0.006309169
04/08/2010,37.92,0.018901135
03/08/2010,37.21,-0.002147652
02/08/2010,37.29,0.015948439
30/07/2010,36.7,-0.000272442
29/07/2010,36.71,-0.000272368
28/07/2010,36.72,-0.011642205
27/07/2010,37.15,-0.060070276
26/07/2010,39.45,0.028279519
23/07/2010,38.35,0.023747818
22/07/2010,37.45,0.039487772
21/07/2010,36,0.014267972
20/07/2010,35.49,0.029451736
19/07/2010,34.46,-0.007516659
16/07/2010,34.72,-0.064952462
15/07/2010,37.05,0.021277398
14/07/2010,36.27,-0.030947095
13/07/2010,37.41,0.008860308
12/07/2010,37.08,-0.004305712
09/07/2010,37.24,0.002688896
08/07/2010,37.14,0.023703603
07/07/2010,36.27,0.053515953
06/07/2010,34.38,-0.016157305
02/07/2010,34.94,-0.032660561
01/07/2010,36.1,-0.006901339
30/06/2010,36.35,-0.021769567
29/06/2010,37.15,-0.039065406
28/06/2010,38.63,-0.016940857
25/06/2010,39.29,0.030230955
24/06/2010,38.12,-0.016649708
23/06/2010,38.76,0.00465478
22/06/2010,38.58,-0.055457758
21/06/2010,40.78,-0.008059636
18/06/2010,41.11,-0.002186855
17/06/2010,41.2,0.009511107
16/06/2010,40.81,0.009355066
15/06/2010,40.43,0.029875449
14/06/2010,39.24,0.000509814
11/06/2010,39.22,0.019828125
10/06/2010,38.45,0.041689297
09/06/2010,36.88,0.011179394
08/06/2010,36.47,0.011305787
07/06/2010,36.06,-0.018954008
04/06/2010,36.75,-0.055312418
03/06/2010,38.84,-0.014315173
02/06/2010,39.4,0.034076606
01/06/2010,38.08,-0.002360657
28/05/2010,38.17,-0.01637038
27/05/2010,38.8,0.053194178
26/05/2010,36.79,0.020319205
25/05/2010,36.05,0.001665742
24/05/2010,35.99,0.031327523
21/05/2010,34.88,0.032340765
20/05/2010,33.77,-0.079108352
19/05/2010,36.55,-0.028854638
18/05/2010,37.62,-0.004244038
17/05/2010,37.78,-0.027928215
14/05/2010,38.85,-0.034656308
13/05/2010,40.22,-0.011372187
12/05/2010,40.68,0.039869891
11/05/2010,39.09,0.009510417
10/05/2010,38.72,0.074783661
07/05/2010,35.93,-0.048087493
06/05/2010,37.7,-0.04003654
05/05/2010,39.24,-0.012661602
04/05/2010,39.74,-0.050059519
03/05/2010,41.78,0.029881976
30/04/2010,40.55,-0.020986617
29/04/2010,41.41,0.049502806
28/04/2010,39.41,-0.017356743
27/04/2010,40.1,0.021170145
26/04/2010,39.26,0.025278622
23/04/2010,38.28,0.008394593
22/04/2010,37.96,0.001054296
21/04/2010,37.92,0.003169575
20/04/2010,37.8,0.012243965
19/04/2010,37.34,-0.02224668
16/04/2010,38.18,-0.023043091
15/04/2010,39.07,0.004360658
14/04/2010,38.9,0.017373703
13/04/2010,38.23,0.007351044
12/04/2010,37.95,-0.0110064
09/04/2010,38.37,0.006012304
08/04/2010,38.14,0.031697953
07/04/2010,36.95,-0.005398124
06/04/2010,37.15,0.00161638
05/04/2010,37.09,0.014939841
01/04/2010,36.54,0.010177505
31/03/2010,36.17,-0.010177505
30/03/2010,36.54,0.00301494
29/03/2010,36.43,0.006333492
26/03/2010,36.2,0.017556533
25/03/2010,35.57,-0.005327364
24/03/2010,35.76,-0.005020931
23/03/2010,35.94,-0.006379165
22/03/2010,36.17,0.011679777
19/03/2010,35.75,-0.004465539
18/03/2010,35.91,-0.005277057
17/03/2010,36.1,-0.006350981
16/03/2010,36.33,0.02114126
15/03/2010,35.57,-0.005047683
12/03/2010,35.75,-0.006968669
11/03/2010,36,0.000277816
10/03/2010,35.99,0.002782417
09/03/2010,35.89,0.009518549
08/03/2010,35.55,0.002816903
05/03/2010,35.45,0.016209654
04/03/2010,34.88,0.005750447
03/03/2010,34.68,-0.012322838
02/03/2010,35.11,-0.008508276
01/03/2010,35.41,0.031848912
26/02/2010,34.3,-0.019916952
25/02/2010,34.99,0.019334032
24/02/2010,34.32,-0.00203755
23/02/2010,34.39,-0.013861036
22/02/2010,34.87,0.02762205
19/02/2010,33.92,0.022962094
18/02/2010,33.15,0.002718624
17/02/2010,33.06,-0.000604778
16/02/2010,33.08,0.021079137
12/02/2010,32.39,0.014303726
11/02/2010,31.93,0.047788474
10/02/2010,30.44,0.003620211
09/02/2010,30.33,0.012274163
08/02/2010,29.96,-0.010293964
05/02/2010,30.27,0.013637331
04/02/2010,29.86,-0.041330907
03/02/2010,31.12,0.010660737
02/02/2010,30.79,0.000324834
01/02/2010,30.78,0.035718083
29/01/2010,29.7,-0.048950485
28/01/2010,31.19,-0.005116736
27/01/2010,31.35,0.007042283
26/01/2010,31.13,0.010982023
25/01/2010,30.79,-0.007119771
22/01/2010,31.01,-0.016312532
21/01/2010,31.52,-0.02103358
20/01/2010,32.19,-0.018162728
19/01/2010,32.78,-0.004261802
15/01/2010,32.92,-0.015074147
14/01/2010,33.42,-0.003286037
13/01/2010,33.53,0.000298285
12/01/2010,33.52,-0.014512323
11/01/2010,34.01,0.004420222
08/01/2010,33.86,0.04376736
07/01/2010,32.41,0.011169834
06/01/2010,32.05,-0.068139674
05/01/2010,34.31,0.019423801
04/01/2010,33.65,0.010756005
31/12/2009,33.29,-0.016090931
30/12/2009,33.83,-0.008242614
29/12/2009,34.11,0.00588064
28/12/2009,33.91,-0.004120076
24/12/2009,34.05,-0.00234673
23/12/2009,34.13,0.028229478
22/12/2009,33.18,0.016102429
21/12/2009,32.65,0.030159289
18/12/2009,31.68,0.016229473
17/12/2009,31.17,-0.014333738
16/12/2009,31.62,0
15/12/2009,31.62,0.023033648
14/12/2009,30.9,0.042644042
11/12/2009,29.61,0.007457662
10/12/2009,29.39,0.027947308
09/12/2009,28.58,-0.007668215
08/12/2009,28.8,-0.021639175
07/12/2009,29.43,-0.004407534
04/12/2009,29.56,0.017747906
03/12/2009,29.04,-0.015716073
02/12/2009,29.5,0.008852628
01/12/2009,29.24,0.021082516
30/11/2009,28.63,0.009475417
27/11/2009,28.36,-0.022316128
25/11/2009,29,0.007962652
24/11/2009,28.77,0.006276171
23/11/2009,28.59,0.007724758
20/11/2009,28.37,0
19/11/2009,28.37,-0.030889147
18/11/2009,29.26,-0.003411808
17/11/2009,29.36,0.002728515
16/11/2009,29.28,0.012371292
13/11/2009,28.92,0.014980249
12/11/2009,28.49,-0.037883318
11/11/2009,29.59,0.022557347
10/11/2009,28.93,-0.000691085
09/11/2009,28.95,0.035868824
06/11/2009,27.93,0.003586804
05/11/2009,27.83,0.050480417
04/11/2009,26.46,0.025647339
03/11/2009,25.79,0.068605199
02/11/2009,24.08,-0.006209914
30/10/2009,24.23,-0.014341569
29/10/2009,24.58,-0.000406752
28/10/2009,24.59,-0.032802941
27/10/2009,25.41,-0.049146166
26/10/2009,26.69,-0.004112924
23/10/2009,26.8,-0.04094139
22/10/2009,27.92,0.015157273
21/10/2009,27.5,-0.0336106
20/10/2009,28.44,-0.011884097
19/10/2009,28.78,0.004178279
16/10/2009,28.66,-0.001046208
15/10/2009,28.69,-0.010402313
14/10/2009,28.99,0.05786885
13/10/2009,27.36,-0.023479497
12/10/2009,28.01,0.018375585
09/10/2009,27.5,0.013914542
08/10/2009,27.12,0.035657747
07/10/2009,26.17,0.006517179
06/10/2009,26,0.015113638
05/10/2009,25.61,0.019318559
02/10/2009,25.12,-0.016972975
01/10/2009,25.55,-0.036129987
30/09/2009,26.49,-0.00976717
29/09/2009,26.75,0.007128149
28/09/2009,26.56,0.02477733
25/09/2009,25.91,-0.005388774
24/09/2009,26.05,-0.023896453
23/09/2009,26.68,-0.021506205
22/09/2009,27.26,-0.006216879
21/09/2009,27.43,-0.02448808
18/09/2009,28.11,0
17/09/2009,28.11,-0.019028058
16/09/2009,28.65,0.030837106
15/09/2009,27.78,-0.013586194
14/09/2009,28.16,0.021537085
11/09/2009,27.56,-0.013693908
10/09/2009,27.94,0.042404014
09/09/2009,26.78,0.024188632
08/09/2009,26.14,0.00537017
04/09/2009,26,0.039220713
03/09/2009,25,0.049610501
02/09/2009,23.79,-0.005449605
01/09/2009,23.92,0.00083647
31/08/2009,23.9,-0.044597286
28/08/2009,24.99,0.056381934
27/08/2009,23.62,0.018803973
26/08/2009,23.18,-0.005592615
25/08/2009,23.31,0.006024115
24/08/2009,23.17,-0.035195492
21/08/2009,24,0.033901552
20/08/2009,23.2,0.020906685
19/08/2009,22.72,0.001321295
18/08/2009,22.69,0.02634669
17/08/2009,22.1,-0.054162478
14/08/2009,23.33,-0.001285072
13/08/2009,23.36,0.024264622
12/08/2009,22.8,0.020381742
11/08/2009,22.34,-0.015104685
10/08/2009,22.68,-0.021806359
07/08/2009,23.18,0.050884677
06/08/2009,22.03,0.002727274
05/08/2009,21.97,-0.017148435
04/08/2009,22.35,0.035522861
03/08/2009,21.57,0.060190085
31/07/2009,20.31,-0.034836614
30/07/2009,21.03,0.067363875
29/07/2009,19.66,-0.016646034
28/07/2009,19.99,-0.040201492
27/07/2009,20.81,0.022352729
24/07/2009,20.35,0.00789348
23/07/2009,20.19,0.061274908
22/07/2009,18.99,0.038104959
21/07/2009,18.28,-0.02431895
20/07/2009,18.73,0.019952131
17/07/2009,18.36,0.045690398
16/07/2009,17.54,0.031859051
15/07/2009,16.99,0.048231168
14/07/2009,16.19,0.035201623
13/07/2009,15.63,0.010936101
10/07/2009,15.46,0.020255511
09/07/2009,15.15,0.000660284
08/07/2009,15.14,0.015979035
07/07/2009,14.9,-0.051024802
06/07/2009,15.68,-0.018325947
02/07/2009,15.97,-0.040496331
01/07/2009,16.63,0.031768096
30/06/2009,16.11,0.003731348
29/06/2009,16.05,-0.0166825
26/06/2009,16.32,-0.014598799
25/06/2009,16.56,0.048880748
24/06/2009,15.77,0.034185851
23/06/2009,15.24,-0.013037994
22/06/2009,15.44,-0.072441151
19/06/2009,16.6,0.001808864
18/06/2009,16.57,-0.022083858
17/06/2009,16.94,-0.032523192
16/06/2009,17.5,0.031343251
15/06/2009,16.96,-0.056175226
12/06/2009,17.94,0.077630161
11/06/2009,16.6,0.031204734
10/06/2009,16.09,-0.003722089
09/06/2009,16.15,0.011834458
08/06/2009,15.96,-0.00062637
05/06/2009,15.97,-0.008728235
04/06/2009,16.11,0.014379741
03/06/2009,15.88,-0.041929693
02/06/2009,16.56,-0.014983798
01/06/2009,16.81,0.019219811
29/05/2009,16.49,0.05228322
28/05/2009,15.65,0.010276263
27/05/2009,15.49,-0.052809253
26/05/2009,16.33,0.034894506
22/05/2009,15.77,0.00699971
21/05/2009,15.66,-0.028330507
20/05/2009,16.11,-0.004953571
19/05/2009,16.19,0.065733387
18/05/2009,15.16,0.024709103
15/05/2009,14.79,0.016360283
14/05/2009,14.55,0.01314443
13/05/2009,14.36,-0.080899422
12/05/2009,15.57,-0.010859257
11/05/2009,15.74,-0.077596163
08/05/2009,17.01,0.054982134
07/05/2009,16.1,-0.011118089
06/05/2009,16.28,0.001229256
05/05/2009,16.26,-0.020694591
04/05/2009,16.6,0.075684748
01/05/2009,15.39,0.009138445
30/04/2009,15.25,0.03333642
29/04/2009,14.75,-0.010789046
28/04/2009,14.91,-0.026474081
27/04/2009,15.31,-0.08690251
24/04/2009,16.7,0.027315811
23/04/2009,16.25,0.0217738
22/04/2009,15.9,-0.010635071
21/04/2009,16.07,0.036759525
20/04/2009,15.49,-0.084156002
17/04/2009,16.85,0.017964555
16/04/2009,16.55,0.020141053
15/04/2009,16.22,0.069565521
14/04/2009,15.13,-0.02286934
13/04/2009,15.48,0.01169604
09/04/2009,15.3,0.087367947
08/04/2009,14.02,0.036314811
07/04/2009,13.52,-0.037740328
06/04/2009,14.04,-0.011331566
03/04/2009,14.2,0.028573372
02/04/2009,13.8,0.089385735
01/04/2009,12.62,-0.007106228
31/03/2009,12.71,-0.003926193
30/03/2009,12.76,-0.090596895
27/03/2009,13.97,-0.034474043
26/03/2009,14.46,0.101832093
25/03/2009,13.06,-0.039780104
24/03/2009,13.59,-0.090011532
23/03/2009,14.87,0.09517569
20/03/2009,13.52,-0.084357464
19/03/2009,14.71,-0.021520669
18/03/2009,15.03,0.007345609
17/03/2009,14.92,0.014855101
16/03/2009,14.7,0.022009141
13/03/2009,14.38,-0.004856062
12/03/2009,14.45,0.032351626
11/03/2009,13.99,-0.012784265
10/03/2009,14.17,0.055126356
09/03/2009,13.41,-0.008908745
06/03/2009,13.53,0.004444452
05/03/2009,13.47,-0.101567138
04/03/2009,14.91,0.006054509
03/03/2009,14.82,-0.071598561
02/03/2009,15.92,-0.105423328
27/02/2009,17.69,-0.032260862
26/02/2009,18.27,0.002191782
25/02/2009,18.23,-0.029191262
24/02/2009,18.77,0.07120248
23/02/2009,17.48,-0.0727995
20/02/2009,18.8,0.005333346
19/02/2009,18.7,-0.023256862
18/02/2009,19.14,0.019520535
17/02/2009,18.77,-0.049880469
13/02/2009,19.73,0.005590866
12/02/2009,19.62,0.007674635
11/02/2009,19.47,-0.008693484
10/02/2009,19.64,-0.068381687
09/02/2009,21.03,-0.020240747
06/02/2009,21.46,0.083037246
05/02/2009,19.75,0.007113851
04/02/2009,19.61,-0.024182539
03/02/2009,20.09,0.081911052
02/02/2009,18.51,0.019089753
30/01/2009,18.16,-0.016384856
29/01/2009,18.46,-0.026725268
28/01/2009,18.96,0.06989744
27/01/2009,17.68,0.052246356
26/01/2009,16.78,-0.007125921
23/01/2009,16.9,0.020323473
22/01/2009,16.56,0.004842624
21/01/2009,16.48,0.030809584
20/01/2009,15.98,-0.107298561
16/01/2009,17.79,-0.007838786
15/01/2009,17.93,-0.011092737
14/01/2009,18.13,-0.060462382
13/01/2009,19.26,-0.045670037
12/01/2009,20.16,-0.058755462
09/01/2009,21.38,-0.00652683
08/01/2009,21.52,0.005591813
07/01/2009,21.4,-0.072537982
06/01/2009,23.01,0.068341193
05/01/2009,21.49,
