Date,Close,EBAY
15/04/2013,55.84,-0.02598467
12/04/2013,57.31,-0.008167566
11/04/2013,57.78,0.008342071
10/04/2013,57.3,0.021699714
09/04/2013,56.07,0.003573347
08/04/2013,55.87,0.006284247
05/04/2013,55.52,-0.004851326
04/04/2013,55.79,0.005211621
03/04/2013,55.5,-0.011821739
02/04/2013,56.16,0.008045096
01/04/2013,55.71,0.02710982
28/03/2013,54.22,0.040460877
27/03/2013,52.07,-0.000384025
26/03/2013,52.09,0.015087327
25/03/2013,51.31,-0.037487656
22/03/2013,53.27,0.006591982
21/03/2013,52.92,0.009493141
20/03/2013,52.42,0.025503701
19/03/2013,51.1,0.019563908
18/03/2013,50.11,-0.005968979
15/03/2013,50.41,-0.027200581
14/03/2013,51.8,0.01595675
13/03/2013,50.98,-0.038103513
12/03/2013,52.96,0.003783584
11/03/2013,52.76,-0.006988413
08/03/2013,53.13,0.002827257
07/03/2013,52.98,-0.011074726
06/03/2013,53.57,-0.03106011
05/03/2013,55.26,-0.003973276
04/03/2013,55.48,0.010509247
01/03/2013,54.9,0.00346684
28/02/2013,54.71,0.010288535
27/02/2013,54.15,0.006112828
26/02/2013,53.82,0.003909527
25/02/2013,53.61,-0.025961138
22/02/2013,55.02,0.007296639
21/02/2013,54.62,-0.016523299
20/02/2013,55.53,-0.020498
19/02/2013,56.68,-0.000352796
15/02/2013,56.7,-0.002290145
14/02/2013,56.83,-0.003863721
13/02/2013,57.05,0.004743925
12/02/2013,56.78,0.006537703
11/02/2013,56.41,-0.003715832
08/02/2013,56.62,0.008691851
07/02/2013,56.13,0.000356379
06/02/2013,56.11,-0.005509656
05/02/2013,56.42,0.013023108
04/02/2013,55.69,-0.026928111
01/02/2013,57.21,0.021912875
31/01/2013,55.97,0.003400451
30/01/2013,55.78,0.002153626
29/01/2013,55.66,-0.005196679
28/01/2013,55.95,-0.010313036
25/01/2013,56.53,0.023989693
24/01/2013,55.19,0.033345633
23/01/2013,53.38,0.000187354
22/01/2013,53.37,-0.015616603
18/01/2013,54.21,0.000738144
17/01/2013,54.17,0.023723911
16/01/2013,52.9,0.007399711
15/01/2013,52.51,-0.012678758
14/01/2013,53.18,-0.009730616
11/01/2013,53.7,0.013121088
10/01/2013,53,0.004538586
09/01/2013,52.76,0.001517451
08/01/2013,52.68,-0.015632675
07/01/2013,53.51,0.013736221
04/01/2013,52.78,0.006271996
03/01/2013,52.45,-0.021502149
02/01/2013,53.59,0.049536851
31/12/2012,51,0.023609866
28/12/2012,49.81,-0.009590483
27/12/2012,50.29,0.000994728
26/12/2012,50.24,-0.016581509
24/12/2012,51.08,-0.005271905
21/12/2012,51.35,-0.015267472
20/12/2012,52.14,0.015462233
19/12/2012,51.34,-0.011041274
18/12/2012,51.91,0.011625785
17/12/2012,51.31,0.018688456
14/12/2012,50.36,-0.013020504
13/12/2012,51.02,-0.016330067
12/12/2012,51.86,-0.002503612
11/12/2012,51.99,0.01589797
10/12/2012,51.17,-0.011077754
07/12/2012,51.74,-0.004820216
06/12/2012,51.99,-0.000576868
05/12/2012,52.02,0.000576868
04/12/2012,51.99,-0.000961261
03/12/2012,52.04,-0.014877253
30/11/2012,52.82,0.011807412
29/11/2012,52.2,0.014083381
28/11/2012,51.47,0.006236621
27/11/2012,51.15,-0.00487568
26/11/2012,51.4,0.047613814
23/11/2012,49.01,0.007783735
21/11/2012,48.63,0.007637564
20/11/2012,48.26,0.007070106
19/11/2012,47.92,0.013868682
16/11/2012,47.26,0.015781944
15/11/2012,46.52,0.001075385
14/11/2012,46.47,-0.026962678
13/11/2012,47.74,0.005671688
12/11/2012,47.47,-0.005462198
09/11/2012,47.73,-0.002928872
08/11/2012,47.87,-0.01101081
07/11/2012,48.4,-0.022270815
06/11/2012,49.49,0.002832863
05/11/2012,49.35,0.013464096
02/11/2012,48.69,-0.010826375
01/11/2012,49.22,0.019696985
31/10/2012,48.26,-0.025571609
26/10/2012,49.51,0.023915294
25/10/2012,48.34,-0.01110894
24/10/2012,48.88,-0.009569451
23/10/2012,49.35,-0.016080749
22/10/2012,50.15,0.003595689
19/10/2012,49.97,-0.017063906
18/10/2012,50.83,0.05312771
17/10/2012,48.2,-0.000829531
16/10/2012,48.24,0.017566324
15/10/2012,47.4,-0.009448889
12/10/2012,47.85,0.007551955
11/10/2012,47.49,0.015491026
10/10/2012,46.76,0.011615532
09/10/2012,46.22,-0.036120349
08/10/2012,47.92,-0.016761903
05/10/2012,48.73,-0.015475772
04/10/2012,49.49,0.018352881
03/10/2012,48.59,0.003917935
02/10/2012,48.4,0.00351858
01/10/2012,48.23,-0.002898553
28/09/2012,48.37,-0.015386497
27/09/2012,49.12,0.032694822
26/09/2012,47.54,-0.010254354
25/09/2012,48.03,-0.026301085
24/09/2012,49.31,-0.003239525
21/09/2012,49.47,-0.012255302
20/09/2012,50.08,-0.006171016
19/09/2012,50.39,0.008570057
18/09/2012,49.96,-0.010354533
17/09/2012,50.48,0.010154393
14/09/2012,49.97,0.02205451
13/09/2012,48.88,0.018375659
12/09/2012,47.99,-0.00705983
11/09/2012,48.33,-0.004129678
10/09/2012,48.53,-0.014524138
07/09/2012,49.24,0.006724427
06/09/2012,48.91,0.036435799
05/09/2012,47.16,-0.004231915
04/09/2012,47.36,-0.002319942
31/08/2012,47.47,0.019570929
30/08/2012,46.55,-0.019992159
29/08/2012,47.49,0.011648972
28/08/2012,46.94,-0.000851789
27/08/2012,46.98,-0.002551022
24/08/2012,47.1,0.006176146
23/08/2012,46.81,-0.004050746
22/08/2012,47,0.024772403
21/08/2012,45.85,-0.011924261
20/08/2012,46.4,-0.010078353
17/08/2012,46.87,0.023312085
16/08/2012,45.79,0.01784778
15/08/2012,44.98,-0.008412713
14/08/2012,45.36,0.000882223
13/08/2012,45.32,0.029786101
10/08/2012,43.99,-0.006344911
09/08/2012,44.27,-0.01502102
08/08/2012,44.94,-0.014798724
07/08/2012,45.61,0.018588718
06/08/2012,44.77,0.006049083
03/08/2012,44.5,0.016540538
02/08/2012,43.77,-0.002737852
01/08/2012,43.89,-0.009298173
31/07/2012,44.3,-0.028923039
30/07/2012,45.6,0.00836825
27/07/2012,45.22,0.032133986
26/07/2012,43.79,0.013796494
25/07/2012,43.19,-0.007611616
24/07/2012,43.52,-0.016408755
23/07/2012,44.24,-0.013694231
20/07/2012,44.85,0.020270964
19/07/2012,43.95,0.082738792
18/07/2012,40.46,0.034958923
17/07/2012,39.07,0.012102633
16/07/2012,38.6,-0.034376396
13/07/2012,39.95,0.016149733
12/07/2012,39.31,0.004589503
11/07/2012,39.13,-0.013957846
10/07/2012,39.68,-0.024889289
09/07/2012,40.68,0.006659292
06/07/2012,40.41,-0.012786011
05/07/2012,40.93,-0.006574966
03/07/2012,41.2,-0.000485319
02/07/2012,41.22,-0.01898411
29/06/2012,42.01,0.02971592
28/06/2012,40.78,-0.036358886
27/06/2012,42.29,-0.004953424
26/06/2012,42.5,0.016368531
25/06/2012,41.81,-0.023402557
22/06/2012,42.8,0.022924317
21/06/2012,41.83,-0.026422863
20/06/2012,42.95,-0.01272429
19/06/2012,43.5,0.023492184
18/06/2012,42.49,0.043778034
15/06/2012,40.67,0.013366536
14/06/2012,40.13,-0.000996264
13/06/2012,40.17,-0.018254084
12/06/2012,40.91,-0.000488759
11/06/2012,40.93,-0.002927545
08/06/2012,41.05,0.003660773
07/06/2012,40.9,-0.000977517
06/06/2012,40.94,0.029246198
05/06/2012,39.76,0.015205564
04/06/2012,39.16,0.00872024
01/06/2012,38.82,-0.009486034
