Date,Close,CBG
27/01/2011,22.09,0.013215048
26/01/2011,21.8,0.002296212
25/01/2011,21.75,-0.008241805
24/01/2011,21.93,-0.029651768
21/01/2011,22.59,0.02328811
20/01/2011,22.07,0.002722325
19/01/2011,22.01,-0.019348185
18/01/2011,22.44,0.021167194
14/01/2011,21.97,0.03050144
13/01/2011,21.31,0.007063839
12/01/2011,21.16,0.014279157
11/01/2011,20.86,0.013513719
10/01/2011,20.58,-0.00581397
07/01/2011,20.7,-0.001930503
06/01/2011,20.74,0.005802724
05/01/2011,20.62,0.00925707
04/01/2011,20.43,-0.027994106
03/01/2011,21.01,0.025549715
31/12/2010,20.48,-0.014542185
30/12/2010,20.78,0.001926783
29/12/2010,20.74,0.001930503
28/12/2010,20.7,-0.014864815
27/12/2010,21.01,0.003337309
23/12/2010,20.94,-0.016106459
22/12/2010,21.28,-0.001408782
21/12/2010,21.31,0.019905871
20/12/2010,20.89,0.018845689
17/12/2010,20.5,0.002442004
16/12/2010,20.45,0.010322038
15/12/2010,20.24,-0.007874056
14/12/2010,20.4,0.011338549
13/12/2010,20.17,-0.001486252
10/12/2010,20.2,0.025063969
09/12/2010,19.7,-0.006072893
08/12/2010,19.82,-0.011537625
07/12/2010,20.05,0.003497381
06/12/2010,19.98,0.003007521
03/12/2010,19.92,0.027482646
02/12/2010,19.38,0.01560094
01/12/2010,19.08,-0.005748644
30/11/2010,19.19,0.012057813
29/11/2010,18.96,-0.006309169
26/11/2010,19.08,0.006836734
24/11/2010,18.95,0.022952702
23/11/2010,18.52,-0.013941245
22/11/2010,18.78,0.012322685
19/11/2010,18.55,-0.022388995
18/11/2010,18.97,0.003167901
17/11/2010,18.91,-0.006851147
16/11/2010,19.04,-0.045182223
15/11/2010,19.92,0.006042314
12/11/2010,19.8,-0.018018506
11/11/2010,20.16,-0.001486989
10/11/2010,20.19,0.034772967
09/11/2010,19.5,-0.020305266
08/11/2010,19.9,0.002515725
05/11/2010,19.85,0.008093114
04/11/2010,19.69,0.042007732
03/11/2010,18.88,0.012793351
02/11/2010,18.64,0.002148229
01/11/2010,18.6,0.013532006
29/10/2010,18.35,0.001636215
28/10/2010,18.32,-0.001091108
27/10/2010,18.34,-0.030077455
26/10/2010,18.9,0.002118645
25/10/2010,18.86,-0.001059884
22/10/2010,18.88,0.017094433
21/10/2010,18.56,-0.014973542
20/10/2010,18.84,0.027443207
19/10/2010,18.33,-0.039052836
18/10/2010,19.06,0.005787967
15/10/2010,18.95,-0.030147813
14/10/2010,19.53,-0.019772507
13/10/2010,19.92,0.036293275
12/10/2010,19.21,0.0247707
11/10/2010,18.74,-0.005852637
08/10/2010,18.85,0.011203105
07/10/2010,18.64,0.002686008
06/10/2010,18.59,0.030586765
05/10/2010,18.03,0.019037529
04/10/2010,17.69,-0.024568517
01/10/2010,18.13,-0.008239541
30/09/2010,18.28,-0.008172206
29/09/2010,18.43,-0.023593588
28/09/2010,18.87,0.01872213
27/09/2010,18.52,-0.015537414
24/09/2010,18.81,0.058566666
23/09/2010,17.74,-0.023399396
22/09/2010,18.16,-0.019629856
21/09/2010,18.52,-0.012342523
20/09/2010,18.75,0.026480877
17/09/2010,18.26,0.009353576
16/09/2010,18.09,-0.022951827
15/09/2010,18.51,0.022399188
14/09/2010,18.1,-0.014806961
13/09/2010,18.37,0.006553819
10/09/2010,18.25,0.009358725
09/09/2010,18.08,-0.012094705
08/09/2010,18.3,0.018197359
07/09/2010,17.97,0.001113586
03/09/2010,17.95,0.012331995
02/09/2010,17.73,0.039694599
01/09/2010,17.04,0.037063417
31/08/2010,16.42,0.03029598
30/08/2010,15.93,-0.034550013
27/08/2010,16.49,0.032668545
26/08/2010,15.96,-0.019851769
25/08/2010,16.28,0.019851769
24/08/2010,15.96,-0.017391743
23/08/2010,16.24,-0.006138755
20/08/2010,16.34,-0.004884015
19/08/2010,16.42,-0.026443849
18/08/2010,16.86,0.010134215
17/08/2010,16.69,0.032889688
16/08/2010,16.15,0
13/08/2010,16.15,-0.003091193
12/08/2010,16.2,-0.02137486
11/08/2010,16.55,-0.043163662
10/08/2010,17.28,0.005221944
09/08/2010,17.19,0.01288074
06/08/2010,16.97,0.00176939
05/08/2010,16.94,-0.013485986
04/08/2010,17.17,0.011716596
03/08/2010,16.97,-0.023873041
02/08/2010,17.38,0.022106776
30/07/2010,17,0.03106582
29/07/2010,16.48,-0.006049625
28/07/2010,16.58,0.0731805
27/07/2010,15.41,-0.010329337
26/07/2010,15.57,0.024708669
23/07/2010,15.19,0.034151293
22/07/2010,14.68,0.053159368
21/07/2010,13.92,-0.012138671
20/07/2010,14.09,0.020796734
19/07/2010,13.8,0.007272759
16/07/2010,13.7,-0.032318791
15/07/2010,14.15,0.015669836
14/07/2010,13.93,-0.006440094
13/07/2010,14.02,0.006440094
12/07/2010,13.93,0.002155948
09/07/2010,13.9,0.010850016
08/07/2010,13.75,0.003642991
07/07/2010,13.7,0.05167754
06/07/2010,13.01,-0.020540852
02/07/2010,13.28,-0.020127403
01/07/2010,13.55,-0.004418269
30/06/2010,13.61,-0.024674692
29/06/2010,13.95,-0.052367986
28/06/2010,14.7,-0.016863806
25/06/2010,14.95,0.026433257
24/06/2010,14.56,-0.033099948
23/06/2010,15.05,0.00800538
22/06/2010,14.93,-0.030345336
21/06/2010,15.39,-0.010985571
18/06/2010,15.56,-0.02161559
17/06/2010,15.9,-0.001885015
16/06/2010,15.93,0.011998881
15/06/2010,15.74,0.036226471
14/06/2010,15.18,0.019288925
11/06/2010,14.89,0.010803616
10/06/2010,14.73,0.042293998
09/06/2010,14.12,0.012112724
08/06/2010,13.95,-0.007142888
07/06/2010,14.05,-0.057395634
04/06/2010,14.88,-0.072570693
03/06/2010,16,0.014479321
02/06/2010,15.77,0.042752625
01/06/2010,15.11,-0.046550098
28/05/2010,15.83,-0.032321023
27/05/2010,16.35,0.083514579
26/05/2010,15.04,-0.003318954
25/05/2010,15.09,0.018729645
24/05/2010,14.81,-0.014080018
21/05/2010,15.02,0.063207849
20/05/2010,14.1,-0.069181979
19/05/2010,15.11,-0.00528054
18/05/2010,15.19,-0.040637646
17/05/2010,15.82,-0.010062978
14/05/2010,15.98,-0.041072276
13/05/2010,16.65,-0.017857617
12/05/2010,16.95,0.024486144
11/05/2010,16.54,-0.015597197
10/05/2010,16.8,0.100083459
07/05/2010,15.2,-0.041874072
06/05/2010,15.85,-0.061181156
05/05/2010,16.85,-0.018813018
04/05/2010,17.17,-0.029270382
03/05/2010,17.68,0.020572154
30/04/2010,17.32,-0.014899989
29/04/2010,17.58,0.019529627
28/04/2010,17.24,0.03782957
27/04/2010,16.6,-0.052226594
26/04/2010,17.49,-0.009672906
23/04/2010,17.66,0.018286224
22/04/2010,17.34,0.013352883
21/04/2010,17.11,0.014126191
20/04/2010,16.87,0.019755207
19/04/2010,16.54,0.003027553
16/04/2010,16.49,-0.042155247
15/04/2010,17.2,-0.008683123
14/04/2010,17.35,0.031023852
13/04/2010,16.82,0.001785183
12/04/2010,16.79,-0.010074159
09/04/2010,16.96,0.019048195
08/04/2010,16.64,0.024948054
07/04/2010,16.23,-0.01831553
06/04/2010,16.53,0.003029387
05/04/2010,16.48,-0.006049625
01/04/2010,16.58,0.045027649
31/03/2010,15.85,0.008872048
30/03/2010,15.71,-0.017040488
29/03/2010,15.98,0.066626641
26/03/2010,14.95,0.034016885
25/03/2010,14.45,0.018861893
24/03/2010,14.18,-0.022316128
23/03/2010,14.5,-0.000689417
22/03/2010,14.51,-0.015048164
19/03/2010,14.73,-0.017497082
18/03/2010,14.99,0.004010701
17/03/2010,14.93,0.03475648
16/03/2010,14.42,0.036727292
15/03/2010,13.9,-0.010021558
12/03/2010,14.04,0.015070253
11/03/2010,13.83,-0.008639363
10/03/2010,13.95,-0.014235116
09/03/2010,14.15,0.002122392
08/03/2010,14.12,0.004969836
05/03/2010,14.05,0.034024274
04/03/2010,13.58,0.000736648
03/03/2010,13.57,-0.005878048
02/03/2010,13.65,0.003669729
01/03/2010,13.6,0.029852963
26/02/2010,13.2,0.003795071
25/02/2010,13.15,0.003046461
24/02/2010,13.11,0.016923481
23/02/2010,12.89,-0.032814848
22/02/2010,13.32,-0.007479466
19/02/2010,13.42,0.011240283
18/02/2010,13.27,0.025182559
17/02/2010,12.94,-0.021407545
16/02/2010,13.22,0.044864446
12/02/2010,12.64,-0.007095024
11/02/2010,12.73,0.038435476
10/02/2010,12.25,-0.002445986
09/02/2010,12.28,0.009820046
08/02/2010,12.16,-0.014694142
05/02/2010,12.34,-0.027179931
04/02/2010,12.68,-0.07663969
03/02/2010,13.69,0.014716969
02/02/2010,13.49,0.05485
01/02/2010,12.77,0.037499408
29/01/2010,12.3,-0.018526507
28/01/2010,12.53,-0.021319402
27/01/2010,12.8,0.013370235
26/01/2010,12.63,-0.003951013
25/01/2010,12.68,0.016700189
22/01/2010,12.47,-0.044695797
21/01/2010,13.04,-0.040576566
20/01/2010,13.58,0.020834087
19/01/2010,13.3,-0.005997019
15/01/2010,13.38,-0.007446051
14/01/2010,13.48,-0.034272403
13/01/2010,13.95,0.026881386
12/01/2010,13.58,-0.034735764
11/01/2010,14.06,-0.009908078
08/01/2010,14.2,0.002114911
07/01/2010,14.17,0.00992916
06/01/2010,14.03,-0.00851673
05/01/2010,14.15,0.023597806
04/01/2010,13.82,0.018255344
31/12/2009,13.57,-0.034048925
30/12/2009,14.04,0.017241806
29/12/2009,13.8,0.006543099
28/12/2009,13.71,-0.013763347
24/12/2009,13.9,0.006495873
23/12/2009,13.81,0.021962815
22/12/2009,13.51,0.024729623
21/12/2009,13.18,0.009912395
18/12/2009,13.05,0.028762185
17/12/2009,12.68,-0.018750549
16/12/2009,12.92,0.022701562
15/12/2009,12.63,-0.004739345
14/12/2009,12.69,0.040198338
11/12/2009,12.19,0.011551284
10/12/2009,12.05,0.01252626
09/12/2009,11.9,-0.010033529
08/12/2009,12.02,-0.009109794
07/12/2009,12.13,-0.021207973
04/12/2009,12.39,0.03115006
03/12/2009,12.01,-0.021417623
02/12/2009,12.27,0.057014601
01/12/2009,11.59,0.01390118
30/11/2009,11.43,0.054845204
27/11/2009,10.82,-0.038971855
25/11/2009,11.25,0
24/11/2009,11.25,0.003561892
23/11/2009,11.21,0.007162072
20/11/2009,11.13,-0.007162072
19/11/2009,11.21,-0.031609304
18/11/2009,11.57,-0.003451255
17/11/2009,11.61,0.004315932
16/11/2009,11.56,0.044215867
13/11/2009,11.06,0.041538043
12/11/2009,10.61,-0.03609832
11/11/2009,11,0.009132484
10/11/2009,10.9,-0.021779445
09/11/2009,11.14,0.037498678
06/11/2009,10.73,0.002799815
05/11/2009,10.7,0.035191458
04/11/2009,10.33,-0.042640282
03/11/2009,10.78,0.020619287
02/11/2009,10.56,0.020086759
30/10/2009,10.35,-0.087816206
29/10/2009,11.3,-0.014059986
28/10/2009,11.46,-0.066663226
27/10/2009,12.25,-0.035288345
26/10/2009,12.69,-0.024135076
23/10/2009,13,-0.046589943
22/10/2009,13.62,0.026787316
21/10/2009,13.26,0.022112986
20/10/2009,12.97,-0.002310359
19/10/2009,13,0.047252885
16/10/2009,12.4,-0.02626494
15/10/2009,12.73,0.015037877
14/10/2009,12.54,0.046520016
13/10/2009,11.97,-0.01492565
12/10/2009,12.15,-0.00656278
09/10/2009,12.23,0.024835714
08/10/2009,11.93,0.049838492
07/10/2009,11.35,-0.01573459
06/10/2009,11.53,0.021034956
05/10/2009,11.29,0.048081823
02/10/2009,10.76,-0.016590242
01/10/2009,10.94,-0.070576017
30/09/2009,11.74,-0.002552107
29/09/2009,11.77,-0.022680519
28/09/2009,12.04,0.051992962
25/09/2009,11.43,-0.0216365
24/09/2009,11.68,-0.042737966
23/09/2009,12.19,-0.019496962
22/09/2009,12.43,0.031878466
21/09/2009,12.04,-0.035892923
18/09/2009,12.48,-0.003998406
17/09/2009,12.53,-0.040662365
16/09/2009,13.05,0.059188871
15/09/2009,12.3,0.02636067
14/09/2009,11.98,0.015139061
11/09/2009,11.8,0.037121224
10/09/2009,11.37,-0.007011422
09/09/2009,11.45,0.029244441
08/09/2009,11.12,-0.02311214
04/09/2009,11.38,0.033962156
03/09/2009,11,0.022059718
02/09/2009,10.76,0.003724399
01/09/2009,10.72,-0.099372474
31/08/2009,11.84,-0.014256007
28/08/2009,12.01,0.003336117
27/08/2009,11.97,0.016849598
26/08/2009,11.77,-0.004239091
25/08/2009,11.82,0.011915035
24/08/2009,11.68,-0.03615358
21/08/2009,12.11,0.007459628
20/08/2009,12.02,0.069765692
19/08/2009,11.21,0.001785715
18/08/2009,11.19,0.05134033
17/08/2009,10.63,-0.047759306
14/08/2009,11.15,-0.025676488
13/08/2009,11.44,0.017637141
12/08/2009,11.24,0.018860011
11/08/2009,11.03,-0.041728202
10/08/2009,11.5,-0.043392601
07/08/2009,12.01,0.053003859
06/08/2009,11.39,-0.056328882
05/08/2009,12.05,0.050201949
04/08/2009,11.46,0.011408636
03/08/2009,11.33,0.038691286
31/07/2009,10.9,0.042160811
30/07/2009,10.45,0.0510415
29/07/2009,9.93,-0.048166558
28/07/2009,10.42,-0.004786989
27/07/2009,10.47,0.060027856
24/07/2009,9.86,0.008146685
23/07/2009,9.78,0.029047685
22/07/2009,9.5,-0.013591427
21/07/2009,9.63,-0.0062112
20/07/2009,9.69,0.041080026
17/07/2009,9.3,-0.001074691
16/07/2009,9.31,0.009714054
15/07/2009,9.22,0.071941124
14/07/2009,8.58,0.025975486
13/07/2009,8.36,0.032829696
10/07/2009,8.09,0
09/07/2009,8.09,-0.031632808
08/07/2009,8.35,0.04908961
07/07/2009,7.95,-0.070417433
06/07/2009,8.53,0.001173021
02/07/2009,8.52,-0.047000054
01/07/2009,8.93,-0.047028896
30/06/2009,9.36,-0.00851069
29/06/2009,9.44,0.007442884
26/06/2009,9.37,0.025947402
25/06/2009,9.13,0.066804687
24/06/2009,8.54,-0.023149182
23/06/2009,8.74,0.131898206
22/06/2009,7.66,-0.121547337
19/06/2009,8.65,0.013969959
18/06/2009,8.53,0.010607053
17/06/2009,8.44,-0.038354498
16/06/2009,8.77,-0.023663076
15/06/2009,8.98,-0.088402391
12/06/2009,9.81,0.080637516
11/06/2009,9.05,-0.021858794
10/06/2009,9.25,0.127833372
09/06/2009,8.14,0.027398974
08/06/2009,7.92,-0.015037877
05/06/2009,8.04,-0.030620886
04/06/2009,8.29,0.059645005
03/06/2009,7.81,-0.077577345
02/06/2009,8.44,0.003560835
01/06/2009,8.41,0.141547126
29/05/2009,7.3,0.076851458
28/05/2009,6.76,0.001480385
27/05/2009,6.75,-0.076961041
26/05/2009,7.29,0.074002459
22/05/2009,6.77,-0.021914683
21/05/2009,6.92,-0.056194558
20/05/2009,7.32,-0.076252431
19/05/2009,7.9,-0.003790276
18/05/2009,7.93,0.114792556
15/05/2009,7.07,-0.049665379
14/05/2009,7.43,0.05961571
13/05/2009,7,-0.12726178
12/05/2009,7.95,-0.052675986
11/05/2009,8.38,-0.111665182
08/05/2009,9.37,0.106903268
07/05/2009,8.42,-0.123834889
06/05/2009,9.53,0.048370525
05/05/2009,9.08,0.004415018
04/05/2009,9.04,0.132267969
01/05/2009,7.92,0.054488185
30/04/2009,7.5,0.132389188
29/04/2009,6.57,0.05153365
28/04/2009,6.24,-0.025317808
27/04/2009,6.4,-0.108013244
24/04/2009,7.13,0.136541328
23/04/2009,6.22,0.051124075
22/04/2009,5.91,0.02051354
21/04/2009,5.79,0.119079212
20/04/2009,5.14,-0.149693848
17/04/2009,5.97,0.046280753
16/04/2009,5.7,0.035718083
15/04/2009,5.5,0.069642433
14/04/2009,5.13,-0.122752258
13/04/2009,5.8,0.088266082
09/04/2009,5.31,0.15007863
08/04/2009,4.57,0.042464481
07/04/2009,4.38,-0.095725204
06/04/2009,4.82,-0.040656006
03/04/2009,5.02,0.074414486
02/04/2009,4.66,0.155224217
01/04/2009,3.99,-0.009975145
31/03/2009,4.03,0.066691374
30/03/2009,3.77,-0.119843981
27/03/2009,4.25,-0.164516932
26/03/2009,5.01,0.018127385
25/03/2009,4.92,0.494696242
24/03/2009,3,0.016807118
23/03/2009,2.95,0.223143551
20/03/2009,2.36,-0.134590154
19/03/2009,2.7,-0.121889818
18/03/2009,3.05,0.092690663
17/03/2009,2.78,0.063100706
16/03/2009,2.61,-0.159064695
13/03/2009,3.06,-0.069428506
12/03/2009,3.28,0.092570035
11/03/2009,2.99,-0.125556534
10/03/2009,3.39,0.223881287
09/03/2009,2.71,0.072689733
06/03/2009,2.52,-0.019646997
05/03/2009,2.57,-0.078545029
04/03/2009,2.78,0.044124805
03/03/2009,2.66,0.05010682
02/03/2009,2.53,-0.133037199
27/02/2009,2.89,-0.053885088
26/02/2009,3.05,-0.060431739
25/02/2009,3.24,-0.068581264
24/02/2009,3.47,0.087273397
23/02/2009,3.18,-0.046091107
20/02/2009,3.33,0.021245109
19/02/2009,3.26,-0.093635605
18/02/2009,3.58,0.042802539
17/02/2009,3.43,-0.091858696
13/02/2009,3.76,-0.074297924
12/02/2009,4.05,-0.038745767
11/02/2009,4.21,0.110387646
10/02/2009,3.77,-0.147688008
09/02/2009,4.37,0.002290952
06/02/2009,4.36,0.108934683
05/02/2009,3.91,-0.010178205
04/02/2009,3.95,0.109588852
03/02/2009,3.54,0.00851069
02/02/2009,3.51,-0.025317808
30/01/2009,3.6,-0.059316577
29/01/2009,3.82,-0.159372624
28/01/2009,4.48,0.130983621
27/01/2009,3.93,0.015384919
26/01/2009,3.87,0.013004084
23/01/2009,3.82,0.029218546
22/01/2009,3.71,-0.018692133
21/01/2009,3.78,0.076961041
20/01/2009,3.5,-0.196506192
16/01/2009,4.26,0.060477919
15/01/2009,4.01,-0.014851758
14/01/2009,4.07,-0.104868994
13/01/2009,4.52,0.071049346
12/01/2009,4.21,-0.124883657
09/01/2009,4.77,-0.07665041
08/01/2009,5.15,0.041631383
07/01/2009,4.94,-0.012072581
06/01/2009,5,0.139262067
05/01/2009,4.35,
