Date,Close,APC
28/01/2011,74.18,-0.015782058
27/01/2011,75.36,-0.018797793
26/01/2011,76.79,0.014296263
25/01/2011,75.7,-0.020398197
24/01/2011,77.26,0.0007769
21/01/2011,77.2,0.011333411
20/01/2011,76.33,-0.001570887
19/01/2011,76.45,-0.041005104
18/01/2011,79.65,0.002136619
14/01/2011,79.48,0.029883465
13/01/2011,77.14,-0.017858765
12/01/2011,78.53,0.01294475
11/01/2011,77.52,0.034649135
10/01/2011,74.88,0.002808427
07/01/2011,74.67,0.002816337
06/01/2011,74.46,-0.024148712
05/01/2011,76.28,0.002231118
04/01/2011,76.11,-0.006808983
03/01/2011,76.63,0.006152254
31/12/2010,76.16,0.007512391
30/12/2010,75.59,0.066454188
29/12/2010,70.73,0.02244715
28/12/2010,69.16,0.00580048
27/12/2010,68.76,0.003204664
23/12/2010,68.54,0.011593057
22/12/2010,67.75,-0.005299585
21/12/2010,68.11,0.025125829
20/12/2010,66.42,0.006343474
17/12/2010,66,-0.019951161
16/12/2010,67.33,-0.001187472
15/12/2010,67.41,-0.022878253
14/12/2010,68.97,-0.010672152
13/12/2010,69.71,0.009947462
10/12/2010,69.02,-0.000724165
09/12/2010,69.07,0.006245028
08/12/2010,68.64,-0.005375966
07/12/2010,69.01,-0.017808887
06/12/2010,70.25,0.016795055
03/12/2010,69.08,-0.011514232
02/12/2010,69.88,0.03791647
01/12/2010,67.28,0.047483052
30/11/2010,64.16,0.001872075
29/11/2010,64.04,0.007523546
26/11/2010,63.56,-0.011264199
24/11/2010,64.28,0.018686262
23/11/2010,63.09,-0.027977131
22/11/2010,64.88,0.019454353
19/11/2010,63.63,-0.000942507
18/11/2010,63.69,0.025442619
17/11/2010,62.09,-0.015025858
16/11/2010,63.03,-0.024603607
15/11/2010,64.6,0.009643876
12/11/2010,63.98,-0.019502243
11/11/2010,65.24,-0.005045497
10/11/2010,65.57,0.034601233
09/11/2010,63.34,-0.021398708
08/11/2010,64.71,-0.043840152
05/11/2010,67.61,0.024707403
04/11/2010,65.96,0.035806294
03/11/2010,63.64,-0.002824417
02/11/2010,63.82,0.010395431
01/11/2010,63.16,0.02549645
29/10/2010,61.57,-0.003243071
28/10/2010,61.77,-0.012708287
27/10/2010,62.56,-0.013968481
26/10/2010,63.44,0.010458026
25/10/2010,62.78,0.004310007
22/10/2010,62.51,0.061354772
21/10/2010,58.79,0.0241017
20/10/2010,57.39,0.023625923
19/10/2010,56.05,-0.042440666
18/10/2010,58.48,0.014468044
15/10/2010,57.64,0.007138535
14/10/2010,57.23,-0.02092235
13/10/2010,58.44,0.002398494
12/10/2010,58.3,-0.008199568
11/10/2010,58.78,0.010088142
08/10/2010,58.19,0.024177193
07/10/2010,56.8,-0.009985193
06/10/2010,57.37,-0.001741554
05/10/2010,57.47,0.020568537
04/10/2010,56.3,-0.013408811
01/10/2010,57.06,0.000175269
30/09/2010,57.05,-0.008552282
29/09/2010,57.54,0.010482276
28/09/2010,56.94,-0.012912411
27/09/2010,57.68,0.011508409
24/09/2010,57.02,0.027740043
23/09/2010,55.46,0.00851069
22/09/2010,54.99,-0.014264032
21/09/2010,55.78,0.006835788
20/09/2010,55.4,0.02300631
17/09/2010,54.14,0.000554273
16/09/2010,54.11,0
15/09/2010,54.11,0.027352773
14/09/2010,52.65,-0.012645257
13/09/2010,53.32,0.007719138
10/09/2010,52.91,0.011978468
09/09/2010,52.28,-0.002101845
08/09/2010,52.39,0.041307256
07/09/2010,50.27,-0.034988422
03/09/2010,52.06,0.035585377
02/09/2010,50.24,0.029286148
01/09/2010,48.79,0.059101392
31/08/2010,45.99,-0.008013037
30/08/2010,46.36,-0.022396158
27/08/2010,47.41,0.009537001
26/08/2010,46.96,0.00448192
25/08/2010,46.75,0.010320453
24/08/2010,46.27,-0.015653799
23/08/2010,47,-0.035531428
20/08/2010,48.7,-0.026343975
19/08/2010,50,-0.043251042
18/08/2010,52.21,-0.015960818
17/08/2010,53.05,0.021145659
16/08/2010,51.94,-0.008244702
13/08/2010,52.37,0.010171856
12/08/2010,51.84,-0.014363936
11/08/2010,52.59,-0.028123338
10/08/2010,54.09,-0.040932915
09/08/2010,56.35,0.011961224
06/08/2010,55.68,-0.022025757
05/08/2010,56.92,0.026706234
04/08/2010,55.42,0.042010599
03/08/2010,53.14,-0.002443381
02/08/2010,53.27,0.080293036
30/07/2010,49.16,-0.01594222
29/07/2010,49.95,0.02288244
28/07/2010,48.82,-0.0300638
27/07/2010,50.31,-0.004363355
26/07/2010,50.53,0.03545185
23/07/2010,48.77,0.013833193
22/07/2010,48.1,0.045075658
21/07/2010,45.98,-0.003473733
20/07/2010,46.14,0.013528463
19/07/2010,45.52,-0.041735461
16/07/2010,47.46,-0.033564369
15/07/2010,49.08,0.031039115
14/07/2010,47.58,-0.000840336
13/07/2010,47.62,0.018438585
12/07/2010,46.75,0.029081911
09/07/2010,45.41,0.018895749
08/07/2010,44.56,0.068976842
07/07/2010,41.59,0.073571744
06/07/2010,38.64,0.014861439
02/07/2010,38.07,0.023924586
01/07/2010,37.17,0.029486166
30/06/2010,36.09,-0.015943163
29/06/2010,36.67,-0.028761558
28/06/2010,37.74,0.00159109
25/06/2010,37.68,-0.002385687
24/06/2010,37.77,-0.053858178
23/06/2010,39.86,-0.045127814
22/06/2010,41.7,-0.041109723
21/06/2010,43.45,0.020461072
18/06/2010,42.57,0.023049613
17/06/2010,41.6,-0.034494325
16/06/2010,43.06,-0.037602698
15/06/2010,44.71,0.062527572
14/06/2010,42,0.005012542
11/06/2010,41.79,0.065256654
10/06/2010,39.15,0.116921338
09/06/2010,34.83,-0.206059018
08/06/2010,42.8,-0.046116366
07/06/2010,44.82,-0.006671139
04/06/2010,45.12,-0.020619287
03/06/2010,46.06,0.037606732
02/06/2010,44.36,0.052290422
01/06/2010,42.1,-0.21752208
28/05/2010,52.33,-0.060073667
27/05/2010,55.57,0.040956969
26/05/2010,53.34,0.010175328
25/05/2010,52.8,-0.007359218
24/05/2010,53.19,-0.030367081
21/05/2010,54.83,0.027363512
20/05/2010,53.35,-0.060547437
19/05/2010,56.68,-0.023711013
18/05/2010,58.04,0.014928241
17/05/2010,57.18,-0.002445416
14/05/2010,57.32,-0.009203851
13/05/2010,57.85,0.015504187
12/05/2010,56.96,0.019858809
11/05/2010,55.84,-0.031552807
10/05/2010,57.63,-0.021458209
07/05/2010,58.88,-0.034552382
06/05/2010,60.95,-0.014334828
05/05/2010,61.83,-0.04072495
04/05/2010,64.4,0.00576191
03/05/2010,64.03,0.029640017
30/04/2010,62.16,-0.079894196
29/04/2010,67.33,-0.041742408
28/04/2010,70.2,0.001425517
27/04/2010,70.1,-0.042999366
26/04/2010,73.18,-0.012628316
23/04/2010,74.11,0.010035343
22/04/2010,73.37,0.010825731
21/04/2010,72.58,-0.018564552
20/04/2010,73.94,0.008420531
19/04/2010,73.32,-0.002451983
16/04/2010,73.5,-0.016730018
15/04/2010,74.74,0.009004832
14/04/2010,74.07,0.020872458
13/04/2010,72.54,-0.00508767
12/04/2010,72.91,-0.005334805
09/04/2010,73.3,0.003005877
08/04/2010,73.08,0.00810611
07/04/2010,72.49,-0.019940568
06/04/2010,73.95,-0.010626235
05/04/2010,74.74,0.005769892
01/04/2010,74.31,0.020117574
31/03/2010,72.83,0.006612505
30/03/2010,72.35,0.011398511
29/03/2010,71.53,0.030230075
26/03/2010,69.4,0.009410131
25/03/2010,68.75,-0.023148183
24/03/2010,70.36,-0.005810262
23/03/2010,70.77,0.003538825
22/03/2010,70.52,0.007543983
19/03/2010,69.99,-0.013482075
18/03/2010,70.94,-0.030540963
17/03/2010,73.14,0.01723824
16/03/2010,71.89,0.008240846
15/03/2010,71.3,-0.010463995
12/03/2010,72.05,-0.003740394
11/03/2010,72.32,0.014344651
10/03/2010,71.29,0.000841987
09/03/2010,71.23,0.001264311
08/03/2010,71.14,-0.013542964
05/03/2010,72.11,0.027984671
04/03/2010,70.12,-0.000712809
03/03/2010,70.17,-0.010067437
02/03/2010,70.88,0.006653008
01/03/2010,70.41,0.003984636
26/02/2010,70.13,0.006150345
25/02/2010,69.7,0.000861203
24/02/2010,69.64,0.006627311
23/02/2010,69.18,-0.00014454
22/02/2010,69.19,-0.014207027
19/02/2010,70.18,-0.002987837
18/02/2010,70.39,0.022702124
17/02/2010,68.81,0.013018541
16/02/2010,67.92,0.039032274
12/02/2010,65.32,-0.003209785
11/02/2010,65.53,0.023000165
10/02/2010,64.04,0.007838259
09/02/2010,63.54,0.019226778
08/02/2010,62.33,-0.00989791
05/02/2010,62.95,0.002544935
04/02/2010,62.79,-0.056051822
03/02/2010,66.41,0.001054614
02/02/2010,66.34,0.018868484
01/02/2010,65.1,0.020484888
29/01/2010,63.78,-0.02477674
28/01/2010,65.38,0.006136871
27/01/2010,64.98,0.016916676
26/01/2010,63.89,-0.016146912
25/01/2010,64.93,0.028113674
22/01/2010,63.13,-0.016027999
21/01/2010,64.15,-0.024939716
20/01/2010,65.77,-0.017334069
19/01/2010,66.92,0.015511191
15/01/2010,65.89,-0.013267193
14/01/2010,66.77,0.00450316
13/01/2010,66.47,0.035682524
12/01/2010,64.14,-0.033272521
11/01/2010,66.31,-0.011247026
08/01/2010,67.06,0.000447461
07/01/2010,67.03,-0.001639711
06/01/2010,67.14,0.008676195
05/01/2010,66.56,0.027724548
04/01/2010,64.74,0.036493512
31/12/2009,62.42,-0.017783892
30/12/2009,63.54,-0.007213455
29/12/2009,64,-0.00762709
28/12/2009,64.49,0.004974361
24/12/2009,64.17,-0.00093458
23/12/2009,64.23,0.024587527
22/12/2009,62.67,0.006724329
21/12/2009,62.25,0.017828673
18/12/2009,61.15,-0.011220542
17/12/2009,61.84,-0.0179492
16/12/2009,62.96,0.035732522
15/12/2009,60.75,0.003132473
14/12/2009,60.56,0.043364027
11/12/2009,57.99,-0.004130104
10/12/2009,58.23,0.019421453
09/12/2009,57.11,-0.00628384
08/12/2009,57.47,-0.013824309
07/12/2009,58.27,-0.033415191
04/12/2009,60.25,0.005826067
03/12/2009,59.9,-0.017541406
02/12/2009,60.96,-0.009794398
01/12/2009,61.56,0.033531922
30/11/2009,59.53,-0.018968955
27/11/2009,60.67,-0.027635049
25/11/2009,62.37,0.007564211
24/11/2009,61.9,-0.002903696
23/11/2009,62.08,0.012807178
20/11/2009,61.29,-0.006667233
19/11/2009,61.7,-0.02623311
18/11/2009,63.34,-0.006295268
17/11/2009,63.74,-0.008125045
16/11/2009,64.26,0.026651424
13/11/2009,62.57,0.000319693
12/11/2009,62.55,-0.038113293
11/11/2009,64.98,-0.007054162
10/11/2009,65.44,-0.003813015
09/11/2009,65.69,0.013178248
06/11/2009,64.83,-0.017583207
05/11/2009,65.98,0.016195923
04/11/2009,64.92,0.026060615
03/11/2009,63.25,0.022544723
02/11/2009,61.84,0.01482474
30/10/2009,60.93,-0.04884487
29/10/2009,63.98,0.050158715
28/10/2009,60.85,-0.045929717
27/10/2009,63.71,-0.009373604
26/10/2009,64.31,-0.015889266
23/10/2009,65.34,-0.018649619
22/10/2009,66.57,0.005271493
21/10/2009,66.22,-0.001207365
20/10/2009,66.3,-0.016455121
19/10/2009,67.4,0.004311954
16/10/2009,67.11,0.019105508
15/10/2009,65.84,-0.052082776
14/10/2009,69.36,0.025110808
13/10/2009,67.64,-0.005161112
12/10/2009,67.99,0.008863997
09/10/2009,67.39,-0.007097472
08/10/2009,67.87,0.038602074
07/10/2009,65.3,-0.001224365
06/10/2009,65.38,0.058743172
05/10/2009,61.65,0.031638823
02/10/2009,59.73,-0.004676808
01/10/2009,60.01,-0.044328587
30/09/2009,62.73,-0.007464499
29/09/2009,63.2,-0.007409193
28/09/2009,63.67,0.027385886
25/09/2009,61.95,-0.007077398
24/09/2009,62.39,-0.004637411
23/09/2009,62.68,-0.026605269
22/09/2009,64.37,0.028042165
21/09/2009,62.59,-0.008748962
18/09/2009,63.14,-0.024406718
17/09/2009,64.7,-0.002315709
16/09/2009,64.85,0.091662254
15/09/2009,59.17,0.024118162
14/09/2009,57.76,-0.014096847
11/09/2009,58.58,0.012885669
10/09/2009,57.83,0.02610291
09/09/2009,56.34,0.037433174
08/09/2009,54.27,-0.009353576
04/09/2009,54.78,0.015267472
03/09/2009,53.95,0.015315951
02/09/2009,53.13,0.005851834
01/09/2009,52.82,-0.000946163
31/08/2009,52.87,-0.03329611
28/08/2009,54.66,0.004400447
27/08/2009,54.42,-0.000183739
26/08/2009,54.43,0.007746258
25/08/2009,54.01,-0.007194939
24/08/2009,54.4,0.009419222
21/08/2009,53.89,0.0405205
20/08/2009,51.75,0.010489607
19/08/2009,51.21,0.014753882
18/08/2009,50.46,0.021635459
17/08/2009,49.38,-0.042036324
14/08/2009,51.5,-0.011775061
13/08/2009,52.11,0.015081492
12/08/2009,51.33,0.015312431
11/08/2009,50.55,-0.003751609
10/08/2009,50.74,0.02696658
07/08/2009,49.39,0.00588894
06/08/2009,49.1,-0.01495884
05/08/2009,49.84,-0.011768362
04/08/2009,50.43,0.015789276
03/08/2009,49.64,0.029437939
31/07/2009,48.2,0.010008424
30/07/2009,47.72,0.030208636
29/07/2009,46.3,-0.023480268
28/07/2009,47.4,-0.02541274
27/07/2009,48.62,-0.011655382
24/07/2009,49.19,0.019294523
23/07/2009,48.25,0.029871805
22/07/2009,46.83,-0.005536641
21/07/2009,47.09,-0.00529494
20/07/2009,47.34,0.027627841
17/07/2009,46.05,-0.007356156
16/07/2009,46.39,0.018273295
15/07/2009,45.55,0.039405143
14/07/2009,43.79,0.023802395
13/07/2009,42.76,0.006334332
10/07/2009,42.49,-0.003054873
09/07/2009,42.62,0.021342997
08/07/2009,41.72,0.001439194
07/07/2009,41.66,-0.003115641
06/07/2009,41.79,-0.023179846
02/07/2009,42.77,-0.043689052
01/07/2009,44.68,-0.015765842
30/06/2009,45.39,-0.014001541
29/06/2009,46.03,-0.000868621
26/06/2009,46.07,0.012449653
25/06/2009,45.5,0.027179218
24/06/2009,44.28,0.013642776
23/06/2009,43.68,0.011976191
22/06/2009,43.16,-0.05367692
19/06/2009,45.54,-0.028146478
18/06/2009,46.84,-0.012306542
17/06/2009,47.42,-0.012365242
16/06/2009,48.01,-0.027528443
15/06/2009,49.35,-0.024420749
12/06/2009,50.57,-0.005914844
11/06/2009,50.87,0.028918158
10/06/2009,49.42,0.019616485
09/06/2009,48.46,0.004757481
08/06/2009,48.23,-0.004757481
05/06/2009,48.46,-0.002267341
04/06/2009,48.57,0.03179519
03/06/2009,47.05,-0.054794067
02/06/2009,49.7,-0.001608364
01/06/2009,49.78,0.041006155
29/05/2009,47.78,0.014121849
28/05/2009,47.11,0.044712309
27/05/2009,45.05,0.011834458
26/05/2009,44.52,0.031256109
22/05/2009,43.15,-0.003701138
21/05/2009,43.31,-0.03961138
20/05/2009,45.06,-0.002880888
19/05/2009,45.19,0.011797577
18/05/2009,44.66,0.045582149
15/05/2009,42.67,-0.020413606
14/05/2009,43.55,0.001148765
13/05/2009,43.5,-0.05392202
12/05/2009,45.91,-0.061866691
11/05/2009,48.84,-0.061924543
08/05/2009,51.96,0.064384568
07/05/2009,48.72,0.009486563
06/05/2009,48.26,0.059330391
05/05/2009,45.48,-0.051425212
04/05/2009,47.88,0.048132486
01/05/2009,45.63,0.057970903
30/04/2009,43.06,-0.027938616
29/04/2009,44.28,0.038678855
28/04/2009,42.6,0.008960211
27/04/2009,42.22,-0.042658299
24/04/2009,44.06,0.053373963
23/04/2009,41.77,0.008173122
22/04/2009,41.43,-0.011519206
21/04/2009,41.91,0.021464709
20/04/2009,41.02,-0.060768014
17/04/2009,43.59,0.017822483
16/04/2009,42.82,0.012454632
15/04/2009,42.29,-0.032568591
14/04/2009,43.69,-0.006160887
13/04/2009,43.96,0.017902704
09/04/2009,43.18,0.040889544
08/04/2009,41.45,0.014336292
07/04/2009,40.86,-0.036996773
06/04/2009,42.4,-0.024922683
03/04/2009,43.47,0.033211659
02/04/2009,42.05,0.037063707
01/04/2009,40.52,0.041058531
31/03/2009,38.89,0.000257169
30/03/2009,38.88,-0.05333596
27/03/2009,41.01,-0.045521978
26/03/2009,42.92,0.005841821
25/03/2009,42.67,-0.011881328
24/03/2009,43.18,-0.015169218
23/03/2009,43.84,0.074564281
20/03/2009,40.69,-0.027870458
19/03/2009,41.84,0.046975368
18/03/2009,39.92,0.01260415
17/03/2009,39.42,0.054743926
16/03/2009,37.32,0.025510203
13/03/2009,36.38,-0.012836446
12/03/2009,36.85,0.01917867
11/03/2009,36.15,0.011686277
10/03/2009,35.73,0.062953809
09/03/2009,33.55,0.014410336
06/03/2009,33.07,0.004242431
05/03/2009,32.93,-0.034326606
04/03/2009,34.08,0.066104692
03/03/2009,31.9,0.023791765
02/03/2009,31.15,-0.115104223
27/02/2009,34.95,-0.018988809
26/02/2009,35.62,0.002248455
25/02/2009,35.54,0.018745224
24/02/2009,34.88,0.045455707
23/02/2009,33.33,-0.065044694
20/02/2009,35.57,-0.013126847
19/02/2009,36.04,0.021880256
18/02/2009,35.26,-0.027414304
17/02/2009,36.24,-0.096463438
13/02/2009,39.91,0.014130944
12/02/2009,39.35,-0.006838066
11/02/2009,39.62,0.009637407
10/02/2009,39.24,-0.054067221
09/02/2009,41.42,-0.0086539
06/02/2009,41.78,0.017383345
05/02/2009,41.06,0.044064378
04/02/2009,39.29,0.046629101
03/02/2009,37.5,0.038325114
02/02/2009,36.09,-0.017850261
30/01/2009,36.74,-0.027119396
29/01/2009,37.75,-0.037691271
28/01/2009,39.2,0.020619287
27/01/2009,38.4,0.002607563
26/01/2009,38.3,0.011026628
23/01/2009,37.88,0.04840745
22/01/2009,36.09,-0.031099069
21/01/2009,37.23,0.056352937
20/01/2009,35.19,-0.063045506
16/01/2009,37.48,-0.011407472
15/01/2009,37.91,-0.006048671
14/01/2009,38.14,-0.03706034
13/01/2009,39.58,0.021709447
12/01/2009,38.73,-0.045674647
09/01/2009,40.54,-0.032996686
08/01/2009,41.9,0.042912484
07/01/2009,40.14,-0.050757526
06/01/2009,42.23,0.018884271
05/01/2009,41.44,
