Date,Close,MHK
25/01/2011,58.43,0.007386446
24/01/2011,58,0.013015368
21/01/2011,57.25,-0.023307054
20/01/2011,58.6,0.007364939
19/01/2011,58.17,0.000515863
18/01/2011,58.14,-0.003948164
14/01/2011,58.37,0.021822827
13/01/2011,57.11,-0.008369709
12/01/2011,57.59,0.005921299
11/01/2011,57.25,-0.001745201
10/01/2011,57.35,0.004719051
07/01/2011,57.08,-0.0104567
06/01/2011,57.68,0.004169568
05/01/2011,57.44,0.005411552
04/01/2011,57.13,-0.011486378
03/01/2011,57.79,0.017983898
31/12/2010,56.76,-0.016251996
30/12/2010,57.69,-0.013771951
29/12/2010,58.49,-0.006475824
28/12/2010,58.87,-0.002205821
27/12/2010,59,0.00254561
23/12/2010,58.85,-0.021018008
22/12/2010,60.1,-0.006798799
21/12/2010,60.51,-0.003958442
20/12/2010,60.75,0.013756743
17/12/2010,59.92,-0.003664838
16/12/2010,60.14,0.013897252
15/12/2010,59.31,0.015462036
14/12/2010,58.4,0.00566671
13/12/2010,58.07,0.001206169
10/12/2010,58,0.002416711
09/12/2010,57.86,0.024671009
08/12/2010,56.45,-0.001769912
07/12/2010,56.55,-0.006872879
06/12/2010,56.94,0.016289312
03/12/2010,56.02,-0.00977004
02/12/2010,56.57,0.040034196
01/12/2010,54.35,0.033869829
30/11/2010,52.54,-0.011166956
29/11/2010,53.13,0.003393668
26/11/2010,52.95,-0.007150953
24/11/2010,53.33,0.015495397
23/11/2010,52.51,-0.019612169
22/11/2010,53.55,0.00599365
19/11/2010,53.23,0.012666773
18/11/2010,52.56,0.011288745
17/11/2010,51.97,-0.004032651
16/11/2010,52.18,-0.018042461
15/11/2010,53.13,0.001695395
12/11/2010,53.04,-0.015156058
11/11/2010,53.85,-0.006478505
10/11/2010,54.2,0
09/11/2010,54.2,-0.03142
08/11/2010,55.93,-0.020352884
05/11/2010,57.08,-0.055209931
04/11/2010,60.32,0.027223997
03/11/2010,58.7,-0.007805911
02/11/2010,59.16,0.039829418
01/11/2010,56.85,-0.00858224
29/10/2010,57.34,0.013873258
28/10/2010,56.55,-0.015441612
27/10/2010,57.43,-0.009703767
26/10/2010,57.99,-0.003442937
25/10/2010,58.19,0.012624465
22/10/2010,57.46,0.006284937
21/10/2010,57.1,0.003684538
20/10/2010,56.89,0.032696079
19/10/2010,55.06,-0.003806766
18/10/2010,55.27,0.003988403
15/10/2010,55.05,-0.005976655
14/10/2010,55.38,-0.008451008
13/10/2010,55.85,0.007728986
12/10/2010,55.42,0.034511501
11/10/2010,53.54,-0.016302695
08/10/2010,54.42,0.01052933
07/10/2010,53.85,0.010266072
06/10/2010,53.3,-0.011935987
05/10/2010,53.94,0.013625969
04/10/2010,53.21,-0.014737698
01/10/2010,54,0.013047715
30/09/2010,53.3,0.017602423
29/09/2010,52.37,-0.007987871
28/09/2010,52.79,0.019124698
27/09/2010,51.79,-0.002506992
24/09/2010,51.92,0.068552731
23/09/2010,48.48,-0.016975558
22/09/2010,49.31,-0.036635592
21/09/2010,51.15,0.0199434
20/09/2010,50.14,0.024019724
17/09/2010,48.95,0.006353131
16/09/2010,48.64,0.003088647
15/09/2010,48.49,-0.016769309
14/09/2010,49.31,0.003860616
13/09/2010,49.12,0.020360601
10/09/2010,48.13,0.006880044
09/09/2010,47.8,0.028218696
08/09/2010,46.47,-0.001505215
07/09/2010,46.54,-0.048237491
03/09/2010,48.84,0.015475394
02/09/2010,48.09,0.038364353
01/09/2010,46.28,0.043499517
31/08/2010,44.31,-0.007643922
30/08/2010,44.65,-0.042316957
27/08/2010,46.58,0.040974074
26/08/2010,44.71,-0.013109842
25/08/2010,45.3,0.039626977
24/08/2010,43.54,-0.005497036
23/08/2010,43.78,-0.021690864
20/08/2010,44.74,0.000447127
19/08/2010,44.72,-0.03623187
18/08/2010,46.37,0.006273682
17/08/2010,46.08,0.021275065
16/08/2010,45.11,-0.003319689
13/08/2010,45.26,-0.025952825
12/08/2010,46.45,-0.032824546
11/08/2010,48,-0.057875749
10/08/2010,50.86,-0.040460152
09/08/2010,52.96,0.020410818
06/08/2010,51.89,0.063241746
05/08/2010,48.71,-0.025938638
04/08/2010,49.99,0.005415719
03/08/2010,49.72,-0.024241203
02/08/2010,50.94,0.040257764
30/07/2010,48.93,0.006561434
29/07/2010,48.61,0.004742766
28/07/2010,48.38,-0.027119615
27/07/2010,49.71,-0.017943065
26/07/2010,50.61,0.022176516
23/07/2010,49.5,0.031396854
22/07/2010,47.97,0.065692686
21/07/2010,44.92,-0.043987061
20/07/2010,46.94,0.057659805
19/07/2010,44.31,0.011576568
16/07/2010,43.8,-0.055724103
15/07/2010,46.31,-0.024529331
14/07/2010,47.46,-0.017130145
13/07/2010,48.28,0.056671179
12/07/2010,45.62,-0.008729868
09/07/2010,46.02,0.01488644
08/07/2010,45.34,0.018700456
07/07/2010,44.5,0.01471447
06/07/2010,43.85,-0.0077238
02/07/2010,44.19,-0.008113635
01/07/2010,44.55,-0.026798193
30/06/2010,45.76,-0.021189982
29/06/2010,46.74,-0.061002109
28/06/2010,49.68,-0.005219847
25/06/2010,49.94,0.01107431
24/06/2010,49.39,-0.02696658
23/06/2010,50.74,0.007517345
22/06/2010,50.36,-0.02973615
21/06/2010,51.88,-0.008636461
18/06/2010,52.33,-0.001909126
17/06/2010,52.43,-0.015894374
16/06/2010,53.27,-0.023744391
15/06/2010,54.55,0.014588016
14/06/2010,53.76,0.069710603
11/06/2010,50.14,0.004397369
10/06/2010,49.92,0.042141642
09/06/2010,47.86,0.005237259
08/06/2010,47.61,-0.022225445
07/06/2010,48.68,-0.046557365
04/06/2010,51,-0.064538521
03/06/2010,54.4,-0.014598799
02/06/2010,55.2,0.024203602
01/06/2010,53.88,-0.041445408
28/05/2010,56.16,-0.020095864
27/05/2010,57.3,0.04899961
26/05/2010,54.56,-0.005301173
25/05/2010,54.85,0.003470006
24/05/2010,54.66,-0.013266892
21/05/2010,55.39,-0.000180522
20/05/2010,55.4,-0.066848577
19/05/2010,59.23,-0.027147974
18/05/2010,60.86,-0.034241071
17/05/2010,62.98,0.02817995
14/05/2010,61.23,-0.015717734
13/05/2010,62.2,-0.028840535
12/05/2010,64.02,0.048485618
11/05/2010,60.99,0.016365354
10/05/2010,60,0.086647807
07/05/2010,55.02,-0.064742971
06/05/2010,58.7,-0.030699383
05/05/2010,60.53,-0.026894295
04/05/2010,62.18,-0.036011472
03/05/2010,64.46,0.011232567
30/04/2010,63.74,0.001412984
29/04/2010,63.65,0.047126192
28/04/2010,60.72,0.003795071
27/04/2010,60.49,-0.037317763
26/04/2010,62.79,-0.00619197
23/04/2010,63.18,0.023379768
22/04/2010,61.72,0.020460653
21/04/2010,60.47,0.014995283
20/04/2010,59.57,0.013350431
19/04/2010,58.78,0.027247763
16/04/2010,57.2,-0.025715456
15/04/2010,58.69,-0.016727601
14/04/2010,59.68,0.040347353
13/04/2010,57.32,0.015294312
12/04/2010,56.45,0.023842664
09/04/2010,55.12,0.021269595
08/04/2010,53.96,0.013996683
07/04/2010,53.21,-0.019725239
06/04/2010,54.27,-0.009536107
05/04/2010,54.79,0.00109569
01/04/2010,54.73,0.006415566
31/03/2010,54.38,0.002393447
30/03/2010,54.25,-0.013548358
29/03/2010,54.99,0.03440961
26/03/2010,53.13,0.00207254
25/03/2010,53.02,-0.015718887
24/03/2010,53.86,-0.006108302
23/03/2010,54.19,-0.001843658
22/03/2010,54.29,0.023482257
19/03/2010,53.03,-0.021638598
18/03/2010,54.19,-0.004235344
17/03/2010,54.42,0.006637193
16/03/2010,54.06,-0.002217296
15/03/2010,54.18,0.004624927
12/03/2010,53.93,-0.006653139
11/03/2010,54.29,0.00036846
10/03/2010,54.27,-0.005146124
09/03/2010,54.55,-0.002928796
08/03/2010,54.71,0.015287157
05/03/2010,53.88,0.017978012
04/03/2010,52.92,-0.003583895
03/03/2010,53.11,0.016516749
02/03/2010,52.24,-0.013121801
01/03/2010,52.93,0.025836285
26/02/2010,51.58,0.076526859
25/02/2010,47.78,0.009251538
24/02/2010,47.34,0.013825595
23/02/2010,46.69,-0.002353194
22/02/2010,46.8,0.000427442
19/02/2010,46.78,0.004069835
18/02/2010,46.59,0.009705673
17/02/2010,46.14,0.009581955
16/02/2010,45.7,0.025710636
12/02/2010,44.54,0.000673779
11/02/2010,44.51,0.014255248
10/02/2010,43.88,-0.007492372
09/02/2010,44.21,0.010002357
08/02/2010,43.77,-0.014966266
05/02/2010,44.43,-0.002023609
04/02/2010,44.52,-0.038122938
03/02/2010,46.25,0.011744372
02/02/2010,45.71,0.067415843
01/02/2010,42.73,0.031378852
29/01/2010,41.41,-0.036281395
28/01/2010,42.94,-0.013187004
27/01/2010,43.51,-0.004128446
26/01/2010,43.69,-0.019268419
25/01/2010,44.54,-0.010497025
22/01/2010,45.01,-0.003769824
21/01/2010,45.18,-0.018856073
20/01/2010,46.04,-0.020424229
19/01/2010,46.99,0.004265308
15/01/2010,46.79,-0.021356135
14/01/2010,47.8,-0.003758618
13/01/2010,47.98,-0.00124974
12/01/2010,48.04,-0.02852353
11/01/2010,49.43,-0.004239433
08/01/2010,49.64,0.017681591
07/01/2010,48.77,0.017373757
06/01/2010,47.93,-0.003956278
05/01/2010,48.12,-0.003940687
04/01/2010,48.31,0.014805817
31/12/2009,47.6,-0.02079077
30/12/2009,48.6,-0.008604847
29/12/2009,49.02,0.005523181
28/12/2009,48.75,-0.016277063
24/12/2009,49.55,-0.00080694
23/12/2009,49.59,0.004851435
22/12/2009,49.35,0.027528443
21/12/2009,48.01,0.021900223
18/12/2009,46.97,-0.009956655
17/12/2009,47.44,0.001476638
16/12/2009,47.37,0.014244952
15/12/2009,46.7,-0.008104118
14/12/2009,47.08,0.02016803
11/12/2009,46.14,0.018814819
10/12/2009,45.28,0.019175615
09/12/2009,44.42,0.004512643
08/12/2009,44.22,0.01572682
07/12/2009,43.53,0.005297721
04/12/2009,43.3,0.038851266
03/12/2009,41.65,-0.024429058
02/12/2009,42.68,0.000703152
01/12/2009,42.65,0.037505889
30/11/2009,41.08,-0.011857368
27/11/2009,41.57,-0.019769609
25/11/2009,42.4,0.001416097
24/11/2009,42.34,0.023418036
23/11/2009,41.36,0.008742163
20/11/2009,41,-0.015729302
19/11/2009,41.65,-0.048046733
18/11/2009,43.7,-0.017691548
17/11/2009,44.48,-0.013620842
16/11/2009,45.09,0.015871575
13/11/2009,44.38,-0.013206683
12/11/2009,44.97,-0.030225691
11/11/2009,46.35,0.010846093
10/11/2009,45.85,0.006125593
09/11/2009,45.57,0.030298597
06/11/2009,44.21,0.016649946
05/11/2009,43.48,0.043720241
04/11/2009,41.62,-0.026086374
03/11/2009,42.72,0.053365221
02/11/2009,40.5,-0.055936818
30/10/2009,42.83,-0.081783321
29/10/2009,46.48,0.054832479
28/10/2009,44,-0.030881845
27/10/2009,45.38,-0.021149813
26/10/2009,46.35,-0.035396299
23/10/2009,48.02,0.00878483
22/10/2009,47.6,0.035932009
21/10/2009,45.92,-0.039915661
20/10/2009,47.79,-0.044406273
19/10/2009,49.96,0.01512583
16/10/2009,49.21,-0.019320384
15/10/2009,50.17,0.001995212
14/10/2009,50.07,0.03330257
13/10/2009,48.43,0.014768859
12/10/2009,47.72,0.046100992
09/10/2009,45.57,0.006163348
08/10/2009,45.29,0.025946434
07/10/2009,44.13,-0.013281006
06/10/2009,44.72,0.00223864
05/10/2009,44.62,0.019233538
02/10/2009,43.77,-0.019009398
01/10/2009,44.61,-0.066763683
30/09/2009,47.69,-0.018696016
29/09/2009,48.59,0.018696016
28/09/2009,47.69,0.00315027
25/09/2009,47.54,-0.029227907
24/09/2009,48.95,-0.042789414
23/09/2009,51.09,-0.033868929
22/09/2009,52.85,0.003791474
21/09/2009,52.65,0.008775333
18/09/2009,52.19,0.011756905
17/09/2009,51.58,-0.026591715
16/09/2009,52.97,0.040845593
15/09/2009,50.85,0.027918064
14/09/2009,49.45,0.010367
11/09/2009,48.94,-0.012185366
10/09/2009,49.54,-0.008442261
09/09/2009,49.96,0.017567337
08/09/2009,49.09,0.018918927
04/09/2009,48.17,0.019495429
03/09/2009,47.24,-0.018041186
02/09/2009,48.1,0.001040042
01/09/2009,48.05,-0.042177995
31/08/2009,50.12,-0.014066601
28/08/2009,50.83,0.031171355
27/08/2009,49.27,0.001421753
26/08/2009,49.2,0.012475875
25/08/2009,48.59,0.026484709
24/08/2009,47.32,-0.002743486
21/08/2009,47.45,0.028646679
20/08/2009,46.11,0.003258393
19/08/2009,45.96,-0.002607563
18/08/2009,46.08,0.020610245
17/08/2009,45.14,-0.048853457
14/08/2009,47.4,-0.047181477
13/08/2009,49.69,-0.012002545
12/08/2009,50.29,0.018058276
11/08/2009,49.39,-0.032665721
10/08/2009,51.03,-0.029161089
07/08/2009,52.54,0.037820856
06/08/2009,50.59,-0.005912512
05/08/2009,50.89,0.012655894
04/08/2009,50.25,-0.014422852
03/08/2009,50.98,-0.011700602
31/07/2009,51.58,0.067774979
30/07/2009,48.2,0.030330884
29/07/2009,46.76,0.011399199
28/07/2009,46.23,0.022974427
27/07/2009,45.18,0.046667584
24/07/2009,43.12,0.018490872
23/07/2009,42.33,0.073762759
22/07/2009,39.32,0.017963018
21/07/2009,38.62,-0.009278417
20/07/2009,38.98,0.031268832
17/07/2009,37.78,-0.015496042
16/07/2009,38.37,0.036628298
15/07/2009,36.99,0.05415734
14/07/2009,35.04,0.0584687
13/07/2009,33.05,0.026055114
10/07/2009,32.2,-0.02028966
09/07/2009,32.86,0.007330515
08/07/2009,32.62,-0.018828373
07/07/2009,33.24,-0.002103682
06/07/2009,33.31,-0.01962013
02/07/2009,33.97,-0.050792728
01/07/2009,35.74,0.001680202
30/06/2009,35.68,-0.027368674
29/06/2009,36.67,0.034117856
26/06/2009,35.44,-0.046314782
25/06/2009,37.12,0.027863043
24/06/2009,36.1,0.020994473
23/06/2009,35.35,-0.009852296
22/06/2009,35.7,-0.049723435
19/06/2009,37.52,0.018018506
18/06/2009,36.85,-0.018551413
17/06/2009,37.54,0.003736327
16/06/2009,37.4,-0.0271677
15/06/2009,38.43,-0.054929662
12/06/2009,40.6,0.001478926
11/06/2009,40.54,-0.020025089
10/06/2009,41.36,-0.021290124
09/06/2009,42.25,0.029788414
08/06/2009,41.01,0.0063601
05/06/2009,40.75,0.0291319
04/06/2009,39.58,0.00354341
03/06/2009,39.44,-0.037815451
02/06/2009,40.96,0.012529337
01/06/2009,40.45,0.055400344
29/05/2009,38.27,0.045711553
28/05/2009,36.56,-0.005183479
27/05/2009,36.75,-0.071655989
26/05/2009,39.48,0.050653601
22/05/2009,37.53,-0.003723409
21/05/2009,37.67,-0.036746805
20/05/2009,39.08,-0.020013334
19/05/2009,39.87,-0.02721593
18/05/2009,40.97,0.029727232
15/05/2009,39.77,-0.002009546
14/05/2009,39.85,0.02644446
13/05/2009,38.81,-0.086345519
12/05/2009,42.31,-0.050690418
11/05/2009,44.51,-0.021118935
08/05/2009,45.46,-0.011156191
07/05/2009,45.97,-0.068920358
06/05/2009,49.25,-0.020698016
05/05/2009,50.28,0.008990171
04/05/2009,49.83,0.073691257
01/05/2009,46.29,-0.021795735
30/04/2009,47.31,0.012977525
29/04/2009,46.7,0.015102768
28/04/2009,46,0.003048119
27/04/2009,45.86,-0.066227021
24/04/2009,49,0.258982235
23/04/2009,37.82,0.002382529
22/04/2009,37.73,0.078828673
21/04/2009,34.87,0.024678274
20/04/2009,34.02,-0.078277482
17/04/2009,36.79,0.056758769
16/04/2009,34.76,0.046821447
15/04/2009,33.17,0.060586938
14/04/2009,31.22,-0.032459128
13/04/2009,32.25,-0.014468468
09/04/2009,32.72,0.086455852
08/04/2009,30.01,-0.058564363
07/04/2009,31.82,-0.060069878
06/04/2009,33.79,-0.013521664
03/04/2009,34.25,0.016188727
02/04/2009,33.7,0.059605112
01/04/2009,31.75,0.061038093
31/03/2009,29.87,0.015179917
30/03/2009,29.42,-0.102023888
27/03/2009,32.58,-0.040011353
26/03/2009,33.91,0.156414126
25/03/2009,29,0.065550527
24/03/2009,27.16,0.008504396
23/03/2009,26.93,0.123975583
20/03/2009,23.79,-0.050010421
19/03/2009,25.01,0.036234373
18/03/2009,24.12,0.083399635
17/03/2009,22.19,0.045640555
16/03/2009,21.2,0.018567541
13/03/2009,20.81,0.023336013
12/03/2009,20.33,0.063456962
11/03/2009,19.08,-0.006790311
10/03/2009,19.21,0.115767889
09/03/2009,17.11,-0.063953897
06/03/2009,18.24,-0.038186947
05/03/2009,18.95,-0.074221045
04/03/2009,20.41,0.027317318
03/03/2009,19.86,-0.060565382
02/03/2009,21.1,-0.06823429
27/02/2009,22.59,-0.0500752
26/02/2009,23.75,0.007183635
25/02/2009,23.58,-0.068031143
24/02/2009,25.24,-0.054359113
23/02/2009,26.65,-0.062543098
20/02/2009,28.37,-0.041089847
19/02/2009,29.56,-0.026044878
18/02/2009,30.34,-0.057634386
17/02/2009,32.14,-0.03455473
13/02/2009,33.27,-0.005993425
12/02/2009,33.47,0.016265419
11/02/2009,32.93,-0.015368692
10/02/2009,33.44,-0.088107268
09/02/2009,36.52,-0.010622461
06/02/2009,36.91,0.082710401
05/02/2009,33.98,0.043302014
04/02/2009,32.54,-0.040649884
03/02/2009,33.89,0.067434419
02/02/2009,31.68,-0.013481941
30/01/2009,32.11,-0.078148382
29/01/2009,34.72,-0.081548132
28/01/2009,37.67,0.057642611
27/01/2009,35.56,0.032002731
26/01/2009,34.44,0.001452855
23/01/2009,34.39,-0.002613621
22/01/2009,34.48,-0.041749638
21/01/2009,35.95,0.041459657
20/01/2009,34.49,-0.080733862
16/01/2009,37.39,0.002409962
15/01/2009,37.3,-0.019907758
14/01/2009,38.05,-0.034864732
13/01/2009,39.4,-0.005568225
12/01/2009,39.62,-0.02418769
09/01/2009,40.59,-0.049271049
08/01/2009,42.64,-0.013510571
07/01/2009,43.22,-0.0428006
06/01/2009,45.11,0.004888899
05/01/2009,44.89,
