Date,Close,RDC
08/02/2011,37.51,-0.006907573
07/02/2011,37.77,0.032013494
04/02/2011,36.58,-0.006267904
03/02/2011,36.81,0.015330166
02/02/2011,36.25,0.033378502
01/02/2011,35.06,0.022498786
31/01/2011,34.28,-0.000874763
28/01/2011,34.31,-0.019339613
27/01/2011,34.98,0.00544648
26/01/2011,34.79,0.050401119
25/01/2011,33.08,-0.000604412
24/01/2011,33.1,-0.011713604
21/01/2011,33.49,-0.000597015
20/01/2011,33.51,-0.017160184
19/01/2011,34.09,-0.020613301
18/01/2011,34.8,-0.012848142
14/01/2011,35.25,0.011412392
13/01/2011,34.85,0.004601676
12/01/2011,34.69,0.006942464
11/01/2011,34.45,0.030653741
10/01/2011,33.41,0.005703152
07/01/2011,33.22,0.010895992
06/01/2011,32.86,-0.018094583
05/01/2011,33.46,0.00780082
04/01/2011,33.2,-0.029675768
03/01/2011,34.2,-0.020547677
31/12/2010,34.91,0.003730812
30/12/2010,34.78,-0.001149425
29/12/2010,34.82,0.021187848
28/12/2010,34.09,0.002055499
27/12/2010,34.02,-0.018060497
23/12/2010,34.64,0.01044699
22/12/2010,34.28,-0.018211227
21/12/2010,34.91,0.002007169
20/12/2010,34.84,0.013000328
17/12/2010,34.39,0.017600924
16/12/2010,33.79,0.008022625
15/12/2010,33.52,-0.000894588
14/12/2010,33.55,-0.000893788
13/12/2010,33.58,-0.000595415
10/12/2010,33.6,0.025623105
09/12/2010,32.75,0.031955565
08/12/2010,31.72,0.002525254
07/12/2010,31.64,-0.012250821
06/12/2010,32.03,-0.005293489
03/12/2010,32.2,0.005293489
02/12/2010,32.03,0.030752146
01/12/2010,31.06,0.029735895
30/11/2010,30.15,-0.020030221
29/11/2010,30.76,0.014407584
26/11/2010,30.32,-0.023791248
24/11/2010,31.05,0.018528078
23/11/2010,30.48,-0.03196398
22/11/2010,31.47,-0.003805904
19/11/2010,31.59,0.006032722
18/11/2010,31.4,0.03995984
17/11/2010,30.17,0.015027833
16/11/2010,29.72,-0.032442435
15/11/2010,30.7,-0.011658163
12/11/2010,31.06,-0.032000196
11/11/2010,32.07,0.005628533
10/11/2010,31.89,0.016759286
09/11/2010,31.36,-0.037858424
08/11/2010,32.57,0.012046478
05/11/2010,32.18,-0.002792864
04/11/2010,32.27,0.038861311
03/11/2010,31.04,-0.017880425
02/11/2010,31.6,-0.038490164
01/11/2010,32.84,-0.001825373
29/10/2010,32.9,0.020574962
28/10/2010,32.23,-0.004334372
27/10/2010,32.37,-0.009531202
26/10/2010,32.68,0.00214428
25/10/2010,32.61,0.011411072
22/10/2010,32.24,0.002484473
21/10/2010,32.16,-0.001243008
20/10/2010,32.2,0.008420446
19/10/2010,31.93,-0.024134835
18/10/2010,32.71,-0.010038107
15/10/2010,33.04,0.020795856
14/10/2010,32.36,0.017771317
13/10/2010,31.79,-0.001571586
12/10/2010,31.84,-0.002196079
11/10/2010,31.91,-0.001252741
08/10/2010,31.95,0.01513747
07/10/2010,31.47,-0.00412241
06/10/2010,31.6,0.011137744
05/10/2010,31.25,0.038158877
04/10/2010,30.08,-0.030771659
01/10/2010,31.02,0.021506205
30/09/2010,30.36,0.000329435
29/09/2010,30.35,0.019631308
28/09/2010,29.76,0.010131799
27/09/2010,29.46,-0.011139356
24/09/2010,29.79,0.00842749
23/09/2010,29.54,-0.016451605
22/09/2010,30.03,-0.028235625
21/09/2010,30.89,-0.000323677
20/09/2010,30.9,0.043319717
17/09/2010,29.59,0
16/09/2010,29.59,-0.017088705
15/09/2010,30.1,0.013714883
14/09/2010,29.69,-0.014711064
13/09/2010,30.13,0.018084887
10/09/2010,29.59,0.021175655
09/09/2010,28.97,0.010409532
08/09/2010,28.67,0.016883975
07/09/2010,28.19,-0.00742184
03/09/2010,28.4,0.011687755
02/09/2010,28.07,0.001782849
01/09/2010,28.02,0.08603852
31/08/2010,25.71,-0.002718976
30/08/2010,25.78,0.007006646
27/08/2010,25.6,0.042695493
26/08/2010,24.53,-0.019778647
25/08/2010,25.02,-0.022916846
24/08/2010,25.6,0
23/08/2010,25.6,0.01535161
20/08/2010,25.21,-0.020805461
19/08/2010,25.74,-0.020000667
18/08/2010,26.26,-0.008720434
17/08/2010,26.49,-0.003767902
16/08/2010,26.59,0.031712304
13/08/2010,25.76,0.00896867
12/08/2010,25.53,-0.008191971
11/08/2010,25.74,-0.046308084
10/08/2010,26.96,-0.00702276
09/08/2010,27.15,0.002581598
06/08/2010,27.08,-0.004421525
05/08/2010,27.2,-0.017854364
04/08/2010,27.69,0.0263462
03/08/2010,26.97,0.035475418
02/08/2010,26.03,0.030027602
30/07/2010,25.26,0.003569308
29/07/2010,25.17,0.000794913
28/07/2010,25.15,0.002787181
27/07/2010,25.08,-0.012678458
26/07/2010,25.4,0.002364999
23/07/2010,25.34,0.016312277
22/07/2010,24.93,0.020260012
21/07/2010,24.43,-0.013013604
20/07/2010,24.75,0.028690492
19/07/2010,24.05,0.00124818
16/07/2010,24.02,-0.027106382
15/07/2010,24.68,0.000405268
14/07/2010,24.67,-0.007672156
13/07/2010,24.86,0.013363228
12/07/2010,24.53,0.002448981
09/07/2010,24.47,-0.002856562
08/07/2010,24.54,0.018922819
07/07/2010,24.08,0.041116196
06/07/2010,23.11,0.01262808
02/07/2010,22.82,0.05078602
01/07/2010,21.69,-0.01146013
30/06/2010,21.94,-0.005907765
29/06/2010,22.07,-0.035606788
28/06/2010,22.87,-0.031844343
25/06/2010,23.61,0.026611012
24/06/2010,22.99,-0.026611012
23/06/2010,23.61,-0.033732118
22/06/2010,24.42,-0.034215453
21/06/2010,25.27,0.000395804
18/06/2010,25.26,0.023228918
17/06/2010,24.68,-0.015678713
16/06/2010,25.07,-0.003980897
15/06/2010,25.17,0.064406097
14/06/2010,23.6,-0.024279133
11/06/2010,24.18,-0.004127121
10/06/2010,24.28,0.05807947
09/06/2010,22.91,-0.0008726
08/06/2010,22.93,0.031903459
07/06/2010,22.21,-0.022262718
04/06/2010,22.71,-0.046459968
03/06/2010,23.79,-0.036727875
02/06/2010,24.68,0.06832743
01/06/2010,23.05,-0.071563678
28/05/2010,24.76,-0.055384269
27/05/2010,26.17,0.059025786
26/05/2010,24.67,0.030873001
25/05/2010,23.92,0.025403568
24/05/2010,23.32,-0.024567097
21/05/2010,23.9,0.050632865
20/05/2010,22.72,-0.055641223
19/05/2010,24.02,-0.016925069
18/05/2010,24.43,-0.029046011
17/05/2010,25.15,-0.030542703
14/05/2010,25.93,-0.013407594
13/05/2010,26.28,-0.029987254
12/05/2010,27.08,0.005554541
11/05/2010,26.93,-0.014012029
10/05/2010,27.31,0.038825332
07/05/2010,26.27,-0.052643733
06/05/2010,27.69,-0.039651212
05/05/2010,28.81,-0.008984165
04/05/2010,29.07,-0.039458837
03/05/2010,30.24,0.014657158
30/04/2010,29.8,-0.049748478
29/04/2010,31.32,-0.013635854
28/04/2010,31.75,0.025196677
27/04/2010,30.96,-0.036471459
26/04/2010,32.11,-0.012072581
23/04/2010,32.5,0.019261235
22/04/2010,31.88,0.005031457
21/04/2010,31.72,-0.001889764
20/04/2010,31.78,0.041110477
19/04/2010,30.5,0.00229772
16/04/2010,30.43,-0.023385281
15/04/2010,31.15,0.00870552
14/04/2010,30.88,0.028244899
13/04/2010,30.02,-0.006970983
12/04/2010,30.23,0.007970816
09/04/2010,29.99,0.006020085
08/04/2010,29.81,-0.004685417
07/04/2010,29.95,-0.027985365
06/04/2010,30.8,0.002275314
05/04/2010,30.73,0.026378054
01/04/2010,29.93,0.027779564
31/03/2010,29.11,0.033889706
30/03/2010,28.14,0.018289913
29/03/2010,27.63,0.021954779
26/03/2010,27.03,0.029281371
25/03/2010,26.25,-0.016997576
24/03/2010,26.7,-0.008577341
23/03/2010,26.93,0.016473604
22/03/2010,26.49,0.003782153
19/03/2010,26.39,-0.024701855
18/03/2010,27.05,-0.029145961
17/03/2010,27.85,0.005761629
16/03/2010,27.69,0.026717051
15/03/2010,26.96,-0.020558727
12/03/2010,27.52,-0.013713676
11/03/2010,27.9,-0.009275842
10/03/2010,28.16,0.017192401
09/03/2010,27.68,-0.003606207
08/03/2010,27.78,-0.002516629
05/03/2010,27.85,0.015560292
04/03/2010,27.42,-0.002913331
03/03/2010,27.5,0.003278094
02/03/2010,27.41,0.003288876
01/03/2010,27.32,0.048753562
26/02/2010,26.02,0.015492177
25/02/2010,25.62,0.03333642
24/02/2010,24.78,0.011363759
23/02/2010,24.5,-0.022599832
22/02/2010,25.06,-0.007157088
19/02/2010,25.24,0.023653137
18/02/2010,24.65,0.008146685
17/02/2010,24.45,0.021079516
16/02/2010,23.94,0.029675768
12/02/2010,23.24,-0.008142321
11/02/2010,23.43,0.031652328
10/02/2010,22.7,0.023624901
09/02/2010,22.17,0.027900278
08/02/2010,21.56,-0.017015816
05/02/2010,21.93,0.0004561
04/02/2010,21.92,-0.043737448
03/02/2010,22.9,0.009212612
02/02/2010,22.69,0.01958229
01/02/2010,22.25,0.035219739
29/01/2010,21.48,-0.028002748
28/01/2010,22.09,-0.021939541
27/01/2010,22.58,0.008450128
26/01/2010,22.39,-0.004900879
25/01/2010,22.5,0.017937701
22/01/2010,22.1,-0.032497852
21/01/2010,22.83,-0.028073534
20/01/2010,23.48,-0.023986002
19/01/2010,24.05,-0.003320883
15/01/2010,24.13,-0.032616018
14/01/2010,24.93,0.002811811
13/01/2010,24.86,-0.002811811
12/01/2010,24.93,-0.03236273
11/01/2010,25.75,0.019608471
08/01/2010,25.25,0.050772325
07/01/2010,24,-0.011599136
06/01/2010,24.28,0.021228685
05/01/2010,23.77,-0.011294828
04/01/2010,24.04,0.060000856
31/12/2009,22.64,-0.017947516
30/12/2009,23.05,-0.006917451
29/12/2009,23.21,-0.024261671
28/12/2009,23.78,0.013974396
24/12/2009,23.45,0.011149344
23/12/2009,23.19,-0.009014871
22/12/2009,23.4,-0.021978907
21/12/2009,23.92,0.003350087
18/12/2009,23.84,-0.004185858
17/12/2009,23.94,-0.011215071
16/12/2009,24.21,0.006630774
15/12/2009,24.05,0.010449416
14/12/2009,23.8,0.026395743
11/12/2009,23.18,-0.009873444
10/12/2009,23.41,0.008580061
09/12/2009,23.21,-0.006013764
08/12/2009,23.35,-0.033273232
07/12/2009,24.14,0.005399805
04/12/2009,24.01,0.001250261
03/12/2009,23.98,-0.034026648
02/12/2009,24.81,-0.013611099
01/12/2009,25.15,0.018459593
30/11/2009,24.69,0.013045436
27/11/2009,24.37,-0.031107336
25/11/2009,25.14,-0.000795229
24/11/2009,25.16,-0.001191659
23/11/2009,25.19,0.025735236
20/11/2009,24.55,-0.034430943
19/11/2009,25.41,-0.056611673
18/11/2009,26.89,-0.015498465
17/11/2009,27.31,0.006244281
16/11/2009,27.14,0.047924658
13/11/2009,25.87,0.0187286
12/11/2009,25.39,-0.051431134
11/11/2009,26.73,0.012043804
10/11/2009,26.41,-0.013165509
09/11/2009,26.76,0.050192492
06/11/2009,25.45,-0.015207936
05/11/2009,25.84,0.04593048
04/11/2009,24.68,-0.0060594
03/11/2009,24.83,0.060599451
02/11/2009,23.37,0.005148017
30/10/2009,23.25,-0.069365562
29/10/2009,24.92,0.055271799
28/10/2009,23.58,-0.057276209
27/10/2009,24.97,-0.025307796
26/10/2009,25.61,-0.024683089
23/10/2009,26.25,-0.003422707
22/10/2009,26.34,0.021877672
21/10/2009,25.77,0.00388803
20/10/2009,25.67,-0.018143713
19/10/2009,26.14,0.024788256
16/10/2009,25.5,-0.030129741
15/10/2009,26.28,0.020761991
14/10/2009,25.74,0.023983851
13/10/2009,25.13,-0.007927112
12/10/2009,25.33,0.030463277
09/10/2009,24.57,-0.025714555
08/10/2009,25.21,0.050854968
07/10/2009,23.96,0.009224384
06/10/2009,23.74,0.042596244
05/10/2009,22.75,0.050483905
02/10/2009,21.63,-0.017415656
01/10/2009,22.01,-0.047036177
30/09/2009,23.07,-0.008631905
29/09/2009,23.27,0.013847041
28/09/2009,22.95,0.021581987
25/09/2009,22.46,0.009393941
24/09/2009,22.25,-0.023540949
23/09/2009,22.78,-0.020852189
22/09/2009,23.26,0.007335524
21/09/2009,23.09,-0.014617629
18/09/2009,23.43,0.00128123
17/09/2009,23.4,-0.028645598
16/09/2009,24.08,0.03938684
15/09/2009,23.15,0.01391932
14/09/2009,22.83,0.01145387
11/09/2009,22.57,0.021043982
10/09/2009,22.1,0.023810649
09/09/2009,21.58,0.009311054
08/09/2009,21.38,0.03716483
04/09/2009,20.6,0.0275608
03/09/2009,20.04,0.010534334
02/09/2009,19.83,-0.010035207
01/09/2009,20.03,-0.033385526
31/08/2009,20.71,-0.023384506
28/08/2009,21.2,-0.000471587
27/08/2009,21.21,-0.007515301
26/08/2009,21.37,-0.009315391
25/08/2009,21.57,-0.024274148
24/08/2009,22.1,-0.000452386
21/08/2009,22.11,0.0177965
20/08/2009,21.72,0.008321823
19/08/2009,21.54,0.010266072
18/08/2009,21.32,0.037271395
17/08/2009,20.54,-0.025476023
14/08/2009,21.07,-0.028078588
13/08/2009,21.67,0.040014752
12/08/2009,20.82,0.030726631
11/08/2009,20.19,-0.036951214
10/08/2009,20.95,0.003346883
07/08/2009,20.88,0.013500687
06/08/2009,20.6,-0.015892461
05/08/2009,20.93,-0.020804533
04/08/2009,21.37,-0.048411279
03/08/2009,22.43,0.050284816
31/07/2009,21.33,0.00328716
30/07/2009,21.26,0.032507643
29/07/2009,20.58,-0.031095545
28/07/2009,21.23,-0.016814969
27/07/2009,21.59,0.011646999
24/07/2009,21.34,0.015584731
23/07/2009,21.01,0.052772381
22/07/2009,19.93,-0.007498161
21/07/2009,20.08,0.017583975
20/07/2009,19.73,0.031405412
17/07/2009,19.12,-0.014022562
16/07/2009,19.39,-0.016368652
15/07/2009,19.71,0.048866271
14/07/2009,18.77,-0.016380815
13/07/2009,19.08,0.0319516
10/07/2009,18.48,0.022989518
09/07/2009,18.06,0.021265491
08/07/2009,17.68,0.018265348
07/07/2009,17.36,-0.034534992
06/07/2009,17.97,0.002786293
02/07/2009,17.92,-0.076258082
01/07/2009,19.34,0.001034661
30/06/2009,19.32,-0.002584649
29/06/2009,19.37,0.006214417
26/06/2009,19.25,-0.004147232
25/06/2009,19.33,0.03420486
24/06/2009,18.68,0.010764367
23/06/2009,18.48,-0.000540979
22/06/2009,18.49,-0.094867582
19/06/2009,20.33,-0.001965603
18/06/2009,20.37,-0.009770473
17/06/2009,20.57,-0.023541803
16/06/2009,21.06,-0.030397477
15/06/2009,21.71,-0.065948167
12/06/2009,23.19,-0.019219041
11/06/2009,23.64,0.022674768
10/06/2009,23.11,0.024530358
09/06/2009,22.55,0.016093329
08/06/2009,22.19,-0.010757612
05/06/2009,22.43,-0.004448406
04/06/2009,22.53,0.060374986
03/06/2009,21.21,-0.051906025
02/06/2009,22.34,0.023093623
01/06/2009,21.83,0.06481341
29/05/2009,20.46,0.015763873
28/05/2009,20.14,0.047276911
27/05/2009,19.21,-0.01754431
26/05/2009,19.55,0.034342605
22/05/2009,18.89,0.030639322
21/05/2009,18.32,-0.031697523
20/05/2009,18.91,0.031151821
19/05/2009,18.33,0.008767179
18/05/2009,18.17,0.059524512
15/05/2009,17.12,-0.02195351
14/05/2009,17.5,0.008608375
13/05/2009,17.35,-0.037334653
12/05/2009,18.01,-0.009944833
11/05/2009,18.19,-0.046719906
08/05/2009,19.06,0.070080256
07/05/2009,17.77,-0.028295924
06/05/2009,18.28,0.047614706
05/05/2009,17.43,-0.004008021
04/05/2009,17.5,0.051594092
01/05/2009,16.62,0.062695055
30/04/2009,15.61,-0.031528463
29/04/2009,16.11,0.050933988
28/04/2009,15.31,-0.011042658
27/04/2009,15.48,-0.047928467
24/04/2009,16.24,0.051163668
23/04/2009,15.43,-0.003235202
22/04/2009,15.48,0.012349848
21/04/2009,15.29,0.073957055
20/04/2009,14.2,-0.118721562
17/04/2009,15.99,0.053303147
16/04/2009,15.16,0.02877415
15/04/2009,14.73,0.031026274
14/04/2009,14.28,0.026971117
13/04/2009,13.9,0.018149319
09/04/2009,13.65,0.044951388
08/04/2009,13.05,0.04385981
07/04/2009,12.49,-0.042326067
06/04/2009,13.03,-0.049411248
03/04/2009,13.69,0.033423089
02/04/2009,13.24,0.066352855
01/04/2009,12.39,0.034486176
31/03/2009,11.97,-0.025568403
30/03/2009,12.28,-0.072244907
27/03/2009,13.2,-0.077241585
26/03/2009,14.26,-0.000701017
25/03/2009,14.27,-0.00349773
24/03/2009,14.32,-0.040374967
23/03/2009,14.91,0.101567138
20/03/2009,13.47,-0.058394966
19/03/2009,14.28,0.04805514
18/03/2009,13.61,0.023040781
17/03/2009,13.3,0.03910042
16/03/2009,12.79,0.014966802
13/03/2009,12.6,-0.018089365
12/03/2009,12.83,0.056104456
11/03/2009,12.13,-0.009027554
10/03/2009,12.24,0.034070599
09/03/2009,11.83,0.022223137
06/03/2009,11.57,0.019197797
05/03/2009,11.35,-0.053185776
04/03/2009,11.97,0.083599569
03/03/2009,11.01,0.015560955
02/03/2009,10.84,-0.110788562
27/02/2009,12.11,-0.009042396
26/02/2009,12.22,0.090737997
25/02/2009,11.16,-0.003577821
24/02/2009,11.2,0.080861495
23/02/2009,10.33,-0.079074185
20/02/2009,11.18,-0.035153004
19/02/2009,11.58,0.032473235
18/02/2009,11.21,-0.024670855
17/02/2009,11.49,-0.101698466
13/02/2009,12.72,0.002361276
12/02/2009,12.69,-0.01252953
11/02/2009,12.85,-0.0038835
10/02/2009,12.9,-0.089656454
09/02/2009,14.11,-0.003537322
06/02/2009,14.16,0.044772821
05/02/2009,13.54,0.04069891
04/02/2009,13,0.020987945
03/02/2009,12.73,0.020635653
02/02/2009,12.47,-0.015121657
30/01/2009,12.66,-0.026501941
29/01/2009,13,-0.069813048
28/01/2009,13.94,0.042497237
27/01/2009,13.36,-0.026589454
26/01/2009,13.72,0.020619287
23/01/2009,13.44,0.035596337
22/01/2009,12.97,-0.072123407
21/01/2009,13.94,0.0767602
20/01/2009,12.91,-0.067390763
16/01/2009,13.81,-0.023614693
15/01/2009,14.14,-0.008450755
14/01/2009,14.26,-0.078855251
13/01/2009,15.43,0.029597688
12/01/2009,14.98,-0.053293962
09/01/2009,15.8,-0.049994984
08/01/2009,16.61,0.015777026
07/01/2009,16.35,-0.080466048
06/01/2009,17.72,0.026881802
05/01/2009,17.25,
