Date,Close,BBY
26/01/2011,34.99,-0.004277776
25/01/2011,35.14,-0.003692661
24/01/2011,35.27,0.004546754
21/01/2011,35.11,-0.005963386
20/01/2011,35.32,0.011962547
19/01/2011,34.9,-0.006568637
18/01/2011,35.13,-0.013851812
14/01/2011,35.62,0.002248455
13/01/2011,35.54,-0.003651177
12/01/2011,35.67,-0.000560538
11/01/2011,35.69,-0.006145271
10/01/2011,35.91,0.015151805
07/01/2011,35.37,0.003398474
06/01/2011,35.25,-0.01268516
05/01/2011,35.7,0.018375075
04/01/2011,35.05,0.016686233
03/01/2011,34.47,0.005235614
31/12/2010,34.29,-0.000291588
30/12/2010,34.3,0.000291588
29/12/2010,34.29,0.007023734
28/12/2010,34.05,-0.004980236
27/12/2010,34.22,-0.00379175
23/12/2010,34.35,0.024459743
22/12/2010,33.52,0.00179158
21/12/2010,33.46,-0.015127087
20/12/2010,33.97,-0.008792554
17/12/2010,34.27,-0.009583346
16/12/2010,34.6,0.002894358
15/12/2010,34.5,-0.029136594
14/12/2010,35.52,-0.160405211
13/12/2010,41.7,-0.002395211
10/12/2010,41.8,-0.004773279
09/12/2010,42,0.008608375
08/12/2010,41.64,0.00120149
07/12/2010,41.59,-0.02375973
06/12/2010,42.59,-0.005619308
03/12/2010,42.83,-0.016900506
02/12/2010,43.56,0.026047984
01/12/2010,42.44,-0.006575881
30/11/2010,42.72,-0.016022635
29/11/2010,43.41,-0.030401615
26/11/2010,44.75,-0.001339884
24/11/2010,44.81,0.014385503
23/11/2010,44.17,-0.015500703
22/11/2010,44.86,0.029866473
19/11/2010,43.54,0.010621204
18/11/2010,43.08,0.004886572
17/11/2010,42.87,0.002569194
16/11/2010,42.76,-0.010005901
15/11/2010,43.19,-0.009218779
12/11/2010,43.59,-0.018411703
11/11/2010,44.4,-0.001800181
10/11/2010,44.48,0.007446723
09/11/2010,44.15,-0.015284631
08/11/2010,44.83,0.001786113
05/11/2010,44.75,0.024201113
04/11/2010,43.68,0.021521136
03/11/2010,42.75,0.002810965
02/11/2010,42.63,0.010849163
01/11/2010,42.17,-0.019025823
29/10/2010,42.98,0.001863065
28/10/2010,42.9,0.000932836
27/10/2010,42.86,-0.001398928
26/10/2010,42.92,-0.003720935
25/10/2010,43.08,0.007923602
22/10/2010,42.74,0.008930729
21/10/2010,42.36,0.00189036
20/10/2010,42.28,0.005930512
19/10/2010,42.03,-0.01182606
18/10/2010,42.53,0.008975025
15/10/2010,42.15,0.028150542
14/10/2010,40.98,-0.001219364
13/10/2010,41.03,0.007338585
12/10/2010,40.73,-0.003186668
11/10/2010,40.86,-0.005613194
08/10/2010,41.09,-0.002430726
07/10/2010,41.19,0.009023351
06/10/2010,40.82,-0.001468789
05/10/2010,40.88,0.015530942
04/10/2010,40.25,-0.012591204
01/10/2010,40.76,-0.001715897
30/09/2010,40.83,0.01133017
29/09/2010,40.37,0.004717575
28/09/2010,40.18,0.01858883
27/09/2010,39.44,-0.004048589
24/09/2010,39.6,0.024799942
23/09/2010,38.63,0.00857928
22/09/2010,38.3,0.006548812
21/09/2010,38.05,-0.007070869
20/09/2010,38.32,0.031008182
17/09/2010,37.15,0.006210362
16/09/2010,36.92,0.004343112
15/09/2010,36.76,0.000816438
14/09/2010,36.73,0.058296134
13/09/2010,34.65,0.022472856
10/09/2010,33.88,0.009489988
09/09/2010,33.56,0.000596125
08/09/2010,33.54,-0.004462301
07/09/2010,33.69,-0.019983033
03/09/2010,34.37,0.026833395
02/09/2010,33.46,0.024199608
01/09/2010,32.66,0.039661717
31/08/2010,31.39,-0.002227527
30/08/2010,31.46,-0.012634407
27/08/2010,31.86,-0.002194702
26/08/2010,31.93,-0.017078509
25/08/2010,32.48,0.024938948
24/08/2010,31.68,-0.016901811
23/08/2010,32.22,-0.008652712
20/08/2010,32.5,-0.004910998
19/08/2010,32.66,-0.015796197
18/08/2010,33.18,0.008474627
17/08/2010,32.9,-0.004548909
16/08/2010,33.05,-0.002719446
13/08/2010,33.14,-0.008712688
12/08/2010,33.43,0.004196649
11/08/2010,33.29,-0.037729202
10/08/2010,34.57,-0.028797428
09/08/2010,35.58,0.019010361
06/08/2010,34.91,-0.006282145
05/08/2010,35.13,-0.000853607
04/08/2010,35.16,0.007422244
03/08/2010,34.9,-0.026577759
02/08/2010,35.84,0.033478304
30/07/2010,34.66,0.003178734
29/07/2010,34.55,-0.016932533
28/07/2010,35.14,-0.00878317
27/07/2010,35.45,-0.040088298
26/07/2010,36.9,0.030543026
23/07/2010,35.79,0.024322466
22/07/2010,34.93,0.031702524
21/07/2010,33.84,-0.020764015
20/07/2010,34.55,0.005223459
19/07/2010,34.37,0.001164483
16/07/2010,34.33,-0.031257025
15/07/2010,35.42,0.013358164
14/07/2010,34.95,-0.013358164
13/07/2010,35.42,0.037099869
12/07/2010,34.13,-0.007007328
09/07/2010,34.37,-0.000872474
08/07/2010,34.4,-0.000871713
07/07/2010,34.43,0.038489061
06/07/2010,33.13,-0.02179516
02/07/2010,33.86,-0.007649346
01/07/2010,34.12,0.007649346
30/06/2010,33.86,-0.008820992
29/06/2010,34.16,-0.034243023
28/06/2010,35.35,0.00538932
25/06/2010,35.16,-0.016361437
24/06/2010,35.74,-0.024597067
23/06/2010,36.63,0.00054615
22/06/2010,36.61,-0.012756314
21/06/2010,37.08,-0.020024698
18/06/2010,37.83,0.000264375
17/06/2010,37.82,-0.009473755
16/06/2010,38.18,-0.009903651
15/06/2010,38.56,-0.062575366
14/06/2010,41.05,-0.00364742
11/06/2010,41.2,0.023576731
10/06/2010,40.24,0.03129988
09/06/2010,39,0.007463682
08/06/2010,38.71,0.020883035
07/06/2010,37.91,-0.02526505
04/06/2010,38.88,-0.035126795
03/06/2010,40.27,0.001739779
02/06/2010,40.2,-0.012852377
01/06/2010,40.72,-0.036884982
28/05/2010,42.25,0.000236714
27/05/2010,42.24,0.04058528
26/05/2010,40.56,-0.010545775
25/05/2010,40.99,-0.004381701
24/05/2010,41.17,-0.015186504
21/05/2010,41.8,0.0254405
20/05/2010,40.75,-0.032116729
19/05/2010,42.08,-0.011812091
18/05/2010,42.58,-0.015381333
17/05/2010,43.24,0.003939294
14/05/2010,43.07,-0.015207666
13/05/2010,43.73,-0.031069586
12/05/2010,45.11,0.015189034
11/05/2010,44.43,0.020005214
10/05/2010,43.55,0.059606197
07/05/2010,41.03,-0.011630856
06/05/2010,41.51,-0.032937464
05/05/2010,42.9,-0.037740328
04/05/2010,44.55,-0.034417692
03/05/2010,46.11,0.012878056
30/04/2010,45.52,-0.046360233
29/04/2010,47.68,0.02505971
28/04/2010,46.5,0.000215077
27/04/2010,46.49,-0.038401343
26/04/2010,48.31,-0.005573345
23/04/2010,48.58,0.029029918
22/04/2010,47.19,0.021635202
21/04/2010,46.18,0.021449717
20/04/2010,45.2,0.006882034
19/04/2010,44.89,-0.011076764
16/04/2010,45.39,-0.010955412
15/04/2010,45.89,0.006997623
14/04/2010,45.57,0.019499842
13/04/2010,44.69,-0.012010821
12/04/2010,45.23,0.007545531
09/04/2010,44.89,0.005136806
08/04/2010,44.66,0.010353457
07/04/2010,44.2,0.002038275
06/04/2010,44.11,0.016918556
05/04/2010,43.37,0.018618178
01/04/2010,42.57,0.00070497
31/03/2010,42.54,-0.001878817
30/03/2010,42.62,-0.008876489
29/03/2010,43,-0.003714025
26/03/2010,43.16,0.011652427
25/03/2010,42.66,0.035309011
24/03/2010,41.18,-0.00798166
23/03/2010,41.51,0.007496106
22/03/2010,41.2,0.005110122
19/03/2010,40.99,0.013261491
18/03/2010,40.45,0.008440964
17/03/2010,40.11,0.01330174
16/03/2010,39.58,-0.000505178
15/03/2010,39.6,-0.013045845
12/03/2010,40.12,0.016334073
11/03/2010,39.47,0.013005411
10/03/2010,38.96,0.001284192
09/03/2010,38.91,-0.011244688
08/03/2010,39.35,0.018207966
05/03/2010,38.64,0.039324238
04/03/2010,37.15,0.016282585
03/03/2010,36.55,0.002739728
02/03/2010,36.45,-0.009556387
01/03/2010,36.8,0.008185585
26/02/2010,36.5,-0.010085952
25/02/2010,36.87,-0.001896763
24/02/2010,36.94,0.0147262
23/02/2010,36.4,-0.004659458
22/02/2010,36.57,0.006309169
19/02/2010,36.34,0.005242114
18/02/2010,36.15,-0.003589677
17/02/2010,36.28,-0.004125986
16/02/2010,36.43,0.018562661
12/02/2010,35.76,0.003080803
11/02/2010,35.65,0.007037327
10/02/2010,35.4,-0.016251408
09/02/2010,35.98,0.01427596
08/02/2010,35.47,-0.009819128
05/02/2010,35.82,0.006441697
04/02/2010,35.59,-0.039663695
03/02/2010,37.03,-0.006728595
02/02/2010,37.28,0.014046692
01/02/2010,36.76,0.002996869
29/01/2010,36.65,0.008219224
28/01/2010,36.35,-0.015559206
27/01/2010,36.92,-0.003784811
26/01/2010,37.06,-0.012602392
25/01/2010,37.53,0.010176842
22/01/2010,37.15,-0.027086096
21/01/2010,38.17,-0.015596885
20/01/2010,38.77,-0.008475715
19/01/2010,39.1,0.004357305
15/01/2010,38.93,-0.010730813
14/01/2010,39.35,-0.009610595
13/01/2010,39.73,0.011900381
12/01/2010,39.26,0.000764429
11/01/2010,39.23,-0.017185159
08/01/2010,39.91,-0.040029899
07/01/2010,41.54,0.015771284
06/01/2010,40.89,-0.007795411
05/01/2010,41.21,0.025062737
04/01/2010,40.19,0.018330708
31/12/2009,39.46,-0.022056032
30/12/2009,40.34,-0.001981179
29/12/2009,40.42,-0.011560822
28/12/2009,40.89,0.004657442
24/12/2009,40.7,-0.001473116
23/12/2009,40.76,0.007634565
22/12/2009,40.45,0.009438719
21/12/2009,40.07,0.014327253
18/12/2009,39.5,-0.035806908
17/12/2009,40.94,-0.00851276
16/12/2009,41.29,-0.005795718
15/12/2009,41.53,-0.088435036
14/12/2009,45.37,0.022963889
11/12/2009,44.34,0.025815254
10/12/2009,43.21,0.004174403
09/12/2009,43.03,-0.009943428
08/12/2009,43.46,-0.011666608
07/12/2009,43.97,0.004102102
04/12/2009,43.79,0.005725425
03/12/2009,43.54,0.009461245
02/12/2009,43.13,-0.009231545
01/12/2009,43.53,0.016211564
30/11/2009,42.83,0
27/11/2009,42.83,-0.009989629
25/11/2009,43.26,0.009522775
24/11/2009,42.85,-0.019871264
23/11/2009,43.71,0.009424274
20/11/2009,43.3,0.008115987
19/11/2009,42.95,0.011003271
18/11/2009,42.48,0.006613156
17/11/2009,42.2,-0.017150661
16/11/2009,42.93,0.024762496
13/11/2009,41.88,0.000955566
12/11/2009,41.84,-0.009751534
11/11/2009,42.25,0.000236714
10/11/2009,42.24,0.010949883
09/11/2009,41.78,0.03755623
06/11/2009,40.24,0.004732852
05/11/2009,40.05,0.027593195
04/11/2009,38.96,-0.009197817
03/11/2009,39.32,0.010996147
02/11/2009,38.89,0.01842533
30/10/2009,38.18,-0.02814905
29/10/2009,39.27,0.017726861
28/10/2009,38.58,-0.032890154
27/10/2009,39.87,0.012112184
26/10/2009,39.39,0.005600829
23/10/2009,39.17,-0.0071229
22/10/2009,39.45,0.016356102
21/10/2009,38.81,-0.024937679
20/10/2009,39.79,-0.026535965
19/10/2009,40.86,0.003186668
16/10/2009,40.73,-0.004654019
15/10/2009,40.92,0.007358385
14/10/2009,40.62,0.034054367
13/10/2009,39.26,0.003828
12/10/2009,39.11,0.017279605
09/10/2009,38.44,-0.003894591
08/10/2009,38.59,0.012778893
07/10/2009,38.1,0.00605504
06/10/2009,37.87,0.020542272
05/10/2009,37.1,0.018773507
02/10/2009,36.41,-0.016344684
01/10/2009,37.01,-0.013685978
30/09/2009,37.52,-0.009021022
29/09/2009,37.86,0.003439612
28/09/2009,37.73,0.011462207
25/09/2009,37.3,-0.016221603
24/09/2009,37.91,-0.010234967
23/09/2009,38.3,-0.000522057
22/09/2009,38.32,-0.003386743
21/09/2009,38.45,0.014407584
18/09/2009,37.9,0.008213055
17/09/2009,37.59,-0.025477412
16/09/2009,38.56,0.006243517
15/09/2009,38.32,-0.053105326
14/09/2009,40.41,0.016215897
11/09/2009,39.76,-0.031929454
10/09/2009,41.05,-0.002190048
09/09/2009,41.14,0.000486263
08/09/2009,41.12,0.04247503
04/09/2009,39.41,-0.006071357
03/09/2009,39.65,0.057618426
02/09/2009,37.43,0.036456703
01/09/2009,36.09,-0.005250807
31/08/2009,36.28,-0.034140406
28/08/2009,37.54,0.001866418
27/08/2009,37.47,0.004815419
26/08/2009,37.29,0.010242677
25/08/2009,36.91,0.030255333
24/08/2009,35.81,-0.045847047
21/08/2009,37.49,0.021025033
20/08/2009,36.71,0.010956012
19/08/2009,36.31,0.006908968
18/08/2009,36.06,0.037004646
17/08/2009,34.75,-0.0474875
14/08/2009,36.44,-0.015521074
13/08/2009,37.01,0.013875886
12/08/2009,36.5,-0.007370035
11/08/2009,36.77,-0.023916228
10/08/2009,37.66,-0.054011318
07/08/2009,39.75,0.054542526
06/08/2009,37.64,0.00212766
05/08/2009,37.56,-0.023939062
04/08/2009,38.47,0.001300559
03/08/2009,38.42,0.027709914
31/07/2009,37.37,0.017274384
30/07/2009,36.73,-0.006512913
29/07/2009,36.97,-0.011029029
28/07/2009,37.38,0.037339124
27/07/2009,36.01,-0.014884509
24/07/2009,36.55,-0.015205289
23/07/2009,37.11,0.032592232
22/07/2009,35.92,-0.013549219
21/07/2009,36.41,-0.01228349
20/07/2009,36.86,0.018620472
17/07/2009,36.18,0.016160842
16/07/2009,35.6,0.007047246
15/07/2009,35.35,0.026951173
14/07/2009,34.41,0.008463497
13/07/2009,34.12,0.04037026
10/07/2009,32.77,-0.00274265
09/07/2009,32.86,0.019979149
08/07/2009,32.21,0.027062696
07/07/2009,31.35,-0.022706747
06/07/2009,32.07,-0.000311769
02/07/2009,32.08,-0.058127742
01/07/2009,34,0.015113638
30/06/2009,33.49,-0.0157017
29/06/2009,34.02,0.013017935
26/06/2009,33.58,-0.013899381
25/06/2009,34.05,0.032231976
24/06/2009,32.97,-0.00030326
23/06/2009,32.98,-0.013851471
22/06/2009,33.44,-0.027722212
19/06/2009,34.38,0.009057768
18/06/2009,34.07,-0.05148406
17/06/2009,35.87,0.000836703
16/06/2009,35.84,-0.075740886
15/06/2009,38.66,0.002849374
12/06/2009,38.55,0.034841212
11/06/2009,37.23,-0.034062699
10/06/2009,38.52,-0.025629286
09/06/2009,39.52,0.022518864
08/06/2009,38.64,0.031548358
05/06/2009,37.44,0.011011257
04/06/2009,37.03,-0.026383942
03/06/2009,38.02,0.002897408
02/06/2009,37.91,0.007413325
01/06/2009,37.63,0.069600474
29/05/2009,35.1,0.004568826
28/05/2009,34.94,-0.00940044
27/05/2009,35.27,-0.049235607
26/05/2009,37.05,0.051790612
22/05/2009,35.18,-0.001420253
21/05/2009,35.23,-0.027161126
20/05/2009,36.2,-0.028592826
19/05/2009,37.25,0.024182676
18/05/2009,36.36,0.026475003
15/05/2009,35.41,-0.020129279
14/05/2009,36.13,0.026077463
13/05/2009,35.2,-0.051492138
12/05/2009,37.06,-0.029249626
11/05/2009,38.16,0.006045491
08/05/2009,37.93,-0.028844406
07/05/2009,39.04,-0.01171391
06/05/2009,39.5,-0.034095626
05/05/2009,40.87,0.012061685
04/05/2009,40.38,0.082025852
01/05/2009,37.2,-0.031227729
30/04/2009,38.38,0.022395877
29/04/2009,37.53,-0.009282655
28/04/2009,37.88,-0.010243031
27/04/2009,38.27,-0.025794569
24/04/2009,39.27,-0.005839803
23/04/2009,39.5,-0.006057565
22/04/2009,39.74,-0.006021092
21/04/2009,39.98,0.034868019
20/04/2009,38.61,-0.023042494
17/04/2009,39.51,0.025116646
16/04/2009,38.53,0.01833472
15/04/2009,37.83,-0.007111843
14/04/2009,38.1,-0.074576554
13/04/2009,41.05,-0.000973947
09/04/2009,41.09,0.040730736
08/04/2009,39.45,0.034032673
07/04/2009,38.13,-0.023072961
06/04/2009,39.02,-0.031284085
03/04/2009,40.26,0.009483475
02/04/2009,39.88,0.023082826
01/04/2009,38.97,0.026259146
31/03/2009,37.96,0.026426201
30/03/2009,36.97,-0.028531465
27/03/2009,38.04,0.009774216
26/03/2009,37.67,0.118513326
25/03/2009,33.46,0.006596726
24/03/2009,33.24,-0.025543414
23/03/2009,34.1,0.054230154
20/03/2009,32.3,-0.038863421
19/03/2009,33.58,0.025638563
18/03/2009,32.73,0.031029483
17/03/2009,31.73,0.084807693
16/03/2009,29.15,-0.018355376
13/03/2009,29.69,0.006420025
12/03/2009,29.5,0.04046895
11/03/2009,28.33,0.009219923
10/03/2009,28.07,0.126684309
09/03/2009,24.73,0.000809062
06/03/2009,24.71,-0.051657453
05/03/2009,26.02,-0.060398526
04/03/2009,27.64,0.025651828
03/03/2009,26.94,0.004464293
02/03/2009,26.82,-0.071921713
27/02/2009,28.82,0.002084058
26/02/2009,28.76,0.019663555
25/02/2009,28.2,0.011412392
24/02/2009,27.88,0.010818714
23/02/2009,27.58,-0.011535816
20/02/2009,27.9,0.000358487
19/02/2009,27.89,0.006114027
18/02/2009,27.72,-0.016103408
17/02/2009,28.17,-0.074538936
13/02/2009,30.35,0.003961709
12/02/2009,30.23,0.035008624
11/02/2009,29.19,0.016929062
10/02/2009,28.7,-0.04895607
09/02/2009,30.14,0.010003418
06/02/2009,29.84,0.016557229
05/02/2009,29.35,0.046730957
04/02/2009,28.01,-0.019445548
03/02/2009,28.56,0.045486803
02/02/2009,27.29,-0.026398206
30/01/2009,28.02,-0.039879366
29/01/2009,29.16,-0.037028801
28/01/2009,30.26,0.068379331
27/01/2009,28.26,0.001416431
26/01/2009,28.22,0.020405218
23/01/2009,27.65,0.014939247
22/01/2009,27.24,-0.002566454
21/01/2009,27.31,0.002933629
20/01/2009,27.23,-0.074632466
16/01/2009,29.34,0.077943118
15/01/2009,27.14,0.03830735
14/01/2009,26.12,-0.034246056
13/01/2009,27.03,-0.019418086
12/01/2009,27.56,-0.018692133
09/01/2009,28.08,-0.054404546
08/01/2009,29.65,0.003378382
07/01/2009,29.55,-0.055935632
06/01/2009,31.25,0.040821995
05/01/2009,30,
