Date,Close,COF
26/01/2011,48.28,0.001450928
25/01/2011,48.21,-0.005378581
24/01/2011,48.47,-0.014338632
21/01/2011,49.17,0.039831027
20/01/2011,47.25,-0.001480385
19/01/2011,47.32,-0.014476283
18/01/2011,48.01,-0.007677183
14/01/2011,48.38,0.035556496
13/01/2011,46.69,-0.010228088
12/01/2011,47.17,0.020778299
11/01/2011,46.2,0.013730193
10/01/2011,45.57,0.00351726
07/01/2011,45.41,0.00022024
06/01/2011,45.4,-0.002639685
05/01/2011,45.52,0.041261458
04/01/2011,43.68,-0.000228912
03/01/2011,43.69,0.026204398
31/12/2010,42.56,0.002116901
30/12/2010,42.47,-0.003056309
29/12/2010,42.6,-0.00421645
28/12/2010,42.78,0.00445122
27/12/2010,42.59,0.005414963
23/12/2010,42.36,-0.004240289
22/12/2010,42.54,0.008498635
21/12/2010,42.18,0.027155339
20/12/2010,41.05,0.013735806
17/12/2010,40.49,-0.010075033
16/12/2010,40.9,-0.015045176
15/12/2010,41.52,-0.013872502
14/12/2010,42.1,-0.002846302
13/12/2010,42.22,0.000236883
10/12/2010,42.21,0.022521316
09/12/2010,41.27,0.018093403
08/12/2010,40.53,0.049567668
07/12/2010,38.57,0.001297185
06/12/2010,38.52,-0.0062112
03/12/2010,38.76,-0.004889985
02/12/2010,38.95,0.021277398
01/12/2010,38.13,0.023886486
30/11/2010,37.23,-0.013340646
29/11/2010,37.73,0.019537621
26/11/2010,37,-0.018742182
24/11/2010,37.7,0.030978908
23/11/2010,36.55,-0.015474722
22/11/2010,37.12,-0.018682155
19/11/2010,37.82,-0.006325799
18/11/2010,38.06,-0.005502438
17/11/2010,38.27,-0.014269278
16/11/2010,38.82,-0.022163689
15/11/2010,39.69,0.010638398
12/11/2010,39.27,-0.006092936
11/11/2010,39.51,-0.003789319
10/11/2010,39.66,0.02372863
09/11/2010,38.73,-0.034262963
08/11/2010,40.08,-0.006961739
05/11/2010,40.36,0.026614677
04/11/2010,39.3,0.039974178
03/11/2010,37.76,0.010382098
02/11/2010,37.37,0.001606856
01/11/2010,37.31,0.001072674
29/10/2010,37.27,-0.017289964
28/10/2010,37.92,0.000263748
27/10/2010,37.91,0.003699793
26/10/2010,37.77,-0.012366951
25/10/2010,38.24,-0.022751757
22/10/2010,39.12,-0.004590674
21/10/2010,39.3,0.014093763
20/10/2010,38.75,-0.000258031
19/10/2010,38.76,0.040273899
18/10/2010,37.23,0.009987936
15/10/2010,36.86,-0.078998714
14/10/2010,39.89,-0.013446418
13/10/2010,40.43,-0.003456794
12/10/2010,40.57,0.022181595
11/10/2010,39.68,0.00809721
08/10/2010,39.36,0.002289204
07/10/2010,39.27,-0.022410607
06/10/2010,40.16,-0.005710754
05/10/2010,40.39,0.046107457
04/10/2010,38.57,-0.018749747
01/10/2010,39.3,-0.006341175
30/09/2010,39.55,0.015800533
29/09/2010,38.93,-0.005635261
28/09/2010,39.15,0.009753671
27/09/2010,38.77,-0.014849223
24/09/2010,39.35,0.043631953
23/09/2010,37.67,-0.005823203
22/09/2010,37.89,-0.011545654
21/09/2010,38.33,-0.025754707
20/09/2010,39.33,0.016923481
17/09/2010,38.67,-0.021489699
16/09/2010,39.51,0.010687125
15/09/2010,39.09,0.012614403
14/09/2010,38.6,-0.021781771
13/09/2010,39.45,0.014296899
10/09/2010,38.89,-0.013028668
09/09/2010,39.4,0.008154989
08/09/2010,39.08,0.00590275
07/09/2010,38.85,-0.046274285
03/09/2010,40.69,0.029175489
02/09/2010,39.52,0.012476292
01/09/2010,39.03,0.030171339
31/08/2010,37.87,0.006091927
30/08/2010,37.64,-0.015029947
27/08/2010,38.21,0.026519719
26/08/2010,37.21,0.002421634
25/08/2010,37.12,-0.005641385
24/08/2010,37.33,-0.014625975
23/08/2010,37.88,0.002643406
20/08/2010,37.78,0.00450989
19/08/2010,37.61,-0.037828953
18/08/2010,39.06,-0.00153492
17/08/2010,39.12,0.004868684
16/08/2010,38.93,0.002829584
13/08/2010,38.82,0.005424267
12/08/2010,38.61,-0.031862005
11/08/2010,39.86,-0.039838069
10/08/2010,41.48,0.00507554
09/08/2010,41.27,0.008516903
06/08/2010,40.92,-0.006090895
05/08/2010,41.17,-0.011351408
04/08/2010,41.64,-0.006940317
03/08/2010,41.93,-0.020069142
02/08/2010,42.78,0.010574649
30/07/2010,42.33,-0.002123895
29/07/2010,42.42,0.015441571
28/07/2010,41.77,0.005280857
27/07/2010,41.55,0.00240964
26/07/2010,41.45,0.014825888
23/07/2010,40.84,-0.029910575
22/07/2010,42.08,0.048445642
21/07/2010,40.09,-0.03360218
20/07/2010,41.46,0.011400972
19/07/2010,40.99,-0.011400972
16/07/2010,41.46,-0.042499314
15/07/2010,43.26,-0.028934699
14/07/2010,44.53,-0.01049937
13/07/2010,45,0.029772158
12/07/2010,43.68,0
09/07/2010,43.68,0.020819628
08/07/2010,42.78,0.016260521
07/07/2010,42.09,0.061738927
06/07/2010,39.57,0.003544308
02/07/2010,39.43,-0.003796992
01/07/2010,39.58,-0.018027529
30/06/2010,40.3,-0.012820688
29/06/2010,40.82,-0.050398725
28/06/2010,42.93,-0.011809793
25/06/2010,43.44,0.015543753
24/06/2010,42.77,-0.010929071
23/06/2010,43.24,-0.00943729
22/06/2010,43.65,0.007358047
21/06/2010,43.33,0.016052456
18/06/2010,42.64,0.006352215
17/06/2010,42.37,-0.003063511
16/06/2010,42.5,-0.000705633
15/06/2010,42.53,0.049895878
14/06/2010,40.46,0.004955412
11/06/2010,40.26,0.004730496
10/06/2010,40.07,0.052515588
09/06/2010,38.02,-0.025705686
08/06/2010,39.01,0.013159782
07/06/2010,38.5,-0.020820698
04/06/2010,39.31,-0.046716569
03/06/2010,41.19,-0.013503943
02/06/2010,41.75,0.030891426
01/06/2010,40.48,-0.020054475
28/05/2010,41.3,-0.02179466
27/05/2010,42.21,0.046057583
26/05/2010,40.31,-0.008399259
25/05/2010,40.65,-0.006620105
24/05/2010,40.92,-0.021516604
21/05/2010,41.81,0.011546917
20/05/2010,41.33,-0.025087924
19/05/2010,42.38,0.0192978
18/05/2010,41.57,-0.024710214
17/05/2010,42.61,-0.003514119
14/05/2010,42.76,-0.049057401
13/05/2010,44.91,-0.037154623
12/05/2010,46.61,0.040053499
11/05/2010,44.78,0.013036822
10/05/2010,44.2,0.047727381
07/05/2010,42.14,-0.022989518
06/05/2010,43.12,-0.025642431
05/05/2010,44.24,-0.014585696
04/05/2010,44.89,-0.027248445
03/05/2010,46.13,0.060773668
30/04/2010,43.41,-0.033079591
29/04/2010,44.87,0.022538705
28/04/2010,43.87,0.013309054
27/04/2010,43.29,-0.04405999
26/04/2010,45.24,-0.032404705
23/04/2010,46.73,0.025575733
22/04/2010,45.55,0.017942668
21/04/2010,44.74,0.003582628
20/04/2010,44.58,0.017423226
19/04/2010,43.81,0.007331075
16/04/2010,43.49,-0.037459253
15/04/2010,45.15,-0.019954615
14/04/2010,46.06,0.024394133
13/04/2010,44.95,-0.00510375
12/04/2010,45.18,0.029651768
09/04/2010,43.86,-0.002959592
08/04/2010,43.99,0.019279918
07/04/2010,43.15,-0.002546003
06/04/2010,43.26,0.002546003
05/04/2010,43.15,0.037303664
01/04/2010,41.57,0.003856356
31/03/2010,41.41,-0.012240642
30/03/2010,41.92,-0.017264234
29/03/2010,42.65,0.017264234
26/03/2010,41.92,-0.003096346
25/03/2010,42.05,0.018965879
24/03/2010,41.26,0.008518976
23/03/2010,40.91,0.00736019
22/03/2010,40.61,0.020901482
19/03/2010,39.77,-0.026549134
18/03/2010,40.84,0.014551989
17/03/2010,40.25,-0.003472226
16/03/2010,40.39,0.010202901
15/03/2010,39.98,0.002253663
12/03/2010,39.89,0.002007529
11/03/2010,39.81,0.018251457
10/03/2010,39.09,0.011061206
09/03/2010,38.66,0.021174494
08/03/2010,37.85,-0.002374985
05/03/2010,37.94,0.029421753
04/03/2010,36.84,-0.02466613
03/03/2010,37.76,-0.005809364
02/03/2010,37.98,0.015923903
01/03/2010,37.38,-0.009849674
26/02/2010,37.75,0.010117232
25/02/2010,37.37,-0.007199071
24/02/2010,37.64,0.01633892
23/02/2010,37.03,-0.033199172
22/02/2010,38.28,0.012883049
19/02/2010,37.79,0.012247224
18/02/2010,37.33,0.012941674
17/02/2010,36.85,0.002989539
16/02/2010,36.74,0.044525997
12/02/2010,35.14,-0.01412852
11/02/2010,35.64,0.002247192
10/02/2010,35.56,0.006488949
09/02/2010,35.33,0.020012103
08/02/2010,34.63,-0.020860879
05/02/2010,35.36,0.011662769
04/02/2010,34.95,-0.044762718
03/02/2010,36.55,-0.023791336
02/02/2010,37.43,0.017518303
01/02/2010,36.78,-0.002172733
29/01/2010,36.86,0.003260872
28/01/2010,36.74,0.005184894
27/01/2010,36.55,0.037351053
26/01/2010,35.21,-0.025239702
25/01/2010,36.11,-0.038570778
22/01/2010,37.53,-0.129058307
21/01/2010,42.7,-0.007466204
20/01/2010,43.02,0.000232477
19/01/2010,43.01,0.044694865
15/01/2010,41.13,-0.013043663
14/01/2010,41.67,-0.010741242
13/01/2010,42.12,0.00619197
12/01/2010,41.86,0.003829588
11/01/2010,41.7,-0.018061327
08/01/2010,42.46,-0.008676335
07/01/2010,42.83,0.048311642
06/01/2010,40.81,0.005405419
05/01/2010,40.59,0.038678855
04/01/2010,39.05,0.018349139
31/12/2009,38.34,0.002350177
30/12/2009,38.25,-0.006774388
29/12/2009,38.51,-0.000778715
28/12/2009,38.54,-0.009040485
24/12/2009,38.89,0.0171166
23/12/2009,38.23,-0.008854225
22/12/2009,38.57,-0.015181045
21/12/2009,39.16,-0.008644854
18/12/2009,39.5,0.024344572
17/12/2009,38.55,-0.041910896
16/12/2009,40.2,0.002740069
15/12/2009,40.09,-0.023663909
14/12/2009,41.05,0.015961051
11/12/2009,40.4,0.042473523
10/12/2009,38.72,0.002844952
09/12/2009,38.61,0.02650726
08/12/2009,37.6,0.003463438
07/12/2009,37.47,-0.011938065
04/12/2009,37.92,0.026725268
03/12/2009,36.92,-0.038001118
02/12/2009,38.35,0.006802747
01/12/2009,38.09,-0.00706347
30/11/2009,38.36,0.029631798
27/11/2009,37.24,-0.040005335
25/11/2009,38.76,0.018487703
24/11/2009,38.05,0.000788747
23/11/2009,38.02,0.008452243
20/11/2009,37.7,-0.016833643
19/11/2009,38.34,-0.053572906
18/11/2009,40.45,-0.001235331
17/11/2009,40.5,0.015176308
16/11/2009,39.89,0.027705419
13/11/2009,38.8,0.011144342
12/11/2009,38.37,-0.032562805
11/11/2009,39.64,-0.001260557
10/11/2009,39.69,-0.002265007
09/11/2009,39.78,0.054500252
06/11/2009,37.67,-0.020754718
05/11/2009,38.46,0.033578832
04/11/2009,37.19,-0.006432614
03/11/2009,37.43,-0.022193778
02/11/2009,38.27,0.044618059
30/10/2009,36.6,-0.063513406
29/10/2009,39,0.042158357
28/10/2009,37.39,-0.058939834
27/10/2009,39.66,0.004548909
26/10/2009,39.48,-0.036557596
23/10/2009,40.95,0.066118931
22/10/2009,38.33,0.045365303
21/10/2009,36.63,-0.007343974
20/10/2009,36.9,-0.010245439
19/10/2009,37.28,0.025262786
16/10/2009,36.35,-0.047544875
15/10/2009,38.12,-0.031756896
14/10/2009,39.35,0.029922274
13/10/2009,38.19,-0.003137257
12/10/2009,38.31,0.018440986
09/10/2009,37.61,0.00372936
08/10/2009,37.47,0.014245638
07/10/2009,36.94,0.026887765
06/10/2009,35.96,0.000834608
05/10/2009,35.93,0.079323975
02/10/2009,33.19,-0.013467209
01/10/2009,33.64,-0.060274837
30/09/2009,35.73,0.012391034
29/09/2009,35.29,-0.039177117
28/09/2009,36.7,0.043436672
25/09/2009,35.14,-0.018887101
24/09/2009,35.81,-0.013590557
23/09/2009,36.3,-0.025297147
22/09/2009,37.23,0.025572667
21/09/2009,36.29,-0.032798712
18/09/2009,37.5,-0.014560151
17/09/2009,38.05,-0.024660562
16/09/2009,39,0.041356325
15/09/2009,37.42,-0.023766632
14/09/2009,38.32,0.008912248
11/09/2009,37.98,-0.004990161
10/09/2009,38.17,0.018509254
09/09/2009,37.47,0.055699487
08/09/2009,35.44,0.005943133
04/09/2009,35.23,0.010557952
03/09/2009,34.86,0.015029185
02/09/2009,34.34,-0.020464758
01/09/2009,35.05,-0.061949581
31/08/2009,37.29,0.015131334
28/08/2009,36.73,0.002726283
27/08/2009,36.63,0.003829326
26/08/2009,36.49,0.003293991
25/08/2009,36.37,-0.002197199
24/08/2009,36.45,-0.000822707
21/08/2009,36.48,0.040273899
20/08/2009,35.04,0.016691035
19/08/2009,34.46,-0.022666298
18/08/2009,35.25,0.034341854
17/08/2009,34.06,-0.029507492
14/08/2009,35.08,-0.006251796
13/08/2009,35.3,0.043718063
12/08/2009,33.79,0.030956642
11/08/2009,32.76,-0.033616611
10/08/2009,33.88,-0.007058853
07/08/2009,34.12,0.058849381
06/08/2009,32.17,0.022635358
05/08/2009,31.45,-0.001588563
04/08/2009,31.5,0.003498175
03/08/2009,31.39,0.022226716
31/07/2009,30.7,0.009491153
30/07/2009,30.41,0.023287812
29/07/2009,29.71,0.001010271
28/07/2009,29.68,-0.004705891
27/07/2009,29.82,-0.008348688
24/07/2009,30.07,0.077413421
23/07/2009,27.83,0.050102559
22/07/2009,26.47,0.006062921
21/07/2009,26.31,-0.015088932
20/07/2009,26.71,0.007893294
17/07/2009,26.5,-0.015724772
16/07/2009,26.92,0.040945826
15/07/2009,25.84,0.111658255
14/07/2009,23.11,0.055606942
13/07/2009,21.86,0.057912156
10/07/2009,20.63,-0.027254855
09/07/2009,21.2,0.030167478
08/07/2009,20.57,0.004873304
07/07/2009,20.47,-0.024609203
06/07/2009,20.98,0.009097501
02/07/2009,20.79,-0.050643733
01/07/2009,21.87,-0.000457143
30/06/2009,21.88,-0.022594725
29/06/2009,22.38,0.019856248
26/06/2009,21.94,-0.009977407
25/06/2009,22.16,0.042402666
24/06/2009,21.24,0.003773589
23/06/2009,21.16,0.034129725
22/06/2009,20.45,-0.087948183
19/06/2009,22.33,0.001792918
18/06/2009,22.29,-0.008487878
17/06/2009,22.48,-0.029368756
16/06/2009,23.15,-0.010741242
15/06/2009,23.4,-0.022814678
12/06/2009,23.94,-0.026789156
11/06/2009,24.59,0.014748321
10/06/2009,24.23,0.007456538
09/06/2009,24.05,0.025691032
08/06/2009,23.44,-0.028182727
05/06/2009,24.11,-0.036249133
04/06/2009,25,0.044579043
03/06/2009,23.91,-0.022333434
02/06/2009,24.45,-0.015825041
01/06/2009,24.84,0.016234123
29/05/2009,24.44,0.049056157
28/05/2009,23.27,0.04302683
27/05/2009,22.29,-0.015580106
26/05/2009,22.64,0.032318791
22/05/2009,21.92,-0.045046635
21/05/2009,22.93,-0.007819327
20/05/2009,23.11,-0.074602379
19/05/2009,24.9,-0.045533768
18/05/2009,26.06,0.060097132
15/05/2009,24.54,-0.001628665
14/05/2009,24.58,0.025547331
13/05/2009,23.96,-0.061900445
12/05/2009,25.49,-0.061247509
11/05/2009,27.1,-0.145361509
08/05/2009,31.34,0.169639079
07/05/2009,26.45,0.166641728
06/05/2009,22.39,0.139739611
05/05/2009,19.47,-0.042238556
04/05/2009,20.31,0.158097404
01/05/2009,17.34,0.035214906
30/04/2009,16.74,-0.043256305
29/04/2009,17.48,0.077281459
28/04/2009,16.18,-0.034025153
27/04/2009,16.74,-0.127689992
24/04/2009,19.02,0.116403861
23/04/2009,16.93,0.163248844
22/04/2009,14.38,-0.045539639
21/04/2009,15.05,0.117616936
20/04/2009,13.38,-0.288242454
17/04/2009,17.85,-0.000560067
16/04/2009,17.86,0.030701672
15/04/2009,17.32,0.014539366
14/04/2009,17.07,-0.11810844
13/04/2009,19.21,0.095518426
09/04/2009,17.46,0.234519583
08/04/2009,13.81,0.075166852
07/04/2009,12.81,-0.000780336
06/04/2009,12.82,-0.075110367
03/04/2009,13.82,0.050455805
02/04/2009,13.14,0.013022015
01/04/2009,12.97,0.057929721
31/03/2009,12.24,0.075491533
30/03/2009,11.35,-0.226134668
27/03/2009,14.23,-0.039950216
26/03/2009,14.81,0.023916412
25/03/2009,14.46,0.082870584
24/03/2009,13.31,-0.023023668
23/03/2009,13.62,0.183203002
20/03/2009,11.34,-0.081262964
19/03/2009,12.3,-0.14575315
18/03/2009,14.23,0.062339021
17/03/2009,13.37,0.061700369
16/03/2009,12.57,0.000795862
13/03/2009,12.56,-0.057998471
12/03/2009,13.31,0.207119359
11/03/2009,10.82,0.073823639
10/03/2009,10.05,0.140807265
09/03/2009,8.73,0.049305761
06/03/2009,8.31,-0.07865324
05/03/2009,8.99,-0.15048913
04/03/2009,10.45,0.024214258
03/03/2009,10.2,0.009852296
02/03/2009,10.1,-0.176529236
27/02/2009,12.05,-0.074345051
26/02/2009,12.98,0.056252453
25/02/2009,12.27,0.081469969
24/02/2009,11.31,0.214121596
23/02/2009,9.13,-0.092018899
20/02/2009,10.01,0.101925419
19/02/2009,9.04,-0.191680282
18/02/2009,10.95,0.077838138
17/02/2009,10.13,-0.178530239
13/02/2009,12.11,-0.013940365
12/02/2009,12.28,-0.095458229
11/02/2009,13.51,0.050086341
10/02/2009,12.85,-0.151367488
09/02/2009,14.95,0.03056265
06/02/2009,14.5,0.020202707
05/02/2009,14.21,-0.022269535
04/02/2009,14.53,-0.031167835
03/02/2009,14.99,-0.115779696
02/02/2009,16.83,0.060624622
30/01/2009,15.84,-0.06299851
29/01/2009,16.87,-0.185083989
28/01/2009,20.3,0.125820173
27/01/2009,17.9,-0.036746663
26/01/2009,18.57,-0.039593453
23/01/2009,19.32,-0.127170626
22/01/2009,21.94,-0.045442117
21/01/2009,22.96,0.00174368
20/01/2009,22.92,-0.050201949
16/01/2009,24.1,-0.055289448
15/01/2009,25.47,-0.004309507
14/01/2009,25.58,-0.088248558
13/01/2009,27.94,0.029050699
12/01/2009,27.14,-0.077602229
09/01/2009,29.33,-0.053115704
08/01/2009,30.93,-0.02395898
07/01/2009,31.68,-0.07478415
06/01/2009,34.14,0.032750769
05/01/2009,33.04,
