Date,Close,FFIV
28/01/2011,109.58,-0.012334639
27/01/2011,110.94,0.019386273
26/01/2011,108.81,0.011833364
25/01/2011,107.53,0.009061672
24/01/2011,106.56,-0.031499395
21/01/2011,109.97,0.007484518
20/01/2011,109.15,-0.240166862
19/01/2011,138.78,-0.021386615
18/01/2011,141.78,-0.016716598
14/01/2011,144.17,0.001527142
13/01/2011,143.95,0.009352385
12/01/2011,142.61,-0.000280446
11/01/2011,142.65,-0.000280367
10/01/2011,142.69,0.030887739
07/01/2011,138.35,0.002025903
06/01/2011,138.07,0.005665326
05/01/2011,137.29,0.038763392
04/01/2011,132.07,-0.016967374
03/01/2011,134.33,0.031534996
31/12/2010,130.16,-0.017138706
30/12/2010,132.41,-0.009545715
29/12/2010,133.68,0.002246687
28/12/2010,133.38,-0.011331566
27/12/2010,134.9,-0.005175612
23/12/2010,135.6,-0.00419473
22/12/2010,136.17,-0.003445625
21/12/2010,136.64,0.007640355
20/12/2010,135.6,-0.003019037
17/12/2010,136.01,0.014366361
16/12/2010,134.07,0.027908788
15/12/2010,130.38,-0.024771179
14/12/2010,133.65,-0.039681052
13/12/2010,139.06,-0.028568308
10/12/2010,143.09,0.029575575
09/12/2010,138.92,0.012677195
08/12/2010,137.17,-0.003202565
07/12/2010,137.61,-0.015789233
06/12/2010,139.8,0.003726534
03/12/2010,139.28,0.015411078
02/12/2010,137.15,-0.013110905
01/12/2010,138.96,0.052293704
30/11/2010,131.88,-0.017289764
29/11/2010,134.18,-0.006388849
26/11/2010,135.04,0.018611098
24/11/2010,132.55,0.026062846
23/11/2010,129.14,-0.021374392
22/11/2010,131.93,0.07261063
19/11/2010,122.69,0.017928112
18/11/2010,120.51,0.046713656
17/11/2010,115.01,-0.008139983
16/11/2010,115.95,-0.03057563
15/11/2010,119.55,-0.035417202
12/11/2010,123.86,0.001292616
11/11/2010,123.7,0.006569633
10/11/2010,122.89,0.020304014
09/11/2010,120.42,-0.019734237
08/11/2010,122.82,-0.001464486
05/11/2010,123,0.017303314
04/11/2010,120.89,-0.016652696
03/11/2010,122.92,0.046372815
02/11/2010,117.35,0.008386152
01/11/2010,116.37,-0.011364244
29/10/2010,117.7,0.007847191
28/10/2010,116.78,-0.00682713
27/10/2010,117.58,0.136865987
26/10/2010,102.54,0.016817036
25/10/2010,100.83,0.023887125
22/10/2010,98.45,0.058886671
21/10/2010,92.82,0.009634716
20/10/2010,91.93,0.010277808
19/10/2010,90.99,-0.023676171
18/10/2010,93.17,-0.04234493
15/10/2010,97.2,0.015970473
14/10/2010,95.66,-0.011226729
13/10/2010,96.74,0.01174955
12/10/2010,95.61,0.047441842
11/10/2010,91.18,-0.037772823
08/10/2010,94.69,-0.044309412
07/10/2010,98.98,0.014655259
06/10/2010,97.54,-0.133762041
05/10/2010,111.5,0.051623771
04/10/2010,105.89,0.024860253
01/10/2010,103.29,-0.005021739
30/09/2010,103.81,-0.005763151
29/09/2010,104.41,0.0033578
28/09/2010,104.06,0.008008147
27/09/2010,103.23,0.001551139
24/09/2010,103.07,0.005643136
23/09/2010,102.49,0.019707013
22/09/2010,100.49,-0.0283533
21/09/2010,103.38,-0.012114368
20/09/2010,104.64,0.03560341
17/09/2010,100.98,0.004565765
16/09/2010,100.52,0.01382372
15/09/2010,99.14,0.004853397
14/09/2010,98.66,-0.00212626
13/09/2010,98.87,0.048916601
10/09/2010,94.15,-0.016642474
09/09/2010,95.73,-0.006559449
08/09/2010,96.36,0.029915861
07/09/2010,93.52,-0.002989539
03/09/2010,93.8,0.029097288
02/09/2010,91.11,0.004069293
01/09/2010,90.74,0.037159801
31/08/2010,87.43,-0.020490896
30/08/2010,89.24,0.002468306
27/08/2010,89.02,0.015395369
26/08/2010,87.66,0.008822744
25/08/2010,86.89,0.007161038
24/08/2010,86.27,-0.034183572
23/08/2010,89.27,-0.019633485
20/08/2010,91.04,0.02570092
19/08/2010,88.73,-0.001464047
18/08/2010,88.86,0.010748534
17/08/2010,87.91,0.046807147
16/08/2010,83.89,0.000119211
13/08/2010,83.88,0.013321529
12/08/2010,82.77,-0.047771333
11/08/2010,86.82,-0.060448447
10/08/2010,92.23,0.008930576
09/08/2010,91.41,0.032578344
06/08/2010,88.48,-0.005297876
05/08/2010,88.95,-0.009733254
04/08/2010,89.82,0.013788683
03/08/2010,88.59,-0.000112873
02/08/2010,88.6,0.00872873
30/07/2010,87.83,0.014911953
29/07/2010,86.53,0.008705296
28/07/2010,85.78,-0.003607382
27/07/2010,86.09,-0.016016935
26/07/2010,87.48,0.003091193
23/07/2010,87.21,0.044670694
22/07/2010,83.4,0.131683153
21/07/2010,73.11,-0.049109267
20/07/2010,76.79,0.007057008
19/07/2010,76.25,-0.001572533
16/07/2010,76.37,-0.030053207
15/07/2010,78.7,0.010602386
14/07/2010,77.87,0.013055184
13/07/2010,76.86,0.002475088
12/07/2010,76.67,0.01896041
09/07/2010,75.23,-0.003979841
08/07/2010,75.53,0.005443093
07/07/2010,75.12,0.06859359
06/07/2010,70.14,0.021472112
02/07/2010,68.65,-0.013743435
01/07/2010,69.6,0.014909446
30/06/2010,68.57,-0.007554881
29/06/2010,69.09,-0.062011449
28/06/2010,73.51,0.022284278
25/06/2010,71.89,-0.00125113
24/06/2010,71.98,-0.03252986
23/06/2010,74.36,0.016132662
22/06/2010,73.17,-0.014248155
21/06/2010,74.22,0.005539432
18/06/2010,73.81,0.005297846
17/06/2010,73.42,-0.017149836
16/06/2010,74.69,0.023297817
15/06/2010,72.97,0.03486131
14/06/2010,70.47,0.007406386
11/06/2010,69.95,0.026803488
10/06/2010,68.1,0.019124443
09/06/2010,66.81,-0.000299312
08/06/2010,66.83,-0.003286528
07/06/2010,67.05,-0.028812812
04/06/2010,69.01,-0.041858987
03/06/2010,71.96,0.037954145
02/06/2010,69.28,0.022184214
01/06/2010,67.76,-0.0372264
28/05/2010,70.33,-0.040270157
27/05/2010,73.22,0.063864979
26/05/2010,68.69,0.001456877
25/05/2010,68.59,0.018689382
24/05/2010,67.32,0.006258402
21/05/2010,66.9,0.032974195
20/05/2010,64.73,-0.05879636
19/05/2010,68.65,-0.003199537
18/05/2010,68.87,-0.010687566
17/05/2010,69.61,-0.005587007
14/05/2010,70,-0.009808878
13/05/2010,70.69,-0.030098412
12/05/2010,72.85,0.0429118
11/05/2010,69.79,0.017635612
10/05/2010,68.57,0.079495971
07/05/2010,63.33,-0.037348418
06/05/2010,65.74,-0.051726726
05/05/2010,69.23,-0.001443418
04/05/2010,69.33,-0.02492829
03/05/2010,71.08,0.037994678
30/04/2010,68.43,-0.028239883
29/04/2010,70.39,0.011717768
28/04/2010,69.57,-0.000574795
27/04/2010,69.61,-0.011427063
26/04/2010,70.41,-0.012280485
23/04/2010,71.28,-0.007129407
22/04/2010,71.79,0.069649764
21/04/2010,66.96,0.015046928
20/04/2010,65.96,0.003036747
19/04/2010,65.76,-0.007423714
16/04/2010,66.25,-0.013195573
15/04/2010,67.13,-0.003123376
14/04/2010,67.34,0.032141582
13/04/2010,65.21,0.01888601
12/04/2010,63.99,-0.011961308
09/04/2010,64.76,0.013055827
08/04/2010,63.92,-0.009962723
07/04/2010,64.56,-0.008636698
06/04/2010,65.12,-0.002607164
05/04/2010,65.29,0.049448981
01/04/2010,62.14,0.008241139
31/03/2010,61.63,-0.013537677
30/03/2010,62.47,-0.002398274
29/03/2010,62.62,0.00095862
26/03/2010,62.56,-0.001437585
25/03/2010,62.65,-0.02116314
24/03/2010,63.99,0.006113351
23/03/2010,63.6,0.012976919
22/03/2010,62.78,0.016542576
19/03/2010,61.75,-0.040621165
18/03/2010,64.31,-0.004499271
17/03/2010,64.6,0.032887867
16/03/2010,62.51,-0.008918677
15/03/2010,63.07,-0.000475549
12/03/2010,63.1,-0.010091539
11/03/2010,63.74,0.016929445
10/03/2010,62.67,0.016247442
09/03/2010,61.66,0.012730709
08/03/2010,60.88,-0.00556922
05/03/2010,61.22,0.008530235
04/03/2010,60.7,-0.010162356
03/03/2010,61.32,0.026941552
02/03/2010,59.69,0.02442041
01/03/2010,58.25,0.042970223
26/02/2010,55.8,0.007735939
25/02/2010,55.37,-0.003605556
24/02/2010,55.57,0.022566927
23/02/2010,54.33,-0.010436788
22/02/2010,54.9,-0.000728332
19/02/2010,54.94,0.004743669
18/02/2010,54.68,0.016782321
17/02/2010,53.77,0.003726481
16/02/2010,53.57,0.004115232
12/02/2010,53.35,-0.006725226
11/02/2010,53.71,0.072376519
10/02/2010,49.96,-0.005787862
09/02/2010,50.25,0.035034463
08/02/2010,48.52,0.001856628
05/02/2010,48.43,0.001446431
04/02/2010,48.36,-0.042507917
03/02/2010,50.46,-0.000396275
02/02/2010,50.48,0.001784476
01/02/2010,50.39,0.019235215
29/01/2010,49.43,-0.025762783
28/01/2010,50.72,-0.017782589
27/01/2010,51.63,-0.014612835
26/01/2010,52.39,-0.020592019
25/01/2010,53.48,0.022693863
22/01/2010,52.28,-0.043603127
21/01/2010,54.61,0.029736441
20/01/2010,53.01,0.012910755
19/01/2010,52.33,0.018126219
15/01/2010,51.39,-0.014488808
14/01/2010,52.14,-0.004783325
13/01/2010,52.39,0.026498021
12/01/2010,51.02,-0.027642622
11/01/2010,52.45,-0.009676577
08/01/2010,52.96,0.013879869
07/01/2010,52.23,-0.010096285
06/01/2010,52.76,0.004559278
05/01/2010,52.52,-0.027419558
04/01/2010,53.98,0.018887892
31/12/2009,52.97,0
30/12/2009,52.97,0.017328816
29/12/2009,52.06,-0.005363998
28/12/2009,52.34,-0.002099438
24/12/2009,52.45,-0.002665653
23/12/2009,52.59,0.004383047
22/12/2009,52.36,0.009980889
21/12/2009,51.84,0.037139547
18/12/2009,49.95,-0.00140042
17/12/2009,50.02,-0.005780939
16/12/2009,50.31,-0.014013848
15/12/2009,51.02,-0.009558251
14/12/2009,51.51,0.028753458
11/12/2009,50.05,-0.048932868
10/12/2009,52.56,0.009174376
09/12/2009,52.08,0.015090246
08/12/2009,51.3,-0.008153802
07/12/2009,51.72,0.021102776
04/12/2009,50.64,0.029254741
03/12/2009,49.18,0.000203355
02/12/2009,49.17,0.000610314
01/12/2009,49.14,0.043887671
30/11/2009,47.03,-0.014774435
27/11/2009,47.73,-0.015178584
25/11/2009,48.46,0.0089129
24/11/2009,48.03,-0.004984434
23/11/2009,48.27,0.028579377
20/11/2009,46.91,-0.030648914
19/11/2009,48.37,-0.019044294
18/11/2009,49.3,-0.009287367
17/11/2009,49.76,-0.002408672
16/11/2009,49.88,0.012507728
13/11/2009,49.26,0.04102502
12/11/2009,47.28,-0.011565685
11/11/2009,47.83,0.010931368
10/11/2009,47.31,-0.011976191
09/11/2009,47.88,0.016000341
06/11/2009,47.12,-0.001484466
05/11/2009,47.19,0.039992361
04/11/2009,45.34,-0.009220702
03/11/2009,45.76,0.021425447
02/11/2009,44.79,-0.002230153
30/10/2009,44.89,-0.035022183
29/10/2009,46.49,0.025047591
28/10/2009,45.34,-0.014016874
27/10/2009,45.98,-0.03609575
26/10/2009,47.67,-0.011471604
23/10/2009,48.22,0.004572862
22/10/2009,48,0.144784953
21/10/2009,41.53,-0.014344018
20/10/2009,42.13,-0.019276572
19/10/2009,42.95,0.007478418
16/10/2009,42.63,-0.022040099
15/10/2009,43.58,-0.008226737
14/10/2009,43.94,0.029797793
13/10/2009,42.65,0.023005876
12/10/2009,41.68,0.009401058
09/10/2009,41.29,0.015375532
08/10/2009,40.66,0.000738098
07/10/2009,40.63,0.015627256
06/10/2009,40,0.01892801
05/10/2009,39.25,0.017217437
02/10/2009,38.58,0.000777907
01/10/2009,38.55,-0.027630307
30/09/2009,39.63,0.02918794
29/09/2009,38.49,-0.019043293
28/09/2009,39.23,0.018783519
25/09/2009,38.5,0.002861232
24/09/2009,38.39,-0.015508194
23/09/2009,38.99,-0.008428092
22/09/2009,39.32,0.002546475
21/09/2009,39.22,0.008449673
18/09/2009,38.89,0.006190373
17/09/2009,38.65,-0.003615706
16/09/2009,38.79,-0.006936444
15/09/2009,39.06,0.000768344
14/09/2009,39.03,0.001538462
11/09/2009,38.97,-0.011734829
10/09/2009,39.43,0.015076304
09/09/2009,38.84,0.035643186
08/09/2009,37.48,0.004814131
04/09/2009,37.3,0.005915586
03/09/2009,37.08,0.045518822
02/09/2009,35.43,0.042670065
01/09/2009,33.95,-0.01607047
31/08/2009,34.5,-0.018096142
28/08/2009,35.13,0.019256235
27/08/2009,34.46,0.011969199
26/08/2009,34.05,-0.005564519
25/08/2009,34.24,0.000876552
24/08/2009,34.21,-0.023401328
21/08/2009,35.02,-0.015302084
20/08/2009,35.56,0.013305221
19/08/2009,35.09,0.004283885
18/08/2009,34.94,0.01557574
17/08/2009,34.4,-0.041565904
14/08/2009,35.86,-0.010816913
13/08/2009,36.25,-0.014514838
12/08/2009,36.78,0.013687594
11/08/2009,36.28,0.009694024
10/08/2009,35.93,-0.023653468
07/08/2009,36.79,0.005997837
06/08/2009,36.57,-0.024845999
05/08/2009,37.49,-0.014038106
04/08/2009,38.02,0.00263366
03/08/2009,37.92,0.021322769
31/07/2009,37.12,-0.006979894
30/07/2009,37.38,-0.009584738
29/07/2009,37.74,0.031765793
28/07/2009,36.56,-0.014931728
27/07/2009,37.11,-0.010187756
24/07/2009,37.49,-0.000799893
23/07/2009,37.52,0.046088593
22/07/2009,35.83,-0.034022486
21/07/2009,37.07,0.000809607
20/07/2009,37.04,0.036287654
17/07/2009,35.72,-0.002237137
16/07/2009,35.8,0.020601829
15/07/2009,35.07,0.022492298
14/07/2009,34.29,0.0035057
13/07/2009,34.17,0.019205791
10/07/2009,33.52,0.014726036
09/07/2009,33.03,-0.010241053
08/07/2009,33.37,0.025187191
07/07/2009,32.54,-0.044478485
06/07/2009,34.02,0.003533573
02/07/2009,33.9,-0.023612815
01/07/2009,34.71,0.002885172
30/06/2009,34.61,-0.009775811
29/06/2009,34.95,-0.021512293
26/06/2009,35.71,0.044668176
25/06/2009,34.15,0.025505534
24/06/2009,33.29,0.000300436
23/06/2009,33.28,0.014223269
22/06/2009,32.81,-0.040614719
19/06/2009,34.17,0.002050682
18/06/2009,34.1,-0.018306482
17/06/2009,34.73,0.020361378
16/06/2009,34.03,-0.012846892
15/06/2009,34.47,-0.018681388
12/06/2009,35.12,-0.009634532
11/06/2009,35.46,0.063448685
10/06/2009,33.28,-0.017573051
09/06/2009,33.87,0.01577179
08/06/2009,33.34,-0.017836382
05/06/2009,33.94,0.020238786
04/06/2009,33.26,0.006939234
03/06/2009,33.03,-0.009941338
02/06/2009,33.36,0.009638629
01/06/2009,33.04,0.039511312
29/05/2009,31.76,0.019393391
28/05/2009,31.15,0.036617363
27/05/2009,30.03,-0.007299302
26/05/2009,30.25,0.006633523
22/05/2009,30.05,-0.001662511
21/05/2009,30.1,0.009010573
20/05/2009,29.83,0.058677976
19/05/2009,28.13,0.044710336
18/05/2009,26.9,0.020658012
15/05/2009,26.35,0.001899336
14/05/2009,26.3,0.006102231
13/05/2009,26.14,-0.035697948
12/05/2009,27.09,-0.04086629
11/05/2009,28.22,0.008540977
08/05/2009,27.98,-0.009603488
07/05/2009,28.25,-0.028613257
06/05/2009,29.07,0.022261789
05/05/2009,28.43,-0.00351124
04/05/2009,28.53,0.02484159
01/05/2009,27.83,0.020327379
30/04/2009,27.27,-0.014561597
29/04/2009,27.67,0.025252943
28/04/2009,26.98,0.011556513
27/04/2009,26.67,-0.001124227
24/04/2009,26.7,0.035840664
23/04/2009,25.76,-0.04478927
22/04/2009,26.94,-0.008133132
21/04/2009,27.16,0.049434702
20/04/2009,25.85,-0.032352964
17/04/2009,26.7,0.00337648
16/04/2009,26.61,0.016291325
15/04/2009,26.18,-0.003051108
14/04/2009,26.26,-0.014366977
13/04/2009,26.64,-0.009712441
09/04/2009,26.9,0.092229428
08/04/2009,24.53,0.08460535
07/04/2009,22.54,-0.024108115
06/04/2009,23.09,-0.000432994
03/04/2009,23.1,0.047881486
02/04/2009,22.02,0.024363421
01/04/2009,21.49,0.025449064
31/03/2009,20.95,-0.014218249
30/03/2009,21.25,-0.045535574
27/03/2009,22.24,0.016776635
26/03/2009,21.87,0.041546232
25/03/2009,20.98,-0.004755121
24/03/2009,21.08,-0.025294089
23/03/2009,21.62,0.047842417
20/03/2009,20.61,-0.014929244
19/03/2009,20.92,0.007677581
18/03/2009,20.76,0.036296284
17/03/2009,20.02,0.039740329
16/03/2009,19.24,-0.039740329
13/03/2009,20.02,-0.028559302
12/03/2009,20.6,0.029058927
11/03/2009,20.01,0.004006014
10/03/2009,19.93,0.070678759
09/03/2009,18.57,-0.009646377
06/03/2009,18.75,-0.026317308
05/03/2009,19.25,-0.037220712
04/03/2009,19.98,0.00150263
03/03/2009,19.95,0.019742479
02/03/2009,19.56,-0.022245609
27/02/2009,20,-0.020292703
26/02/2009,20.41,-0.021808473
25/02/2009,20.86,0.026720074
24/02/2009,20.31,0.056724066
23/02/2009,19.19,-0.038839833
20/02/2009,19.95,-0.020834087
19/02/2009,20.37,-0.028075416
18/02/2009,20.95,-0.016098833
17/02/2009,21.29,-0.040953503
13/02/2009,22.18,-0.008082666
12/02/2009,22.36,0.000447327
11/02/2009,22.35,-0.019056637
10/02/2009,22.78,-0.046739482
09/02/2009,23.87,0.008836582
06/02/2009,23.66,0.028291643
05/02/2009,23,0.032253735
04/02/2009,22.27,0.012198028
03/02/2009,22,-0.005439723
02/02/2009,22.12,-0.002257847
30/01/2009,22.17,-0.03196011
29/01/2009,22.89,-0.038985447
28/01/2009,23.8,0.018232432
27/01/2009,23.37,-0.018232432
26/01/2009,23.8,0.023380449
23/01/2009,23.25,0.017354015
22/01/2009,22.85,0.037908664
21/01/2009,22,0.02252451
20/01/2009,21.51,-0.047217123
16/01/2009,22.55,-0.028417213
15/01/2009,23.2,0.041360933
14/01/2009,22.26,-0.020454248
13/01/2009,22.72,-0.021768382
12/01/2009,23.22,-0.035952276
09/01/2009,24.07,-0.00207512
08/01/2009,24.12,0.026040951
07/01/2009,23.5,0.043485112
06/01/2009,22.5,-0.012806534
05/01/2009,22.79,
