Date,Close,ATI
28/01/2011,63.67,-0.018980035
27/01/2011,64.89,-0.006145357
26/01/2011,65.29,0.111522995
25/01/2011,58.4,-0.008015733
24/01/2011,58.87,0.009901071
21/01/2011,58.29,-0.013800372
20/01/2011,59.1,-0.002366065
19/01/2011,59.24,-0.028784951
18/01/2011,60.97,0.052701362
14/01/2011,57.84,-0.007235174
13/01/2011,58.26,-0.006501306
12/01/2011,58.64,0.000170547
11/01/2011,58.63,0.058473602
10/01/2011,55.3,0.002534856
07/01/2011,55.16,-0.011535816
06/01/2011,55.8,-0.011758553
05/01/2011,56.46,0.003015523
04/01/2011,56.29,-0.022137236
03/01/2011,57.55,0.042053566
31/12/2010,55.18,-0.011173301
30/12/2010,55.8,-0.014235116
29/12/2010,56.6,0.001591372
28/12/2010,56.51,-0.013010029
27/12/2010,57.25,-0.006789129
23/12/2010,57.64,-0.014125989
22/12/2010,58.46,-0.00868608
21/12/2010,58.97,0.029077317
20/12/2010,57.28,-0.005918207
17/12/2010,57.62,0.065812038
16/12/2010,53.95,0.032975197
15/12/2010,52.2,-0.017094433
14/12/2010,53.1,-0.011608443
13/12/2010,53.72,0.006161909
10/12/2010,53.39,-0.00168429
09/12/2010,53.48,0.020592019
08/12/2010,52.39,-0.017408197
07/12/2010,53.31,-0.014340501
06/12/2010,54.08,-0.005164158
03/12/2010,54.36,-0.002388609
02/12/2010,54.49,0.026782334
01/12/2010,53.05,0.025777084
30/11/2010,51.7,0.002905571
29/11/2010,51.55,0.015837656
26/11/2010,50.74,-0.017582012
24/11/2010,51.64,0.026291489
23/11/2010,50.3,-0.011661363
22/11/2010,50.89,0.017443455
19/11/2010,50.01,0.016126131
18/11/2010,49.21,0.016390451
17/11/2010,48.41,-0.031115881
16/11/2010,49.94,-0.038881788
15/11/2010,51.92,0.012208271
12/11/2010,51.29,-0.027688752
11/11/2010,52.73,0.013940835
10/11/2010,52,0.006559931
09/11/2010,51.66,-0.044485427
08/11/2010,54.01,-0.034752883
05/11/2010,55.92,0.00484002
04/11/2010,55.65,0.051813598
03/11/2010,52.84,-0.000945805
02/11/2010,52.89,0.009307694
01/11/2010,52.4,-0.005519093
29/10/2010,52.69,0.024398482
28/10/2010,51.42,0.023812992
27/10/2010,50.21,0.025210572
26/10/2010,48.96,0.023559676
25/10/2010,47.82,0.020919939
22/10/2010,46.83,-0.003623579
21/10/2010,47,-0.018967903
20/10/2010,47.9,0.02537134
19/10/2010,46.7,-0.021815966
18/10/2010,47.73,-0.00376412
15/10/2010,47.91,-0.013681805
14/10/2010,48.57,-0.009222322
13/10/2010,49.02,0.012728564
12/10/2010,48.4,-0.006795043
11/10/2010,48.73,-0.004095848
08/10/2010,48.93,0.061097347
07/10/2010,46.03,-0.018084454
06/10/2010,46.87,-0.011877128
05/10/2010,47.43,0.042202172
04/10/2010,45.47,-0.032030438
01/10/2010,46.95,0.01070674
30/09/2010,46.45,0.002155173
29/09/2010,46.35,0.0130295
28/09/2010,45.75,-0.006318792
27/09/2010,46.04,0.004571685
24/09/2010,45.83,0.069101976
23/09/2010,42.77,-0.031756005
22/09/2010,44.15,0
21/09/2010,44.15,-0.02835961
20/09/2010,45.42,0.002424778
17/09/2010,45.31,-0.00550238
16/09/2010,45.56,-0.002192503
15/09/2010,45.66,-0.021664625
14/09/2010,46.66,-0.022253753
13/09/2010,47.71,0.045671996
10/09/2010,45.58,0.028935916
09/09/2010,44.28,-0.014350022
08/09/2010,44.92,0.020693496
07/09/2010,44,-0.020693496
03/09/2010,44.92,0.019784818
02/09/2010,44.04,0.014638871
01/09/2010,43.4,0.063740069
31/08/2010,40.72,-0.000981836
30/08/2010,40.76,-0.023998243
27/08/2010,41.75,0.034603842
26/08/2010,40.33,-0.011586473
25/08/2010,40.8,0.006639641
24/08/2010,40.53,-0.048872404
23/08/2010,42.56,-0.026433257
20/08/2010,43.7,-0.029092141
19/08/2010,44.99,-0.033442085
18/08/2010,46.52,0.00841883
17/08/2010,46.13,0.039350789
16/08/2010,44.35,0.00338792
13/08/2010,44.2,-0.010577346
12/08/2010,44.67,-0.004690126
11/08/2010,44.88,-0.078807886
10/08/2010,48.56,-0.017555054
09/08/2010,49.42,0.020648797
06/08/2010,48.41,0.015823774
05/08/2010,47.65,-0.004188488
04/08/2010,47.85,-0.004171018
03/08/2010,48.05,-0.027100817
02/08/2010,49.37,0.036300129
30/07/2010,47.61,0.009496748
29/07/2010,47.16,-0.025333711
28/07/2010,48.37,-0.073132867
27/07/2010,52.04,-0.020352581
26/07/2010,53.11,0.015368863
23/07/2010,52.3,0.045773686
22/07/2010,49.96,0.05471239
21/07/2010,47.3,-0.001267695
20/07/2010,47.36,0.046459689
19/07/2010,45.21,0.010673884
16/07/2010,44.73,-0.056499926
15/07/2010,47.33,-0.025861712
14/07/2010,48.57,-0.000205867
13/07/2010,48.58,0.037115068
12/07/2010,46.81,-0.041018514
09/07/2010,48.77,0.02008973
08/07/2010,47.8,0.025210529
07/07/2010,46.61,0.054901916
06/07/2010,44.12,0.00090703
02/07/2010,44.08,-0.00880864
01/07/2010,44.47,0.006316285
30/06/2010,44.19,-0.021270252
29/06/2010,45.14,-0.088358129
28/06/2010,49.31,-0.01808731
25/06/2010,50.21,0.028893817
24/06/2010,48.78,-0.040772793
23/06/2010,50.81,0.008102011
22/06/2010,50.4,-0.037196382
21/06/2010,52.31,0.00459859
18/06/2010,52.07,-0.010127153
17/06/2010,52.6,-0.029595717
16/06/2010,54.18,-0.014111844
15/06/2010,54.95,0.052874929
14/06/2010,52.12,0.003267035
11/06/2010,51.95,0.001926783
10/06/2010,51.85,0.060419725
09/06/2010,48.81,0.023003812
08/06/2010,47.7,0.025264055
07/06/2010,46.51,-0.03610653
04/06/2010,48.22,-0.074892756
03/06/2010,51.97,-0.014517925
02/06/2010,52.73,0.034536084
01/06/2010,50.94,-0.070849542
28/05/2010,54.68,-0.007288662
27/05/2010,55.08,0.070706134
26/05/2010,51.32,-0.014508427
25/05/2010,52.07,0.063425256
24/05/2010,48.87,-0.022859294
21/05/2010,50,0.064858572
20/05/2010,46.86,-0.087598059
19/05/2010,51.15,-0.010308367
18/05/2010,51.68,-0.012307848
17/05/2010,52.32,-0.026034294
14/05/2010,53.7,-0.037643765
13/05/2010,55.76,-0.009637769
12/05/2010,56.3,0.051760824
11/05/2010,53.46,-0.039249491
10/05/2010,55.6,0.090286847
07/05/2010,50.8,0.008103612
06/05/2010,50.39,-0.003170203
05/05/2010,50.55,-0.015896714
04/05/2010,51.36,-0.04026109
03/05/2010,53.47,0
30/04/2010,53.47,-0.005408947
29/04/2010,53.76,0.01555941
28/04/2010,52.93,-0.027393868
27/04/2010,54.4,-0.05576856
26/04/2010,57.52,0.016830692
23/04/2010,56.56,0.012811563
22/04/2010,55.84,0.012252406
21/04/2010,55.16,0.065360711
20/04/2010,51.67,0.011092845
19/04/2010,51.1,-0.021106408
16/04/2010,52.19,-0.035573526
15/04/2010,54.08,-0.021403909
14/04/2010,55.25,0.002174308
13/04/2010,55.13,-0.014585655
12/04/2010,55.94,0.00447909
09/04/2010,55.69,0.006123938
08/04/2010,55.35,0.011630151
07/04/2010,54.71,-0.016855859
06/04/2010,55.64,-0.010548055
05/04/2010,56.23,0.025760228
01/04/2010,54.8,0.01489135
31/03/2010,53.99,-0.008667643
30/03/2010,54.46,-0.023052114
29/03/2010,55.73,0.046084336
26/03/2010,53.22,0.015527674
25/03/2010,52.4,-0.033589798
24/03/2010,54.19,0.001662204
23/03/2010,54.1,0.032309347
22/03/2010,52.38,0.023371416
19/03/2010,51.17,0.005683504
18/03/2010,50.88,-0.032675696
17/03/2010,52.57,0.01978741
16/03/2010,51.54,0.021177262
15/03/2010,50.46,-0.006518542
12/03/2010,50.79,0.023708651
11/03/2010,49.6,0.002826572
10/03/2010,49.46,-0.003028164
09/03/2010,49.61,0.004039593
08/03/2010,49.41,0.014679163
05/03/2010,48.69,0.024954508
04/03/2010,47.49,0.015277191
03/03/2010,46.77,0.006865506
02/03/2010,46.45,0.021543647
01/03/2010,45.46,0.040400467
26/02/2010,43.66,0.012445425
25/02/2010,43.12,0.003019396
24/02/2010,42.99,-0.017066835
23/02/2010,43.73,-0.047558912
22/02/2010,45.86,-0.005002729
19/02/2010,46.09,0.034432887
18/02/2010,44.53,0.0112919
17/02/2010,44.03,-0.000908059
16/02/2010,44.07,0.038395095
12/02/2010,42.41,0.012814603
11/02/2010,41.87,0.033761555
10/02/2010,40.48,-0.035670408
09/02/2010,41.95,0.03025034
08/02/2010,40.7,-0.007100042
05/02/2010,40.99,0.031221565
04/02/2010,39.73,-0.082344071
03/02/2010,43.14,-0.037980688
02/02/2010,44.81,0.020972693
01/02/2010,43.88,0.071551814
29/01/2010,40.85,-0.020834087
28/01/2010,41.71,-0.024628287
27/01/2010,42.75,0.006806739
26/01/2010,42.46,-0.00984306
25/01/2010,42.88,0.014091356
22/01/2010,42.28,-0.037827924
21/01/2010,43.91,-0.040393754
20/01/2010,45.72,-0.0301617
19/01/2010,47.12,0.030380447
15/01/2010,45.71,-0.020998715
14/01/2010,46.68,-0.023709832
13/01/2010,47.8,-0.000209183
12/01/2010,47.81,-0.063609937
11/01/2010,50.95,0.002554782
08/01/2010,50.82,0.023090198
07/01/2010,49.66,0.014196142
06/01/2010,48.96,0.023977999
05/01/2010,47.8,0.010938266
04/01/2010,47.28,0.054549101
31/12/2009,44.77,-0.017491866
30/12/2009,45.56,0.01637567
29/12/2009,44.82,0.002680967
28/12/2009,44.7,-0.022781036
24/12/2009,45.73,0.033577362
23/12/2009,44.22,0.03826233
22/12/2009,42.56,-0.001877935
21/12/2009,42.64,0.04044097
18/12/2009,40.95,0.018484815
17/12/2009,40.2,0.049984907
16/12/2009,38.24,0.006295928
15/12/2009,38,0.010582109
14/12/2009,37.6,0.032984877
11/12/2009,36.38,0.020270026
10/12/2009,35.65,0.006472515
09/12/2009,35.42,0.026317308
08/12/2009,34.5,-0.014674411
07/12/2009,35.01,-0.004844004
04/12/2009,35.18,0.008850879
03/12/2009,34.87,-0.015932058
02/12/2009,35.43,0.017366985
01/12/2009,34.82,0.022949446
30/11/2009,34.03,-0.004690715
27/11/2009,34.19,-0.033365189
25/11/2009,35.35,0.011952334
24/11/2009,34.93,0.004591113
23/11/2009,34.77,0.022100347
20/11/2009,34.01,0.005011064
19/11/2009,33.84,-0.023365549
18/11/2009,34.64,-0.009481467
17/11/2009,34.97,0.017888532
16/11/2009,34.35,0.054746734
13/11/2009,32.52,0.008647367
12/11/2009,32.24,-0.034449375
11/11/2009,33.37,0.016314561
10/11/2009,32.83,-0.030300803
09/11/2009,33.84,0.037944932
06/11/2009,32.58,-0.00581486
05/11/2009,32.77,0.042387149
04/11/2009,31.41,-0.002861232
03/11/2009,31.5,0.00445435
02/11/2009,31.36,0.016072349
30/10/2009,30.86,-0.024961296
29/10/2009,31.64,0.063275097
28/10/2009,29.7,-0.05183187
27/10/2009,31.28,-0.03115909
26/10/2009,32.27,-0.052222519
23/10/2009,34,-0.008201569
22/10/2009,34.28,-0.015342608
21/10/2009,34.81,-0.087418265
20/10/2009,37.99,0.007662873
19/10/2009,37.7,0.022261882
16/10/2009,36.87,-0.055393907
15/10/2009,38.97,0.036054062
14/10/2009,37.59,0.041276563
13/10/2009,36.07,0.006955098
12/10/2009,35.82,-0.008893889
09/10/2009,36.14,0.002493421
08/10/2009,36.05,0.017347945
07/10/2009,35.43,0.005377118
06/10/2009,35.24,0.017461443
05/10/2009,34.63,0.028113125
02/10/2009,33.67,0.011650617
01/10/2009,33.28,-0.05010569
30/09/2009,34.99,-0.009953161
29/09/2009,35.34,-0.005924689
28/09/2009,35.55,0.032302365
25/09/2009,34.42,-0.000290487
24/09/2009,34.43,-0.029477023
23/09/2009,35.46,-0.008704253
22/09/2009,35.77,0.025482693
21/09/2009,34.87,0.000286821
18/09/2009,34.86,-0.011125489
17/09/2009,35.25,-0.01184447
16/09/2009,35.67,0.044133236
15/09/2009,34.13,0.01208563
14/09/2009,33.72,0.006844246
11/09/2009,33.49,0.023871809
10/09/2009,32.7,0.032005217
09/09/2009,31.67,-0.009428103
08/09/2009,31.97,0.070960936
04/09/2009,29.78,0.019325911
03/09/2009,29.21,0.019706774
02/09/2009,28.64,-0.021758759
01/09/2009,29.27,-0.036892178
31/08/2009,30.37,-0.052593075
28/08/2009,32.01,0.036263515
27/08/2009,30.87,0.08023169
26/08/2009,28.49,0.003164003
25/08/2009,28.4,-0.038340044
24/08/2009,29.51,0.008849615
21/08/2009,29.25,0.041890942
20/08/2009,28.05,0.026735696
19/08/2009,27.31,0.014754971
18/08/2009,26.91,0.02979666
17/08/2009,26.12,-0.077683938
14/08/2009,28.23,-0.03856653
13/08/2009,29.34,0.003756194
12/08/2009,29.23,0.009625375
11/08/2009,28.95,-0.030949588
10/08/2009,29.86,-0.028068542
07/08/2009,30.71,0.053163111
06/08/2009,29.12,0.022925631
05/08/2009,28.46,0.016652289
04/08/2009,27.99,-0.003922273
03/08/2009,28.1,0.036974128
31/07/2009,27.08,-0.016117565
30/07/2009,27.52,0.031748698
29/07/2009,26.66,-0.03102169
28/07/2009,27.5,-0.025135973
27/07/2009,28.2,0
24/07/2009,28.2,-0.013735028
23/07/2009,28.59,0.003152919
22/07/2009,28.5,-0.199425902
21/07/2009,34.79,-0.006589338
20/07/2009,35.02,0.04916145
17/07/2009,33.34,-0.003293909
16/07/2009,33.45,-0.001493652
15/07/2009,33.5,0.045809536
14/07/2009,32,-0.000312451
13/07/2009,32.01,0.041134446
10/07/2009,30.72,0.016079099
09/07/2009,30.23,-0.061266552
08/07/2009,32.14,-0.021241371
07/07/2009,32.83,-0.012411238
06/07/2009,33.24,-0.023194617
02/07/2009,34.02,-0.048762169
01/07/2009,35.72,0.022364697
30/06/2009,34.93,0.00430355
29/06/2009,34.78,0.006634959
26/06/2009,34.55,-0.028251273
25/06/2009,35.54,0.043416334
24/06/2009,34.03,0.004417619
23/06/2009,33.88,0.008596466
22/06/2009,33.59,-0.128607112
19/06/2009,38.2,0.024110321
18/06/2009,37.29,0.00322321
17/06/2009,37.17,-0.027856955
16/06/2009,38.22,-0.031168009
15/06/2009,39.43,-0.060281438
12/06/2009,41.88,-0.032420035
11/06/2009,43.26,0.023624067
10/06/2009,42.25,0.006649276
09/06/2009,41.97,0.051080132
08/06/2009,39.88,-0.025499587
05/06/2009,40.91,0.013535336
04/06/2009,40.36,0.053434231
03/06/2009,38.26,-0.050456562
02/06/2009,40.24,0.041350216
01/06/2009,38.61,0.086517044
29/05/2009,35.41,0.056643571
28/05/2009,33.46,0.039938245
27/05/2009,32.15,-0.107814733
26/05/2009,35.81,0.041625165
22/05/2009,34.35,0.007011422
21/05/2009,34.11,-0.074819701
20/05/2009,36.76,0.028979536
19/05/2009,35.71,0.060309634
18/05/2009,33.62,0.031422525
15/05/2009,32.58,-0.027846836
14/05/2009,33.5,0.019898154
13/05/2009,32.84,-0.125736168
12/05/2009,37.24,-0.010152371
11/05/2009,37.62,-0.01686914
08/05/2009,38.26,0.025947974
07/05/2009,37.28,-0.020706872
06/05/2009,38.06,0.025277387
05/05/2009,37.11,0.02814778
04/05/2009,36.08,0.077182795
01/05/2009,33.4,0.020263811
30/04/2009,32.73,0.042440066
29/04/2009,31.37,0.048662662
28/04/2009,29.88,-0.014618201
27/04/2009,30.32,-0.070969808
24/04/2009,32.55,0.09196708
23/04/2009,29.69,-0.016037764
22/04/2009,30.17,0.089757181
21/04/2009,27.58,0.020883705
20/04/2009,27.01,-0.088183096
17/04/2009,29.5,0.02228027
16/04/2009,28.85,0.027764918
15/04/2009,28.06,0.01761685
14/04/2009,27.57,-0.059151349
13/04/2009,29.25,0.033017769
09/04/2009,28.3,0.121588855
08/04/2009,25.06,0.023416492
07/04/2009,24.48,-0.056000336
06/04/2009,25.89,-0.008844511
03/04/2009,26.12,0.03150173
02/04/2009,25.31,0.077182322
01/04/2009,23.43,0.06616169
31/03/2009,21.93,0.010543302
30/03/2009,21.7,-0.081388841
27/03/2009,23.54,-0.046886829
26/03/2009,24.67,0.076636813
25/03/2009,22.85,0.015435808
24/03/2009,22.5,-0.006202944
23/03/2009,22.64,0.095398523
20/03/2009,20.58,-0.052531594
19/03/2009,21.69,0.025211419
18/03/2009,21.15,0.045957301
17/03/2009,20.2,-0.037886999
16/03/2009,20.98,-0.001904762
13/03/2009,21.02,0.030429781
12/03/2009,20.39,0.018312811
11/03/2009,20.02,0.002500626
10/03/2009,19.97,0.119537202
09/03/2009,17.72,0.013064656
06/03/2009,17.49,-0.014192688
05/03/2009,17.74,-0.072294443
04/03/2009,19.07,0.07004219
03/03/2009,17.78,0.006772035
02/03/2009,17.66,-0.107792437
27/02/2009,19.67,-0.014635638
26/02/2009,19.96,0.01057678
25/02/2009,19.75,-0.072261784
24/02/2009,21.23,0.067211269
23/02/2009,19.85,-0.092328868
20/02/2009,21.77,-0.022707606
19/02/2009,22.27,-0.015151805
18/02/2009,22.61,-0.001325967
17/02/2009,22.64,-0.095551076
13/02/2009,24.91,0.020686197
12/02/2009,24.4,0.023637841
11/02/2009,23.83,0.011819471
10/02/2009,23.55,-0.081511496
09/02/2009,25.55,0.001566784
06/02/2009,25.51,0.042849398
05/02/2009,24.44,0.029059745
04/02/2009,23.74,0.025166609
03/02/2009,23.15,0.057793859
02/02/2009,21.85,-0.010924096
30/01/2009,22.09,-0.05203996
29/01/2009,23.27,-0.072110768
28/01/2009,25.01,0.067394789
27/01/2009,23.38,0.049988487
26/01/2009,22.24,-0.012067186
23/01/2009,22.51,0.058073459
22/01/2009,21.24,-0.055849753
21/01/2009,22.46,-0.070475891
20/01/2009,24.1,-0.088876856
16/01/2009,26.34,0.03045138
15/01/2009,25.55,0.042372446
14/01/2009,24.49,-0.073962129
13/01/2009,26.37,0.014130462
12/01/2009,26,-0.090051623
09/01/2009,28.45,-0.0547145
08/01/2009,30.05,0.029721877
07/01/2009,29.17,-0.074303849
06/01/2009,31.42,0.09194221
05/01/2009,28.66,
