Date,Close,CNX
28/01/2011,47.93,-0.010790725
27/01/2011,48.45,-0.061437743
26/01/2011,51.52,0.026752185
25/01/2011,50.16,-0.008338345
24/01/2011,50.58,0.006943783
21/01/2011,50.23,-0.006746057
20/01/2011,50.57,0.012936791
19/01/2011,49.92,-0.025903574
18/01/2011,51.23,-0.009905879
14/01/2011,51.74,-0.043863364
13/01/2011,54.06,0.001110494
12/01/2011,54,0.017937701
11/01/2011,53.04,0.038436707
10/01/2011,51.04,0.002746715
07/01/2011,50.9,0.009276687
06/01/2011,50.43,-0.017104516
05/01/2011,51.3,0.0119621
04/01/2011,50.69,-0.00942477
03/01/2011,51.17,0.048653375
31/12/2010,48.74,-0.001435162
30/12/2010,48.81,0.00246154
29/12/2010,48.69,0.033200669
28/12/2010,47.1,0.009600074
27/12/2010,46.65,-0.002141328
23/12/2010,46.75,0.012700634
22/12/2010,46.16,0.012205906
21/12/2010,45.6,0.030504425
20/12/2010,44.23,0.030298393
17/12/2010,42.91,-0.002327748
16/12/2010,43.01,0.00770222
15/12/2010,42.68,-0.007469689
14/12/2010,43,-0.012709588
13/12/2010,43.55,-0.010052632
10/12/2010,43.99,-0.000454545
09/12/2010,44.01,0.001591814
08/12/2010,43.94,-0.017148435
07/12/2010,44.7,-0.027362696
06/12/2010,45.94,0.011383661
03/12/2010,45.42,0.02203762
02/12/2010,44.43,0.016795674
01/12/2010,43.69,0.040402459
30/11/2010,41.96,-0.019821319
29/11/2010,42.8,0.021013641
26/11/2010,41.91,-0.012802451
24/11/2010,42.45,0.020948159
23/11/2010,41.57,-0.021419191
22/11/2010,42.47,-0.002351836
19/11/2010,42.57,0.036358944
18/11/2010,41.05,0.022168396
17/11/2010,40.15,0.006998279
16/11/2010,39.87,-0.050138879
15/11/2010,41.92,-0.013741036
12/11/2010,42.5,-0.028758939
11/11/2010,43.74,0.036791111
10/11/2010,42.16,0.016984023
09/11/2010,41.45,0.018014119
08/11/2010,40.71,0.035249244
05/11/2010,39.3,0.021865823
04/11/2010,38.45,0.042503077
03/11/2010,36.85,0.004896637
02/11/2010,36.67,-0.006523535
01/11/2010,36.91,0.00407222
29/10/2010,36.76,-0.04416786
28/10/2010,38.42,0.00495761
27/10/2010,38.23,-0.015830096
26/10/2010,38.84,0.008013485
25/10/2010,38.53,-0.012893423
22/10/2010,39.03,0.008232617
21/10/2010,38.71,-0.017160109
20/10/2010,39.38,0.022599832
19/10/2010,38.5,-0.046685291
18/10/2010,40.34,0.003476537
15/10/2010,40.2,0.002490661
14/10/2010,40.1,-0.00074785
13/10/2010,40.13,0.016583295
12/10/2010,39.47,-0.003288229
11/10/2010,39.6,0.004809527
08/10/2010,39.41,0.018179991
07/10/2010,38.7,-0.015130434
06/10/2010,39.29,0.020831408
05/10/2010,38.48,0.023932766
04/10/2010,37.57,-0.019505099
01/10/2010,38.31,0.035874712
30/09/2010,36.96,0.002709295
29/09/2010,36.86,0.02249752
28/09/2010,36.04,0
27/09/2010,36.04,-0.009939342
24/09/2010,36.4,0.019978467
23/09/2010,35.68,-0.002239643
22/09/2010,35.76,0.009271031
21/09/2010,35.43,0.003675955
20/09/2010,35.3,0.013978262
17/09/2010,34.81,-0.013694936
16/09/2010,35.29,0.037239113
15/09/2010,34,-0.01169604
14/09/2010,34.4,-0.010698382
13/09/2010,34.77,0.009536266
10/09/2010,34.44,-0.001160766
09/09/2010,34.48,0.001451168
08/09/2010,34.43,0.016398611
07/09/2010,33.87,-0.010280602
03/09/2010,34.22,0.009100312
02/09/2010,33.91,0.004729539
01/09/2010,33.75,0.047013965
31/08/2010,32.2,0.009360443
30/08/2010,31.9,-0.027212564
27/08/2010,32.78,0.049080017
26/08/2010,31.21,-0.029673894
25/08/2010,32.15,-0.018795808
24/08/2010,32.76,-0.032139724
23/08/2010,33.83,-0.008242614
20/08/2010,34.11,-0.007593494
19/08/2010,34.37,-0.027265285
18/08/2010,35.32,-0.02764381
17/08/2010,36.31,0.006908968
16/08/2010,36.06,-0.007184336
13/08/2010,36.32,-0.007133089
12/08/2010,36.58,-0.001638897
11/08/2010,36.64,-0.042741548
10/08/2010,38.24,-0.01505349
09/08/2010,38.82,-0.002315709
06/08/2010,38.91,-0.000770713
05/08/2010,38.94,-0.006144413
04/08/2010,39.18,0.012843742
03/08/2010,38.68,-0.003097576
02/08/2010,38.8,0.034612789
30/07/2010,37.48,0.019125162
29/07/2010,36.77,-0.048829015
28/07/2010,38.61,0.007539357
27/07/2010,38.32,-0.022194459
26/07/2010,39.18,0.004092077
23/07/2010,39.02,-0.005112486
22/07/2010,39.22,0.040322799
21/07/2010,37.67,0.009066729
20/07/2010,37.33,0.055347917
19/07/2010,35.32,0.006533186
16/07/2010,35.09,-0.040764997
15/07/2010,36.55,-0.003277796
14/07/2010,36.67,-0.011118759
13/07/2010,37.08,0.008939515
12/07/2010,36.75,-0.009209166
09/07/2010,37.09,0.017131622
08/07/2010,36.46,0.013252541
07/07/2010,35.98,0.060728852
06/07/2010,33.86,0.012780676
02/07/2010,33.43,-0.017788788
01/07/2010,34.03,0.007965819
30/06/2010,33.76,-0.017616427
29/06/2010,34.36,-0.054924644
28/06/2010,36.3,-0.029050502
25/06/2010,37.37,0.011844015
24/06/2010,36.93,-0.017447765
23/06/2010,37.58,0.010163233
22/06/2010,37.2,-0.050325084
21/06/2010,39.12,0.000255656
18/06/2010,39.11,0.011314083
17/06/2010,38.67,-0.023512455
16/06/2010,39.59,-0.015787823
15/06/2010,40.22,0.028241917
14/06/2010,39.1,0.005642487
11/06/2010,38.88,0.007745972
10/06/2010,38.58,0.069770779
09/06/2010,35.98,-0.015444322
08/06/2010,36.54,0.055132071
07/06/2010,34.58,-0.016064603
04/06/2010,35.14,-0.076402273
03/06/2010,37.93,0.022125386
02/06/2010,37.1,0.080806701
01/06/2010,34.22,-0.063953897
28/05/2010,36.48,-0.016852804
27/05/2010,37.1,0.05655609
26/05/2010,35.06,0.007156178
25/05/2010,34.81,0.02442692
24/05/2010,33.97,-0.043491375
21/05/2010,35.48,0.050581508
20/05/2010,33.73,-0.066241784
19/05/2010,36.04,-0.041576427
18/05/2010,37.57,-0.030924896
17/05/2010,38.75,-0.036984965
14/05/2010,40.21,-0.0223789
13/05/2010,41.12,0.000729838
12/05/2010,41.09,0.044540264
11/05/2010,39.3,-0.05927661
10/05/2010,41.7,0.084007391
07/05/2010,38.34,-0.026002237
06/05/2010,39.35,-0.045213861
05/05/2010,41.17,-0.026131176
04/05/2010,42.26,-0.052771142
03/05/2010,44.55,-0.00291382
30/04/2010,44.68,-0.006247231
29/04/2010,44.96,0.019313423
28/04/2010,44.1,0.017383786
27/04/2010,43.34,-0.043789438
26/04/2010,45.28,0.006202944
23/04/2010,45,0.031605339
22/04/2010,43.6,0.010374733
21/04/2010,43.15,0.007443626
20/04/2010,42.83,0.002805707
19/04/2010,42.71,0.000936988
16/04/2010,42.67,-0.03929282
15/04/2010,44.38,-0.016979854
14/04/2010,45.14,-0.011672856
13/04/2010,45.67,-0.01283603
12/04/2010,46.26,0.007594699
09/04/2010,45.91,0.020687357
08/04/2010,44.97,-0.005101486
07/04/2010,45.2,-0.01623911
06/04/2010,45.94,0.014691636
05/04/2010,45.27,0.029819494
01/04/2010,43.94,0.029563354
31/03/2010,42.66,0.008947552
30/03/2010,42.28,-0.008947552
29/03/2010,42.66,0.003757637
26/03/2010,42.5,-0.010998122
25/03/2010,42.97,-0.0615961
24/03/2010,45.7,0.018328878
23/03/2010,44.87,0.004019657
22/03/2010,44.69,-0.019060861
19/03/2010,45.55,-0.040444316
18/03/2010,47.43,-0.023956984
17/03/2010,48.58,-0.002261747
16/03/2010,48.69,-0.003280708
15/03/2010,48.85,-0.106322182
12/03/2010,54.33,0.007389651
11/03/2010,53.93,0.004646417
10/03/2010,53.68,0.008230499
09/03/2010,53.24,-0.00878921
08/03/2010,53.71,-0.024642659
05/03/2010,55.05,0.037006998
04/03/2010,53.05,-0.017008166
03/03/2010,53.96,0.002226346
02/03/2010,53.84,0.029211537
01/03/2010,52.29,0.037607939
26/02/2010,50.36,0.015206375
25/02/2010,49.6,0.029046837
24/02/2010,48.18,0.021397922
23/02/2010,47.16,-0.057276209
22/02/2010,49.94,0.000600901
19/02/2010,49.91,0.004820254
18/02/2010,49.67,-0.009218502
17/02/2010,50.13,-0.007353705
16/02/2010,50.5,0.022832957
12/02/2010,49.36,0.017782788
11/02/2010,48.49,0.0570735
10/02/2010,45.8,-0.016028067
09/02/2010,46.54,0.04302683
08/02/2010,44.58,-0.032442435
05/02/2010,46.05,0.015979327
04/02/2010,45.32,-0.080924931
03/02/2010,49.14,-0.01894836
02/02/2010,50.08,0.002198901
01/02/2010,49.97,0.069607715
29/01/2010,46.61,-0.056920001
28/01/2010,49.34,-0.013887714
27/01/2010,50.03,0.00039984
26/01/2010,50.01,0.002201983
25/01/2010,49.9,0.014940718
22/01/2010,49.16,-0.011930179
21/01/2010,49.75,-0.059690103
20/01/2010,52.81,-0.015035051
19/01/2010,53.61,0.013332279
15/01/2010,52.9,-0.017241806
14/01/2010,53.82,-0.013105864
13/01/2010,54.53,0.004226782
12/01/2010,54.3,-0.0149884
11/01/2010,55.12,-0.01958205
08/01/2010,56.21,0.013432637
07/01/2010,55.46,-0.015742722
06/01/2010,56.34,0.032653754
05/01/2010,54.53,0.029402937
04/01/2010,52.95,0.061333088
31/12/2009,49.8,-0.015145766
30/12/2009,50.56,-0.010232281
29/12/2009,51.08,-0.024176789
28/12/2009,52.33,-0.006286334
24/12/2009,52.66,-0.003979916
23/12/2009,52.87,0.048241799
22/12/2009,50.38,0.039681319
21/12/2009,48.42,0.019604382
18/12/2009,47.48,0.030146591
17/12/2009,46.07,-0.009720349
16/12/2009,46.52,0.01254613
15/12/2009,45.94,0.019563213
14/12/2009,45.05,0.021539985
11/12/2009,44.09,-0.016867599
10/12/2009,44.84,0.011438949
09/12/2009,44.33,0.02512695
08/12/2009,43.23,-0.010355633
07/12/2009,43.68,-0.001829827
04/12/2009,43.76,-0.026608109
03/12/2009,44.94,-0.029813694
02/12/2009,46.3,-0.014154214
01/12/2009,46.96,0.022395424
30/11/2009,45.92,0.000653524
27/11/2009,45.89,-0.033640023
25/11/2009,47.46,0.024961296
24/11/2009,46.29,0.021839697
23/11/2009,45.29,-0.015555139
20/11/2009,46,-0.033140393
19/11/2009,47.55,-0.040594839
18/11/2009,49.52,-0.004231744
17/11/2009,49.73,0.018673163
16/11/2009,48.81,0.041197671
13/11/2009,46.84,-0.001919591
12/11/2009,46.93,-0.033937065
11/11/2009,48.55,0.001030397
10/11/2009,48.5,0.016422778
09/11/2009,47.71,0.048308201
06/11/2009,45.46,-0.00614037
05/11/2009,45.74,0.027483999
04/11/2009,44.5,0.00699067
03/11/2009,44.19,0.019191816
02/11/2009,43.35,0.012534983
30/10/2009,42.81,-0.067730688
29/10/2009,45.81,0.044868591
28/10/2009,43.8,-0.050093945
27/10/2009,46.05,-0.008218039
26/10/2009,46.43,-0.021098279
23/10/2009,47.42,-0.032776217
22/10/2009,49,-0.041572733
21/10/2009,51.08,0.006284388
20/10/2009,50.76,-0.006284388
19/10/2009,51.08,0.028394641
16/10/2009,49.65,-0.027219322
15/10/2009,51.02,-0.000587832
14/10/2009,51.05,0.019783039
13/10/2009,50.05,0.006615239
12/10/2009,49.72,0.01153042
09/10/2009,49.15,-0.007297823
08/10/2009,49.51,0.041444958
07/10/2009,47.5,-0.001052078
06/10/2009,47.55,0.043629999
05/10/2009,45.52,0.056021874
02/10/2009,43.04,-0.005560719
01/10/2009,43.28,-0.041413317
30/09/2009,45.11,-0.004644485
29/09/2009,45.32,-0.008568656
28/09/2009,45.71,0.031558174
25/09/2009,44.29,-0.024312561
24/09/2009,45.38,-0.032732954
23/09/2009,46.89,-0.049713886
22/09/2009,49.28,0.04779634
21/09/2009,46.98,0.006406172
18/09/2009,46.68,0.006663109
17/09/2009,46.37,-0.036005584
16/09/2009,48.07,0.057807188
15/09/2009,45.37,0.043700647
14/09/2009,43.43,0.048836216
11/09/2009,41.36,-0.010342846
10/09/2009,41.79,0.016405676
09/09/2009,41.11,0.018660006
08/09/2009,40.35,0.040976901
04/09/2009,38.73,0.042728018
03/09/2009,37.11,0.025656429
02/09/2009,36.17,-0.008259959
01/09/2009,36.47,-0.025448044
31/08/2009,37.41,-0.037255095
28/08/2009,38.83,0.009054518
27/08/2009,38.48,-0.019048195
26/08/2009,39.22,-0.015182478
25/08/2009,39.82,-0.027493992
24/08/2009,40.93,0.011796647
21/08/2009,40.45,0.0401012
20/08/2009,38.86,0.000514801
19/08/2009,38.84,0.010091947
18/08/2009,38.45,0.007832938
17/08/2009,38.15,-0.053335768
14/08/2009,40.24,-0.027694455
13/08/2009,41.37,0.070340511
12/08/2009,38.56,0.017792201
11/08/2009,37.88,-0.01128769
10/08/2009,38.31,0.004709585
07/08/2009,38.13,0.031435726
06/08/2009,36.95,0.002438695
05/08/2009,36.86,-0.008912956
04/08/2009,37.19,-0.005095894
03/08/2009,37.38,0.050758392
31/07/2009,35.53,0.036690845
30/07/2009,34.25,0.022141126
29/07/2009,33.5,-0.032597219
28/07/2009,34.61,-0.006049277
27/07/2009,34.82,0.003164104
24/07/2009,34.71,0.022728251
23/07/2009,33.93,0.038148491
22/07/2009,32.66,-0.021506205
21/07/2009,33.37,-0.051113476
20/07/2009,35.12,0.04246058
17/07/2009,33.66,0.006258402
16/07/2009,33.45,0.050585497
15/07/2009,31.8,0.06328145
14/07/2009,29.85,-0.018257769
13/07/2009,30.4,0.019934215
10/07/2009,29.8,-0.019276104
09/07/2009,30.38,0.01961173
08/07/2009,29.79,0.001343635
07/07/2009,29.75,-0.016667052
06/07/2009,30.25,-0.037311708
02/07/2009,31.4,-0.075721774
01/07/2009,33.87,-0.002653695
30/06/2009,33.96,-0.023283939
29/06/2009,34.76,-0.00287274
26/06/2009,34.86,-0.027445491
25/06/2009,35.83,0.048901809
24/06/2009,34.12,-0.01223435
23/06/2009,34.54,0.045004634
22/06/2009,33.02,-0.109199292
19/06/2009,36.83,0.00927448
18/06/2009,36.49,-0.001916496
17/06/2009,36.56,-0.023784905
16/06/2009,37.44,-0.046192165
15/06/2009,39.21,-0.064203729
12/06/2009,41.81,-0.023636175
11/06/2009,42.81,0.029874199
10/06/2009,41.55,-0.008865519
09/06/2009,41.92,0.044885583
08/06/2009,40.08,-0.008941937
05/06/2009,40.44,-0.024909713
04/06/2009,41.46,0.031857632
03/06/2009,40.16,-0.054276887
02/06/2009,42.4,-0.027220478
01/06/2009,43.57,0.056901929
29/05/2009,41.16,0.016658886
28/05/2009,40.48,0.036990001
27/05/2009,39.01,0.003338044
26/05/2009,38.88,0.034007986
22/05/2009,37.58,0.014473584
21/05/2009,37.04,-0.071617215
20/05/2009,39.79,0.018004797
19/05/2009,39.08,0.035155293
18/05/2009,37.73,0.09268971
15/05/2009,34.39,-0.041019707
14/05/2009,35.83,0.025153227
13/05/2009,34.94,-0.080790964
12/05/2009,37.88,0.013555025
11/05/2009,37.37,-0.066259678
08/05/2009,39.93,0.067598545
07/05/2009,37.32,-0.039921267
06/05/2009,38.84,0.053952798
05/05/2009,36.8,-0.024162249
04/05/2009,37.7,0.114538966
01/05/2009,33.62,0.072142212
30/04/2009,31.28,-0.025565539
29/04/2009,32.09,0.087889975
28/04/2009,29.39,-0.007119881
27/04/2009,29.6,-0.028639986
24/04/2009,30.46,0.042930804
23/04/2009,29.18,0.119240574
22/04/2009,25.9,0.013997118
21/04/2009,25.54,0.038719664
20/04/2009,24.57,-0.075618546
17/04/2009,26.5,-0.013493458
16/04/2009,26.86,-0.009633272
15/04/2009,27.12,-0.026920505
14/04/2009,27.86,0.019206968
13/04/2009,27.33,0.010297995
09/04/2009,27.05,0.038053188
08/04/2009,26.04,0.01119919
07/04/2009,25.75,-0.063202678
06/04/2009,27.43,-0.030163867
03/04/2009,28.27,0.009596662
02/04/2009,28,0.061875404
01/04/2009,26.32,0.041899069
31/03/2009,25.24,-0.017671773
30/03/2009,25.69,-0.094991646
27/03/2009,28.25,-0.047693904
26/03/2009,29.63,0.023908243
25/03/2009,28.93,-0.039978224
24/03/2009,30.11,-0.030741466
23/03/2009,31.05,0.076961041
20/03/2009,28.75,-0.057448227
19/03/2009,30.45,0.068289389
18/03/2009,28.44,0.01024925
17/03/2009,28.15,0.024088887
16/03/2009,27.48,0.053440699
13/03/2009,26.05,-0.043934229
12/03/2009,27.22,0.000735024
11/03/2009,27.2,-0.004768027
10/03/2009,27.33,0.093920732
09/03/2009,24.88,0
06/03/2009,24.88,-0.025789963
05/03/2009,25.53,-0.030474875
04/03/2009,26.32,0.11035439
03/03/2009,23.57,0.042910158
02/03/2009,22.58,-0.187988962
27/02/2009,27.25,-0.014210478
26/02/2009,27.64,0.017518696
25/02/2009,27.16,-0.003308218
24/02/2009,27.25,0.104749082
23/02/2009,24.54,-0.104014867
20/02/2009,27.23,-0.021076362
19/02/2009,27.81,0.007579896
18/02/2009,27.6,-0.010810916
17/02/2009,27.9,-0.122312785
13/02/2009,31.53,0.009880558
12/02/2009,31.22,0.024316322
11/02/2009,30.47,-0.005890069
10/02/2009,30.65,-0.079314622
09/02/2009,33.18,0.002111933
06/02/2009,33.11,0.078181961
05/02/2009,30.62,0.050228167
04/02/2009,29.12,0.019418086
03/02/2009,28.56,0.060996715
02/02/2009,26.87,-0.014410004
30/01/2009,27.26,-0.049034693
29/01/2009,28.63,-0.010769602
28/01/2009,28.94,0.04451459
27/01/2009,27.68,0.063768105
26/01/2009,25.97,0.00579264
23/01/2009,25.82,0.002714758
22/01/2009,25.75,-0.035104711
21/01/2009,26.67,0.081606234
20/01/2009,24.58,-0.074456627
16/01/2009,26.48,0.003783584
15/01/2009,26.38,-0.024711104
14/01/2009,27.04,-0.110524673
13/01/2009,30.2,0.041581113
12/01/2009,28.97,-0.090371277
09/01/2009,31.71,-0.037448287
08/01/2009,32.92,0.048228354
07/01/2009,31.37,-0.153922957
06/01/2009,36.59,0.048148118
05/01/2009,34.87,
